event_id	page	record	statement_id	surface	card_no	component_parse	owner_id	owner_de	primary_object_class	primary_object_de	operation_de	specifications_de	local_output_de	cross_owner_carry
E021	f10r	H2	H2-S001	chy	PROC019	Y	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	adressieren oder spezifizieren	NONE	aktuell gemeinter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E022	f10r	H2	H2-S001	taiin	PROC009	AIIN	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	nach vorgeschriebenem Mass	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E023	f10r	H2	H2-S001	shy	PROC019	Y	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	adressieren oder spezifizieren	NONE	aktuell gemeinter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E024	f10r	H2	H2-S002	qotchor	PROC020	OT+CH+OR	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	PREPARATION	aktueller Ansatz	abziehen	danach	abgenommener oder abgezogener Anteil	WITHIN_ACTIVE_OWNER_ONLY
E025	f10r	H2	H2-S002	chor	PROC016	OR	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	PREPARATION	aktueller Ansatz	adressieren oder spezifizieren	NONE	aktueller Ansatz	WITHIN_ACTIVE_OWNER_ONLY
E026	f10r	H2	H2-S002	otol	PROC021	OT+OL	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	danach | als Fortsetzung	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E027	f10r	H2	H2-S002	chol	PROC013	OL	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	als Fortsetzung	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E028	f10r	H2	H2-S002	cholor	PROC022	OL+OR	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	PREPARATION	aktueller Ansatz	adressieren oder spezifizieren	als Fortsetzung	aktueller Ansatz	WITHIN_ACTIVE_OWNER_ONLY
E029	f10r	H2	H2-S002	chol	PROC013	OL	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	als Fortsetzung	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E030	f10r	H2	H2-S002	daiin	PROC009	AIIN	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	nach vorgeschriebenem Mass	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E031	f10r	H2	H2-S002	dar	PROC003	AR	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	SOURCE_STOCK	lokaler Quellvorrat	adressieren oder spezifizieren	NONE	lokaler Quellvorrat	WITHIN_ACTIVE_OWNER_ONLY
E032	f10r	H2	H2-S003	oykchor	PROC023	O+Y+K+OR	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	PREPARATION	aktueller Ansatz	zufuehren	im bezeichneten Arbeitsgang	zugefuehrte Portion	WITHIN_ACTIVE_OWNER_ONLY
E033	f10r	H2	H2-S003	shor	PROC016	OR	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	PREPARATION	aktueller Ansatz	adressieren oder spezifizieren	NONE	aktueller Ansatz	WITHIN_ACTIVE_OWNER_ONLY
E034	f10r	H2	H2-S003	chor	PROC016	OR	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	PREPARATION	aktueller Ansatz	adressieren oder spezifizieren	NONE	aktueller Ansatz	WITHIN_ACTIVE_OWNER_ONLY
E035	f10r	H2	H2-S003	chy	PROC019	Y	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	adressieren oder spezifizieren	NONE	aktuell gemeinter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E036	f10r	H2	H2-S003	kaiiin	PROC024	K+IIN	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	zufuehren	bis zur Sollstufe	zugefuehrte Portion	WITHIN_ACTIVE_OWNER_ONLY
E037	f10r	H2	H2-S003	dy	PROC019	Y	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	adressieren oder spezifizieren	NONE	aktuell gemeinter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E038	f10r	H2	H2-S003	chodaiin	PROC025	CH+O+AIIN	H2:OWNER_01	abgebildete breit gezähnte radialblütige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	abziehen	im bezeichneten Arbeitsgang | nach vorgeschriebenem Mass	abgenommener oder abgezogener Anteil	WITHIN_ACTIVE_OWNER_ONLY
E039	f11r	H3	H3-S001	tshol	PROC026	T+SH+OL	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	eintragen + halten	als Fortsetzung	im Arbeitsfach eingetragener Posten -> gehaltener oder einwirkender Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E040	f11r	H3	H3-S001	schoal	PROC027	SH+O+AL	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	TARGET_PLACE	bezeichnete Zielstelle	halten	im bezeichneten Arbeitsgang	gehaltener oder einwirkender Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E041	f11r	H3	H3-S001	cfhy	PROC028	CFH+Y	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	auswringen	NONE	ausgedrueckter Stoff oder Pressfluessigkeit	WITHIN_ACTIVE_OWNER_ONLY
E042	f11r	H3	H3-S001	shfydaiin	PROC029	SH+Y+AIIN	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	halten	nach vorgeschriebenem Mass	gehaltener oder einwirkender Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E043	f11r	H3	H3-S001	cphy	PROC030	P+Y	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	hineingeben	NONE	in den Empfaenger eingebrachter Stoff	WITHIN_ACTIVE_OWNER_ONLY
E044	f11r	H3	H3-S001	shey	PROC031	SH+EE+Y	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	halten	laenger anhaltend	gehaltener oder einwirkender Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E045	f11r	H3	H3-S001	tchody	PROC032	T+CH+O+DY	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	eintragen + abziehen	im bezeichneten Arbeitsgang | lokal schliessen	im Arbeitsfach eingetragener Posten -> abgenommener oder abgezogener Anteil	WITHIN_ACTIVE_OWNER_ONLY
E046	f11r	H3	H3-S002	shoyty	PROC033	SH+O+Y+T+Y	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	halten + eintragen	im bezeichneten Arbeitsgang	gehaltener oder einwirkender Arbeitsposten -> im Arbeitsfach eingetragener Posten	WITHIN_ACTIVE_OWNER_ONLY
E047	f11r	H3	H3-S003	dchol	PROC034	OL	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	als Fortsetzung	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E048	f11r	H3	H3-S003	chy	PROC019	Y	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	adressieren oder spezifizieren	NONE	aktuell gemeinter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E049	f11r	H3	H3-S003	kchy	PROC035	K+Y	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	zufuehren	NONE	zugefuehrte Portion	WITHIN_ACTIVE_OWNER_ONLY
E050	f11r	H3	H3-S003	dy	PROC019	Y	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	adressieren oder spezifizieren	NONE	aktuell gemeinter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E051	f11r	H3	H3-S003	daiin	PROC009	AIIN	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	nach vorgeschriebenem Mass	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E052	f11r	H3	H3-S004	qotchy	PROC036	OT+Y	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	adressieren oder spezifizieren	danach	aktuell gemeinter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E053	f11r	H3	H3-S004	okchol	PROC037	OK+OL	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	ansetzen	als Fortsetzung	angesetzter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E054	f11r	H3	H3-S004	cthy	PROC014	CTH+Y	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	adressieren oder spezifizieren	bis bereit	aktuell gemeinter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E055	f11r	H3	H3-S004	dy	PROC019	Y	H3:OWNER_01	abgebildete dicht blau blühende Kronenpflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	adressieren oder spezifizieren	NONE	aktuell gemeinter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E056	f55v	H4	H4-S001	qokaiin	PROC038	OK+AIIN	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	ansetzen	nach vorgeschriebenem Mass	angesetzter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E057	f55v	H4	H4-S001	chaiin	PROC009	AIIN	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	nach vorgeschriebenem Mass	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E058	f55v	H4	H4-S001	ykain	PROC039	Y+K+AIN	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	PORTION	abgeteilte Portion	zufuehren	NONE	zugefuehrte Portion	WITHIN_ACTIVE_OWNER_ONLY
E059	f55v	H4	H4-S001	ykan	PROC040	Y+K+AIN	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	PORTION	abgeteilte Portion	zufuehren	NONE	zugefuehrte Portion	WITHIN_ACTIVE_OWNER_ONLY
E060	f55v	H4	H4-S001	ody	PROC041	O+DY	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	im bezeichneten Arbeitsgang | lokal schliessen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E061	f55v	H4	H4-S002	daiin	PROC009	AIIN	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	nach vorgeschriebenem Mass	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E062	f55v	H4	H4-S002	chedy	PROC042	CHD+Y	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	umsetzen	NONE	umgesetzter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E063	f55v	H4	H4-S002	talam	PROC043	TALAM	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	verwahren	NONE	verwahrter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E064	f55v	H4	H4-S003	ykaiin	PROC044	Y+K+AIIN	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	zufuehren	nach vorgeschriebenem Mass	zugefuehrte Portion	WITHIN_ACTIVE_OWNER_ONLY
E065	f55v	H4	H4-S003	cheoar	PROC045	CH+E+O+AR	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	SOURCE_STOCK	lokaler Quellvorrat	abziehen	kurz oder direkt | im bezeichneten Arbeitsgang	abgenommener oder abgezogener Anteil	WITHIN_ACTIVE_OWNER_ONLY
E066	f55v	H4	H4-S003	cheeky	PROC046	CHK+EE+Y	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	waermen	laenger anhaltend	erwaermter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E067	f55v	H4	H4-S003	oldy	PROC047	OL+DY	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	als Fortsetzung | lokal schliessen	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E068	f55v	H4	H4-S004	aiin	PROC009	AIIN	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	nach vorgeschriebenem Mass	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E069	f55v	H4	H4-S004	okal	PROC048	OK+AL	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	TARGET_PLACE	bezeichnete Zielstelle	ansetzen	NONE	angesetzter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E070	f55v	H4	H4-S004	oltchy	PROC049	OL+T+Y	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	eintragen	als Fortsetzung	im Arbeitsfach eingetragener Posten	WITHIN_ACTIVE_OWNER_ONLY
E071	f55v	H4	H4-S004	or	PROC016	OR	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	PREPARATION	aktueller Ansatz	adressieren oder spezifizieren	NONE	aktueller Ansatz	WITHIN_ACTIVE_OWNER_ONLY
E072	f55v	H4	H4-S004	y	PROC019	Y	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	adressieren oder spezifizieren	NONE	aktuell gemeinter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E073	f55v	H4	H4-S004	orain	PROC050	OR+AIN	H4:OWNER_01	abgebildete breitblättrige rispige Pflanze	PREPARATION	aktueller Ansatz	adressieren oder spezifizieren	NONE	aktueller Ansatz	WITHIN_ACTIVE_OWNER_ONLY
E074	f56r	H5	H5-S001	chochor	PROC051	HO+CH+OR	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	PREPARATION	aktueller Ansatz	abziehen	NONE	abgenommener oder abgezogener Anteil	WITHIN_ACTIVE_OWNER_ONLY
E075	f56r	H5	H5-S001	cho	PROC052	HO	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	MATERIAL_CHARGE	einzusetzende Materialgabe	adressieren oder spezifizieren	NONE	einzusetzende Materialgabe	WITHIN_ACTIVE_OWNER_ONLY
E076	f56r	H5	H5-S001	chodaly	PROC053	HO+AL+Y	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	MATERIAL_CHARGE	einzusetzende Materialgabe	adressieren oder spezifizieren	NONE	einzusetzende Materialgabe	WITHIN_ACTIVE_OWNER_ONLY
E077	f56r	H5	H5-S001	daiin	PROC009	AIIN	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	nach vorgeschriebenem Mass	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E078	f56r	H5	H5-S001	sho	PROC052	HO	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	MATERIAL_CHARGE	einzusetzende Materialgabe	adressieren oder spezifizieren	NONE	einzusetzende Materialgabe	WITHIN_ACTIVE_OWNER_ONLY
E079	f56r	H5	H5-S001	kchol	PROC054	K+OL	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	zufuehren	als Fortsetzung	zugefuehrte Portion	WITHIN_ACTIVE_OWNER_ONLY
E080	f56r	H5	H5-S001	otchor	PROC020	OT+CH+OR	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	PREPARATION	aktueller Ansatz	abziehen	danach	abgenommener oder abgezogener Anteil	WITHIN_ACTIVE_OWNER_ONLY
E081	f56r	H5	H5-S001	choky	PROC008	OK+Y	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	ansetzen	NONE	angesetzter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E082	f56r	H5	H5-S001	dal	PROC055	AL	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	TARGET_PLACE	bezeichnete Zielstelle	adressieren oder spezifizieren	NONE	bezeichnete Zielstelle	WITHIN_ACTIVE_OWNER_ONLY
E083	f56r	H5	H5-S002	schol	PROC034	OL	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	adressieren oder spezifizieren	als Fortsetzung	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	WITHIN_ACTIVE_OWNER_ONLY
E084	f56r	H5	H5-S002	choy	PROC056	HO+Y	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	MATERIAL_CHARGE	einzusetzende Materialgabe	adressieren oder spezifizieren	NONE	einzusetzende Materialgabe	WITHIN_ACTIVE_OWNER_ONLY
E085	f56r	H5	H5-S002	choky	PROC008	OK+Y	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	ansetzen	NONE	angesetzter Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E086	f56r	H5	H5-S002	cheeckhody	PROC057	CH+EE+CKH+O+DY	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	PASSAGE	Durchlass oder Gang	abziehen	laenger anhaltend | im bezeichneten Arbeitsgang | lokal schliessen	abgenommener oder abgezogener Anteil	WITHIN_ACTIVE_OWNER_ONLY
E087	f56r	H5	H5-S003	sh	PROC058	SH	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	OWNER_BOUND_MATERIAL	vom Bildbesitzer gesetzter lokaler Arbeitsstoff	halten	NONE	gehaltener oder einwirkender Arbeitsposten	WITHIN_ACTIVE_OWNER_ONLY
E088	f56r	H5	H5-S003	cho	PROC052	HO	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	MATERIAL_CHARGE	einzusetzende Materialgabe	adressieren oder spezifizieren	NONE	einzusetzende Materialgabe	WITHIN_ACTIVE_OWNER_ONLY
E089	f56r	H5	H5-S003	kchey	PROC059	K+E+Y	H5:OWNER_01	abgebildete mehrköpfige stachelige Pflanze	CURRENT_ITEM	aktuell gemeinter Arbeitsposten	zufuehren	kurz oder direkt	zugefuehrte Portion	WITHIN_ACTIVE_OWNER_ONLY
