rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
11	4299500	0	f32r	f32r.13	H	A	1	5	4	2	0	1	1	0.800000	3	3	1	0	otcho rol dain daiin cthy	[otcho:?] | Wurzelstoff | Qualitätsgrad II | Grad-/Maßwert III | CTH-Drogenmaterial	OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | V13:CONTEXTUAL_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	1	otcho	1	otcho	<BOS>	rol	kalt, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt, Zubereitung/Ansatz; Wurzelstoff; Qualitätsgrad II; Grad-/Maßwert III; CTH-Drogenmaterial
12	4299500	0	f35r	f35r.9	H	A	1	5	4	0	0	0	1	0.800000	4	5	1	0	paiin chear aiin chear shorchaiin	Pulver, Typ/Charge III | trockene Fraktion I | Menge III | trockene Fraktion I | [shorchaiin:?]	V13:SCOPED_CONCRETE_HEAD_FORM | GDT639:ROUND_05 | V13:TARGET_SURFACE_DEFAULT | GDT639:ROUND_05 | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	5	shorchaiin	5	shorchaiin	chear	<EOS>	Samendroge: Portion/Zutat	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Pulver, Typ/Charge III; trockene Fraktion I; Menge III; trockene Fraktion I; Samendroge: Portion/Zutat
13	4299500	0	f47v	f47v.9	H	A	1	5	4	3	0	0	1	0.800000	4	4	1	0	qotcheey chety chol chol dain	[qotcheey:?] | trocken-kalte gebundene Form | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | Qualitätsgrad II	OPEN | V13:TARGET_SURFACE_DEFAULT | V13:DRY_OL_FORM | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	1	qotcheey	1	qotcheey	<BOS>	chety	kalt, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt, Grundform; trocken-kalte gebundene Form; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; Qualitätsgrad II
14	4299500	0	f6r	f6r.12	H	A	1	5	4	2	1	0	1	0.800000	5	5	1	1	or shol cthom chor cthy	Teil-/Nominalträger; genaue Basisbedeutung offen | feucht; nominal feuchtes Gut/Material | [cthom:?] | Pflanzen-/Reproduktionsteil | CTH-Drogenmaterial	V13:NOMINAL_PART_CARRIER | V13:MOIST_OL_FORM | OPEN | V13:PART_OR_FORM | V13:TARGET_SURFACE_DEFAULT	AMBIGUOUS_ACTIVE_RIVAL | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	3	cthom	3	cthom	shol	chor	Blatt-/Krautansatz, Einheit/Maß I	MANUAL_COMPOSITION:cth plant-drug head + o preparation + m unit I	MEDIUM	Teil-/Nominalträger; genaue Basisbedeutung offen; feucht; nominal feuchtes Gut/Material; Blatt-/Krautansatz, Einheit/Maß I; Pflanzen-/Reproduktionsteil; CTH-Drogenmaterial
15	4299500	0	f82r	f82r.19	B	B	2	5	4	2	0	1	1	0.800000	4	4	1	0	okain char okain qokeedy lchy	heiß im Zubereitungsrahmen, Grad II | [char:?] | heiß im Zubereitungsrahmen, Grad II | heißer Zustand, Bindungsstufe II | Drogenholz, trockene Grundform	V13:QUALITY_DEGREE_SERIES | OPEN | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	2	char	2	char	okain	okain	trocken, Fraktion	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß im Zubereitungsrahmen, Grad II; trocken, Fraktion; heiß im Zubereitungsrahmen, Grad II; heißer Zustand, Bindungsstufe II; Drogenholz, trockene Grundform
16	4299500	0	f83r	f83r.43	B	B	2	5	4	1	0	1	1	0.800000	3	3	1	0	daiin sheol chedy qotal sar	Grad-/Maßwert III | feuchtes Material | getrockneter Zustand | [qotal:?] | Samenfraktion I	V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	4	qotal	4	qotal	chedy	sar	kalt, Rohstoff	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Grad-/Maßwert III; feuchtes Material; getrockneter Zustand; kalt, Rohstoff; Samenfraktion I
17	4199500	0	f15r	f15r.15	H	A	1	5	4	1	0	2	1	0.800000	2	2	1	0	qotchor chaiin chy kol daky	kalt-trockene Drogenportion | trocken, Grad III | trocken, Grundform | heiß; nominal heißes Gut/Material | [daky:?]	GDT639:ROUND_01 | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | V13:HOT_OL_FORM | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	5	daky	5	daky	kol	<EOS>	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalt-trockene Drogenportion; trocken, Grad III; trocken, Grundform; heiß; nominal heißes Gut/Material; Grundform
18	4199500	0	f37v	f37v.9	H	A	1	5	4	3	0	1	1	0.800000	4	4	1	0	dor chor sho daiiin daiin	[dor:?] | Pflanzen-/Reproduktionsteil | feuchter Ansatz | Grad-/Maßwert IV | Grad-/Maßwert III	OPEN | V13:PART_OR_FORM | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	1	dor	1	dor	<BOS>	chor	Portion/Zutat	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Portion/Zutat; Pflanzen-/Reproduktionsteil; feuchter Ansatz; Grad-/Maßwert IV; Grad-/Maßwert III
19	4109500	1	f4r	f4r.8	H	A	1	5	4	3	0	0	1	0.800000	5	5	1	1	shor shol shol cthy cpholdy	Blüten-/Fruchtstand; reproduktiver Teil | feucht; nominal feuchtes Gut/Material | feucht; nominal feuchtes Gut/Material | CTH-Drogenmaterial | [cpholdy:?]	V13:PART_OR_FORM | V13:MOIST_OL_FORM | V13:MOIST_OL_FORM | V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	5	cpholdy	5	cpholdy	cthy	<EOS>	cpholdy: ungeklärt	OPAQUE_REMAINDER_NO_FORCED_COMPOSITION	OPEN	Blüten-/Fruchtstand; reproduktiver Teil; feucht; nominal feuchtes Gut/Material; feucht; nominal feuchtes Gut/Material; CTH-Drogenmaterial; cpholdy: ungeklärt
20	4099500	0	f19v	f19v.4	H	A	1	5	4	1	0	2	1	0.800000	3	3	1	0	ytch chcthy qotol daiin daiin	[ytch:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | kaltes Material | Qualitätsgrad III | Grad-/Maßwert III	OPEN | V13:DRY_CTH_MATERIAL | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1	ytch	1	ytch	<BOS>	chcthy	ytch: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	ytch: ungeklärt; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; kaltes Material; Qualitätsgrad III; Grad-/Maßwert III
21	3299600	0	f105v	f105v.38	S	B	3	4	3	0	0	1	1	0.750000	2	2	1	0	cheody oaiir ain okshey	getrockneter Ansatz | Zubereitung, Teil-/Sortierklasse III | Menge-/Klassenwert II | [okshey:?]	V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_12 | V13:VALUE_MINIM_SERIES | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	4	okshey	4	okshey	ain	<EOS>	heiß, Zubereitung/Ansatz, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	getrockneter Ansatz; Zubereitung, Teil-/Sortierklasse III; Menge-/Klassenwert II; heiß, Zubereitung/Ansatz, Grundform
22	3299600	0	f107v	f107v.42	S	B	3	4	3	0	0	2	1	0.750000	2	2	1	0	or ain oloeeey qokain	Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert II | [oloeeey:?] | heiß, Grad II	V13:NOMINAL_PART_CARRIER | V13:VALUE_MINIM_SERIES | OPEN | V13:TARGET_SURFACE_DEFAULT	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	3	oloeeey	3	oloeeey	ain	qokain	Material/Zubereitungsstoff, Zubereitung/Ansatz, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Teil-/Nominalträger; genaue Basisbedeutung offen; Menge-/Klassenwert II; Material/Zubereitungsstoff, Zubereitung/Ansatz, Grundform; heiß, Grad II
23	3299600	0	f22v	f22v.14	H	A	1	4	3	2	0	1	1	0.750000	3	3	1	0	qotchy olshly shol daiin	kalt-trocken | [olshly:?] | feucht; nominal feuchtes Gut/Material | Qualitätsgrad III	V13:TARGET_SURFACE_DEFAULT | OPEN | V13:MOIST_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	2	olshly	2	olshly	qotchy	shol	Material/Zubereitungsstoff, Zubereitung/Ansatz, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt-trocken; Material/Zubereitungsstoff, Zubereitung/Ansatz, Grundform; feucht; nominal feuchtes Gut/Material; Qualitätsgrad III
24	3299600	0	f30v	f30v.9	H	A	1	4	3	1	0	0	1	0.750000	3	4	1	0	qotchor chor sheey cheolsos	kalt-trockene Drogenportion | Pflanzen-/Reproduktionsteil | feucht, Bindungsstufe II | [cheolsos:?]	GDT639:ROUND_01 | V13:PART_OR_FORM | V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	4	cheolsos	4	cheolsos	sheey	<EOS>	trocken, Material/Zubereitungsstoff	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt-trockene Drogenportion; Pflanzen-/Reproduktionsteil; feucht, Bindungsstufe II; trocken, Material/Zubereitungsstoff
25	3299600	0	f37v	f37v.15	H	A	1	4	3	1	0	1	1	0.750000	3	3	1	0	soiiin cheoky daiin dain	Samendroge: Formklasse IV | [cheoky:?] | Grad-/Maßwert III | Grad-/Maßwert II	GDT637:ATTESTED_LADDER_CELL | OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE	2	cheoky	2	cheoky	soiiin	daiin	trocken, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samendroge: Formklasse IV; trocken, Grundform; Grad-/Maßwert III; Grad-/Maßwert II
26	3299600	0	f6v	f6v.16	H	A	1	4	3	0	0	1	1	0.750000	3	3	1	0	ochy cthar cthar cthy	[ochy:?] | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | CTH-Drogenmaterial	OPEN | GDT639:ROUND_04 | GDT639:ROUND_04 | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	ochy	1	ochy	<BOS>	cthar	Zubereitung/Ansatz, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Zubereitung/Ansatz, Grundform; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; CTH-Drogenmaterial
27	3199600	0	f49r	f49r.21	H	A	1	4	3	2	0	0	1	0.750000	3	3	1	0	odcho chor ety shol	[odcho:?] | Pflanzen-/Reproduktionsteil | gekühlt | feucht; nominal feuchtes Gut/Material	OPEN | V13:PART_OR_FORM | V13:TARGET_SURFACE_DEFAULT | V13:MOIST_OL_FORM	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1	odcho	1	odcho	<BOS>	chor	Zubereitung/Ansatz	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Zubereitung/Ansatz; Pflanzen-/Reproduktionsteil; gekühlt; feucht; nominal feuchtes Gut/Material
28	3199600	0	f49v	f49v.16	H	A	1	4	3	0	0	1	1	0.750000	3	4	1	0	qoteees cheo daiin dol	[qoteees:?] | trocken angesetzte Zubereitung | Grad-/Maßwert III | Materialmaß	OPEN | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES | GDT638:ROUND_11	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	qoteees	1	qoteees	<BOS>	cheo	kalt	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalt; trocken angesetzte Zubereitung; Grad-/Maßwert III; Materialmaß
29	3199600	0	f78r	f78r.43	B	B	2	4	3	0	0	2	1	0.750000	1	1	1	0	lchedy pchedy qokaiin dar	getrocknetes Drogenholz | getrocknetes Pulver | heiß, Grad III | [dar:?]	V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	4	dar	4	dar	qokaiin	<EOS>	Fraktion	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	getrocknetes Drogenholz; getrocknetes Pulver; heiß, Grad III; Fraktion
30	3109600	1	f107v	f107v.7	S	B	3	4	3	2	0	0	1	0.750000	4	4	1	1	taiin cheockhy chain qokain	kalt, Grad III | [cheockhy:?] | trocken, Grad II | heiß, Grad II	V13:QUALITY_DEGREE_SERIES | OPEN | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	2	cheockhy	2	cheockhy	taiin	chain	cheockhy: ungeklärt	OPAQUE_REMAINDER_NO_FORCED_COMPOSITION	OPEN	kalt, Grad III; cheockhy: ungeklärt; trocken, Grad II; heiß, Grad II
