event_id	register	record_unit_id	page	locus	field_id	statement_id	surface	joint_tuple_id	owner_zone	component_parse	small_value_de	lexicon_class	statement_position	previous_value_de	next_value_de	selection_layer	selection_reason	predicted_joint_tuple_id	exact_card_recovered	wet_context_value_de	common_root_revision	previous_atomic_value_de	common_action_revision	owner_code	owner_class	concrete_owner_de	owner_reset	active_before_de	reference_tokens_resolved	referent_resolved_value_de	state_transition	active_after_de	unresolved_invisible_target	short_active_before_de	compressed_event_de	short_active_after_de	action_phase	phase_reason	closes_step	phase_path
E011	HERBAL	H1	f10r	f10r.5	F002	H1-S002	qokchy	9ad66e67803a12e745de	F10R_PICTURED_PLANT	OK+Y	dies ansetzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	danach weiter abziehen	UNIQUE_VALUE	only card with value	9ad66e67803a12e745de	YES	dies ansetzen	NO	dies ansetzen	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	1	entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze ansetzen	ACTIVE_CARRIED	entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	NO	abgezogene Flüssigkeitsfraktion	abgezogene Flüssigkeitsfraktion ansetzen	abgezogene Flüssigkeitsfraktion	SELECT	item/reference wording/component	NO	SELECT
E012	HERBAL	H1	f10r	f10r.5	F002	H1-S002	qotchol	e8a6105b5c3a6220b440	F10R_PICTURED_PLANT	OT+CH+OL	danach weiter entnehmen	PRODUCTIVE_COMPOSITION	2	dies ansetzen	fortsetzen	UNIQUE_VALUE	only card with value	e8a6105b5c3a6220b440	YES	danach weiter abziehen	NO	danach weiter abziehen	YES	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	0	danach weiter abziehen	FRACTION_CREATED	entnommene Fraktion aus entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	NO	abgezogene Flüssigkeitsfraktion	danach weiter abziehen	abgezogene Flüssigkeitsfraktion	COLLECT	fraction/result wording	NO	COLLECT
E013	HERBAL	H1	f10r	f10r.5	F002	H1-S002	chol	dcda95c81a5460feb191	F10R_PICTURED_PLANT	OL	fortsetzen	PRODUCTIVE_COMPOSITION	3	danach weiter abziehen	bereit	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES	fortsetzen	NO	fortsetzen	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	entnommene Fraktion aus entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	0	fortsetzen	ACTIVE_CARRIED	entnommene Fraktion aus entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	NO	abgezogene Flüssigkeitsfraktion	fortsetzen	abgezogene Flüssigkeitsfraktion	PREPARE	preparation wording/component	NO	PREPARE
E014	HERBAL	H1	f10r	f10r.5	F002	H1-S002	cthy	e0b630cb1b5df5e7105b	F10R_PICTURED_PLANT	CTH+Y	bereit	PRODUCTIVE_COMPOSITION	4	fortsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	e0b630cb1b5df5e7105b	YES	bereit	NO	bereit	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	entnommene Fraktion aus entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	0	bereit	ACTIVE_CARRIED	entnommene Fraktion aus entnommene Fraktion aus Laufflüssigkeit bei breitblättrige gezähnte Blütenpflanze	NO	abgezogene Flüssigkeitsfraktion	bereit	abgezogene Flüssigkeitsfraktion	CHECK	readiness or status wording/component	NO	CHECK
E015	HERBAL	H2	f10r	f10r.6	F003	H2-S001	ycheor	7249edc4df3419c26999	F10R_PICTURED_PLANT	Y+CH+E+OR	diesen Ansatz kurz entnehmen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	bereit	UNIQUE_VALUE	only card with value	7249edc4df3419c26999	YES	diesen Ansatz kurz abziehen	NO	diesen Ansatz kurz abziehen	YES	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	YES	Material dieser Pflanze	0	diesen Ansatz kurz abziehen	BATCH_ACTIVATED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	Pflanzenmaterial	diesen Ansatz kurz abziehen	laufender Pflanzenansatz	COLLECT	fraction/result wording	NO	COLLECT
E016	HERBAL	H2	f10r	f10r.6	F003	H2-S001	cthy	e0b630cb1b5df5e7105b	F10R_PICTURED_PLANT	CTH+Y	bereit	PRODUCTIVE_COMPOSITION	2	diesen Ansatz kurz abziehen	Ansatz	UNIQUE_VALUE	only card with value	e0b630cb1b5df5e7105b	YES	bereit	NO	bereit	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	0	bereit	ACTIVE_CARRIED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	bereit	laufender Pflanzenansatz	CHECK	readiness or status wording/component	NO	CHECK
E017	HERBAL	H2	f10r	f10r.6	F003	H2-S001	chor	7a4bb8136330ee4e6e56	F10R_PICTURED_PLANT	OR	Ansatz	PRODUCTIVE_COMPOSITION	3	bereit	auf Maß bereitstellen	UNIQUE_VALUE	only card with value	7a4bb8136330ee4e6e56	YES	Ansatz	NO	Ansatz	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	0	Ansatz	BATCH_ACTIVATED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	Ansatz	laufender Pflanzenansatz	PREPARE	preparation wording/component	NO	PREPARE
E018	HERBAL	H2	f10r	f10r.6	F003	H2-S001	cthaiin	f3c23f42baf625639e1e	F10R_PICTURED_PLANT	CTH+AIIN	auf Maß bereitstellen	PRODUCTIVE_COMPOSITION	4	Ansatz	dies bereit weiterführen	UNIQUE_VALUE	only card with value	f3c23f42baf625639e1e	YES	auf Maß bereitstellen	NO	auf Maß bereitstellen	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	0	auf Maß bereitstellen	ACTIVE_CARRIED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	auf Maß bereitstellen	laufender Pflanzenansatz	MEASURE	quantity or grade wording/component	NO	MEASURE
E019	HERBAL	H2	f10r	f10r.6	F003	H2-S001	qoctholy	af816c04e65874a0f2fa	F10R_PICTURED_PLANT	O+CTH+OL+Y	dies bereit weiterführen	PRODUCTIVE_COMPOSITION	5	auf Maß bereitstellen	dies	UNIQUE_VALUE	only card with value	af816c04e65874a0f2fa	YES	dies bereit weiterführen	NO	dies bereit weiterführen	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	1	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze bereit weiterführen	ACTIVE_CARRIED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	laufender Pflanzenansatz bereit weiterführen	laufender Pflanzenansatz	CHECK	readiness or status wording/component	NO	CHECK
E020	HERBAL	H2	f10r	f10r.6	F003	H2-S001	dy	b921a237be883a820352	F10R_PICTURED_PLANT	Y	dies	PRODUCTIVE_COMPOSITION	6	dies bereit weiterführen	dies	UNIQUE_VALUE	only card with value	b921a237be883a820352	YES	dies	NO	dies	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	1	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	ACTIVE_CARRIED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	laufender Pflanzenansatz	laufender Pflanzenansatz	MOVE	source/path/target wording/component	NO	MOVE
E021	HERBAL	H2	f10r	f10r.6	F003	H2-S001	chy	b921a237be883a820352	F10R_PICTURED_PLANT	Y	dies	PRODUCTIVE_COMPOSITION	7	dies	Mass	UNIQUE_VALUE	only card with value	b921a237be883a820352	YES	dies	NO	dies	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	1	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	ACTIVE_CARRIED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	laufender Pflanzenansatz	laufender Pflanzenansatz	MOVE	source/path/target wording/component	NO	MOVE
E022	HERBAL	H2	f10r	f10r.6	F003	H2-S001	taiin	2f1c5e56e8f0ff459065	F10R_PICTURED_PLANT	AIIN	Mass	PRODUCTIVE_COMPOSITION	8	dies	dies	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES	Mass	NO	Mass	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	0	Mass	ACTIVE_CARRIED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	Maß	laufender Pflanzenansatz	MEASURE	quantity or grade wording/component	NO	MEASURE
E023	HERBAL	H2	f10r	f10r.6	F003	H2-S001	shy	b921a237be883a820352	F10R_PICTURED_PLANT	Y	dies	PRODUCTIVE_COMPOSITION	9	Mass	STATEMENT_END	UNIQUE_VALUE	only card with value	b921a237be883a820352	YES	dies	NO	dies	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	1	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	ACTIVE_CARRIED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	laufender Pflanzenansatz	laufender Pflanzenansatz	MOVE	source/path/target wording/component	NO	MOVE
E024	HERBAL	H2	f10r	f10r.8	F004	H2-S002	qotchor	10488b911aae52b3b334	F10R_PICTURED_PLANT	OT+CH+OR	danach Ansatz entnehmen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Ansatz	UNIQUE_VALUE	only card with value	10488b911aae52b3b334	YES	danach Ansatz abziehen	NO	danach Ansatz abziehen	YES	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	0	danach Ansatz abziehen	BATCH_ACTIVATED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	danach Ansatz abziehen	laufender Pflanzenansatz	COLLECT	fraction/result wording	NO	COLLECT
E025	HERBAL	H2	f10r	f10r.8	F004	H2-S002	chor	7a4bb8136330ee4e6e56	F10R_PICTURED_PLANT	OR	Ansatz	PRODUCTIVE_COMPOSITION	2	danach Ansatz abziehen	danach fortsetzen	UNIQUE_VALUE	only card with value	7a4bb8136330ee4e6e56	YES	Ansatz	NO	Ansatz	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	0	Ansatz	BATCH_ACTIVATED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	Ansatz	laufender Pflanzenansatz	PREPARE	preparation wording/component	NO	PREPARE
E026	HERBAL	H2	f10r	f10r.8	F004	H2-S002	otol	497cbd9c7401810ff56b	F10R_PICTURED_PLANT	OT+OL	danach fortsetzen	PRODUCTIVE_COMPOSITION	3	Ansatz	fortsetzen	UNIQUE_VALUE	only card with value	497cbd9c7401810ff56b	YES	danach fortsetzen	NO	danach fortsetzen	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	0	danach fortsetzen	ACTIVE_CARRIED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	danach fortsetzen	laufender Pflanzenansatz	SELECT	item/reference wording/component	NO	SELECT
E027	HERBAL	H2	f10r	f10r.8	F004	H2-S002	chol	dcda95c81a5460feb191	F10R_PICTURED_PLANT	OL	fortsetzen	PRODUCTIVE_COMPOSITION	4	danach fortsetzen	weiterer Ansatz	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES	fortsetzen	NO	fortsetzen	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	0	fortsetzen	ACTIVE_CARRIED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	fortsetzen	laufender Pflanzenansatz	PREPARE	preparation wording/component	NO	PREPARE
E028	HERBAL	H2	f10r	f10r.8	F004	H2-S002	cholor	dec401773c1f0347793d	F10R_PICTURED_PLANT	OL+OR	weiterer Ansatz	PRODUCTIVE_COMPOSITION	5	fortsetzen	fortsetzen	UNIQUE_VALUE	only card with value	dec401773c1f0347793d	YES	weiterer Ansatz	NO	weiterer Ansatz	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	0	weiterer Ansatz	BATCH_ACTIVATED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	weiterer Ansatz	laufender Pflanzenansatz	PREPARE	preparation wording/component	NO	PREPARE
E029	HERBAL	H2	f10r	f10r.8	F004	H2-S002	chol	dcda95c81a5460feb191	F10R_PICTURED_PLANT	OL	fortsetzen	PRODUCTIVE_COMPOSITION	6	weiterer Ansatz	Mass	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES	fortsetzen	NO	fortsetzen	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	0	fortsetzen	ACTIVE_CARRIED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	fortsetzen	laufender Pflanzenansatz	PREPARE	preparation wording/component	NO	PREPARE
E030	HERBAL	H2	f10r	f10r.8	F004	H2-S002	daiin	2f1c5e56e8f0ff459065	F10R_PICTURED_PLANT	AIIN	Mass	PRODUCTIVE_COMPOSITION	7	fortsetzen	von dort	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES	Mass	NO	Mass	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	0	Mass	ACTIVE_CARRIED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	Maß	laufender Pflanzenansatz	MEASURE	quantity or grade wording/component	NO	MEASURE
E031	HERBAL	H2	f10r	f10r.8	F004	H2-S002	dar	4d4559019a961b834aa1	F10R_PICTURED_PLANT	AR	von dort	PRODUCTIVE_COMPOSITION	8	Mass	STATEMENT_END	UNIQUE_VALUE	only card with value	4d4559019a961b834aa1	YES	von dort	NO	von dort	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	1	von laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	ACTIVE_CARRIED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	aus dem laufenden Pflanzenansatz	laufender Pflanzenansatz	MOVE	source/path/target wording/component	NO	MOVE
E032	HERBAL	H2	f10r	f10r.9	F005	H2-S003	oykchor	27d97af8c96eb056c2e6	F10R_PICTURED_PLANT	O+Y+K+OR	dies dem Ansatz zuführen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Ansatz	UNIQUE_VALUE	only card with value	27d97af8c96eb056c2e6	YES	dies dem Ansatz zuführen	NO	dies dem Ansatz zuführen	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	1	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze dem Ansatz zuführen	BATCH_ACTIVATED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	laufender Pflanzenansatz dem Ansatz zuführen	laufender Pflanzenansatz	MOVE	source/path/target wording/component	NO	MOVE
E033	HERBAL	H2	f10r	f10r.9	F005	H2-S003	shor	7a4bb8136330ee4e6e56	F10R_PICTURED_PLANT	OR	Ansatz	PRODUCTIVE_COMPOSITION	2	dies dem Ansatz zuführen	Ansatz	UNIQUE_VALUE	only card with value	7a4bb8136330ee4e6e56	YES	Ansatz	NO	Ansatz	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	H_BROAD_TOOTHED	breitblättrige gezähnte Blütenpflanze	NO	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	0	Ansatz	BATCH_ACTIVATED	laufender Ansatz bei breitblättrige gezähnte Blütenpflanze	NO	laufender Pflanzenansatz	Ansatz	laufender Pflanzenansatz	PREPARE	preparation wording/component	NO	PREPARE
