event_id	record_unit_id	page	joint_tuple_id	surface	atomic_value_de	material_state_marker	state_name_de	information_channel
E026	H2	f10r	497cbd9c7401810ff56b	otol	Folgefortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E027	H2	f10r	dcda95c81a5460feb191	chol	Fortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E028	H2	f10r	dec401773c1f0347793d	cholor	Fortsetzungsansatz	M2_PREPARATION	Ansatz	CARD_EXPLICIT_STATE_MARKER
E029	H2	f10r	dcda95c81a5460feb191	chol	Fortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E030	H2	f10r	2f1c5e56e8f0ff459065	daiin	Sollmaß	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E031	H2	f10r	4d4559019a961b834aa1	dar	Quelle	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E032	H2	f10r	27d97af8c96eb056c2e6	oykchor	Gefäßansatz	M2_PREPARATION	Ansatz	CARD_EXPLICIT_STATE_MARKER
E033	H2	f10r	7a4bb8136330ee4e6e56	shor	Ansatz	M2_PREPARATION	Ansatz	CARD_EXPLICIT_STATE_MARKER
E034	H2	f10r	7a4bb8136330ee4e6e56	chor	Ansatz	M2_PREPARATION	Ansatz	CARD_EXPLICIT_STATE_MARKER
E035	H2	f10r	b921a237be883a820352	chy	Diesposten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E036	H2	f10r	409de02322e7b2ca0c62	kaiiin	Bindestufe	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E037	H2	f10r	b921a237be883a820352	dy	Diesposten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E038	H2	f10r	834825c61d048a6b5628	chodaiin	Zutatsollmaß	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E039	H3	f11r	953ad19b79517fc8a211	tshol	Blütenkraut	M1_RAW_PART	Rohteil	CARD_EXPLICIT_STATE_MARKER
E040	H3	f11r	428a5e3662aa57b4b256	schoal	Zieleingabe	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E041	H3	f11r	bdad9f9ea8b80f141496	cfhy	Auswringen	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E042	H3	f11r	a8af08e69edab8e54f15	shfydaiin	Standzeit	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E043	H3	f11r	deb377381ceaf55ea310	cphy	Nachseihen	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E044	H3	f11r	b5df9126607030b95175	shey	Klarauszug	M3_CLEAR_EXTRACT	Klarauszug	CARD_EXPLICIT_STATE_MARKER
E045	H3	f11r	2e2027b1951d79911e24	tchody	Rücknahmeschluss	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E046	H3	f11r	577c03a928d674d420d7	shoyty	Zutatfolgeteil	M1_RAW_PART	Rohteil	CARD_EXPLICIT_STATE_MARKER
E047	H3	f11r	d665560c8ff80799a82c	dchol	Vorfortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E048	H3	f11r	b921a237be883a820352	chy	Diesposten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E049	H3	f11r	b2812c8283c3a62438bd	kchy	Bindeposten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E050	H3	f11r	b921a237be883a820352	dy	Diesposten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E051	H3	f11r	2f1c5e56e8f0ff459065	daiin	Sollmaß	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E052	H3	f11r	a48efd6c4491a046ba78	qotchy	Folgeposten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E053	H3	f11r	322281bd391aa621f568	okchol	Fortsetzungseinsatz	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E054	H3	f11r	e0b630cb1b5df5e7105b	cthy	Bereit	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E055	H3	f11r	b921a237be883a820352	dy	Diesposten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E056	H4	f55v	b5fcea1eaed06b2f2291	qokaiin	Sollstellung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E057	H4	f55v	2f1c5e56e8f0ff459065	chaiin	Sollmaß	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E058	H4	f55v	403c1592f918c8f23b88	ykain	Postenportion	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E059	H4	f55v	d929a14ec45749b2e805	ykan	Postenzweitportion	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E060	H4	f55v	97cc9ac109148723c472	ody	Rücknahmeschluss	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E061	H4	f55v	2f1c5e56e8f0ff459065	daiin	Sollmaß	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E062	H4	f55v	6f7ff8287eddf4da9fdb	chedy	Umsetzen	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E063	H4	f55v	e026af581c99322fbd46	talam	Verwahren	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E064	H4	f55v	f7dc90b2c31fd341f0a4	ykaiin	Postensollmaß	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E065	H4	f55v	807591efc3d3f7ddbfab	cheoar	Auszugnahme	M3_CLEAR_EXTRACT	Klarauszug	CARD_EXPLICIT_STATE_MARKER
E066	H4	f55v	2c1a5fd92b9e3c762242	cheeky	Langwärme	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E067	H4	f55v	1b1ffdd869fb1429ad03	oldy	Fortschluss	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E068	H4	f55v	2f1c5e56e8f0ff459065	aiin	Sollmaß	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E069	H4	f55v	308e8ea2d5d190c498e8	okal	Zieleinsatz	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E070	H4	f55v	204b04837409088c48f9	oltchy	Fortsetzungszubereitung	M2_PREPARATION	Ansatz	CARD_EXPLICIT_STATE_MARKER
E071	H4	f55v	7a4bb8136330ee4e6e56	or	Ansatz	M2_PREPARATION	Ansatz	CARD_EXPLICIT_STATE_MARKER
E072	H4	f55v	b921a237be883a820352	y	Diesposten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E073	H4	f55v	6afeb5c9ab9f6cbdea0d	orain	Ansatzportion	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E074	H5	f56r	b9d7b6d68209a9019e7a	chochor	Zutatenansatz	M2_PREPARATION	Ansatz	CARD_EXPLICIT_STATE_MARKER
E075	H5	f56r	2cc054357a929df85f64	cho	Zutat	M1_RAW_PART	Rohteil	CARD_EXPLICIT_STATE_MARKER
E076	H5	f56r	0ec6a45e2950e8e7061d	chodaly	Zutatstelle	M1_RAW_PART	Rohteil	CARD_EXPLICIT_STATE_MARKER
E077	H5	f56r	2f1c5e56e8f0ff459065	daiin	Sollmaß	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E078	H5	f56r	2cc054357a929df85f64	sho	Zutat	M1_RAW_PART	Rohteil	CARD_EXPLICIT_STATE_MARKER
E079	H5	f56r	893c570f3fa3fce99711	kchol	Bindefortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E080	H5	f56r	10488b911aae52b3b334	otchor	Folgeansatz	M2_PREPARATION	Ansatz	CARD_EXPLICIT_STATE_MARKER
E081	H5	f56r	276a7c2d74d1143446f4	choky	Einsetzen	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E082	H5	f56r	dd0ecaf5e27d81befffc	dal	Stelle	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E083	H5	f56r	d665560c8ff80799a82c	schol	Vorfortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E084	H5	f56r	c10aec6d4dd877ec8bd8	choy	Zutatposten	M1_RAW_PART	Rohteil	CARD_EXPLICIT_STATE_MARKER
E085	H5	f56r	276a7c2d74d1143446f4	choky	Einsetzen	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E086	H5	f56r	95987d6f198d6d247511	cheeckhody	Auftragsschluss	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E087	H5	f56r	ad3581d3144f69a5912d	sh	Pflanzenteil	M1_RAW_PART	Rohteil	CARD_EXPLICIT_STATE_MARKER
E088	H5	f56r	2cc054357a929df85f64	cho	Zutat	M1_RAW_PART	Rohteil	CARD_EXPLICIT_STATE_MARKER
E089	H5	f56r	b74e9e65637b7c8538dd	kchey	Kurzbindeposten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E090	H5	f56r	1322bc176443fc2a8a86	qokokchy	Wiedereinsatz	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E091	H5	f56r	9ad66e67803a12e745de	okchy	Einsetzen	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E092	H5	f56r	087a47b5423438cd6b6a	chokcheo	Auszugzugabe	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E093	H5	f56r	75a523fcf039b006f97b	kchal	Zielbindung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E094	H5	f56r	2cc054357a929df85f64	sho	Zutat	M1_RAW_PART	Rohteil	CARD_EXPLICIT_STATE_MARKER
E095	H5	f56r	9ad66e67803a12e745de	chokchy	Einsetzen	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E096	H5	f56r	c71c72da4e09e0833392	kchoar	Quellenzutatbindung	M1_RAW_PART	Rohteil	CARD_EXPLICIT_STATE_MARKER
E097	H5	f56r	61a075bc54793c1c781f	sotodan	Gebrauchen	M5_APPLICATION_ITEM	Anwendungsposten	CARD_EXPLICIT_STATE_MARKER
E098	H5	f56r	faf321940aed922846a9	otchey	Folgeposten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E099	H5	f56r	9bb7122b386ebbc6138f	keol	Kurzbindefortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E100	H5	f56r	2f1c5e56e8f0ff459065	daiin	Sollmaß	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E101	B1	f81v	7db18b2f0fb7ed0fcfd3	qokedy	Kurzkontakt	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E102	B1	f81v	b5fcea1eaed06b2f2291	okaiin	Sollstellung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E103	B1	f81v	22fb87a5a83e5c3fb510	kair	Beckenlauf	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E104	B1	f81v	308e8ea2d5d190c498e8	okal	Zieleinsatz	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E105	B1	f81v	4d4559019a961b834aa1	sar	Quelle	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E106	B1	f81v	dcda95c81a5460feb191	ol	Fortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E107	B1	f81v	9da1b6ac2c929daea697	kain	Portion	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E108	B1	f81v	94df4847b7b16c98394a	olkain	Folgeportion	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E109	B1	f81v	dd0ecaf5e27d81befffc	al	Stelle	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E110	B1	f81v	dcda95c81a5460feb191	ol	Fortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E111	B1	f81v	1496a731803a9f48d2e1	rol	Anschluss	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E112	B1	f81v	0f18de177ed7c878bf95	dl	Zusatz	M1_RAW_PART	Rohteil	CARD_EXPLICIT_STATE_MARKER
E113	B1	f81v	dec401773c1f0347793d	olor	Fortsetzungsansatz	M2_PREPARATION	Ansatz	CARD_EXPLICIT_STATE_MARKER
E114	B1	f81v	dcda95c81a5460feb191	ol	Fortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E115	B1	f81v	4eab1841ed655c20a348	sheckhal	Zielkurzpassage	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E116	B1	f81v	2f1c5e56e8f0ff459065	daiin	Sollmaß	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E117	B1	f81v	93f69c38fdedee1598e9	qokeedal	Ziellanghalt	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E118	B1	f81v	2f1c5e56e8f0ff459065	daiin	Sollmaß	M4_MEASURED_PORTION	Bemessene Portion	CARD_EXPLICIT_STATE_MARKER
E119	B1	f81v	2cc8bb3c2af19607888f	chckhy	durchleiten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E120	B1	f81v	259b2b3b0bf859882e2c	schedy	überführen	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E121	B1	f81v	dcda95c81a5460feb191	qol	Fortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E122	B1	f81v	54e32e9c1414b20640e9	sshkchdy	Umsetzschluss	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E123	B1	f81v	6f7ff8287eddf4da9fdb	chedy	Umsetzen	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E124	B1	f81v	dcda95c81a5460feb191	ol	Fortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E125	B1	f81v	bc4f1f5c006c74a4d26d	shedy	Kurzabsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E126	B1	f81v	28ffbc88b97772a75f1e	qolchedy	weiterführen	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E127	B1	f81v	1645e612504fcef59ced	qokain	Zugabe	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E128	B1	f81v	2cc8bb3c2af19607888f	shckhy	durchleiten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E129	B1	f81v	0f18de177ed7c878bf95	dl	Zusatz	M1_RAW_PART	Rohteil	CARD_EXPLICIT_STATE_MARKER
E130	B1	f81v	4da0f0f7b5fc7ac20067	ral	Zielmarke	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E131	B1	f81v	87411f84689b4f93a303	qokchdy	Neueinsatz	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E132	B1	f81v	b921a237be883a820352	chey	Diesposten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E133	B1	f81v	dcda95c81a5460feb191	ol	Fortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E134	B1	f81v	d904bf7b044dd3922781	cheky	Kurzwärme	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E135	B1	f81v	dcda95c81a5460feb191	ol	Fortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E136	B1	f81v	bc4f1f5c006c74a4d26d	shedy	Kurzabsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E137	B1	f81v	7db18b2f0fb7ed0fcfd3	qokedy	Kurzkontakt	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E138	B1	f81v	7db18b2f0fb7ed0fcfd3	qokedy	Kurzkontakt	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E139	B1	f81v	2cc8bb3c2af19607888f	chckhy	durchleiten	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E140	B1	f81v	276a7c2d74d1143446f4	qoky	Einsetzen	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E141	B1	f81v	be0974b366c981dc1eef	lsho	Waschgang	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E142	B1	f81v	08bd5ca0c2ad137a056d	qokey	Kurzkontakt	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E143	B1	f81v	2e7e89e0bd12b999c280	lshedy	Waschgang	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E144	B1	f81v	2e7e89e0bd12b999c280	lshedy	Waschgang	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E145	B1	f81v	6f7ff8287eddf4da9fdb	chedy	Umsetzen	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E146	B1	f81v	c205570c49d4d93c23d3	qolky	Weiterweg	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E147	B1	f81v	433713294b25b0a12f66	lchedal	Zielabführung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E148	B1	f81v	dcda95c81a5460feb191	qol	Fortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E149	B1	f81v	b6b654722e55729cc947	otar	Folgequelle	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E150	B1	f81v	a7af89ab31ce5e247395	ytey	Kurzteil	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E151	B1	f81v	07913ef9b1fb773cd325	okchedy	Rücktransfer	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E152	B1	f81v	308e8ea2d5d190c498e8	qokal	Zieleinsatz	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E153	B1	f81v	0275fbf14e07935b0a45	okeey	Langkontakt	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E154	B1	f81v	dcda95c81a5460feb191	qol	Fortsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E155	B1	f81v	bc4f1f5c006c74a4d26d	cheedy	Kurzabsetzung	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E156	B1	f81v	dd0ecaf5e27d81befffc	sal	Stelle	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E157	B1	f81v	a06244ef1f2b37ca44c1	teol	Kurzfortgang	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E158	B1	f81v	d225b7a7b95da7aee437	dchdy	Transfer	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
E159	B1	f81v	b38d70daefd663d74625	ly	Auffanggefäß	NONE	KEIN_STOFFZUSTANDSMARKER	OTHER_OPERATION_CONTROL_OR_TECHNICAL_CARD
