joint_tuple_id	surface_family	occurrences	closed_parse	atomic_default_de	primary_macro	primary_macro_name_de	all_macros	closes_local_step	dossier_count	dossiers	case_phases	portable_status
6f7ff8287eddf4da9fdb	chdy|chedy	11	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	M06	FUEHREN_UEBERTRAGEN	M02;M06	NO	3	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	HOW;WHAT	PORTABLE_CORE
7d25241b0e56c836372a	qokeedy	10	OK_SET+GRADE_2+DY_CLOSE	länger ansetzen; Schluss	M07	ARBEITSGANG_AUSFUEHREN	M07;M09	YES	3	D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	PORTABLE_CORE
de7321bface5628e35d6	lchedy	8	L_OUT+CHED_TRANSFER+TERMINAL	abführen; Schluss	M06	FUEHREN_UEBERTRAGEN	M06;M09	YES	3	D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	PORTABLE_CORE
7db18b2f0fb7ed0fcfd3	qokedy	8	OK_SET+GRADE_1+DY_CLOSE	kurz ansetzen; Schluss	M07	ARBEITSGANG_AUSFUEHREN	M07;M09	YES	3	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	PORTABLE_CORE
e0b630cb1b5df5e7105b	checthy|cthy|shcthy	7	CTH_READY+Y_CURRENT	bereit	M08	ZUSTAND_PRUEFEN	M02;M08	NO	3	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	HOW;WHAT	PORTABLE_CORE
7a4bb8136330ee4e6e56	chor|or|shor|sor	7	OR_BATCH	Ansatz	M03	ANSATZ_PRODUKT	M03	NO	3	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	HOW;WHAT	PORTABLE_CORE
4d4559019a961b834aa1	char|dar|sar	5	AR_FROM	daraus	M05	QUELLE_ZIEL_WERKZEUG	M05	NO	3	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	HOW;WHAT	PORTABLE_CORE
259b2b3b0bf859882e2c	dchedy|schedy|tchedy	4	CHED_TRANSFER+TERMINAL	umsetzen; Schluss	M06	FUEHREN_UEBERTRAGEN	M06;M09	YES	3	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	PORTABLE_CORE
9da1b6ac2c929daea697	chkain|kain	3	AIN_PORTION	eine Portion	M04	MENGE_STUFE	M04	NO	3	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	PORTABLE_CORE
28ffbc88b97772a75f1e	olchedy|qolchedy	3	OL_CONTINUE+CHED_TRANSFER+TERMINAL_CLOSE	fortsetzen; Schluss	M06	FUEHREN_UEBERTRAGEN	M02;M06;M09	YES	3	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	PORTABLE_CORE
87411f84689b4f93a303	qokchdy	3	OK+CHD_TRANSFER+CLOSE	umsetzen; Schluss	M06	FUEHREN_UEBERTRAGEN	M06;M07;M09	YES	3	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	PORTABLE_CORE
2cc8bb3c2af19607888f	chckhy|shckhy	4	CKH_THROUGH+Y_ITEM	durchleiten	M06	FUEHREN_UEBERTRAGEN	M02;M06	NO	2	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	CROSS_DOSSIER
b5df9126607030b95175	cheey|shey	4	SHEY_CLEAR_LIQUID_WHOLE	Klarlauf	M08	ZUSTAND_PRUEFEN	M03;M08	NO	2	D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS	HOW;WHAT	CROSS_DOSSIER
d904bf7b044dd3922781	cheky	3	CHK_WARM+GRADE_1+Y_OPEN	kurz wärmen	M07	ARBEITSGANG_AUSFUEHREN	M07	NO	2	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS	HOW	CROSS_DOSSIER
9ad66e67803a12e745de	chokchy|okchy|qokchy	3	OK_SET+CH_WRAPPER+Y_OPEN	Posten ansetzen	M07	ARBEITSGANG_AUSFUEHREN	M07	NO	2	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL	WHAT	CROSS_DOSSIER
3b70942557b3a40e8030	olkeedy|solkeedy	3	SOLK_COLLECT+EE_LONG+TERMINAL	länger sammeln; Schluss	M07	ARBEITSGANG_AUSFUEHREN	M07;M09	YES	2	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL	HOW	CROSS_DOSSIER
54d0e228ca346110af05	otaiin|sotaiin	3	OT_FOLLOW+AIIN_MEASURE	Folgemaß	M04	MENGE_STUFE	M02;M04	NO	2	D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	CROSS_DOSSIER
90bcf0a9ec0ef56399e6	otal|qotal	3	OT_NEXT+AL_TO	danach dorthin	M05	QUELLE_ZIEL_WERKZEUG	M02;M05	NO	2	D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	CROSS_DOSSIER
d68bc8de3bcee09db23c	shckhedy	3	CKHE_STRAIN+TERMINAL	seihen; Schluss	M07	ARBEITSGANG_AUSFUEHREN	M07;M09	YES	2	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS	HOW	CROSS_DOSSIER
80ebbbbf238eee9f0aef	chety|chty	2	CH_PARTITION+TY_PART	Teil abtrennen	M04	MENGE_STUFE	M01;M04	NO	2	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL	HOW;WHAT	CROSS_DOSSIER
d665560c8ff80799a82c	dchol|schol	2	DCHOL_SCHOL_PREVIOUS_ITEM_WHOLE	Voriges	M02	POSTEN_FORTFUEHREN	M02	NO	2	D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	WHAT	CROSS_DOSSIER
04a3877f0fc81b7597c9	ldy	2	L_OUT+CLOSE_EXACT	abziehen; Ende	M06	FUEHREN_UEBERTRAGEN	M06;M09	YES	2	D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	CROSS_DOSSIER
2c82523794dcb7d2b343	oiiin|soiiin	2	IIN_TARGET_STAGE	Sollstufe	M04	MENGE_STUFE	M04	NO	2	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL	HOW	CROSS_DOSSIER
07913ef9b1fb773cd325	okchedy|qokchedy	2	OK+CHED_TRANSFER+CLOSE	umsetzen; Schluss	M06	FUEHREN_UEBERTRAGEN	M06;M07;M09	YES	2	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL	HOW	CROSS_DOSSIER
08bd5ca0c2ad137a056d	okey|qokey	2	OK_SET+GRADE_1+Y_OPEN	kurz ansetzen	M07	ARBEITSGANG_AUSFUEHREN	M07	NO	2	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	CROSS_DOSSIER
94df4847b7b16c98394a	olkain|qolkain	2	OL_CONTINUE+AIN_PORTION	weitere Portion	M04	MENGE_STUFE	M02;M04	NO	2	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS	HOW	CROSS_DOSSIER
faf321940aed922846a9	otchey	2	OT_FOLLOW+Y_CURRENT_ITEM	Folgeposten	M02	POSTEN_FORTFUEHREN	M02	NO	2	D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	HOW;WHAT	CROSS_DOSSIER
10488b911aae52b3b334	otchor|qotchor	2	OT_FOLLOW+OR_BATCH	Folgeansatz	M03	ANSATZ_PRODUKT	M02;M03	NO	2	D1_ROOT_BATH_RIGHT_WHEEL;D4_FRESH_PLANT_LEFT_WHEEL	WHAT	CROSS_DOSSIER
6b89d6dd70635bc60fe0	qcthey|shcthey	2	CTH_READY+GRADE_1+Y_CURRENT	kurz bereithalten	M08	ZUSTAND_PRUEFEN	M02;M08	NO	2	D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	CROSS_DOSSIER
ff178343c18e287ce3b7	qoteedy	2	OT_FOLLOW+GRADE_2+CLOSE	lange Folge; Schluss	M02	POSTEN_FORTFUEHREN	M02;M09	YES	2	D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	CROSS_DOSSIER
abb23e5e6936b4147f76	shedal	2	SHED_SETTLE+AL_TO	dort absetzen	M07	ARBEITSGANG_AUSFUEHREN	M05;M07	NO	2	D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	HOW	CROSS_DOSSIER
