event_id	page	record	statement_id	owner_de	card_no	surface	component_recipe	state_roots	grade	endpoint	reading_de	endpoint_rule	form_owner_boundary_status
E089	f56r	H5	H5-S003	abgebildete mehrköpfige stachelige Pflanze	PROC059	kchey	K+E+Y	E+Y	E	Y	ZUGEBEN · KURZ · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E090	f56r	H5	H5-S003	abgebildete mehrköpfige stachelige Pflanze	PROC060	qokokchy	OK+OK+Y	Y	NONE	Y	ANSETZEN · ANSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E091	f56r	H5	H5-S004	abgebildete mehrköpfige stachelige Pflanze	PROC011	okchy	OK+Y	Y	NONE	Y	ANSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E092	f56r	H5	H5-S004	abgebildete mehrköpfige stachelige Pflanze	PROC061	chokcheo	OK+CH+E+O	E	E	NONE	ANSETZEN · ENTNEHMEN · KURZ · ARBEITSGANG	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E095	f56r	H5	H5-S005	abgebildete mehrköpfige stachelige Pflanze	PROC011	chokchy	OK+Y	Y	NONE	Y	ANSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E098	f56r	H5	H5-S006	abgebildete mehrköpfige stachelige Pflanze	PROC065	otchey	OT+Y	Y	NONE	Y	DANACH · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E099	f56r	H5	H5-S006	abgebildete mehrköpfige stachelige Pflanze	PROC066	keol	K+E+OL	E	E	NONE	ZUGEBEN · KURZ · WEITER	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E101	f81v	B1	B1-S001	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	E+DY	E	DY	ANSETZEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E115	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC073	sheckhal	SH+E+CKH+AL	E	E	NONE	HALTEN · KURZ · DURCHLASS · ZIELSTELLE	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E117	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC074	qokeedal	OK+EE+AL	EE	EE	NONE	ANSETZEN · LANG · ZIELSTELLE	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E119	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	chckhy	CKH+Y	Y	NONE	Y	DURCHLASS · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E120	f81v	B1	B1-S002	gemeinsame zweireihige Figuren-/Beckenstation	PROC076	schedy	CHD+DY	DY	NONE	DY	UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E122	f81v	B1	B1-S003	gemeinsame zweireihige Figuren-/Beckenstation	PROC077	sshkchdy	SH+K+CHD+DY	DY	NONE	DY	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E123	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	chedy	CHD+Y	Y	NONE	Y	UMSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E125	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	shedy	SHED+DY	DY	NONE	DY	ABSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E126	f81v	B1	B1-S005	gemeinsame zweireihige Figuren-/Beckenstation	PROC079	qolchedy	OL+CHD+DY	DY	NONE	DY	WEITER · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E128	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	shckhy	CKH+Y	Y	NONE	Y	DURCHLASS · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E131	f81v	B1	B1-S007	gemeinsame zweireihige Figuren-/Beckenstation	PROC082	qokchdy	OK+CHD+DY	DY	NONE	DY	ANSETZEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E132	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC019	chey	Y	Y	NONE	Y	DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E134	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	cheky	CHK+E+Y	E+Y	E	Y	WAERMEN · KURZ · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E136	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	shedy	SHED+DY	DY	NONE	DY	ABSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E137	f81v	B1	B1-S009	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	E+DY	E	DY	ANSETZEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E138	f81v	B1	B1-S010	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	E+DY	E	DY	ANSETZEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E139	f81v	B1	B1-S011	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	chckhy	CKH+Y	Y	NONE	Y	DURCHLASS · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E140	f81v	B1	B1-S011	gemeinsame zweireihige Figuren-/Beckenstation	PROC008	qoky	OK+Y	Y	NONE	Y	ANSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E142	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC085	qokey	OK+E+Y	E+Y	E	Y	ANSETZEN · KURZ · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E143	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	E+DY	E	DY	WASCHEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E144	f81v	B1	B1-S013	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	E+DY	E	DY	WASCHEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E145	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	chedy	CHD+Y	Y	NONE	Y	UMSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E146	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC087	qolky	SOLK+Y	Y	NONE	Y	AUFFANGEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E150	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	PROC090	ytey	T+E+Y	E+Y	E	Y	ANWENDEN · KURZ · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E151	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	PROC091	okchedy	OK+CHD+DY	DY	NONE	DY	ANSETZEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E153	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC092	okeey	OK+EE+Y	EE+Y	EE	Y	ANSETZEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E155	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	cheedy	SHED+DY	DY	NONE	DY	ABSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E157	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC093	teol	E+OL	E	E	NONE	KURZ · WEITER	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E158	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC094	dchdy	CHD+DY	DY	NONE	DY	UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E159	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC095	ly	L+Y	Y	NONE	Y	WEITERLEITEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E160	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC096	dsheol	SH+E+OL	E	E	NONE	HALTEN · KURZ · WEITER	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E162	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC098	olkeedy	SOLK+EE+DY	EE+DY	EE	DY	AUFFANGEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E163	f81v	B1	B1-S019	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	tedy	SHED+DY	DY	NONE	DY	ABSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E164	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	cheky	CHK+E+Y	E+Y	E	Y	WAERMEN · KURZ · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E165	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	PROC099	shckhedy	SH+CKH+E+DY	E+DY	E	DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E167	f82r	B2	B2-S001	oberes Beckenpaar mit Zylinder	PROC076	dchedy	CHD+DY	DY	NONE	DY	UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E168	f82r	B2	B2-S002	oberes Beckenpaar mit Zylinder	PROC079	qolchedy	OL+CHD+DY	DY	NONE	DY	WEITER · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E170	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC019	dy	Y	Y	NONE	Y	DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E171	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC100	qokeedy	OK+EE+DY	EE+DY	EE	DY	ANSETZEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E173	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC101	lcheckhy	L+CKH+Y	Y	NONE	Y	WEITERLEITEN · DURCHLASS · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E175	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC092	qokeey	OK+EE+Y	EE+Y	EE	Y	ANSETZEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E176	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC103	lcheckhedy	L+CKH+E+DY	E+DY	E	DY	WEITERLEITEN · DURCHLASS · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E177	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC104	qokaly	OK+AL+Y	Y	NONE	Y	ANSETZEN · ZIELSTELLE · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E179	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC075	chckhy	CKH+Y	Y	NONE	Y	DURCHLASS · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E182	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC106	octheol	O+CTH+E+OL	E	E	NONE	ARBEITSGANG · BEREITEN · KURZ · WEITER	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E183	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC107	chkeey	CHK+EE+Y	EE+Y	EE	Y	WAERMEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E184	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC108	ldy	L+DY	DY	NONE	DY	WEITERLEITEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E185	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC109	oteey	OT+EE+Y	EE+Y	EE	Y	DANACH · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E187	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC110	sheckhy	SH+E+CKH+Y	E+Y	E	Y	HALTEN · KURZ · DURCHLASS · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E188	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC008	qoky	OK+Y	Y	NONE	Y	ANSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E189	f82r	B2	B2-S007	mittleres linkes Handgerät mit Inline-Knoten	PROC111	dshedy	SH+E+DY	E+DY	E	DY	HALTEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E192	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC078	shedy	SHED+DY	DY	NONE	DY	ABSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E193	f82r	B2	B2-S009	mittleres linkes Handgerät mit Inline-Knoten	PROC114	solshedy	OL+SH+E+DY	E+DY	E	DY	WEITER · HALTEN · KURZ · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E194	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC092	qokeey	OK+EE+Y	EE+Y	EE	Y	ANSETZEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E195	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC008	qoky	OK+Y	Y	NONE	Y	ANSETZEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E197	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC031	cheey	SH+EE+Y	EE+Y	EE	Y	HALTEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E201	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC100	qokeedy	OK+EE+DY	EE+DY	EE	DY	ANSETZEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E202	f82r	B2	B2-S012	mittlere rechte unklare Station	PROC116	lchy	L+CH+Y	Y	NONE	Y	WEITERLEITEN · ENTNEHMEN · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E203	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC031	cheey	SH+EE+Y	EE+Y	EE	Y	HALTEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E204	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC117	qcthey	CTH+E+Y	E+Y	E	Y	BEREITEN · KURZ · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E205	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC092	qokeey	OK+EE+Y	EE+Y	EE	Y	ANSETZEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E206	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC118	lcheey	L+EE+Y	EE+Y	EE	Y	WEITERLEITEN · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E208	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC019	chey	Y	Y	NONE	Y	DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E209	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC119	qokeeedy	OK+EEE+DY	EEE+DY	EEE	DY	ANSETZEN · VOLL · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E210	f82r	B2	B2-S013	unteres grünes Mehrfigurenbecken	PROC120	lchedy	L+CHD+DY	DY	NONE	DY	WEITERLEITEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E212	f82r	B2	B2-S015	kleine Randstationen des unteren Beckens	PROC122	tshey	SH+E+Y	E+Y	E	Y	HALTEN · KURZ · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E213	f82r	B2	B2-S015	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	EE+DY	EE	DY	ANSETZEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E216	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC124	ches	CH+E+S	E	E	NONE	ENTNEHMEN · KURZ · TEIL	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E218	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC109	oteey	OT+EE+Y	EE+Y	EE	Y	DANACH · LANG · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E220	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC085	okey	OK+E+Y	E+Y	E	Y	ANSETZEN · KURZ · DIES	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E221	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC125	pchedy	P+CHD+DY	DY	NONE	DY	EINFUELLEN · UMSETZEN · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E222	f82r	B2	B2-S017	kleine Randstationen des unteren Beckens	PROC126	rsheal	R+SH+E+AL	E	E	NONE	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	CURRENT_ITEM_REMAINS_AVAILABLE	UNCHANGED
E223	f82r	B2	B2-S017	kleine Randstationen des unteren Beckens	PROC127	daldy	AL+DY	DY	NONE	DY	ZIELSTELLE · SCHLUSS	CLOSE_LICENSED	UNCHANGED
E224	f82r	B2	B2-S018	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	EE+DY	EE	DY	ANSETZEN · LANG · SCHLUSS	CLOSE_LICENSED	UNCHANGED
