lexicon	shol	paragraph	grammar	chol	timing	mix	relation	action	recipient	action_form	acting_object	connection	H_prediction	L_prediction	first_thermal_event	written_value	status	competing	H_result	L_result	later_events	independent_confirmation_capacity	debts	row_status
C	Q	f93r|f93r.1-f93r.32	M	D	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	Q	f93r|f93r.1-f93r.32	M	H	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	Q	f93r|f93r.1-f93r.32	M	H	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	Q	f93r|f93r.1-f93r.32	M	H	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	Q	f93r|f93r.1-f93r.32	M	H	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	B	D	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	B	D	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	B	D	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	B	D	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	B	H	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	B	H	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	B	H	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	B	H	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	J	D	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	J	D	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	J	D	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	J	D	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	J	H	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	J	H	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	J	H	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	J	H	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	M	D	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	M	D	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	M	D	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	M	D	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	M	H	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	M	H	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	M	H	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
C	A	f93r|f93r.1-f93r.32	M	H	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	B	D	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	B	D	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	B	D	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	B	D	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	B	H	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	B	H	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	B	H	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	B	H	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	J	D	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	J	D	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	J	D	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	J	D	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	J	H	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	J	H	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	J	H	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	J	H	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	M	D	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	M	D	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	M	D	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	M	D	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	M	H	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	M	H	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	M	H	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	Q	f93r|f93r.1-f93r.32	M	H	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	B	D	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	B	D	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	B	D	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	B	D	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	B	H	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	B	H	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	B	H	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	B	H	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	J	D	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	J	D	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	J	D	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	J	D	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	J	H	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	J	H	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	J	H	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	J	H	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	M	D	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	M	D	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	M	D	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	M	D	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	M	H	O	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	M	H	O	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	M	H	I	U	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
O	A	f93r|f93r.1-f93r.32	M	H	I	D	V	f93r.30:2	f93r.13:3	qokcho	f93r.13:1	"[[""f93r.13:1"", ""f93r.13:3""]]"	warm				NO_LATER_THERMAL_EVENT	[]			0	0		recorded
