date	experiment	status	live_scope	forbidden_inference	primary_report
2026-08-05	astrolabium_planum_crop_audit	PASS_IMAGES_RESTRICTED_OCR	360/360 images and 24/24 sheets have no panel/order/hash defect; 14 records in seven adjacent pairs have OCR column fusion	exclude those 14 from caption calibration; no semantic or Voynich claim from crop validity	results/external_astrolabium_planum_crop_audit_report.md
2026-08-05	astrolabium_source_encoder_semantic_gate	PASS_SOURCE_INTERNAL	text-free icons recover 10/10 frozen visible concepts across signs with DINOv2/CLIP/SigLIP; 100k-permutation p=.00001	licenses broad source candidate retrieval only; no cross-manuscript validity degree order source identity or word meaning	results/astrolabium_source_encoder_semantic_gate_report.md
2026-08-05	voynich_zodiac_physical_group_manifest	FROZEN_GEOMETRY	299 physical figures in 28 page/group cycles; 298 labels plus one unlabeled Gemini figure; 296 common embeddings; Pisces has 29 ring figures	no physical 30-cycle cross-ring/page edge degree number or word meaning	results/voynich_zodiac_physical_group_manifest_frozen_report.md
2026-08-05	astrolabium_serialized_visual_order_registration	FROZEN_SCORED_V3	nine exact conventional 30-slot serializations; LOO selection inside 1M independent-sign D30 null; all inputs/statistic/gates bound	serialization is not physical geometry and cannot yield fate or lexical meaning	results/astrolabium_serialized_visual_order_coherence_registered_report.md
2026-08-05	astrolabium_serialized_visual_order	FAILED_CLOSED	LOO statistic -.3828; raw p=.8507 corrected p=1; 2/9 positive; all models, tight view, and single-page sensitivity negative	no ordered Astrolabium correspondence; do not refit shifts seams signs or views	results/astrolabium_serialized_visual_order_coherence_report.md
2026-08-06	bath_text_block_geometry	FROZEN_REGISTERED_UNSCORED	19 illustrated pages; all old-scan boxes affine-registered to exact Yale images; 745 lines/740 located; 785 fragments; 89 blocks/82 primary	geometry does not prove nearby prose describes a scene and contains no word meaning	results/bath_text_block_geometry_frozen_report.md
2026-08-06	bath_block_rootfree_grammar_cache	READY_UNSCORED	3 readings x 89 blocks x 34 formal features; visual-gap edges removed; no surface/root identity; geometry nuisance only	cache cannot establish scene correspondence or translate a construction	results/bath_block_rootfree_grammar_features_report.md
2026-08-06	bath_line_rootfree_grammar_cache	READY_UNSCORED	3 readings x 745 lines x 34 formal features; visual-gap edges removed; unprojectable alternate lines excluded	cache cannot establish scene correspondence or translate a construction	results/bath_line_rootfree_grammar_features_report.md
2026-08-06	bath_fragment_geometry_audit	PASS	45 registered >2-height breaks on 42 lines are a subset of 52 raw-frame breaks; 7 marginal 2.03-2.23 cases drop; zero novel gaps	the discarded 945-fragment draft was never joined or scored; fragments are assignment atoms, not samples	results/bath_fragment_geometry_audit_report.md
2026-08-06	bath_fragment_boundary_projection	PASS	45/45 ZL, 45/45 IT, and 42/45 RF gap boundaries project uniquely to token boundaries; 3 RF lines excluded	projected gaps suppress cross-interruption edges only and assign no meaning	results/bath_fragment_boundary_projection_report.md
2026-08-06	legacy_visual_failure_provenance_audit	PASS_DEFECTS_FOUND	20 invalidated/unreplaced scopes, 9 superseded, 14 prompt-semantic-only, 16 clean; bath line and pharma coordinate defects isolated	no old invalid local crop result may seed meaning; audit itself adds no semantic result	results/legacy_visual_failure_provenance_audit.md
2026-08-06	bath_topology_atlas	FROZEN_TEXT_BLIND	19 Yale pages; 43 connected scenes, 112 subcomponents, 67 edges; deterministic hashes; f80r retained with corrections and f84r excluded after independent audit	visual coding contains no Voynich meaning and proximity does not prove captioning	results/bath_topology/README.md
2026-08-06	bath_scene_grammar_test_registration	WITHDRAWN_BEFORE_SCORE	frozen nearest-scene design preserved, but pixel proximity cannot establish prose-to-object membership; no grammar join or score run	use whole-page topology and human paragraph units; local tests require explicit human label/caption association	results/bath_scene_grammar_test_withdrawal_report.md
2026-08-06	bath_topology_f80r_f84r_blind_reaudit	PASS_WITH_CORRECTIONS	f80r two-scene macro topology independently retained with 16 figures/one red-mark scene; f84r hard network excluded	no text meaning, one-network f84r claim, or local prose association follows	results/bath_topology_f80r_f84r_blind_reaudit_report.md
2026-08-06	bath_page_rootfree_grammar_cache	READY_SCORED	3 readings x 19 pages x 34 root-free formal features; primary test uses 18 pages/82 human paragraph blocks	cache has no roots, surface words, object membership, or meaning	results/bath_page_rootfree_grammar_features_report.md
2026-08-06	bath_page_topology_grammar_test	INVALIDATED_NO_POSITIVE_CLAIM	stored run failed registered gates, but independent audit found f80r POOL_COUNT stale at 3 rather than required 4; exact gain/p and permanent closure uncertified	no paragraph-object mapping, topology grammar confirmation, root exposure, bathing lexicon, or use of stored numerics; any correction needs new registration	results/bath_page_topology_grammar_independent_audit.md
2026-08-06	slot_only_pharma_component_control	FAILED_CLOSED	385 valid SLOT components only; all four repaired PH05-PH08 tests null and just 1/2 descriptive same-plant calibrators survives	no plant-name, part, preparation, visual lexicon, herbal bridge, or label-object pairing; do not rerun P0	results/slot_only_pharma_component_control_report.md
2026-08-06	explicit_graphical_text_relation_inventory	FROZEN_TEXT_BLIND	128 enclosure/on-line/contact/radial/circular/array relation units on 48 page-panels; proximity-only ownership excluded	inventory supplies physical units only, not text ownership beyond the encoded relation or any word meaning	results/text_blind_explicit_graphical_text_relation_inventory_report.md
2026-08-06	herbal_berry_presence_text_registration	SUPERSEDED_UNSCORED_MEASUREMENT_FAIL	image-only coders agreed on just two berry positives; no transcription join or text score was run	never use the CV/coder labels, old registration, or runner as semantic evidence	results/herbal_berry_presence_visual_measurement_audit.md
2026-08-06	human_labeled_berry_contrast_v2	FROZEN_SCORED_INPUT	28 included pages use only four named Gheuens/Rapaport traits; untagged pages and CV labels absent; other-trait controls are not blanket no-berry labels	only the no-fruits-or-flowers subset is explicit absence; q15/q17 is descriptive because quire and label are confounded	results/human_labeled_berry_contrast_v2_frozen_report.md
2026-08-06	human_labeled_berry_marker	FAILED_CLOSED	2532 registered cells: discovery selects shain token rate but family p=.503704; held q04/q05 score zero, p=1; planted path passes	no shain=berry, fruit, noun, stem, negation, or mining of near-miss rankings; closes one recurring page-feature route only	results/human_labeled_berry_marker_report.md
2026-08-06	human_labeled_reproductive_contrast	FROZEN_SCORED_INPUT	45 pages use only four explicit non-tentative flower/fruit/berry/calyx traits versus the explicit no-fruits-or-flowers trait; q01 discovery and q04/q06/q07 held	no untagged negatives, catalogue prose, CV labels, image OCR, plant guesses, or positive-only-panel inference	results/human_labeled_reproductive_contrast_frozen_report.md
2026-08-06	human_labeled_reproductive_marker	FAILED_CLOSED	1752 adjusted feature/orientation cells: odaiin absence-oriented discovery family p=.741667; held p=.120833 and 2/3 blocks; plant passes	no odaiin=no/absence, flower, fruit, calyx, noun, or negator; do not mine feature rankings	results/human_labeled_reproductive_marker_report.md
2026-08-06	human_labeled_reproductive_profile	FAILED_CLOSED	ten distributed TF-IDF configurations: ATOM2 log-count discovery family p=.700; held p=.2625, 1/3 blocks; 9/10 LOO; plant passes	no distributed drawing-trait semantic channel or term-weight mining; retire direct Gheuens/Rapaport trait-to-page-prose tests	results/human_labeled_reproductive_profile_report.md
2026-08-06	human_labeled_reproductive_current_grammar	FAILED_CLOSED	10 eligible current-construction slot roots/40 adjusted cells: che+od absence-oriented discovery family p=.458333; held reverses at p=.695833 and 0/3 blocks; plant passes	no od=no/absence, reproductive lexeme, or rescue of the older failed contextual-root atlas; detached slots lacked eligible q01 support	results/human_labeled_reproductive_current_grammar_report.md
2026-08-06	graphical_relation_text_join	PASS_WITH_EXCLUSIONS	128/128 groups resolve to 773 Stolfi assignments; 95 groups full, 1 partial, 32 zero in exact ZL/IT/RF; f2r.15 conflicts and f85v2/fRos lacks ZL/IT mapping	no substitution of Stolfi strings for missing active readings, no f85 primary score, word-level pseudo-replication, relation meaning, or text association yet	results/graphical_relation_text_join_audit.md
2026-08-06	graphical_relation_rootfree_format	INCONCLUSIVE_CONTROL_FAILURE	seven discovery/five held page-pairs; maxT plant selected correctly but family p=.03125 missed registered .02; real BARE-first direction discovery p=.171875 and reverses held, but is uninterpretable	no structural format marker, lexical meaning, null closure, or rescue by word/group pseudo-replication; repair requires new independent power or a genuinely new design	results/graphical_relation_rootfree_format_report.md
2026-08-06	bath_page_topology_grammar_repair_v2	FAILED_CLOSED	f80r pool count corrected to 4 and two rejected grammar features removed; corrected gain +.1464, two-test p=.02227, only 3/5 sheets positive; 4/6 gates	no page-topology grammar link, HARD_D apparatus meaning, lexical exposure, paragraph-object mapping, or further refit on these 18 pages	results/bath_page_topology_grammar_repair_v2_report.md
2026-08-06	explicit_array_slot_record_boundary_manifest	FROZEN_TEXT_BLIND_UNSCORED	46 high-confidence all-reading-complete arrays; 391 slots/374 transitions on 13 folios; duplicate and topology audits pass	physical loci and order only; most slot joins are already separate loci, so an internal-space boundary contrast would be redundant rather than semantic evidence	results/explicit_array_slot_record_boundary_manifest_frozen_report.md
2026-08-06	collected_label_active_crosswalk	PASS_WITH_EXCLUSIONS	string-only page-local assignment yields 515 clear all-reading loci, including 413 human-tagged labels on 40 pages; 170 ambiguous/low pairs excluded	crosswalk maps evidence only; tags/descriptions never chose a match and no label meaning follows	results/stolfi_collected_labels_active_crosswalk_report.md
2026-08-06	local_label_semantic_scoping_registration	FROZEN_SCORED_INPUT	180 labels/21 local arrays/20 pages/33 balanced human-tag cells; exact surfaces held out; root-free FORM baseline and synchronous tag-vector null sealed	registration alone assigns no root/tag meaning and cannot rescue the failed global decoder	results/local_label_semantic_scoping_registered_report.md
2026-08-06	local_label_semantic_scoping	FAILED_CLOSED	ROOT+FORM underperforms FORM in ZL/IT/RF (-.1474/-.1466/-.0226); joint p=.972881, only 6/20 positive pages; deterministic plant +1.5585 p=.000020	no page-local root-to-visible-attribute channel; do not rescue failed global glosses with nonce/local-root scoping	results/local_label_semantic_scoping_report.md
2026-08-06	pharma_herbal_tail_key_transfer_registration	FROZEN_SCORED_INPUT	five corrected labeled strict same-plant objects and matched herbal page pools; exact independent f67 SUFFIX2/final-four rule; 100k synchronous matched-page null	registration alone supplies no plant name, translation, or cross-section key	results/pharma_herbal_tail_key_transfer_registered_report.md
2026-08-06	pharma_herbal_tail_key_transfer	FAILED_CLOSED	linked coverage 40% and 2/5 positive objects in every reading; residual +.154 or better but joint p=.117239 and concentration gate fails; f67 and planted controls pass	no exact f67-style tail catchword transfer from pharmaceutical labels to linked herbal pages; do not mine the two matches or refit widths/horizons	results/pharma_herbal_tail_key_transfer_report.md
2026-08-05	scribal_self_supervision_inventory	NO_RECOVERABLE_CORRECTION_PAIRS	20 corr? marks on 20 pages but zero explicit old-form to replacement-form pairs; only seven later-added tokens on f58v	no correction-trained decoder or word gloss; reserve f58v additions only as validation for an independently discovered completion rule	results/scribal_self_supervision_inventory_report.md
2026-08-06	f1r_four_paragraph_synopsis_registration	FROZEN_SCORED_INPUT	187 manual-domain pages; three same-register form-residual target-vs-herbal axes; four f1r paragraphs and 87/67/29/76 matched null pools; 69 generated controls	f1r remains sealed unless every calibration gate passes; any pass licenses paragraph-level domain likeness only	results/f1r_four_paragraph_synopsis_transfer_registered_report.md
2026-08-06	f1r_four_paragraph_synopsis_transfer	CALIBRATION_FAILED_SEALED	P and B axes classify at AUC .982-1 with joint p=.00002; recipe AUC=1 but only 12 target/2 herbal folios gives joint p=.142857 and plant p=.021978; 0/69 generated controls match the real minimum	no f1r score, assignment, or root was computed; synopsis remains untested and cannot be reopened by weakening the gate	results/f1r_four_paragraph_synopsis_transfer_report.md
2026-08-06	complete_readable_structural_translation_v050	EXPORTED_READABILITY_RENDERING	38,988/38,988 ZL tokens in exact order and 5,376/5,376 loci preserved; 4,035 prose expressions; diagnostic form projection parses 3,812/3,928 non-prose tokens; 36 contextual zodiac lines and 1,635 qualified bathing/herbal field tokens across 764 loci rendered	complete structural interlingua only; non-prose projection is outside confirmed prose scope; BATH~/HERBAL~ are field associations, not WATER/BATH/PLANT; no English lexeme or clause plaintext	results/complete_readable_structural_translation_v050_report.md
2026-08-06	complete_working_translation_v051	EXPORTED_CURRENT_CONTEXT_MERGE	38,988 tokens/5,376 loci preserved in exact v0.50 order; current layout/record context added to 1,345 loci including 791 star-entry lines, 63 lunar-record loci, 412 explicit-array loci, f68/f69 geometry, f75v fans, and f84r.27	FORM/READ/CONTEXT tiers remain separate; geometry and record ownership are not lexemes; zero English word glosses	results/complete_working_translation_v051_report.md
2026-08-06	semantic_bottleneck_ranking_v051	CORRECTED_RANKING	unioned locus/page counts place confirmed bath-field ol first at 1198 tokens/591 loci and che second at 1083 events/884 loci; D/E-q and l/od double-counting corrected	ranking is evidence-acquisition priority only; frequency or field association is not a word meaning	results/semantic_bottlenecks_v051_report.md
2026-08-06	authorial_anchor_availability_v051	NO_ELIGIBLE_UNUSED_ANCHOR	95 complete explicit relation groups/605 assignments contain only four confirmed-prose ol tokens at two loci and two confirmed-prose che+BARE events; projected label grammar is larger but out of scope	physical contact, curator descriptions, projected grammar, and one-page classes cannot ground WATER TEMPERATURE object names or English words	results/authorial_anchor_availability_v051_report.md
2026-08-06	substitution_class_order_sufficiency	CLASS_SUFFICIENCY_NOT_RESOLVED	odd-learned five-class map misses all-reading page gate and is ordinary among 4096 same-size partitions p=.331; within-class root residual has only 4.2-4.9% mobility and inconsistent p=.084-.810; both plants pass	keep the confirmed local NC01 transition but do not collapse roots, promote five notation symbols, infer POS, or claim synonyms	results/substitution_class_order_sufficiency_report.md
2026-08-06	position_adapted_root_pair_discovery	STOPPED_BEFORE_EVEN_HOLDOUT	odd causal edits yield one H-left/e-right lead at 10/13 across 12 pages, but independent matched LITERAL cells are 7/14 with mean e-H position -.0033	aggregate position adaptation does not license H/e allography, root collapse, or an even-holdout rescue	results/position_adapted_root_pair_discovery_report.md
2026-08-06	plant_humoral_quality_order_transfer	FAILED_CLOSED	fixed zodiac whole-passage A/B order scores all seven unchanged herbal anchors; ZL rank 11/35 with 3/7 pages, IT 19/35 with 2/7, RF alone 1/35; 3/6 gates	no herbal DRY/MOIST order template, quality marker, temperature class, word gloss, or rescue by the favorable RF reading	results/plant_humoral_quality_order_transfer_report.md
2026-08-06	lunar_month_length_alignment	FAILED_CLOSED	paired pigment/heading test searches all 96 calendar alignments within 5,544 exact layouts; best 19/24 with weaker channel 9/12, p=.393939 and four tied mappings	no sector-to-month mapping, long/short interpretation, month-name gloss, or calendar-aligned text exposure	results/lunar_month_length_alignment_report.md
2026-08-06	zodiac_che_value_triplicity_support_audit	STOPPED_BEFORE_SCORE	20/20/16 exact che+VALUE events; Pisces is empty in every reading, 1/2/3 signs are empty overall, and only 4/3/4 non-switch values recur on two signs	no four-class decoder, value mining, missing-as-zero semantics, weakened carrier, or che relation gloss	results/zodiac_che_value_triplicity_support_audit_report.md
2026-08-06	star_lunary_7x30_support_audit	STOPPED_FILTER_ARTIFACT	322 entries are authorially star-marked; the tempting count 212 exists only after the analyst's 3--7-line eligibility filter	no seven-planet by thirty-lunar-day blocks, two-heading interpretation, or lunary alignment of the filtered sequence	results/star_lunary_7x30_support_audit_report.md
2026-08-06	zodiac_duplicate_cross_register_suffix_support_audit	STOPPED_BEFORE_SCORE	duplicated Aries/Taurus panels contain terminal X+r/X+s counts of 0/3 and 0/2 in ZL Cc/Lz, 0/6 and 0/4 IT, 0/3 and 0/2 RF; zero matched bases	no cross-register r/s opposition, sign/fire/earth value, suffix weakening, register pooling, or replacement-pair mining	results/zodiac_duplicate_cross_register_suffix_support_audit_report.md
2026-08-06	star_entry_period30_completeness_audit	PASS_PRIMARY_ONE_IT_MASK_REQUIRED	ZL3b and RF1b contain all 322 author-marked entries; IT2a lacks f106r.29 inside entry index 88 and must exclude every pair touching that whole entry	no silent locus drop, partial-entry retention, imputation, zero fill, reconstructed IT text, or use of missingness as positive evidence	results/star_entry_period30_completeness_audit_report.md
2026-08-06	external_lunary_30day_source	FROZEN_INDEPENDENT_ANCHOR	BnF Arsenal Ms. 2872 f400r and its independent transcript supply a complete source-side 30-lunar-day sequence selected before any real Voynich period score	no source identity, day-one phase, planet, month, prognosis, language, lexeme, or plaintext from the shared count alone	results/external_lunary_30day_source_frozen_report.md
2026-08-06	star_entry_period30_null_support	PASS_BEFORE_SCORE	equal-length whole-page permutations provide 96 exact early and 48 exact late phase nulls; all 69 frozen generated controls exceed the required 10882 tokens	no recurrence, period, lunary, coordinate, language, lexeme, or plaintext claim from null capacity or token sufficiency	results/star_entry_period30_null_support_audit_report.md
2026-08-06	star_entry_period30_pre_registration_validation	PASS_BEFORE_SCORE	period30 plant passes both segments/nulls; period15/60 aliases fail; ROOT-on-FORM ranks have >=269 headroom; CPU/GPU differ <=8.14e-9; IT removes exactly 168 touching pairs without compression	no real period score, lunar architecture, coordinate, language, lexeme, or plaintext follows from synthetic or implementation validation	results/star_entry_period30_pre_registration_validation_report.md
2026-08-06	star_entry_period30_control_residual_repair	REPAIRED_BEFORE_SCORE	one generated control had one exact-zero residual row; zeros now remain zero and runs fail below 99% nonzero; all 69 controls pass mechanically with worst 321/322 nonzero and real readings unchanged	no dropping, normalization, imputation, period evidence, lunary claim, coordinate, lexeme, or plaintext from sparse-null handling	results/star_entry_period30_control_residual_repair_report.md
2026-08-06	star_entry_period30_block_coverage_repair	REPAIRED_BEFORE_REGISTRATION	final audit now binds exact support: 12 pages/11 named movable/96 maps early and 11/6/48 late; LOO still covers all 23 pages	no weakened block null, period evidence, lunary identity, coordinate, language, lexeme, or plaintext from support bookkeeping	results/star_entry_period30_block_coverage_repair_report.md
2026-08-06	star_entry_period30_atomic_one_shot_repair	REPAIRED_BEFORE_REGISTRATION	registration and scoring now take persistent atomic O_EXCL reservations before work; outputs are exclusive and fsynced; crashes fail closed until explicit audit	no concurrent or silent retry, overwrite, period evidence, lunary identity, coordinate, language, lexeme, or plaintext from run-safety machinery	results/star_entry_period30_atomic_one_shot_repair_report.md
2026-08-06	star_entry_period30_final_independent_audit	GO_BEFORE_REGISTRATION	two independent reviews approve the repaired k2-60 statistic, exact mask, two segment nulls, block coverage, LOO, controls, hashes, and atomic one-shot guards	registration alone still supplies no period evidence, lunary identity, coordinate, language, lexeme, or plaintext	results/star_entry_period30_final_independent_audit_report.md
2026-08-06	star_entry_period30_registration_import_repair	REPAIRED_BEFORE_RESERVATION	first launch stopped before main because parser modules preceded the common path bootstrap; registration now imports common's exact module objects and still hashes their resolved files	no reservation, registration, period score, lunary identity, coordinate, language, lexeme, or plaintext was created by the failed import	results/star_entry_period30_registration_import_repair_report.md
2026-08-06	star_entry_fundamental_period30_registration	FROZEN_REGISTERED_UNSCORED	external target30, 322-position 169/153 split, k2-60 divisor statistic, two segment nulls, exact mask/LOO, parser/source hashes, 69 controls, and atomic one-shot safety are sealed	registration alone supplies no recurrence, lunary identity, slot coordinate, day phase, language, lexeme, or plaintext	results/star_entry_lunary_period30_registered_report.md
2026-08-06	star_entry_fundamental_period30	FAILED_CLOSED	ZL F30=-.00461/-.00184 at ranks 50/59 and 43/59; RF ranks 52/59 and 44/59; IT ranks 29/59 and 43/59; all complete-reading family p=1 and generated-process p=.385714	no 30-day blocks, segment phase alignment, lunar-day coordinate, best-period mining, root exposure, lunary identity, lexeme, or plaintext	results/star_entry_lunary_period30_report.md
2026-08-06	bath_seven_record_parallel_support	STOPPED_BEFORE_SCORE_ANALYST_CONCATENATION	f75r has one seven-label block, but f83r is separate 3- and 4-line blocks interrupted by two labels; joining 3+4 supplies no authorial seven-position order	no repeated seven-record schema, alignment, grammar score, nearby-image meaning, root exposure, lexeme, or plaintext	results/bath_seven_record_parallel_support_audit_report.md
2026-08-06	f69v_28_mansion_source_support	STOPPED_BEFORE_TEXT_SCORE_COUNT_ONLY	source has fixed 2-3-2x4 zodiac groups and quarter starts 1/8/15/22, but f69v exposes no start, quarters, or 12 boundaries beyond a generic 28-ring	no rotation/reflection fitting, mansion identity, Arabic-article reading, label feature, lunar coordinate, lexeme, or plaintext	results/f69v_28_mansion_source_support_audit_report.md
2026-08-06	historical_illustrated_herbal_source_audit	CONDITIONAL_GO_SOURCE_FAMILY_PREPARATION	independent source-only searches recover BnF Latin 6823 with four discovery candidates and indexed Dioscoridean witnesses with keyed text; cross-witness held visual validation is now preparable	discovery anchors cannot confirm a source; no folio-proximity prose ownership, plant translation, source identity, language, lexeme, or plaintext	results/historical_illustrated_herbal_source_audit_report.md
2026-08-06	dioscorides_index_parser_repair	REPAIRED_BEFORE_USE	first parser launch stopped before output on explicit no-image Set 999; final parser excludes/counts 26 such records and counts overlap by distinct witnesses rather than raw images	no silent missing-image imputation, raw-record pseudo-overlap, Voynich score, source claim, lexeme, or plaintext	results/external_dioscorides_crosswitness_index_frozen_report.md
