event_id	record_unit_id	page	locus	field_id	statement_id	surface	joint_tuple_id	component_parse	small_value_de	picture_owner	statement_fluent_reading_de
E031	H2	f10r	f10r.8	F004	H2-S002	dar	4d4559019a961b834aa1	TRANSFERRED_EXACT_CARD	dasselbe	F10R_PICTURED_PLANT	Danach vom Ansatz abziehen und damit fortfahren. Den weiteren Ansatz nach Maß ebenso fortführen.
E032	H2	f10r	f10r.9	F005	H2-S003	oykchor	27d97af8c96eb056c2e6	O+Y+K+OR	dies dem Ansatz zuführen	F10R_PICTURED_PLANT	Diesen Posten dem Ansatz zuführen; der Ansatz bleibt aktiv. Dies bis zur Sollstufe zuführen und auf Maß abziehen.
E033	H2	f10r	f10r.9	F005	H2-S003	shor	7a4bb8136330ee4e6e56	TRANSFERRED_EXACT_CARD	Ansatz	F10R_PICTURED_PLANT	Diesen Posten dem Ansatz zuführen; der Ansatz bleibt aktiv. Dies bis zur Sollstufe zuführen und auf Maß abziehen.
E034	H2	f10r	f10r.9	F005	H2-S003	chor	7a4bb8136330ee4e6e56	TRANSFERRED_EXACT_CARD	Ansatz	F10R_PICTURED_PLANT	Diesen Posten dem Ansatz zuführen; der Ansatz bleibt aktiv. Dies bis zur Sollstufe zuführen und auf Maß abziehen.
E035	H2	f10r	f10r.9	F005	H2-S003	chy	b921a237be883a820352	TRANSFERRED_EXACT_CARD	dies	F10R_PICTURED_PLANT	Diesen Posten dem Ansatz zuführen; der Ansatz bleibt aktiv. Dies bis zur Sollstufe zuführen und auf Maß abziehen.
E036	H2	f10r	f10r.9	F005	H2-S003	kaiiin	409de02322e7b2ca0c62	K+IIN	bis zur Sollstufe zuführen	F10R_PICTURED_PLANT	Diesen Posten dem Ansatz zuführen; der Ansatz bleibt aktiv. Dies bis zur Sollstufe zuführen und auf Maß abziehen.
E037	H2	f10r	f10r.9	F005	H2-S003	dy	b921a237be883a820352	TRANSFERRED_EXACT_CARD	dies	F10R_PICTURED_PLANT	Diesen Posten dem Ansatz zuführen; der Ansatz bleibt aktiv. Dies bis zur Sollstufe zuführen und auf Maß abziehen.
E038	H2	f10r	f10r.9	F005	H2-S003	chodaiin	834825c61d048a6b5628	CH+O+AIIN	auf Maß abziehen	F10R_PICTURED_PLANT	Diesen Posten dem Ansatz zuführen; der Ansatz bleibt aktiv. Dies bis zur Sollstufe zuführen und auf Maß abziehen.
E039	H3	f11r	f11r.1	F006	H3-S001	tshol	953ad19b79517fc8a211	T+SH+OL	weiter gefuellt halten	F11R_PICTURED_PLANT	Den gefüllten Posten weiter an der Stelle halten, auswringen, bis zum Maß halten und hineinführen. Den Klarauszug nehmen; füllen und abziehen; Schluss.
E040	H3	f11r	f11r.1	F006	H3-S001	schoal	428a5e3662aa57b4b256	SH+O+AL	an der Stelle halten	F11R_PICTURED_PLANT	Den gefüllten Posten weiter an der Stelle halten, auswringen, bis zum Maß halten und hineinführen. Den Klarauszug nehmen; füllen und abziehen; Schluss.
E041	H3	f11r	f11r.1	F006	H3-S001	cfhy	bdad9f9ea8b80f141496	CFHY	auswringen	F11R_PICTURED_PLANT	Den gefüllten Posten weiter an der Stelle halten, auswringen, bis zum Maß halten und hineinführen. Den Klarauszug nehmen; füllen und abziehen; Schluss.
E042	H3	f11r	f11r.1	F006	H3-S001	shfydaiin	a8af08e69edab8e54f15	SH+Y+AIIN	dies bis zum Maß halten	F11R_PICTURED_PLANT	Den gefüllten Posten weiter an der Stelle halten, auswringen, bis zum Maß halten und hineinführen. Den Klarauszug nehmen; füllen und abziehen; Schluss.
E043	H3	f11r	f11r.1	F006	H3-S001	cphy	deb377381ceaf55ea310	P+Y	dies hineinführen	F11R_PICTURED_PLANT	Den gefüllten Posten weiter an der Stelle halten, auswringen, bis zum Maß halten und hineinführen. Den Klarauszug nehmen; füllen und abziehen; Schluss.
E044	H3	f11r	f11r.1	F006	H3-S001	shey	b5df9126607030b95175	TRANSFERRED_EXACT_CARD	Klarauszug	F11R_PICTURED_PLANT	Den gefüllten Posten weiter an der Stelle halten, auswringen, bis zum Maß halten und hineinführen. Den Klarauszug nehmen; füllen und abziehen; Schluss.
E045	H3	f11r	f11r.1	F006	H3-S001	tchody	2e2027b1951d79911e24	T+CH+O+DY	fuellen und abziehen; Schluss	F11R_PICTURED_PLANT	Den gefüllten Posten weiter an der Stelle halten, auswringen, bis zum Maß halten und hineinführen. Den Klarauszug nehmen; füllen und abziehen; Schluss.
E046	H3	f11r	f11r.1	F007	H3-S002	shoyty	577c03a928d674d420d7	SH+O+Y+T+Y	dies halten und fuellen	F11R_PICTURED_PLANT	Diesen Posten halten und füllen.
E047	H3	f11r	f11r.4	F008	H3-S003	dchol	d665560c8ff80799a82c	OL	fortsetzen	F11R_PICTURED_PLANT	Fortfahren; diesen Posten zuführen und ihn nach Maß weiterführen.
E048	H3	f11r	f11r.4	F008	H3-S003	chy	b921a237be883a820352	TRANSFERRED_EXACT_CARD	dies	F11R_PICTURED_PLANT	Fortfahren; diesen Posten zuführen und ihn nach Maß weiterführen.
E049	H3	f11r	f11r.4	F008	H3-S003	kchy	b2812c8283c3a62438bd	K+Y	dies zuführen	F11R_PICTURED_PLANT	Fortfahren; diesen Posten zuführen und ihn nach Maß weiterführen.
E050	H3	f11r	f11r.4	F008	H3-S003	dy	b921a237be883a820352	TRANSFERRED_EXACT_CARD	dies	F11R_PICTURED_PLANT	Fortfahren; diesen Posten zuführen und ihn nach Maß weiterführen.
E051	H3	f11r	f11r.4	F008	H3-S003	daiin	2f1c5e56e8f0ff459065	TRANSFERRED_EXACT_CARD	Mass	F11R_PICTURED_PLANT	Fortfahren; diesen Posten zuführen und ihn nach Maß weiterführen.
E052	H3	f11r	f11r.7	F009	H3-S004	qotchy	a48efd6c4491a046ba78	OT+Y	nächster Posten	F11R_PICTURED_PLANT	Den nächsten Posten weiter ansetzen; sobald er bereit ist, gilt dieser Posten.
E053	H3	f11r	f11r.7	F009	H3-S004	okchol	322281bd391aa621f568	OK+OL	weiter ansetzen	F11R_PICTURED_PLANT	Den nächsten Posten weiter ansetzen; sobald er bereit ist, gilt dieser Posten.
E054	H3	f11r	f11r.7	F009	H3-S004	cthy	e0b630cb1b5df5e7105b	TRANSFERRED_EXACT_CARD	bereit	F11R_PICTURED_PLANT	Den nächsten Posten weiter ansetzen; sobald er bereit ist, gilt dieser Posten.
E055	H3	f11r	f11r.7	F009	H3-S004	dy	b921a237be883a820352	TRANSFERRED_EXACT_CARD	dies	F11R_PICTURED_PLANT	Den nächsten Posten weiter ansetzen; sobald er bereit ist, gilt dieser Posten.
E056	H4	f55v	f55v.5	F010	H4-S001	qokaiin	b5fcea1eaed06b2f2291	TRANSFERRED_EXACT_CARD	bemessen	F55V_PICTURED_PLANT	Bemessen: nach Maß eine Portion davon zuführen, dann noch eine Portion; den Arbeitsgang abschließen.
E057	H4	f55v	f55v.5	F010	H4-S001	chaiin	2f1c5e56e8f0ff459065	TRANSFERRED_EXACT_CARD	Mass	F55V_PICTURED_PLANT	Bemessen: nach Maß eine Portion davon zuführen, dann noch eine Portion; den Arbeitsgang abschließen.
E058	H4	f55v	f55v.5	F010	H4-S001	ykain	403c1592f918c8f23b88	Y+K+AIN	eine Portion davon zuführen	F55V_PICTURED_PLANT	Bemessen: nach Maß eine Portion davon zuführen, dann noch eine Portion; den Arbeitsgang abschließen.
E059	H4	f55v	f55v.5	F010	H4-S001	ykan	d929a14ec45749b2e805	Y+K+AIN	eine Portion davon zuführen	F55V_PICTURED_PLANT	Bemessen: nach Maß eine Portion davon zuführen, dann noch eine Portion; den Arbeitsgang abschließen.
E060	H4	f55v	f55v.5	F010	H4-S001	ody	97cc9ac109148723c472	O+DY	Arbeitsgang abschließen	F55V_PICTURED_PLANT	Bemessen: nach Maß eine Portion davon zuführen, dann noch eine Portion; den Arbeitsgang abschließen.
E061	H4	f55v	f55v.5	F011	H4-S002	daiin	2f1c5e56e8f0ff459065	TRANSFERRED_EXACT_CARD	Mass	F55V_PICTURED_PLANT	Nach Maß diesen Posten umsetzen und verwahren.
E062	H4	f55v	f55v.5	F011	H4-S002	chedy	6f7ff8287eddf4da9fdb	TRANSFERRED_EXACT_CARD	dies umsetzen	F55V_PICTURED_PLANT	Nach Maß diesen Posten umsetzen und verwahren.
E063	H4	f55v	f55v.5	F011	H4-S002	talam	e026af581c99322fbd46	TALAM	verwahren	F55V_PICTURED_PLANT	Nach Maß diesen Posten umsetzen und verwahren.
E064	H4	f55v	f55v.11	F012	H4-S003	ykaiin	f7dc90b2c31fd341f0a4	Y+K+AIIN	dies auf Maß zuführen	F55V_PICTURED_PLANT	Diesen Posten auf Maß zuführen, den Auszug aus der Quelle nehmen, dies länger wärmen und nach dem Fortsetzen schließen.
E065	H4	f55v	f55v.11	F012	H4-S003	cheoar	807591efc3d3f7ddbfab	CHEO+AR	Auszug aus der Quelle	F55V_PICTURED_PLANT	Diesen Posten auf Maß zuführen, den Auszug aus der Quelle nehmen, dies länger wärmen und nach dem Fortsetzen schließen.
E066	H4	f55v	f55v.11	F012	H4-S003	cheeky	2c1a5fd92b9e3c762242	TRANSFERRED_EXACT_CARD	dies länger wärmen	F55V_PICTURED_PLANT	Diesen Posten auf Maß zuführen, den Auszug aus der Quelle nehmen, dies länger wärmen und nach dem Fortsetzen schließen.
E067	H4	f55v	f55v.11	F012	H4-S003	oldy	1b1ffdd869fb1429ad03	TRANSFERRED_EXACT_CARD	fortsetzen; Schluss	F55V_PICTURED_PLANT	Diesen Posten auf Maß zuführen, den Auszug aus der Quelle nehmen, dies länger wärmen und nach dem Fortsetzen schließen.
E068	H4	f55v	f55v.11	F013	H4-S004	aiin	2f1c5e56e8f0ff459065	TRANSFERRED_EXACT_CARD	Mass	F55V_PICTURED_PLANT	Nach Maß an die Stelle setzen und dies weiter füllen. Mit dem Ansatz weiterarbeiten und davon eine Ansatzportion verwenden.
E069	H4	f55v	f55v.11	F013	H4-S004	okal	308e8ea2d5d190c498e8	TRANSFERRED_EXACT_CARD	an die Stelle setzen	F55V_PICTURED_PLANT	Nach Maß an die Stelle setzen und dies weiter füllen. Mit dem Ansatz weiterarbeiten und davon eine Ansatzportion verwenden.
E070	H4	f55v	f55v.11	F013	H4-S004	oltchy	204b04837409088c48f9	OL+T+Y	dies weiter fuellen	F55V_PICTURED_PLANT	Nach Maß an die Stelle setzen und dies weiter füllen. Mit dem Ansatz weiterarbeiten und davon eine Ansatzportion verwenden.
E071	H4	f55v	f55v.11	F013	H4-S004	or	7a4bb8136330ee4e6e56	TRANSFERRED_EXACT_CARD	Ansatz	F55V_PICTURED_PLANT	Nach Maß an die Stelle setzen und dies weiter füllen. Mit dem Ansatz weiterarbeiten und davon eine Ansatzportion verwenden.
E072	H4	f55v	f55v.11	F013	H4-S004	y	b921a237be883a820352	TRANSFERRED_EXACT_CARD	dies	F55V_PICTURED_PLANT	Nach Maß an die Stelle setzen und dies weiter füllen. Mit dem Ansatz weiterarbeiten und davon eine Ansatzportion verwenden.
E073	H4	f55v	f55v.11	F013	H4-S004	orain	6afeb5c9ab9f6cbdea0d	OR+AIN	Ansatzportion	F55V_PICTURED_PLANT	Nach Maß an die Stelle setzen und dies weiter füllen. Mit dem Ansatz weiterarbeiten und davon eine Ansatzportion verwenden.
E074	H5	f56r	f56r.5	F014	H5-S001	chochor	b9d7b6d68209a9019e7a	HO+CH+OR	Zutat aus dem Ansatz abziehen	F56R_PICTURED_PLANT	Die Zutat aus dem Ansatz abziehen und diese Zutat nach Maß an die Stelle bringen. Weitere Zutat zuführen, danach vom Ansatz abziehen und dies an der Stelle verwenden.
E075	H5	f56r	f56r.5	F014	H5-S001	cho	2cc054357a929df85f64	HO	Zutat	F56R_PICTURED_PLANT	Die Zutat aus dem Ansatz abziehen und diese Zutat nach Maß an die Stelle bringen. Weitere Zutat zuführen, danach vom Ansatz abziehen und dies an der Stelle verwenden.
E076	H5	f56r	f56r.5	F014	H5-S001	chodaly	0ec6a45e2950e8e7061d	HO+AL+Y	diese Zutat an die Stelle	F56R_PICTURED_PLANT	Die Zutat aus dem Ansatz abziehen und diese Zutat nach Maß an die Stelle bringen. Weitere Zutat zuführen, danach vom Ansatz abziehen und dies an der Stelle verwenden.
E077	H5	f56r	f56r.5	F014	H5-S001	daiin	2f1c5e56e8f0ff459065	TRANSFERRED_EXACT_CARD	Mass	F56R_PICTURED_PLANT	Die Zutat aus dem Ansatz abziehen und diese Zutat nach Maß an die Stelle bringen. Weitere Zutat zuführen, danach vom Ansatz abziehen und dies an der Stelle verwenden.
E078	H5	f56r	f56r.7	F015	H5-S001	sho	2cc054357a929df85f64	HO	Zutat	F56R_PICTURED_PLANT	Die Zutat aus dem Ansatz abziehen und diese Zutat nach Maß an die Stelle bringen. Weitere Zutat zuführen, danach vom Ansatz abziehen und dies an der Stelle verwenden.
E079	H5	f56r	f56r.7	F015	H5-S001	kchol	893c570f3fa3fce99711	K+OL	weiter zuführen	F56R_PICTURED_PLANT	Die Zutat aus dem Ansatz abziehen und diese Zutat nach Maß an die Stelle bringen. Weitere Zutat zuführen, danach vom Ansatz abziehen und dies an der Stelle verwenden.
E080	H5	f56r	f56r.7	F015	H5-S001	otchor	10488b911aae52b3b334	OT+CH+OR	danach Ansatz abziehen	F56R_PICTURED_PLANT	Die Zutat aus dem Ansatz abziehen und diese Zutat nach Maß an die Stelle bringen. Weitere Zutat zuführen, danach vom Ansatz abziehen und dies an der Stelle verwenden.
E081	H5	f56r	f56r.7	F015	H5-S001	choky	276a7c2d74d1143446f4	TRANSFERRED_EXACT_CARD	verwende dies	F56R_PICTURED_PLANT	Die Zutat aus dem Ansatz abziehen und diese Zutat nach Maß an die Stelle bringen. Weitere Zutat zuführen, danach vom Ansatz abziehen und dies an der Stelle verwenden.
E082	H5	f56r	f56r.7	F015	H5-S001	dal	dd0ecaf5e27d81befffc	TRANSFERRED_EXACT_CARD	Stelle	F56R_PICTURED_PLANT	Die Zutat aus dem Ansatz abziehen und diese Zutat nach Maß an die Stelle bringen. Weitere Zutat zuführen, danach vom Ansatz abziehen und dies an der Stelle verwenden.
E083	H5	f56r	f56r.8	F016	H5-S002	schol	d665560c8ff80799a82c	OL	fortsetzen	F56R_PICTURED_PLANT	Fortfahren, diese Zutat verwenden und sie länger durch den Durchlass führen; Schluss.
E084	H5	f56r	f56r.8	F016	H5-S002	choy	c10aec6d4dd877ec8bd8	HO+Y	diese Zutat	F56R_PICTURED_PLANT	Fortfahren, diese Zutat verwenden und sie länger durch den Durchlass führen; Schluss.
E085	H5	f56r	f56r.8	F016	H5-S002	choky	276a7c2d74d1143446f4	TRANSFERRED_EXACT_CARD	verwende dies	F56R_PICTURED_PLANT	Fortfahren, diese Zutat verwenden und sie länger durch den Durchlass führen; Schluss.
E086	H5	f56r	f56r.8	F016	H5-S002	cheeckhody	95987d6f198d6d247511	CH+EE+CKH+O+DY	länger durch den Durchlass; Schluss	F56R_PICTURED_PLANT	Fortfahren, diese Zutat verwenden und sie länger durch den Durchlass führen; Schluss.
E087	H5	f56r	f56r.12	F017	H5-S003	sh	ad3581d3144f69a5912d	SH	halten	F56R_PICTURED_PLANT	Die Zutat halten, kurz zuführen und erneut ansetzen.
E088	H5	f56r	f56r.12	F017	H5-S003	cho	2cc054357a929df85f64	HO	Zutat	F56R_PICTURED_PLANT	Die Zutat halten, kurz zuführen und erneut ansetzen.
E089	H5	f56r	f56r.12	F017	H5-S003	kchey	b74e9e65637b7c8538dd	K+E+Y	dies kurz zuführen	F56R_PICTURED_PLANT	Die Zutat halten, kurz zuführen und erneut ansetzen.
E090	H5	f56r	f56r.12	F017	H5-S003	qokokchy	1322bc176443fc2a8a86	OK+OK+Y	dies erneut ansetzen	F56R_PICTURED_PLANT	Die Zutat halten, kurz zuführen und erneut ansetzen.
E091	H5	f56r	f56r.13	F018	H5-S004	okchy	9ad66e67803a12e745de	OK+Y	dies ansetzen	F56R_PICTURED_PLANT	Diesen Posten ansetzen, den Auszug ansetzen und an die Stelle zuführen.
E092	H5	f56r	f56r.13	F018	H5-S004	chokcheo	087a47b5423438cd6b6a	OK+CHEO	Auszug ansetzen	F56R_PICTURED_PLANT	Diesen Posten ansetzen, den Auszug ansetzen und an die Stelle zuführen.
E093	H5	f56r	f56r.13	F018	H5-S004	kchal	75a523fcf039b006f97b	K+AL	an die Stelle zuführen	F56R_PICTURED_PLANT	Diesen Posten ansetzen, den Auszug ansetzen und an die Stelle zuführen.
E094	H5	f56r	f56r.18	F019	H5-S005	sho	2cc054357a929df85f64	HO	Zutat	F56R_PICTURED_PLANT	Diese Zutat ansetzen, Zutat aus dem Vorrat zuführen, danach eine Portion.
E095	H5	f56r	f56r.18	F019	H5-S005	chokchy	9ad66e67803a12e745de	OK+Y	dies ansetzen	F56R_PICTURED_PLANT	Diese Zutat ansetzen, Zutat aus dem Vorrat zuführen, danach eine Portion.
E096	H5	f56r	f56r.18	F019	H5-S005	kchoar	c71c72da4e09e0833392	K+HO+AR	Zutat aus dem Vorrat zuführen	F56R_PICTURED_PLANT	Diese Zutat ansetzen, Zutat aus dem Vorrat zuführen, danach eine Portion.
E097	H5	f56r	f56r.18	F019	H5-S005	sotodan	61a075bc54793c1c781f	OT+O+AIN	danach eine Portion	F56R_PICTURED_PLANT	Diese Zutat ansetzen, Zutat aus dem Vorrat zuführen, danach eine Portion.
E098	H5	f56r	f56r.19	F020	H5-S006	otchey	faf321940aed922846a9	TRANSFERRED_EXACT_CARD	nächster Posten	F56R_PICTURED_PLANT	Den nächsten Posten kurz weiter zuführen, nach Maß.
E099	H5	f56r	f56r.19	F020	H5-S006	keol	9bb7122b386ebbc6138f	K+E+OL	kurz weiter zuführen	F56R_PICTURED_PLANT	Den nächsten Posten kurz weiter zuführen, nach Maß.
E100	H5	f56r	f56r.19	F020	H5-S006	daiin	2f1c5e56e8f0ff459065	TRANSFERRED_EXACT_CARD	Mass	F56R_PICTURED_PLANT	Den nächsten Posten kurz weiter zuführen, nach Maß.
