domain	unit_id	page	locus_or_statement	group_or_event_id	card_type_id	surface	component_parse	quantity_root	quantity_kind	context_value_de
PROSE	B1	f81v	B1-S002	E116	2f1c5e56e8f0ff459065	daiin	AIIN	AIIN	SOLLMASS	Sollmaß
PROSE	B1	f81v	B1-S002	E118	2f1c5e56e8f0ff459065	daiin	AIIN	AIIN	SOLLMASS	Sollmaß
PROSE	B1	f81v	B1-S006	E127	1645e612504fcef59ced	qokain	OK+AIN	AIN	PORTION	eine Stoffportion zugeben
PROSE	B1	f81v	B1-S018	E161	2c82523794dcb7d2b343	oiiin	O+IIN	IIN	SOLLSTUFE	Sollstufe
PROSE	B2	f82r	B2-S003	E169	1645e612504fcef59ced	qokain	OK+AIN	AIN	PORTION	eine Stoffportion zugeben
PROSE	B2	f82r	B2-S005	E178	2d2e37ccb2dacc53ee5a	solkaiin	SOLK+AIIN	AIIN	SOLLMASS	Auffang-Sollmaß
PROSE	B2	f82r	B2-S005	E180	b5fcea1eaed06b2f2291	qokaiin	OK+AIIN	AIIN	SOLLMASS	Sollmaß setzen
PROSE	B2	f82r	B2-S005	E181	b5fcea1eaed06b2f2291	qokaiin	OK+AIIN	AIIN	SOLLMASS	Sollmaß setzen
PROSE	B2	f82r	B2-S008	E190	54d0e228ca346110af05	sotaiin	OT+AIIN	AIIN	SOLLMASS	nächstes Sollmaß
PROSE	B2	f82r	B2-S011	E198	1645e612504fcef59ced	okain	OK+AIN	AIN	PORTION	eine Stoffportion zugeben
PROSE	B2	f82r	B2-S011	E200	1645e612504fcef59ced	okain	OK+AIN	AIN	PORTION	eine Stoffportion zugeben
PROSE	B2	f82r	B2-S012	E207	2f1c5e56e8f0ff459065	daiin	AIIN	AIIN	SOLLMASS	Sollmaß
PROSE	B2	f82r	B2-S016	E217	2f1c5e56e8f0ff459065	aiin	AIIN	AIIN	SOLLMASS	Sollmaß
PROSE	B2	f82r	B2-S016	E219	b5fcea1eaed06b2f2291	qokaiin	OK+AIIN	AIIN	SOLLMASS	Sollmaß setzen
PROSE	B3	f83r	B3-S003	E233	2f1c5e56e8f0ff459065	daiin	AIIN	AIIN	SOLLMASS	Sollmaß
PROSE	B3	f83r	B3-S004	E236	b5fcea1eaed06b2f2291	qokaiin	OK+AIIN	AIIN	SOLLMASS	Sollmaß setzen
PROSE	B3	f83r	B3-S007	E243	b5fcea1eaed06b2f2291	qokaiin	OK+AIIN	AIIN	SOLLMASS	Sollmaß setzen
PROSE	B3	f83r	B3-S013	E256	b5fcea1eaed06b2f2291	qokaiin	OK+AIIN	AIIN	SOLLMASS	Sollmaß setzen
PROSE	B3	f83r	B3-S013	E257	9da1b6ac2c929daea697	chkain	K+AIN	AIN	PORTION	eine Stoffportion
PROSE	B3	f83r	B3-S021	E270	b5fcea1eaed06b2f2291	qokaiin	OK+AIIN	AIIN	SOLLMASS	Sollmaß setzen
PROSE	B3	f83r	B3-S021	E274	2f1c5e56e8f0ff459065	saiin	AIIN	AIIN	SOLLMASS	Sollmaß
PROSE	B3	f83r	B3-S026	E286	d72f71baff01cd0a0406	chldaiin	L+AIIN	AIIN	SOLLMASS	Abführ-Sollmaß
PROSE	B3	f83r	B3-S026	E288	1645e612504fcef59ced	qokain	OK+AIN	AIN	PORTION	eine Stoffportion zugeben
PROSE	B3	f83r	B3-S030	E299	2f1c5e56e8f0ff459065	saiin	AIIN	AIIN	SOLLMASS	Sollmaß
PROSE	B3	f83r	B3-S032	E303	d784b2abcaf1a3703de2	chedain	CHD+AIN	AIN	PORTION	eine Stoffportion überführen
PROSE	B3	f83r	B3-S032	E305	1779decef17481ec2853	qotedaiin	OT+E+AIIN	AIIN	SOLLMASS	kurzes Folge-Sollmaß
PROSE	B3	f83r	B3-S032	E306	54d0e228ca346110af05	otaiin	OT+AIIN	AIIN	SOLLMASS	nächstes Sollmaß
PROSE	B3	f83r	B3-S034	E309	2c82523794dcb7d2b343	soiiin	O+IIN	IIN	SOLLSTUFE	Sollstufe
PROSE	B3	f83r	B3-S034	E312	54d0e228ca346110af05	otaiin	OT+AIIN	AIIN	SOLLMASS	nächstes Sollmaß
PROSE	B4	f83r	B4-S005	E327	53cd0637c6820ba5e91f	dain	AIN	AIN	PORTION	Stoffportion
PROSE	B4	f83r	B4-S008	E332	2f1c5e56e8f0ff459065	saiin	AIIN	AIIN	SOLLMASS	Sollmaß
PROSE	B4	f83r	B4-S011	E338	2f1c5e56e8f0ff459065	saiin	AIIN	AIIN	SOLLMASS	Sollmaß
PROSE	B4	f83r	B4-S011	E341	1645e612504fcef59ced	okain	OK+AIN	AIN	PORTION	eine Stoffportion zugeben
PROSE	B4	f83r	B4-S015	E352	1645e612504fcef59ced	qokain	OK+AIN	AIN	PORTION	eine Stoffportion zugeben
PROSE	B4	f83r	B4-S015	E354	9da1b6ac2c929daea697	kain	K+AIN	AIN	PORTION	eine Stoffportion
PROSE	B4	f83r	B4-S016	E358	94df4847b7b16c98394a	qolkain	OL+K+AIN	AIN	PORTION	weitere Stoffportion
PROSE	B5	f83r	B5-S003	E369	2f1c5e56e8f0ff459065	aiin	AIIN	AIIN	SOLLMASS	Sollmaß
PROSE	B6	f83r	B6-S001	E377	2f1c5e56e8f0ff459065	daiin	AIIN	AIIN	SOLLMASS	Sollmaß
PROSE	B6	f83r	B6-S001	E379	53cd0637c6820ba5e91f	dain	AIN	AIN	PORTION	Stoffportion
ASTRO	A1	f67r2	f67r2.13	31	ain	ain	AIN	AIN	PORTION	Teilwert
ASTRO	A1	f67r2	f67r2.14	34	doiin	doiin	D_ADDR+O+IIN	IIN	SOLLSTUFE	Teiladresse; Lesegang; Sollstufe
ASTRO	A1	f67r2	f67r2.16	37	odaeiin	odaeiin	O+D_ADDR+A_ADDR+E+IIN	IIN	SOLLSTUFE	Lesegang; Teiladresse; Nebenadresse; kurze Stufe; Sollstufe
ASTRO	A1	f67r2	f67r2.16	39	oekain	oekain	O+E+K+AIN	AIN	PORTION	Lesegang; kurze Stufe; zuordnen; Teilwert
ASTRO	A1	f67r2	f67r2.18	45	daiin	daiin	AIIN	AIIN	SOLLMASS	Sollwert
ASTRO	A1	f67r2	f67r2.19	48	ain	ain	AIN	AIN	PORTION	Teilwert
ASTRO	A1	f67r2	f67r2.21	53	sain	sain	S_ADDR+AIN	AIN	PORTION	Sternbezug; Teilwert
ASTRO	A1	f67r2	f67r2.23	58	salsain	salsain	AL+S_ADDR+AIN	AIN	PORTION	Position; Sternbezug; Teilwert
ASTRO	A1	f67r2	f67r2.27	68	aiin	aiin	AIIN	AIIN	SOLLMASS	Sollwert
ASTRO	A1	f67r2	f67r2.28	70	okain	okain	OK+AIN	AIN	PORTION	markieren; Teilwert
ASTRO	A1	f67r2	f67r2.29	73	saiin	saiin	AIIN	AIIN	SOLLMASS	Sollwert
ASTRO	A1	f67r2	f67r2.32	80	alaiin	alaiin	AL+AIIN	AIIN	SOLLMASS	Position; Sollwert
ASTRO	A1	f67r2	f67r2.35	87	giin	giin	G_ADDR+IIN	IIN	SOLLSTUFE	Strahlmarke; Sollstufe
ASTRO	A1	f67r2	f67r2.36	90	daiin	daiin	AIIN	AIIN	SOLLMASS	Sollwert
ASTRO	A1	f67r2	f67r2.37	92	ytoaiin	ytoaiin	Y+T+O+AIIN	AIIN	SOLLMASS	dieser Eintrag; eintragen; Lesegang; Sollwert
ASTRO	A1	f67r2	f67r2.39	96	chedaiin	chedaiin	CHD+AIIN	AIIN	SOLLMASS	uebertragen; Sollwert
ASTRO	A1	f67r2	f67r2.40	99	oiin	oiin	O+IIN	IIN	SOLLSTUFE	Lesegang; Sollstufe
ASTRO	A1	f67r2	f67r2.43	106	daiin	daiin	AIIN	AIIN	SOLLMASS	Sollwert
ASTRO	A1	f67r2	f67r2.43	107	aiin	aiin	AIIN	AIIN	SOLLMASS	Sollwert
ASTRO	A1	f67r2	f67r2.44	112	aiin	aiin	AIIN	AIIN	SOLLMASS	Sollwert
ASTRO	A1	f67r2	f67r2.45	115	odaiiin	odaiiin	O+D_ADDR+A_ADDR+I_COUNT+IIN	IIN	SOLLSTUFE	Lesegang; Teiladresse; Nebenadresse; Zaehlstrich; Sollstufe
ASTRO	A1	f67r2	f67r2.47	118	yfain	yfain	Y+F_ADDR+AIN	AIN	PORTION	dieser Eintrag; Aussenbezug; Teilwert
ASTRO	A1	f67r2	f67r2.48	119	todaiin	todaiin	T+O+AIIN	AIIN	SOLLMASS	eintragen; Lesegang; Sollwert
ASTRO	A1	f67r2	f67r2.48	120	dain	dain	AIN	AIN	PORTION	Teilwert
ASTRO	A1	f67r2	f67r2.49	124	aiin	aiin	AIIN	AIIN	SOLLMASS	Sollwert
ASTRO	A1	f67r2	f67r2.51	127	dadaiin	dadaiin	D_ADDR+A_ADDR+AIIN	AIIN	SOLLMASS	Teiladresse; Nebenadresse; Sollwert
ASTRO	A1	f67r2	f67r2.56	134	daiin	daiin	AIIN	AIIN	SOLLMASS	Sollwert
ASTRO	A1	f67r2	f67r2.72	156	aldaiin	aldaiin	AL+AIIN	AIIN	SOLLMASS	Position; Sollwert
ASTRO	A1	f67r2	f67r2.72	157	ydaiin	ydaiin	Y+AIIN	AIIN	SOLLMASS	dieser Eintrag; Sollwert
ASTRO	A1	f67r2	f67r2.72	159	ydaiin	ydaiin	Y+AIIN	AIIN	SOLLMASS	dieser Eintrag; Sollwert
ASTRO	A1	f67r2	f67r2.72	162	ykoaiin	ykoaiin	Y+K+O+AIIN	AIIN	SOLLMASS	dieser Eintrag; zuordnen; Lesegang; Sollwert
ASTRO	A1	f67r2	f67r2.73	174	oaiin	oaiin	O+AIIN	AIIN	SOLLMASS	Lesegang; Sollwert
ASTRO	A1	f67r2	f67r2.74	184	aiin	aiin	AIIN	AIIN	SOLLMASS	Sollwert
ASTRO	A1	f67r2	f67r2.74	186	qokoaiin	qokoaiin	OK+O+AIIN	AIIN	SOLLMASS	markieren; Lesegang; Sollwert
ASTRO	A1	f67r2	f67r2.74	187	odain	odain	O+AIN	AIN	PORTION	Lesegang; Teilwert
ASTRO	A2	f68r1	f68r1.4	218	okaiiin	okaiiin	OK+A_ADDR+I_COUNT+IIN	IIN	SOLLSTUFE	markieren; Nebenadresse; Zaehlstrich; Sollstufe
ASTRO	A2	f68r1	f68r1.27	241	oiinar	oiinar	O+IIN+AR	IIN	SOLLSTUFE	Lesegang; Sollstufe; von dieser Position
ASTRO	A2	f68r1	f68r1.34	248	osdaiin	osdaiin	O+S_ADDR+AIIN	AIIN	SOLLMASS	Lesegang; Sternbezug; Sollwert
ASTRO	A3	f69v	f69v.1	282	choaiin	choaiin	HO+AIIN	AIIN	SOLLMASS	Eintrag; Sollwert
ASTRO	A3	f69v	f69v.2	309	aiin	aiin	AIIN	AIIN	SOLLMASS	Sollwert
