occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G665-T0014	f102v1	f102v1.10	6	ykeey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	kochor ol ydaiin choraiin sheey ykeey kor shey qokey dy	kochor ol ydaiin choraiin cheey ykeey kor shey qokey dy	kochor ol ydaiin choraiin sheey ykeey korshey qokey dy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0015	f102v1	f102v1.19	5	okeeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	foidaiin dair or sheol okeeol qoteol oroey olkey	fodaiin dair or sheol okeeol qoteol orockhey olkey	faidaiin dair or sheol okeeol qoteol oroey olkey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0016	f102v1	f102v1.21	6	cheodaiin	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoeeody ychey okeody deody okody cheodaiin cheody ram	qoeeody ychey okeody deody okody cheo doiin cheody sam	qoeeo y chey okeo y eody okody cheo d iin cheody sam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0017	f102v1	f102v1.22	6	chsey	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykeeody chodaiin qokeos cheol qool chsey oteody okchy	ykchody chodaiin qokeos cheol qool chsea oteody okchy	ykeeody chodaiin qokeos cheol qool chsey oteody okchy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0018	f102v2	f102v2.13	1	opchy	ONLY	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	opchy	opchy	opchy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0019	f102v2	f102v2.21	1	ycheey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo	ycheey s odeeeey okeeor cheol or oiin oeees okear chey keey saiin oteos	ycheey s odeey okeeor cheol os oiin oeees okear chey keey s aiin oteo	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0020	f102v2	f102v2.22	9	qockhy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dain or aiin cheol s oiir chol sheey qockhy ol keo r okeody okeor cho	doin or oiin cheol soiir chol sheey qockhy ol keor okeody okeor chos	d in or aiin cheol s oiir chol sheey qockhy ol keor okeody okeor cho	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0021	f102v2	f102v2.33	8	chos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeor sho keeeos cheor o s al chos aiiin o ky okaraiin	qokeor sho keeeos cheor os al chos aiiin oky okar aiin	qokeor sho keeeos cheor o s al chos aiiin oky okar aiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0022	f102v2	f102v2.38	6	chos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dar cheey ckheey qokeor okey chos sho ykeey okeeo rain	dor cheey ckheey qokeor okey chos sho ykeey okeeo raiin	dor cheey ckheey qokeor okey chos sho ykeey okeeo rain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0023	f102v2	f102v2.38	8	ykeey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dar cheey ckheey qokeor okey chos sho ykeey okeeo rain	dor cheey ckheey qokeor okey chos sho ykeey okeeo raiin	dor cheey ckheey qokeor okey chos sho ykeey okeeo rain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0024	f102v2	f102v2.38	10	rain	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dar cheey ckheey qokeor okey chos sho ykeey okeeo rain	dor cheey ckheey qokeor okey chos sho ykeey okeeo raiin	dor cheey ckheey qokeor okey chos sho ykeey okeeo rain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0025	f102v2	f102v2.7	1	okol	ONLY	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okol	otol	otol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0026	f103r	f103r.21	10	okaly	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcheam sokedy dalkar otal qokal chepy okedy qoky pchedy okaly qokeedy lor	pcheam sokedy dalkar otal qokal chepy okedy qoky pchedy okaly qokeedy lor	pcheam soke y dalkar otal qokal chepy okedy qoky pche y okaly qokee y lor	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0027	f103r	f103r.22	12	opchy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chep ar otar opchy	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chepar otar opchy	alshy okain shckho y shdal qokeedy she y qotar chcthy chep ar otar opchy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0028	f103r	f103r.24	1	tchoky	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0029	f103r	f103r.33	9	yteedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeey chechy qokey shckhy choldy qokal y shedy yteedy qotail shedy	qokeey chechy qokey shckhy choldy qokaly shedy yteedy qotail seedy	qokeey chechy qokey shckhy choldy qokal y she y yteedy qotail she y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0030	f103r	f103r.34	2	oshey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sheod oshey cheedalaiin	sheod oshey cheedalaiin	sheo d oshey cheedalaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0031	f103r	f103r.47	6	lcheedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ssheey okeeo l lchey qokaly lcheedy oloraiin	ssheey okeeol lchey qokaly lcheedy oloraiin	seey okeeo l lchey qokaly lcheedy oloraiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0032	f103r	f103r.49	12	leeesain	MEDIAL	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey lr ain l olsheed qokeey she l qokee y shedy qoky leees ain am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0033	f103r	f103r.8	5	rain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daroal okey chedy okey rain okechy qoisal qotar adchey ofeeo ltdy olkechdy lo	daroal okey chedy okey rain okechy qoisol qotar adchey ofcho lteody oral kechdy lo	daroal okey che y okey rain okeeey qoisal qotar adchey ofcho ltdy talkechdy lo	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0034	f103v	f103v.10	6	oy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	or cheey qokeeshy okeey loiin oy otedy lor aiin sheor qotain olldy	or cheey qokeeshy okeey loiin oithy otedy lor aiin sheor qotain olldy	or cheey qokeeshy okeey l iin o ote y lor aiin she r qotain olldy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0035	f103v	f103v.11	5	shed	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeedy olkeeshy qoky qokal shed	qokeedy olkeeshy qoky qokal shed	qokeedy olkeeshy qoky qokaled	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0036	f103v	f103v.24	1	ykeey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0037	f103v	f103v.25	9	aram	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	sain olkeeey qokan oteedy qotain otal oty opar aram oteeam	sain olkeeey qokan oteedy qotain otal oty opar aram oteeam	sain olkeeey qokan oteedy qotain otal oty opar aram oteeam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0038	f103v	f103v.26	1	yteey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	yteey qokeey sheety oteey lshedy oteaiin	yteey qokeey sheety oteey lshedy oteaiin	yteey qokeey sheety oteey lshedy oteaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0039	f103v	f103v.28	3	ykeey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin checkhy ykeey shckhy otealshey okain chey oteedy por aiin y	daiin checkhy ykeey shckhy oteal shey okain chey okeedy por aiin y	aiin checkhy ykeey shckhy otealshey okain chey okee y poraiiny	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0040	f103v	f103v.30	5	fchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0041	f103v	f103v.33	8	shdpchy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0042	f103v	f103v.35	3	ykeey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qol shey ykeey okeey lshey sheckhy chtain oty okedy otaly	qol shey ykeey okeey lsheey sheckhy chtain oty okedy otaly	qol shey ykeey keey lshey sheckhy chtain oty okedy otaly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0043	f103v	f103v.36	4	oshey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin shey qokeey oshey olshedy	saiin shey qokeey oshey olshedy	saiin shey qokeey oshey oledy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0044	f103v	f103v.38	8	keechy	EOS	0	0	LEFT	cholkeechy	RF1b	0	LEFT:cholkeechy	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	oteey l chees ol chey chey chol keechy	oteey lchees ol chey chey chol keechy	oteey l chees ol chey chey cholkeechy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0045	f103v	f103v.40	1	yteey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain	yteey sheal shey qoain ol keey qokain shckhy lchedy rain	yteey sheal shey qoain ol keey qokaiin ckhy lchedy rain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0046	f103v	f103v.40	4	qoain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain	yteey sheal shey qoain ol keey qokain shckhy lchedy rain	yteey sheal shey qoain ol keey qokaiin ckhy lchedy rain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0047	f103v	f103v.40	10	rain	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain	yteey sheal shey qoain ol keey qokain shckhy lchedy rain	yteey sheal shey qoain ol keey qokaiin ckhy lchedy rain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0048	f103v	f103v.43	6	opchy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	orain chckhey qokaiin shckhy shtal opchy lkee y chdylchedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0049	f103v	f103v.44	6	rain	MEDIAL	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	qkain shey ar ar oky r ain chckhy shedy qokeory lteedy ro	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0050	f104r	f104r.15	8	cheodaiin	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin	sor chodaiin chody okar otol keechdy okal kaiin cheodaiin	s r cho aiin chody okar otolkeechdy okal kaiin cheo aiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0051	f104r	f104r.16	9	yteedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ocheoey qoctheody ykeeodey qoepchy opchey qoty sh tey yteedy shody	ocheoithey qoctheody ykeeodey qoepchy opchey qoty shtey yteedy shody	ocheoey qoctheody ykeeo dey qoepchy opchey qoty sh tey yteedy shody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0052	f104r	f104r.17	10	ody	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykeeshedy olkeeody qotey qokar chedy qokedy oteechy chyteody okar ody	ykeeshedy olkeeody qotey qokar chedy qokedy oteechy chyteody otarody	ykeeshedy olkeeody qotey qokar chedy qoke y oteechy chyteody okar ody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0053	f104r	f104r.2	13	chcthedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	o ar aiin yteeody cheedaiin cheodar s aiin chey tair os aiin chcthedy teedaram	oar aiin yteeody cheodaiin cheodar saiin chey tair osaiiin chcthedy teedaram	oar aiin yteeody cheedaiin cheo ar s aiin chey tair os aiin chcthedy teedaram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0054	f104r	f104r.22	4	shed	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tshedar chllo rl shed kchedy chokor cheedy opchar cheor chckhey taiin dam	tshedar chllo rl shed kchedy chokor cheedy opchar cheor chckhey taiin dam	tshedar chllo rl shed kche y chokor cheed opchar cheor chckhey taiin am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0055	f104r	f104r.29	3	yteedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ysheodaiin shody yteedy cheedar or air cheoltar arodly	ysheo daiin shody yteedy cheedar or air cheoltar arodly	ysheodaiin shody yteedy cheedar or air cheoltar arodly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0056	f104r	f104r.4	8	chry	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	o l sheedy qokeedy chedal qodaiin qodaiin chry	ol sheedy qokeedy chedal qodaiin qodaiiin chry	ol eedy qokee y chedal qodaiin qodeiiiin chry	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0057	f104r	f104r.41	7	yteedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoteey qokeor soiir qoty qokl lkaiin yteedy qokain oqockhy dar	qoteey qokeor saiir qoty qokl lkaiin yteedy qokain oqockhy dar	qoteey qokeor saiir qoty qokl lkaiin yteedy qokain oqockhy dar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0058	f104r	f104r.8	2	lsheedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	o lsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okar otar odr	olsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okor otar	olsheedy lkeedy lkeody qokaiin che al qokar odar qokal okar otar odr	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0059	f104v	f104v.1	10	cheodaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	pchd iin opcheedy or ar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dom	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0060	f104v	f104v.16	3	chdor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheedy qockheey chdor as aiin chy dchdar chdy qokchedy olkchy qokain dadam	dcheedy qockheey chdor as aiin chcthhy dchdar chdy qokchedy olkchy qokain dadam	dcheedy qockheey chdor ar aiin chy dchdar chdy qokchedy olkchy qokain dadam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0061	f104v	f104v.16	4	as	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheedy qockheey chdor as aiin chy dchdar chdy qokchedy olkchy qokain dadam	dcheedy qockheey chdor as aiin chcthhy dchdar chdy qokchedy olkchy qokain dadam	dcheedy qockheey chdor ar aiin chy dchdar chdy qokchedy olkchy qokain dadam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0062	f104v	f104v.20	2	sheeo	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0063	f104v	f104v.20	3	lcheedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0064	f104v	f104v.24	1	ykaiin	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykaiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary	ykoiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary	ykaiin che r cheeey d aiiin cheo dal aiin chockhedy chedaiin otor qokar ary	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0065	f104v	f104v.27	7	chdor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	pchoror shor sheol sheol sheol qokchedy chdor sho r aiin chpchs aiin al	pchoror shor sheol sheol sheol qokchedy chdor sho r aiin chpchs aiin al	pchoror shor sheol sheol sheol qokchedy chdor sho r aiin chpchs aiin al	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0066	f104v	f104v.28	3	olcheey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	olsho lsair olcheey qokeechy qokchy daiin chody qodaiin cheody	olsho lsair olcheey qokeechy qokchy daiin chody qodaiin cheody	olsho ls air olcheey qokeechy qokchy daiin chody qodaiin cheody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0067	f104v	f104v.32	8	lcheedy	MEDIAL	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am	pchedy kchedy cheocphy orain cheeos aiiinro lcheedy lcheedy qosaiin cfheo arals am	fchedykchedy cheocphey or ain cheeos aiiiro l cheedy l cheedy qosaiin cfheo ar als am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G665-T0068	f104v	f104v.32	9	lcheedy	MEDIAL	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am	pchedy kchedy cheocphy orain cheeos aiiinro lcheedy lcheedy qosaiin cfheo arals am	fchedykchedy cheocphey or ain cheeos aiiiro l cheedy l cheedy qosaiin cfheo ar als am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
