family	surface	card_type	occurrences	lines	pages	working_default_de	composition	claim_scope
ACTION	lsheedy	LEARNED_ACTION_WHOLE	7	7	6	Holzdroge vollständig einweichen und abschließen	L_WOOD+SH_MOIST+EE_END+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	lkchedy	LEARNED_ACTION_WHOLE	15	15	9	Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen	L_WOOD+K_HOT+CH_DRY+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	oleed	LEARNED_ACTION_WHOLE	1	1	1	Holzdrogenansatz auf der Endstufe abschließen	O_PREP+L_WOOD+EE_END+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokeees	LEARNED_ACTION_WHOLE	3	3	3	erhitze die Charge bis zur letzten Stufe	QO_COMMAND+K_HOT+EEE_LONG_OR_FINAL+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
ACTION	dor	LEARNED_ACTION_WHOLE	60	60	44	miss eine Portion Droge ab	D_MEASURE+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
ACTION	dom	CONTEXT_SCOPED_SHORT_FORM	5	5	5	miss eine Handvoll Ansatz ab	LEARNED_DOM_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	chtchey	LEARNED_ACTION_WHOLE	1	1	1	Droge kalt bis zur Mittelstufe nachtrocknen	CH_DRY+T_COLD+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	keem	LEARNED_ACTION_WHOLE	1	1	1	erhitze eine Handvoll Droge vollständig	LEARNED_KEEM_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	okaly	LEARNED_ACTION_WHOLE	16	16	12	Rohstoff-I-Ansatz leicht erhitzen und abschließen	O_PREP+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	chcthedy	LEARNED_ACTION_WHOLE	6	6	6	Krautdroge bis zur mittleren Stufe trocknen und abschließen	CH_DRY+CTH_HERB+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	chochy	LEARNED_ACTION_WHOLE	5	5	5	Trockenansatz nochmals leicht trocknen	CH_DRY+O_PREP+CH_DRY+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qotcheeaiin	LEARNED_ACTION_WHOLE	1	1	1	nimm drei Teile vollständig kalt getrocknete Droge	QO_COMMAND+T_COLD+CH_DRY+EE_END+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
ACTION	ckholdy	LEARNED_ACTION_WHOLE	1	1	1	Arzneikompositum fertigstellen	CKH_COMPOSITE+OL_MATERIAL+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	chshol	LEARNED_ACTION_WHOLE	1	1	1	getrocknete Droge einweichen	CH_DRY+SH_MOIST+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
ACTION	shok	CONTEXT_SCOPED_SHORT_FORM	3	3	3	Feuchtansatz erhitzen	SH_MOIST+O_PREP+K_HOT	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokees	LEARNED_ACTION_WHOLE	7	7	7	erhitze die Charge bis zur Endstufe	QO_COMMAND+K_HOT+EE_END+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
ACTION	yteey	LEARNED_ACTION_WHOLE	23	22	16	kühle hiervon bis zur Endstufe ab	Y_REFERENCE+T_COLD+EE_END+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	chkalykedy	LEARNED_ACTION_WHOLE	1	1	1	Rohdroge I unter Wärme vortrocknen; danach bis zur mittleren Heizstufe bringen und abschließen	CH_DRY+K_HOT+AL_RAW_I+Y_REFERENCE+K_HOT+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	yshol	LEARNED_ACTION_WHOLE	2	2	2	weiche hiervon den Drogenstoff ein	Y_REFERENCE+SH_MOIST+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
ACTION	cheekchy	LEARNED_ACTION_WHOLE	1	1	1	vollständig trocknen, dann leicht erhitzen und nachtrocknen	CH_DRY+EE_END+K_HOT+CH_DRY+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	yd	LEARNED_ACTION_WHOLE	3	3	3	schließe den vorstehenden Rezeptposten ab	Y_REFERENCE+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	dalshedy	LEARNED_ACTION_WHOLE	3	3	2	abgemessenen Rohstoff I bis zur Mittelstufe einweichen und abschließen	D_MEASURE+AL_RAW_I+SH_MOIST+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	dykaly	LEARNED_ACTION_WHOLE	1	1	1	danach Rohstoff I leicht erhitzen	DY_FINISHED+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	ytam	LEARNED_ACTION_WHOLE	12	12	10	nimm hiervon ein Maß und kühle es	Y_REFERENCE+T_COLD+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
ACTION	qoain	LEARNED_ACTION_WHOLE	5	5	5	nimm zwei Teile	QO_COMMAND+AIN_II	exact whole; composition predicts relatives only as a future explicit card
ACTION	qockhy	LEARNED_ACTION_WHOLE	14	14	13	bereite einen Arzneikompositum-Ansatz in Grundstufe	QO_COMMAND+O_PREP+CKH_COMPOSITE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	darchd	LEARNED_ACTION_WHOLE	1	1	1	miss die erste Fraktion ab, trockne sie und schließe ab	D_MEASURE+AR_FRACTION_I+CH_DRY+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	ykair	LEARNED_ACTION_WHOLE	7	7	7	nimm hiervon die zweite erhitzte Drogenfraktion	Y_REFERENCE+K_HOT+AIR_FRACTION_II	exact whole; composition predicts relatives only as a future explicit card
ACTION	psheey	LEARNED_ACTION_WHOLE	1	1	1	Pulver vollständig anfeuchten	P_POWDER+SH_MOIST+EE_END+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokaiir	LEARNED_ACTION_WHOLE	3	3	3	nimm die dritte erhitzte Drogenfraktion	QO_COMMAND+K_HOT+AIIR_FRACTION_III	exact whole; composition predicts relatives only as a future explicit card
ACTION	ctheod	LEARNED_ACTION_WHOLE	2	2	2	Krautansatz auf der mittleren Stufe abschließen	CTH_HERB+E_MIDDLE+O_PREP+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qolkary	LEARNED_ACTION_WHOLE	1	1	1	gib die erste erhitzte Drogenfraktion hinzu	QOL_ADD+K_HOT+AR_FRACTION_I+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	okoldy	LEARNED_ACTION_WHOLE	7	7	7	erhitzten Ansatzstoff fertigstellen	O_PREP+K_HOT+OL_MATERIAL+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	qolsheol	LEARNED_ACTION_WHOLE	1	1	1	gib eingeweichtes Drogenmaterial hinzu	QOL_ADD+SH_MOIST+E_MIDDLE+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
ACTION	qeey	LEARNED_ACTION_WHOLE	3	3	2	nimm die Endportion hinzu	LEARNED_QEEY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	yched	LEARNED_ACTION_WHOLE	2	2	2	trockne hiervon bis zur Mittelstufe und schließe ab	Y_REFERENCE+CH_DRY+E_MIDDLE+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	cthdy	LEARNED_ACTION_WHOLE	7	7	7	Krautdroge fertig aufbereiten	CTH_HERB+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	qckhedy	LEARNED_ACTION_WHOLE	2	2	2	bereite das Arzneikompositum bis zur Mittelstufe und schließe ab	QO_COMMAND+CKH_COMPOSITE+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	shedaldy	LEARNED_ACTION_WHOLE	1	1	1	weiche den abgemessenen Rohstoff I bis zur Mittelstufe ein und schließe ab	SH_MOIST+E_MIDDLE+D_MEASURE+AL_RAW_I+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	yteedy	LEARNED_ACTION_WHOLE	27	27	23	kühle hiervon vollständig ab und schließe	Y_REFERENCE+T_COLD+EE_END+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	chsey	LEARNED_ACTION_WHOLE	4	4	4	Saatgut bis zur mittleren Stufe trocknen	CH_DRY+S_SEED+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	olcheey	LEARNED_ACTION_WHOLE	9	9	8	Holzdrogenansatz vollständig trocknen	O_PREP+L_WOOD+CH_DRY+EE_END+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	olkshey	LEARNED_ACTION_WHOLE	1	1	1	Holzdrogenansatz erhitzen und bis zur Mittelstufe einweichen	O_PREP+L_WOOD+K_HOT+SH_MOIST+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	sheyteedy	LEARNED_ACTION_WHOLE	1	1	1	bis zur Mittelstufe einweichen, dann vollständig abkühlen und abschließen	SH_MOIST+E_MIDDLE+Y_START_OR_CLOSE+T_COLD+EE_END+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	yshedy	LEARNED_ACTION_WHOLE	7	7	6	weiche hiervon bis zur mittleren Stufe ein und schließe ab	Y_REFERENCE+SH_MOIST+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	solchey	LEARNED_ACTION_WHOLE	2	2	1	Saatgutansatz bis zur mittleren Stufe trocknen	SOL_SEED_PREP+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokady	LEARNED_ACTION_WHOLE	2	2	2	erhitze einen gleichen Teil und schließe ab	QO_COMMAND+K_HOT+A_PART_OR_LINK+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	okainy	LEARNED_ACTION_WHOLE	1	1	1	Ansatz auf Heizstufe II abschließen	O_PREP+K_HOT+AIN_II+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	dshedy	LEARNED_ACTION_WHOLE	29	29	22	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab	D_MEASURE+SH_MOIST+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	deeedy	LEARNED_ACTION_WHOLE	2	2	2	messe die Enddosis ab und schließe nach langer Stufe ab	D_MEASURE+EEE_LONG_OR_FINAL+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokechedy	LEARNED_ACTION_WHOLE	4	4	4	erhitze bis zur Mittelstufe, trockne bis zur Mittelstufe und schließe ab	QO_COMMAND+K_HOT+E_MIDDLE+CH_DRY+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	qolkeey	LEARNED_ACTION_WHOLE	4	4	4	gib vollständig erhitztes Drogenmaterial hinzu	QOL_ADD+K_HOT+EE_END+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	chsdy	LEARNED_ACTION_WHOLE	2	2	2	Saatgut trocknen und fertigstellen	CH_DRY+S_SEED+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	cheeety	LEARNED_ACTION_WHOLE	1	1	1	bis zur letzten Trockenstufe bringen und dann leicht abkühlen	CH_DRY+EEE_LONG_OR_FINAL+T_COLD+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	chkeedy	LEARNED_ACTION_WHOLE	1	1	1	trocknen, dann vollständig erhitzen und abschließen	CH_DRY+K_HOT+EE_END+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	chedchy	LEARNED_ACTION_WHOLE	1	1	1	zweistufig trocknen: bis zur Mitte, dann leicht nachtrocknen	LEARNED_CHEDCHY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qolkeedy	LEARNED_ACTION_WHOLE	7	7	6	gib vollständig erhitztes und abgeschlossenes Drogenmaterial hinzu	QOL_ADD+K_HOT+EE_END+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	sheolkain	LEARNED_ACTION_WHOLE	1	1	1	erhitze den eingeweichten Drogenstoff auf Stufe II	SH_MOIST+E_MIDDLE+OL_MATERIAL+K_HOT+AIN_II	exact whole; composition predicts relatives only as a future explicit card
ACTION	ykaiin	LEARNED_ACTION_WHOLE	43	42	26	erhitze hiervon auf Stufe III	Y_REFERENCE+K_HOT+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
ACTION	qopcheey	LEARNED_ACTION_WHOLE	4	4	3	nimm vollständig getrocknetes Pulverpräparat	QO_COMMAND+O_PREP+P_POWDER+CH_DRY+EE_END+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	keodar	LEARNED_ACTION_WHOLE	1	1	1	miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab	K_HOT+E_MIDDLE+O_PREP+D_MEASURE+AR_FRACTION_I	exact whole; composition predicts relatives only as a future explicit card
ACTION	shotokody	LEARNED_ACTION_WHOLE	1	1	1	Feuchtansatz abkühlen, wieder erhitzen und fertigstellen	SH_MOIST+O_PREP+T_COLD+O_PREP+K_HOT+O_PREP+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	kesey	CONTEXT_SCOPED_SHORT_FORM	1	1	1	erhitze Saatgut bis zur mittleren Stufe	LEARNED_KESEY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	kalchdy	LEARNED_ACTION_WHOLE	2	2	2	Rohdroge I erhitzen, trocknen und abschließen	K_HOT+AL_RAW_I+CH_DRY+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	ypchdair	LEARNED_ACTION_WHOLE	1	1	1	nimm hiervon die zweite abgemessene Trockenpulverfraktion	Y_REFERENCE+P_POWDER+CH_DRY+D_MEASURE+AIR_FRACTION_II	exact whole; composition predicts relatives only as a future explicit card
ACTION	cholody	LEARNED_ACTION_WHOLE	4	4	4	Trockenstoff als Ansatz fertigstellen	CH_DRY+OL_MATERIAL+O_PREP+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokololal	LEARNED_ACTION_WHOLE	1	1	1	erhitze den Holzrohstoffansatz der Form I	QOKOL_HEAT+O_PREP+L_WOOD+AL_RAW_I	exact whole; composition predicts relatives only as a future explicit card
ACTION	ytoldy	LEARNED_ACTION_WHOLE	3	3	3	stelle hiervon kalten Drogenstoff fertig	Y_REFERENCE+T_COLD+OL_MATERIAL+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
COLD	teedu	LEARNED_WHOLE	1	1	1	Kühlendstufe abschließen	LEARNED_TEEDU_WHOLE	exact whole; composition predicts relatives only as a future explicit card
COLD	chtol	PRODUCTIVE_COMPOUND	4	4	4	getrocknetes und abgekühltes Drogenmaterial	CH_DRY+T_COLD+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
COLD	otolaiin	CONTEXT_SCOPED_SHORT_FORM	1	1	1	drei Teile Kaltansatz	O_PREP+T_COLD+OL_MATERIAL+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
COLD	oteos	PRODUCTIVE_COMPOUND	5	5	5	Kaltansatz-Charge auf mittlerer Stufe	O_PREP+T_COLD+E_MIDDLE+O_PREP+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
DRY	chckhan	PRODUCTIVE_COMPOUND	1	1	1	trockenes Arzneikompositum auf Stufe I	CH_DRY+CKH_COMPOSITE+AN_I	exact whole; composition predicts relatives only as a future explicit card
DRY	checkhol	PRODUCTIVE_COMPOUND	2	2	2	getrockneter Arzneikompositum-Grundstoff	CH_DRY+E_MIDDLE+CKH_COMPOSITE+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
DRY	chos	PRODUCTIVE_COMPOUND	30	30	22	eine Charge Trockenansatz	CH_DRY+O_PREP+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
DRY	cholo	LEARNED_WHOLE	2	2	2	Trockenstoff in Ansatzform	LEARNED_CHOLO_WHOLE	exact whole; composition predicts relatives only as a future explicit card
DRY	chotchy	PRODUCTIVE_COMPOUND	11	11	7	Trockenansatz aus kalt getrockneter Droge in Grundform	CH_DRY+O_PREP+T_COLD+CH_DRY+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
DRY	chedyor	PRODUCTIVE_COMPOUND	1	1	1	eine Portion fertig getrocknete Droge	CH_DRY+E_MIDDLE+DY_FINISHED+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
DRY	checphey	LEARNED_WHOLE	2	2	2	getrocknete Arzneikompositum-Fraktion auf Mittelstufe	LEARNED_CHECPHEY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ENTRY	oykchor	LEARNED_WHOLE	1	1	1	nimm hiervon eine Portion heiß-trockenen Ansatzes	LEARNED_OYKCHOR_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ENTRY	ytchos	ENTRY_COMPOSITE	1	1	1	nimm hiervon eine Charge kalt getrockneten Ansatz	Y_REFERENCE+T_COLD+CH_DRY+O_PREP+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
EXTRACT	oreeeg	LEARNED_WHOLE	1	1	1	lange ausgezogener und stark eingedickter Wurzelauszug	LEARNED_OREEEG_WHOLE	exact whole; composition predicts relatives only as a future explicit card
FLOWER	fchedy	PRODUCTIVE_COMPOUND	9	9	9	Blütenfraktion bis zur Mittelstufe trocknen und abschließen	F_FLOWER+CH_DRY+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
FRACTION	chearaiin	PRODUCTIVE_COMPOUND	1	1	1	drei Teile der ersten Trockenfraktion	CH_DRY+E_MIDDLE+AR_FRACTION_I+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
FRACTION	arain	PRODUCTIVE_COMPOUND	4	4	4	erste Drogenfraktion in Menge II	AR_FRACTION_I+AIN_II	exact whole; composition predicts relatives only as a future explicit card
FRACTION	taraiin	PRODUCTIVE_COMPOUND	2	2	2	drei Teile der ersten gekühlten Drogenfraktion	T_COLD+AR_FRACTION_I+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
HOT_DRY	okchor	PRODUCTIVE_COMPOUND	15	15	13	eine Portion heiß-trockene Droge im Ansatz	O_PREP+K_HOT+CH_DRY+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
HOT_DRY	kchol	PRODUCTIVE_COMPOUND	24	24	20	erhitztes Trockengut	K_HOT+CH_DRY+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
HOT_PREP	okos	PRODUCTIVE_COMPOUND	3	3	3	eine Charge Heißansatz	O_PREP+K_HOT+O_PREP+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
HOT_PREP	keishy	LEARNED_WHOLE	1	1	1	erhitzte und leicht angefeuchtete Droge	LEARNED_KEISHY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
HOT_PREP	okol	PRODUCTIVE_COMPOUND	53	52	41	heißer Ansatzstoff	O_PREP+K_HOT+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
HOT_PREP	okeeol	PRODUCTIVE_COMPOUND	7	7	7	vollständig erhitzter Ansatzstoff	O_PREP+K_HOT+EE_END+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
MEASURE	cheodaiin	PRODUCTIVE_COMPOUND	12	12	12	drei Dosen Trockenansatz auf mittlerer Trockenstufe	CH_DRY+E_MIDDLE+O_PREP+D_MEASURE+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
MEASURE	okaram	PRODUCTIVE_COMPOUND	1	1	1	ein Maß der ersten erhitzten Ansatzfraktion	O_PREP+K_HOT+AR_FRACTION_I+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	oteeyoram	PRODUCTIVE_COMPOUND	1	1	1	ein Maß vollständig gekühlten Ansatzes	O_PREP+T_COLD+EE_END+Y_START_OR_CLOSE+OR_PORTION+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	chdain	PRODUCTIVE_COMPOUND	8	8	8	Trockendroge in Dosis II	CH_DRY+D_MEASURE+AIN_II	exact whole; composition predicts relatives only as a future explicit card
MEASURE	dalor	PRODUCTIVE_COMPOUND	7	7	6	eine abgemessene Portion Rohdroge I	D_MEASURE+AL_RAW_I+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
MEASURE	aram	PRODUCTIVE_COMPOUND	8	8	8	ein Maß der ersten Drogenfraktion	AR_FRACTION_I+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	otaldiin	PRODUCTIVE_COMPOUND	1	1	1	miss eine Dosis kalten Rohstoff-I-Ansatzes in Zubereitungsform III ab	O_PREP+T_COLD+AL_RAW_I+D_MEASURE+IIN_FORM_III	exact whole; composition predicts relatives only as a future explicit card
MEASURE	sheodaiin	PRODUCTIVE_COMPOUND	4	4	4	drei Dosen eingeweichter Ansatz	SH_MOIST+E_MIDDLE+O_PREP+D_MEASURE+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
MEASURE	olom	LEARNED_WHOLE	3	3	3	eine Handvoll Holzdroge im Ansatz	LEARNED_OLOM_WHOLE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	as	PRODUCTIVE_COMPOUND	11	11	10	ein gleicher Teil der Arzneispecies	A_PART_OR_LINK+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
MEASURE	cham	PRODUCTIVE_COMPOUND	15	15	13	ein Maß Trockendroge	CH_DRY+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	doraiin	PRODUCTIVE_COMPOUND	1	1	1	drei abgemessene Drogenportionen	D_MEASURE+OR_PORTION+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
MEASURE	chdor	PRODUCTIVE_COMPOUND	9	9	7	eine abgemessene Portion Trockendroge	CH_DRY+D_MEASURE+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
MEASURE	tdam	PRODUCTIVE_COMPOUND	1	1	1	ein Maß kalte Droge	T_COLD+D_MEASURE+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	dshey	PRODUCTIVE_COMPOUND	10	10	8	eine Dosis bis zur Mittelstufe angefeuchtete Droge	D_MEASURE+SH_MOIST+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
MOIST_PREP	oshey	PRODUCTIVE_COMPOUND	4	4	4	Ansatz bis zur mittleren Stufe eingeweicht	O_PREP+SH_MOIST+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
MOIST_PREP	shotchy	PRODUCTIVE_COMPOUND	2	2	2	Feuchtansatz aus kalt getrockneter Droge in Grundform	SH_MOIST+O_PREP+T_COLD+CH_DRY+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
MOIST_PREP	tshoiin	PRODUCTIVE_COMPOUND	1	1	1	kalter Feuchtansatz in Form III	T_COLD+SH_MOIST+O_PREP+IIN_FORM_III	exact whole; composition predicts relatives only as a future explicit card
MOIST_PREP	sheeo	PRODUCTIVE_COMPOUND	8	8	8	vollständig eingeweichter Ansatz	SH_MOIST+EE_END+O_PREP	exact whole; composition predicts relatives only as a future explicit card
PLANT_PART	chory	PRODUCTIVE_COMPOUND	11	11	11	Pflanzenteil in Grundform	CHOR_PLANT_PART+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
POWDER	opchy	PRODUCTIVE_COMPOUND	14	14	12	Trockenpulverpräparat in Grundstufe	O_PREP+P_POWDER+CH_DRY+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
PREPARATION	otalal	PRODUCTIVE_COMPOUND	2	2	2	setze einen kalten Ansatz aus zwei Posten Rohdroge I an	O_PREP+T_COLD+AL_RAW_I+AL_RAW_I	exact whole; composition predicts relatives only as a future explicit card
PREPARATION	chytaroiin	LEARNED_WHOLE	1	1	1	Zubereitungsform III aus der ersten trocken-kalten Fraktion	LEARNED_CHYTAROIIN_WHOLE	exact whole; composition predicts relatives only as a future explicit card
