occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v41_gloss_de	v42_gloss_de	v41_scope_state	v42_scope_state	v42_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G665-T0011	f102r1	f102r1.15	7	7	9	dor	P	MEDIAL	P	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	DOR_ACTION	qokeody	os	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	miss eine Portion Droge ab	miss eine Portion Droge ab	D_MEASURE+OR_PORTION	abgemessene Drogenportion	1	1	1	0	or chol daiin dykeor sheey qokeody dor os ykeeykam	or chol daiin dykeor sheey qokeody dor os ykeey kam	or chol aiin dykeos eey qokeo y dor s ykeeykam	[dor:?]	miss eine Portion Droge ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Drogenportion; Trockengut; Stufe III; [dykeor:?]; vollständig eingeweicht; [qokeody:?]; miss eine Portion Droge ab; [os:?]; [ykeeykam:?]	1	0	0
G665-T0012	f102r1	f102r1.16	4	4	10	ykeey	P	MEDIAL	P	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	YKEEY_ACTION	soraiin	dy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze hiervon bis zur Endstufe und schließe ab	erhitze hiervon bis zur Endstufe und schließe ab	Y_REFERENCE+K_HOT+EE_END+Y_START_OR_CLOSE	vollständig erhitzter Bezugsposten	0	0	1	0	ddor chordam soraiin ykeey dy okeol doeoear s aral dor	ddor chordom soraiin ykeey dy okeol doeoeas saral dor	ddor chordam soraiin yeydy okeol oeoear s aral do	[ykeey:?]	erhitze hiervon bis zur Endstufe und schließe ab	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ddor:?]; [chordam:?]; Samenportion III; erhitze hiervon bis zur Endstufe und schließe ab; Grundansatz bis zur mittleren Heizstufe erwärmt; [doeoear:?]; Samen-/Saatgutposten; Rohdrogenfraktion I; miss eine Portion Droge ab	1	0	0
G665-T0013	f102r1	f102r1.16	10	10	10	dor	P	EOS	P	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	DOR_ACTION	aral	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	miss eine Portion Droge ab	miss eine Portion Droge ab	D_MEASURE+OR_PORTION	abgemessene Drogenportion	0	0	1	0	ddor chordam soraiin ykeey dy okeol doeoear s aral dor	ddor chordom soraiin ykeey dy okeol doeoeas saral dor	ddor chordam soraiin yeydy okeol oeoear s aral do	[dor:?]	miss eine Portion Droge ab	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ddor:?]; [chordam:?]; Samenportion III; erhitze hiervon bis zur Endstufe und schließe ab; Grundansatz bis zur mittleren Heizstufe erwärmt; [doeoear:?]; Samen-/Saatgutposten; Rohdrogenfraktion I; miss eine Portion Droge ab	1	0	0
G665-T0014	f102v1	f102v1.10	6	6	10	ykeey	P	MEDIAL	P	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	YKEEY_ACTION	sheey	kor	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze hiervon bis zur Endstufe und schließe ab	erhitze hiervon bis zur Endstufe und schließe ab	Y_REFERENCE+K_HOT+EE_END+Y_START_OR_CLOSE	vollständig erhitzter Bezugsposten	1	1	1	0	kochor ol ydaiin choraiin sheey ykeey kor shey qokey dy	kochor ol ydaiin choraiin cheey ykeey kor shey qokey dy	kochor ol ydaiin choraiin sheey ykeey korshey qokey dy	[ykeey:?]	erhitze hiervon bis zur Endstufe und schließe ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[kochor:?]; Grundansatz; davon drei Maße; Blüten-/Pflanzenteil, Menge/Klasse III; vollständig eingeweicht; erhitze hiervon bis zur Endstufe und schließe ab; heiße Drogenportion; bis zur mittleren Einweichstufe; bis zur mittleren Heizstufe.	1	0	0
G665-T0015	f102v1	f102v1.19	5	5	8	okeeol	P	MEDIAL	P	A	1	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	sheol	qoteol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	vollständig erhitzter Ansatzstoff	vollständig erhitzter Ansatzstoff	O_PREP+K_HOT+EE_END+OL_MATERIAL	vollständig erhitzter Grundansatz	1	1	1	0	foidaiin dair or sheol okeeol qoteol oroey olkey	fodaiin dair or sheol okeeol qoteol orockhey olkey	faidaiin dair or sheol okeeol qoteol oroey olkey	[okeeol:?]	vollständig erhitzter Ansatzstoff	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[foidaiin:?]; abgemessene Fraktion II; Drogenportion; feuchtes Material; vollständig erhitzter Ansatzstoff; [qoteol:?]; [oroey:?]; [olkey:?]	1	0	0
G665-T0016	f102v1	f102v1.21	6	6	8	cheodaiin	P	MEDIAL	P	A	1	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okody	cheody	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	drei Dosen Trockenansatz auf mittlerer Trockenstufe	drei Dosen Trockenansatz auf mittlerer Trockenstufe	CH_DRY+E_MIDDLE+O_PREP+D_MEASURE+AIIN_III	Trockenansatz der dritten Formklasse	0	0	1	0	qoeeody ychey okeody deody okody cheodaiin cheody ram	qoeeody ychey okeody deody okody cheo doiin cheody sam	qoeeo y chey okeo y eody okody cheo d iin cheody sam	[cheodaiin:?]	drei Dosen Trockenansatz auf mittlerer Trockenstufe	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[qoeeody:?]; [ychey:?]; [okeody:?]; [deody:?]; [okody:?]; drei Dosen Trockenansatz auf mittlerer Trockenstufe; getrockneter Ansatz; Wurzel/Wurzeldroge: Maß-/Einheitsform I	1	0	0
G665-T0017	f102v1	f102v1.22	6	6	8	chsey	P	MEDIAL	P	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	CHSEY_ACTION	qool	oteody	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Saatgut bis zur mittleren Stufe trocknen	Saatgut bis zur mittleren Stufe trocknen	CH_DRY+S_SEED+E_MIDDLE+Y_START_OR_CLOSE	getrockneter Saatgutposten	0	0	1	0	ykeeody chodaiin qokeos cheol qool chsey oteody okchy	ykchody chodaiin qokeos cheol qool chsea oteody okchy	ykeeody chodaiin qokeos cheol qool chsey oteody okchy	[chsey:?]	Saatgut bis zur mittleren Stufe trocknen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ykeeody:?]; Trockenansatz, Dosis III; [qokeos:?]; trockener Drogenstoff; [qool:?]; Saatgut bis zur mittleren Stufe trocknen; [oteody:?]; heiß-trockener Ansatz am Anfang des Grades	1	0	0
G665-T0018	f102v2	f102v2.13	1	1	1	opchy	L	ONLY	P	A	1	POWDER	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	LABEL_SIGLUM	<BOS>	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	[Trockenpulverpräparat in Grundstufe-Zeichen]	[Trockenpulverpräparat in Grundstufe-Zeichen]	O_PREP+P_POWDER+CH_DRY+Y_START_OR_CLOSE	leicht getrocknetes Pulver im Ansatz	1	1	1	1	opchy	opchy	opchy	[opchy:?]	[Trockenpulverpräparat in Grundstufe-Zeichen]	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[Trockenpulverpräparat in Grundstufe-Zeichen]	1	0	0
G665-T0019	f102v2	f102v2.21	1	1	14	ycheey	P	BOS	P	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	YCHEEY_ACTION	<BOS>	s	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	trockne hiervon bis zur Endstufe	trockne hiervon bis zur Endstufe	Y_REFERENCE+CH_DRY+EE_END+Y_START_OR_CLOSE	diese Droge vollständig getrocknet	1	1	1	0	ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo	ycheey s odeeeey okeeor cheol or oiin oeees okear chey keey saiin oteos	ycheey s odeey okeeor cheol os oiin oeees okear chey keey s aiin oteo	[ycheey:?]	trockne hiervon bis zur Endstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	trockne hiervon bis zur Endstufe; Samen-/Saatgutposten; miss vom Ansatz ab; [eey:?]; [okeeor:?]; trockener Drogenstoff; [os:?]; Zubereitungsform III; [oeees:?]; [okear:?]; bis zur mittleren Trockenstufe; bis zur Heizendstufe; Samen/Saatgut, Typ/Charge III; [oteo:?]	1	0	0
G665-T0020	f102v2	f102v2.22	9	9	15	qockhy	P	MEDIAL	P	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOCKHY_ACTION	sheey	ol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bereite einen Arzneikompositum-Ansatz in Grundstufe	bereite einen Arzneikompositum-Ansatz in Grundstufe	QO_COMMAND+O_PREP+CKH_COMPOSITE+Y_START_OR_CLOSE	nimm einen Arzneikompositum-Ansatz	1	1	1	0	dain or aiin cheol s oiir chol sheey qockhy ol keo r okeody okeor cho	doin or oiin cheol soiir chol sheey qockhy ol keor okeody okeor chos	d in or aiin cheol s oiir chol sheey qockhy ol keor okeody okeor cho	[qockhy:?]	bereite einen Arzneikompositum-Ansatz in Grundstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	zwei Maße; Drogenportion; drei Teile; trockener Drogenstoff; Samen-/Saatgutposten; [oiir:?]; Trockengut; vollständig eingeweicht; bereite einen Arzneikompositum-Ansatz in Grundstufe; Grundansatz; [keo:?]; Wurzel; [okeody:?]; [okeor:?]; Trockenansatz	1	0	0
G665-T0021	f102v2	f102v2.33	8	8	12	chos	P	MEDIAL	P	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	al	aiiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	eine Charge Trockenansatz	eine Charge Trockenansatz	CH_DRY+O_PREP+S_TERM_SPECIES	trocken angesetztes Saatgut	1	1	1	0	qokeor sho keeeos cheor o s al chos aiiin o ky okaraiin	qokeor sho keeeos cheor os al chos aiiin oky okar aiin	qokeor sho keeeos cheor o s al chos aiiin oky okar aiin	[chos:?]	eine Charge Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qokeor:?]; feuchter Ansatz; [keeeos:?]; trockener Drogenteil; Ansatz mit s; Rohstoff I; eine Charge Trockenansatz; vier Teile; leicht erhitzter Ansatz; [okaraiin:?]	1	0	0
G665-T0022	f102v2	f102v2.38	6	6	10	chos	P	MEDIAL	P	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okey	sho	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	eine Charge Trockenansatz	eine Charge Trockenansatz	CH_DRY+O_PREP+S_TERM_SPECIES	trocken angesetztes Saatgut	1	1	1	0	dar cheey ckheey qokeor okey chos sho ykeey okeeo rain	dor cheey ckheey qokeor okey chos sho ykeey okeeo raiin	dor cheey ckheey qokeor okey chos sho ykeey okeeo rain	[chos:?]	eine Charge Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Fraktion I; vollständig getrocknet; Arzneikompositum am Gradende; [qokeor:?]; Ansatz bis zur mittleren Heizstufe; eine Charge Trockenansatz; feuchter Ansatz; erhitze hiervon bis zur Endstufe und schließe ab; [okeeo:?]; Wurzeldroge in Charge II	1	0	0
G665-T0023	f102v2	f102v2.38	8	8	10	ykeey	P	MEDIAL	P	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	YKEEY_ACTION	sho	okeeo	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze hiervon bis zur Endstufe und schließe ab	erhitze hiervon bis zur Endstufe und schließe ab	Y_REFERENCE+K_HOT+EE_END+Y_START_OR_CLOSE	vollständig erhitzter Bezugsposten	1	1	1	0	dar cheey ckheey qokeor okey chos sho ykeey okeeo rain	dor cheey ckheey qokeor okey chos sho ykeey okeeo raiin	dor cheey ckheey qokeor okey chos sho ykeey okeeo rain	[ykeey:?]	erhitze hiervon bis zur Endstufe und schließe ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Fraktion I; vollständig getrocknet; Arzneikompositum am Gradende; [qokeor:?]; Ansatz bis zur mittleren Heizstufe; eine Charge Trockenansatz; feuchter Ansatz; erhitze hiervon bis zur Endstufe und schließe ab; [okeeo:?]; Wurzeldroge in Charge II	1	0	0
G665-T0024	f102v2	f102v2.38	10	10	10	rain	P	EOS	P	A	1	ROOT	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okeeo	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Wurzeldroge in Charge II	Wurzeldroge in Charge II	R_ROOT+AIN_II	zwei Teile Wurzeldroge	0	0	1	0	dar cheey ckheey qokeor okey chos sho ykeey okeeo rain	dor cheey ckheey qokeor okey chos sho ykeey okeeo raiin	dor cheey ckheey qokeor okey chos sho ykeey okeeo rain	[rain:?]	Wurzeldroge in Charge II	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	abgemessene Fraktion I; vollständig getrocknet; Arzneikompositum am Gradende; [qokeor:?]; Ansatz bis zur mittleren Heizstufe; eine Charge Trockenansatz; feuchter Ansatz; erhitze hiervon bis zur Endstufe und schließe ab; [okeeo:?]; Wurzeldroge in Charge II	1	0	0
G665-T0025	f102v2	f102v2.7	1	1	1	okol	L	ONLY	P	A	1	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	LABEL_SIGLUM	<BOS>	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	[heißer Ansatzstoff-Zeichen]	[heißer Ansatzstoff-Zeichen]	O_PREP+K_HOT+OL_MATERIAL	heißer Grundauszug	0	0	1	0	okol	otol	otol	[okol:?]	[heißer Ansatzstoff-Zeichen]	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[heißer Ansatzstoff-Zeichen]	1	0	0
G665-T0026	f103r	f103r.21	10	10	12	okaly	P	MEDIAL	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	OKALY_ACTION	pchedy	qokeedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Rohstoff-I-Ansatz leicht erhitzen und abschließen	Rohstoff-I-Ansatz leicht erhitzen und abschließen	O_PREP+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	heißer Rohstoff-I-Ansatz in Grundform	1	1	1	0	pcheam sokedy dalkar otal qokal chepy okedy qoky pchedy okaly qokeedy lor	pcheam sokedy dalkar otal qokal chepy okedy qoky pchedy okaly qokeedy lor	pcheam soke y dalkar otal qokal chepy okedy qoky pche y okaly qokee y lor	[okaly:?]	Rohstoff-I-Ansatz leicht erhitzen und abschließen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pcheam:?]; [sokedy:?]; [dalkar:?]; Rohstoff I, leicht gekühlt im Ansatz; Rohstoff I, heiß am Gradanfang; [chepy:?]; Ansatz bis zur mittleren Heizstufe, abgeschlossen; leicht erhitzt; getrocknetes Pulver; Rohstoff-I-Ansatz leicht erhitzen und abschließen; bis zur Heizendstufe gebracht; Holzportion	1	0	0
