rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
57	8999000	0	f42v	f42v.2	H	A	1	10	9	4	0	1	1	0.900000	9	9	1	0	dshey tchey y kchey chtchy y dan dain otol daiin	eine Dosis bis zur Mittelstufe angefeuchtete Droge | kalt und trocken in der Mitte des Grades | hierzu: | heiß und trocken in der Mitte des Grades | [chtchy:?] | hierzu: | Grad-/Maßwert I | Grad-/Maßwert II | kaltes Zubereitungsgut | Qualitätsgrad III	GDT665:EXACT_WHOLE:dshey | GDT647:FAMILY_MIGRATION | GDT659:Y_MEDIAL_RIGHT_REFERENCE | GDT647:FAMILY_MIGRATION | OPEN | GDT659:Y_MEDIAL_UNRESOLVED_HINGE | V13:CONTEXTUAL_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES | GDT648:STRICT_WHOLE_COMPLETION | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	5	chtchy	5	chtchy	kchey	y	[chtchy:?]	NEWLY_EXPOSED_BY_GDT665_NO_NEW_CARD	OPEN	eine Dosis bis zur Mittelstufe angefeuchtete Droge; kalt und bis zur mittleren Trockenstufe; hierzu: heiß und bis zur mittleren Trockenstufe; [chtchy:?]; hierzu: Grad-/Maßwert I; zwei Maße; kaltes Zubereitungsgut; Stufe III
58	8999000	0	f45r	f45r.2	H	A	1	10	9	2	0	2	1	0.900000	8	9	1	0	shor cthy qoky qokol qokaiin chol chol ykaiin dar om	Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenmaterial | heiß am Anfang des Grades | erhitzen | heiß, Grad III | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | erhitze hiervon auf Stufe III | abgemessene Fraktion I | [om:?]	V13:PART_OR_FORM | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qokol | V13:TARGET_SURFACE_DEFAULT | V13:DRY_OL_FORM | V13:DRY_OL_FORM | GDT665:EXACT_WHOLE:ykaiin | GDT649:STRONG_FAMILY_DEFAULT | OPEN	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	10	om	10	om	dar	<EOS>	[om:?]	NEWLY_EXPOSED_BY_GDT665_NO_NEW_CARD	OPEN	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; Krautdroge; leicht erhitzt; erhitze Folgendes: heiß, Grad III; Trockengut; Trockengut; erhitze hiervon auf Stufe III; abgemessene Fraktion I; [om:?]
59	8999000	0	f48v	f48v.5	H	B	5	10	9	2	0	1	1	0.900000	9	9	1	0	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	Drogenholz, heiß am Gradende | [qocthedy:?] | kalt, Grad III | Einweichen bis zur mittleren Stufe abschließen | heiße Drogenfraktion I | kalter Ansatz in der Mitte des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen | Grad-/Maßwert II | gekühltes Material, wiedererwärmt auf Stufe II | ein Maß kalten Ansatzes	GDT661:EXACT_WHOLE:lkeey | OPEN | V13:QUALITY_DEGREE_SERIES | GDT665:EXACT_WHOLE:shed | GDT654:REVISE_CONFLICTING_EXACT | GDT647:FAMILY_MIGRATION | GDT660:DY_MEDIAL | V13:CONTEXTUAL_VALUE_SERIES | GDT663:EXACT_WHOLE:tolkain | GDT658:EXACT_CONTEXTUAL_WHOLE	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	qocthedy	2	qocthedy	lkeey	taiin	[qocthedy:?]	NEWLY_EXPOSED_BY_GDT665_NO_NEW_CARD	OPEN	Drogenholz, heiß am Gradende; [qocthedy:?]; kalt, Grad III; Einweichen bis zur mittleren Stufe abschließen; heiße Drogenfraktion I; Ansatz auf mittlerer Kühlstufe abgeschlossen; zwei Maße; gekühltes Material, wiedererwärmt auf Stufe II; ein Maß kalten Ansatzes
60	8999000	0	f58v	f58v.31	S	A	3	10	9	2	0	1	1	0.900000	9	9	1	0	tcheor chor kar okal qokeey qokal shol qokain ar oetalchg	kalt-trockener Drogenteil | Pflanzen-/Reproduktionsteil | heiße Drogenfraktion I | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß am Ende des Grades | Rohstoffklasse I, heiß am Gradanfang | feucht; nominal feuchtes Gut/Material | heiß, Grad II | Drogenfraktion I | [oetalchg:?]	GDT641:ROUND_01 | V13:PART_OR_FORM | GDT654:NEW_EXACT_WHOLE | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | V13:MOIST_OL_FORM | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	10	oetalchg	10	oetalchg	ar	<EOS>	Rohstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt-trockener Drogenteil; Pflanzenteil; heiße Drogenfraktion I; Rohstoff I, leicht erhitzt im Ansatz; bis zur Heizendstufe; Rohstoff I, heiß am Gradanfang; Feuchtgut; heiß, Grad II; Drogenfraktion I; Rohstoff, Zubereitung/Ansatz
61	8999000	0	f75r	f75r.32	B	B	2	10	9	0	0	3	1	0.900000	7	7	1	0	polshy dal shedy qokain dar chsdy shedy qotar shedy ldy	[polshy:?] | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | abgemessene Fraktion I | Saatgut trocknen und fertigstellen | feucht in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | Holzdroge, fertig aufbereitet	OPEN | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT649:STRONG_FAMILY_DEFAULT | GDT665:EXACT_WHOLE:chsdy | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:ldy	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	polshy	1	polshy	<BOS>	dal	[polshy:?]	NEWLY_EXPOSED_BY_GDT665_NO_NEW_CARD	OPEN	[polshy:?]; abgemessene Rohstoffmenge I; bis zur mittleren Einweichstufe gebracht; heiß, Grad II; abgemessene Fraktion I; Saatgut trocknen und fertigstellen; bis zur mittleren Einweichstufe gebracht; kalte Drogenfraktion I; bis zur mittleren Einweichstufe gebracht; Holzdroge, fertig aufbereitet
62	8999000	0	f75r	f75r.45	B	B	2	10	9	0	0	1	1	0.900000	8	8	1	0	sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin	eingeweichte Samen/Saat | Arzneikompositum: feucht, Gradanfang | heiß in der Mitte des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | [sarol:?] | kalter Ansatz am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	V13:SCOPED_CONCRETE_HEAD_FORM | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	sarol	5	sarol	okedy	oty	Samendroge: Material/Zubereitungsstoff	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	eingeweichte Samen/Saat; Arzneikompositum: feucht, Gradanfang; bis zur mittleren Heizstufe; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Samendroge: Material/Zubereitungsstoff; kalter Ansatz am Anfang des Grades; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur mittleren Kühlstufe gebracht; Ansatz auf mittlerer Kühlstufe abgeschlossen; Ansatz auf Heizstufe III
63	8999000	0	f77r	f77r.13	B	B	2	10	9	1	0	5	1	0.900000	4	5	1	0	qokeedy qol sheedy shol tedy chedy lsheedy qokedy qolal chedy	heiß am Ende des Grades, abgeschlossen | Drogenstoff zugeben | feucht am Ende des Grades, abgeschlossen | feucht; nominal feuchtes Gut/Material | kalt in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Holzdroge vollständig einweichen und abschließen | heiß in der Mitte des Grades, abgeschlossen | [qolal:?] | trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qol | GDT647:FAMILY_MIGRATION | V13:MOIST_OL_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:lsheedy | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	9	qolal	9	qolal	qokedy	chedy	[qolal:?]	NEWLY_EXPOSED_BY_GDT665_NO_NEW_CARD	OPEN	bis zur Heizendstufe gebracht; gib Folgendes hinzu: vollständig eingeweicht; Feuchtgut; bis zur mittleren Kühlstufe gebracht; bis zur mittleren Trockenstufe gebracht; Holzdroge vollständig einweichen und abschließen; bis zur mittleren Heizstufe gebracht; [qolal:?]; bis zur mittleren Trockenstufe gebracht
64	8999000	0	f78v	f78v.6	B	B	2	10	9	0	0	2	1	0.900000	7	8	1	0	ety okeey or eey ykeey lchey qokain okedy qokedy qol	gekühlt | heißer Ansatz am Ende des Grades | Drogenportion | [eey:?] | erhitze hiervon bis zur Endstufe und schließe ab | Drogenholz, trocken gebunden, Form I | heiß, Grad II | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben	V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT654:REVISE_AMBIGUOUS_TO_EXACT | OPEN | GDT665:EXACT_WHOLE:ykeey | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qol	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	eey	4	eey	or	ykeey	[eey:?]	NEWLY_EXPOSED_BY_GDT665_NO_NEW_CARD	OPEN	gekühlt; Ansatz auf Heizendstufe; Drogenportion; [eey:?]; erhitze hiervon bis zur Endstufe und schließe ab; Drogenholz, trocken gebunden, Form I; heiß, Grad II; Ansatz bis zur mittleren Heizstufe, abgeschlossen; bis zur mittleren Heizstufe gebracht; gib Vorstehendes hinzu
65	8999000	0	f79r	f79r.7	B	B	2	10	9	0	1	0	1	0.900000	10	10	1	1	polchedy qokar shey qokl ol cheey qokain chey qoty qokar	getrockneter Pulverstoff/-ansatz | heiße Drogenfraktion I | feucht in der Mitte des Grades | [qokl:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | heiß, Grad II | trocken in der Mitte des Grades | kalt am Anfang des Grades | heiße Drogenfraktion I	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT654:REVISE_CONFLICTING_EXACT | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:REVISE_CONFLICTING_EXACT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	qokl	4	qokl	shey	ol	heiß	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	getrockneter Pulverstoff/-ansatz; heiße Drogenfraktion I; bis zur mittleren Einweichstufe; heiß; Grundansatz; vollständig getrocknet; heiß, Grad II; bis zur mittleren Trockenstufe; leicht gekühlt; heiße Drogenfraktion I
66	8999000	0	f79v	f79v.39	B	B	2	10	9	0	0	1	1	0.900000	9	9	1	0	qokeedy ykeey sheey or or aiin yefaiin chy dor yty	heiß am Ende des Grades, abgeschlossen | erhitze hiervon bis zur Endstufe und schließe ab | feucht am Ende des Grades | Drogenportion | Drogenportion | Menge III | [yefaiin:?] | trocken am Anfang des Grades | miss eine Portion Droge ab | kühle hiervon leicht ab	GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:ykeey | GDT647:FAMILY_MIGRATION | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:dor | GDT665:EXACT_WHOLE:yty	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	7	yefaiin	7	yefaiin	aiin	chy	[yefaiin:?]	NEWLY_EXPOSED_BY_GDT665_NO_NEW_CARD	OPEN	bis zur Heizendstufe gebracht; erhitze hiervon bis zur Endstufe und schließe ab; vollständig eingeweicht; Drogenportion; Drogenportion; drei Teile; [yefaiin:?]; angetrocknet; miss eine Portion Droge ab; kühle hiervon leicht ab
67	8999000	0	f79v	f79v.6	B	B	2	10	9	2	0	3	1	0.900000	7	7	1	0	ycheckhey r ain chedy qokain chedy ol shedy dar ytam	[ycheckhey:?] | Wurzel | Menge-/Klassenwert II | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | nimm hiervon ein Maß und kühle es	OPEN | GDT661:R_BEFORE_VALUE | V13:VALUE_MINIM_SERIES | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT649:STRONG_FAMILY_DEFAULT | GDT665:EXACT_WHOLE:ytam	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	ycheckhey	1	ycheckhey	<BOS>	r	[ycheckhey:?]	NEWLY_EXPOSED_BY_GDT665_NO_NEW_CARD	OPEN	[ycheckhey:?]; Wurzel; zwei Teile; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; bis zur mittleren Trockenstufe gebracht; Grundansatz; bis zur mittleren Einweichstufe gebracht; abgemessene Fraktion I; nimm hiervon ein Maß und kühle es
68	8999000	0	f80v	f80v.25	B	B	2	10	9	1	0	1	1	0.900000	9	9	1	0	lshedy qoty olol cheey qokain okalchy tal or checthy sar	eingeweichtes Drogenholz | kalt am Anfang des Grades | Holzdrogen-Grundansatz | trocken am Ende des Grades | heiß, Grad II | [okalchy:?] | Rohstoffklasse I, kalt am Gradanfang | Drogenportion | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | Samenfraktion I	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:olol | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT656:NEW_EXACT_WHOLE | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:DRY_BOUND_CTH_MATERIAL | V13:SCOPED_RESIDUAL_HEAD_FORM	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	6	okalchy	6	okalchy	qokain	tal	[okalchy:?]	NEWLY_EXPOSED_BY_GDT665_NO_NEW_CARD	OPEN	eingeweichtes Drogenholz; leicht gekühlt; Holzdrogen-Grundansatz; vollständig getrocknet; heiß, Grad II; [okalchy:?]; Rohstoff I, kalt am Gradanfang; Drogenportion; trockenes Krautdroge; trockenes Blatt-/Krautgut; Samenfraktion I
69	8999000	0	f82r	f82r.24	B	B	2	10	9	0	0	0	1	0.900000	9	9	1	0	qokeedy lcheedy qokeoy sal raiin qokeey lkeey qokeey raiin ydy	heiß am Ende des Grades, abgeschlossen | Holzdroge vollständig trocknen und abschließen | [qokeoy:?] | Saat-Rohstoff I | Wurzel, Typ/Charge III | heiß am Ende des Grades | Drogenholz, heiß am Gradende | heiß am Ende des Grades | Wurzel, Typ/Charge III | Wertfeld abgeschlossen	GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:lcheedy | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:lkeey | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT660:EXACT_WHOLE:ydy	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	qokeoy	3	qokeoy	lcheedy	sal	[qokeoy:?]	NEWLY_EXPOSED_BY_GDT665_NO_NEW_CARD	OPEN	bis zur Heizendstufe gebracht; Holzdroge vollständig trocknen und abschließen; [qokeoy:?]; Saat-Rohstoff I; Wurzel, Typ/Charge III; bis zur Heizendstufe; Drogenholz, heiß am Gradende; bis zur Heizendstufe; Wurzel, Typ/Charge III.
70	8999000	0	f82v	f82v.15	B	B	2	10	9	0	0	1	1	0.900000	8	8	1	0	tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal	kalte Drogenfraktion I | feuchtes Arzneikompositum am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | heiß, Grad II | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | getrocknete Wurzel | getrocknetes Pulver | [rsheol:?] | abgemessene Rohstoffmenge I	GDT654:NEW_EXACT_WHOLE | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT656:REVISE_AL_QUALITY_MODEL | V13:TARGET_SURFACE_DEFAULT | GDT642:ROUND_01 | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	9	rsheol	9	rsheol	pchedy	dal	Wurzeldroge: feucht/eingeweicht, Material/Zubereitungsstoff	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalte Drogenfraktion I; feuchtes Arzneikompositum am Gradanfang; Rohstoff I, heiß am Gradanfang; heiß, Grad II; trockener Drogenstoff; bis zur mittleren Kühlstufe gebracht; getrocknete Wurzel; getrocknetes Pulver; Wurzeldroge: feucht/eingeweicht, Material/Zubereitungsstoff; abgemessene Rohstoffmenge I
71	8999000	0	f82v	f82v.24	B	B	2	10	9	0	0	4	1	0.900000	5	5	1	0	dshedy qokaiin olchedy qokal shedy qotal dytar y l l	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab | heiß, Grad III | Holzdroge im Ansatz fertig getrocknet | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang | [dytar:?] | hierzu: | Pfund / Gewichtseinheit | Pfund / Gewichtseinheit	GDT665:EXACT_WHOLE:dshedy | V13:TARGET_SURFACE_DEFAULT | GDT664:EXACT_WHOLE:olchedy | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT656:NEW_EXACT_WHOLE | OPEN | GDT659:Y_MEDIAL_RIGHT_REFERENCE | GDT663:L_FREE_WEIGHT_SIGLUM:NONE | GDT663:L_FREE_WEIGHT_SIGLUM:NONE	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	7	dytar	7	dytar	qotal	y	[dytar:?]	NEWLY_EXPOSED_BY_GDT665_NO_NEW_CARD	OPEN	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; heiß, Grad III; Holzdroge im Ansatz fertig getrocknet; Rohstoff I, heiß am Gradanfang; bis zur mittleren Einweichstufe gebracht; Rohstoff I, kalt am Gradanfang; [dytar:?]; hierzu: ein Pfund; ein Pfund
72	8999000	0	f83v	f83v.5	B	B	2	10	9	2	0	2	1	0.900000	8	8	1	0	qokal shedy qotain chedy chedol daiin otaiin shedy qokeedy okaiin	Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [chedol:?] | Qualitätsgrad III | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	chedol	5	chedol	chedy	daiin	trocken, Material/Zubereitungsstoff	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Rohstoff I, heiß am Gradanfang; bis zur mittleren Einweichstufe gebracht; kalt im qo-Rahmen, Grad II; bis zur mittleren Trockenstufe gebracht; trocken, Material/Zubereitungsstoff; Stufe III; kalt im Zubereitungsrahmen, Grad III; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe gebracht; Ansatz auf Heizstufe III
