master_card_id	master_form	all_registered_surfaces	semantic_atoms	short_default_de	teaching_tier	productivity_tier	event_count	records	pages
MC071	dchey	dchey	DCHE+Y	Wurzel+Posten	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	1	H1	f10r
MC072	orain	orain	OR+AIN	Ansatz+Anteil	BRIDGE_CARD	LEARNED_WHOLE_CARD	1	H4	f55v
MC073	qcthey	qcthey|shcthey	CTH+E+Y	bereit+kurz+Posten	CORE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	2	B2|B3	f82r|f83r
MC074	chdy	chdy|chedy	CHD+Y	umsetzen+Posten	BRIDGE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	11	B1|B3|B4|B5|H4	f55v|f81v|f83r
MC075	ycheor	ycheor	Y+CHEO+OR	Posten+Auszug+Ansatz	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	1	H2	f10r
MC076	dsheol	dsheol	SH+E+OL	halten+kurz+weiter	CORE_CARD	NARROW_RECURRENT_PATTERN	1	B1	f81v
MC077	kchal	kchal	KCH+AL	bearbeiten+Ziel	CORE_CARD	NARROW_RECURRENT_PATTERN	1	H5	f56r
MC078	olsaly	olsaly	AL+Y	Ziel+Posten	CORE_CARD	LEARNED_WHOLE_CARD	1	B3	f83r
MC079	daldy	daldy	AL+CLOSE	Ziel+Schluss	CORE_CARD	LEARNED_WHOLE_CARD	1	B2	f82r
MC080	chor	chor|or|shor|sor	OR	Ansatz	CORE_CARD	LEARNED_WHOLE_CARD	7	B3|B4|H2|H4	f10r|f55v|f83r
MC081	okair	okair	OK+AIR	ansetzen+Lauf	BRIDGE_CARD	BROAD_PRODUCTIVE_PARADIGM	1	B3	f83r
MC082	qokeedy	qokeedy	OK+EE+CLOSE	ansetzen+länger+Schluss	CORE_CARD	BROAD_PRODUCTIVE_PARADIGM	10	B2|B3|B4	f82r|f83r
MC083	qokedy	qokedy	OK+E+CLOSE	ansetzen+kurz+Schluss	CORE_CARD	BROAD_PRODUCTIVE_PARADIGM	8	B1|B3|B4	f81v|f83r
MC084	rshedy	rshedy	WASH+CLOSE	waschen+Schluss	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	1	B2	f82r
MC085	cheoar	cheoar	CHEO+AR	Auszug+Quelle	SPECIALIST_OR_LEARNED_CARD	WHOLE_CARD_FIRST	1	H4	f55v
MC086	chety	chety|chty	PARTITION+TY	teilen+Teil	BRIDGE_CARD	LEARNED_WHOLE_CARD	2	B3|H1	f10r|f83r
MC087	chodaiin	chodaiin	HO+AIIN	Zutat+Sollmaß	SPECIALIST_OR_LEARNED_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	H2	f10r
MC088	qokchdy	qokchdy	OK+CHD+CLOSE	ansetzen+umsetzen+Schluss	BRIDGE_CARD	BROAD_PRODUCTIVE_PARADIGM	3	B1|B3|B5	f81v|f83r
MC089	skar	skar	SK+AR	ausgießen+Quelle	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	1	B4	f83r
MC090	kchol	kchol	KCH+OL	bearbeiten+weiter	CORE_CARD	NARROW_RECURRENT_PATTERN	1	H5	f56r
MC091	dairydy	dairydy	AIR+Y+CLOSE	Lauf+Posten+Schluss	BRIDGE_CARD	LEARNED_WHOLE_CARD	1	B4	f83r
MC092	lol	lol	L+OL	abführen+weiter	BRIDGE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B5	f83r
MC093	otal	otal|qotal	OT+AL	danach+Ziel	CORE_CARD	BROAD_PRODUCTIVE_PARADIGM	3	B3|B4	f83r
MC094	cheeety	cheeety	EEE+TY	vollständig+Teil	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	1	B3	f83r
MC095	sheey	sheey	SH+EE+Y	halten+länger+Posten	CORE_CARD	NARROW_RECURRENT_PATTERN	1	B4	f83r
MC096	qokeedal	qokeedal	OK+EE+AL	ansetzen+länger+Ziel	CORE_CARD	BROAD_PRODUCTIVE_PARADIGM	1	B1	f81v
MC097	olkain	olkain|qolkain	OL+AIN	weiter+Anteil	BRIDGE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	2	B1|B4	f81v|f83r
MC098	tshol	tshol	HO+L	Zutat+abführen	SPECIALIST_OR_LEARNED_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	H3	f11r
MC099	cheeckhody	cheeckhody	EE+CKH+HO+CLOSE	länger+Durchlass+Zutat+Schluss	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	1	H5	f56r
MC100	ody	ody	ODY	kühlen	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	1	H4	f55v
MC101	ldalor	ldalor	AL	Ziel	CORE_CARD	LEARNED_WHOLE_CARD	1	B6	f83r
MC102	rsheal	rsheal	SH+E+AL	halten+kurz+Ziel	CORE_CARD	NARROW_RECURRENT_PATTERN	1	B2	f82r
MC103	chokchy	chokchy|okchy|qokchy	OK+Y	ansetzen+Posten	CORE_CARD	BROAD_PRODUCTIVE_PARADIGM	3	H1|H5	f10r|f56r
MC104	keol	keol	E+OL	kurz+weiter	CORE_CARD	LEARNED_WHOLE_CARD	1	H5	f56r
MC105	chkain	chkain|kain	AIN	Anteil	BRIDGE_CARD	LEARNED_WHOLE_CARD	3	B1|B3|B4	f81v|f83r
MC106	teol	teol	E+OL	kurz+weiter	CORE_CARD	LEARNED_WHOLE_CARD	1	B1	f81v
MC107	qotchy	qotchy	OT+Y	danach+Posten	CORE_CARD	BROAD_PRODUCTIVE_PARADIGM	1	H3	f11r
MC108	etyd	etyd	E+TY	kurz+Teil	CORE_CARD	LEARNED_WHOLE_CARD	1	H1	f10r
MC109	ytey	ytey	Y+E+TY	Posten+kurz+Teil	CORE_CARD	LEARNED_WHOLE_CARD	1	B1	f81v
MC110	chkeedy	chkeedy	CHK+EE+CLOSE	wärmen+länger+Schluss	BRIDGE_CARD	NARROW_RECURRENT_PATTERN	1	B3	f83r
MC111	shfydaiin	shfydaiin	SH+AIIN	halten+Sollmaß	CORE_CARD	NARROW_RECURRENT_PATTERN	1	H3	f11r
MC112	octheol	octheol	CTH+OL	bereit+weiter	CORE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B2	f82r
MC113	shedal	shedal	SHED+AL	absetzen+Ziel	SPECIALIST_OR_LEARNED_CARD	NARROW_RECURRENT_PATTERN	2	B3|B5	f83r
MC114	sh	sh	SH	halten	CORE_CARD	NARROW_RECURRENT_PATTERN	1	H5	f56r
MC115	qoctholy	qoctholy	CTH+OL+Y	bereit+weiter+Posten	CORE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	H2	f10r
MC116	schedair	schedair	AIR	Lauf	BRIDGE_CARD	LEARNED_WHOLE_CARD	1	B3	f83r
MC117	kchy	kchy	KCH+Y	bearbeiten+Posten	CORE_CARD	NARROW_RECURRENT_PATTERN	1	H3	f11r
MC118	ly	ly	L+Y	abführen+Posten	BRIDGE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B1	f81v
MC119	cheey	cheey|shey	CHEEY	Ergebnis	BRIDGE_CARD	LEARNED_WHOLE_CARD	4	B2|B4|H3	f11r|f82r|f83r
MC120	okaiin	okaiin|qokaiin	OK+AIIN	ansetzen+Sollmaß	CORE_CARD	BROAD_PRODUCTIVE_PARADIGM	9	B1|B2|B3|H4	f55v|f81v|f82r|f83r
MC121	otar	otar	OT+AR	danach+Quelle	CORE_CARD	BROAD_PRODUCTIVE_PARADIGM	1	B1	f81v
MC122	kchey	kchey	KCH+E+Y	bearbeiten+kurz+Posten	CORE_CARD	NARROW_RECURRENT_PATTERN	1	H5	f56r
MC123	chey	chey|chy|dy|shy|sy|y	Y	Posten	CORE_CARD	LEARNED_WHOLE_CARD	18	B1|B2|B3|B4|B6|H2|H3|H4	f10r|f11r|f55v|f81v|f82r|f83r
MC124	lkedy	lkedy	L+E+CLOSE	abführen+kurz+Schluss	BRIDGE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B4	f83r
MC125	chochor	chochor	HO+OR	Zutat+Ansatz	SPECIALIST_OR_LEARNED_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	H5	f56r
MC126	pchedal	pchedal	P+CHD+AL	zuführen+umsetzen+Ziel	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	1	B3	f83r
MC127	lched	lched	L+CHD	abführen+umsetzen	BRIDGE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B2	f82r
MC128	cheedy	cheedy|shedy|tedy	SHED+E+CLOSE	absetzen+kurz+Schluss	SPECIALIST_OR_LEARNED_CARD	NARROW_RECURRENT_PATTERN	12	B1|B2|B3|B4	f81v|f82r|f83r
MC129	cfhy	cfhy	CFH+Y	auswringen+Posten	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	1	H3	f11r
MC130	lsho	lsho	WASH	waschen	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	1	B1	f81v
MC131	choy	choy	HO+Y	Zutat+Posten	SPECIALIST_OR_LEARNED_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	H5	f56r
MC132	sheckhy	sheckhy	CKH+E+Y	Durchlass+kurz+Posten	BRIDGE_CARD	NARROW_RECURRENT_PATTERN	1	B2	f82r
MC133	lcheckhedy	lcheckhedy	L+CKHE+CLOSE	abführen+trennen+Schluss	SPECIALIST_OR_LEARNED_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B2	f82r
MC134	qolky	qolky	OL	weiter	CORE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B1	f81v
MC135	otedy	otedy	OT+E+CLOSE	danach+kurz+Schluss	CORE_CARD	BROAD_PRODUCTIVE_PARADIGM	2	B3	f83r
MC136	kchoar	kchoar	CHEO+AR	Auszug+Quelle	SPECIALIST_OR_LEARNED_CARD	WHOLE_CARD_FIRST	1	H5	f56r
MC137	shecthy	shecthy	CTH+E+Y	bereit+kurz+Posten	CORE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B3	f83r
MC138	dshedy	dshedy	SHED+E+CLOSE	absetzen+kurz+Schluss	SPECIALIST_OR_LEARNED_CARD	NARROW_RECURRENT_PATTERN	1	B2	f82r
MC139	dchdy	dchdy	CHD+CLOSE	umsetzen+Schluss	BRIDGE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B1	f81v
MC140	qokeeedy	qokeeedy	OK+EEE+CLOSE	ansetzen+vollständig+Schluss	SPECIALIST_OR_LEARNED_CARD	BROAD_PRODUCTIVE_PARADIGM	1	B2	f82r
MC141	tshey	tshey	CHEEY	Ergebnis	BRIDGE_CARD	LEARNED_WHOLE_CARD	1	B2	f82r
MC142	dchol	dchol|schol	DCHOL	vorher	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	2	H3|H5	f11r|f56r
MC143	shckhedy	shckhedy	CKHE+CLOSE	trennen+Schluss	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	3	B1|B4	f81v|f83r
MC144	chldaiin	chldaiin	SHED+AIIN	absetzen+Sollmaß	SPECIALIST_OR_LEARNED_CARD	NARROW_RECURRENT_PATTERN	1	B3	f83r
MC145	chedain	chedain	CHD+AIN	umsetzen+Anteil	BRIDGE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B3	f83r
MC146	chealror	chealror	AL+OR	Ziel+Ansatz	CORE_CARD	LEARNED_WHOLE_CARD	1	B3	f83r
MC147	cheky	cheky	CHK+E+Y	wärmen+kurz+Posten	BRIDGE_CARD	NARROW_RECURRENT_PATTERN	3	B1|B4	f81v|f83r
MC148	ykan	ykan	Y+AIN	Posten+Anteil	BRIDGE_CARD	LEARNED_WHOLE_CARD	1	H4	f55v
MC149	solshedy	solshedy	OL+SHED+CLOSE	weiter+absetzen+Schluss	SPECIALIST_OR_LEARNED_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B2	f82r
MC150	okeeol	okeeol	OK+EE+OL	ansetzen+länger+weiter	CORE_CARD	BROAD_PRODUCTIVE_PARADIGM	1	B4	f83r
MC151	qokshedy	qokshedy	OK+SHED+CLOSE	ansetzen+absetzen+Schluss	SPECIALIST_OR_LEARNED_CARD	BROAD_PRODUCTIVE_PARADIGM	1	B3	f83r
MC152	ches	ches	PARTITION	teilen	BRIDGE_CARD	LEARNED_WHOLE_CARD	1	B2	f82r
MC153	cheol	cheol|chol|ol|qol|sol|tol	OL	weiter	CORE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	19	B1|B3|B4|B5|B6|H1|H2	f10r|f81v|f83r
MC154	al	al|chal|cheal|dal|sal|tal	AL	Ziel	CORE_CARD	LEARNED_WHOLE_CARD	10	B1|B2|B3|B4|B5|H5	f56r|f81v|f82r|f83r
MC155	lchedy	lchedy	L+CHD+CLOSE	abführen+umsetzen+Schluss	BRIDGE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	8	B2|B3|B4	f82r|f83r
MC156	cphy	cphy	CPH+Y	nachseihen+Posten	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	1	H3	f11r
MC157	cholor	cholor|olor	OL+OR	weiter+Ansatz	CORE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	2	B1|H2	f10r|f81v
MC158	cthoor	cthoor	CTH+OR	bereit+Ansatz	CORE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	H1	f10r
MC159	os	os	OS	Gefäß	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	1	H1	f10r
MC160	talam	talam	AL+AM	Ziel+verwahren	SPECIALIST_OR_LEARNED_CARD	LEARNED_WHOLE_CARD	1	H4	f55v
MC161	checthy	checthy|cthy|shcthy	CTH+Y	bereit+Posten	CORE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	7	B3|H1|H2|H3	f10r|f11r|f83r
MC162	qolchey	qolchey	OL+Y	weiter+Posten	CORE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B4	f83r
MC163	qotchol	qotchol	OT+OL	danach+weiter	CORE_CARD	BROAD_PRODUCTIVE_PARADIGM	1	H1	f10r
MC164	qokylddy	qokylddy	OK+Y+LDDY	ansetzen+Posten+festbinden	SPECIALIST_OR_LEARNED_CARD	BROAD_PRODUCTIVE_PARADIGM	1	B4	f83r
MC165	qockhey	qockhey	OK+CKH+E+Y	ansetzen+Durchlass+kurz+Posten	BRIDGE_CARD	BROAD_PRODUCTIVE_PARADIGM	1	B4	f83r
MC166	chkeey	chkeey	CHK+EE+Y	wärmen+länger+Posten	BRIDGE_CARD	NARROW_RECURRENT_PATTERN	1	B2	f82r
MC167	lochedy	lochedy	L+CHD+CLOSE	abführen+umsetzen+Schluss	BRIDGE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B2	f82r
MC168	lcheckhy	lcheckhy	L+CKH+Y	abführen+Durchlass+Posten	BRIDGE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	B2	f82r
MC169	cthaiin	cthaiin	CTH+AIIN	bereit+Sollmaß	CORE_CARD	BOUNDED_PRODUCTIVE_PARADIGM	1	H2	f10r
MC170	ykaiin	ykaiin	Y+AIIN	Posten+Sollmaß	CORE_CARD	LEARNED_WHOLE_CARD	1	H4	f55v
MC171	otchey	otchey	OT+Y	danach+Posten	CORE_CARD	BROAD_PRODUCTIVE_PARADIGM	2	B4|H5	f56r|f83r
MC172	daiiin	daiiin	IIN	Stufe	BRIDGE_CARD	LEARNED_WHOLE_CARD	1	B5	f83r
MC173	qoteedy	qoteedy	OT+EE+CLOSE	danach+länger+Schluss	CORE_CARD	BROAD_PRODUCTIVE_PARADIGM	2	B2|B3	f82r|f83r
