held_collection	query_record	model	candidate_count	first_correct_rank	top1_correct	top5_correct	reciprocal_rank_100	top_candidate_record	top_candidate_transition_jaccard	title_or_concept_exported
b4	b4.13	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.13	0.900000000	NO
b4	b4.14	SIZE_ONLY	852	1	1	1	1.000000000	w1.14	0.731958763	NO
b4	b4.14	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.14	0.731958763	NO
b4	b4.14	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.14	0.731958763	NO
b4	b4.14	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.14	0.731958763	NO
b4	b4.14	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.14	0.731958763	NO
b4	b4.16	SIZE_ONLY	852	1	1	1	1.000000000	w1.16	1.000000000	NO
b4	b4.16	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.16	1.000000000	NO
b4	b4.16	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.16	1.000000000	NO
b4	b4.16	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.16	1.000000000	NO
b4	b4.16	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.16	1.000000000	NO
b4	b4.17	SIZE_ONLY	852	7	0	0	0.142857143	bs1.268	0.400000000	NO
b4	b4.17	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.17	1.000000000	NO
b4	b4.17	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.17	1.000000000	NO
b4	b4.17	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.17	1.000000000	NO
b4	b4.17	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.17	1.000000000	NO
b4	b4.18	SIZE_ONLY	852	8	0	0	0.125000000	br1.27	0.538461538	NO
b4	b4.18	UNORDERED_GRAPH	852	2	0	1	0.500000000	w1.130	0.727272727	NO
b4	b4.18	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.18	1.000000000	NO
b4	b4.18	ORDERED_REPEAT_GRAPH	852	2	0	1	0.500000000	w1.130	0.727272727	NO
b4	b4.18	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.18	1.000000000	NO
b4	b4.19	SIZE_ONLY	852	3	0	1	0.333333333	gr1.48	0.391304348	NO
b4	b4.19	UNORDERED_GRAPH	852	27	0	0	0.037037037	gr1.80	0.476190476	NO
b4	b4.19	ORDERED_FIELD_GRAPH	852	13	0	0	0.076923077	bs1.268	0.304347826	NO
b4	b4.19	ORDERED_REPEAT_GRAPH	852	25	0	0	0.040000000	bs1.186	0.333333333	NO
b4	b4.19	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.19	0.777777778	NO
b4	b4.20	SIZE_ONLY	852	3	0	1	0.333333333	bs1.164	0.454545455	NO
b4	b4.20	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.20	0.911764706	NO
b4	b4.20	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.20	0.911764706	NO
b4	b4.20	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.20	0.911764706	NO
b4	b4.20	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.20	0.911764706	NO
b4	b4.21	SIZE_ONLY	852	12	0	0	0.083333333	br1.37	0.466666667	NO
b4	b4.21	UNORDERED_GRAPH	852	21	0	0	0.047619048	w1.28	0.518518519	NO
b4	b4.21	ORDERED_FIELD_GRAPH	852	9	0	0	0.111111111	gr1.42	0.535714286	NO
b4	b4.21	ORDERED_REPEAT_GRAPH	852	43	0	0	0.023255814	w1.146	0.629629630	NO
b4	b4.21	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.21	0.869565217	NO
b4	b4.22.sub.1	SIZE_ONLY	852	159	0	0	0.000000000	bs1.76	0.760000000	NO
b4	b4.22.sub.1	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.22.sub.1	0.739130435	NO
b4	b4.22.sub.1	ORDERED_FIELD_GRAPH	852	35	0	0	0.028571429	bs1.218	0.500000000	NO
b4	b4.22.sub.1	ORDERED_REPEAT_GRAPH	852	2	0	1	0.500000000	w1.261	0.281250000	NO
b4	b4.22.sub.1	GLOBAL_OPAQUE_ID_CEILING	852	3	0	1	0.333333333	bs1.58	0.607142857	NO
b4	b4.23	SIZE_ONLY	852	5	0	1	0.200000000	br1.30	0.526315789	NO
b4	b4.23	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.23	0.903225806	NO
b4	b4.23	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.23	0.903225806	NO
b4	b4.23	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.23	0.903225806	NO
b4	b4.23	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.23	0.903225806	NO
b4	b4.24	SIZE_ONLY	852	3	0	1	0.333333333	bs1.269	0.250000000	NO
b4	b4.24	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.24	1.000000000	NO
b4	b4.24	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.24	1.000000000	NO
b4	b4.24	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.24	1.000000000	NO
b4	b4.24	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.24	1.000000000	NO
b4	b4.25	SIZE_ONLY	852	8	0	0	0.125000000	bs1.116	0.354838710	NO
b4	b4.25	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.25	1.000000000	NO
b4	b4.25	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.25	1.000000000	NO
b4	b4.25	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.25	1.000000000	NO
b4	b4.25	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.25	1.000000000	NO
b4	b4.26	SIZE_ONLY	852	7	0	0	0.142857143	bs1.107	0.428571429	NO
b4	b4.26	UNORDERED_GRAPH	852	20	0	0	0.050000000	gr1.221	0.416666667	NO
b4	b4.26	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.26	0.782608696	NO
b4	b4.26	ORDERED_REPEAT_GRAPH	852	21	0	0	0.047619048	gr1.10	0.428571429	NO
b4	b4.26	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.26	0.782608696	NO
b4	b4.28	SIZE_ONLY	852	47	0	0	0.021276596	bs1.118	0.461538462	NO
b4	b4.28	UNORDERED_GRAPH	852	138	0	0	0.000000000	bs1.121	0.565217391	NO
b4	b4.28	ORDERED_FIELD_GRAPH	852	90	0	0	0.011111111	w1.46	0.583333333	NO
b4	b4.28	ORDERED_REPEAT_GRAPH	852	110	0	0	0.000000000	bs1.17	0.458333333	NO
b4	b4.28	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.28	0.727272727	NO
b4	b4.30	SIZE_ONLY	852	8	0	0	0.125000000	b6.12	0.428571429	NO
b4	b4.30	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.30	1.000000000	NO
b4	b4.30	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.30	1.000000000	NO
b4	b4.30	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.30	1.000000000	NO
b4	b4.30	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.30	1.000000000	NO
b4	b4.32.sub.1	SIZE_ONLY	852	19	0	0	0.052631579	gr1.187	0.595744681	NO
b4	b4.32.sub.1	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.33	0.829268293	NO
b4	b4.32.sub.1	ORDERED_FIELD_GRAPH	852	16	0	0	0.062500000	gr1.244	0.478260870	NO
b4	b4.32.sub.1	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.33	0.829268293	NO
b4	b4.32.sub.1	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.33	0.829268293	NO
b4	b4.33	SIZE_ONLY	852	73	0	0	0.013698630	gr1.240	0.483870968	NO
b4	b4.33	UNORDERED_GRAPH	852	276	0	0	0.000000000	gr1.104	0.500000000	NO
b4	b4.33	ORDERED_FIELD_GRAPH	852	115	0	0	0.000000000	w1.34	0.880000000	NO
b4	b4.33	ORDERED_REPEAT_GRAPH	852	119	0	0	0.000000000	w1.34	0.880000000	NO
b4	b4.33	GLOBAL_OPAQUE_ID_CEILING	852	2	0	1	0.500000000	w1.34	0.880000000	NO
b4	b4.34	SIZE_ONLY	852	547	0	0	0.000000000	bs1.269	0.176470588	NO
b4	b4.34	UNORDERED_GRAPH	852	331	0	0	0.000000000	w1.35	1.000000000	NO
b4	b4.34	ORDERED_FIELD_GRAPH	852	529	0	0	0.000000000	w1.35	1.000000000	NO
b4	b4.34	ORDERED_REPEAT_GRAPH	852	551	0	0	0.000000000	w1.35	1.000000000	NO
b4	b4.34	GLOBAL_OPAQUE_ID_CEILING	852	323	0	0	0.000000000	w1.35	1.000000000	NO
b4	b4.35	SIZE_ONLY	852	41	0	0	0.024390244	b6.5	0.461538462	NO
b4	b4.35	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.37	0.850000000	NO
b4	b4.35	ORDERED_FIELD_GRAPH	852	20	0	0	0.050000000	w1.151	0.370370370	NO
b4	b4.35	ORDERED_REPEAT_GRAPH	852	8	0	0	0.125000000	w1.261	0.310344828	NO
b4	b4.35	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.37	0.850000000	NO
b4	b4.36	SIZE_ONLY	852	209	0	0	0.000000000	bs1.14	0.263157895	NO
b4	b4.36	UNORDERED_GRAPH	852	9	0	0	0.111111111	gr1.213	0.588235294	NO
b4	b4.36	ORDERED_FIELD_GRAPH	852	196	0	0	0.000000000	bs1.15	0.714285714	NO
b4	b4.36	ORDERED_REPEAT_GRAPH	852	81	0	0	0.012345679	w1.141	0.437500000	NO
b4	b4.36	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.38	0.800000000	NO
b4	b4.37	SIZE_ONLY	852	14	0	0	0.071428571	b6.3	0.703703704	NO
b4	b4.37	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.39	0.875000000	NO
b4	b4.37	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.39	0.875000000	NO
b4	b4.37	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.39	0.875000000	NO
b4	b4.37	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.39	0.875000000	NO
b4	b4.38	SIZE_ONLY	852	20	0	0	0.050000000	bs1.107	0.481481481	NO
b4	b4.38	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.40	0.857142857	NO
b4	b4.38	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.40	0.857142857	NO
b4	b4.38	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.40	0.857142857	NO
b4	b4.38	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.40	0.857142857	NO
b4	b4.39	SIZE_ONLY	852	50	0	0	0.020000000	b6.1	0.333333333	NO
b4	b4.39	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.41	0.952380952	NO
b4	b4.39	ORDERED_FIELD_GRAPH	852	25	0	0	0.040000000	w1.53	0.428571429	NO
b4	b4.39	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.41	0.952380952	NO
b4	b4.39	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.41	0.952380952	NO
b4	b4.40	SIZE_ONLY	852	11	0	0	0.090909091	bs1.27	0.348837209	NO
b4	b4.40	UNORDERED_GRAPH	852	8	0	0	0.125000000	bs1.27	0.348837209	NO
b4	b4.40	ORDERED_FIELD_GRAPH	852	37	0	0	0.027027027	bs1.27	0.348837209	NO
b4	b4.40	ORDERED_REPEAT_GRAPH	852	27	0	0	0.037037037	bs1.27	0.348837209	NO
b4	b4.40	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.42	0.696969697	NO
b4	b4.41	SIZE_ONLY	852	69	0	0	0.014492754	br1.40	0.444444444	NO
b4	b4.41	UNORDERED_GRAPH	852	359	0	0	0.000000000	w1.110	0.666666667	NO
b4	b4.41	ORDERED_FIELD_GRAPH	852	65	0	0	0.015384615	w1.114	0.444444444	NO
b4	b4.41	ORDERED_REPEAT_GRAPH	852	109	0	0	0.000000000	w1.114	0.444444444	NO
b4	b4.41	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.43	0.588235294	NO
b4	b4.42	SIZE_ONLY	852	4	0	1	0.250000000	bs1.143	0.217391304	NO
b4	b4.42	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.44	1.000000000	NO
b4	b4.42	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.44	1.000000000	NO
b4	b4.42	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.44	1.000000000	NO
b4	b4.42	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.44	1.000000000	NO
b4	b4.43	SIZE_ONLY	852	40	0	0	0.025000000	bs1.165	0.500000000	NO
b4	b4.43	UNORDERED_GRAPH	852	9	0	0	0.111111111	gr1.141	0.827586207	NO
b4	b4.43	ORDERED_FIELD_GRAPH	852	23	0	0	0.043478261	gr1.141	0.827586207	NO
b4	b4.43	ORDERED_REPEAT_GRAPH	852	17	0	0	0.058823529	gr1.141	0.827586207	NO
b4	b4.43	GLOBAL_OPAQUE_ID_CEILING	852	2	0	1	0.500000000	gr1.141	0.827586207	NO
b4	b4.44	SIZE_ONLY	852	28	0	0	0.035714286	br1.41	0.333333333	NO
b4	b4.44	UNORDERED_GRAPH	852	1	1	1	1.000000000	bs1.118	0.850000000	NO
b4	b4.44	ORDERED_FIELD_GRAPH	852	64	0	0	0.015625000	bs1.239	0.521739130	NO
b4	b4.44	ORDERED_REPEAT_GRAPH	852	6	0	0	0.166666667	br1.23	0.208333333	NO
b4	b4.44	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.46	0.850000000	NO
b4	b4.45	SIZE_ONLY	852	9	0	0	0.111111111	br1.27	0.818181818	NO
b4	b4.45	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.47	1.000000000	NO
b4	b4.45	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.47	1.000000000	NO
b4	b4.45	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.47	1.000000000	NO
b4	b4.45	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	gr1.153	0.909090909	NO
b4	b4.46	SIZE_ONLY	852	134	0	0	0.000000000	bs1.205	0.548387097	NO
b4	b4.46	UNORDERED_GRAPH	852	2	0	1	0.500000000	gr1.35	0.268292683	NO
b4	b4.46	ORDERED_FIELD_GRAPH	852	91	0	0	0.010989011	bs1.205	0.548387097	NO
b4	b4.46	ORDERED_REPEAT_GRAPH	852	30	0	0	0.033333333	bs1.202	0.437500000	NO
b4	b4.46	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.48	0.607142857	NO
b4	b4.47	SIZE_ONLY	852	8	0	0	0.125000000	gr1.25	0.491525424	NO
b4	b4.47	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.49	0.734693878	NO
b4	b4.47	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.49	0.734693878	NO
b4	b4.47	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.49	0.734693878	NO
b4	b4.47	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.49	0.734693878	NO
b4	b4.48	SIZE_ONLY	852	2	0	1	0.500000000	bs1.246	0.500000000	NO
b4	b4.48	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.50	1.000000000	NO
b4	b4.48	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.50	1.000000000	NO
b4	b4.48	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.50	1.000000000	NO
b4	b4.48	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.50	1.000000000	NO
b4	b4.49	SIZE_ONLY	852	17	0	0	0.058823529	gr1.49	0.777777778	NO
b4	b4.49	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.51	0.636363636	NO
b4	b4.49	ORDERED_FIELD_GRAPH	852	3	0	1	0.333333333	gr1.49	0.777777778	NO
b4	b4.49	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.51	0.636363636	NO
b4	b4.49	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.51	0.636363636	NO
b4	b4.50	SIZE_ONLY	852	5	0	1	0.200000000	bs1.6	0.454545455	NO
b4	b4.50	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.52	0.941176471	NO
b4	b4.50	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.52	0.941176471	NO
b4	b4.50	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.52	0.941176471	NO
b4	b4.50	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.52	0.941176471	NO
b4	b4.51	SIZE_ONLY	852	89	0	0	0.011235955	bs1.76	0.375000000	NO
b4	b4.51	UNORDERED_GRAPH	852	8	0	0	0.125000000	bs1.20	0.600000000	NO
b4	b4.51	ORDERED_FIELD_GRAPH	852	33	0	0	0.030303030	gr1.4	0.615384615	NO
b4	b4.51	ORDERED_REPEAT_GRAPH	852	7	0	0	0.142857143	bs1.33	0.653846154	NO
b4	b4.51	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.53	0.909090909	NO
b4	b4.52	SIZE_ONLY	852	39	0	0	0.025641026	bs1.114	0.677419355	NO
b4	b4.52	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.54	0.892857143	NO
b4	b4.52	ORDERED_FIELD_GRAPH	852	10	0	0	0.100000000	bs1.224	0.500000000	NO
b4	b4.52	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.54	0.892857143	NO
b4	b4.52	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.54	0.892857143	NO
b4	b4.53	SIZE_ONLY	852	23	0	0	0.043478261	gr1.224.sub.8	0.333333333	NO
b4	b4.53	UNORDERED_GRAPH	852	4	0	1	0.250000000	bs1.241	0.500000000	NO
b4	b4.53	ORDERED_FIELD_GRAPH	852	3	0	1	0.333333333	w1.234	0.428571429	NO
b4	b4.53	ORDERED_REPEAT_GRAPH	852	5	0	1	0.200000000	bs1.241	0.500000000	NO
b4	b4.53	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.55	0.727272727	NO
b4	b4.54	SIZE_ONLY	852	6	0	0	0.166666667	bs1.216	0.600000000	NO
b4	b4.54	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.56	1.000000000	NO
b4	b4.54	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.56	1.000000000	NO
b4	b4.54	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.56	1.000000000	NO
b4	b4.54	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.56	1.000000000	NO
b4	b4.55	SIZE_ONLY	852	3	0	1	0.333333333	gr1.207	0.441860465	NO
b4	b4.55	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.57	1.000000000	NO
b4	b4.55	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.57	1.000000000	NO
b4	b4.55	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.57	1.000000000	NO
b4	b4.55	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.57	1.000000000	NO
b4	b4.56	SIZE_ONLY	852	2	0	1	0.500000000	bs1.86	0.507246377	NO
b4	b4.56	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.58	0.925925926	NO
b4	b4.56	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.58	0.925925926	NO
b4	b4.56	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.58	0.925925926	NO
b4	b4.56	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.58	0.925925926	NO
b4	b4.57	SIZE_ONLY	852	5	0	1	0.200000000	bs1.118	0.583333333	NO
b4	b4.57	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.59	1.000000000	NO
b4	b4.57	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.59	1.000000000	NO
b4	b4.57	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.59	1.000000000	NO
b4	b4.57	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.59	1.000000000	NO
b4	b4.58	SIZE_ONLY	852	17	0	0	0.058823529	w1.178	0.421052632	NO
b4	b4.58	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.60	0.962962963	NO
b4	b4.58	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.60	0.962962963	NO
b4	b4.58	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.60	0.962962963	NO
b4	b4.58	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.60	0.962962963	NO
b4	b4.59	SIZE_ONLY	852	33	0	0	0.030303030	br1.37	0.517241379	NO
b4	b4.59	UNORDERED_GRAPH	852	77	0	0	0.012987013	bs1.138	0.423076923	NO
b4	b4.59	ORDERED_FIELD_GRAPH	852	22	0	0	0.045454545	gr1.136	0.653846154	NO
b4	b4.59	ORDERED_REPEAT_GRAPH	852	5	0	1	0.200000000	bs1.77	0.448275862	NO
b4	b4.59	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.61	0.954545455	NO
b4	b4.60	SIZE_ONLY	852	89	0	0	0.011235955	bs1.102	0.096774194	NO
b4	b4.60	UNORDERED_GRAPH	852	2	0	1	0.500000000	gr1.213	0.600000000	NO
b4	b4.60	ORDERED_FIELD_GRAPH	852	74	0	0	0.013513514	gr1.145	0.750000000	NO
b4	b4.60	ORDERED_REPEAT_GRAPH	852	24	0	0	0.041666667	w1.63	0.736842105	NO
b4	b4.60	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.62	0.941176471	NO
b4	b4.61	SIZE_ONLY	852	14	0	0	0.071428571	b6.8	0.600000000	NO
b4	b4.61	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.63	1.000000000	NO
b4	b4.61	ORDERED_FIELD_GRAPH	852	1	1	1	1.000000000	w1.63	1.000000000	NO
b4	b4.61	ORDERED_REPEAT_GRAPH	852	1	1	1	1.000000000	w1.63	1.000000000	NO
b4	b4.61	GLOBAL_OPAQUE_ID_CEILING	852	1	1	1	1.000000000	w1.63	1.000000000	NO
b4	b4.62	SIZE_ONLY	852	6	0	0	0.166666667	gr1.114	0.512820513	NO
b4	b4.62	UNORDERED_GRAPH	852	1	1	1	1.000000000	w1.64	0.870967742	NO
b4	b4.62	ORDERED_FIELD_GRAPH	852	6	0	0	0.166666667	gr1.260	0.418604651	NO
