edition	page	locus	source_group_id	source_group_index	ivtff_group_raw	left_separator	right_separator	physical_leaf	REL_gloss	TEMP_gloss	REL_role	TEMP_role	scope
ZL3b	f107r	f107r.41	ZL3b|f107r.41|G005	5	otal	DEFINITE_SPACE	DEFINITE_SPACE	107	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107r	f107r.43	ZL3b|f107r.43|G007	7	otal	DEFINITE_SPACE	DEFINITE_SPACE	107	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107r	f107r.46	ZL3b|f107r.46|G008	8	otal	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	107	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107r	f107r.46	ZL3b|f107r.46|G011	11	otal	DEFINITE_SPACE	DEFINITE_SPACE	107	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107r	f107r.48	ZL3b|f107r.48|G003	3	lky	DEFINITE_SPACE	DEFINITE_SPACE	107	Abfluss	Abfluss	EVENT_NOUN	EVENT_NOUN	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107r	f107r.48	ZL3b|f107r.48|G009	9	lky	DEFINITE_SPACE	DEFINITE_SPACE	107	Abfluss	Abfluss	EVENT_NOUN	EVENT_NOUN	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107r	f107r.51	ZL3b|f107r.51|G006	6	otal	DEFINITE_SPACE	DEFINITE_SPACE	107	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107r	f107r.51	ZL3b|f107r.51|G007	7	otal	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	107	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107v	f107v.1	ZL3b|f107v.1|G010	10	otal	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	107	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107v	f107v.13	ZL3b|f107v.13|G005	5	otal	DEFINITE_SPACE	DEFINITE_SPACE	107	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107v	f107v.13	ZL3b|f107v.13|G007	7	otal	DEFINITE_SPACE	DEFINITE_SPACE	107	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107v	f107v.2	ZL3b|f107v.2|G007	7	otal	DEFINITE_SPACE	DEFINITE_SPACE	107	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107v	f107v.23	ZL3b|f107v.23|G008	8	otal	DEFINITE_SPACE	DEFINITE_SPACE	107	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107v	f107v.26	ZL3b|f107v.26|G006	6	otal	DEFINITE_SPACE	DEFINITE_SPACE	107	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107v	f107v.3	ZL3b|f107v.3|G011	11	otal	DEFINITE_SPACE	DEFINITE_SPACE	107	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f107v	f107v.49	ZL3b|f107v.49|G007	7	dy	DEFINITE_SPACE	DEFINITE_SPACE	107	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f111r	f111r.14	ZL3b|f111r.14|G003	3	lchey	DEFINITE_SPACE	DEFINITE_SPACE	111	bis	bis	GOAL_LIMIT	GOAL_LIMIT	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f111r	f111r.17	ZL3b|f111r.17|G002	2	lchey	DEFINITE_SPACE	DEFINITE_SPACE	111	bis	bis	GOAL_LIMIT	GOAL_LIMIT	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f111r	f111r.19	ZL3b|f111r.19|G004	4	lchey	DEFINITE_SPACE	DEFINITE_SPACE	111	bis	bis	GOAL_LIMIT	GOAL_LIMIT	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f111r	f111r.24	ZL3b|f111r.24|G010	10	lky	DEFINITE_SPACE	DEFINITE_SPACE	111	Abfluss	Abfluss	EVENT_NOUN	EVENT_NOUN	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f111v	f111v.15	ZL3b|f111v.15|G009	9	otal	DEFINITE_SPACE	DEFINITE_SPACE	111	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f111v	f111v.16	ZL3b|f111v.16|G008	8	qotal	DEFINITE_SPACE	DEFINITE_SPACE	111	nach außen	nach außen	OUTWARD_PATH	OUTWARD_PATH	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f111v	f111v.30	ZL3b|f111v.30|G011	11	lky	DEFINITE_SPACE	LINE_END	111	Abfluss	Abfluss	EVENT_NOUN	EVENT_NOUN	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f111v	f111v.34	ZL3b|f111v.34|G008	8	qotar	DEFINITE_SPACE	DEFINITE_SPACE	111	zur unteren	zur unteren	LOWER_GOAL	LOWER_GOAL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f111v	f111v.35	ZL3b|f111v.35|G005	5	lchey	DEFINITE_SPACE	DEFINITE_SPACE	111	bis	bis	GOAL_LIMIT	GOAL_LIMIT	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f111v	f111v.35	ZL3b|f111v.35|G007	7	qotal	DEFINITE_SPACE	DEFINITE_SPACE	111	nach außen	nach außen	OUTWARD_PATH	OUTWARD_PATH	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f111v	f111v.37	ZL3b|f111v.37|G006	6	dy	DEFINITE_SPACE	DEFINITE_SPACE	111	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f111v	f111v.41	ZL3b|f111v.41|G011	11	qotal	DEFINITE_SPACE	LINE_END	111	nach außen	nach außen	OUTWARD_PATH	OUTWARD_PATH	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f111v	f111v.7	ZL3b|f111v.7|G010	10	otal	DEFINITE_SPACE	DEFINITE_SPACE	111	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113r	f113r.32	ZL3b|f113r.32|G005	5	otal	DEFINITE_SPACE	DEFINITE_SPACE	113	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113r	f113r.32	ZL3b|f113r.32|G011	11	qotal	DEFINITE_SPACE	LINE_END	113	nach außen	nach außen	OUTWARD_PATH	OUTWARD_PATH	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113r	f113r.37	ZL3b|f113r.37|G010	10	otal	DEFINITE_SPACE	LINE_END	113	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113r	f113r.43	ZL3b|f113r.43|G011	11	lchey	DEFINITE_SPACE	DEFINITE_SPACE	113	bis	bis	GOAL_LIMIT	GOAL_LIMIT	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113r	f113r.6	ZL3b|f113r.6|G007	7	otal	DEFINITE_SPACE	DEFINITE_SPACE	113	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113r	f113r.8	ZL3b|f113r.8|G011	11	otal	DEFINITE_SPACE	LINE_END	113	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113v	f113v.1	ZL3b|f113v.1|G003	3	qotar	DEFINITE_SPACE	DEFINITE_SPACE	113	zur unteren	zur unteren	LOWER_GOAL	LOWER_GOAL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113v	f113v.11	ZL3b|f113v.11|G005	5	otal	DEFINITE_SPACE	DEFINITE_SPACE	113	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113v	f113v.11	ZL3b|f113v.11|G008	8	qotar	DEFINITE_SPACE	DEFINITE_SPACE	113	zur unteren	zur unteren	LOWER_GOAL	LOWER_GOAL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113v	f113v.18	ZL3b|f113v.18|G005	5	lky	DEFINITE_SPACE	DEFINITE_SPACE	113	Abfluss	Abfluss	EVENT_NOUN	EVENT_NOUN	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113v	f113v.2	ZL3b|f113v.2|G003	3	qotar	DEFINITE_SPACE	DEFINITE_SPACE	113	zur unteren	zur unteren	LOWER_GOAL	LOWER_GOAL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113v	f113v.23	ZL3b|f113v.23|G011	11	otal	DEFINITE_SPACE	DEFINITE_SPACE	113	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113v	f113v.42	ZL3b|f113v.42|G003	3	dy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	113	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f113v	f113v.48	ZL3b|f113v.48|G012	12	dy	UNCERTAIN_SMALL_SPACE	LINE_END	113	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115r	f115r.16	ZL3b|f115r.16|G005	5	qotar	DEFINITE_SPACE	DEFINITE_SPACE	115	zur unteren	zur unteren	LOWER_GOAL	LOWER_GOAL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115r	f115r.17	ZL3b|f115r.17|G003	3	qotchy	DEFINITE_SPACE	DEFINITE_SPACE	115	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115r	f115r.30	ZL3b|f115r.30|G010	10	qotal	DEFINITE_SPACE	LINE_END	115	nach außen	nach außen	OUTWARD_PATH	OUTWARD_PATH	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115r	f115r.35	ZL3b|f115r.35|G012	12	dy	DEFINITE_SPACE	LINE_END	115	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115r	f115r.38	ZL3b|f115r.38|G004	4	qotchy	DEFINITE_SPACE	DEFINITE_SPACE	115	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115r	f115r.6	ZL3b|f115r.6|G010	10	qotar	DEFINITE_SPACE	DEFINITE_SPACE	115	zur unteren	zur unteren	LOWER_GOAL	LOWER_GOAL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115r	f115r.7	ZL3b|f115r.7|G003	3	qotchy	DEFINITE_SPACE	DEFINITE_SPACE	115	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115v	f115v.1	ZL3b|f115v.1|G006	6	qotar	DEFINITE_SPACE	DEFINITE_SPACE	115	zur unteren	zur unteren	LOWER_GOAL	LOWER_GOAL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115v	f115v.20	ZL3b|f115v.20|G007	7	otal	DEFINITE_SPACE	DEFINITE_SPACE	115	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115v	f115v.21	ZL3b|f115v.21|G010	10	lky	DEFINITE_SPACE	LINE_END	115	Abfluss	Abfluss	EVENT_NOUN	EVENT_NOUN	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115v	f115v.29	ZL3b|f115v.29|G011	11	lky	DEFINITE_SPACE	DEFINITE_SPACE	115	Abfluss	Abfluss	EVENT_NOUN	EVENT_NOUN	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115v	f115v.30	ZL3b|f115v.30|G008	8	lky	DEFINITE_SPACE	LINE_END	115	Abfluss	Abfluss	EVENT_NOUN	EVENT_NOUN	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115v	f115v.33	ZL3b|f115v.33|G002	2	qotchy	DEFINITE_SPACE	DEFINITE_SPACE	115	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115v	f115v.4	ZL3b|f115v.4|G004	4	qotar	DEFINITE_SPACE	DEFINITE_SPACE	115	zur unteren	zur unteren	LOWER_GOAL	LOWER_GOAL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115v	f115v.9	ZL3b|f115v.9|G005	5	qotchy	DEFINITE_SPACE	DEFINITE_SPACE	115	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f115v	f115v.9	ZL3b|f115v.9|G009	9	lchey	DEFINITE_SPACE	DEFINITE_SPACE	115	bis	bis	GOAL_LIMIT	GOAL_LIMIT	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f11r	f11r.4	ZL3b|f11r.4|G004	4	dy	DEFINITE_SPACE	DEFINITE_SPACE	11	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f11r	f11r.7	ZL3b|f11r.7|G001	1	qotchy	LINE_START	DEFINITE_SPACE	11	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f11r	f11r.7	ZL3b|f11r.7|G004	4	dy	DEFINITE_SPACE	LINE_END	11	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f11v	f11v.2	ZL3b|f11v.2|G002	2	dy	DEFINITE_SPACE	DEFINITE_SPACE	11	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f11v	f11v.3	ZL3b|f11v.3|G002	2	dy	DEFINITE_SPACE	DEFINITE_SPACE	11	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f11v	f11v.3	ZL3b|f11v.3|G009	9	dy	UNCERTAIN_SMALL_SPACE	LINE_END	11	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f11v	f11v.6	ZL3b|f11v.6|G005	5	dy	DEFINITE_SPACE	DEFINITE_SPACE	11	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f13r	f13r.1	ZL3b|f13r.1|G004	4	dy	DEFINITE_SPACE	DEFINITE_SPACE	13	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f13r	f13r.7	ZL3b|f13r.7|G004	4	dy	DEFINITE_SPACE	DEFINITE_SPACE	13	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f13v	f13v.6	ZL3b|f13v.6|G004	4	dy	DEFINITE_SPACE	DRAWING_INTERRUPTION	13	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f13v	f13v.9	ZL3b|f13v.9|G002	2	otal	DEFINITE_SPACE	DEFINITE_SPACE	13	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f15r	f15r.3	ZL3b|f15r.3|G002	2	qotchy	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	15	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f15r	f15r.5	ZL3b|f15r.5|G001	1	qotchy	LINE_START	DEFINITE_SPACE	15	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f15r	f15r.5	ZL3b|f15r.5|G007	7	dy	DEFINITE_SPACE	LINE_END	15	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f17v	f17v.1	ZL3b|f17v.1|G006	6	dy	UNCERTAIN_SMALL_SPACE	LINE_END	17	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f17v	f17v.8	ZL3b|f17v.8|G004	4	dy	DEFINITE_SPACE	DEFINITE_SPACE	17	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f19r	f19r.1	ZL3b|f19r.1|G004	4	dy	DEFINITE_SPACE	DEFINITE_SPACE	19	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f19r	f19r.1	ZL3b|f19r.1|G006	6	qotchy	DEFINITE_SPACE	DEFINITE_SPACE	19	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f19r	f19r.11	ZL3b|f19r.11|G001	1	qotchy	LINE_START	DEFINITE_SPACE	19	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f19r	f19r.9	ZL3b|f19r.9|G002	2	dy	DEFINITE_SPACE	DEFINITE_SPACE	19	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f19v	f19v.5	ZL3b|f19v.5|G001	1	qotchy	LINE_START	DEFINITE_SPACE	19	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f21r	f21r.3	ZL3b|f21r.3|G010	10	dy	DEFINITE_SPACE	LINE_END	21	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f21v	f21v.2	ZL3b|f21v.2|G004	4	qotchy	DEFINITE_SPACE	DEFINITE_SPACE	21	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f23r	f23r.10	ZL3b|f23r.10|G008	8	dy	UNCERTAIN_SMALL_SPACE	DRAWING_INTERRUPTION	23	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f23r	f23r.9	ZL3b|f23r.9|G005	5	dy	UNCERTAIN_SMALL_SPACE	DRAWING_INTERRUPTION	23	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f23v	f23v.1	ZL3b|f23v.1|G005	5	dy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	23	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f25r	f25r.3	ZL3b|f25r.3|G001	1	qotchy	LINE_START	DEFINITE_SPACE	25	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f25v	f25v.6	ZL3b|f25v.6|G004	4	qotchy	DEFINITE_SPACE	DEFINITE_SPACE	25	gelangt	gelangt	MOTION	MOTION	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f27r	f27r.10	ZL3b|f27r.10|G007	7	dy	DEFINITE_SPACE	LINE_END	27	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
ZL3b	f27r	f27r.12	ZL3b|f27r.12|G005	5	otal	DEFINITE_SPACE	LINE_END	27	Kammer	Kammer	VESSEL	VESSEL	ALL_FOUR_BASE_MODELS;HYPOTHESIS_ONLY
