candidate	edition	page	physical_leaf	locus	source_id	previous_id	previous_raw	body_ids	body_raw	body_roles	inner_definite	body_bound	status	asserted_owner_id	partition
R_C_TEMP	IT2a	f80r	80	f80r.14	IT2a|f80r.14|G002	IT2a|f80r.14|G001	solkain	IT2a|f80r.14|G003|IT2a|f80r.14|G004|IT2a|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_TIME_BOUND_OWNER_OPEN		DESIGN_LOCUS
R_W_REL	IT2a	f80r	80	f80r.14	IT2a|f80r.14|G002	IT2a|f80r.14|G001	solkain	IT2a|f80r.14|G003|IT2a|f80r.14|G004|IT2a|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_OWNER_BOUND	IT2a|f80r.14|G001	DESIGN_LOCUS
R_W_TEMP	IT2a	f80r	80	f80r.14	IT2a|f80r.14|G002	IT2a|f80r.14|G001	solkain	IT2a|f80r.14|G003|IT2a|f80r.14|G004|IT2a|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_TIME_BOUND_OWNER_OPEN		DESIGN_LOCUS
T_C_REL	IT2a	f80r	80	f80r.14	IT2a|f80r.14|G002	IT2a|f80r.14|G001	solkain	IT2a|f80r.14|G003|IT2a|f80r.14|G004|IT2a|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_OWNER_BOUND	IT2a|f80r.14|G001	DESIGN_LOCUS
T_C_TEMP	IT2a	f80r	80	f80r.14	IT2a|f80r.14|G002	IT2a|f80r.14|G001	solkain	IT2a|f80r.14|G003|IT2a|f80r.14|G004|IT2a|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_TIME_BOUND_OWNER_OPEN		DESIGN_LOCUS
T_W_REL	IT2a	f80r	80	f80r.14	IT2a|f80r.14|G002	IT2a|f80r.14|G001	solkain	IT2a|f80r.14|G003|IT2a|f80r.14|G004|IT2a|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_OWNER_BOUND	IT2a|f80r.14|G001	DESIGN_LOCUS
T_W_TEMP	IT2a	f80r	80	f80r.14	IT2a|f80r.14|G002	IT2a|f80r.14|G001	solkain	IT2a|f80r.14|G003|IT2a|f80r.14|G004|IT2a|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_TIME_BOUND_OWNER_OPEN		DESIGN_LOCUS
R_C_REL	IT2a	f107r	107	f107r.35	IT2a|f107r.35|G002	IT2a|f107r.35|G001	daiin	IT2a|f107r.35|G003|IT2a|f107r.35|G004|IT2a|f107r.35|G005	lkeeol lchedy qokor	UNREAD|GOAL_ANAPHOR|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
R_C_TEMP	IT2a	f107r	107	f107r.35	IT2a|f107r.35|G002	IT2a|f107r.35|G001	daiin	IT2a|f107r.35|G003|IT2a|f107r.35|G004|IT2a|f107r.35|G005	lkeeol lchedy qokor	UNREAD|GOAL_ANAPHOR|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
R_W_REL	IT2a	f107r	107	f107r.35	IT2a|f107r.35|G002	IT2a|f107r.35|G001	daiin	IT2a|f107r.35|G003|IT2a|f107r.35|G004|IT2a|f107r.35|G005	lkeeol lchedy qokor	UNREAD|GOAL_ANAPHOR|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
R_W_TEMP	IT2a	f107r	107	f107r.35	IT2a|f107r.35|G002	IT2a|f107r.35|G001	daiin	IT2a|f107r.35|G003|IT2a|f107r.35|G004|IT2a|f107r.35|G005	lkeeol lchedy qokor	UNREAD|GOAL_ANAPHOR|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
T_C_REL	IT2a	f107r	107	f107r.35	IT2a|f107r.35|G002	IT2a|f107r.35|G001	daiin	IT2a|f107r.35|G003|IT2a|f107r.35|G004|IT2a|f107r.35|G005	lkeeol lchedy qokor	UNREAD|RELATIVE_LATER|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
T_C_TEMP	IT2a	f107r	107	f107r.35	IT2a|f107r.35|G002	IT2a|f107r.35|G001	daiin	IT2a|f107r.35|G003|IT2a|f107r.35|G004|IT2a|f107r.35|G005	lkeeol lchedy qokor	UNREAD|RELATIVE_LATER|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
T_W_REL	IT2a	f107r	107	f107r.35	IT2a|f107r.35|G002	IT2a|f107r.35|G001	daiin	IT2a|f107r.35|G003|IT2a|f107r.35|G004|IT2a|f107r.35|G005	lkeeol lchedy qokor	UNREAD|RELATIVE_LATER|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
T_W_TEMP	IT2a	f107r	107	f107r.35	IT2a|f107r.35|G002	IT2a|f107r.35|G001	daiin	IT2a|f107r.35|G003|IT2a|f107r.35|G004|IT2a|f107r.35|G005	lkeeol lchedy qokor	UNREAD|RELATIVE_LATER|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
R_C_REL	RF1b	f76v	76	f76v.20	RF1b|f76v.20|G010	RF1b|f76v.20|G009	qokeedy	RF1b|f76v.20|G011	loiiim	UNREAD	False	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
R_C_TEMP	RF1b	f76v	76	f76v.20	RF1b|f76v.20|G010	RF1b|f76v.20|G009	qokeedy	RF1b|f76v.20|G011	loiiim	UNREAD	False	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
R_W_REL	RF1b	f76v	76	f76v.20	RF1b|f76v.20|G010	RF1b|f76v.20|G009	qokeedy	RF1b|f76v.20|G011	loiiim	UNREAD	False	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
R_W_TEMP	RF1b	f76v	76	f76v.20	RF1b|f76v.20|G010	RF1b|f76v.20|G009	qokeedy	RF1b|f76v.20|G011	loiiim	UNREAD	False	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
T_C_REL	RF1b	f76v	76	f76v.20	RF1b|f76v.20|G010	RF1b|f76v.20|G009	qokeedy	RF1b|f76v.20|G011	loiiim	UNREAD	False	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
T_C_TEMP	RF1b	f76v	76	f76v.20	RF1b|f76v.20|G010	RF1b|f76v.20|G009	qokeedy	RF1b|f76v.20|G011	loiiim	UNREAD	False	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
T_W_REL	RF1b	f76v	76	f76v.20	RF1b|f76v.20|G010	RF1b|f76v.20|G009	qokeedy	RF1b|f76v.20|G011	loiiim	UNREAD	False	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
T_W_TEMP	RF1b	f76v	76	f76v.20	RF1b|f76v.20|G010	RF1b|f76v.20|G009	qokeedy	RF1b|f76v.20|G011	loiiim	UNREAD	False	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
R_C_REL	RF1b	f80r	80	f80r.14	RF1b|f80r.14|G002	RF1b|f80r.14|G001	solkain	RF1b|f80r.14|G003|RF1b|f80r.14|G004|RF1b|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_OWNER_BOUND	RF1b|f80r.14|G001	DESIGN_LOCUS
R_C_TEMP	RF1b	f80r	80	f80r.14	RF1b|f80r.14|G002	RF1b|f80r.14|G001	solkain	RF1b|f80r.14|G003|RF1b|f80r.14|G004|RF1b|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_TIME_BOUND_OWNER_OPEN		DESIGN_LOCUS
R_W_REL	RF1b	f80r	80	f80r.14	RF1b|f80r.14|G002	RF1b|f80r.14|G001	solkain	RF1b|f80r.14|G003|RF1b|f80r.14|G004|RF1b|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_OWNER_BOUND	RF1b|f80r.14|G001	DESIGN_LOCUS
R_W_TEMP	RF1b	f80r	80	f80r.14	RF1b|f80r.14|G002	RF1b|f80r.14|G001	solkain	RF1b|f80r.14|G003|RF1b|f80r.14|G004|RF1b|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_TIME_BOUND_OWNER_OPEN		DESIGN_LOCUS
T_C_REL	RF1b	f80r	80	f80r.14	RF1b|f80r.14|G002	RF1b|f80r.14|G001	solkain	RF1b|f80r.14|G003|RF1b|f80r.14|G004|RF1b|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_OWNER_BOUND	RF1b|f80r.14|G001	DESIGN_LOCUS
T_C_TEMP	RF1b	f80r	80	f80r.14	RF1b|f80r.14|G002	RF1b|f80r.14|G001	solkain	RF1b|f80r.14|G003|RF1b|f80r.14|G004|RF1b|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_TIME_BOUND_OWNER_OPEN		DESIGN_LOCUS
T_W_REL	RF1b	f80r	80	f80r.14	RF1b|f80r.14|G002	RF1b|f80r.14|G001	solkain	RF1b|f80r.14|G003|RF1b|f80r.14|G004|RF1b|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_OWNER_BOUND	RF1b|f80r.14|G001	DESIGN_LOCUS
T_W_TEMP	RF1b	f80r	80	f80r.14	RF1b|f80r.14|G002	RF1b|f80r.14|G001	solkain	RF1b|f80r.14|G003|RF1b|f80r.14|G004|RF1b|f80r.14|G005	lky chcthy qokain	EVENT_NOUN|RATE|COPULA	True	True	LOCAL_TIME_BOUND_OWNER_OPEN		DESIGN_LOCUS
R_C_REL	RF1b	f107r	107	f107r.35	RF1b|f107r.35|G002	RF1b|f107r.35|G001	daiin	RF1b|f107r.35|G003|RF1b|f107r.35|G004|RF1b|f107r.35|G005	lkeeol lche@152;y qokor	UNREAD|UNREAD|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
R_C_TEMP	RF1b	f107r	107	f107r.35	RF1b|f107r.35|G002	RF1b|f107r.35|G001	daiin	RF1b|f107r.35|G003|RF1b|f107r.35|G004|RF1b|f107r.35|G005	lkeeol lche@152;y qokor	UNREAD|UNREAD|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
R_W_REL	RF1b	f107r	107	f107r.35	RF1b|f107r.35|G002	RF1b|f107r.35|G001	daiin	RF1b|f107r.35|G003|RF1b|f107r.35|G004|RF1b|f107r.35|G005	lkeeol lche@152;y qokor	UNREAD|UNREAD|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
R_W_TEMP	RF1b	f107r	107	f107r.35	RF1b|f107r.35|G002	RF1b|f107r.35|G001	daiin	RF1b|f107r.35|G003|RF1b|f107r.35|G004|RF1b|f107r.35|G005	lkeeol lche@152;y qokor	UNREAD|UNREAD|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
T_C_REL	RF1b	f107r	107	f107r.35	RF1b|f107r.35|G002	RF1b|f107r.35|G001	daiin	RF1b|f107r.35|G003|RF1b|f107r.35|G004|RF1b|f107r.35|G005	lkeeol lche@152;y qokor	UNREAD|UNREAD|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
T_C_TEMP	RF1b	f107r	107	f107r.35	RF1b|f107r.35|G002	RF1b|f107r.35|G001	daiin	RF1b|f107r.35|G003|RF1b|f107r.35|G004|RF1b|f107r.35|G005	lkeeol lche@152;y qokor	UNREAD|UNREAD|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
T_W_REL	RF1b	f107r	107	f107r.35	RF1b|f107r.35|G002	RF1b|f107r.35|G001	daiin	RF1b|f107r.35|G003|RF1b|f107r.35|G004|RF1b|f107r.35|G005	lkeeol lche@152;y qokor	UNREAD|UNREAD|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
T_W_TEMP	RF1b	f107r	107	f107r.35	RF1b|f107r.35|G002	RF1b|f107r.35|G001	daiin	RF1b|f107r.35|G003|RF1b|f107r.35|G004|RF1b|f107r.35|G005	lkeeol lche@152;y qokor	UNREAD|UNREAD|UNREAD	True	False	NO_FIXED_CONSTRUCTION		OTHER_EXPOSED_LEAF
