target_occurrence_id	raw_occurrence_id	surface	page	physical_folio	locus	line_number	section	language	hand	ordinal	token_index	line_token_count	line_position	normalized_line_position	paragraph_start_line	paragraph_end_line	true_paragraph_opener	true_paragraph_closer	reader_exact	written_line_eva	direct_signatures	direct_signature_channels	any_direct_signature	amount_transfer_signal	amount_relation	amount_raw_excluded	process_right_signal	process_left_signal	close_left_signal	close_right_signal	f14_medial_two_sided	f15_state_transition_bridge	ol_count_in_locus	ol_index_in_locus	adjacent_ol_repeat	calibration_case_id	calibration_default_de	automatic_rule_id	automatic_branch	automatic_function	automatic_default_de	automatic_confidence	automatic_contextual	hybrid_rule_id	hybrid_branch	hybrid_function	hybrid_default_de	hybrid_confidence	hybrid_contextual	legacy_gdt683_default_de	legacy_gdt683_semantic_decision	legacy_gdt683_evidence_type	legacy_gdt683_reader_support	default_is_translation	confirmed_lexeme	confirmed_plaintext	semantic_identity_credit	component_export_credit
G769-T0013	G769-R0019	ol	f103r	f103	f103r.43	43	S	B	3	3	3	11	MIDDLE	0.200000	1	0	0	0	1	tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	1	1	1	0	NONE	NONE	G774-D06	STATE_FIELD_CHAIN	COORDINATION	und	C1_CACHED_STATE_BRIDGE__C0_LEXEME	1	G774-D06	STATE_FIELD_CHAIN	COORDINATION	und	C1_CACHED_STATE_BRIDGE__C0_LEXEME	1	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0014	G769-R0020	ol	f103r	f103	f103r.46	46	S	B	3	9	9	11	MIDDLE	0.800000	0	0	0	0	1	chol keey qokeey cheol chorol shedy qokeey qokeey ol loiin chedan	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0015	G769-R0022	ol	f103v	f103	f103v.4	4	S	B	3	6	6	8	MIDDLE	0.714286	0	1	0	0	1	y cheey qokeey okeey lkees ol qoteedy ykeedy	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	1	1	1	0	NONE	NONE	G774-D06	STATE_FIELD_CHAIN	COORDINATION	und	C1_CACHED_STATE_BRIDGE__C0_LEXEME	1	G774-D06	STATE_FIELD_CHAIN	COORDINATION	und	C1_CACHED_STATE_BRIDGE__C0_LEXEME	1	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0016	G769-R0023	ol	f103v	f103	f103v.7	7	S	B	3	11	11	12	MIDDLE	0.909091	0	0	0	0	1	daiin shey chol chey oteey lkeeor okaiin shedy shedy qokaiin ol chedydy	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0017	G769-R0024	ol	f103v	f103	f103v.9	9	S	B	3	10	10	11	MIDDLE	0.900000	1	0	0	0	1	pchal shal shorchdy okeor okaiin shedy pchedy qotchedy qotar ol lkar	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0019	G769-R0028	ol	f103v	f103	f103v.17	17	S	B	3	8	8	11	MIDDLE	0.700000	1	0	0	0	1	qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0021	G769-R0031	ol	f103v	f103	f103v.34	34	S	B	3	3	3	11	MIDDLE	0.200000	0	0	0	0	1	daiin sheey ol chey qok shey qokaiin checkhy otedy lshey lchdy	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0022	G769-R0032	ol	f103v	f103	f103v.37	37	S	B	3	3	3	9	MIDDLE	0.250000	1	0	0	0	1	olshey qokain ol shey qokeshe lsheok shdy qcphey chetydar	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0023	G769-R0033	ol	f103v	f103	f103v.38	38	S	B	3	4	4	8	MIDDLE	0.428571	0	1	0	0	1	oteey l chees ol chey chey chol keechy	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	0	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
G769-T0024	G769-R0034	ol	f103v	f103	f103v.40	40	S	B	3	5	5	10	MIDDLE	0.444444	0	0	0	0	1	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain	"{""channel_evidence"":{""AMOUNT"":[],""BOUNDED_VALUE"":[],""CLOSE"":[],""OLY"":[],""PROCESS"":[],""STATE_DRY"":[],""STATE_MOIST"":[],""VALUE"":[]},""distinct_signature_channel_count"":0,""semantic_donor_eligible_neighbor_evidence_counts"":{""AMOUNT"":0,""BOUNDED_VALUE"":0,""CLOSE"":0,""OLY"":0,""PROCESS"":0,""STATE_DRY"":0,""STATE_MOIST"":0,""VALUE"":0},""signature_channels"":[],""signature_evidence_count"":0}"	NONE	0	0	NONE	0	0	0	0	0	1	0	1	1	0	NONE	NONE	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	G774-D07	GENERIC_NOMINAL_FALLBACK	NOMINAL_FALLBACK	Ansatz-/Zubereitungsposten	C0_CONTEXT_UNRESOLVED	0	Grundansatz	BILATERAL_PORTABLE_OL_BASE	GDT664_PUBLISHED_LEARNED_WHOLE	BOTH_EXACT	0	0	0	0	0
