target_occurrence_id	page	physical_folio	locus	ordinal	transition_directions	transition_count	frame_detail	f14_medial_two_sided	amount_priority_overlap	process_right_priority_overlap	close_left_priority_overlap	close_right_nominal_veto_overlap	automatic_rule_id	automatic_default_de	hybrid_rule_id	hybrid_default_de	relation_is_translation	confirmed_lexeme	component_export_credit
G769-T0253	f75r	f75	f75r.12	6	MOIST_TO_HOT|MOIST_TO_MOIST	2	"{""direction_labels"":[""MOIST_TO_HOT"",""MOIST_TO_MOIST""],""transitions"":[{""direction"":""MOIST_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":2,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":4,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shey""},""right"":{""direction"":""RIGHT"",""distance"":2,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":8,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shey""}},{""direction"":""MOIST_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":2,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":4,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shey""},""right"":{""direction"":""RIGHT"",""distance"":5,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":11,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qoky""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0284	f76r	f76	f76r.12	6	MOIST_TO_MOIST	1	"{""direction_labels"":[""MOIST_TO_MOIST""],""transitions"":[{""direction"":""MOIST_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":2,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":4,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shdy""},""right"":{""direction"":""RIGHT"",""distance"":6,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":12,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0291	f76v	f76	f76v.39	7	MOIST_TO_HOT	2	"{""direction_labels"":[""MOIST_TO_HOT""],""transitions"":[{""direction"":""MOIST_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":3,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":4,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""CLOSE"",""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":8,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""keedy""}},{""direction"":""MOIST_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":3,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":4,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""},""right"":{""direction"":""RIGHT"",""distance"":3,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":10,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qoky""}}]}"	1	1	0	0	1	G774-D01	Ansatz:	G774-D01	Ansatz:	0	0	0
G769-T0305	f78r	f78	f78r.12	6	HOT_TO_COLD|HOT_TO_DRY	2	"{""direction_labels"":[""HOT_TO_COLD"",""HOT_TO_DRY""],""transitions"":[{""direction"":""HOT_TO_COLD"",""left"":{""direction"":""LEFT"",""distance"":3,""features"":[""HOT"",""PASS"",""PROCESS""],""gate_status"":""ELIGIBLE"",""ordinal"":3,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qokol""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""CLOSE"",""COLD"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":7,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""tedy""}},{""direction"":""HOT_TO_DRY"",""left"":{""direction"":""LEFT"",""distance"":3,""features"":[""HOT"",""PASS"",""PROCESS""],""gate_status"":""ELIGIBLE"",""ordinal"":3,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qokol""},""right"":{""direction"":""RIGHT"",""distance"":2,""features"":[""CLOSE"",""DRY"",""PREPARATION"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":8,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""chckhedy""}}]}"	1	0	0	0	1	G774-D05	Ansatz-/Zubereitungsposten	G774-D05	Ansatz-/Zubereitungsposten	0	0	0
G769-T0327	f78v	f78	f78v.22	3	MOIST_TO_DRY|MOIST_TO_HOT|MOIST_TO_MOIST	3	"{""direction_labels"":[""MOIST_TO_DRY"",""MOIST_TO_HOT"",""MOIST_TO_MOIST""],""transitions"":[{""direction"":""MOIST_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shey""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":4,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""}},{""direction"":""MOIST_TO_DRY"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shey""},""right"":{""direction"":""RIGHT"",""distance"":3,""features"":[""DRY"",""HOT"",""PREPARATION"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":6,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""okchey""}},{""direction"":""MOIST_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shey""},""right"":{""direction"":""RIGHT"",""distance"":3,""features"":[""DRY"",""HOT"",""PREPARATION"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":6,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""okchey""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0328	f78v	f78	f78v.24	3	COLD_TO_HOT|COLD_TO_MOIST|MOIST_TO_HOT|MOIST_TO_MOIST	10	"{""direction_labels"":[""COLD_TO_HOT"",""COLD_TO_MOIST"",""MOIST_TO_HOT"",""MOIST_TO_MOIST""],""transitions"":[{""direction"":""COLD_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":2,""features"":[""COLD"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":1,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""ytaiin""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":4,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""sheedy""}},{""direction"":""COLD_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":2,""features"":[""COLD"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":1,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""ytaiin""},""right"":{""direction"":""RIGHT"",""distance"":3,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":6,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shey""}},{""direction"":""COLD_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":2,""features"":[""COLD"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":1,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""ytaiin""},""right"":{""direction"":""RIGHT"",""distance"":4,""features"":[""CLOSE"",""HOT"",""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":7,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""kshdy""}},{""direction"":""COLD_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":2,""features"":[""COLD"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":1,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""ytaiin""},""right"":{""direction"":""RIGHT"",""distance"":4,""features"":[""CLOSE"",""HOT"",""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":7,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""kshdy""}},{""direction"":""COLD_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":2,""features"":[""COLD"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":1,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""ytaiin""},""right"":{""direction"":""RIGHT"",""distance"":6,""features"":[""CLOSE"",""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":9,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""kedy""}},{""direction"":""MOIST_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":4,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""sheedy""}},{""direction"":""MOIST_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""},""right"":{""direction"":""RIGHT"",""distance"":3,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":6,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shey""}},{""direction"":""MOIST_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""},""right"":{""direction"":""RIGHT"",""distance"":4,""features"":[""CLOSE"",""HOT"",""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":7,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""kshdy""}},{""direction"":""MOIST_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""},""right"":{""direction"":""RIGHT"",""distance"":4,""features"":[""CLOSE"",""HOT"",""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":7,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""kshdy""}},{""direction"":""MOIST_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""},""right"":{""direction"":""RIGHT"",""distance"":6,""features"":[""CLOSE"",""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":9,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""kedy""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0341	f79r	f79	f79r.15	9	MOIST_TO_MOIST	1	"{""direction_labels"":[""MOIST_TO_MOIST""],""transitions"":[{""direction"":""MOIST_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":7,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shey""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""MATERIAL"",""MOIST""],""gate_status"":""ELIGIBLE"",""ordinal"":10,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""sheol""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0360	f79v	f79	f79v.25	2	HOT_TO_HOT|HOT_TO_MOIST	2	"{""direction_labels"":[""HOT_TO_HOT"",""HOT_TO_MOIST""],""transitions"":[{""direction"":""HOT_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":1,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qokeey""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""CLOSE"",""MATERIAL"",""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":3,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""olshdy""}},{""direction"":""HOT_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":1,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qokeey""},""right"":{""direction"":""RIGHT"",""distance"":4,""features"":[""HOT"",""MATERIAL"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":6,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""olkain""}}]}"	1	0	0	0	1	G774-D05	Ansatz-/Zubereitungsposten	G774-D05	Ansatz-/Zubereitungsposten	0	0	0
G769-T0384	f80r	f80	f80r.41	5	HOT_TO_MOIST	1	"{""direction_labels"":[""HOT_TO_MOIST""],""transitions"":[{""direction"":""HOT_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":4,""features"":[""HOT"",""MATERIAL"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":1,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""tolkain""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":6,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0395	f80v	f80	f80v.24	7	COLD_TO_HOT|HOT_TO_HOT	3	"{""direction_labels"":[""COLD_TO_HOT"",""HOT_TO_HOT""],""transitions"":[{""direction"":""HOT_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":5,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qokeey""},""right"":{""direction"":""RIGHT"",""distance"":2,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":9,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qoky""}},{""direction"":""HOT_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":4,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":3,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qokey""},""right"":{""direction"":""RIGHT"",""distance"":2,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":9,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qoky""}},{""direction"":""COLD_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":2,""features"":[""COLD"",""MATERIAL""],""gate_status"":""ELIGIBLE"",""ordinal"":5,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qotol""},""right"":{""direction"":""RIGHT"",""distance"":2,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":9,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qoky""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0397	f80v	f80	f80v.29	4	HOT_TO_HOT	2	"{""direction_labels"":[""HOT_TO_HOT""],""transitions"":[{""direction"":""HOT_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":2,""features"":[""HOT"",""MATERIAL"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""olkain""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""HOT"",""MATERIAL""],""gate_status"":""ELIGIBLE"",""ordinal"":5,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""keeol""}},{""direction"":""HOT_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""HOT"",""MATERIAL"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":3,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""olkain""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""HOT"",""MATERIAL""],""gate_status"":""ELIGIBLE"",""ordinal"":5,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""keeol""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0399	f80v	f80	f80v.35	9	HOT_TO_HOT|HOT_TO_MOIST	2	"{""direction_labels"":[""HOT_TO_HOT"",""HOT_TO_MOIST""],""transitions"":[{""direction"":""HOT_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":2,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":7,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""kain""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":10,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""kain""}},{""direction"":""HOT_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":2,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":7,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""kain""},""right"":{""direction"":""RIGHT"",""distance"":2,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":11,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shey""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0411	f81r	f81	f81r.12	3	COLD_TO_HOT|COLD_TO_MOIST	2	"{""direction_labels"":[""COLD_TO_HOT"",""COLD_TO_MOIST""],""transitions"":[{""direction"":""COLD_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""CLOSE"",""COLD"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""tedy""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":4,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""sheedy""}},{""direction"":""COLD_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""CLOSE"",""COLD"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""tedy""},""right"":{""direction"":""RIGHT"",""distance"":2,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":5,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qokeey""}}]}"	1	0	0	1	0	G774-D04	;	G774-D04	;	0	0	0
G769-T0414	f81r	f81	f81r.18	3	MOIST_TO_HOT	1	"{""direction_labels"":[""MOIST_TO_HOT""],""transitions"":[{""direction"":""MOIST_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""},""right"":{""direction"":""RIGHT"",""distance"":2,""features"":[""CLOSE"",""HOT"",""PREPARATION"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":5,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""okeedy""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0419	f81r	f81	f81r.31	3	MOIST_TO_HOT	1	"{""direction_labels"":[""MOIST_TO_HOT""],""transitions"":[{""direction"":""MOIST_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""},""right"":{""direction"":""RIGHT"",""distance"":4,""features"":[""CLOSE"",""HOT"",""MATERIAL"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":7,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""olkedy""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0421	f81v	f81	f81v.2	6	HOT_TO_HOT	1	"{""direction_labels"":[""HOT_TO_HOT""],""transitions"":[{""direction"":""HOT_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":3,""features"":[""HOT"",""MATERIAL"",""VALUE_AMOUNT""],""gate_status"":""ELIGIBLE"",""ordinal"":3,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""kair""},""right"":{""direction"":""RIGHT"",""distance"":2,""features"":[""HOT"",""MATERIAL"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":8,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""olkain""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0449	f85r1	f85	f85r1.6	6	HOT_TO_MOIST|MOIST_TO_MOIST	2	"{""direction_labels"":[""HOT_TO_MOIST"",""MOIST_TO_MOIST""],""transitions"":[{""direction"":""MOIST_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":4,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shey""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":7,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""}},{""direction"":""HOT_TO_MOIST"",""left"":{""direction"":""LEFT"",""distance"":2,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":4,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qokeey""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""MOIST"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":7,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""shedy""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0470	f86v5	f86	f86v5.34	2	COLD_TO_COLD	2	"{""direction_labels"":[""COLD_TO_COLD""],""transitions"":[{""direction"":""COLD_TO_COLD"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""COLD"",""PREPARATION"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":1,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""oteey""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""COLD"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":3,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""tey""}},{""direction"":""COLD_TO_COLD"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""COLD"",""PREPARATION"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":1,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""oteey""},""right"":{""direction"":""RIGHT"",""distance"":5,""features"":[""COLD"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":7,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""ytaiin""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0477	f86v6	f86	f86v6.23	12	HOT_TO_HOT	1	"{""direction_labels"":[""HOT_TO_HOT""],""transitions"":[{""direction"":""HOT_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":10,""features"":[""CLOSE"",""HOT"",""MATERIAL"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""olkedy""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""HOT"",""PREPARATION"",""STAGE"",""VALUE_AMOUNT""],""gate_status"":""ELIGIBLE"",""ordinal"":13,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""keodar""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0486	f87v	f87	f87v.11	2	DRY_TO_DRY|HOT_TO_DRY	2	"{""direction_labels"":[""DRY_TO_DRY"",""HOT_TO_DRY""],""transitions"":[{""direction"":""DRY_TO_DRY"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""DRY"",""HOT"",""MATERIAL"",""VALUE_AMOUNT""],""gate_status"":""ELIGIBLE"",""ordinal"":1,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""kchor""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""DRY"",""MATERIAL"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":3,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""cheeol""}},{""direction"":""HOT_TO_DRY"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""DRY"",""HOT"",""MATERIAL"",""VALUE_AMOUNT""],""gate_status"":""ELIGIBLE"",""ordinal"":1,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""kchor""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""DRY"",""MATERIAL"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":3,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""cheeol""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
G769-T0489	f88v	f88	f88v.19	3	MOIST_TO_HOT	1	"{""direction_labels"":[""MOIST_TO_HOT""],""transitions"":[{""direction"":""MOIST_TO_HOT"",""left"":{""direction"":""LEFT"",""distance"":1,""features"":[""MOIST"",""PREPARATION"",""STATE_MOIST_ANCHOR""],""gate_status"":""ELIGIBLE"",""ordinal"":2,""semantic_source"":""GDT762_STATE_PAIR_PRIOR"",""surface"":""sheo""},""right"":{""direction"":""RIGHT"",""distance"":1,""features"":[""HOT"",""STAGE""],""gate_status"":""ELIGIBLE"",""ordinal"":4,""semantic_source"":""GDT734_COMPLETE_WHOLE"",""surface"":""qokeey""}}]}"	1	0	0	0	0	G774-D06	und	G774-D06	und	0	0	0
