gdt463_label_id	gdt462_label_id	source_event_id	physical_page	register	locus	owner_de	surface	content_class	gdt462_hybrid_status	gdt463_hybrid_status	surface_segmentation	prefix_stem	prefix_recipe	internal_stem_trace	suffix_stem	suffix_recipe	owner_family_stem_trace	known_function_character_count	remaining_learned_character_count	surface_character_count	known_function_fraction	ordered_function_recipe_trace	revised_short_default_de	gdt463_change	strongest_rival	image_object_id	review_image_sha256
G463-L011	G462-L011	P1003-E0641	f71v	CELESTIAL	f71v.13	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	ofaom	STAR_BEARING_RING_POSITION	WHOLE_LEARNED_LABEL	WHOLE_LEARNED_LABEL	UNCHANGED_FROM_GDT462	NONE	NONE	NONE	NONE	NONE	NONE	0	5	5	0.000000	NONE	[STERNSTELLENNAME:ofaom]	UNCHANGED	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L012	G462-L012	P1003-E0642	f71v	CELESTIAL	f71v.14	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	otalody	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	otal	OT+AL	NONE	NONE	NONE	tal=STERNSTELLENFAMILIE|ota=STERNSTELLENFAMILIE|otal=STERNSTELLENFAMILIE	4	3	7	0.571429	OT+AL	DANACH · ZIELORT · [STERNSTELLENNAME:ody]	UNCHANGED	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L013	G462-L013	P1003-E0643	f71v	CELESTIAL	f71v.15	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	otalaiin	STAR_BEARING_RING_POSITION	FULL_FUNCTION_FORMULA	FULL_FUNCTION_FORMULA	UNCHANGED_FROM_GDT462	otal	OT+AL	NONE	aiin	AIIN	ala=STERNSTELLENFAMILIE|tal=STERNSTELLENFAMILIE|ota=STERNSTELLENFAMILIE|otal=STERNSTELLENFAMILIE	8	0	8	1.000000	OT+AL+AIIN	DANACH · ZIELORT · WERT	UNCHANGED	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L014	G462-L014	P1003-E0646	f71v	CELESTIAL	f71v.17	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	sholshdy	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	sh	SH	2:ol=OL|4:sh=SH	NONE	NONE	sho=STERNSTELLENFAMILIE	6	2	8	0.750000	SH+OL+SH	HALTEN · FORTSETZEN · HALTEN · [STERNSTELLENNAME:dy]	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L015	G462-L015	P1008-E0127	f72r	CELESTIAL	f72r1.2	lokale Kennung für Tierkreis-Ringgruppe A	oshodady	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	NONE	NONE	1:sh=SH	NONE	NONE	sho=STERNSTELLENFAMILIE	2	6	8	0.250000	SH	[STERNSTELLENNAME:o] · HALTEN · [STERNSTELLENNAME:odady]	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L016	G462-L016	P1008-E0128	f72r	CELESTIAL	f72r1.3	lokale Kennung für Tierkreis-Ringgruppe A	chdaiirdainy	STAR_BEARING_RING_POSITION	WHOLE_LEARNED_LABEL	WHOLE_LEARNED_LABEL	UNCHANGED_FROM_GDT462	NONE	NONE	NONE	NONE	NONE	NONE	0	12	12	0.000000	NONE	[STERNSTELLENNAME:chdaiirdainy]	UNCHANGED	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L017	G462-L017	P1008-E0132	f72r	CELESTIAL	f72r1.5	lokale Kennung für Tierkreis-Ringgruppe A	okalam	STAR_BEARING_RING_POSITION	FULL_FUNCTION_FORMULA	FULL_FUNCTION_FORMULA	UNCHANGED_FROM_GDT462	ok	OK	2:al=AL	am	AM_ADDR	ala=STERNSTELLENFAMILIE	6	0	6	1.000000	OK+AL+AM_ADDR	SETZEN · ZIELORT · HIER	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L018	G462-L018	P1008-E0133	f72r	CELESTIAL	f72r1.6	lokale Kennung für Tierkreis-Ringgruppe A	ytalshdy	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	NONE	NONE	2:al=AL|4:sh=SH	NONE	NONE	tal=STERNSTELLENFAMILIE	4	4	8	0.500000	AL+SH	[STERNSTELLENNAME:yt] · ZIELORT · HALTEN · [STERNSTELLENNAME:dy]	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L019	G462-L019	P1008-E0135	f72r	CELESTIAL	f72r1.7	lokale Kennung für Tierkreis-Ringgruppe A	alif	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	al	AL	NONE	NONE	NONE	NONE	2	2	4	0.500000	AL	ZIELORT · [STERNSTELLENNAME:if]	UNCHANGED	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L020	G462-L020	P1008-E0139	f72r	CELESTIAL	f72r1.10	lokale Kennung für Tierkreis-Ringgruppe A	otalef	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	otal	OT+AL	NONE	NONE	NONE	tal=STERNSTELLENFAMILIE|ota=STERNSTELLENFAMILIE|otal=STERNSTELLENFAMILIE	4	2	6	0.666667	OT+AL	DANACH · ZIELORT · [STERNSTELLENNAME:ef]	UNCHANGED	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L021	G462-L021	P1008-E0143	f72r	CELESTIAL	f72r1.11	lokale Kennung für Tierkreis-Ringgruppe A	sharam	STAR_BEARING_RING_POSITION	FULL_FUNCTION_FORMULA	FULL_FUNCTION_FORMULA	UNCHANGED_FROM_GDT462	sh	SH	2:ar=AR	am	AM_ADDR	NONE	6	0	6	1.000000	SH+AR+AM_ADDR	HALTEN · AUSGANG · HIER	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L022	G462-L022	P1008-E0171	f72r	CELESTIAL	f72r1.13	lokale Kennung für Tierkreis-Ringgruppe B	ofaralar	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	NONE	NONE	2:ar=AR|4:al=AL	ar	AR	ala=STERNSTELLENFAMILIE|alar=STERNSTELLENFAMILIE	6	2	8	0.750000	AR+AL+AR	[STERNSTELLENNAME:of] · AUSGANG · ZIELORT · AUSGANG	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L023	G462-L023	P1008-E0172	f72r	CELESTIAL	f72r1.14	lokale Kennung für Tierkreis-Ringgruppe B	otchoshy	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	ot	OT	NONE	shy	Y	otch=STERNSTELLENFAMILIE	5	3	8	0.625000	OT+Y	DANACH · [STERNSTELLENNAME:cho] · POSTEN	UNCHANGED	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L024	G462-L024	P1008-E0173	f72r	CELESTIAL	f72r1.15	lokale Kennung für Tierkreis-Ringgruppe B	otchdal	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	ot	OT	NONE	dal	AL	otch=STERNSTELLENFAMILIE	5	2	7	0.714286	OT+AL	DANACH · [STERNSTELLENNAME:ch] · ZIELORT	UNCHANGED	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L025	G462-L025	P1008-E0176	f72r	CELESTIAL	f72r1.17	lokale Kennung für Tierkreis-Ringgruppe B	otainy	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	ot	OT	NONE	NONE	NONE	ota=STERNSTELLENFAMILIE	2	4	6	0.333333	OT	DANACH · [STERNSTELLENNAME:ainy]	UNCHANGED	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L026	G462-L026	P1008-E0190	f72r	CELESTIAL	f72r2.1	lokale Kennung für Tierkreis-Ringgruppe D	ofchdamy	STAR_BEARING_RING_POSITION	WHOLE_LEARNED_LABEL	WHOLE_LEARNED_LABEL	UNCHANGED_FROM_GDT462	NONE	NONE	NONE	NONE	NONE	NONE	0	8	8	0.000000	NONE	[STERNSTELLENNAME:ofchdamy]	UNCHANGED	UNANALYZED_WHOLE_NOMENCLATOR_ENTRY	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L027	G462-L027	P1008-E0191	f72r	CELESTIAL	f72r2.2	lokale Kennung für Tierkreis-Ringgruppe D	oklairdy	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	ok	OK	3:air=AIR	NONE	NONE	NONE	5	3	8	0.625000	OK+AIR	SETZEN · [STERNSTELLENNAME:l] · BAHN · [STERNSTELLENNAME:dy]	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L028	G462-L028	P1008-E0192	f72r	CELESTIAL	f72r2.3	lokale Kennung für Tierkreis-Ringgruppe D	okaram	STAR_BEARING_RING_POSITION	FULL_FUNCTION_FORMULA	FULL_FUNCTION_FORMULA	UNCHANGED_FROM_GDT462	ok	OK	2:ar=AR	am	AM_ADDR	kar=STERNSTELLENFAMILIE|kara=STERNSTELLENFAMILIE|okar=STERNSTELLENFAMILIE	6	0	6	1.000000	OK+AR+AM_ADDR	SETZEN · AUSGANG · HIER	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L029	G462-L029	P1008-E0193	f72r	CELESTIAL	f72r2.4	lokale Kennung für Tierkreis-Ringgruppe D	okairy	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	ok	OK	2:air=AIR	NONE	NONE	NONE	5	1	6	0.833333	OK+AIR	SETZEN · BAHN · [STERNSTELLENNAME:y]	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L030	G462-L030	P1008-E0194	f72r	CELESTIAL	f72r2.5	lokale Kennung für Tierkreis-Ringgruppe D	okealar	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	ok	OK	3:al=AL	ar	AR	ala=STERNSTELLENFAMILIE|alar=STERNSTELLENFAMILIE	6	1	7	0.857143	OK+AL+AR	SETZEN · [STERNSTELLENNAME:e] · ZIELORT · AUSGANG	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L031	G462-L031	P1008-E0243	f72r	CELESTIAL	f72r2.13	lokale Kennung für Tierkreis-Ringgruppe D	oteeary	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	ot	OT	4:ar=AR	NONE	NONE	NONE	4	3	7	0.571429	OT+AR	DANACH · [STERNSTELLENNAME:ee] · AUSGANG · [STERNSTELLENNAME:y]	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L032	G462-L032	P1008-E0246	f72r	CELESTIAL	f72r2.15	lokale Kennung für Tierkreis-Ringgruppe D	okaircham	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	ok	OK	2:air=AIR	am	AM_ADDR	NONE	7	2	9	0.777778	OK+AIR+AM_ADDR	SETZEN · BAHN · [STERNSTELLENNAME:ch] · HIER	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L033	G462-L033	P1008-E0247	f72r	CELESTIAL	f72r2.16	lokale Kennung für Tierkreis-Ringgruppe D	okeal	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	ok	OK	NONE	al	AL	NONE	4	1	5	0.800000	OK+AL	SETZEN · [STERNSTELLENNAME:e] · ZIELORT	UNCHANGED	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L034	G462-L034	P1008-E0250	f72r	CELESTIAL	f72r2.19	lokale Kennung für Tierkreis-Ringgruppe D	orary	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	or	OR	2:ar=AR	NONE	NONE	NONE	4	1	5	0.800000	OR+AR	EINHEIT · AUSGANG · [STERNSTELLENNAME:y]	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L035	G462-L035	P1008-E0251	f72r	CELESTIAL	f72r2.20	lokale Kennung für Tierkreis-Ringgruppe D	okyd	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	ok	OK	NONE	NONE	NONE	NONE	2	2	4	0.500000	OK	SETZEN · [STERNSTELLENNAME:yd]	UNCHANGED	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L036	G462-L036	P1008-E0252	f72r	CELESTIAL	f72r2.21	lokale Kennung für Tierkreis-Ringgruppe D	otolam	STAR_BEARING_RING_POSITION	FULL_FUNCTION_FORMULA	FULL_FUNCTION_FORMULA	UNCHANGED_FROM_GDT462	otol	OT+OL	NONE	am	AM_ADDR	NONE	6	0	6	1.000000	OT+OL+AM_ADDR	DANACH · FORTSETZEN · HIER	UNCHANGED	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L037	G462-L037	P1008-E0280	f72r	CELESTIAL	f72r2.24	lokale Kennung für Tierkreis-Ringgruppe E	ralal	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	NONE	NONE	1:al=AL	al	AL	ala=STERNSTELLENFAMILIE	4	1	5	0.800000	AL+AL	[STERNSTELLENNAME:r] · ZIELORT · ZIELORT	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L038	G462-L038	P1008-E0284	f72r	CELESTIAL	f72r2.28	lokale Kennung für Tierkreis-Ringgruppe E	chosar	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	NONE	NONE	NONE	ar	AR	NONE	2	4	6	0.333333	AR	[STERNSTELLENNAME:chos] · AUSGANG	UNCHANGED	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L039	G462-L039	P1008-E0286	f72r	CELESTIAL	f72r2.30	lokale Kennung für Tierkreis-Ringgruppe E	ainaly	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	NONE	NONE	NONE	aly	AL+Y	NONE	3	3	6	0.500000	AL+Y	[STERNSTELLENNAME:ain] · ZIELORT · POSTEN	UNCHANGED	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L040	G462-L040	P1008-E0287	f72r	CELESTIAL	f72r2.31	lokale Kennung für Tierkreis-Ringgruppe E	okarcham	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	ok	OK	2:ar=AR	am	AM_ADDR	kar=STERNSTELLENFAMILIE|okar=STERNSTELLENFAMILIE	6	2	8	0.750000	OK+AR+AM_ADDR	SETZEN · AUSGANG · [STERNSTELLENNAME:ch] · HIER	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L041	G462-L041	P1008-E0350	f72r	CELESTIAL	f72r3.2	lokale Kennung für Tierkreis-Ringgruppe G	olkalaiin	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	ol	OL	3:al=AL	aiin	AIIN	ala=STERNSTELLENFAMILIE	8	1	9	0.888889	OL+AL+AIIN	FORTSETZEN · [STERNSTELLENNAME:k] · ZIELORT · WERT	UNCHANGED	INTERNAL_RENDERER_COINCIDENCE	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G463-L042	G462-L042	P1008-E0352	f72r	CELESTIAL	f72r3.4	lokale Kennung für Tierkreis-Ringgruppe G	oraiinam	STAR_BEARING_RING_POSITION	FUNCTION_SHELL_PLUS_LEARNED_CORE	FUNCTION_SHELL_PLUS_LEARNED_CORE	UNCHANGED_FROM_GDT462	or	OR	NONE	am	AM_ADDR	raii=STERNSTELLENFAMILIE|raiin=STERNSTELLENFAMILIE	4	4	8	0.500000	OR+AM_ADDR	EINHEIT · [STERNSTELLENNAME:aiin] · HIER	UNCHANGED	RENDERER_EDGE_WITHOUT_SEMANTIC_CONTRIBUTION	1006203	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
