joint_tuple_id	surface_examples	occurrences	pages	formal_formula_opaque	FORMAL_VALUE	strict_control_prompt	ATOMIC_OR_WHOLE_CARD_MNEMONIC	mnemonic_scope	LOCAL_IATROMEDICAL_EXPANSION	NONMEDICAL_RIVAL	UNKNOWN_EXEMPLAR_STATUS	source_lineage	V59_R1_PREVIOUS_MNEMONIC	V60_R3_SOURCE_CLASS	V60_R3_PROCESS_STATE_EFFECT	V60_R3_RIVAL_1	V60_R3_RIVAL_2	V60_R3_STRONGEST_CONTRADICTION	V60_R3_CONFIDENCE	V60_R3_DECISION	V60_R3_BINDING_BASIS	V60_R3_COMPONENT_INHERITANCE
0f15effeca7ab10bb026	lchedar	1	f82r	OPAQUE_PAYLOAD + <ARG_AR>	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	kühles Wasser	OCCURRENCE_EXEMPLAR_ONLY: nachfüllen und übergeben	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
0f18de177ed7c878bf95	dl	2	f81v	LINK	LINK_ACTIVE_STATE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	das bereitete Öl	OCCURRENCE_EXEMPLAR_ONLY: Hauptkreislauf beschicken || temperieren	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
10488b911aae52b3b334	otchor|qotchor	2	f10r|f56r	FRAME_OT(OPAQUE_PAYLOAD)	FRAME_OT	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	vor der Blüte gesammelt	OCCURRENCE_EXEMPLAR_ONLY: ausziehen || klebriges Feuchtlandmaterial übernehmen	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
12efe866f335461823a6	chair	1	f10r	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	gib Rotwein hinzu	OCCURRENCE_EXEMPLAR_ONLY: wässern	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
1322bc176443fc2a8a86	qokokchy	1	f56r	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	trockne es im Schatten	OCCURRENCE_EXEMPLAR_ONLY: Materialprobe trennen	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
1496a731803a9f48d2e1	rol	1	f81v	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	bevor es abkühlt	OCCURRENCE_EXEMPLAR_ONLY: Hauptkreislauf beschicken	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
1645e612504fcef59ced	okain|qokain	7	f81v|f82r|f83r	SET(<ARG_AIN>)	SET_OPAQUE_SLOT	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	gib einen abgemessenen Anteil in das Gefäß	OCCURRENCE_EXEMPLAR_ONLY: temperieren || Einzelbecken füllen || filtern und ablassen || absetzen und klären || +2 weitere lokale Defaults	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
1779decef17481ec2853	qotedaiin	1	f83r	FRAME_OT(OPAQUE_PAYLOAD + <ARG_AIIN>)	FRAME_OT	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	das breite Gefäß	OCCURRENCE_EXEMPLAR_ONLY: Zyklus wiederholen	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
1b1ffdd869fb1429ad03	oldy	2	f55v|f83r	CLOSE(FRAME_O(LINK))	LINK_ACTIVE_STATE+FRAME_O+TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	koche sanft und beende diesen Arbeitsschritt	OCCURRENCE_EXEMPLAR_ONLY: zwei Arbeitsfraktionen vergleichen || Rückstand filtern	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
1bfd786e6b8b63734a59	solkeey	1	f83r	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	setze die Person an das Becken	OCCURRENCE_EXEMPLAR_ONLY: kalten Vorlauf übernehmen	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
204b04837409088c48f9	oltchy	1	f55v	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	bewahre es in einem bedeckten Gefäß	OCCURRENCE_EXEMPLAR_ONLY: Fraktionen buchen	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
21ed2873b71e57269c08	chckhal	1	f83r	OPAQUE_PAYLOAD + <ARG_AL>	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	für die angegebene Dauer	OCCURRENCE_EXEMPLAR_ONLY: neu ansetzen	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
22fb87a5a83e5c3fb510	kair	1	f81v	OPAQUE_PAYLOAD + <ARG_AIR>	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	der zurücklaufende Strom	OCCURRENCE_EXEMPLAR_ONLY: Hauptkreislauf beschicken	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
232195d6ff2f326322f7	qokol	1	f83r	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	lasse die Mischung einlaufen	OCCURRENCE_EXEMPLAR_ONLY: unten ablassen	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
259b2b3b0bf859882e2c	dchedy|schedy|tchedy	4	f81v|f82r|f83r	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	OCCURRENCE_EXEMPLAR_ONLY: temperieren || Einzelbecken füllen || Mehrbeckenlauf ansetzen || absetzen und klären	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
276a7c2d74d1143446f4	choky|oky|qoky	10	f10r|f56r|f81v|f82r|f83r	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	AUSFÜHREN?	CROSS_REGISTER_EXPLORATORY_EXACT_CARD	Die aktive Portion verwenden	OCCURRENCE_EXEMPLAR_ONLY: als Standardzusatz ansetzen || klein dosieren || absetzen und klären || Fluss bewegen || +4 weitere lokale Defaults	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	VERWENDEN?	ACTION_EXECUTION_CARD	execute(active_item); advance active_work_state	VERWENDEN?	BUCHEN?	One occurrence is a complete one-card field, so both action and object must be inherited; no external action referent exists.	0.58	REVISE_USE_TO_GENERIC_EXECUTION	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
27d97af8c96eb056c2e6	oykchor	1	f10r	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	wenn sich die Blüte geöffnet hat	OCCURRENCE_EXEMPLAR_ONLY: mit einem Träger verbinden	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
28ffbc88b97772a75f1e	olchedy|qolchedy	3	f81v|f82r|f83r	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	OCCURRENCE_EXEMPLAR_ONLY: temperieren || Einzelbecken füllen || Mehrbeckenlauf ansetzen	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
29e0eb222ef2fb99523a	lar	1	f82r	LINK(<ARG_AR>)	LINK_ACTIVE_STATE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	schließe den unteren Ablauf	OCCURRENCE_EXEMPLAR_ONLY: filtern und ablassen	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;NO_CARD_LEVEL_RIVAL_SEMANTICS	V43_173_CARD_DEFAULT=V49_173_CARD_DEFAULT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NONE	NONE	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	UNKNOWN_EXEMPLAR	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN
