event_id	statement_id	record_unit_id	page	field_id	visible_owner	visible_surface	master_card_id	family_parse	family_literal_de	register_expansion_de	two_layer_reading_de	terminal_status	contains_revised_family
E014	H1-S002	H1	f10r	F002	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	cthy	MC161	Y+CTH	DIES_AKTUELLER_POSTEN + BEREIT	bereit	DIES_AKTUELLER_POSTEN + BEREIT => bereit	NONCLOSE	NO
E015	H2-S001	H2	f10r	F003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	ycheor	MC075	OR+CHEO	BEDINGUNGSANSATZ + AUSZUG	aktueller Auszugsansatz	BEDINGUNGSANSATZ + AUSZUG => aktueller Auszugsansatz	NONCLOSE	NO
E016	H2-S001	H2	f10r	F003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	cthy	MC161	Y+CTH	DIES_AKTUELLER_POSTEN + BEREIT	bereit	DIES_AKTUELLER_POSTEN + BEREIT => bereit	NONCLOSE	NO
E017	H2-S001	H2	f10r	F003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chor	MC080	OR	BEDINGUNGSANSATZ	Ansatz	BEDINGUNGSANSATZ => Ansatz	NONCLOSE	NO
E018	H2-S001	H2	f10r	F003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	cthaiin	MC169	AIIN+CTH	SOLLWERT + BEREIT	die Sollvorbereitung setzen	SOLLWERT + BEREIT => die Sollvorbereitung setzen	NONCLOSE	NO
E019	H2-S001	H2	f10r	F003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	qoctholy	MC115	OL+OT+Y	WEITER_GLEICHER_LAUF + FOLGEPOSTEN + DIES_AKTUELLER_POSTEN	danach mit diesem Posten weiter	WEITER_GLEICHER_LAUF + FOLGEPOSTEN + DIES_AKTUELLER_POSTEN => danach mit diesem Posten weiter	NONCLOSE	NO
E020	H2-S001	H2	f10r	F003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	DIES_AKTUELLER_POSTEN => dies	NONCLOSE	NO
E021	H2-S001	H2	f10r	F003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	DIES_AKTUELLER_POSTEN => dies	NONCLOSE	NO
E022	H2-S001	H2	f10r	F003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	taiin	MC039	AIIN	SOLLWERT	Sollmaß	SOLLWERT => Sollmaß	NONCLOSE	NO
E023	H2-S001	H2	f10r	F003	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	shy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	DIES_AKTUELLER_POSTEN => dies	NONCLOSE	NO
E024	H2-S002	H2	f10r	F004	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	qotchor	MC013	OT+OR	FOLGEPOSTEN + BEDINGUNGSANSATZ	Folgeansatz	FOLGEPOSTEN + BEDINGUNGSANSATZ => Folgeansatz	NONCLOSE	NO
E025	H2-S002	H2	f10r	F004	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chor	MC080	OR	BEDINGUNGSANSATZ	Ansatz	BEDINGUNGSANSATZ => Ansatz	NONCLOSE	NO
E026	H2-S002	H2	f10r	F004	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	otol	MC053	OL+OT	WEITER_GLEICHER_LAUF + FOLGEPOSTEN	danach im selben Gang weiter	WEITER_GLEICHER_LAUF + FOLGEPOSTEN => danach im selben Gang weiter	NONCLOSE	NO
E027	H2-S002	H2	f10r	F004	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chol	MC153	OL	WEITER_GLEICHER_LAUF	weiter	WEITER_GLEICHER_LAUF => weiter	NONCLOSE	NO
E028	H2-S002	H2	f10r	F004	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	cholor	MC157	OL+OR	WEITER_GLEICHER_LAUF + BEDINGUNGSANSATZ	derselbe Ansatz	WEITER_GLEICHER_LAUF + BEDINGUNGSANSATZ => derselbe Ansatz	NONCLOSE	NO
E029	H2-S002	H2	f10r	F004	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chol	MC153	OL	WEITER_GLEICHER_LAUF	weiter	WEITER_GLEICHER_LAUF => weiter	NONCLOSE	NO
E030	H2-S002	H2	f10r	F004	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	daiin	MC039	AIIN	SOLLWERT	Sollmaß	SOLLWERT => Sollmaß	NONCLOSE	NO
E031	H2-S002	H2	f10r	F004	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dar	MC055	AR	VON_QUELLE	davon	VON_QUELLE => davon	NONCLOSE	NO
E032	H2-S003	H2	f10r	F005	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	oykchor	MC027	OR+OYK_VESSEL	BEDINGUNGSANSATZ + GEFAESS	Gefäß für den Ansatz	BEDINGUNGSANSATZ + GEFAESS => Gefäß für den Ansatz	NONCLOSE	NO
E033	H2-S003	H2	f10r	F005	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	shor	MC080	OR	BEDINGUNGSANSATZ	Ansatz	BEDINGUNGSANSATZ => Ansatz	NONCLOSE	NO
E034	H2-S003	H2	f10r	F005	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chor	MC080	OR	BEDINGUNGSANSATZ	Ansatz	BEDINGUNGSANSATZ => Ansatz	NONCLOSE	NO
E035	H2-S003	H2	f10r	F005	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	DIES_AKTUELLER_POSTEN => dies	NONCLOSE	NO
E036	H2-S003	H2	f10r	F005	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	kaiiin	MC048	IIN+K_BINDER	STUFE + ARGUMENTBINDER	die Arbeitsstufe setzen	STUFE + ARGUMENTBINDER => die Arbeitsstufe setzen	NONCLOSE	NO
E037	H2-S003	H2	f10r	F005	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	DIES_AKTUELLER_POSTEN => dies	NONCLOSE	NO
E038	H2-S003	H2	f10r	F005	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chodaiin	MC087	AIIN+CHO_INPUT	SOLLWERT + EINGABE	Zugabemaß	SOLLWERT + EINGABE => Zugabemaß	NONCLOSE	YES
E039	H3-S001	H3	f11r	F006	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	tshol	MC098	WHOLE_SIGN[tshol]	Kochgut	Kochgut	Kochgut => Kochgut	NONCLOSE	NO
E040	H3-S001	H3	f11r	F006	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	schoal	MC049	WHOLE_SIGN[schoal]	Sudansatz	Sudansatz	Sudansatz => Sudansatz	NONCLOSE	NO
E041	H3-S001	H3	f11r	F006	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	cfhy	MC129	WHOLE_SIGN[cfhy]	auswringen	auswringen	auswringen => auswringen	NONCLOSE	NO
E042	H3-S001	H3	f11r	F006	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	shfydaiin	MC111	AIIN+SHFY_DURATION	SOLLWERT + STEHZEIT	eine vorgeschriebene Stehzeit einhalten	SOLLWERT + STEHZEIT => eine vorgeschriebene Stehzeit einhalten	NONCLOSE	NO
E043	H3-S001	H3	f11r	F006	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	cphy	MC156	WHOLE_SIGN[cphy]	nachseihen	nachseihen	nachseihen => nachseihen	NONCLOSE	NO
E044	H3-S001	H3	f11r	F006	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	shey	MC119	WHOLE_SIGN[cheey]	Klarlauf	Klarlauf	Klarlauf => Klarlauf	NONCLOSE	NO
E045	H3-S001	H3	f11r	F006	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	tchody	MC037	WHOLE_SIGN[tchody]	kalt stellen; Schluss	kalt stellen; Schluss	kalt stellen; Schluss => kalt stellen; Schluss	TERMINAL	YES
E046	H3-S002	H3	f11r	F007	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	shoyty	MC062	YTY_PART	FOLGETEIL	Zugabeteil	FOLGETEIL => Zugabeteil	NONCLOSE	NO
E047	H3-S003	H3	f11r	F008	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dchol	MC142	D_PREVIOUS	VORIGER	vom vorigen Arbeitsgang nehmen	VORIGER => vom vorigen Arbeitsgang nehmen	NONCLOSE	NO
E048	H3-S003	H3	f11r	F008	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	chy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	DIES_AKTUELLER_POSTEN => dies	NONCLOSE	NO
E049	H3-S003	H3	f11r	F008	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	kchy	MC117	Y+K_BINDER	DIES_AKTUELLER_POSTEN + ARGUMENTBINDER	den laufenden Posten bearbeiten	DIES_AKTUELLER_POSTEN + ARGUMENTBINDER => den laufenden Posten bearbeiten	NONCLOSE	NO
E050	H3-S003	H3	f11r	F008	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	DIES_AKTUELLER_POSTEN => dies	NONCLOSE	NO
E051	H3-S003	H3	f11r	F008	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	daiin	MC039	AIIN	SOLLWERT	Sollmaß	SOLLWERT => Sollmaß	NONCLOSE	NO
E052	H3-S004	H3	f11r	F009	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	qotchy	MC107	OT+Y	FOLGEPOSTEN + DIES_AKTUELLER_POSTEN	zum nächsten Posten wechseln	FOLGEPOSTEN + DIES_AKTUELLER_POSTEN => zum nächsten Posten wechseln	NONCLOSE	NO
E053	H3-S004	H3	f11r	F009	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	okchol	MC041	OK	EINSETZEN	die Fortsetzung einsetzen	EINSETZEN => die Fortsetzung einsetzen	NONCLOSE	NO
E054	H3-S004	H3	f11r	F009	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	cthy	MC161	Y+CTH	DIES_AKTUELLER_POSTEN + BEREIT	bereit	DIES_AKTUELLER_POSTEN + BEREIT => bereit	NONCLOSE	NO
E055	H3-S004	H3	f11r	F009	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	DIES_AKTUELLER_POSTEN => dies	NONCLOSE	NO
E056	H4-S001	H4	f55v	F010	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	qokaiin	MC120	OK+AIIN	EINSETZEN + SOLLWERT	bemessen	EINSETZEN + SOLLWERT => bemessen	NONCLOSE	NO
E057	H4-S001	H4	f55v	F010	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	chaiin	MC039	AIIN	SOLLWERT	Sollmaß	SOLLWERT => Sollmaß	NONCLOSE	NO
E058	H4-S001	H4	f55v	F010	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ykain	MC047	AIN	PORTION	erste Portion	PORTION => erste Portion	NONCLOSE	NO
E059	H4-S001	H4	f55v	F010	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ykan	MC148	AN	ZWEITE_PORTION	zweite Portion	ZWEITE_PORTION => zweite Portion	NONCLOSE	NO
E060	H4-S001	H4	f55v	F010	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ody	MC100	DY+O_WITHDRAW	FESTSETZEN + ZURUECKNEHMEN	aus der Wärme nehmen und abkühlen; Schluss; Arbeitsschritt festsetzen	FESTSETZEN + ZURUECKNEHMEN => aus der Wärme nehmen und abkühlen; Schluss; Arbeitsschritt festsetzen	TERMINAL	YES
E061	H4-S002	H4	f55v	F011	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	daiin	MC039	AIIN	SOLLWERT	Sollmaß	SOLLWERT => Sollmaß	NONCLOSE	NO
E062	H4-S002	H4	f55v	F011	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	chedy	MC074	Y+CHED_TRANSFER	DIES_AKTUELLER_POSTEN + UEBERFUEHREN	überführen	DIES_AKTUELLER_POSTEN + UEBERFUEHREN => überführen	NONCLOSE	YES
E063	H4-S002	H4	f55v	F011	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	talam	MC160	WHOLE_SIGN[talam]	verwahren; Schluss	verwahren; Schluss	verwahren; Schluss => verwahren; Schluss	TERMINAL	NO
E064	H4-S003	H4	f55v	F012	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ykaiin	MC170	AIIN	SOLLWERT	Sollportion	SOLLWERT => Sollportion	NONCLOSE	NO
E065	H4-S003	H4	f55v	F012	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	cheoar	MC085	CHEO	AUSZUG	Auszug aus der Quelle	AUSZUG => Auszug aus der Quelle	NONCLOSE	NO
E066	H4-S003	H4	f55v	F012	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	cheeky	MC032	E_GRADE+Y+CHK	GRAD + DIES_AKTUELLER_POSTEN + ZUSTAND_JUSTIEREN	länger bearbeiten	GRAD + DIES_AKTUELLER_POSTEN + ZUSTAND_JUSTIEREN => länger bearbeiten	NONCLOSE	YES
E067	H4-S003	H4	f55v	F012	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	oldy	MC019	OL+DY	WEITER_GLEICHER_LAUF + FESTSETZEN	fertig; Arbeitsschritt festsetzen	WEITER_GLEICHER_LAUF + FESTSETZEN => fertig; Arbeitsschritt festsetzen	TERMINAL	YES
E068	H4-S004	H4	f55v	F013	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	aiin	MC039	AIIN	SOLLWERT	Sollmaß	SOLLWERT => Sollmaß	NONCLOSE	NO
E069	H4-S004	H4	f55v	F013	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	okal	MC040	OK+AL	EINSETZEN + ZU_ZIEL	dorthin einsetzen	EINSETZEN + ZU_ZIEL => dorthin einsetzen	NONCLOSE	NO
E070	H4-S004	H4	f55v	F013	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	oltchy	MC021	OL+Y+TCH_PREPARATION	WEITER_GLEICHER_LAUF + DIES_AKTUELLER_POSTEN + BEREITUNG	die laufende Bereitung fortsetzen	WEITER_GLEICHER_LAUF + DIES_AKTUELLER_POSTEN + BEREITUNG => die laufende Bereitung fortsetzen	NONCLOSE	NO
E071	H4-S004	H4	f55v	F013	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	or	MC080	OR	BEDINGUNGSANSATZ	Ansatz	BEDINGUNGSANSATZ => Ansatz	NONCLOSE	NO
E072	H4-S004	H4	f55v	F013	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	y	MC123	Y	DIES_AKTUELLER_POSTEN	dies	DIES_AKTUELLER_POSTEN => dies	NONCLOSE	NO
E073	H4-S004	H4	f55v	F013	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	orain	MC072	AIN	PORTION	Bereitungsanteil	PORTION => Bereitungsanteil	NONCLOSE	NO
E074	H5-S001	H5	f56r	F014	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chochor	MC125	OR+CHO_INPUT	BEDINGUNGSANSATZ + EINGABE	Zugabeansatz	BEDINGUNGSANSATZ + EINGABE => Zugabeansatz	NONCLOSE	YES
E075	H5-S001	H5	f56r	F014	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	cho	MC034	CHO_INPUT	EINGABE	weitere Zutat	EINGABE => weitere Zutat	NONCLOSE	YES
E076	H5-S001	H5	f56r	F014	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chodaly	MC010	Y+CHO_INPUT	DIES_AKTUELLER_POSTEN + EINGABE	Zugabe am aktuellen Ziel	DIES_AKTUELLER_POSTEN + EINGABE => Zugabe am aktuellen Ziel	NONCLOSE	YES
E077	H5-S001	H5	f56r	F014	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	daiin	MC039	AIIN	SOLLWERT	Sollmaß	SOLLWERT => Sollmaß	NONCLOSE	NO
E078	H5-S001	H5	f56r	F015	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sho	MC034	CHO_INPUT	EINGABE	weitere Zutat	EINGABE => weitere Zutat	NONCLOSE	YES
E079	H5-S001	H5	f56r	F015	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchol	MC090	K_BINDER	ARGUMENTBINDER	weiter bearbeiten	ARGUMENTBINDER => weiter bearbeiten	NONCLOSE	NO
E080	H5-S001	H5	f56r	F015	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	otchor	MC013	OT+OR	FOLGEPOSTEN + BEDINGUNGSANSATZ	Folgeansatz	FOLGEPOSTEN + BEDINGUNGSANSATZ => Folgeansatz	NONCLOSE	NO
E081	H5-S001	H5	f56r	F015	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choky	MC026	OK+Y	EINSETZEN + DIES_AKTUELLER_POSTEN	einsetzen	EINSETZEN + DIES_AKTUELLER_POSTEN => einsetzen	NONCLOSE	NO
E082	H5-S001	H5	f56r	F015	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	dal	MC154	AL	ZU_ZIEL	dorthin	ZU_ZIEL => dorthin	NONCLOSE	NO
E083	H5-S002	H5	f56r	F016	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	schol	MC142	D_PREVIOUS	VORIGER	vom vorigen Arbeitsgang nehmen	VORIGER => vom vorigen Arbeitsgang nehmen	NONCLOSE	NO
E084	H5-S002	H5	f56r	F016	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choy	MC131	Y+CHO_INPUT	DIES_AKTUELLER_POSTEN + EINGABE	aktuelle Zutat	DIES_AKTUELLER_POSTEN + EINGABE => aktuelle Zutat	NONCLOSE	YES
E085	H5-S002	H5	f56r	F016	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choky	MC026	OK+Y	EINSETZEN + DIES_AKTUELLER_POSTEN	einsetzen	EINSETZEN + DIES_AKTUELLER_POSTEN => einsetzen	NONCLOSE	NO
E086	H5-S002	H5	f56r	F016	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	cheeckhody	MC099	WHOLE_SIGN[cheeckhody]	auftragen; Schluss	auftragen; Schluss	auftragen; Schluss => auftragen; Schluss	TERMINAL	YES
E087	H5-S003	H5	f56r	F017	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sh	MC114	WHOLE_SIGN[sh]	Stängel	Stängel	Stängel => Stängel	NONCLOSE	NO
E088	H5-S003	H5	f56r	F017	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	cho	MC034	CHO_INPUT	EINGABE	weitere Zutat	EINGABE => weitere Zutat	NONCLOSE	YES
E089	H5-S003	H5	f56r	F017	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchey	MC122	Y+K_BINDER	DIES_AKTUELLER_POSTEN + ARGUMENTBINDER	den laufenden Posten kurz bearbeiten	DIES_AKTUELLER_POSTEN + ARGUMENTBINDER => den laufenden Posten kurz bearbeiten	NONCLOSE	NO
E090	H5-S003	H5	f56r	F017	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	qokokchy	MC015	OK+Y	EINSETZEN + DIES_AKTUELLER_POSTEN	denselben Posten erneut einsetzen	EINSETZEN + DIES_AKTUELLER_POSTEN => denselben Posten erneut einsetzen	NONCLOSE	NO
E091	H5-S004	H5	f56r	F018	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	okchy	MC103	OK+Y	EINSETZEN + DIES_AKTUELLER_POSTEN	den laufenden Posten einsetzen und weiterbearbeiten	EINSETZEN + DIES_AKTUELLER_POSTEN => den laufenden Posten einsetzen und weiterbearbeiten	NONCLOSE	NO
E092	H5-S004	H5	f56r	F018	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chokcheo	MC006	OK+CHEO	EINSETZEN + AUSZUG	Auszug einsetzen	EINSETZEN + AUSZUG => Auszug einsetzen	NONCLOSE	NO
E093	H5-S004	H5	f56r	F018	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchal	MC077	K_BINDER	ARGUMENTBINDER	an der Zielstelle bearbeiten	ARGUMENTBINDER => an der Zielstelle bearbeiten	NONCLOSE	NO
E094	H5-S005	H5	f56r	F019	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sho	MC034	CHO_INPUT	EINGABE	weitere Zutat	EINGABE => weitere Zutat	NONCLOSE	YES
E095	H5-S005	H5	f56r	F019	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chokchy	MC103	OK+Y	EINSETZEN + DIES_AKTUELLER_POSTEN	den laufenden Posten einsetzen und weiterbearbeiten	EINSETZEN + DIES_AKTUELLER_POSTEN => den laufenden Posten einsetzen und weiterbearbeiten	NONCLOSE	NO
E096	H5-S005	H5	f56r	F019	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchoar	MC136	K_BINDER	ARGUMENTBINDER	bearbeiteter Quellauszug	ARGUMENTBINDER => bearbeiteter Quellauszug	NONCLOSE	NO
E097	H5-S005	H5	f56r	F019	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sotodan	MC068	WHOLE_SIGN[sotodan]	zur Folgeanwendung weiterführen	zur Folgeanwendung weiterführen	zur Folgeanwendung weiterführen => zur Folgeanwendung weiterführen	NONCLOSE	NO
E098	H5-S006	H5	f56r	F020	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	otchey	MC171	OT+Y	FOLGEPOSTEN + DIES_AKTUELLER_POSTEN	das nächste	FOLGEPOSTEN + DIES_AKTUELLER_POSTEN => das nächste	NONCLOSE	NO
E099	H5-S006	H5	f56r	F020	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	keol	MC104	K_BINDER	ARGUMENTBINDER	kurz weiterbearbeiten	ARGUMENTBINDER => kurz weiterbearbeiten	NONCLOSE	NO
E100	H5-S006	H5	f56r	F020	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	daiin	MC039	AIIN	SOLLWERT	Sollmaß	SOLLWERT => Sollmaß	NONCLOSE	NO
E101	B1-S001	B1	f81v	F021	gemeinsames zweireihiges Figuren-/Beckenfeld	qokedy	MC083	OK+E_GRADE+DY	EINSETZEN + GRAD + FESTSETZEN	kurz einwirken; Schluss; Arbeitsschritt festsetzen	EINSETZEN + GRAD + FESTSETZEN => kurz einwirken; Schluss; Arbeitsschritt festsetzen	TERMINAL	YES
E102	B1-S002	B1	f81v	F022	gemeinsames zweireihiges Figuren-/Beckenfeld	okaiin	MC120	OK+AIIN	EINSETZEN + SOLLWERT	bemessen	EINSETZEN + SOLLWERT => bemessen	NONCLOSE	NO
