event_id	page	record	statement_id	surface	card_no	revised_card_reading_de	revised_component_parse	composition_status	silent_owner_de	primitive_program
E023	f10r	H2	H2-S001	shy	PROC019	dies	Y	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	TARGET_HANDOFF
E024	f10r	H2	H2-S002	qotchor	PROC020	danach · abziehen · Ansatz	OT+CH+OR	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	ACTIVATE_CHARGE
E025	f10r	H2	H2-S002	chor	PROC016	Ansatz	OR	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	ACTIVATE_CHARGE
E026	f10r	H2	H2-S002	otol	PROC021	danach · fortsetzen	OT+OL	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	CONTINUE_USE
E027	f10r	H2	H2-S002	chol	PROC013	fortsetzen	OL	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	CONTINUE_USE
E028	f10r	H2	H2-S002	cholor	PROC022	fortsetzen · Ansatz	OL+OR	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	ACTIVATE_CHARGE
E029	f10r	H2	H2-S002	chol	PROC013	fortsetzen	OL	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	CONTINUE_USE
E030	f10r	H2	H2-S002	daiin	PROC009	Maß	AIIN	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	METER_CHECK
E031	f10r	H2	H2-S002	dar	PROC003	von dort	AR	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	SOURCE_DRAW
E032	f10r	H2	H2-S003	oykchor	PROC023	Arbeitsgang · dies · zuführen · Ansatz	O+Y+K+OR	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	ACTIVATE_CHARGE
E033	f10r	H2	H2-S003	shor	PROC016	Ansatz	OR	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	ACTIVATE_CHARGE
E034	f10r	H2	H2-S003	chor	PROC016	Ansatz	OR	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	ACTIVATE_CHARGE
E035	f10r	H2	H2-S003	chy	PROC019	dies	Y	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	CONTINUE_USE
E036	f10r	H2	H2-S003	kaiiin	PROC024	zuführen · Sollstufe	K+IIN	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	METER_CHECK
E037	f10r	H2	H2-S003	dy	PROC019	dies	Y	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	CONTINUE_USE
E038	f10r	H2	H2-S003	chodaiin	PROC025	abziehen · Arbeitsgang · Maß	CH+O+AIIN	COMPOSITIONAL	abgebildete breit gezähnte radialblütige Pflanze	SOURCE_DRAW
E039	f11r	H3	H3-S001	tshol	PROC026	eintragen · halten · fortsetzen	T+SH+OL	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	HOLD_STATE
E040	f11r	H3	H3-S001	schoal	PROC027	halten · Arbeitsgang · Zielstelle	SH+O+AL	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	TARGET_HANDOFF
E041	f11r	H3	H3-S001	cfhy	PROC028	auswringen · dies	CFH+Y	PARTIAL_WITH_LEARNED_ATOM	abgebildete dicht blau blühende Kronenpflanze	SOURCE_DRAW
E042	f11r	H3	H3-S001	shfydaiin	PROC029	halten · dies · Maß	SH+Y+AIIN	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	METER_CHECK
E043	f11r	H3	H3-S001	cphy	PROC030	hinein · dies	P+Y	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	MOVE_PASS
E044	f11r	H3	H3-S001	shey	PROC031	halten · länger · dies	SH+EE+Y	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	HOLD_STATE
E045	f11r	H3	H3-S001	tchody	PROC032	eintragen · abziehen · Arbeitsgang · Schluss	T+CH+O+DY	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	SOURCE_DRAW>CLOSE
E046	f11r	H3	H3-S002	shoyty	PROC033	halten · Arbeitsgang · dies · eintragen · dies	SH+O+Y+T+Y	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	HOLD_STATE
E047	f11r	H3	H3-S003	dchol	PROC034	fortsetzen	OL	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	CONTINUE_USE
E048	f11r	H3	H3-S003	chy	PROC019	dies	Y	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	CONTINUE_USE
E049	f11r	H3	H3-S003	kchy	PROC035	zuführen · dies	K+Y	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	ACTIVATE_CHARGE
E050	f11r	H3	H3-S003	dy	PROC019	dies	Y	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	CONTINUE_USE
E051	f11r	H3	H3-S003	daiin	PROC009	Maß	AIIN	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	METER_CHECK
E052	f11r	H3	H3-S004	qotchy	PROC036	danach · dies	OT+Y	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	ACTIVATE_CHARGE
E053	f11r	H3	H3-S004	okchol	PROC037	ansetzen · fortsetzen	OK+OL	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	ACTIVATE_CHARGE
E054	f11r	H3	H3-S004	cthy	PROC014	bereit · dies	CTH+Y	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	HOLD_STATE
E055	f11r	H3	H3-S004	dy	PROC019	dies	Y	COMPOSITIONAL	abgebildete dicht blau blühende Kronenpflanze	CONTINUE_USE
E056	f55v	H4	H4-S001	qokaiin	PROC038	ansetzen · Maß	OK+AIIN	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	METER_CHECK
E057	f55v	H4	H4-S001	chaiin	PROC009	Maß	AIIN	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	METER_CHECK
E058	f55v	H4	H4-S001	ykain	PROC039	dies · zuführen · Portion	Y+K+AIN	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	ACTIVATE_CHARGE
E059	f55v	H4	H4-S001	ykan	PROC040	dies · zuführen · Portion	Y+K+AIN	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	ACTIVATE_CHARGE
E060	f55v	H4	H4-S001	ody	PROC041	Arbeitsgang · Schluss	O+DY	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	CONTINUE_USE>CLOSE
E061	f55v	H4	H4-S002	daiin	PROC009	Maß	AIIN	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	METER_CHECK
E062	f55v	H4	H4-S002	chedy	PROC042	umsetzen · dies	CHD+Y	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	ACTIVATE_CHARGE
E063	f55v	H4	H4-S002	talam	PROC043	verwahren	TALAM	LEARNED_WHOLE_CARD	abgebildete breitblättrige rispige Pflanze	CONTINUE_USE
E064	f55v	H4	H4-S003	ykaiin	PROC044	dies · zuführen · Maß	Y+K+AIIN	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	METER_CHECK
E065	f55v	H4	H4-S003	cheoar	PROC045	abziehen · kurz · Arbeitsgang · von dort	CH+E+O+AR	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	SOURCE_DRAW
E066	f55v	H4	H4-S003	cheeky	PROC046	wärmen · länger · dies	CHK+EE+Y	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	ACTIVATE_CHARGE
E067	f55v	H4	H4-S003	oldy	PROC047	fortsetzen · Schluss	OL+DY	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	CONTINUE_USE>CLOSE
E068	f55v	H4	H4-S004	aiin	PROC009	Maß	AIIN	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	METER_CHECK
E069	f55v	H4	H4-S004	okal	PROC048	ansetzen · Zielstelle	OK+AL	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	TARGET_HANDOFF
E070	f55v	H4	H4-S004	oltchy	PROC049	fortsetzen · eintragen · dies	OL+T+Y	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	ACTIVATE_CHARGE
E071	f55v	H4	H4-S004	or	PROC016	Ansatz	OR	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	ACTIVATE_CHARGE
E072	f55v	H4	H4-S004	y	PROC019	dies	Y	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	CONTINUE_USE
E073	f55v	H4	H4-S004	orain	PROC050	Ansatz · Portion	OR+AIN	COMPOSITIONAL	abgebildete breitblättrige rispige Pflanze	ACTIVATE_CHARGE
E074	f56r	H5	H5-S001	chochor	PROC051	Gabe · abziehen · Ansatz	HO+CH+OR	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E075	f56r	H5	H5-S001	cho	PROC052	Gabe	HO	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E076	f56r	H5	H5-S001	chodaly	PROC053	Gabe · Zielstelle · dies	HO+AL+Y	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	TARGET_HANDOFF
E077	f56r	H5	H5-S001	daiin	PROC009	Maß	AIIN	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	METER_CHECK
E078	f56r	H5	H5-S001	sho	PROC052	Gabe	HO	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E079	f56r	H5	H5-S001	kchol	PROC054	zuführen · fortsetzen	K+OL	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	MOVE_PASS
E080	f56r	H5	H5-S001	otchor	PROC020	danach · abziehen · Ansatz	OT+CH+OR	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E081	f56r	H5	H5-S001	choky	PROC008	ansetzen · dies	OK+Y	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	CONTINUE_USE
E082	f56r	H5	H5-S001	dal	PROC055	Zielstelle	AL	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	TARGET_HANDOFF
E083	f56r	H5	H5-S002	schol	PROC034	fortsetzen	OL	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	CONTINUE_USE
E084	f56r	H5	H5-S002	choy	PROC056	Gabe · dies	HO+Y	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E085	f56r	H5	H5-S002	choky	PROC008	ansetzen · dies	OK+Y	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E086	f56r	H5	H5-S002	cheeckhody	PROC057	abziehen · länger · Durchlass · Arbeitsgang · Schluss	CH+EE+CKH+O+DY	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	HOLD_STATE>CLOSE
E087	f56r	H5	H5-S003	sh	PROC058	halten	SH	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	HOLD_STATE
E088	f56r	H5	H5-S003	cho	PROC052	Gabe	HO	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E089	f56r	H5	H5-S003	kchey	PROC059	zuführen · kurz · dies	K+E+Y	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	HOLD_STATE
E090	f56r	H5	H5-S003	qokokchy	PROC060	ansetzen · ansetzen · dies	OK+OK+Y	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E091	f56r	H5	H5-S004	okchy	PROC011	ansetzen · dies	OK+Y	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E092	f56r	H5	H5-S004	chokcheo	PROC061	ansetzen · abziehen · kurz · Arbeitsgang	OK+CH+E+O	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E093	f56r	H5	H5-S004	kchal	PROC062	zuführen · Zielstelle	K+AL	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	TARGET_HANDOFF
E094	f56r	H5	H5-S005	sho	PROC052	Gabe	HO	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E095	f56r	H5	H5-S005	chokchy	PROC011	ansetzen · dies	OK+Y	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E096	f56r	H5	H5-S005	kchoar	PROC063	zuführen · Gabe · von dort	K+HO+AR	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E097	f56r	H5	H5-S005	sotodan	PROC064	danach · Arbeitsgang · Portion	OT+O+AIN	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E098	f56r	H5	H5-S006	otchey	PROC065	danach · dies	OT+Y	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	ACTIVATE_CHARGE
E099	f56r	H5	H5-S006	keol	PROC066	zuführen · kurz · fortsetzen	K+E+OL	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	HOLD_STATE
E100	f56r	H5	H5-S006	daiin	PROC009	Maß	AIIN	COMPOSITIONAL	abgebildete mehrköpfige stachelige Pflanze	METER_CHECK
E101	f81v	B1	B1-S001	qokedy	PROC067	ansetzen · kurz · Schluss	OK+E+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE>CLOSE
E102	f81v	B1	B1-S002	okaiin	PROC038	ansetzen · Maß	OK+AIIN	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	METER_CHECK
E103	f81v	B1	B1-S002	kair	PROC068	zuführen · Lauf	K+AIR	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	MOVE_PASS
E104	f81v	B1	B1-S002	okal	PROC048	ansetzen · Zielstelle	OK+AL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	TARGET_HANDOFF
E105	f81v	B1	B1-S002	sar	PROC003	von dort	AR	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	SOURCE_DRAW
E106	f81v	B1	B1-S002	ol	PROC013	fortsetzen	OL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	CONTINUE_USE
E107	f81v	B1	B1-S002	kain	PROC069	zuführen · Portion	K+AIN	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	ACTIVATE_CHARGE
E108	f81v	B1	B1-S002	olkain	PROC070	fortsetzen · zuführen · Portion	OL+K+AIN	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	ACTIVATE_CHARGE
E109	f81v	B1	B1-S002	al	PROC055	Zielstelle	AL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	TARGET_HANDOFF
E110	f81v	B1	B1-S002	ol	PROC013	fortsetzen	OL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	CONTINUE_USE
E111	f81v	B1	B1-S002	rol	PROC071	abkühlen · fortsetzen	R+OL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE
E112	f81v	B1	B1-S002	dl	PROC072	führen	L	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	MOVE_PASS
E113	f81v	B1	B1-S002	olor	PROC022	fortsetzen · Ansatz	OL+OR	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	ACTIVATE_CHARGE
E114	f81v	B1	B1-S002	ol	PROC013	fortsetzen	OL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	CONTINUE_USE
E115	f81v	B1	B1-S002	sheckhal	PROC073	halten · kurz · Durchlass · Zielstelle	SH+E+CKH+AL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE
E116	f81v	B1	B1-S002	daiin	PROC009	Maß	AIIN	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	METER_CHECK
E117	f81v	B1	B1-S002	qokeedal	PROC074	ansetzen · länger · Zielstelle	OK+EE+AL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE
E118	f81v	B1	B1-S002	daiin	PROC009	Maß	AIIN	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	METER_CHECK
E119	f81v	B1	B1-S002	chckhy	PROC075	Durchlass · dies	CKH+Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	MOVE_PASS
E120	f81v	B1	B1-S002	schedy	PROC076	umsetzen · Schluss	CHD+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	MOVE_PASS>CLOSE
E121	f81v	B1	B1-S003	qol	PROC013	fortsetzen	OL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	CONTINUE_USE
E122	f81v	B1	B1-S003	sshkchdy	PROC077	halten · zuführen · umsetzen · Schluss	SH+K+CHD+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE>CLOSE
E123	f81v	B1	B1-S004	chedy	PROC042	umsetzen · dies	CHD+Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	MOVE_PASS
E124	f81v	B1	B1-S004	ol	PROC013	fortsetzen	OL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	CONTINUE_USE
E125	f81v	B1	B1-S004	shedy	PROC078	absetzen · Schluss	SHED+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE>CLOSE
E126	f81v	B1	B1-S005	qolchedy	PROC079	fortsetzen · umsetzen · Schluss	OL+CHD+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	MOVE_PASS>CLOSE
E127	f81v	B1	B1-S006	qokain	PROC080	ansetzen · Portion	OK+AIN	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	ACTIVATE_CHARGE
E128	f81v	B1	B1-S006	shckhy	PROC075	Durchlass · dies	CKH+Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	MOVE_PASS
E129	f81v	B1	B1-S006	dl	PROC072	führen	L	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	MOVE_PASS
E130	f81v	B1	B1-S006	ral	PROC081	abkühlen · Zielstelle	R+AL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE
E131	f81v	B1	B1-S007	qokchdy	PROC082	ansetzen · umsetzen · Schluss	OK+CHD+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	ACTIVATE_CHARGE>CLOSE
E132	f81v	B1	B1-S008	chey	PROC019	dies	Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	CONTINUE_USE
E133	f81v	B1	B1-S008	ol	PROC013	fortsetzen	OL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	CONTINUE_USE
E134	f81v	B1	B1-S008	cheky	PROC083	wärmen · kurz · dies	CHK+E+Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE
E135	f81v	B1	B1-S008	ol	PROC013	fortsetzen	OL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	CONTINUE_USE
E136	f81v	B1	B1-S008	shedy	PROC078	absetzen · Schluss	SHED+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE>CLOSE
E137	f81v	B1	B1-S009	qokedy	PROC067	ansetzen · kurz · Schluss	OK+E+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE>CLOSE
E138	f81v	B1	B1-S010	qokedy	PROC067	ansetzen · kurz · Schluss	OK+E+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE>CLOSE
E139	f81v	B1	B1-S011	chckhy	PROC075	Durchlass · dies	CKH+Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	MOVE_PASS
E140	f81v	B1	B1-S011	qoky	PROC008	ansetzen · dies	OK+Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	ACTIVATE_CHARGE
E141	f81v	B1	B1-S012	lsho	PROC084	Waschgang · Arbeitsgang	LSH+O	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	CONTINUE_USE
E142	f81v	B1	B1-S012	qokey	PROC085	ansetzen · kurz · dies	OK+E+Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE
E143	f81v	B1	B1-S012	lshedy	PROC086	Waschgang · kurz · Schluss	LSH+E+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE>CLOSE
E144	f81v	B1	B1-S013	lshedy	PROC086	Waschgang · kurz · Schluss	LSH+E+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE>CLOSE
E145	f81v	B1	B1-S014	chedy	PROC042	umsetzen · dies	CHD+Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	MOVE_PASS
E146	f81v	B1	B1-S014	qolky	PROC087	auffangen · dies	SOLK+Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE
E147	f81v	B1	B1-S014	lchedal	PROC088	führen · umsetzen · Zielstelle	L+CHD+AL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	TARGET_HANDOFF
E148	f81v	B1	B1-S014	qol	PROC013	fortsetzen	OL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	CONTINUE_USE
E149	f81v	B1	B1-S014	otar	PROC089	danach · von dort	OT+AR	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	SOURCE_DRAW
E150	f81v	B1	B1-S015	ytey	PROC090	eintragen · kurz · dies	T+E+Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE
E151	f81v	B1	B1-S015	okchedy	PROC091	ansetzen · umsetzen · Schluss	OK+CHD+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	ACTIVATE_CHARGE>CLOSE
E152	f81v	B1	B1-S016	qokal	PROC048	ansetzen · Zielstelle	OK+AL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	TARGET_HANDOFF
E153	f81v	B1	B1-S016	okeey	PROC092	ansetzen · länger · dies	OK+EE+Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE
E154	f81v	B1	B1-S016	qol	PROC013	fortsetzen	OL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	CONTINUE_USE
E155	f81v	B1	B1-S016	cheedy	PROC078	absetzen · Schluss	SHED+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE>CLOSE
E156	f81v	B1	B1-S017	sal	PROC055	Zielstelle	AL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	TARGET_HANDOFF
E157	f81v	B1	B1-S017	teol	PROC093	kurz · fortsetzen	E+OL	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	HOLD_STATE
E158	f81v	B1	B1-S017	dchdy	PROC094	umsetzen · Schluss	CHD+DY	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	MOVE_PASS>CLOSE
E159	f81v	B1	B1-S018	ly	PROC095	führen · dies	L+Y	COMPOSITIONAL	gemeinsame zweireihige Figuren-/Beckenstation	MOVE_PASS
