scope	model_stage	null_feature	null_weight	target_count	truth_generated_count	top1_exact_count	top2_exact_count	top3_exact_count	top5_exact_count	rank_sum	deepest_truth_rank
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	TAIL_DNULL_BIN_W100	TAIL_DNULL_BINARY	1.0	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	TAIL_DNULL_BIN_W150	TAIL_DNULL_BINARY	1.5	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	TAIL_DNULL_BIN_W200	TAIL_DNULL_BINARY	2.0	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	TAIL_DNULL_BIN_W250	TAIL_DNULL_BINARY	2.5	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	TAIL_DNULL_BIN_W300	TAIL_DNULL_BINARY	3.0	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_TAIL_DNULL_LOG_W025	NAIVE_TAIL_DNULL_LOG	0.25	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_TAIL_DNULL_LOG_W050	NAIVE_TAIL_DNULL_LOG	0.5	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_TAIL_DNULL_LOG_W075	NAIVE_TAIL_DNULL_LOG	0.75	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_TAIL_DNULL_LOG_W090	NAIVE_TAIL_DNULL_LOG	0.9	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_TAIL_DNULL_LOG_W100	NAIVE_TAIL_DNULL_LOG	1.0	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_TAIL_DNULL_LOG_W105	NAIVE_TAIL_DNULL_LOG	1.05	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_TAIL_DNULL_LOG_W110	NAIVE_TAIL_DNULL_LOG	1.1	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_TAIL_DNULL_LOG_W115	NAIVE_TAIL_DNULL_LOG	1.15	1558	1441	1098	1327	1386	1418	2110	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_TAIL_DNULL_LOG_W120	NAIVE_TAIL_DNULL_LOG	1.2	1558	1441	1098	1327	1386	1418	2110	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	NAIVE_TAIL_DNULL_LOG_W125	NAIVE_TAIL_DNULL_LOG	1.25	1558	1441	1098	1327	1386	1418	2110	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	BROAD_DNULL_LOG_W010	BROAD_DNULL_LOG	0.1	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	BROAD_DNULL_LOG_W025	BROAD_DNULL_LOG	0.25	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	BROAD_DNULL_LOG_W050	BROAD_DNULL_LOG	0.5	1558	1441	1098	1328	1386	1418	2109	22
FOUR_FOLD_OLD26_SURFACE_REHEARSAL	BROAD_DNULL_LOG_W100	BROAD_DNULL_LOG	1.0	1558	1441	1098	1328	1386	1418	2109	22
CURRENT_159_OLD26_TO_NEW4	GDT527_BASE	BASE	0.0	159	159	148	156	158	158	179	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_LOG_W025	TAIL_DNULL_LOG	0.25	159	159	148	156	158	158	179	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_LOG_W050	TAIL_DNULL_LOG	0.5	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_LOG_W075	TAIL_DNULL_LOG	0.75	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_LOG_W090	TAIL_DNULL_LOG	0.9	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_LOG_W100	TAIL_DNULL_LOG	1.0	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_LOG_W105	TAIL_DNULL_LOG	1.05	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_LOG_W110	TAIL_DNULL_LOG	1.1	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_LOG_W115	TAIL_DNULL_LOG	1.15	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_LOG_W120	TAIL_DNULL_LOG	1.2	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_LOG_W125	TAIL_DNULL_LOG	1.25	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_BIN_W050	TAIL_DNULL_BINARY	0.5	159	159	148	156	158	158	179	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_BIN_W100	TAIL_DNULL_BINARY	1.0	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_BIN_W150	TAIL_DNULL_BINARY	1.5	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_BIN_W200	TAIL_DNULL_BINARY	2.0	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_BIN_W250	TAIL_DNULL_BINARY	2.5	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	TAIL_DNULL_BIN_W300	TAIL_DNULL_BINARY	3.0	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_TAIL_DNULL_LOG_W025	NAIVE_TAIL_DNULL_LOG	0.25	159	159	148	156	158	158	179	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_TAIL_DNULL_LOG_W050	NAIVE_TAIL_DNULL_LOG	0.5	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_TAIL_DNULL_LOG_W075	NAIVE_TAIL_DNULL_LOG	0.75	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_TAIL_DNULL_LOG_W090	NAIVE_TAIL_DNULL_LOG	0.9	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_TAIL_DNULL_LOG_W100	NAIVE_TAIL_DNULL_LOG	1.0	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_TAIL_DNULL_LOG_W105	NAIVE_TAIL_DNULL_LOG	1.05	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_TAIL_DNULL_LOG_W110	NAIVE_TAIL_DNULL_LOG	1.1	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_TAIL_DNULL_LOG_W115	NAIVE_TAIL_DNULL_LOG	1.15	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_TAIL_DNULL_LOG_W120	NAIVE_TAIL_DNULL_LOG	1.2	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	NAIVE_TAIL_DNULL_LOG_W125	NAIVE_TAIL_DNULL_LOG	1.25	159	159	149	157	158	158	177	9
CURRENT_159_OLD26_TO_NEW4	BROAD_DNULL_LOG_W010	BROAD_DNULL_LOG	0.1	159	159	148	156	158	158	179	9
CURRENT_159_OLD26_TO_NEW4	BROAD_DNULL_LOG_W025	BROAD_DNULL_LOG	0.25	159	159	148	156	158	158	179	9
CURRENT_159_OLD26_TO_NEW4	BROAD_DNULL_LOG_W050	BROAD_DNULL_LOG	0.5	159	159	148	157	158	158	178	9
CURRENT_159_OLD26_TO_NEW4	BROAD_DNULL_LOG_W100	BROAD_DNULL_LOG	1.0	159	159	149	157	158	158	177	9
CURRENT_159_FAMILY_REVISED	GDT527_BASE	BASE	0.0	159	159	150	156	158	158	177	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_LOG_W025	TAIL_DNULL_LOG	0.25	159	159	150	156	158	158	177	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_LOG_W050	TAIL_DNULL_LOG	0.5	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_LOG_W075	TAIL_DNULL_LOG	0.75	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_LOG_W090	TAIL_DNULL_LOG	0.9	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_LOG_W100	TAIL_DNULL_LOG	1.0	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_LOG_W105	TAIL_DNULL_LOG	1.05	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_LOG_W110	TAIL_DNULL_LOG	1.1	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_LOG_W115	TAIL_DNULL_LOG	1.15	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_LOG_W120	TAIL_DNULL_LOG	1.2	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_LOG_W125	TAIL_DNULL_LOG	1.25	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_BIN_W050	TAIL_DNULL_BINARY	0.5	159	159	150	156	158	158	177	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_BIN_W100	TAIL_DNULL_BINARY	1.0	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_BIN_W150	TAIL_DNULL_BINARY	1.5	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_BIN_W200	TAIL_DNULL_BINARY	2.0	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_BIN_W250	TAIL_DNULL_BINARY	2.5	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	TAIL_DNULL_BIN_W300	TAIL_DNULL_BINARY	3.0	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	NAIVE_TAIL_DNULL_LOG_W025	NAIVE_TAIL_DNULL_LOG	0.25	159	159	150	156	158	158	177	9
CURRENT_159_FAMILY_REVISED	NAIVE_TAIL_DNULL_LOG_W050	NAIVE_TAIL_DNULL_LOG	0.5	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	NAIVE_TAIL_DNULL_LOG_W075	NAIVE_TAIL_DNULL_LOG	0.75	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	NAIVE_TAIL_DNULL_LOG_W090	NAIVE_TAIL_DNULL_LOG	0.9	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	NAIVE_TAIL_DNULL_LOG_W100	NAIVE_TAIL_DNULL_LOG	1.0	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	NAIVE_TAIL_DNULL_LOG_W105	NAIVE_TAIL_DNULL_LOG	1.05	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	NAIVE_TAIL_DNULL_LOG_W110	NAIVE_TAIL_DNULL_LOG	1.1	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	NAIVE_TAIL_DNULL_LOG_W115	NAIVE_TAIL_DNULL_LOG	1.15	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	NAIVE_TAIL_DNULL_LOG_W120	NAIVE_TAIL_DNULL_LOG	1.2	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	NAIVE_TAIL_DNULL_LOG_W125	NAIVE_TAIL_DNULL_LOG	1.25	159	159	151	157	158	158	175	9
CURRENT_159_FAMILY_REVISED	BROAD_DNULL_LOG_W010	BROAD_DNULL_LOG	0.1	159	159	150	156	158	158	177	9
CURRENT_159_FAMILY_REVISED	BROAD_DNULL_LOG_W025	BROAD_DNULL_LOG	0.25	159	159	150	156	158	158	177	9
CURRENT_159_FAMILY_REVISED	BROAD_DNULL_LOG_W050	BROAD_DNULL_LOG	0.5	159	159	150	157	158	158	176	9
CURRENT_159_FAMILY_REVISED	BROAD_DNULL_LOG_W100	BROAD_DNULL_LOG	1.0	159	159	151	157	158	158	175	9
