page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v42_token_glosses_de	v43_token_glosses_de	v43_working_translation_de	v42_unknown_tokens	v43_unknown_tokens	v43_complete
f102r1	f102r1.5	P	1	1	ytol	YTOL_ACTION	ytol sheol she olaiin orain oraroekeol chol ekey qokol dain	[ytol:?] | feuchtes Material | feucht, attributiv gebunden | Drogenstoff, Menge III | Drogenportion II | [oraroekeol:?] | trocken; nominal trockenes Gut/Material | [ekey:?] | erhitzen | Qualitätsgrad II	kühle hiervon den Drogenstoff ab | feuchtes Material | feucht, attributiv gebunden | Drogenstoff, Menge III | Drogenportion II | [oraroekeol:?] | trocken; nominal trockenes Gut/Material | [ekey:?] | erhitzen | Qualitätsgrad II	kühle hiervon den Drogenstoff ab; feuchtes Material; feucht, attributiv gebunden; drei Teile Holzdrogenansatz; Drogenportion II; [oraroekeol:?]; Trockengut; [ekey:?]; erhitze bis Grad II	3	2	0
f102r1	f102r1.9	P	1	3	qokeol	QOKEOL_ACTION	daiin orsheoldy qokeol oteeody lshodykeodal qokshdy sy	Grad-/Maßwert III | [orsheoldy:?] | [qokeol:?] | [oteeody:?] | [lshodykeodal:?] | heiß und feucht am Anfang des Grades, abgeschlossen | Saatgut in Grundform	Grad-/Maßwert III | [orsheoldy:?] | erhitze den Drogenstoff bis zur Mittelstufe | [oteeody:?] | [lshodykeodal:?] | heiß und feucht am Anfang des Grades, abgeschlossen | Saatgut in Grundform	drei Maße; [orsheoldy:?]; erhitze den Drogenstoff bis zur Mittelstufe; [oteeody:?]; [lshodykeodal:?]; heiß und leicht angefeuchtet, abgeschlossen; Saatgut in Grundform	4	3	0
f102v1	f102v1.10	P	1	1	kochor	EXACT_WHOLE	kochor ol ydaiin choraiin sheey ykeey kor shey qokey dy	[kochor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | davon drei Maße | Blüten-/Pflanzenteil, Menge/Klasse III | feucht am Ende des Grades | erhitze hiervon bis zur Endstufe und schließe ab | heiße Drogenportion | feucht in der Mitte des Grades | heiß in der Mitte des Grades | Qualitäts-/Wertfeld geschlossen	erhitzter Pflanzenteil im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | davon drei Maße | Blüten-/Pflanzenteil, Menge/Klasse III | feucht am Ende des Grades | erhitze hiervon bis zur Endstufe und schließe ab | heiße Drogenportion | feucht in der Mitte des Grades | heiß in der Mitte des Grades | Qualitäts-/Wertfeld geschlossen	erhitzter Pflanzenteil im Ansatz; Grundansatz; davon drei Maße; Blüten-/Pflanzenteil, Menge/Klasse III; vollständig eingeweicht; erhitze hiervon bis zur Endstufe und schließe ab; heiße Drogenportion; bis zur mittleren Einweichstufe; bis zur mittleren Heizstufe.	1	0	1
f102v1	f102v1.23	P	1	5	qockhey	QOCKHEY_ACTION	ksheody sho qokey sheody qockhey olcheor odain okchody	[ksheody:?] | feuchter Ansatz | heiß in der Mitte des Grades | angefeuchteter Ansatz, abgeschlossen | [qockhey:?] | [olcheor:?] | Zubereitungsdosis II | [okchody:?]	[ksheody:?] | feuchter Ansatz | heiß in der Mitte des Grades | angefeuchteter Ansatz, abgeschlossen | Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten | [olcheor:?] | Zubereitungsdosis II | [okchody:?]	[ksheody:?]; feuchter Ansatz; bis zur mittleren Heizstufe; angefeuchteter Ansatz, abgeschlossen; Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten; [olcheor:?]; Zubereitungsdosis II; [okchody:?]	4	3	0
f102v1	f102v1.9	P	1	3	qokeol	QOKEOL_ACTION	teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar	kühle den Ansatz ab und schließe | Arzneikompositum am Gradende | [qokeol:?] | [sheky:?] | [qockheor:?] | Drogenportion | trocken angesetzte Zubereitung | trockener Wurzel/Wurzeldrogestoff/Trockengut | [qoteor:?] | abgemessene Fraktion I	kühle den Ansatz ab und schließe | Arzneikompositum am Gradende | erhitze den Drogenstoff bis zur Mittelstufe | [sheky:?] | [qockheor:?] | Drogenportion | trocken angesetzte Zubereitung | trockener Wurzel/Wurzeldrogestoff/Trockengut | [qoteor:?] | abgemessene Fraktion I	kühle den Ansatz ab und schließe; Arzneikompositum am Gradende; erhitze den Drogenstoff bis zur Mittelstufe; [sheky:?]; [qockheor:?]; Drogenportion; trocken angesetzte Zubereitung; trockener Wurzel/Wurzeldrogestoff/Trockengut; [qoteor:?]; abgemessene Fraktion I	4	3	0
f102v2	f102v2.21	P	1	4	eey	EEY_READER_MERGE_LEFT_NOVEL	ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo	trockne hiervon bis zur Endstufe | Samen-/Saatgutposten | miss vom Ansatz ab | [eey:?] | [okeeor:?] | trockener Drogenstoff | [os:?] | Zubereitungsform III | [oeees:?] | [okear:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | Samen/Saatgut, Typ/Charge III | [oteo:?]	trockne hiervon bis zur Endstufe | Samen-/Saatgutposten | miss vom Ansatz ab | Endstufe abschließen | [okeeor:?] | trockener Drogenstoff | [os:?] | Zubereitungsform III | [oeees:?] | [okear:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | Samen/Saatgut, Typ/Charge III | [oteo:?]	trockne hiervon bis zur Endstufe; Samen-/Saatgutposten; Endstufe abschließen; [okeeor:?]; trockener Drogenstoff; [os:?]; Zubereitungsform III; [oeees:?]; [okear:?]; bis zur mittleren Trockenstufe; bis zur Heizendstufe; Samen/Saatgut, Typ/Charge III; [oteo:?]	6	5	0
f102v2	f102v2.23	P	1	7	eey	EEY_READER_MERGE_LEFT_NOVEL	okey okey shey okey oiees or eey	heißer Ansatz in der Mitte des Grades | heißer Ansatz in der Mitte des Grades | feucht in der Mitte des Grades | heißer Ansatz in der Mitte des Grades | [oiees:?] | Drogenportion | [eey:?]	heißer Ansatz in der Mitte des Grades | heißer Ansatz in der Mitte des Grades | feucht in der Mitte des Grades | heißer Ansatz in der Mitte des Grades | [oiees:?] | Drogenportion | Endstufe abschließen	Ansatz bis zur mittleren Heizstufe; Ansatz bis zur mittleren Heizstufe; bis zur mittleren Einweichstufe; Ansatz bis zur mittleren Heizstufe; [oiees:?]; Endstufe abschließen	2	1	0
f102v2	f102v2.35	P	2	1|9	ychor|qokeol	EXACT_WHOLE|QOKEOL_ACTION	ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin	[ychor:?] | feuchtes Material | Pulverportion | [sheeor:?] | [shekeey:?] | heiß am Anfang des Grades | trocken angesetzte Zubereitung | kühle den Ansatz ab und schließe | [qokeol:?] | Qualitätsgrad III	nimm hiervon den Pflanzenteil | feuchtes Material | Pulverportion | [sheeor:?] | [shekeey:?] | heiß am Anfang des Grades | trocken angesetzte Zubereitung | kühle den Ansatz ab und schließe | erhitze den Drogenstoff bis zur Mittelstufe | Qualitätsgrad III	nimm hiervon den Pflanzenteil; feuchtes Material; Pulverportion; [sheeor:?]; [shekeey:?]; leicht erhitzt; trocken angesetzte Zubereitung; kühle den Ansatz ab und schließe; erhitze den Drogenstoff bis zur Mittelstufe; Stufe III	4	2	0
f103r	f103r.11	S	1	10	qokeol	QOKEOL_ACTION	dar oteey otain lolshedy okain chey qorain shey otoy qokeol key dayky	abgemessene Fraktion I | kalter Ansatz am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | [lolshedy:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | [qorain:?] | feucht in der Mitte des Grades | [otoy:?] | [qokeol:?] | heiß in der Mitte des Grades | [dayky:?]	abgemessene Fraktion I | kalter Ansatz am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | [lolshedy:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | [qorain:?] | feucht in der Mitte des Grades | [otoy:?] | erhitze den Drogenstoff bis zur Mittelstufe | heiß in der Mitte des Grades | [dayky:?]	abgemessene Fraktion I; Ansatz auf Kühlendstufe; kalt im Zubereitungsrahmen, Grad II; [lolshedy:?]; heiß im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; [qorain:?]; bis zur mittleren Einweichstufe; [otoy:?]; erhitze den Drogenstoff bis zur Mittelstufe; bis zur mittleren Heizstufe; [dayky:?]	5	4	0
f103r	f103r.12	S	1	5	qokeol	QOKEOL_ACTION	oain shey shckhy oteey qokeol keedy shar aiin otedy	[oain:?] | feucht in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | kalter Ansatz am Ende des Grades | [qokeol:?] | heiß am Ende des Grades, abgeschlossen | angefeuchtete Drogenfraktion I | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen	[oain:?] | feucht in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | kalter Ansatz am Ende des Grades | erhitze den Drogenstoff bis zur Mittelstufe | heiß am Ende des Grades, abgeschlossen | angefeuchtete Drogenfraktion I | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen	[oain:?]; bis zur mittleren Einweichstufe; Arzneikompositum: feucht, Gradanfang; Ansatz auf Kühlendstufe; erhitze den Drogenstoff bis zur Mittelstufe; bis zur Heizendstufe gebracht; angefeuchtete Drogenfraktion I; drei Teile; Ansatz auf mittlerer Kühlstufe abgeschlossen	2	1	0
f103r	f103r.16	S	1	3	shdaiin	EXACT_WHOLE	dshol sholkar shdaiin cheey rar okeey shcfhedy opcheol oteedy tchey shky	[dshol:?] | [sholkar:?] | [shdaiin:?] | trocken am Ende des Grades | Wurzelfraktion I | heißer Ansatz am Ende des Grades | [shcfhedy:?] | [opcheol:?] | kalter Ansatz am Ende des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades | [shky:?]	[dshol:?] | [sholkar:?] | drei Dosen eingeweichte Droge | trocken am Ende des Grades | Wurzelfraktion I | heißer Ansatz am Ende des Grades | [shcfhedy:?] | [opcheol:?] | kalter Ansatz am Ende des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades | [shky:?]	[dshol:?]; [sholkar:?]; drei Dosen eingeweichte Droge; vollständig getrocknet; Wurzelfraktion I; Ansatz auf Heizendstufe; [shcfhedy:?]; [opcheol:?]; Ansatz auf Kühlendstufe abgeschlossen; kalt und bis zur mittleren Trockenstufe; [shky:?]	6	5	0
f103r	f103r.18	S	1	2	qokeol	QOKEOL_ACTION	polchedy qokeol okain checthy oteeylshedy okain qokain qokalshedy oteys	getrockneter Pulverstoff/-ansatz | [qokeol:?] | heiß im Zubereitungsrahmen, Grad II | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | [oteeylshedy:?] | heiß im Zubereitungsrahmen, Grad II | heiß, Grad II | [qokalshedy:?] | [oteys:?]	getrockneter Pulverstoff/-ansatz | erhitze den Drogenstoff bis zur Mittelstufe | heiß im Zubereitungsrahmen, Grad II | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | [oteeylshedy:?] | heiß im Zubereitungsrahmen, Grad II | heiß, Grad II | [qokalshedy:?] | [oteys:?]	getrockneter Pulverstoff/-ansatz; erhitze den Drogenstoff bis zur Mittelstufe; heiß im Zubereitungsrahmen, Grad II; trockenes Krautdroge; trockenes Blatt-/Krautgut; [oteeylshedy:?]; heiß im Zubereitungsrahmen, Grad II; heiß, Grad II; [qokalshedy:?]; [oteys:?]	4	3	0
f103r	f103r.52	S	1	8	qopchey	QOPCHEY_ACTION	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	[pchedal:?] | kalter Ansatz am Ende des Grades | Drogenstoff zugeben | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | kalt am Anfang des Grades | [chepchy:?] | [qopchey:?] | Holzdroge, heiß auf Stufe III | [otalsy:?]	[pchedal:?] | kalter Ansatz am Ende des Grades | Drogenstoff zugeben | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | kalt am Anfang des Grades | [chepchy:?] | nimm bis zur Mittelstufe getrocknetes Pulver | Holzdroge, heiß auf Stufe III | [otalsy:?]	[pchedal:?]; Ansatz auf Kühlendstufe; gib Folgendes hinzu: bis zur Heizendstufe gebracht; bis zur Heizendstufe; leicht gekühlt; [chepchy:?]; nimm bis zur Mittelstufe getrocknetes Pulver; Holzdroge, heiß auf Stufe III; [otalsy:?]	4	3	0
f103v	f103v.11	S	1	2	olkeeshy	OLKEESHY_ACTION	qokeedy olkeeshy qoky qokal shed	heiß am Ende des Grades, abgeschlossen | [olkeeshy:?] | heiß am Anfang des Grades | Rohstoffklasse I, heiß am Gradanfang | Einweichen bis zur mittleren Stufe abschließen	heiß am Ende des Grades, abgeschlossen | Holzdrogenansatz vollständig erhitzen und leicht anfeuchten | heiß am Anfang des Grades | Rohstoffklasse I, heiß am Gradanfang | Einweichen bis zur mittleren Stufe abschließen	bis zur Heizendstufe gebracht; Holzdrogenansatz vollständig erhitzen und leicht anfeuchten; leicht erhitzt; Rohstoff I, heiß am Gradanfang; Einweichen bis zur mittleren Stufe abschließen	1	0	1
f103v	f103v.13	S	1	2	eey	EEY_ACTION	dain eey olshy otey olshedy qotshdy okeey lr ain okan olshey	Grad-/Maßwert II | [eey:?] | [olshy:?] | kalter Ansatz in der Mitte des Grades | Holzdroge im Ansatz vollständig eingeweicht | kalt und feucht am Anfang des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | Wurzelholz | Menge-/Klassenwert II | heiß im Zubereitungsrahmen, Grad I | eingeweichte Drogenbasis, Mittelstufe	Grad-/Maßwert II | Endstufe abschließen | [olshy:?] | kalter Ansatz in der Mitte des Grades | Holzdroge im Ansatz vollständig eingeweicht | kalt und feucht am Anfang des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | Wurzelholz | Menge-/Klassenwert II | heiß im Zubereitungsrahmen, Grad I | eingeweichte Drogenbasis, Mittelstufe	zwei Maße; Endstufe abschließen; [olshy:?]; Ansatz bis zur mittleren Kühlstufe; Holzdroge im Ansatz vollständig eingeweicht; kalt und leicht angefeuchtet, abgeschlossen; Ansatz auf Heizendstufe; Wurzelholz; zwei Teile; heiß im Zubereitungsrahmen, Grad I; Holzdrogenansatz bis zur mittleren Einweichstufe	2	1	0
f103v	f103v.24	S	1	6	olan	EXACT_WHOLE	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain	erhitze hiervon bis zur Endstufe und schließe ab | Drogenholz, trocken gebunden, Form I | heiß am Ende des Grades | Wurzelportion | Menge III | [olan:?] | kalt im Zubereitungsrahmen, Grad I | kalt im Zubereitungsrahmen, Grad II | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | ; hierzu: | heiß, Grad II	erhitze hiervon bis zur Endstufe und schließe ab | Drogenholz, trocken gebunden, Form I | heiß am Ende des Grades | Wurzelportion | Menge III | Holzdrogenansatz der Stufe I | kalt im Zubereitungsrahmen, Grad I | kalt im Zubereitungsrahmen, Grad II | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | ; hierzu: | heiß, Grad II	erhitze hiervon bis zur Endstufe und schließe ab; Drogenholz, trocken gebunden, Form I; bis zur Heizendstufe; Wurzelportion; drei Teile; Holzdrogenansatz der Stufe I; kalt im Zubereitungsrahmen, Grad I; kalt im Zubereitungsrahmen, Grad II; kalt im Zubereitungsrahmen, Grad II; Drogenfraktion I; hierzu: heiß, Grad II	1	0	1
f103v	f103v.26	S	1	6	oteaiin	EXACT_WHOLE	yteey qokeey sheety oteey lshedy oteaiin	kühle hiervon bis zur Endstufe ab | heiß am Ende des Grades | vollständig angefeuchtet und gekühlt | kalter Ansatz am Ende des Grades | eingeweichtes Drogenholz | [oteaiin:?]	kühle hiervon bis zur Endstufe ab | heiß am Ende des Grades | vollständig angefeuchtet und gekühlt | kalter Ansatz am Ende des Grades | eingeweichtes Drogenholz | Kaltansatz nach mittlerer Behandlung auf Stufe III	kühle hiervon bis zur Endstufe ab; bis zur Heizendstufe; vollständig angefeuchtet und gekühlt; Ansatz auf Kühlendstufe; eingeweichtes Drogenholz; Kaltansatz nach mittlerer Behandlung auf Stufe III	1	0	1
f103v	f103v.28	S	1	5	otealshey	OTEALSHEY_ACTION	daiin checkhy ykeey shckhy otealshey okain chey oteedy por aiin y	Grad-/Maßwert III | trockenes Arzneikompositum am Gradanfang | erhitze hiervon bis zur Endstufe und schließe ab | Arzneikompositum: feucht, Gradanfang | [otealshey:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | kalter Ansatz am Ende des Grades, abgeschlossen | Pulverportion | Menge III | Eintrag abgeschlossen	Grad-/Maßwert III | trockenes Arzneikompositum am Gradanfang | erhitze hiervon bis zur Endstufe und schließe ab | Arzneikompositum: feucht, Gradanfang | Rohstoff-I-Ansatz kalt vorbehandeln und bis zur Mittelstufe einweichen | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | kalter Ansatz am Ende des Grades, abgeschlossen | Pulverportion | Menge III | Eintrag abgeschlossen	drei Maße; trockenes Arzneikompositum am Gradanfang; erhitze hiervon bis zur Endstufe und schließe ab; Arzneikompositum: feucht, Gradanfang; Rohstoff-I-Ansatz kalt vorbehandeln und bis zur Mittelstufe einweichen; heiß im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; Ansatz auf Kühlendstufe abgeschlossen; Pulverportion; drei Teile.	1	0	1
f103v	f103v.35	S	1	10	otaly	OTALY_ACTION	qol shey ykeey okeey lshey sheckhy chtain oty okedy otaly	Drogenstoff zugeben | feucht in der Mitte des Grades | erhitze hiervon bis zur Endstufe und schließe ab | heißer Ansatz am Ende des Grades | eingeweichtes Drogenholz, Form I | feuchtes Arzneikompositum am Gradanfang | kalt-trocken, Grad II | kalter Ansatz am Anfang des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | [otaly:?]	Drogenstoff zugeben | feucht in der Mitte des Grades | erhitze hiervon bis zur Endstufe und schließe ab | heißer Ansatz am Ende des Grades | eingeweichtes Drogenholz, Form I | feuchtes Arzneikompositum am Gradanfang | kalt-trocken, Grad II | kalter Ansatz am Anfang des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | Rohstoff-I-Ansatz leicht kühlen und abschließen	gib Folgendes hinzu: bis zur mittleren Einweichstufe; erhitze hiervon bis zur Endstufe und schließe ab; Ansatz auf Heizendstufe; eingeweichtes Drogenholz, Form I; feuchtes Arzneikompositum am Gradanfang; kalt-trocken, Grad II; kalter Ansatz am Anfang des Grades; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Rohstoff-I-Ansatz leicht kühlen und abschließen	1	0	1
f104r	f104r.1	S	3	4|6|9	qopchedy|qopchedy|qopchedy	QOPCHEDY_ACTION|QOPCHEDY_ACTION|QOPCHEDY_ACTION	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	[pchdar:?] | trocken in der Mitte des Grades, abgeschlossen | Trockenfraktion I | [qopchedy:?] | [ocphedy:?] | [qopchedy:?] | [shedaiin:?] | [oteeochey:?] | [qopchedy:?] | Saatgut, Typ/Charge II	[pchdar:?] | trocken in der Mitte des Grades, abgeschlossen | Trockenfraktion I | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | [ocphedy:?] | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | [shedaiin:?] | [oteeochey:?] | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | Saatgut, Typ/Charge II	[pchdar:?]; bis zur mittleren Trockenstufe gebracht; Trockenfraktion I; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; [ocphedy:?]; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; [shedaiin:?]; [oteeochey:?]; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; Saatgut, Typ/Charge II	7	4	0
