occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v42_gloss_de	v43_gloss_de	v42_scope_state	v43_scope_state	v43_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G666-T0011	f102r1	f102r1.13	6	6	7	qokeol	P	MEDIAL	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEOL_ACTION	okshey	sheofoly	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	QO_COMMAND+K_HOT+E_MIDDLE+OL_MATERIAL	bereite einen heißen Auszug	0	0	1	0	teesody qoeol olcheor qokey okshey qokeol sheofoly	teesody qoeol olcheor qokey okshey qokeol sheo folcfhhy	teesody qoeol olcheor qokey okshey qoke l sheofoly	[qokeol:?]	erhitze den Drogenstoff bis zur Mittelstufe	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[teesody:?]; [qoeol:?]; [olcheor:?]; bis zur mittleren Heizstufe; heiß-feuchter Ansatz in der Mitte des Grades; erhitze den Drogenstoff bis zur Mittelstufe; [sheofoly:?]	1	0	0
G666-T0012	f102r1	f102r1.5	1	1	10	ytol	P	BOS	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	YTOL_ACTION	<BOS>	sheol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	kühle hiervon den Drogenstoff ab	kühle hiervon den Drogenstoff ab	Y_REFERENCE+T_COLD+OL_MATERIAL	kalter Drogenstoff dieser Droge	1	1	1	0	ytol sheol she olaiin orain oraroekeol chol ekey qokol dain	ytol sheol she olaiin orain oraroekeol chol ekey qokol dain	ytol sheol she olaiin orain oraroekeol chol ekey qokol ain	[ytol:?]	kühle hiervon den Drogenstoff ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kühle hiervon den Drogenstoff ab; feuchtes Material; feucht, attributiv gebunden; drei Teile Holzdrogenansatz; Drogenportion II; [oraroekeol:?]; Trockengut; [ekey:?]; erhitze bis Grad II	1	0	0
G666-T0013	f102r1	f102r1.9	3	3	7	qokeol	P	MEDIAL	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEOL_ACTION	orsheoldy	oteeody	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	QO_COMMAND+K_HOT+E_MIDDLE+OL_MATERIAL	bereite einen heißen Auszug	1	1	1	0	daiin orsheoldy qokeol oteeody lshodykeodal qokshdy sy	daiin orsheoldy qokeol oteeody lshody keodal qokshdy sy	aiin orsheoldy qokeol oteeody lshodykeodal qoksh y sy	[qokeol:?]	erhitze den Drogenstoff bis zur Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	drei Maße; [orsheoldy:?]; erhitze den Drogenstoff bis zur Mittelstufe; [oteeody:?]; [lshodykeodal:?]; heiß und leicht angefeuchtet, abgeschlossen; Saatgut in Grundform	1	0	0
G666-T0014	f102v1	f102v1.10	1	1	10	kochor	P	BOS	P	A	1	PLANT_PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	ol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitzter Pflanzenteil im Ansatz	erhitzter Pflanzenteil im Ansatz	K_HOT+O_PREP+CHOR_PLANT_PART	erhitze den Pflanzenteil im Ansatz	1	1	1	0	kochor ol ydaiin choraiin sheey ykeey kor shey qokey dy	kochor ol ydaiin choraiin cheey ykeey kor shey qokey dy	kochor ol ydaiin choraiin sheey ykeey korshey qokey dy	[kochor:?]	erhitzter Pflanzenteil im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	erhitzter Pflanzenteil im Ansatz; Grundansatz; davon drei Maße; Blüten-/Pflanzenteil, Menge/Klasse III; vollständig eingeweicht; erhitze hiervon bis zur Endstufe und schließe ab; heiße Drogenportion; bis zur mittleren Einweichstufe; bis zur mittleren Heizstufe.	1	0	0
G666-T0015	f102v1	f102v1.23	5	5	8	qockhey	P	MEDIAL	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOCKHEY_ACTION	sheody	olcheor	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	QO_COMMAND+O_PREP+CKH_COMPOSITE+E_MIDDLE+Y_START_OR_CLOSE	Arzneikompositum-Ansatz auf mittlerer Stufe	1	1	1	0	ksheody sho qokey sheody qockhey olcheor odain okchody	ksheody sho qokey sheody qockhey olcheor odain okchoda	ksheody sho qokey sheody qockhey ol cheor odain okchody	[qockhey:?]	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ksheody:?]; feuchter Ansatz; bis zur mittleren Heizstufe; angefeuchteter Ansatz, abgeschlossen; Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten; [olcheor:?]; Zubereitungsdosis II; [okchody:?]	1	0	0
G666-T0016	f102v1	f102v1.9	3	3	10	qokeol	P	MEDIAL	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEOL_ACTION	ckheey	sheky	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	QO_COMMAND+K_HOT+E_MIDDLE+OL_MATERIAL	bereite einen heißen Auszug	1	1	1	0	teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar	teody ckheey qokeol sheky qockheor os cheo rchol qoteor dar	teody ckheey qokeol sheky qockheor or cheo r chol qoteor dar	[qokeol:?]	erhitze den Drogenstoff bis zur Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kühle den Ansatz ab und schließe; Arzneikompositum am Gradende; erhitze den Drogenstoff bis zur Mittelstufe; [sheky:?]; [qockheor:?]; Drogenportion; trocken angesetzte Zubereitung; trockener Wurzel/Wurzeldrogestoff/Trockengut; [qoteor:?]; abgemessene Fraktion I	1	0	0
G666-T0017	f102v2	f102v2.21	4	4	14	eey	P	MEDIAL	P	A	1	ACTION	CONTEXT_SCOPED_SHORT_FORM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_DEFAULT	EEY_READER_MERGE_LEFT_NOVEL	od	okeeor	LEFT	odeey	RF1b	0	LEFT:odeey	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	Endstufe abschließen	Endstufe abschließen	EE_END+Y_START_OR_CLOSE	schließe den vorstehenden Rezeptposten ab	0	0	1	0	ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo	ycheey s odeeeey okeeor cheol or oiin oeees okear chey keey saiin oteos	ycheey s odeey okeeor cheol os oiin oeees okear chey keey s aiin oteo	[eey:?]	Endstufe abschließen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	trockne hiervon bis zur Endstufe; Samen-/Saatgutposten; Endstufe abschließen; [okeeor:?]; trockener Drogenstoff; [os:?]; Zubereitungsform III; [oeees:?]; [okear:?]; bis zur mittleren Trockenstufe; bis zur Heizendstufe; Samen/Saatgut, Typ/Charge III; [oteo:?]	0	1	0
G666-T0018	f102v2	f102v2.23	7	7	7	eey	P	EOS	P	A	1	ACTION	CONTEXT_SCOPED_SHORT_FORM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_DEFAULT	EEY_READER_MERGE_LEFT_NOVEL	or	<EOS>	LEFT	oreey	IT2a	0	LEFT:oreey	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	Endstufe abschließen	Endstufe abschließen	EE_END+Y_START_OR_CLOSE	schließe den vorstehenden Rezeptposten ab	0	0	1	0	okey okey shey okey oiees or eey	oteo okey shey okey aiees oreey	ote okeo shey okey oiees or eey	[eey:?]	Endstufe abschließen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Ansatz bis zur mittleren Heizstufe; Ansatz bis zur mittleren Heizstufe; bis zur mittleren Einweichstufe; Ansatz bis zur mittleren Heizstufe; [oiees:?]; Endstufe abschließen	0	1	0
G666-T0019	f102v2	f102v2.35	1	1	10	ychor	P	BOS	P	A	1	PLANT_PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	sheol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	nimm hiervon den Pflanzenteil	nimm hiervon den Pflanzenteil	Y_REFERENCE+CHOR_PLANT_PART	Pflanzenteil dieser Droge	1	1	1	0	ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin	ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	ychor sheol por sheeor shekeey qoky che teody qokeol daiin	[ychor:?]	nimm hiervon den Pflanzenteil	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	nimm hiervon den Pflanzenteil; feuchtes Material; Pulverportion; [sheeor:?]; [shekeey:?]; leicht erhitzt; trocken angesetzte Zubereitung; kühle den Ansatz ab und schließe; erhitze den Drogenstoff bis zur Mittelstufe; Stufe III	1	0	0
G666-T0020	f102v2	f102v2.35	9	9	10	qokeol	P	MEDIAL	P	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEOL_ACTION	teody	daiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	QO_COMMAND+K_HOT+E_MIDDLE+OL_MATERIAL	bereite einen heißen Auszug	1	1	1	0	ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin	ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	ychor sheol por sheeor shekeey qoky che teody qokeol daiin	[qokeol:?]	erhitze den Drogenstoff bis zur Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	nimm hiervon den Pflanzenteil; feuchtes Material; Pulverportion; [sheeor:?]; [shekeey:?]; leicht erhitzt; trocken angesetzte Zubereitung; kühle den Ansatz ab und schließe; erhitze den Drogenstoff bis zur Mittelstufe; Stufe III	1	0	0
G666-T0021	f103r	f103r.11	10	10	12	qokeol	P	MEDIAL	S	B	3	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEOL_ACTION	otoy	key	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	QO_COMMAND+K_HOT+E_MIDDLE+OL_MATERIAL	bereite einen heißen Auszug	1	1	1	0	dar oteey otain lolshedy okain chey qorain shey otoy qokeol key dayky	dar oteey otain lol shedy okain chey qorain shey otoy qokeol key daikhyky	dar ateey otain lolshedy okain chey qoreiin shey otoy qokeol key ayky	[qokeol:?]	erhitze den Drogenstoff bis zur Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Fraktion I; Ansatz auf Kühlendstufe; kalt im Zubereitungsrahmen, Grad II; [lolshedy:?]; heiß im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; [qorain:?]; bis zur mittleren Einweichstufe; [otoy:?]; erhitze den Drogenstoff bis zur Mittelstufe; bis zur mittleren Heizstufe; [dayky:?]	1	0	0
G666-T0022	f103r	f103r.12	5	5	9	qokeol	P	MEDIAL	S	B	3	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEOL_ACTION	oteey	keedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	QO_COMMAND+K_HOT+E_MIDDLE+OL_MATERIAL	bereite einen heißen Auszug	1	1	1	0	oain shey shckhy oteey qokeol keedy shar aiin otedy	oain shey shckhy oteey qokeol keedy shar aiin otedy	oain shey shckhy oteey qokeol kee y shar aiin ote y	[qokeol:?]	erhitze den Drogenstoff bis zur Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[oain:?]; bis zur mittleren Einweichstufe; Arzneikompositum: feucht, Gradanfang; Ansatz auf Kühlendstufe; erhitze den Drogenstoff bis zur Mittelstufe; bis zur Heizendstufe gebracht; angefeuchtete Drogenfraktion I; drei Teile; Ansatz auf mittlerer Kühlstufe abgeschlossen	1	0	0
G666-T0023	f103r	f103r.16	3	3	11	shdaiin	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	sholkar	cheey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	drei Dosen eingeweichte Droge	drei Dosen eingeweichte Droge	SH_MOIST+D_MEASURE+AIIN_III	eingeweichte Droge auf Stufe III	0	0	1	0	dshol sholkar shdaiin cheey rar okeey shcfhedy opcheol oteedy tchey shky	dshol sholkar sedaiin cheey rar okeey shefhedy opcheol oteedy tchey shky	dshol sholkar shdaiin cheey rar okeey shcfhedy opcheol oteedy tchey shky	[shdaiin:?]	drei Dosen eingeweichte Droge	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[dshol:?]; [sholkar:?]; drei Dosen eingeweichte Droge; vollständig getrocknet; Wurzelfraktion I; Ansatz auf Heizendstufe; [shcfhedy:?]; [opcheol:?]; Ansatz auf Kühlendstufe abgeschlossen; kalt und bis zur mittleren Trockenstufe; [shky:?]	1	0	0
G666-T0024	f103r	f103r.18	2	2	9	qokeol	P	MEDIAL	S	B	3	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEOL_ACTION	polchedy	okain	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	QO_COMMAND+K_HOT+E_MIDDLE+OL_MATERIAL	bereite einen heißen Auszug	1	1	1	0	polchedy qokeol okain checthy oteeylshedy okain qokain qokalshedy oteys	polchedy qokeol okain checthy oteey lshedy okain qokain qokalshedy oteys	polche y qokeol okain checthy oteeylshe y okain qokain qotalshedy oteys	[qokeol:?]	erhitze den Drogenstoff bis zur Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	getrockneter Pulverstoff/-ansatz; erhitze den Drogenstoff bis zur Mittelstufe; heiß im Zubereitungsrahmen, Grad II; trockenes Krautdroge; trockenes Blatt-/Krautgut; [oteeylshedy:?]; heiß im Zubereitungsrahmen, Grad II; heiß, Grad II; [qokalshedy:?]; [oteys:?]	1	0	0
