family	surface	card_type	occurrences	lines	pages	working_default_de	composition	claim_scope
ACTION	ycheor	PRODUCTIVE_COMPOUND	6	6	5	nimm hiervon eine bis zur Mittelstufe getrocknete Portion	Y_REFERENCE+CH_DRY+E_MIDDLE+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
ACTION	chekody	PRODUCTIVE_COMPOUND	1	1	1	mitteltrockenen Ansatz erhitzen und fertigstellen	CH_DRY+E_MIDDLE+K_HOT+O_PREP+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	chtchy	PRODUCTIVE_COMPOUND	3	3	3	Droge kalt trocknen und leicht nachtrocknen	CH_DRY+T_COLD+CH_DRY+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokody	PRODUCTIVE_COMPOUND	8	8	8	Ansatz erhitzen und fertigstellen	QO_COMMAND+K_HOT+O_PREP+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	qody	PRODUCTIVE_COMPOUND	16	16	14	stelle die Zubereitung fertig	QO_COMMAND+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	keesy	PRODUCTIVE_COMPOUND	1	1	1	Saatgut vollständig erhitzen und abschließen	K_HOT+EE_END+S_SEED+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qocthedy	PRODUCTIVE_COMPOUND	3	3	3	Krautdroge bis zur Mittelstufe aufbereiten und abschließen	QO_COMMAND+CTH_HERB+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	koddy	LEARNED_ACTION_WHOLE	1	1	1	erhitzten Ansatz abmessen und fertigstellen	LEARNED_KODDY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	ycheoky	PRODUCTIVE_COMPOUND	3	3	3	trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht	Y_REFERENCE+CH_DRY+E_MIDDLE+O_PREP+K_HOT+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	chokan	PRODUCTIVE_COMPOUND	2	2	2	Trockenansatz auf Heizstufe I bringen	CH_DRY+O_PREP+K_HOT+AN_I	exact whole; composition predicts relatives only as a future explicit card
ACTION	qockhey	PRODUCTIVE_COMPOUND	14	14	13	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	QO_COMMAND+O_PREP+CKH_COMPOSITE+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	ke	CONTEXT_SCOPED_SHORT_FORM	1	1	1	bis zur mittleren Heizstufe erhitzen	K_HOT+E_MIDDLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	chotchey	PRODUCTIVE_COMPOUND	3	3	3	Trockenansatz kalt bis zur Mittelstufe nachtrocknen	CH_DRY+O_PREP+T_COLD+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	skaiiodar	LEARNED_ACTION_WHOLE	1	1	1	die erste Fraktion des erhitzten Saatgutansatzes abmessen	LEARNED_SKAIIODAR_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	choldar	PRODUCTIVE_COMPOUND	1	1	1	die erste Fraktion getrockneten Drogenstoffs abmessen	CH_DRY+OL_MATERIAL+D_MEASURE+AR_FRACTION_I	exact whole; composition predicts relatives only as a future explicit card
ACTION	qoked	PRODUCTIVE_COMPOUND	7	7	6	bis zur Mittelstufe erhitzen und abschließen	QO_COMMAND+K_HOT+E_MIDDLE+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	polshy	PRODUCTIVE_COMPOUND	3	3	3	Pulverstoff leicht anfeuchten	P_POWDER+OL_MATERIAL+SH_MOIST+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	koldy	PRODUCTIVE_COMPOUND	4	4	4	erhitzten Drogenstoff fertigstellen	K_HOT+OL_MATERIAL+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	ld	CONTEXT_SCOPED_SHORT_FORM	4	4	4	Holzdrogenposten abschließen	L_WOOD+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	dlshedy	PRODUCTIVE_COMPOUND	1	1	1	eine Dosis Holzdroge bis zur Mittelstufe einweichen und abschließen	D_MEASURE+L_WOOD+SH_MOIST+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokalchey	PRODUCTIVE_COMPOUND	1	1	1	Rohdroge I erhitzen und bis zur Mittelstufe trocknen	QO_COMMAND+K_HOT+AL_RAW_I+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qopchey	PRODUCTIVE_COMPOUND	9	9	9	nimm bis zur Mittelstufe getrocknetes Pulver	QO_COMMAND+O_PREP+P_POWDER+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qochy	PRODUCTIVE_COMPOUND	2	2	2	nimm leicht getrocknete Droge	QO_COMMAND+CH_DRY+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	olsheed	PRODUCTIVE_COMPOUND	1	1	1	Holzdrogenansatz vollständig einweichen und abschließen	O_PREP+L_WOOD+SH_MOIST+EE_END+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	chcphedy	LEARNED_ACTION_WHOLE	4	4	4	Arzneikompositum bis zur Mittelstufe trocknen und abschließen	LEARNED_CHCPHEDY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	checthey	PRODUCTIVE_COMPOUND	3	3	3	Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	CH_DRY+E_MIDDLE+CTH_HERB+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qolal	PRODUCTIVE_COMPOUND	2	2	2	Rohdroge I hinzugeben	QOL_ADD+AL_RAW_I	exact whole; composition predicts relatives only as a future explicit card
ACTION	solkeey	PRODUCTIVE_COMPOUND	3	3	3	Saatgutansatz vollständig erhitzen	SOL_SEED_PREP+K_HOT+EE_END+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	dsheedal	LEARNED_ACTION_WHOLE	1	1	1	vollständig eingeweichte Rohdroge I abmessen	LEARNED_DSHEEDAL_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	ldchey	LEARNED_ACTION_WHOLE	1	1	1	Holzdroge abmessen und bis zur Mittelstufe trocknen	LEARNED_LDCHEY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	cheolkaiin	PRODUCTIVE_COMPOUND	1	1	1	Drogenstoff bis zur Mittelstufe trocknen und auf Heizstufe III bringen	CH_DRY+E_MIDDLE+OL_MATERIAL+K_HOT+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
ACTION	dalky	PRODUCTIVE_COMPOUND	2	2	2	Rohdroge I abmessen und leicht erhitzen	D_MEASURE+AL_RAW_I+K_HOT+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	ykedy	PRODUCTIVE_COMPOUND	18	18	16	erhitze hiervon bis zur Mittelstufe und schließe ab	Y_REFERENCE+K_HOT+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	qoke	PRODUCTIVE_COMPOUND	1	1	1	bis zur Mittelstufe erhitzen	QO_COMMAND+K_HOT+E_MIDDLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qolkeshdy	PRODUCTIVE_COMPOUND	1	1	1	erhitztes und bis zur Mittelstufe eingeweichtes Drogenmaterial hinzugeben	QOL_ADD+K_HOT+E_MIDDLE+SH_MOIST+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	otaldy	PRODUCTIVE_COMPOUND	5	5	5	kalten Rohstoff-I-Ansatz fertigstellen	O_PREP+T_COLD+AL_RAW_I+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	eey	CONTEXT_SCOPED_SHORT_FORM	8	8	7	Endstufe abschließen	EE_END+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	cheokain	PRODUCTIVE_COMPOUND	3	3	3	Trockenansatz bis zur Mittelstufe trocknen und auf Heizstufe II bringen	CH_DRY+E_MIDDLE+O_PREP+K_HOT+AIN_II	exact whole; composition predicts relatives only as a future explicit card
ACTION	yefaiin	PRODUCTIVE_COMPOUND	1	1	1	nimm hiervon drei Teile Blütenfraktion der Mittelstufe	Y_REFERENCE+E_MIDDLE+F_FLOWER+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
ACTION	ycheckhey	PRODUCTIVE_COMPOUND	1	1	1	trockne hiervon mäßig, trockne das Arzneikompositum nochmals mäßig und schließe ab	Y_REFERENCE+CH_DRY+E_MIDDLE+CKH_COMPOSITE+E_MIDDLE+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	cthd	PRODUCTIVE_COMPOUND	1	1	1	Krautdrogenposten abschließen	CTH_HERB+D_TERM_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	cheykain	LEARNED_ACTION_WHOLE	1	1	1	bis zur Mittelstufe getrocknete Droge auf Heizstufe II bringen	LEARNED_CHEYKAIN_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	okalchy	PRODUCTIVE_COMPOUND	3	3	3	Rohstoff-I-Ansatz erhitzen und leicht trocknen	O_PREP+K_HOT+AL_RAW_I+CH_DRY+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qolky	PRODUCTIVE_COMPOUND	4	4	4	leicht erhitzten Drogenstoff hinzugeben	QOL_ADD+K_HOT+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	ldol	PRODUCTIVE_COMPOUND	2	2	2	Holzdrogenstoff abmessen	L_WOOD+D_MEASURE+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
ACTION	qopchedy	PRODUCTIVE_COMPOUND	31	27	21	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	QO_COMMAND+O_PREP+P_POWDER+CH_DRY+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	dsholyd	LEARNED_ACTION_WHOLE	1	1	1	eingeweichten Drogenstoff abmessen und den Posten abschließen	LEARNED_DSHOLYD_WHOLE	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokeoy	PRODUCTIVE_COMPOUND	2	2	2	Ansatz bis zur Mittelstufe erhitzen und abschließen	QO_COMMAND+K_HOT+E_MIDDLE+O_PREP+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	dytar	PRODUCTIVE_COMPOUND	1	1	1	danach die erste Fraktion abkühlen	DY_FINISHED+T_COLD+AR_FRACTION_I	exact whole; composition predicts relatives only as a future explicit card
ACTION	qolchedy	PRODUCTIVE_COMPOUND	11	11	9	gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab	QOL_ADD+CH_DRY+E_MIDDLE+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	qotee	PRODUCTIVE_COMPOUND	1	1	1	vollständig abkühlen	QO_COMMAND+T_COLD+EE_END	exact whole; composition predicts relatives only as a future explicit card
ACTION	yteeedy	PRODUCTIVE_COMPOUND	1	1	1	kühle hiervon bis zur letzten Stufe und schließe ab	Y_REFERENCE+T_COLD+EEE_LONG_OR_FINAL+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	yteeo	PRODUCTIVE_COMPOUND	3	3	3	kühle hiervon den Ansatz vollständig	Y_REFERENCE+T_COLD+EE_END+O_PREP	exact whole; composition predicts relatives only as a future explicit card
ACTION	qoeear	PRODUCTIVE_COMPOUND	3	3	3	nimm die erste Fraktion der Endstufe	QO_COMMAND+EE_END+AR_FRACTION_I	exact whole; composition predicts relatives only as a future explicit card
ACTION	qoteeos	PRODUCTIVE_COMPOUND	1	1	1	nimm eine vollständig gekühlte Ansatzcharge	QO_COMMAND+T_COLD+EE_END+O_PREP+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
ACTION	odor	PRODUCTIVE_COMPOUND	5	5	5	eine Portion Ansatz abmessen	O_PREP+D_MEASURE+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
ACTION	cholky	PRODUCTIVE_COMPOUND	4	4	4	getrockneten Drogenstoff leicht erhitzen	CH_DRY+OL_MATERIAL+K_HOT+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
ACTION	ykoldy	PRODUCTIVE_COMPOUND	2	2	2	stelle hiervon erhitzten Drogenstoff fertig	Y_REFERENCE+K_HOT+OL_MATERIAL+DY_FINISHED	exact whole; composition predicts relatives only as a future explicit card
ACTION	qokeol	PRODUCTIVE_COMPOUND	39	38	26	erhitze den Drogenstoff bis zur Mittelstufe	QO_COMMAND+K_HOT+E_MIDDLE+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
ACTION	kyty	LEARNED_ACTION_WHOLE	1	1	1	leicht erhitzen und anschließend leicht abkühlen	LEARNED_KYTY_WHOLE	exact whole; composition predicts relatives only as a future explicit card
COLD	oteaiin	PRODUCTIVE_COMPOUND	2	2	2	Kaltansatz nach mittlerer Behandlung auf Stufe III	O_PREP+T_COLD+E_MIDDLE+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
COLD	chot	PRODUCTIVE_COMPOUND	4	4	4	abgekühlter Trockenansatz	CH_DRY+O_PREP+T_COLD	exact whole; composition predicts relatives only as a future explicit card
COLD	choltaiin	PRODUCTIVE_COMPOUND	1	1	1	Trockengut auf Kühlstufe III	CH_DRY+OL_MATERIAL+T_COLD+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
COLD	chotain	PRODUCTIVE_COMPOUND	4	4	3	Trockenansatz auf Kühlstufe II	CH_DRY+O_PREP+T_COLD+AIN_II	exact whole; composition predicts relatives only as a future explicit card
DRY	choees	PRODUCTIVE_COMPOUND	1	1	1	Trockenansatz-Charge auf Endstufe	CH_DRY+O_PREP+EE_END+S_TERM_SPECIES	exact whole; composition predicts relatives only as a future explicit card
DRY	chcth	PRODUCTIVE_COMPOUND	2	2	2	getrocknete Kraut- oder Blattdroge	CH_DRY+CTH_HERB	exact whole; composition predicts relatives only as a future explicit card
EXTRACT	chololy	PRODUCTIVE_COMPOUND	1	1	1	seihe den getrockneten Drogenstoff ab	CH_DRY+OL_MATERIAL+OLY_STRAIN_ACTION	exact whole; composition predicts relatives only as a future explicit card
FLOWER	keeyfar	LEARNED_WHOLE	1	1	1	vollständig erhitzte erste Blütenfraktion	LEARNED_KEEYFAR_WHOLE	exact whole; composition predicts relatives only as a future explicit card
FLOWER	chcfhy	PRODUCTIVE_COMPOUND	2	2	2	leicht getrocknete Blütenfraktion	CH_DRY+F_FLOWER+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
FRACTION	ctharal	PRODUCTIVE_COMPOUND	1	1	1	erste Kraut- oder Blattfraktion aus Rohdroge I	CTH_HERB+AR_FRACTION_I+AL_RAW_I	exact whole; composition predicts relatives only as a future explicit card
FRACTION	raraiin	PRODUCTIVE_COMPOUND	4	4	4	drei Teile der ersten Wurzelfraktion	R_ROOT+AR_FRACTION_I+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
FRACTION	chekar	PRODUCTIVE_COMPOUND	7	7	7	erste bis zur Mittelstufe getrocknete und erhitzte Fraktion	CH_DRY+E_MIDDLE+K_HOT+AR_FRACTION_I	exact whole; composition predicts relatives only as a future explicit card
FRACTION	chokar	PRODUCTIVE_COMPOUND	6	6	6	erste heiß getrocknete Ansatzfraktion	CH_DRY+O_PREP+K_HOT+AR_FRACTION_I	exact whole; composition predicts relatives only as a future explicit card
HOT_PREP	keeees	LEARNED_WHOLE	1	1	1	Charge bis zur letzten Stufe erhitzter Droge	LEARNED_KEEEES_WHOLE	exact whole; composition predicts relatives only as a future explicit card
HOT_PREP	okaio	LEARNED_WHOLE	1	1	1	erhitzter Ansatz in Zubereitungsform II	LEARNED_OKAIO_WHOLE	exact whole; composition predicts relatives only as a future explicit card
HOT_PREP	okalol	PRODUCTIVE_COMPOUND	1	1	1	erhitzter Drogenstoff aus Rohstoff-I-Ansatz	O_PREP+K_HOT+AL_RAW_I+OL_MATERIAL	exact whole; composition predicts relatives only as a future explicit card
MEASURE	eeeodaiin	LEARNED_WHOLE	1	1	1	drei Dosen eines lang behandelten Ansatzes	LEARNED_EEEODAIIN_WHOLE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	keam	PRODUCTIVE_COMPOUND	2	2	2	ein Maß bis zur Mittelstufe erhitzter Droge	K_HOT+E_MIDDLE+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	chdam	PRODUCTIVE_COMPOUND	10	9	8	ein Maß Trockendroge abmessen	CH_DRY+D_MEASURE+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	cheedain	PRODUCTIVE_COMPOUND	2	2	2	zwei Dosen vollständig getrockneter Droge	CH_DRY+EE_END+D_MEASURE+AIN_II	exact whole; composition predicts relatives only as a future explicit card
MEASURE	rodam	PRODUCTIVE_COMPOUND	2	2	1	ein Maß Wurzelansatz abmessen	R_ROOT+O_PREP+D_MEASURE+AM_UNIT_I	exact whole; composition predicts relatives only as a future explicit card
MEASURE	shdaiin	PRODUCTIVE_COMPOUND	4	4	4	drei Dosen eingeweichte Droge	SH_MOIST+D_MEASURE+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
MEASURE	kcheor	PRODUCTIVE_COMPOUND	4	4	4	eine Portion bis zur Mittelstufe heiß getrocknete Droge	K_HOT+CH_DRY+E_MIDDLE+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
MEASURE	daid	LEARNED_WHOLE	1	1	1	zweite Dosis abmessen und abschließen	LEARNED_DAID_WHOLE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	chm	CONTEXT_SCOPED_SHORT_FORM	1	1	1	eine Handvoll Trockendroge	LEARNED_CHM_WHOLE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	deey	PRODUCTIVE_COMPOUND	7	7	7	die Enddosis abmessen	D_MEASURE+EE_END+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	chag	LEARNED_WHOLE	1	1	1	ein Gran Trockendroge	LEARNED_CHAG_WHOLE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	ay	CONTEXT_SCOPED_SHORT_FORM	7	7	5	ein gleicher Teil, abgeschlossen	A_PART_OR_LINK+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	dalain	PRODUCTIVE_COMPOUND	1	1	1	zwei Teile Rohdroge I abmessen	D_MEASURE+AL_RAW_I+AIN_II	exact whole; composition predicts relatives only as a future explicit card
MEASURE	om	CONTEXT_SCOPED_SHORT_FORM	20	19	18	eine Handvoll Ansatz	LEARNED_OM_WHOLE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	daiiny	PRODUCTIVE_COMPOUND	3	3	3	drei Teile abmessen und abschließen	D_MEASURE+AIIN_III+Y_START_OR_CLOSE	exact whole; composition predicts relatives only as a future explicit card
MEASURE	chokor	PRODUCTIVE_COMPOUND	5	5	4	eine Portion erhitzten Trockenansatzes	CH_DRY+O_PREP+K_HOT+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
MEASURE	chotor	PRODUCTIVE_COMPOUND	4	4	3	eine Portion abgekühlten Trockenansatzes	CH_DRY+O_PREP+T_COLD+OR_PORTION	exact whole; composition predicts relatives only as a future explicit card
MEASURE	yodaiin	PRODUCTIVE_COMPOUND	2	2	2	miss hiervon drei Dosen Ansatz ab	Y_REFERENCE+O_PREP+D_MEASURE+AIIN_III	exact whole; composition predicts relatives only as a future explicit card
