rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
34	9009000	1	f86v6	f86v6.42	T	B	2	10	9	1	0	0	1	0.900000	10	10	1	1	otaiin qokain otal otal lt al lkar chdy qotol qokain	kalt im Zubereitungsrahmen, Grad III | heiß, Grad II | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [lt:?] | Rohstoffklasse I | heiße Holzfraktion I | trocken am Anfang des Grades, abgeschlossen | kaltes Material | heiß, Grad II	V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL | GDT656:REVISE_AL_QUALITY_MODEL | OPEN | GDT655:NEW_EXACT_WHOLE | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	lt	5	lt	otal	al	Drogenholz: kalt	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalt im Zubereitungsrahmen, Grad III; heiß, Grad II; Rohstoff I, leicht gekühlt im Ansatz; Rohstoff I, leicht gekühlt im Ansatz; Drogenholz: kalt; Rohstoff I; heiße Holzfraktion I; angetrocknet; kaltes Material; heiß, Grad II
35	8999000	0	f102v1	f102v1.13	P	A	1	10	9	1	1	1	1	0.900000	9	9	1	0	toiin ol daiin qkol cheol daiin qokar oaiin cheey saiim	kalte Zubereitung, Form III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | [qkol:?] | trockener Drogenstoff | Qualitätsgrad III | heiße Drogenfraktion I | Ansatzmenge III | trocken am Ende des Grades | Samendroge: Mengenklasse III	GDT649:PROVISIONAL_LOW_N_FAMILY_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT642:ROUND_01 | V13:CONTEXTUAL_VALUE_SERIES | GDT654:REVISE_CONFLICTING_EXACT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT637:ATTESTED_LADDER_CELL	KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	qkol	4	qkol	daiin	cheol	Material/Zubereitungsstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalte Zubereitung, Form III; Grundansatz; Stufe III; Material/Zubereitungsstoff; trockener Drogenstoff; Stufe III; heiße Drogenfraktion I; Ansatzmenge III; vollständig getrocknet; Samendroge: Mengenklasse III
36	8999000	0	f103r	f103r.53	S	B	3	10	9	0	0	2	1	0.900000	8	8	1	0	sshey qokedy qokaiin shdy qokeey chedy qokeey qokeey lchedy loty	eingeweichte Saat, Form I | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad III | feucht am Anfang des Grades, abgeschlossen | heiß am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades | getrocknetes Drogenholz | [loty:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	10	loty	10	loty	lchedy	<EOS>	Drogenholz: kalt, Zubereitung/Ansatz, Grundform	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	eingeweichte Saat, Form I; bis zur mittleren Heizstufe gebracht; heiß, Grad III; leicht angefeuchtet, abgeschlossen; bis zur Heizendstufe; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; bis zur Heizendstufe; getrocknetes Drogenholz; Drogenholz: kalt, Zubereitung/Ansatz, Grundform
37	8999000	0	f107v	f107v.11	S	B	3	10	9	0	0	2	1	0.900000	8	8	1	0	tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy	kalt und feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades | getrocknete Droge leicht erhitzen | heiß am Ende des Grades | kalt, Grad III | kaltes Zubereitungsgut | kalt am Ende des Grades, abgeschlossen | [qopchcfhy:?]	GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:chky | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	10	qopchcfhy	10	qopchcfhy	qoteedy	<EOS>	[qopchcfhy:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	kalt und bis zur mittleren Einweichstufe gebracht; Rohstoff I, leicht erhitzt im Ansatz; bis zur mittleren Einweichstufe gebracht; heiß und bis zur mittleren Trockenstufe; getrocknete Droge leicht erhitzen; bis zur Heizendstufe; kalt, Grad III; kaltes Zubereitungsgut; bis zur Kühlendstufe gebracht; [qopchcfhy:?]
38	8999000	0	f107v	f107v.14	S	B	3	10	9	2	0	2	1	0.900000	8	8	1	0	daiin shaiin okaiin qokar qokal qokal cheody qokain okchdy dlkal	Grad-/Maßwert III | feucht, Grad III | heiß, Grad III, im Ansatzrahmen | heiße Drogenfraktion I | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | getrockneter Ansatz | heiß, Grad II | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [dlkal:?]	V13:CONTEXTUAL_VALUE_SERIES | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT654:REVISE_CONFLICTING_EXACT | GDT656:REVISE_AL_QUALITY_MODEL | GDT656:REVISE_AL_QUALITY_MODEL | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	10	dlkal	10	dlkal	okchdy	<EOS>	Rohstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	drei Maße; feucht, Grad III; Ansatz auf Heizstufe III; heiße Drogenfraktion I; Rohstoff I, heiß am Gradanfang; Rohstoff I, heiß am Gradanfang; getrockneter Ansatz; heiß, Grad II; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; Rohstoff
39	8999000	0	f111v	f111v.36	S	B	3	10	9	2	0	0	1	0.900000	9	9	1	0	shain okaiin chey qokar ar ar ain olr ar olor	feucht, Grad II | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades | heiße Drogenfraktion I | Drogenfraktion I | Drogenfraktion I | Menge-/Klassenwert II | [olr:?] | Drogenfraktion I | Zutat	V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT654:REVISE_CONFLICTING_EXACT | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | V13:VALUE_MINIM_SERIES | OPEN | GDT654:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	8	olr	8	olr	ain	ar	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	feucht, Grad II; Ansatz auf Heizstufe III; bis zur mittleren Trockenstufe; heiße Drogenfraktion I; Drogenfraktion I; Drogenfraktion I; zwei Teile; Material/Zubereitungsstoff, Zubereitung/Ansatz; Drogenfraktion I; eine Holzdrogenportion im Ansatz
40	8999000	0	f34r	f34r.7	H	B	2	10	9	1	0	3	1	0.900000	7	7	1	0	qokedy dal chdy olchy ykchy ykedy qokchdy s as oldam	heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I | trocken am Anfang des Grades, abgeschlossen | Holzdroge im Ansatz leicht getrocknet | Eintrag/Bezug: heiß-trocken am Gradanfang | erhitze hiervon bis zur Mittelstufe und schließe ab | heiß und trocken am Anfang des Grades, abgeschlossen | Samen-/Saatgutposten | ein gleicher Teil der Arzneispecies | [oldam:?]	GDT647:FAMILY_MIGRATION | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:olchy | GDT661:EXACT_WHOLE:ykchy | GDT666:EXACT_WHOLE:ykedy | GDT647:FAMILY_MIGRATION | GDT660:S_MEDIAL | GDT665:EXACT_WHOLE:as | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	10	oldam	10	oldam	as	<EOS>	[oldam:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	bis zur mittleren Heizstufe gebracht; abgemessene Rohstoffmenge I; angetrocknet; Holzdroge im Ansatz leicht getrocknet; Eintrag/Bezug: heiß-trocken am Gradanfang; erhitze hiervon bis zur Mittelstufe und schließe ab; heiß und angetrocknet; Samen-/Saatgutposten; ein gleicher Teil der Arzneispecies; [oldam:?]
41	8999000	0	f43v	f43v.4	H	B	2	10	9	0	0	2	1	0.900000	7	7	1	0	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	[dey:?] | Eintrag/Bezug: heiß am Gradende, abgeschlossen | vollständig getrocknete Kräutermischung | Menge-/Klassenwert II | feucht am Anfang des Grades | Krautdroge bis zur Mittelstufe aufbereiten und abschließen | trocken in der Mitte des Grades | heiße Drogenfraktion I | trockenes Arzneikompositum am Gradanfang | ein Maß heißen Ansatzes	OPEN | GDT661:EXACT_WHOLE:ykeedy | GDT664:EXACT_WHOLE:chees | V13:VALUE_MINIM_SERIES | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:qocthedy | GDT647:FAMILY_MIGRATION | GDT654:REVISE_CONFLICTING_EXACT | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT664:EXACT_WHOLE:okam	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	dey	1	dey	<BOS>	ykeedy	[dey:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	[dey:?]; Eintrag/Bezug: heiß am Gradende, abgeschlossen; vollständig getrocknete Kräutermischung; zwei Teile; leicht angefeuchtet; Krautdroge bis zur Mittelstufe aufbereiten und abschließen; bis zur mittleren Trockenstufe; heiße Drogenfraktion I; trockenes Arzneikompositum am Gradanfang; ein Maß heißen Ansatzes
42	8999000	0	f58v	f58v.31	S	A	3	10	9	2	0	1	1	0.900000	9	9	1	0	tcheor chor kar okal qokeey qokal shol qokain ar oetalchg	kalt-trockener Drogenteil | Pflanzen-/Reproduktionsteil | heiße Drogenfraktion I | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß am Ende des Grades | Rohstoffklasse I, heiß am Gradanfang | feucht; nominal feuchtes Gut/Material | heiß, Grad II | Drogenfraktion I | [oetalchg:?]	GDT641:ROUND_01 | V13:PART_OR_FORM | GDT654:NEW_EXACT_WHOLE | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | V13:MOIST_OL_FORM | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	10	oetalchg	10	oetalchg	ar	<EOS>	Rohstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt-trockener Drogenteil; Pflanzenteil; heiße Drogenfraktion I; Rohstoff I, leicht erhitzt im Ansatz; bis zur Heizendstufe; Rohstoff I, heiß am Gradanfang; Feuchtgut; heiß, Grad II; Drogenfraktion I; Rohstoff, Zubereitung/Ansatz
43	8999000	0	f75r	f75r.45	B	B	2	10	9	0	0	1	1	0.900000	8	8	1	0	sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin	eingeweichte Samen/Saat | Arzneikompositum: feucht, Gradanfang | heiß in der Mitte des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | [sarol:?] | kalter Ansatz am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	V13:SCOPED_CONCRETE_HEAD_FORM | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	sarol	5	sarol	okedy	oty	Samendroge: Material/Zubereitungsstoff	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	eingeweichte Samen/Saat; Arzneikompositum: feucht, Gradanfang; bis zur mittleren Heizstufe; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Samendroge: Material/Zubereitungsstoff; kalter Ansatz am Anfang des Grades; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur mittleren Kühlstufe gebracht; Ansatz auf mittlerer Kühlstufe abgeschlossen; Ansatz auf Heizstufe III
44	8999000	0	f79r	f79r.7	B	B	2	10	9	0	1	0	1	0.900000	10	10	1	1	polchedy qokar shey qokl ol cheey qokain chey qoty qokar	getrockneter Pulverstoff/-ansatz | heiße Drogenfraktion I | feucht in der Mitte des Grades | [qokl:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | heiß, Grad II | trocken in der Mitte des Grades | kalt am Anfang des Grades | heiße Drogenfraktion I	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT654:REVISE_CONFLICTING_EXACT | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:REVISE_CONFLICTING_EXACT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	qokl	4	qokl	shey	ol	heiß	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	getrockneter Pulverstoff/-ansatz; heiße Drogenfraktion I; bis zur mittleren Einweichstufe; heiß; Grundansatz; vollständig getrocknet; heiß, Grad II; bis zur mittleren Trockenstufe; leicht gekühlt; heiße Drogenfraktion I
45	8999000	0	f81v	f81v.19	B	B	2	10	9	0	1	3	1	0.900000	6	6	1	0	solkeey ol shedy qokar shckhy dedy qokar qokal dol chy	Saatgutansatz vollständig erhitzen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | Arzneikompositum: feucht, Gradanfang | [dedy:?] | heiße Drogenfraktion I | Rohstoffklasse I, heiß am Gradanfang | Materialmaß | trocken am Anfang des Grades	GDT666:EXACT_WHOLE:solkeey | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT654:REVISE_CONFLICTING_EXACT | GDT651:STRONG_LEARNED_CKH_FAMILY | OPEN | GDT654:REVISE_CONFLICTING_EXACT | GDT656:REVISE_AL_QUALITY_MODEL | GDT638:ROUND_11 | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	6	dedy	6	dedy	shckhy	qokar	[dedy:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	Saatgutansatz vollständig erhitzen; Grundansatz; bis zur mittleren Einweichstufe gebracht; heiße Drogenfraktion I; Arzneikompositum: feucht, Gradanfang; [dedy:?]; heiße Drogenfraktion I; Rohstoff I, heiß am Gradanfang; Materialmaß; angetrocknet
46	8999000	0	f82v	f82v.15	B	B	2	10	9	0	0	1	1	0.900000	8	8	1	0	tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal	kalte Drogenfraktion I | feuchtes Arzneikompositum am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | heiß, Grad II | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | getrocknete Wurzel | getrocknetes Pulver | [rsheol:?] | abgemessene Rohstoffmenge I	GDT654:NEW_EXACT_WHOLE | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT656:REVISE_AL_QUALITY_MODEL | V13:TARGET_SURFACE_DEFAULT | GDT642:ROUND_01 | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	9	rsheol	9	rsheol	pchedy	dal	Wurzeldroge: feucht/eingeweicht, Material/Zubereitungsstoff	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalte Drogenfraktion I; feuchtes Arzneikompositum am Gradanfang; Rohstoff I, heiß am Gradanfang; heiß, Grad II; trockener Drogenstoff; bis zur mittleren Kühlstufe gebracht; getrocknete Wurzel; getrocknetes Pulver; Wurzeldroge: feucht/eingeweicht, Material/Zubereitungsstoff; abgemessene Rohstoffmenge I
47	8999000	0	f83r	f83r.5	B	B	2	10	9	0	0	3	1	0.900000	7	7	1	0	deey qotaiin checkhy qoty cheg shedy qokeey rchedy qoteedy lo	die Enddosis abmessen | kalt, Grad III | trockenes Arzneikompositum am Gradanfang | kalt am Anfang des Grades | [cheg:?] | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | getrocknete Wurzel | kalt am Ende des Grades, abgeschlossen | Holzabsud	GDT666:EXACT_WHOLE:deey | V13:TARGET_SURFACE_DEFAULT | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:lo	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	5	cheg	5	cheg	qoty	shedy	[cheg:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	die Enddosis abmessen; kalt, Grad III; trockenes Arzneikompositum am Gradanfang; leicht gekühlt; [cheg:?]; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe; getrocknete Wurzel; bis zur Kühlendstufe gebracht; Holzabsud
48	8999000	0	f83v	f83v.5	B	B	2	10	9	2	0	2	1	0.900000	8	8	1	0	qokal shedy qotain chedy chedol daiin otaiin shedy qokeedy okaiin	Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [chedol:?] | Qualitätsgrad III | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	chedol	5	chedol	chedy	daiin	trocken, Material/Zubereitungsstoff	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Rohstoff I, heiß am Gradanfang; bis zur mittleren Einweichstufe gebracht; kalt im qo-Rahmen, Grad II; bis zur mittleren Trockenstufe gebracht; trocken, Material/Zubereitungsstoff; Stufe III; kalt im Zubereitungsrahmen, Grad III; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe gebracht; Ansatz auf Heizstufe III
49	8999000	0	f86v6	f86v6.44	T	B	2	10	9	2	0	3	1	0.900000	6	6	1	0	shor qoky chorolk chokaiin qoal kaiin qoaiin or aiiin ykedy	Blüten-/Fruchtstand; reproduktiver Teil | heiß am Anfang des Grades | [chorolk:?] | Trockenansatz, heiß auf Stufe III | Rohstoffklasse I | heiß, Grad III | nimm drei Teile | Drogenportion | Menge-/Klassenwert IV | erhitze hiervon bis zur Mittelstufe und schließe ab	V13:PART_OR_FORM | GDT647:FAMILY_MIGRATION | OPEN | GDT663:EXACT_WHOLE:chokaiin | GDT656:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT | GDT666:EXACT_WHOLE:qoaiin | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:VALUE_MINIM_SERIES | GDT666:EXACT_WHOLE:ykedy	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	3	chorolk	3	chorolk	qoky	chokaiin	[chorolk:?]	NEWLY_EXPOSED_BY_GDT666_NO_NEW_CARD	OPEN	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; leicht erhitzt; [chorolk:?]; Trockenansatz, heiß auf Stufe III; Rohstoff I; heiß, Grad III; nimm drei Teile; Drogenportion; vier Teile; erhitze hiervon bis zur Mittelstufe und schließe ab
