rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
14	0	f108r	f108r.47	S	B	3	11	11	0	0	3	0	1.000000	8	8	1	0	yched chockhey dain sheol okedy lkeedy oteedy qokeedy ched al keam	trockne hiervon bis zur Mittelstufe und schließe ab | Arzneikompositum im Trockenansatz in der Gradmitte | Grad-/Maßwert II | feuchtes Material | heißer Ansatz in der Mitte des Grades, abgeschlossen | Drogenholz, heiß am Gradende, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Trockenstufe Mitte, abgeschlossen | Rohstoffklasse I | ein Maß bis zur Mittelstufe erhitzter Droge	GDT665:EXACT_WHOLE:yched | GDT652:STRONG_COMPONENT_GRID | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT661:EXACT_WHOLE:lkeedy | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:ched | GDT655:NEW_EXACT_WHOLE | GDT666:EXACT_WHOLE:keam	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	trockne hiervon bis zur Mittelstufe und schließe ab; Arzneikompositum im Trockenansatz in der Gradmitte; zwei Maße; feuchtes Material; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Drogenholz, heiß am Gradende, abgeschlossen; Ansatz auf Kühlendstufe abgeschlossen; bis zur Heizendstufe gebracht; Trockenstufe Mitte, abgeschlossen; Rohstoff I; ein Maß bis zur Mittelstufe erhitzter Droge
15	1	f112r	f112r.18	S	B	3	10	10	0	0	0	0	1.000000	10	10	1	1	saiin al key chey dalchd aiin okal chody chedy cham	Samen/Saatgut, Typ/Charge III | Rohstoffklasse I | heiß in der Mitte des Grades | trocken in der Mitte des Grades | Rohdroge I abmessen, trocknen und abschließen | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Trockenansatz, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | ein Maß Trockendroge	V13:SCOPED_CONCRETE_HEAD_FORM | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:dalchd | V13:TARGET_SURFACE_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL | GDT663:EXACT_WHOLE:chody | GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:cham	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samen/Saatgut, Typ/Charge III; Rohstoff I; bis zur mittleren Heizstufe; bis zur mittleren Trockenstufe; Rohdroge I abmessen, trocknen und abschließen; drei Teile; Rohstoff I, leicht erhitzt im Ansatz; Trockenansatz, abgeschlossen; bis zur mittleren Trockenstufe gebracht; ein Maß Trockendroge
16	0	f112r	f112r.21	S	B	3	10	10	0	0	4	0	1.000000	6	6	1	0	sol keedy raiin chcthey okeedy qoteedy qeey rair al sy	Samenmaterial/Saatgut | heiß am Ende des Grades, abgeschlossen | Wurzel, Typ/Charge III | Krautdroge bis zur mittleren Stufe trocknen | heißer Ansatz am Ende des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | nimm die Endportion hinzu | Wurzelfraktion II | Rohstoffklasse I | Saatgut in Grundform	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT666:EXACT_WHOLE:chcthey | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:qeey | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT655:NEW_EXACT_WHOLE | V13:SCOPED_RESIDUAL_HEAD_FORM	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samenmaterial/Saatgut; bis zur Heizendstufe gebracht; Wurzel, Typ/Charge III; Krautdroge bis zur mittleren Stufe trocknen; Ansatz auf Heizendstufe abgeschlossen; bis zur Kühlendstufe gebracht; nimm die Endportion hinzu; Wurzelfraktion II; Rohstoff I; Saatgut in Grundform
17	0	f112v	f112v.13	S	B	3	9	9	1	0	3	0	1.000000	6	6	1	0	dcheoty oy otchedy chedy daiin chedal chedy qokaiin otam	mitteltrockenen Ansatz abmessen und leicht abkühlen | Ansatz in Grundform | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | trockene abgemessene Rohstoffmenge I in der Gradmitte | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | ein Maß kalten Ansatzes	GDT666:EXACT_WHOLE:dcheoty | GDT665:EXACT_WHOLE:oy | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT658:EXACT_CONTEXTUAL_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	mitteltrockenen Ansatz abmessen und leicht abkühlen; Ansatz in Grundform; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; bis zur mittleren Trockenstufe gebracht; drei Maße; trockene abgemessene Rohstoffmenge I in der Gradmitte; bis zur mittleren Trockenstufe gebracht; heiß, Grad III; ein Maß kalten Ansatzes
18	0	f112v	f112v.34	S	B	3	8	8	0	0	1	0	1.000000	7	7	1	0	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	Samen/Saatgut, Typ/Charge III | abgemessene Trockendroge, Dosis III | trockenes Arzneikompositum am Gradanfang | Drogenholz, heiß am Gradende, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß-trocken, Grad III | getrockneter Arzneikompositum-Grundstoff | ein Maß Trockendroge abmessen	V13:SCOPED_CONCRETE_HEAD_FORM | GDT663:EXACT_WHOLE:chedaiin | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT661:EXACT_WHOLE:lkeedy | GDT647:FAMILY_MIGRATION | GDT638:ROUND_08 | GDT665:EXACT_WHOLE:checkhol | GDT666:EXACT_WHOLE:chdam	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samen/Saatgut, Typ/Charge III; abgemessene Trockendroge, Dosis III; trockenes Arzneikompositum am Gradanfang; Drogenholz, heiß am Gradende, abgeschlossen; bis zur Heizendstufe gebracht; heiß-trocken, Grad III; getrockneter Arzneikompositum-Grundstoff; ein Maß Trockendroge abmessen
19	0	f113r	f113r.7	S	B	3	8	8	0	0	2	0	1.000000	6	6	1	0	chos sheey qokchey sokal okeey char laiin olkain	eine Charge Trockenansatz | feucht am Ende des Grades | heiß und trocken in der Mitte des Grades | erhitzter Saatgut-Rohstoff-I-Ansatz | heißer Ansatz am Ende des Grades | Trockenfraktion I | Drogenholz, Typ/Charge III | heißes Drogenmaterial, Grad II	GDT665:EXACT_WHOLE:chos | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:sokal | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:char | V13:SCOPED_CONCRETE_HEAD_FORM | GDT661:EXACT_WHOLE:olkain	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	eine Charge Trockenansatz; vollständig eingeweicht; heiß und bis zur mittleren Trockenstufe; erhitzter Saatgut-Rohstoff-I-Ansatz; Ansatz auf Heizendstufe; Trockenfraktion I; Drogenholz, Typ/Charge III; Holzdrogenansatz auf Heizstufe II
20	1	f114v	f114v.31	S	B	3	9	9	1	0	0	0	1.000000	9	9	1	1	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	Drogenstoff, Menge III | trocken angesetzte Zubereitung | kalt-trockenen Ansatz bis zur Mittelstufe bringen und fertigstellen | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | heißer Ansatzstoff | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalte Drogenfraktion I	GDT663:EXACT_WHOLE:olaiin | V13:TARGET_SURFACE_DEFAULT | GDT666:EXACT_WHOLE:otcheody | GDT665:EXACT_WHOLE:lkchedy | GDT665:EXACT_WHOLE:okol | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | GDT656:REVISE_AL_QUALITY_MODEL | GDT654:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	drei Teile Holzdrogenansatz; trocken angesetzte Zubereitung; kalt-trockenen Ansatz bis zur Mittelstufe bringen und fertigstellen; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; heißer Ansatzstoff; Ansatz auf Heizstufe III; kalt im Zubereitungsrahmen, Grad III; Rohstoff I, leicht gekühlt im Ansatz; kalte Drogenfraktion I
21	1	f114v	f114v.5	S	B	3	5	5	0	0	0	0	1.000000	5	5	1	1	chedy qokeedy okaly cheedain shedy	trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Rohstoff-I-Ansatz leicht erhitzen und abschließen | zwei Dosen vollständig getrockneter Droge | feucht in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:okaly | GDT666:EXACT_WHOLE:cheedain | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe gebracht; Rohstoff-I-Ansatz leicht erhitzen und abschließen; zwei Dosen vollständig getrockneter Droge; bis zur mittleren Einweichstufe gebracht
22	0	f115r	f115r.32	S	B	@	11	11	0	0	1	0	1.000000	10	11	1	0	sor chey okaiin qokeey qokeedy qoaiin chedy qotaiin chety laiin chedy	Samenportion | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | nimm drei Teile | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | trocken-kalte gebundene Form | Drogenholz, Typ/Charge III | trocken in der Mitte des Grades, abgeschlossen	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:qoaiin | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samenportion; bis zur mittleren Trockenstufe; Ansatz auf Heizstufe III; bis zur Heizendstufe; bis zur Heizendstufe gebracht; nimm drei Teile; bis zur mittleren Trockenstufe gebracht; kalt, Grad III; trocken-kalte gebundene Form; Drogenholz, Typ/Charge III; bis zur mittleren Trockenstufe gebracht
23	0	f115r	f115r.38	S	B	@	12	12	1	0	2	0	1.000000	10	10	1	0	dor cheol chot qotchy qokchy sol raiin shey kchedy daiin shedy qoty	miss eine Portion Droge ab | trockener Drogenstoff | abgekühlter Trockenansatz | kalt und trocken am Anfang des Grades | heiß und trocken am Anfang des Grades | Samenmaterial/Saatgut | Wurzel, Typ/Charge III | feucht in der Mitte des Grades | heiß und trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | feucht in der Mitte des Grades, abgeschlossen | kalt am Anfang des Grades	GDT665:EXACT_WHOLE:dor | GDT642:ROUND_01 | GDT666:EXACT_WHOLE:chot | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	miss eine Portion Droge ab; trockener Drogenstoff; abgekühlter Trockenansatz; kalt und angetrocknet; heiß und angetrocknet; Samenmaterial/Saatgut; Wurzel, Typ/Charge III; bis zur mittleren Einweichstufe; heiß und bis zur mittleren Trockenstufe gebracht; drei Maße; bis zur mittleren Einweichstufe gebracht; leicht gekühlt
24	0	f115v	f115v.12	S	B	3	4	4	0	0	1	0	1.000000	3	3	1	0	ysheed lchedy lkchedy soraiin	weiche hiervon vollständig ein und schließe ab | getrocknetes Drogenholz | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | Samenportion III	GDT666:EXACT_WHOLE:ysheed | V13:SCOPED_CONCRETE_HEAD_FORM | GDT665:EXACT_WHOLE:lkchedy | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	weiche hiervon vollständig ein und schließe ab; getrocknetes Drogenholz; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; Samenportion III
25	0	f115v	f115v.15	S	B	3	12	12	2	0	2	0	1.000000	10	10	1	0	saiin chol qotain qokain chl lr chdain qoteey rcheey r ar rodam	Samen/Saatgut, Typ/Charge III | trocken; nominal trockenes Gut/Material | kalt im qo-Rahmen, Grad II | heiß, Grad II | trocknen | Wurzelholz | Trockendroge in Dosis II | kalt am Ende des Grades | Wurzel/Wurzeldroge, trocken gebunden, Form II | Wurzel | Drogenfraktion I | ein Maß Wurzelansatz abmessen	V13:SCOPED_CONCRETE_HEAD_FORM | V13:DRY_OL_FORM | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT662:EXACT_WHOLE:chl | GDT664:EXACT_WHOLE:lr | GDT665:EXACT_WHOLE:chdain | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT661:R_BODY | GDT654:NEW_EXACT_WHOLE | GDT666:EXACT_WHOLE:rodam	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samen/Saatgut, Typ/Charge III; Trockengut; kalt im qo-Rahmen, Grad II; heiß, Grad II; trockne Folgendes: Wurzelholz; Trockendroge in Dosis II; bis zur Kühlendstufe; Wurzel/Wurzeldroge, trocken gebunden, Form II; Wurzel; Drogenfraktion I; ein Maß Wurzelansatz abmessen
26	0	f115v	f115v.2	S	B	3	10	10	0	0	2	0	1.000000	8	8	1	0	ykeeochody qokeedy yteedy qokar qor chodaiin qokchdy chdar okchdy qokam	erhitze hiervon den Ansatz vollständig, trockne ihn, setze erneut an und stelle ihn fertig | heiß am Ende des Grades, abgeschlossen | kühle hiervon vollständig ab und schließe | heiße Drogenfraktion I | nimm eine Drogenportion | Trockenansatz, Dosis III | heiß und trocken am Anfang des Grades, abgeschlossen | abgemessene Trockenfraktion I, Anfangsstufe | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | nimm ein Maß und erhitze es	GDT666:EXACT_WHOLE:ykeeochody | GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:yteedy | GDT654:REVISE_CONFLICTING_EXACT | GDT663:EXACT_WHOLE:qor | GDT664:EXACT_WHOLE:chodaiin | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:chdar | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:qokam	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	erhitze hiervon den Ansatz vollständig, trockne ihn, setze erneut an und stelle ihn fertig; bis zur Heizendstufe gebracht; kühle hiervon vollständig ab und schließe; heiße Drogenfraktion I; nimm eine Drogenportion: Trockenansatz, Dosis III; heiß und angetrocknet; abgemessene Trockenfraktion I, Anfangsstufe; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; nimm ein Maß und erhitze es
27	0	f116r	f116r.44	S	B	3	11	11	0	1	3	0	1.000000	8	8	1	0	s okeedy qokain shckhy ol lcheor chky raiin chey qol okam	Samen-/Saatgutposten | heißer Ansatz am Ende des Grades, abgeschlossen | heiß, Grad II | Arzneikompositum: feucht, Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | eine Portion bis zur Mittelstufe getrocknete Holzdroge | getrocknete Droge leicht erhitzen | Wurzel, Typ/Charge III | trocken in der Mitte des Grades | Drogenstoff zugeben | ein Maß heißen Ansatzes	GDT660:S_BOS | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT651:STRONG_LEARNED_CKH_FAMILY | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT665:EXACT_WHOLE:lcheor | GDT666:EXACT_WHOLE:chky | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qol | GDT664:EXACT_WHOLE:okam	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	Samen-/Saatgutposten: Ansatz auf Heizendstufe abgeschlossen; heiß, Grad II; Arzneikompositum: feucht, Gradanfang; Grundansatz; eine Portion bis zur Mittelstufe getrocknete Holzdroge; getrocknete Droge leicht erhitzen; Wurzel, Typ/Charge III; bis zur mittleren Trockenstufe; gib Folgendes hinzu: ein Maß heißen Ansatzes
28	0	f14v	f14v.2	H	A	1	10	10	2	0	3	0	1.000000	7	7	1	0	okchor d chytshy oty chy cthy otchy ty chol daiin	eine Portion heiß-trockene Droge im Ansatz | Dosis | leicht getrocknete Droge abkühlen und anfeuchten | kalter Ansatz am Anfang des Grades | trocken am Anfang des Grades | CTH-Drogenmaterial | kalt-trockener Ansatz am Anfang des Grades | kalt am Anfang des Grades | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	GDT665:EXACT_WHOLE:okchor | GDT661:D_BODY | GDT666:EXACT_WHOLE:chytshy | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	eine Portion heiß-trockene Droge im Ansatz; Dosis; leicht getrocknete Droge abkühlen und anfeuchten; kalter Ansatz am Anfang des Grades; angetrocknet; Krautdroge; kalt-trockener Ansatz am Anfang des Grades; leicht gekühlt; Trockengut; Stufe III
29	1	f14v	f14v.5	H	A	1	8	8	2	0	0	0	1.000000	8	8	1	1	okshy daiin okchor chky qotchy daiin cthor oty	heiß-feuchter Ansatz am Anfang des Grades | Grad-/Maßwert III | eine Portion heiß-trockene Droge im Ansatz | getrocknete Droge leicht erhitzen | kalt und trocken am Anfang des Grades | Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | kalter Ansatz am Anfang des Grades	GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT665:EXACT_WHOLE:okchor | GDT666:EXACT_WHOLE:chky | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT638:ROUND_04 | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heiß-feuchter Ansatz am Anfang des Grades; drei Maße; eine Portion heiß-trockene Droge im Ansatz; getrocknete Droge leicht erhitzen; kalt und angetrocknet; drei Maße; Drogenteil/-portion; Portion Blatt-/Krautdroge; kalter Ansatz am Anfang des Grades
30	0	f15r	f15r.14	H	A	1	8	8	3	0	1	0	1.000000	7	7	1	0	otcho kchy chol daiin ar ytol dor dom	kalt-trockene Zubereitung | heiß und trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | Drogenfraktion I | kühle hiervon den Drogenstoff ab | miss eine Portion Droge ab | miss eine Handvoll Ansatz ab	GDT650:STRONG_ATTESTED_FAMILY | GDT647:FAMILY_MIGRATION | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT654:NEW_EXACT_WHOLE | GDT666:EXACT_WHOLE:ytol | GDT665:EXACT_WHOLE:dor | GDT665:DOM_ACTION:NONE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	kalt-trockene Zubereitung; heiß und angetrocknet; Trockengut; Stufe III; Drogenfraktion I; kühle hiervon den Drogenstoff ab; miss eine Portion Droge ab; miss eine Handvoll Ansatz ab
31	0	f16r	f16r.5	H	A	1	9	9	2	0	4	0	1.000000	5	5	1	0	tchor chor chs y kch shocthy opchy ty ky	kalt-trockene Drogenportion | Pflanzen-/Reproduktionsteil | Trockengut, Grundform | Eintragsteil abgeschlossen | unter Wärme trocknen | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | Trockenpulverpräparat in Grundstufe | kalt am Anfang des Grades | heiß am Anfang des Grades	GDT662:EXACT_WHOLE:tchor | V13:PART_OR_FORM | GDT661:EXACT_WHOLE:chs | GDT659:Y_MEDIAL_LEFT_CLOSE | GDT666:KCH_READER_MERGE_LEFT_NOVEL:ykch | V13:MOIST_CTH_PREPARATION | GDT665:EXACT_WHOLE:opchy | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	kalt-trockene Drogenportion; Pflanzenteil; Trockengut, Grundform; unter Wärme trocknen; feuchte CTH-Drogenzubereitung; feuchte Blatt-/Krautzubereitung; Trockenpulverpräparat in Grundstufe; leicht gekühlt; leicht erhitzt
32	0	f17v	f17v.17	H	A	1	6	6	0	0	1	0	1.000000	5	5	1	0	qoain sar she dol qopchaiin cthor	nimm zwei Teile | Samenfraktion I | feucht, attributiv gebunden | Materialmaß | nimm drei Teile des getrockneten Pulveransatzes | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	GDT665:EXACT_WHOLE:qoain | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_11 | GDT666:EXACT_WHOLE:qopchaiin | GDT638:ROUND_04	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	NONE	NONE	nimm zwei Teile; Samenfraktion I; feucht, attributiv gebunden; Materialmaß; nimm drei Teile des getrockneten Pulveransatzes; Drogenteil/-portion; Portion Blatt-/Krautdroge
