audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_support_note	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	flags	thermal_reader_rival	hard_collision	verdict	review_reason
G645-A01-011	1	oky	f114v	f114v.4	S	B	3	10	FINAL	chedaiin	<EOS>	qokedy cheocthedy qoted qotedol chedar qotedy okeedy daiin chedaiin oky	qokedy cheocthedy qoted qotedol chear qotedy okeedy daiin chedain oky	qoke y cheocthedy qoted qotedol chedar qotedy okeedy daiin che aiin oky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	1	1	[qokedy:?] | [cheocthedy:?] | [qoted:?] | [qotedol:?] | [chedar:?] | [qotedy:?] | [okeedy:?] | Grad-/Maßwert III | [chedaiin:?] | [oky:?]	[qokedy:?] | [cheocthedy:?] | [qoted:?] | [qotedol:?] | [chedar:?] | [qotedy:?] | [okeedy:?] | Grad-/Maßwert III | [chedaiin:?] | heißer Ansatz, Grundform	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G645-A01-012	1	oky	f115r	f115r.33	S	B	@	10	MEDIAL	lkeedy	chokchaiin	y cheey qotaiin chokeeey chckhey qoky aiin cheey lkeedy oky chokchaiin	ycheey qotaiiin chokeeey chckhey qoky aiin cheey lkeedy okchy chokchaiin	ycheey qotaiin chokeeey chckhey qoky aiin cheey lkee y okchy chokeeaiin	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	3	2	[y:?] | [cheey:?] | kalt, Grad III | [chokeeey:?] | [chckhey:?] | heiße Grundform | Menge III | [cheey:?] | [lkeedy:?] | [oky:?] | [chokchaiin:?]	[y:?] | [cheey:?] | kalt, Grad III | [chokeeey:?] | [chckhey:?] | heiße Grundform | Menge III | [cheey:?] | [lkeedy:?] | heißer Ansatz, Grundform | [chokchaiin:?]	READER_VARIANT	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G645-A01-013	1	oky	f115v	f115v.35	S	B	3	3	MEDIAL	shee	cheo	shos shee oky cheo lkain cheeos al ches kcheo rain checthey lcham	shos shee oky cheo lkain cheeos alches kcheo rain checthey lcham	shos shee oky cheo lkeiin cheeos al ches kcheo rain checthey lcham	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	1	1	[shos:?] | [shee:?] | [oky:?] | trocken angesetzte Zubereitung | [lkain:?] | [cheeos:?] | [al:?] | [ches:?] | [kcheo:?] | [rain:?] | [checthey:?] | [lcham:?]	[shos:?] | [shee:?] | heißer Ansatz, Grundform | trocken angesetzte Zubereitung | [lkain:?] | [cheeos:?] | [al:?] | [ches:?] | [kcheo:?] | [rain:?] | [checthey:?] | [lcham:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G645-A01-014	1	oky	f116r	f116r.2	S	B	3	10	MEDIAL	aiiin	char	shain cheor ain okeey okeey shy lar ar aiiin oky char ar okain ykanam	oain cheer ain okeey okeey shy lar ar aiiin oky char ar okain ykanam	shain cheer ain okeey okeey shy lar ar aiiin oky char s okain ykanam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	9	7	feucht, Grad II | trockener Drogenteil | Menge-/Klassenwert II | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | feucht, Grundform | Holzfraktion I | [ar:?] | Menge-/Klassenwert IV | [oky:?] | [char:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II | [ykanam:?]	feucht, Grad II | trockener Drogenteil | Menge-/Klassenwert II | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | feucht, Grundform | Holzfraktion I | [ar:?] | Menge-/Klassenwert IV | heißer Ansatz, Grundform | [char:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II | [ykanam:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G645-A01-015	1	oky	f11v	f11v.3	H	A	1	7	MEDIAL	qokchd	choldy	otchor dy kchy tchy ar qokchd oky choldy dy	otchor dy kchy tchy ar qokchd oky chol dy dy	otchor dy kchy tchy ar qokchd oky choldydy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	0	0	[otchor:?] | [dy:?] | [kchy:?] | [tchy:?] | [ar:?] | [qokchd:?] | [oky:?] | [choldy:?] | [dy:?]	[otchor:?] | [dy:?] | [kchy:?] | [tchy:?] | [ar:?] | [qokchd:?] | heißer Ansatz, Grundform | [choldy:?] | [dy:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G645-A01-016	1	oky	f19v	f19v.9	H	A	1	2	MEDIAL	ychor	chor	ychor oky chor ytol chol oky ddor	ychor oky chor ytal chol oky ddor	ychor oky chor ytal chol okyddor	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	2	2	[ychor:?] | [oky:?] | Pflanzen-/Reproduktionsteil | [ytol:?] | trocken; nominal trockenes Gut/Material | [oky:?] | [ddor:?]	[ychor:?] | heißer Ansatz, Grundform | Pflanzen-/Reproduktionsteil | [ytol:?] | trocken; nominal trockenes Gut/Material | heißer Ansatz, Grundform | [ddor:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G645-A01-017	1	oky	f19v	f19v.9	H	A	1	6	MEDIAL	chol	ddor	ychor oky chor ytol chol oky ddor	ychor oky chor ytal chol oky ddor	ychor oky chor ytal chol okyddor	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	2	2	[ychor:?] | [oky:?] | Pflanzen-/Reproduktionsteil | [ytol:?] | trocken; nominal trockenes Gut/Material | [oky:?] | [ddor:?]	[ychor:?] | heißer Ansatz, Grundform | Pflanzen-/Reproduktionsteil | [ytol:?] | trocken; nominal trockenes Gut/Material | heißer Ansatz, Grundform | [ddor:?]	READER_VARIANT	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G645-A01-018	1	oky	f21r	f21r.2	H	A	1	3	MEDIAL	chcphy	sheaiin	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	5	5	Samen/Saatgut, Typ/Charge III | [chcphy:?] | [oky:?] | [sheaiin:?] | Material: kalt und trocken | [oteos:?] | feucht, Bindungsstufe II | CTH-Drogenmaterial | Menge/Portion III	Samen/Saatgut, Typ/Charge III | [chcphy:?] | heißer Ansatz, Grundform | [sheaiin:?] | Material: kalt und trocken | [oteos:?] | feucht, Bindungsstufe II | CTH-Drogenmaterial | Menge/Portion III	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G645-A01-019	1	oky	f21v	f21v.5	H	A	1	9	FINAL	dait	<EOS>	osho deey ctho l sho cthy daiin dait oky	osho deey ctho l sho cthy daiin dait oky	osho deey ctho l shocthy daiin dait oky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	3	1	[osho:?] | [deey:?] | [ctho:?] | [l:?] | feuchter Ansatz | CTH-Drogenmaterial | Menge/Portion III | [dait:?] | [oky:?]	[osho:?] | [deey:?] | [ctho:?] | [l:?] | feuchter Ansatz | CTH-Drogenmaterial | Menge/Portion III | [dait:?] | heißer Ansatz, Grundform	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G645-A01-020	1	oky	f22r	f22r.11	H	A	1	4	MEDIAL	qokchy	otoldy	doiin yckhody qokchy oky otoldy yty dol or dchchy daiin	doiin yckhody qokchy oky otoldy yty dol or dachy daiin	doiir ckhody qokchy oky otoldy yty dol or dch chy daiin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	5	3	Zubereitungsmaß, Form III | [yckhody:?] | heiß-trocken | [oky:?] | [otoldy:?] | [yty:?] | Materialmaß | Teil-/Nominalträger; genaue Basisbedeutung offen | [dchchy:?] | Grad-/Maßwert III	Zubereitungsmaß, Form III | [yckhody:?] | heiß-trocken | heißer Ansatz, Grundform | [otoldy:?] | [yty:?] | Materialmaß | Teil-/Nominalträger; genaue Basisbedeutung offen | [dchchy:?] | Grad-/Maßwert III	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G645-A01-021	1	oky	f22r	f22r.5	H	A	1	8	MEDIAL	oldor	y	ol daiin qokchy dar daiin chor oldor oky y choldchy	ol daiin qokchy dar daiin chor oldor oky y choldchy	ol daiin qokchy dar daiin chor oldor oky ycholdchy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	5	4	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | heiß-trocken | [dar:?] | Grad-/Maßwert III | Pflanzen-/Reproduktionsteil | [oldor:?] | [oky:?] | [y:?] | [choldchy:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | heiß-trocken | [dar:?] | Grad-/Maßwert III | Pflanzen-/Reproduktionsteil | [oldor:?] | heißer Ansatz, Grundform | [y:?] | [choldchy:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G645-A01-022	1	oky	f22v	f22v.1	H	A	1	3	MEDIAL	ofchar	tchy	pysaiinor ofchar oky tchy otdy sor shy qod	pysaiinor ofchar oky tchy otdy sor shy qod	pysaiinor ofchar oky tchy otdy sor shy qod	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	2	2	[pysaiinor:?] | [ofchar:?] | [oky:?] | [tchy:?] | [otdy:?] | Samenportion | feucht, Grundform | [qod:?]	[pysaiinor:?] | [ofchar:?] | heißer Ansatz, Grundform | [tchy:?] | [otdy:?] | Samenportion | feucht, Grundform | [qod:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G645-A01-023	1	oky	f24r	f24r.17	H	A	1	5	FINAL	cthoj	<EOS>	sshey otam sham cthoj oky	sshey otam sham cthom oky	sshey otam sham cthom oky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	1	1	eingeweichte Saat, Form I | [otam:?] | [sham:?] | [cthoj:?] | [oky:?]	eingeweichte Saat, Form I | [otam:?] | [sham:?] | [cthoj:?] | heißer Ansatz, Grundform	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G645-A01-024	1	oky	f24r	f24r.2	H	A	1	5	FINAL	okaial	<EOS>	qotaiin char odaiin okaial oky	qotaiin char odain okaiikhal oky	qotaiin char odaiin okai l oky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	1	1	kalt, Grad III | [char:?] | [odaiin:?] | [okaial:?] | [oky:?]	kalt, Grad III | [char:?] | [odaiin:?] | [okaial:?] | heißer Ansatz, Grundform	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G645-A01-025	1	oky	f29r	f29r.2	H	A	1	4	MEDIAL	choty	cho	dshe ykchy choty oky cho l chchoty choky chy ty dy	dshe ykchy choty oky chol chchoty choky chy ty dy	dshe kchy choty oky cho l chchoty choky chy ty dy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	2	2	[dshe:?] | [ykchy:?] | [choty:?] | [oky:?] | [cho:?] | [l:?] | [chchoty:?] | heiß-trockene Zubereitung, Grundform | trocken, Grundform | [ty:?] | [dy:?]	[dshe:?] | [ykchy:?] | [choty:?] | heißer Ansatz, Grundform | [cho:?] | [l:?] | [chchoty:?] | heiß-trockene Zubereitung, Grundform | trocken, Grundform | [ty:?] | [dy:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G645-A01-026	1	oky	f33v	f33v.2	H	B	2	4	MEDIAL	dy	otal	kchdy dam dy oky otal dain chdy ytam otam cham	kchdy dam dy oky otal dain chdy ytam otam cham	kchdy dam y oky otal ain chdy ytam otam cham	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	2	1	[kchdy:?] | [dam:?] | [dy:?] | [oky:?] | Ansatz aus kaltem Rohstoff, Form I | Grad-/Maßwert II | [chdy:?] | [ytam:?] | [otam:?] | [cham:?]	[kchdy:?] | [dam:?] | [dy:?] | heißer Ansatz, Grundform | Ansatz aus kaltem Rohstoff, Form I | Grad-/Maßwert II | [chdy:?] | [ytam:?] | [otam:?] | [cham:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G645-A01-027	1	oky	f33v	f33v.3	H	B	2	6	MEDIAL	ckhdy	dam	dar chckhy dy dyky ckhdy oky dam okar dy kam dy	dar chckhy dy dyky ckhdy oky dam okardy komdy	dar chckhy dyky ckh y oky am okardy kam y	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	0	0	[dar:?] | [chckhy:?] | [dy:?] | [dyky:?] | [ckhdy:?] | [oky:?] | [dam:?] | [okar:?] | [dy:?] | [kam:?] | [dy:?]	[dar:?] | [chckhy:?] | [dy:?] | [dyky:?] | [ckhdy:?] | heißer Ansatz, Grundform | [dam:?] | [okar:?] | [dy:?] | [kam:?] | [dy:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G645-A01-028	1	oky	f33v	f33v.7	H	B	2	6	MEDIAL	daiin	cheol	tshdy shefchdy shckhdy oltedy daiin oky cheol orain chdyshdy porar	tshdy shefchdy shckhdy oltedy daiin oky cheol orain chdyshdy porar	tshdy shefchdy shckhdy oltedy daiin oky cheol rain ch yshdy porar	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	2	2	[tshdy:?] | [shefchdy:?] | [shckhdy:?] | [oltedy:?] | Grad-/Maßwert III | [oky:?] | trockener Drogenstoff | [orain:?] | [chdyshdy:?] | [porar:?]	[tshdy:?] | [shefchdy:?] | [shckhdy:?] | [oltedy:?] | Grad-/Maßwert III | heißer Ansatz, Grundform | trockener Drogenstoff | [orain:?] | [chdyshdy:?] | [porar:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G645-A01-029	1	oky	f34r	f34r.14	H	B	2	7	MEDIAL	al	chody	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram	or ar y kar ol al oky cho y qokal chedy chcthedy chety daram	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[oky:?]	heißer Ansatz, Grundform	4	2	Teil-/Nominalträger; genaue Basisbedeutung offen | [ar:?] | [y:?] | [kar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [al:?] | [oky:?] | [chody:?] | heiße Substanz | getrockneter Zustand | [chcthedy:?] | [cheky:?] | [daram:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | [ar:?] | [y:?] | [kar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [al:?] | heißer Ansatz, Grundform | [chody:?] | heiße Substanz | getrockneter Zustand | [chcthedy:?] | [cheky:?] | [daram:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
