matrix_id	taurus_phase	held_sign	training_signs	selected_direction_without_aqabac	selected_offset_without_aqabac	training_cross_sign_family_capacity_all	training_family_count_without_aqabac	held_any_training_family_capacity_all	held_any_training_family_capacity_without_aqabac	eligible_held_family_count_all	eligible_held_family_count_without_aqabac	held_family	aqabac_target_diagnostic	training_event_count	held_event_count	training_status_purity	training_status_modes	training_status_counts	held_status_purity	held_status_modes	held_status_counts	held_status_matches_training_mode	training_status_unambiguous	held_status_prediction_correct	training_planet_purity	training_planet_modes	training_planet_counts	held_planet_purity	held_planet_modes	held_planet_counts	held_planet_matches_training_mode	training_planet_unambiguous	held_planet_prediction_correct	decision	semantic_export
PICATRIX_INDIAN	H1	GEMINI	PISCES|TAURUS	1	1	3	2	8	7	2	1	AQABAB	NO	2	1	1.000000	BENEFIC	BENEFIC:2	1.000000	MALEFIC	MALEFIC:1	NO	YES	NO	0.500000	JUPITER|VENUS	JUPITER:1|VENUS:1	1.000000	SATURN	SATURN:1	NO	NO	NA_TIED_TRAINING	HELD_STATUS_MISS	NONE
PICATRIX_INDIAN	H1	GEMINI	PISCES|TAURUS	1	1	3	2	8	7	2	1	AQABAC	YES	2	1	0.500000	BENEFIC|MALEFIC	BENEFIC:1|MALEFIC:1	1.000000	BENEFIC	BENEFIC:1	YES	NO	NA_TARGET	0.500000	JUPITER|SATURN	JUPITER:1|SATURN:1	1.000000	VENUS	VENUS:1	NO	NO	NA_TARGET	TARGET_DIAGNOSTIC_ONLY	NONE
CHALDEAN	H0	PISCES	GEMINI|TAURUS	-1	23	5	4	6	5	2	1	AQABAB	NO	2	1	1.000000	OTHER	OTHER:2	1.000000	MALEFIC	MALEFIC:1	NO	YES	NO	0.500000	MERCURY|SOL	MERCURY:1|SOL:1	1.000000	MARS	MARS:1	NO	NO	NA_TIED_TRAINING	HELD_STATUS_MISS	NONE
CHALDEAN	H0	PISCES	GEMINI|TAURUS	-1	23	5	4	6	5	2	1	AQABAC	YES	2	1	0.500000	MALEFIC|OTHER	MALEFIC:1|OTHER:1	1.000000	MALEFIC	MALEFIC:1	YES	NO	NA_TARGET	0.500000	MARS|MOON	MARS:1|MOON:1	1.000000	MARS	MARS:1	YES	NO	NA_TARGET	TARGET_DIAGNOSTIC_ONLY	NONE
CHALDEAN	H0	TAURUS	GEMINI|PISCES	1	9	5	4	6	5	2	1	AQABAB	NO	2	1	1.000000	BENEFIC	BENEFIC:2	1.000000	OTHER	OTHER:1	NO	YES	NO	1.000000	JUPITER	JUPITER:2	1.000000	MERCURY	MERCURY:1	NO	YES	NO	HELD_STATUS_MISS	NONE
CHALDEAN	H0	TAURUS	GEMINI|PISCES	1	9	5	4	6	5	2	1	AQABAC	YES	2	1	0.500000	BENEFIC|MALEFIC	BENEFIC:1|MALEFIC:1	1.000000	OTHER	OTHER:1	NO	NO	NA_TARGET	0.500000	JUPITER|MARS	JUPITER:1|MARS:1	1.000000	MOON	MOON:1	NO	NO	NA_TARGET	TARGET_DIAGNOSTIC_ONLY	NONE
CHALDEAN	H0	GEMINI	PISCES|TAURUS	1	27	3	2	8	7	2	1	AQABAB	NO	2	1	1.000000	MALEFIC	MALEFIC:2	1.000000	OTHER	OTHER:1	NO	YES	NO	1.000000	SATURN	SATURN:2	1.000000	SOL	SOL:1	NO	YES	NO	HELD_STATUS_MISS	NONE
CHALDEAN	H0	GEMINI	PISCES|TAURUS	1	27	3	2	8	7	2	1	AQABAC	YES	2	1	0.500000	MALEFIC|OTHER	MALEFIC:1|OTHER:1	1.000000	BENEFIC	BENEFIC:1	NO	NO	NA_TARGET	0.500000	MARS|MERCURY	MARS:1|MERCURY:1	1.000000	JUPITER	JUPITER:1	NO	NO	NA_TARGET	TARGET_DIAGNOSTIC_ONLY	NONE
CHALDEAN	H1	PISCES	GEMINI|TAURUS	1	19	5	4	6	5	2	1	AQABAB	NO	2	1	1.000000	MALEFIC	MALEFIC:2	1.000000	MALEFIC	MALEFIC:1	YES	YES	YES	0.500000	MARS|SATURN	MARS:1|SATURN:1	1.000000	MARS	MARS:1	YES	NO	NA_TIED_TRAINING	HELD_STATUS_MATCH	NONE
CHALDEAN	H1	PISCES	GEMINI|TAURUS	1	19	5	4	6	5	2	1	AQABAC	YES	2	1	1.000000	OTHER	OTHER:2	1.000000	MALEFIC	MALEFIC:1	NO	YES	NA_TARGET	0.500000	MOON|SOL	MOON:1|SOL:1	1.000000	MARS	MARS:1	NO	NO	NA_TARGET	TARGET_DIAGNOSTIC_ONLY	NONE
CHALDEAN	H1	TAURUS	GEMINI|PISCES	1	9	5	4	6	5	2	1	AQABAB	NO	2	1	1.000000	BENEFIC	BENEFIC:2	1.000000	OTHER	OTHER:1	NO	YES	NO	1.000000	JUPITER	JUPITER:2	1.000000	MOON	MOON:1	NO	YES	NO	HELD_STATUS_MISS	NONE
CHALDEAN	H1	TAURUS	GEMINI|PISCES	1	9	5	4	6	5	2	1	AQABAC	YES	2	1	0.500000	BENEFIC|MALEFIC	BENEFIC:1|MALEFIC:1	1.000000	OTHER	OTHER:1	NO	NO	NA_TARGET	0.500000	JUPITER|MARS	JUPITER:1|MARS:1	1.000000	MERCURY	MERCURY:1	NO	NO	NA_TARGET	TARGET_DIAGNOSTIC_ONLY	NONE
CHALDEAN	H1	GEMINI	PISCES|TAURUS	-1	7	3	2	8	7	2	1	AQABAB	NO	2	1	1.000000	MALEFIC	MALEFIC:2	1.000000	MALEFIC	MALEFIC:1	YES	YES	YES	1.000000	SATURN	SATURN:2	1.000000	MARS	MARS:1	NO	YES	NO	HELD_STATUS_MATCH	NONE
CHALDEAN	H1	GEMINI	PISCES|TAURUS	-1	7	3	2	8	7	2	1	AQABAC	YES	2	1	0.500000	MALEFIC|OTHER	MALEFIC:1|OTHER:1	1.000000	OTHER	OTHER:1	YES	NO	NA_TARGET	0.500000	MOON|SATURN	MOON:1|SATURN:1	1.000000	SOL	SOL:1	NO	NO	NA_TARGET	TARGET_DIAGNOSTIC_ONLY	NONE
