matrix_id	taurus_phase	held_family	held_event_count	held_sign_count	held_signs	selected_direction	selected_offset	training_family_count	training_status_purity	held_status_purity	held_status_modes	held_status_counts	held_planet_purity	held_planet_modes	held_planet_counts	held_all_benefic	held_consistent_status	held_consistent_planet	semantic_export
PICATRIX_INDIAN	H1	AQABAB	3	3	GEMINI|PISCES|TAURUS	1	11	8	0.782738	1.000000	OTHER	OTHER:3	0.666667	MERCURY	MERCURY:2|MOON:1	NO	YES	NO	NONE
PICATRIX_INDIAN	H1	AQABAC	3	3	GEMINI|PISCES|TAURUS	1	11	8	0.866071	0.333333	BENEFIC|MALEFIC|OTHER	BENEFIC:1|MALEFIC:1|OTHER:1	0.333333	MOON|SATURN|VENUS	MOON:1|SATURN:1|VENUS:1	NO	NO	NO	NONE
PICATRIX_INDIAN	H1	AQABAG	2	2	PISCES|TAURUS	1	9	8	0.797619	0.500000	MALEFIC|OTHER	MALEFIC:1|OTHER:1	0.500000	MOON|SATURN	MOON:1|SATURN:1	NO	NO	NO	NONE
PICATRIX_INDIAN	H1	AQABBA	2	2	GEMINI|PISCES	1	11	8	0.782738	1.000000	BENEFIC	BENEFIC:2	0.500000	JUPITER|VENUS	JUPITER:1|VENUS:1	YES	YES	NO	NONE
PICATRIX_INDIAN	H1	AQACAB	3	2	GEMINI|PISCES	1	11	8	0.782738	1.000000	OTHER	OTHER:3	0.666667	MOON	MERCURY:1|MOON:2	NO	YES	NO	NONE
PICATRIX_INDIAN	H1	AQACABBA	2	2	GEMINI|TAURUS	1	9	8	0.797619	0.500000	BENEFIC|MALEFIC	BENEFIC:1|MALEFIC:1	0.500000	SATURN|VENUS	SATURN:1|VENUS:1	NO	NO	NO	NONE
PICATRIX_INDIAN	H1	AQAFA	2	2	GEMINI|TAURUS	1	11	8	0.782738	1.000000	OTHER	OTHER:2	1.000000	MERCURY	MERCURY:2	NO	YES	YES	NONE
PICATRIX_INDIAN	H1	AQKA|ACA	2	2	GEMINI|TAURUS	1	11	8	0.845238	0.500000	MALEFIC|OTHER	MALEFIC:1|OTHER:1	0.500000	MERCURY|SATURN	MERCURY:1|SATURN:1	NO	NO	NO	NONE
CHALDEAN	H0	AQABA	7	2	GEMINI|PISCES	1	12	8	0.791667	0.714286	MALEFIC	BENEFIC:1|MALEFIC:5|OTHER:1	0.428571	SATURN	JUPITER:1|MARS:2|SATURN:3|SOL:1	NO	NO	NO	NONE
CHALDEAN	H0	AQABAB	3	3	GEMINI|PISCES|TAURUS	1	12	8	0.797619	0.666667	BENEFIC	BENEFIC:2|OTHER:1	0.666667	JUPITER	JUPITER:2|MERCURY:1	NO	NO	NO	NONE
CHALDEAN	H0	AQABAC	3	3	GEMINI|PISCES|TAURUS	1	12	8	0.797619	0.666667	OTHER	BENEFIC:1|OTHER:2	0.333333	JUPITER|MOON|SOL	JUPITER:1|MOON:1|SOL:1	NO	NO	NO	NONE
CHALDEAN	H0	AQABAG	2	2	PISCES|TAURUS	1	12	8	0.818452	0.500000	MALEFIC|OTHER	MALEFIC:1|OTHER:1	0.500000	MARS|MOON	MARS:1|MOON:1	NO	NO	NO	NONE
CHALDEAN	H0	AQABBA	2	2	GEMINI|PISCES	1	12	8	0.755952	1.000000	MALEFIC	MALEFIC:2	0.500000	MARS|SATURN	MARS:1|SATURN:1	NO	YES	NO	NONE
CHALDEAN	H0	AQACAB	3	2	GEMINI|PISCES	-1	23	8	0.773810	0.333333	BENEFIC|MALEFIC|OTHER	BENEFIC:1|MALEFIC:1|OTHER:1	0.333333	JUPITER|MARS|SOL	JUPITER:1|MARS:1|SOL:1	NO	NO	NO	NONE
CHALDEAN	H0	AQACABBA	2	2	GEMINI|TAURUS	1	12	8	0.755952	1.000000	OTHER	OTHER:2	0.500000	MERCURY|SOL	MERCURY:1|SOL:1	NO	YES	NO	NONE
CHALDEAN	H0	AQAFA	2	2	GEMINI|TAURUS	1	12	8	0.818452	0.500000	MALEFIC|OTHER	MALEFIC:1|OTHER:1	0.500000	MARS|MERCURY	MARS:1|MERCURY:1	NO	NO	NO	NONE
CHALDEAN	H0	AQKA|ACA	2	2	GEMINI|TAURUS	1	11	8	0.755952	0.500000	MALEFIC|OTHER	MALEFIC:1|OTHER:1	0.500000	SATURN|SOL	SATURN:1|SOL:1	NO	NO	NO	NONE
CHALDEAN	H1	AQABA	7	2	GEMINI|PISCES	-1	7	8	0.833333	0.428571	BENEFIC|MALEFIC	BENEFIC:3|MALEFIC:3|OTHER:1	0.428571	JUPITER|MARS	JUPITER:3|MARS:3|SOL:1	NO	NO	NO	NONE
CHALDEAN	H1	AQABAB	3	3	GEMINI|PISCES|TAURUS	1	10	8	0.797619	0.666667	BENEFIC	BENEFIC:2|OTHER:1	0.666667	JUPITER	JUPITER:2|MOON:1	NO	NO	NO	NONE
CHALDEAN	H1	AQABAC	3	3	GEMINI|PISCES|TAURUS	-1	7	8	0.803571	0.666667	OTHER	MALEFIC:1|OTHER:2	0.333333	MOON|SATURN|SOL	MOON:1|SATURN:1|SOL:1	NO	NO	NO	NONE
CHALDEAN	H1	AQABAG	2	2	PISCES|TAURUS	1	10	8	0.818452	0.500000	BENEFIC|MALEFIC	BENEFIC:1|MALEFIC:1	0.500000	JUPITER|SATURN	JUPITER:1|SATURN:1	NO	NO	NO	NONE
CHALDEAN	H1	AQABBA	2	2	GEMINI|PISCES	1	19	8	0.779762	0.500000	BENEFIC|OTHER	BENEFIC:1|OTHER:1	0.500000	JUPITER|SOL	JUPITER:1|SOL:1	NO	NO	NO	NONE
CHALDEAN	H1	AQACAB	3	2	GEMINI|PISCES	-1	7	8	0.761905	1.000000	MALEFIC	MALEFIC:3	0.666667	SATURN	MARS:1|SATURN:2	NO	YES	NO	NONE
CHALDEAN	H1	AQACABBA	2	2	GEMINI|TAURUS	-1	7	8	0.824405	0.500000	MALEFIC|OTHER	MALEFIC:1|OTHER:1	0.500000	SATURN|SOL	SATURN:1|SOL:1	NO	NO	NO	NONE
CHALDEAN	H1	AQAFA	2	2	GEMINI|TAURUS	-1	7	8	0.824405	0.500000	BENEFIC|OTHER	BENEFIC:1|OTHER:1	0.500000	JUPITER|MERCURY	JUPITER:1|MERCURY:1	NO	NO	NO	NONE
CHALDEAN	H1	AQKA|ACA	2	2	GEMINI|TAURUS	1	19	8	0.779762	0.500000	BENEFIC|MALEFIC	BENEFIC:1|MALEFIC:1	0.500000	JUPITER|SATURN	JUPITER:1|SATURN:1	NO	NO	NO	NONE
