physical_page	locus	kind	owner_id	visible_owner_de	surface_sequence	component_sequence	portable_reading_de	groups
f17r	f17r.11	P	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	otchol cthar okaiin chol daiiin	OT+CH+OL | CTH+AR | OK+AIIN | OL | DA+IIN	DANACH · NEHMEN · FORTSETZEN ; BEREIT · QUELLE ; SETZEN · MASS ; FORTSETZEN ; ZWEIT · STUFE	5
f17r	f17r.12	P	F17R_WHOLE_PLANT	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	ychod y chotom	Y+CH+O+D_ADDR | Y | CH+OT+O+M_LOCAL	POSTEN · NEHMEN · AUSFÜHREN · TEIL ; POSTEN ; NEHMEN · DANACH · AUSFÜHREN · MITTE	3
f17r	f17r.13	L	F17R_PLANT_CAPTION	Bezeichnung bei der abgebildeten ganzen Bluetenpflanze	oteeeon oiil	LOCAL_ADDRESS | LOCAL_ADDRESS	BILDADRESSE ; BILDADRESSE	2
f77r	f77r.1	L	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	darchdar	LOCAL_ADDRESS	BILDADRESSE	1
f77r	f77r.2	L	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	olkchs	LOCAL_ADDRESS	BILDADRESSE	1
f77r	f77r.3	L	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	otedy	LOCAL_ADDRESS	BILDADRESSE	1
f77r	f77r.4	L	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	otork	LOCAL_ADDRESS	BILDADRESSE	1
f77r	f77r.5	L	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	otol	LOCAL_ADDRESS	BILDADRESSE	1
f77r	f77r.6	L	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	dchdy	LOCAL_ADDRESS	BILDADRESSE	1
f77r	f77r.7	L	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	soral	LOCAL_ADDRESS	BILDADRESSE	1
f77r	f77r.8	L	F77R_UPPER_STATION_LABELS	obere Figuren-, Bogen- und Auslassstation	dotedy	LOCAL_ADDRESS	BILDADRESSE	1
f77r	f77r.9	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	poldarais ol qokol chey qopchedy qopchedy dylches olkedy loly	P+OL+D_ADDR+AR+A_ADDR+IIN+S | OL | OK+OL | Y | CARRIER_Q+O+P+CHD+Y | CARRIER_Q+O+P+CHD+Y | D_ADDR+Y+L+CH+E+S | SOLK+E+DY | L+OL+Y	EINSETZEN · FORTSETZEN · TEIL · QUELLE · ORT · STUFE · AUSWÄHLEN ; FORTSETZEN ; SETZEN · FORTSETZEN ; POSTEN ; BEGINN · AUSFÜHREN · EINSETZEN · UMSETZEN · POSTEN ; BEGINN · AUSFÜHREN · EINSETZEN · UMSETZEN · POSTEN ; TEIL · POSTEN · LEITEN · NEHMEN · KURZ · AUSWÄHLEN ; AUFFANGEN · KURZ · SCHLUSS ; LEITEN · FORTSETZEN · POSTEN	9
f77r	f77r.10	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	tolchd ar shey qotaiin qotedy qokol chdy qokain chetey sal	T+OL+CHD | AR | SH+E+Y | OT+AIIN | OT+E+DY | OK+OL | CHD+Y | OK+AIN | CH+E+T+E+Y | S+AL	STELLEN · FORTSETZEN · UMSETZEN ; QUELLE ; HALTEN · KURZ · POSTEN ; DANACH · MASS ; DANACH · KURZ · SCHLUSS ; SETZEN · FORTSETZEN ; UMSETZEN · POSTEN ; SETZEN · PORTION ; NEHMEN · KURZ · STELLEN · KURZ · POSTEN ; AUSWÄHLEN · ZIEL	10
f77r	f77r.11	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy qokaiin shedy chol shedy shcthey qokeedy oteedy cham	OT+EE+DY | OK+AIIN | SHED+DY | OL | SHED+DY | SH+CTH+E+Y | OK+EE+DY | OT+EE+DY | CH+AM_ADDR	DANACH · LÄNGER · SCHLUSS ; SETZEN · MASS ; ABSETZEN · SCHLUSS ; FORTSETZEN ; ABSETZEN · SCHLUSS ; HALTEN · BEREIT · KURZ · POSTEN ; SETZEN · LÄNGER · SCHLUSS ; DANACH · LÄNGER · SCHLUSS ; NEHMEN · INNEN	9
f77r	f77r.12	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	solteedy qoteedy qodeedy chedaiin chedy shedaiin shealol ched	OL+T+EE+DY | OT+EE+DY | O+D_ADDR+EE+DY | CHD+AIIN | CHD+Y | SHED+AIIN | SH+E+AL+OL | CHD	FORTSETZEN · STELLEN · LÄNGER · SCHLUSS ; DANACH · LÄNGER · SCHLUSS ; AUSFÜHREN · TEIL · LÄNGER · SCHLUSS ; UMSETZEN · MASS ; UMSETZEN · POSTEN ; ABSETZEN · MASS ; HALTEN · KURZ · ZIEL · FORTSETZEN ; UMSETZEN	8
f77r	f77r.13	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokeedy qol sheedy shol tedy chedy lsheedy qokedy qolal chedy	OK+EE+DY | OL | SH+EE+DY | SH+OL | T+E+DY | CHD+Y | LSH+EE+D_ADDR+Y | OK+E+DY | OL+AL | CHD+Y	SETZEN · LÄNGER · SCHLUSS ; FORTSETZEN ; HALTEN · LÄNGER · SCHLUSS ; HALTEN · FORTSETZEN ; STELLEN · KURZ · SCHLUSS ; UMSETZEN · POSTEN ; SPÜLEN · LÄNGER · TEIL · POSTEN ; SETZEN · KURZ · SCHLUSS ; FORTSETZEN · ZIEL ; UMSETZEN · POSTEN	10
f77r	f77r.14	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sokcheey sain sheeol qoteedy qokaiin shedy qokeedy qotedy	S+OK+CH+EE+Y | S+AIN | SH+EE+OL | OT+EE+DY | OK+AIIN | SHED+DY | OK+EE+DY | OT+E+DY	AUSWÄHLEN · SETZEN · NEHMEN · LÄNGER · POSTEN ; AUSWÄHLEN · PORTION ; HALTEN · LÄNGER · FORTSETZEN ; DANACH · LÄNGER · SCHLUSS ; SETZEN · MASS ; ABSETZEN · SCHLUSS ; SETZEN · LÄNGER · SCHLUSS ; DANACH · KURZ · SCHLUSS	8
f77r	f77r.15	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokeedy shedy qotol shedy qokaiin sheety qokeed y lchedy lol	OK+EE+DY | SHED+DY | OT+OL | SHED+DY | OK+AIIN | SH+EE+T+Y | OK+EE+D_ADDR | Y | L+CHD+DY | L+OL	SETZEN · LÄNGER · SCHLUSS ; ABSETZEN · SCHLUSS ; DANACH · FORTSETZEN ; ABSETZEN · SCHLUSS ; SETZEN · MASS ; HALTEN · LÄNGER · STELLEN · POSTEN ; SETZEN · LÄNGER · TEIL ; POSTEN ; LEITEN · UMSETZEN · SCHLUSS ; LEITEN · FORTSETZEN	10
f77r	f77r.16	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sshedy qotaiin chedy qokaiin shedy qolcheedy qokeedy lol	S+SH+E+DY | OT+AIIN | CHD+Y | OK+AIIN | SHED+DY | OL+SH+EE+DY | OK+EE+DY | L+OL	AUSWÄHLEN · HALTEN · KURZ · SCHLUSS ; DANACH · MASS ; UMSETZEN · POSTEN ; SETZEN · MASS ; ABSETZEN · SCHLUSS ; FORTSETZEN · HALTEN · LÄNGER · SCHLUSS ; SETZEN · LÄNGER · SCHLUSS ; LEITEN · FORTSETZEN	8
f77r	f77r.17	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy qoteedy qokedy sheed qeey saiin sheety qokeedy lol	OT+EE+DY | OT+EE+DY | OK+E+DY | SH+EE+D_ADDR | CARRIER_Q+EE+Y | S+AIIN | SH+EE+T+Y | OK+EE+DY | L+OL	DANACH · LÄNGER · SCHLUSS ; DANACH · LÄNGER · SCHLUSS ; SETZEN · KURZ · SCHLUSS ; HALTEN · LÄNGER · TEIL ; BEGINN · LÄNGER · POSTEN ; AUSWÄHLEN · MASS ; HALTEN · LÄNGER · STELLEN · POSTEN ; SETZEN · LÄNGER · SCHLUSS ; LEITEN · FORTSETZEN	9
f77r	f77r.18	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	daiin cheedy lshey qo l or chees sheckhedy qol cheedy qotaiin	AIIN | CH+EE+D_ADDR+Y | L+SH+E+Y | O | L | OR | SH+EE+S_ADDR | SH+E+CKH+E+DY | OL | CH+EE+D_ADDR+Y | OT+AIIN	MASS ; NEHMEN · LÄNGER · TEIL · POSTEN ; LEITEN · HALTEN · KURZ · POSTEN ; AUSFÜHREN ; LEITEN ; ANSATZ ; HALTEN · LÄNGER · SONDERORT ; HALTEN · KURZ · DURCHLASS · KURZ · SCHLUSS ; FORTSETZEN ; NEHMEN · LÄNGER · TEIL · POSTEN ; DANACH · MASS	11
f77r	f77r.19	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey	OK+EE+DY | L+Y | L+SH+EE+Y | OK+EE+DY | OK+EE+DY | OK+AR | OK+EE+Y | L+AIIN | Y	SETZEN · LÄNGER · SCHLUSS ; LEITEN · POSTEN ; LEITEN · HALTEN · LÄNGER · POSTEN ; SETZEN · LÄNGER · SCHLUSS ; SETZEN · LÄNGER · SCHLUSS ; SETZEN · QUELLE ; SETZEN · LÄNGER · POSTEN ; LEITEN · MASS ; POSTEN	9
f77r	f77r.20	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy	OT+AIN | SH+E+AL | OK+EE+DY | OT+EE+Y | OK+AIN | SH+EE+Y | OT+E+DY | AL+CHD+DY	DANACH · PORTION ; HALTEN · KURZ · ZIEL ; SETZEN · LÄNGER · SCHLUSS ; DANACH · LÄNGER · POSTEN ; SETZEN · PORTION ; HALTEN · LÄNGER · POSTEN ; DANACH · KURZ · SCHLUSS ; ZIEL · UMSETZEN · SCHLUSS	8
f77r	f77r.21	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	CHD+AIIN | SHED+DY | OK+EE+DY | OK+E+DY | OK+EE+Y | CHD+Y | SH+E+AR | OL+AIIN+Y	UMSETZEN · MASS ; ABSETZEN · SCHLUSS ; SETZEN · LÄNGER · SCHLUSS ; SETZEN · KURZ · SCHLUSS ; SETZEN · LÄNGER · POSTEN ; UMSETZEN · POSTEN ; HALTEN · KURZ · QUELLE ; FORTSETZEN · MASS · POSTEN	8
f77r	f77r.22	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy al lchedy r oin chy chedaiin cheey okedy qoky	OT+EE+DY | AL | L+CHD+DY | R | O+IIN | Y | CHD+AIIN | SH+EE+Y | OK+E+DY | OK+Y	DANACH · LÄNGER · SCHLUSS ; ZIEL ; LEITEN · UMSETZEN · SCHLUSS ; MERKEN ; AUSFÜHREN · STUFE ; POSTEN ; UMSETZEN · MASS ; HALTEN · LÄNGER · POSTEN ; SETZEN · KURZ · SCHLUSS ; SETZEN · POSTEN	10
f77r	f77r.23	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qokal	SH+E+OK+Y | OK+AIIN | CHD+Y | L+CHD+DY | OL+SH+E+DY | OK+EE+DY | CHD+Y | OK+AL	HALTEN · KURZ · SETZEN · POSTEN ; SETZEN · MASS ; UMSETZEN · POSTEN ; LEITEN · UMSETZEN · SCHLUSS ; FORTSETZEN · HALTEN · KURZ · SCHLUSS ; SETZEN · LÄNGER · SCHLUSS ; UMSETZEN · POSTEN ; SETZEN · ZIEL	8
f77r	f77r.24	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	daiin dol shor cphey lfcheal shear qolchy	AIIN | D_ADDR+OL | SH+OR | CPH+E+Y | L+LOCAL_CHAR_F+CH+E+AL | SH+E+AR | OL+CH+Y	MASS ; TEIL · FORTSETZEN ; HALTEN · ANSATZ ; UMLEITEN · KURZ · POSTEN ; LEITEN · NEBENWEG · NEHMEN · KURZ · ZIEL ; HALTEN · KURZ · QUELLE ; FORTSETZEN · NEHMEN · POSTEN	7
f77r	f77r.25	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	otedy qokar shedy qokal shedar dal chedy daror	OT+E+DY | OK+AR | SHED+DY | OK+AL | SH+E+D_ADDR+AR | AL | CHD+Y | D_ADDR+AR+OR	DANACH · KURZ · SCHLUSS ; SETZEN · QUELLE ; ABSETZEN · SCHLUSS ; SETZEN · ZIEL ; HALTEN · KURZ · TEIL · QUELLE ; ZIEL ; UMSETZEN · POSTEN ; TEIL · QUELLE · ANSATZ	8
f77r	f77r.26	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy qokeedy qokaiin chcthy lchedy qokaly	OT+EE+DY | OK+EE+DY | OK+AIIN | CH+CTH+Y | L+CHD+DY | OK+AL+Y	DANACH · LÄNGER · SCHLUSS ; SETZEN · LÄNGER · SCHLUSS ; SETZEN · MASS ; NEHMEN · BEREIT · POSTEN ; LEITEN · UMSETZEN · SCHLUSS ; SETZEN · ZIEL · POSTEN	6
f77r	f77r.27	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	solchedy qokain okaiin shedy qokeedy qotedy	S+OL+CHD+Y | OK+AIN | OK+AIIN | SHED+DY | OK+EE+DY | OT+E+DY	AUSWÄHLEN · FORTSETZEN · UMSETZEN · POSTEN ; SETZEN · PORTION ; SETZEN · MASS ; ABSETZEN · SCHLUSS ; SETZEN · LÄNGER · SCHLUSS ; DANACH · KURZ · SCHLUSS	6
f77r	f77r.28	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	olchey qotey qokain olcheedy sar lom	OL+Y | OT+E+Y | OK+AIN | OL+CH+EE+DY | S+AR | L+O+M_LOCAL	FORTSETZEN · POSTEN ; DANACH · KURZ · POSTEN ; SETZEN · PORTION ; FORTSETZEN · NEHMEN · LÄNGER · SCHLUSS ; AUSWÄHLEN · QUELLE ; LEITEN · AUSFÜHREN · MITTE	6
f77r	f77r.29	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	saiin cheeol qokeedy qokeedy qotal	S+AIIN | SH+EE+OL | OK+EE+DY | OK+EE+DY | OT+AL	AUSWÄHLEN · MASS ; HALTEN · LÄNGER · FORTSETZEN ; SETZEN · LÄNGER · SCHLUSS ; SETZEN · LÄNGER · SCHLUSS ; DANACH · ZIEL	5
f77r	f77r.30	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokaiin chckhey sa iin qolkain cheeky lol	OK+AIIN | CH+CKH+E+Y | S+A_ADDR | IIN | SOLK+AIN | CHK+EE+Y | L+OL	SETZEN · MASS ; NEHMEN · DURCHLASS · KURZ · POSTEN ; AUSWÄHLEN · ORT ; STUFE ; AUFFANGEN · PORTION ; BEHANDELN · LÄNGER · POSTEN ; LEITEN · FORTSETZEN	7
f77r	f77r.31	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokain chckhy qokeey qotedy qotedy qotary	OK+AIN | CKH+Y | OK+EE+Y | OT+E+DY | OT+E+DY | OT+AR+Y	SETZEN · PORTION ; DURCHLASS · POSTEN ; SETZEN · LÄNGER · POSTEN ; DANACH · KURZ · SCHLUSS ; DANACH · KURZ · SCHLUSS ; DANACH · QUELLE · POSTEN	6
f77r	f77r.32	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qor ain cheol ol chealor cheey qeteiiin dary	OR | AIN | CHEO+L | OL | AL+OR | SH+EE+Y | CARRIER_Q+E+T+IIN | DA+R+Y	ANSATZ ; PORTION ; AUSZUG · LEITEN ; FORTSETZEN ; ZIEL · ANSATZ ; HALTEN · LÄNGER · POSTEN ; BEGINN · KURZ · STELLEN · STUFE ; ZWEIT · MERKEN · POSTEN	8
f77r	f77r.33	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	AIIN | CHD+Y | OL | K+EE+DY | OT+EEE+DY | S+AR | O+IIN | CH+EE+T+Y | Y	MASS ; UMSETZEN · POSTEN ; FORTSETZEN ; GEBEN · LÄNGER · SCHLUSS ; DANACH · VOLL · SCHLUSS ; AUSWÄHLEN · QUELLE ; AUSFÜHREN · STUFE ; NEHMEN · LÄNGER · STELLEN · POSTEN ; POSTEN	9
f77r	f77r.34	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin	OK+AIIN | SHED+DY | CHD+Y | OL+CHD+DY | OK+AIIN | OK+AIIN | CH+E+CKH+Y | R+AIIN	SETZEN · MASS ; ABSETZEN · SCHLUSS ; UMSETZEN · POSTEN ; FORTSETZEN · UMSETZEN · SCHLUSS ; SETZEN · MASS ; SETZEN · MASS ; NEHMEN · KURZ · DURCHLASS · POSTEN ; MERKEN · MASS	8
f77r	f77r.35	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	SOLK+EE+Y | OK+AIIN | CHD+Y | OK+AIN | SH+EE+DY | OK+AIIN | CHD+AIIN | AL+Y	AUFFANGEN · LÄNGER · POSTEN ; SETZEN · MASS ; UMSETZEN · POSTEN ; SETZEN · PORTION ; HALTEN · LÄNGER · SCHLUSS ; SETZEN · MASS ; UMSETZEN · MASS ; ZIEL · POSTEN	8
f77r	f77r.36	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	SH+E+DY | P+CHD+DY | OT+AIN | CHD+Y | D_ADDR+OL+CH+L | OK+EE+DY | OK+OL | OL+Y	HALTEN · KURZ · SCHLUSS ; EINSETZEN · UMSETZEN · SCHLUSS ; DANACH · PORTION ; UMSETZEN · POSTEN ; TEIL · FORTSETZEN · NEHMEN · LEITEN ; SETZEN · LÄNGER · SCHLUSS ; SETZEN · FORTSETZEN ; FORTSETZEN · POSTEN	8
f77r	f77r.37	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	teeolain chey qoteedy qokain cheedy cheey lchedy	T+EE+OL+AIN | Y | OT+EE+DY | OK+AIN | CH+EE+D_ADDR+Y | SH+EE+Y | L+CHD+DY	STELLEN · LÄNGER · FORTSETZEN · PORTION ; POSTEN ; DANACH · LÄNGER · SCHLUSS ; SETZEN · PORTION ; NEHMEN · LÄNGER · TEIL · POSTEN ; HALTEN · LÄNGER · POSTEN ; LEITEN · UMSETZEN · SCHLUSS	7
f77r	f77r.38	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	P+OL | SHED+DY | CARRIER_Q+O+EE+D_ADDR+Y | OK+AIIN | CH+CPH+E+Y | OL | L+T+AIIN | SHED+DY | OL	EINSETZEN · FORTSETZEN ; ABSETZEN · SCHLUSS ; BEGINN · AUSFÜHREN · LÄNGER · TEIL · POSTEN ; SETZEN · MASS ; NEHMEN · UMLEITEN · KURZ · POSTEN ; FORTSETZEN ; LEITEN · STELLEN · MASS ; ABSETZEN · SCHLUSS ; FORTSETZEN	9
f77r	f77r.39	P	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	OL+AIIN | SH+EE+Y | SH+E+CKH+E+Y | L+SH+EE+Y | Y+K+AIIN | SH+EE+DY | L+AIIN	FORTSETZEN · MASS ; HALTEN · LÄNGER · POSTEN ; HALTEN · KURZ · DURCHLASS · KURZ · POSTEN ; LEITEN · HALTEN · LÄNGER · POSTEN ; POSTEN · GEBEN · MASS ; HALTEN · LÄNGER · SCHLUSS ; LEITEN · MASS	7
