event_id	record_unit_id	page	statement_id	microcycle	owner	source_joint_tuple_id	source_surface	source_value_de	source_slot	nearest_wrong_surface	nearest_wrong_joint_tuple_id	nearest_wrong_value_de	surface_edit_distance	value_slot_candidate_count	owner_candidate_count	owner_plus_right_neighbor_candidate_count	right_neighbor_value_de	deck_class	card_occurrences	repair_class	repair_rule_de	meaning_preserved_after_repair
E038	H2	f10r	H2-S003	2	zweiter Arbeitsartikel unter demselben Pflanzenbild	834825c61d048a6b5628	chodaiin	Zutatsollmaß	S2_MATERIAL_MASS	chldaiin	d72f71baff01cd0a0406	Sollabsetzung	1	1	1	1	END	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E039	H3	f11r	H3-S001	1	Blütenkraut der abgebildeten Pflanze	953ad19b79517fc8a211	tshol	Blütenkraut	S1_BEZUG_FOLGE	dchol	d665560c8ff80799a82c	Vorfortsetzung	2	1	1	1	Zieleingabe	MEMORIZED_WHOLE_CARD	1	MASTER_EXEMPLAR_ONLY	Einmalige Ganzkarte: Fehler ist im Arbeitsgang bemerkbar, die exakte Oberfläche kommt nur aus dem Meisterexemplar.	YES
E040	H3	f11r	H3-S001	1	Blütenkraut der abgebildeten Pflanze	428a5e3662aa57b4b256	schoal	Zieleingabe	S5_ZIEL_ANWENDUNG	schol	d665560c8ff80799a82c	Vorfortsetzung	1	1	1	1	Auswringen	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E041	H3	f11r	H3-S001	2	Blütenkraut der abgebildeten Pflanze	bdad9f9ea8b80f141496	cfhy	Auswringen	S3_PROZESS_TRANSFER	cphy	deb377381ceaf55ea310	Nachseihen	1	1	1	1	Standzeit	MEMORIZED_WHOLE_CARD	1	MASTER_EXEMPLAR_ONLY	Einmalige Ganzkarte: Fehler ist im Arbeitsgang bemerkbar, die exakte Oberfläche kommt nur aus dem Meisterexemplar.	YES
E042	H3	f11r	H3-S001	2	Blütenkraut der abgebildeten Pflanze	a8af08e69edab8e54f15	shfydaiin	Standzeit	S3_PROZESS_TRANSFER	chldaiin	d72f71baff01cd0a0406	Sollabsetzung	3	1	1	1	Nachseihen	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E043	H3	f11r	H3-S001	2	Blütenkraut der abgebildeten Pflanze	deb377381ceaf55ea310	cphy	Nachseihen	S3_PROZESS_TRANSFER	cfhy	bdad9f9ea8b80f141496	Auswringen	1	1	1	1	Klarauszug	MEMORIZED_WHOLE_CARD	1	MASTER_EXEMPLAR_ONLY	Einmalige Ganzkarte: Fehler ist im Arbeitsgang bemerkbar, die exakte Oberfläche kommt nur aus dem Meisterexemplar.	YES
E044	H3	f11r	H3-S001	2	Blütenkraut der abgebildeten Pflanze	b5df9126607030b95175	shey	Klarauszug	S3_PROZESS_TRANSFER	chey	b921a237be883a820352	Diesposten	1	1	1	1	Rücknahmeschluss	MEMORIZED_WHOLE_CARD	4	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E045	H3	f11r	H3-S001	2	Blütenkraut der abgebildeten Pflanze	2e2027b1951d79911e24	tchody	Rücknahmeschluss	S3_PROZESS_TRANSFER	tchedy	259b2b3b0bf859882e2c	überführen	1	2	1	1	END	PRODUCTIVE_COMPOSITION	1	DETECTABLE_BUT_AMBIGUOUS	Arbeitswert und Slot erkennen den Fehler; sichtbarer Besitzer wählt die exakte Karte.	YES
E046	H3	f11r	H3-S002	1	Blütenkraut der abgebildeten Pflanze	577c03a928d674d420d7	shoyty	Zutatfolgeteil	S1_BEZUG_FOLGE	shckhy	2cc8bb3c2af19607888f	durchleiten	3	1	1	1	END	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E047	H3	f11r	H3-S003	1	Blütenkraut der abgebildeten Pflanze	d665560c8ff80799a82c	dchol	Vorfortsetzung	S1_BEZUG_FOLGE	kchol	893c570f3fa3fce99711	Bindefortsetzung	1	1	1	1	Diesposten	PRODUCTIVE_COMPOSITION	2	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E048	H3	f11r	H3-S003	1	Blütenkraut der abgebildeten Pflanze	b921a237be883a820352	y	Diesposten	S1_BEZUG_FOLGE	ly	b38d70daefd663d74625	Auffanggefäß	1	1	1	1	Bindeposten	PRODUCTIVE_COMPOSITION	18	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E049	H3	f11r	H3-S003	1	Blütenkraut der abgebildeten Pflanze	b2812c8283c3a62438bd	kchy	Bindeposten	S6_BEREIT_ABSCHLUSS	lchy	0ab57b7166de99db3a55	Abführgut	1	1	1	1	Diesposten	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E050	H3	f11r	H3-S003	2	Blütenkraut der abgebildeten Pflanze	b921a237be883a820352	y	Diesposten	S1_BEZUG_FOLGE	ly	b38d70daefd663d74625	Auffanggefäß	1	1	1	1	Sollmaß	PRODUCTIVE_COMPOSITION	18	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E051	H3	f11r	H3-S003	2	Blütenkraut der abgebildeten Pflanze	2f1c5e56e8f0ff459065	aiin	Sollmaß	S2_MATERIAL_MASS	dain	53cd0637c6820ba5e91f	Einlage	2	1	1	1	END	PRODUCTIVE_COMPOSITION	20	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E052	H3	f11r	H3-S004	1	Blütenkraut der abgebildeten Pflanze	a48efd6c4491a046ba78	qotchy	Folgeposten	S1_BEZUG_FOLGE	qokchy	9ad66e67803a12e745de	Einsetzen	1	2	1	1	Fortsetzungseinsatz	PRODUCTIVE_COMPOSITION	1	DETECTABLE_BUT_AMBIGUOUS	Arbeitswert und Slot erkennen den Fehler; sichtbarer Besitzer wählt die exakte Karte.	YES
E053	H3	f11r	H3-S004	1	Blütenkraut der abgebildeten Pflanze	322281bd391aa621f568	okchol	Fortsetzungseinsatz	S5_ZIEL_ANWENDUNG	kchol	893c570f3fa3fce99711	Bindefortsetzung	1	1	1	1	Bereit	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E054	H3	f11r	H3-S004	1	Blütenkraut der abgebildeten Pflanze	e0b630cb1b5df5e7105b	cthy	Bereit	S6_BEREIT_ABSCHLUSS	cfhy	bdad9f9ea8b80f141496	Auswringen	1	1	1	1	Diesposten	PRODUCTIVE_COMPOSITION	7	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E055	H3	f11r	H3-S004	2	Blütenkraut der abgebildeten Pflanze	b921a237be883a820352	y	Diesposten	S1_BEZUG_FOLGE	ly	b38d70daefd663d74625	Auffanggefäß	1	1	1	1	END	PRODUCTIVE_COMPOSITION	18	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E056	H4	f55v	H4-S001	1	Blattmaterial der abgebildeten Pflanze	b5fcea1eaed06b2f2291	okaiin	Sollstellung	S2_MATERIAL_MASS	otaiin	54d0e228ca346110af05	Folgemaß	1	1	1	1	Sollmaß	PRODUCTIVE_COMPOSITION	9	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E057	H4	f55v	H4-S001	1	Blattmaterial der abgebildeten Pflanze	2f1c5e56e8f0ff459065	saiin	Sollmaß	S2_MATERIAL_MASS	oiiin	2c82523794dcb7d2b343	Arbeitsstufe	2	1	1	1	Postenportion	PRODUCTIVE_COMPOSITION	20	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E058	H4	f55v	H4-S001	1	Blattmaterial der abgebildeten Pflanze	403c1592f918c8f23b88	ykain	Postenportion	S2_MATERIAL_MASS	okain	1645e612504fcef59ced	Zugabe	1	1	1	1	Postenzweitportion	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E059	H4	f55v	H4-S001	1	Blattmaterial der abgebildeten Pflanze	d929a14ec45749b2e805	ykan	Postenzweitportion	S2_MATERIAL_MASS	ykain	403c1592f918c8f23b88	Postenportion	1	1	1	1	Rücknahmeschluss	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E060	H4	f55v	H4-S001	1	Blattmaterial der abgebildeten Pflanze	97cc9ac109148723c472	ody	Rücknahmeschluss	S3_PROZESS_TRANSFER	ldy	04a3877f0fc81b7597c9	abziehen	1	2	1	1	END	PRODUCTIVE_COMPOSITION	1	DETECTABLE_BUT_AMBIGUOUS	Arbeitswert und Slot erkennen den Fehler; sichtbarer Besitzer wählt die exakte Karte.	YES
E061	H4	f55v	H4-S002	1	Blattmaterial der abgebildeten Pflanze	2f1c5e56e8f0ff459065	saiin	Sollmaß	S2_MATERIAL_MASS	oiiin	2c82523794dcb7d2b343	Arbeitsstufe	2	1	1	1	Umsetzen	PRODUCTIVE_COMPOSITION	20	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E062	H4	f55v	H4-S002	1	Blattmaterial der abgebildeten Pflanze	6f7ff8287eddf4da9fdb	chdy	Umsetzen	S3_PROZESS_TRANSFER	chey	b921a237be883a820352	Diesposten	1	1	1	1	Verwahren	PRODUCTIVE_COMPOSITION	11	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E063	H4	f55v	H4-S002	1	Blattmaterial der abgebildeten Pflanze	e026af581c99322fbd46	talam	Verwahren	S6_BEREIT_ABSCHLUSS	tal	dd0ecaf5e27d81befffc	Stelle	2	1	1	1	END	MEMORIZED_WHOLE_CARD	1	MASTER_EXEMPLAR_ONLY	Einmalige Ganzkarte: Fehler ist im Arbeitsgang bemerkbar, die exakte Oberfläche kommt nur aus dem Meisterexemplar.	YES
E064	H4	f55v	H4-S003	1	Blattmaterial der abgebildeten Pflanze	f7dc90b2c31fd341f0a4	ykaiin	Postensollmaß	S2_MATERIAL_MASS	okaiin	b5fcea1eaed06b2f2291	Sollstellung	1	1	1	1	Auszugnahme	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E065	H4	f55v	H4-S003	1	Blattmaterial der abgebildeten Pflanze	807591efc3d3f7ddbfab	cheoar	Auszugnahme	S3_PROZESS_TRANSFER	kchoar	c71c72da4e09e0833392	Quellenzutatbindung	2	1	1	1	Langwärme	PRODUCTIVE_COMPOSITION	1	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E066	H4	f55v	H4-S003	1	Blattmaterial der abgebildeten Pflanze	2c1a5fd92b9e3c762242	cheeky	Langwärme	S4_DAUER_ZUSTAND	cheedy	bc4f1f5c006c74a4d26d	Kurzabsetzung	1	1	1	1	Fortschluss	PRODUCTIVE_COMPOSITION	2	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
E067	H4	f55v	H4-S003	2	Blattmaterial der abgebildeten Pflanze	1b1ffdd869fb1429ad03	oldy	Fortschluss	S1_BEZUG_FOLGE	ldy	04a3877f0fc81b7597c9	abziehen	1	1	1	1	END	PRODUCTIVE_COMPOSITION	2	AUTOMATICALLY_REPAIRABLE	Atomarer Arbeitswert plus Slot nennt genau eine exakte Karte.	YES
