paragraph	grammar	timing	event	location	kind	form	object	D_status	H_status	D_before	H_before	D_after	H_after	D_assertion	H_assertion	row_status
f9v|f9v.5-f9v.12	B	I	10	f9v.8:3	ACTION	qokcho	f9v.7:6	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	recorded
f9v|f9v.5-f9v.12	B	I	15	f9v.10:3	ACTION	chol	f9v.10:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f9v|f9v.5-f9v.12	B	I	16	f9v.10:4	QUALITY	chy	f9v.10:2	CONFLICT	MATCH	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	PHYSICAL:thermal=hot	recorded
f9v|f9v.5-f9v.12	J	O	6	f9v.7:2	ACTION	chol	f9v.6:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f9v|f9v.5-f9v.12	J	O	9	f9v.7:3	ACTION	chol	f9v.7:6	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f9v|f9v.5-f9v.12	J	O	10	f9v.8:3	ACTION	qokcho	f9v.7:6	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	recorded
f9v|f9v.5-f9v.12	J	O	15	f9v.10:3	ACTION	chol	f9v.10:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f9v|f9v.5-f9v.12	J	O	16	f9v.10:4	QUALITY	chy	f9v.10:2	CONFLICT	MATCH	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	PHYSICAL:thermal=hot	recorded
f9v|f9v.5-f9v.12	J	I	6	f9v.7:2	ACTION	chol	f9v.6:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f9v|f9v.5-f9v.12	J	I	9	f9v.7:3	ACTION	chol	f9v.7:6	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f9v|f9v.5-f9v.12	J	I	10	f9v.8:3	ACTION	qokcho	f9v.7:6	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	recorded
f9v|f9v.5-f9v.12	J	I	15	f9v.10:3	ACTION	chol	f9v.10:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f9v|f9v.5-f9v.12	J	I	16	f9v.10:4	QUALITY	chy	f9v.10:2	CONFLICT	MATCH	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	PHYSICAL:thermal=hot	recorded
f9v|f9v.5-f9v.12	M	O	6	f9v.7:2	ACTION	chol	f9v.6:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f9v|f9v.5-f9v.12	M	O	9	f9v.7:3	ACTION	chol	f9v.7:6	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f9v|f9v.5-f9v.12	M	O	10	f9v.8:3	ACTION	qokcho	f9v.7:6	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	recorded
f9v|f9v.5-f9v.12	M	O	15	f9v.10:3	ACTION	chol	f9v.10:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f9v|f9v.5-f9v.12	M	O	16	f9v.10:4	QUALITY	chy	f9v.10:2	CONFLICT	MATCH	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	PHYSICAL:thermal=hot	recorded
f9v|f9v.5-f9v.12	M	I	6	f9v.7:2	ACTION	chol	f9v.6:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f9v|f9v.5-f9v.12	M	I	9	f9v.7:3	ACTION	chol	f9v.7:6	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f9v|f9v.5-f9v.12	M	I	10	f9v.8:3	ACTION	qokcho	f9v.7:6	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	recorded
f9v|f9v.5-f9v.12	M	I	15	f9v.10:3	ACTION	chol	f9v.10:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f9v|f9v.5-f9v.12	M	I	16	f9v.10:4	QUALITY	chy	f9v.10:2	CONFLICT	MATCH	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	PHYSICAL:thermal=hot	recorded
f17v|f17v.1-f17v.23	B	O	10	f17v.5:2	ACTION	chol	f17v.5:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f17v|f17v.1-f17v.23	B	O	11	f17v.5:6	ACTION	ckhy	f17v.5:4	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"			recorded
f17v|f17v.1-f17v.23	B	O	24	f17v.11:4	ACTION	chol	f17v.2:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f17v|f17v.1-f17v.23	B	O	26	f17v.13:2	ACTION	chol	f17v.1:2	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f17v|f17v.1-f17v.23	B	O	28	f17v.13:3	ACTION	chol	f17v.13:4	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f17v|f17v.1-f17v.23	B	O	43	f17v.16:2	ACTION	chol	f17v.14:5	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
