paragraph	grammar	model	timing	events	input_shifts	conflicts	unequal	missing_assertions	incomplete_actions	row_status
f86v5|f86v5.18-f86v5.25	J	H	O	32	0	0	0	0	0	recorded
f86v5|f86v5.18-f86v5.25	J	H	I	32	0	0	0	0	0	recorded
f86v5|f86v5.18-f86v5.25	M	D	O	32	0	0	0	0	0	recorded
f86v5|f86v5.18-f86v5.25	M	D	I	32	0	0	0	0	0	recorded
f86v5|f86v5.18-f86v5.25	M	H	O	32	0	0	0	0	0	recorded
f86v5|f86v5.18-f86v5.25	M	H	I	32	0	0	0	0	0	recorded
f93r|f93r.1-f93r.32	B	D	O	65	0	0	0	0	0	recorded
f93r|f93r.1-f93r.32	B	D	I	65	0	0	0	0	0	recorded
f93r|f93r.1-f93r.32	B	H	O	65	0	0	0	0	0	recorded
f93r|f93r.1-f93r.32	B	H	I	65	0	0	0	0	0	recorded
f93r|f93r.1-f93r.32	J	D	O	65	0	0	0	0	0	recorded
f93r|f93r.1-f93r.32	J	D	I	65	0	0	0	0	0	recorded
f93r|f93r.1-f93r.32	J	H	O	65	0	0	0	0	0	recorded
f93r|f93r.1-f93r.32	J	H	I	65	0	0	0	0	0	recorded
f93r|f93r.1-f93r.32	M	D	O	65	0	0	0	0	0	recorded
f93r|f93r.1-f93r.32	M	D	I	65	0	0	0	0	0	recorded
f93r|f93r.1-f93r.32	M	H	O	65	0	0	0	0	0	recorded
f93r|f93r.1-f93r.32	M	H	I	65	0	0	0	0	0	recorded
f99r|f99r.47-f99r.52	B	D	O	15	0	0	0	0	0	recorded
f99r|f99r.47-f99r.52	B	D	I	15	0	0	0	0	0	recorded
f99r|f99r.47-f99r.52	B	H	O	15	0	0	0	0	0	recorded
f99r|f99r.47-f99r.52	B	H	I	15	0	0	0	0	0	recorded
f99r|f99r.47-f99r.52	J	D	O	15	0	0	0	0	0	recorded
f99r|f99r.47-f99r.52	J	D	I	15	0	0	0	0	0	recorded
f99r|f99r.47-f99r.52	J	H	O	15	0	0	0	0	0	recorded
f99r|f99r.47-f99r.52	J	H	I	15	0	0	0	0	0	recorded
f99r|f99r.47-f99r.52	M	D	O	15	0	0	0	0	0	recorded
f99r|f99r.47-f99r.52	M	D	I	15	0	0	0	0	0	recorded
f99r|f99r.47-f99r.52	M	H	O	15	0	0	0	0	0	recorded
f99r|f99r.47-f99r.52	M	H	I	15	0	0	0	0	0	recorded
f102v2|f102v2.30-f102v2.39	B	D	O	37	0	0	0	0	4	recorded
f102v2|f102v2.30-f102v2.39	B	D	I	37	0	0	0	0	4	recorded
f102v2|f102v2.30-f102v2.39	B	H	O	37	0	0	0	0	4	recorded
f102v2|f102v2.30-f102v2.39	B	H	I	37	0	0	0	0	4	recorded
f102v2|f102v2.30-f102v2.39	J	D	O	37	0	1	0	0	4	recorded
f102v2|f102v2.30-f102v2.39	J	D	I	37	1	0	0	0	4	recorded
f102v2|f102v2.30-f102v2.39	J	H	O	37	0	1	0	0	4	recorded
f102v2|f102v2.30-f102v2.39	J	H	I	37	1	0	0	0	4	recorded
f102v2|f102v2.30-f102v2.39	M	D	O	37	0	1	0	0	4	recorded
f102v2|f102v2.30-f102v2.39	M	D	I	37	1	0	0	0	4	recorded
f102v2|f102v2.30-f102v2.39	M	H	O	37	0	1	0	0	4	recorded
f102v2|f102v2.30-f102v2.39	M	H	I	37	1	0	0	0	4	recorded
f106r|f106r.8-f106r.9	B	D	O	8	0	0	0	1	2	recorded
f106r|f106r.8-f106r.9	B	D	I	8	0	0	0	1	2	recorded
f106r|f106r.8-f106r.9	B	H	O	8	0	0	0	1	2	recorded
f106r|f106r.8-f106r.9	B	H	I	8	0	0	0	1	2	recorded
f106r|f106r.8-f106r.9	J	D	O	8	0	0	0	1	2	recorded
f106r|f106r.8-f106r.9	J	D	I	8	0	0	0	1	2	recorded
f106r|f106r.8-f106r.9	J	H	O	8	0	0	0	1	2	recorded
f106r|f106r.8-f106r.9	J	H	I	8	0	0	0	1	2	recorded
f106r|f106r.8-f106r.9	M	D	O	8	0	0	0	1	2	recorded
f106r|f106r.8-f106r.9	M	D	I	8	0	0	0	1	2	recorded
f106r|f106r.8-f106r.9	M	H	O	8	0	0	0	1	2	recorded
f106r|f106r.8-f106r.9	M	H	I	8	0	0	0	1	2	recorded
f17r.4-f17r.6	B	D	O	6	0	0	0	0	0	recorded
f17r.4-f17r.6	B	D	I	6	0	0	0	0	0	recorded
f17r.4-f17r.6	B	H	O	6	0	0	0	0	0	recorded
f17r.4-f17r.6	B	H	I	6	0	0	0	0	0	recorded
f17r.4-f17r.6	J	D	O	6	0	0	0	0	0	recorded
f17r.4-f17r.6	J	D	I	6	0	0	0	0	0	recorded
f17r.4-f17r.6	J	H	O	6	0	0	0	0	0	recorded
f17r.4-f17r.6	J	H	I	6	0	0	0	0	0	recorded
f17r.4-f17r.6	M	D	O	6	0	0	0	0	0	recorded
f17r.4-f17r.6	M	D	I	6	0	0	0	0	0	recorded
f17r.4-f17r.6	M	H	O	6	0	0	0	0	0	recorded
f17r.4-f17r.6	M	H	I	6	0	0	0	0	0	recorded
f21r.8-f21r.12	B	D	O	28	0	0	1	0	0	recorded
f21r.8-f21r.12	B	D	I	28	0	0	1	0	0	recorded
f21r.8-f21r.12	B	H	O	28	0	1	0	0	0	recorded
f21r.8-f21r.12	B	H	I	28	0	1	0	0	0	recorded
f21r.8-f21r.12	J	D	O	28	0	0	1	0	0	recorded
f21r.8-f21r.12	J	D	I	28	0	0	1	0	0	recorded
f21r.8-f21r.12	J	H	O	28	0	1	0	0	0	recorded
f21r.8-f21r.12	J	H	I	28	0	1	0	0	0	recorded
f21r.8-f21r.12	M	D	O	28	0	0	1	0	0	recorded
f21r.8-f21r.12	M	D	I	28	0	0	1	0	0	recorded
f21r.8-f21r.12	M	H	O	28	0	1	0	0	0	recorded
f21r.8-f21r.12	M	H	I	28	0	1	0	0	0	recorded
f32v.7-f32v.11	B	D	O	12	0	0	0	0	1	recorded
f32v.7-f32v.11	B	D	I	12	0	0	0	0	1	recorded
f32v.7-f32v.11	B	H	O	12	0	0	0	0	1	recorded
f32v.7-f32v.11	B	H	I	12	0	0	0	0	1	recorded
f32v.7-f32v.11	J	D	O	12	0	0	0	0	1	recorded
f32v.7-f32v.11	J	D	I	12	0	0	0	0	1	recorded
f32v.7-f32v.11	J	H	O	12	0	0	0	0	1	recorded
f32v.7-f32v.11	J	H	I	12	0	0	0	0	1	recorded
f32v.7-f32v.11	M	D	O	12	0	0	0	0	1	recorded
f32v.7-f32v.11	M	D	I	12	0	0	0	0	1	recorded
f32v.7-f32v.11	M	H	O	12	0	0	0	0	1	recorded
f32v.7-f32v.11	M	H	I	12	0	0	0	0	1	recorded
f29v.1-f29v.4	B	D	O	16	0	0	0	0	1	recorded
f29v.1-f29v.4	B	D	I	16	0	0	0	0	1	recorded
f29v.1-f29v.4	B	H	O	16	0	0	0	0	1	recorded
f29v.1-f29v.4	B	H	I	16	0	0	0	0	1	recorded
f29v.1-f29v.4	J	D	O	16	0	0	0	0	1	recorded
f29v.1-f29v.4	J	D	I	16	0	0	0	0	1	recorded
f29v.1-f29v.4	J	H	O	16	0	0	0	0	1	recorded
f29v.1-f29v.4	J	H	I	16	0	0	0	0	1	recorded
f29v.1-f29v.4	M	D	O	16	0	0	0	0	1	recorded
f29v.1-f29v.4	M	D	I	16	0	0	0	0	1	recorded
f29v.1-f29v.4	M	H	O	16	0	0	0	0	1	recorded
f29v.1-f29v.4	M	H	I	16	0	0	0	0	1	recorded
