block_id	page	locus	edition	source_ids_json	groups_json	left_json	right_json	start_json	end_json
f75r.32--f75r.46	f75r	f75r.36	ZL3b	"[""ZL3b|f75r.36|G001"", ""ZL3b|f75r.36|G002"", ""ZL3b|f75r.36|G003"", ""ZL3b|f75r.36|G004"", ""ZL3b|f75r.36|G005"", ""ZL3b|f75r.36|G006"", ""ZL3b|f75r.36|G007""]"	"[""sol"", ""keedy"", ""qokeedy"", ""qokey"", ""okar"", ""otar"", ""dardardy""]"	"[""LINE_START"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""LINE_END""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"
f75r.32--f75r.46	f75r	f75r.36	IT2a	"[""IT2a|f75r.36|G001"", ""IT2a|f75r.36|G002"", ""IT2a|f75r.36|G003"", ""IT2a|f75r.36|G004"", ""IT2a|f75r.36|G005"", ""IT2a|f75r.36|G006"", ""IT2a|f75r.36|G007"", ""IT2a|f75r.36|G008"", ""IT2a|f75r.36|G009""]"	"[""sol"", ""keedy"", ""qokeedy"", ""qokey"", ""okar"", ""otar"", ""dar"", ""dar"", ""dy""]"	"[""LINE_START"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""LINE_END""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"
f75r.32--f75r.46	f75r	f75r.36	RF1b	"[""RF1b|f75r.36|G001"", ""RF1b|f75r.36|G002"", ""RF1b|f75r.36|G003"", ""RF1b|f75r.36|G004"", ""RF1b|f75r.36|G005"", ""RF1b|f75r.36|G006"", ""RF1b|f75r.36|G007"", ""RF1b|f75r.36|G008"", ""RF1b|f75r.36|G009""]"	"[""sol"", ""keedy"", ""qokee@152;y"", ""qokey"", ""okar"", ""otar"", ""dar"", ""dar"", ""dy""]"	"[""LINE_START"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""LINE_END""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"
f75r.32--f75r.46	f75r	f75r.37	ZL3b	"[""ZL3b|f75r.37|G001"", ""ZL3b|f75r.37|G002"", ""ZL3b|f75r.37|G003"", ""ZL3b|f75r.37|G004"", ""ZL3b|f75r.37|G005"", ""ZL3b|f75r.37|G006"", ""ZL3b|f75r.37|G007""]"	"[""qokedy"", ""dy"", ""sheety"", ""qokedy"", ""qokeedy"", ""qokechdy"", ""lol""]"	"[""LINE_START"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""LINE_END""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"
f75r.32--f75r.46	f75r	f75r.37	IT2a	"[""IT2a|f75r.37|G001"", ""IT2a|f75r.37|G002"", ""IT2a|f75r.37|G003"", ""IT2a|f75r.37|G004"", ""IT2a|f75r.37|G005"", ""IT2a|f75r.37|G006"", ""IT2a|f75r.37|G007""]"	"[""qokedy"", ""dy"", ""sheety"", ""qokedy"", ""qokchdy"", ""qokechdy"", ""lol""]"	"[""LINE_START"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""LINE_END""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"
f75r.32--f75r.46	f75r	f75r.37	RF1b	"[""RF1b|f75r.37|G001"", ""RF1b|f75r.37|G002"", ""RF1b|f75r.37|G003"", ""RF1b|f75r.37|G004"", ""RF1b|f75r.37|G005"", ""RF1b|f75r.37|G006"", ""RF1b|f75r.37|G007""]"	"[""qoke@152;y"", ""dy"", ""sheety"", ""qoke@152;y"", ""qokee@152;y"", ""qokechdy"", ""lol""]"	"[""LINE_START"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""LINE_END""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"
f75r.32--f75r.46	f75r	f75r.38	ZL3b	"[""ZL3b|f75r.38|G001"", ""ZL3b|f75r.38|G002"", ""ZL3b|f75r.38|G003"", ""ZL3b|f75r.38|G004"", ""ZL3b|f75r.38|G005"", ""ZL3b|f75r.38|G006""]"	"[""qokeedy"", ""qokeedy"", ""qokedy"", ""qokedy"", ""qokeedy"", ""ldy""]"	"[""LINE_START"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""LINE_END""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"
f75r.32--f75r.46	f75r	f75r.38	IT2a	"[""IT2a|f75r.38|G001"", ""IT2a|f75r.38|G002"", ""IT2a|f75r.38|G003"", ""IT2a|f75r.38|G004"", ""IT2a|f75r.38|G005"", ""IT2a|f75r.38|G006""]"	"[""qokeedy"", ""qokeedy"", ""qokedy"", ""qokedy"", ""qokeedy"", ""ldy""]"	"[""LINE_START"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""LINE_END""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"
f75r.32--f75r.46	f75r	f75r.38	RF1b	"[""RF1b|f75r.38|G001"", ""RF1b|f75r.38|G002"", ""RF1b|f75r.38|G003"", ""RF1b|f75r.38|G004"", ""RF1b|f75r.38|G005"", ""RF1b|f75r.38|G006""]"	"[""qokee@152;y"", ""qokee@152;y"", ""qokedy"", ""qokedy"", ""qokee@152;y"", ""ldy""]"	"[""LINE_START"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""LINE_END""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"
f75r.32--f75r.46	f75r	f75r.39	ZL3b	"[""ZL3b|f75r.39|G001"", ""ZL3b|f75r.39|G002"", ""ZL3b|f75r.39|G003"", ""ZL3b|f75r.39|G004"", ""ZL3b|f75r.39|G005"", ""ZL3b|f75r.39|G006""]"	"[""yshedy"", ""qokeedy"", ""qokeedy"", ""olkeedy"", ""otey"", ""koldy""]"	"[""LINE_START"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""LINE_END""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"
f75r.32--f75r.46	f75r	f75r.39	IT2a	"[""IT2a|f75r.39|G001"", ""IT2a|f75r.39|G002"", ""IT2a|f75r.39|G003"", ""IT2a|f75r.39|G004"", ""IT2a|f75r.39|G005"", ""IT2a|f75r.39|G006""]"	"[""yshedy"", ""qokeedy"", ""qokchdy"", ""olkeedy"", ""otey"", ""koldy""]"	"[""LINE_START"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""LINE_END""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"
f75r.32--f75r.46	f75r	f75r.39	RF1b	"[""RF1b|f75r.39|G001"", ""RF1b|f75r.39|G002"", ""RF1b|f75r.39|G003"", ""RF1b|f75r.39|G004"", ""RF1b|f75r.39|G005"", ""RF1b|f75r.39|G006""]"	"[""yshedy"", ""qokeedy"", ""qokeedy"", ""olkeedy"", ""otey"", ""koldy""]"	"[""LINE_START"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""LINE_END""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"
f75r.32--f75r.46	f75r	f75r.40	ZL3b	"[""ZL3b|f75r.40|G001"", ""ZL3b|f75r.40|G002"", ""ZL3b|f75r.40|G003"", ""ZL3b|f75r.40|G004"", ""ZL3b|f75r.40|G005"", ""ZL3b|f75r.40|G006"", ""ZL3b|f75r.40|G007""]"	"[""dar"", ""shedy"", ""qokain"", ""shedy"", ""dal"", ""keedy"", ""rshedy""]"	"[""LINE_START"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""LINE_END""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"	"[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]"
