model	edition	paragraph	at	word	gloss
R	ZL3b	f103r|f103r.1-f103r.4	ZL3b|f103r.4|G003	okedy	⟦okedy⟧
R	ZL3b	f103r|f103r.1-f103r.4	ZL3b|f103r.4|G004	qokeey	⟦qokeey⟧
R	ZL3b	f103r|f103r.1-f103r.4	ZL3b|f103r.4|G005	okey	⟦okey⟧
R	ZL3b	f103r|f103r.1-f103r.4	ZL3b|f103r.4|G006	chdar	⟦chdar⟧
R	ZL3b	f103r|f103r.1-f103r.4	ZL3b|f103r.4|G007	ol	auch
R	ZL3b	f103r|f103r.1-f103r.4	ZL3b|f103r.4|G008	loty	⟦loty⟧
R	ZL3b	f103r|f103r.1-f103r.4	ZL3b|f103r.4|G009	chedaraly	⟦chedaraly⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.24|G001	tchoky	⟦tchoky⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.24|G002	okeal	⟦okeal⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.24|G003	shedy	⟦shedy⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.24|G004	qokal	⟦qokal⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.24|G005	oty	⟦oty⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.24|G006	opchedy	⟦opchedy⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.24|G007	qotain	⟦qotain⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.24|G008	shcthy	⟦shcthy⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.24|G009	otey	⟦otey⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.24|G010	dain	Masse B·Uₚ
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.24|G011	oteey	⟦oteey⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.24|G012	oky	warm
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.25|G001	dar	⟦dar⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.25|G002	shey	feucht
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.25|G003	qokain	⟦qokain⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.25|G004	chckhey	⟦chckhey⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.25|G005	chey	⟦chey⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.25|G006	kain	⟦kain⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.25|G007	chedal	⟦chedal⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.25|G008	okeeey	⟦okeeey⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.25|G009	qoodain	⟦qoodain⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.25|G010	okain	⟦okain⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.25|G011	[o:?]teey	⟦[o:?]teey⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.25|G012	ol	auch
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.26|G001	oteedy	⟦oteedy⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.26|G002	okeey	⟦okeey⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.26|G003	qot[ch:ee]y	⟦qot[ch:ee]y⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.26|G004	shey	feucht
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.26|G005	olcheedar	⟦olcheedar⟧
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.26|G006	shey	feucht
R	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.26|G007	lotor	⟦lotor⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.40|G001	qokeey	⟦qokeey⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.40|G002	sheeol	⟦sheeol⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.40|G003	shckhy	⟦shckhy⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.40|G004	sheol	⟦sheol⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.40|G005	shodyol	⟦shodyol⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.40|G006	aiin	⟦aiin⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.40|G007	otedy	⟦otedy⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.40|G008	qoteey	Material U
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.40|G009	lotar	⟦lotar⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.40|G010	otam	⟦otam⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G001	cheol	⟦cheol⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G002	sheeey	⟦sheeey⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G003	qotey	⟦qotey⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G004	oteeal	⟦oteeal⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G005	oteedy	⟦oteedy⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G006	shet	⟦shet⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G007	sho	mit
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G008	keeo	⟦keeo⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G009	s	und
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G010	shey	feucht
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G011	qokeedy	⟦qokeedy⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G012	qokal	⟦qokal⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G013	dal	⟦dal⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.42|G001	tshey	⟦tshey⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.42|G002	sheol	⟦sheol⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.42|G003	cheolshy	⟦cheolshy⟧
R	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.42|G004	chalal	⟦chalal⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.17|G001	qokeedy	⟦qokeedy⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.17|G002	chedy	⟦chedy⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.17|G003	qoteey	Material U
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.17|G004	oteedy	⟦oteedy⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.17|G005	lkedy	⟦lkedy⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.17|G006	shedy	⟦shedy⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.17|G007	qokal	⟦qokal⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.17|G008	ol	auch
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.17|G009	char	⟦char⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.17|G010	otal	⟦otal⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.17|G011	opchedy	⟦opchedy⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.18|G001	yshear	⟦yshear⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.18|G002	ol	auch
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.18|G003	oqaiin	⟦oqaiin⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.18|G004	chckhey	⟦chckhey⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.18|G005	lchedy	⟦lchedy⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.18|G006	chedy	⟦chedy⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.18|G007	olaiin	⟦olaiin⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.18|G008	oteedy	⟦oteedy⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.18|G009	qokeedal	⟦qokeedal⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.18|G010	larorol	⟦larorol⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.19|G001	daiin	Masse C·Uₚ
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.19|G002	chey	⟦chey⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.19|G003	lkeey	⟦lkeey⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.19|G004	chalkar	⟦chalkar⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.19|G005	cheeey	⟦cheeey⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.19|G006	l	⟦l⟧
R	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.19|G007	chealainor	⟦chealainor⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.39|G001	pcholor	⟦pcholor⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.39|G002	ar	Anteil
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.39|G003	aiin	⟦aiin⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.39|G004	alkchdy	⟦alkchdy⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.39|G005	qotal	⟦qotal⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.39|G006	chol	getrocknet
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.39|G007	qoar	⟦qoar⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.39|G008	aiin	⟦aiin⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.39|G009	qopcheedy	⟦qopcheedy⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.39|G010	qotair	⟦qotair⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.39|G011	ofaiino	⟦ofaiino⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.40|G001	olkeeos	⟦olkeeos⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.40|G002	olkaiin	⟦olkaiin⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.40|G003	oair	⟦oair⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.40|G004	qcthy	⟦qcthy⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.40|G005	oiinol	⟦oiinol⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.40|G006	al	⟦al⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.40|G007	ly	⟦ly⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.40|G008	oeear	⟦oeear⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.40|G009	chcthy	⟦chcthy⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.40|G010	olched	⟦olched⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.40|G011	qotaiiin	⟦qotaiiin⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.41|G001	qoteey	Material U
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.41|G002	qokeor	⟦qokeor⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.41|G003	soiir	⟦soiir⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.41|G004	qoty	⟦qoty⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.41|G005	qokl	⟦qokl⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.41|G006	lkaiin	⟦lkaiin⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.41|G007	yteedy	⟦yteedy⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.41|G008	qokain	⟦qokain⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.41|G009	oqockhy	⟦oqockhy⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.41|G010	dar	⟦dar⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.42|G001	y	⟦y⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.42|G002	lshedy	⟦lshedy⟧
R	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.42|G003	cholkar	⟦cholkar⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G001	tchedy	⟦tchedy⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G002	qotechy	⟦qotechy⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G003	otcheeo	⟦otcheeo⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G004	l	⟦l⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G005	keedy	⟦keedy⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G006	qoty	⟦qoty⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G007	raiin	⟦raiin⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G008	cheedy	⟦cheedy⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G009	qotaiin	abseihen
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G010	otchdy	⟦otchdy⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G011	qotain	⟦qotain⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G001	oteedchey	⟦oteedchey⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G002	qoeeda	⟦qoeeda⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G003	lchal	⟦lchal⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G004	cheedy	⟦cheedy⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G005	qoteey	Material U
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G006	sheey	benetze
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G007	teeeo	⟦teeeo⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G008	dar	⟦dar⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G009	cheed	⟦cheed⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G010	qotain	⟦qotain⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G011	chedy	⟦chedy⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G001	chey	⟦chey⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G002	keeey	⟦keeey⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G003	qockheey	⟦qockheey⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G004	lkeey	⟦lkeey⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G005	o	⟦o⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G006	keeedy	⟦keeedy⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G007	qokeey	⟦qokeey⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G008	okchey	⟦okchey⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G009	qot[?:e]odaiin	⟦qot[?:e]odaiin⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G010	okain	⟦okain⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G011	orom	⟦orom⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G001	daiin	Masse C·Uₚ
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G002	y	⟦y⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G003	cheeo	⟦cheeo⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G004	chey	⟦chey⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G005	okeeey	⟦okeeey⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G006	qokeeey	⟦qokeeey⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G007	okeey	⟦okeey⟧
R	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G008	okeey	⟦okeey⟧
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G001	pcheodar	⟦pcheodar⟧
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G002	shol	feucht
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G003	ka[in:ir]	⟦ka[in:ir]⟧
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G004	ok{e'e}chedy	⟦ok{e'e}chedy⟧
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G005	qoteey	Material U
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G006	shotchy	⟦shotchy⟧
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G007	qoty	⟦qoty⟧
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G008	lpaiin	⟦lpaiin⟧
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G009	shedy	⟦shedy⟧
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G010	lar	⟦lar⟧
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G001	daiiral	⟦daiiral⟧
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G002	sheol	⟦sheol⟧
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G003	daiin	Masse C·Uₚ
R	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G004	otedy	⟦otedy⟧
