passage_id	surface	page	physical_folio	locus	target_ordinal	current_line	target_focused_line	working_default_de	rival_1_de	rival_2_de	confidence_0_100_not_probability	render_status	gdt788_new_renderer_license	portable_dal_component_used	default_is_translation	confirmed_lexeme	confirmed_plaintext	specific_substance_confirmed	historical_word_credit	phonetic_or_eva_letter_credit	component_export_credit
G788-PASS-020	kedal	f108r	f108	f108r.8	5	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	pochedy · shy · shokeedar · al · ⟦kedal = Materialposten I⟧ · chokchy · qokar · ch · okeey · qaiin · okeedy · qetam	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-021	keedal	f108r	f108	f108r.41	8	sheedain qokeedy chokeedy qoteody keesho daiin chedy keedal as keodky	sheedain · qokeedy · chokeedy · qoteody · keesho · daiin · chedy · ⟦keedal = erhitztes Material I, abgemessen; Endstufe⟧ · as · keodky	erhitztes Material I, abgemessen; Endstufe	eingedickte Abkochung	Wärme-/Endfeld I	34	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-022	keeedal	f107v	f107	f107v.45	5	porain okain okechdy dal keeedal shedy okeeolkcheey lkar aiin al	porain · okain · okechdy · dal · ⟦keeedal = Materialposten I⟧ · shedy · okeeolkcheey · lkar · aiin · al	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-023	keeodal	f111r	f111	f111r.33	10	qoeeeo s ain ar ol keey lkair cheda chkal keeodal eees chody qokeedy dl	qoeeeo · s · ain · ar · ol · keey · lkair · cheda · chkal · ⟦keeodal = Materialposten I⟧ · eees · chody · qokeedy · dl	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-024	koldal	f52r	f52	f52r.2	5	oty shor ykoldy qoky koldal oteees dals otar dl	oty · shor · ykoldy · qoky · ⟦koldal = Materialposten I⟧ · oteees · dals · otar · dl	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-025	lchdal	f55r	f55	f55r.13	1	lchdal ockhy daiin otol otar shar ain	⟦lchdal = trockenes Material I, abgemessen⟧ · ockhy · daiin · otol · otar · shar · ain	trockenes Material I, abgemessen	trockener Drogenposten	Trocken-/Mengenfeld I	26	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-026	lchedal	f81v	f81	f81v.21	7	lsho qokey lshedy lshedy chedy qolky lchedal qol otar	lsho · qokey · lshedy · lshedy · chedy · qolky · ⟦lchedal = Materialposten I⟧ · qol · otar	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-027	lkedal	f108r	f108	f108r.3	5	cheodchy qoter okedy oteal lkedal okedy otedy okedal chckhedy chokedal	cheodchy · qoter · okedy · oteal · ⟦lkedal = erhitzter Materialposten I⟧ · okedy · otedy · okedal · chckhedy · chokedal	erhitzter Materialposten I	fertige Zubereitung I	Wärme-/Mengenfeld I	30	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-028	ochedal	f114r	f114	f114r.4	10	fdeechdy opchedaiin ypchedy odaly chedy qop cheokaiin shedy podair ochedal	fdeechdy · opchedaiin · ypchedy · odaly · chedy · qop · cheokaiin · shedy · podair · ⟦ochedal = Materialposten I⟧	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-029	odal	f105r	f105	f105r.16	4	yteody oteeeos aiin odal oiir okeedy oral	yteody · oteeeos · aiin · ⟦odal = Materialansatz I, abgemessen⟧ · oiir · okeedy · oral	Materialansatz I, abgemessen	Ansatzportion I	fertige Zubereitung I	52	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-030	ofyskydal	f88r	f88	f88r.23	1	ofyskydal	⟦ofyskydal = Materialposten I⟧	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-031	okedal	f112v	f112	f112v.27	8	pchodain aiin teeedy qoeey okeedy qokeear al okedal olkeedy qotedy	pchodain · aiin · teeedy · qoeey · okeedy · qokeear · al · ⟦okedal = erhitztes Ansatzmaterial I, abgemessen⟧ · olkeedy · qotedy	erhitztes Ansatzmaterial I, abgemessen	eingekochter Arzneiansatz	Wärme-/Wertfeld I	32	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-032	okeedal	f104r	f104	f104r.23	5	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	ol · sheockhey · chol · kechdy · ⟦okeedal = erhitztes Material I, abgemessen⟧ · lkain · chol · keeody · otchor · aiir · chol · kar · alol	erhitztes Material I, abgemessen	eingekochter Arzneiansatz	Wärme-/Endstufenfeld I	36	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-033	okeodal	f99v	f99	f99v.24	5	shokeeey cholshey okol qokey okeodal oldy	shokeeey · cholshey · okol · qokey · ⟦okeodal = Materialposten I⟧ · oldy	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-034	oldal	f114r	f114	f114r.24	2	tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty chopo sair cphy dair	tchedaiin · ⟦oldal = Material I, abgemessen⟧ · chor · chpcheey · chcphey · cphochy · chos · aiir · chty · chopo · sair · cphy · dair	Material I, abgemessen	Drogenstoffportion I	aufbereiteter Materialposten	34	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-035	ololdal	f78r	f78	f78r.30	7	qokeedy qokey daiin olkain dal chedy ololdal chchty tedy	qokeedy · qokey · daiin · olkain · dal · chedy · ⟦ololdal = Materialposten I⟧ · chchty · tedy	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-036	opchdal	f111v	f111	f111v.48	10	psalar cheey qekal cheykaiin tain chal al skaiin okchedy opchdal opchy	psalar · cheey · qekal · cheykaiin · tain · chal · al · skaiin · okchedy · ⟦opchdal = Materialposten I⟧ · opchy	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-037	opchedal	f111r	f111	f111r.36	8	polal shedal pchedy qofchedy pykeor cheefy qopchey opchedal lfchedy pchal	polal · shedal · pchedy · qofchedy · pykeor · cheefy · qopchey · ⟦opchedal = Materialposten I⟧ · lfchedy · pchal	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-038	opcheodal	f49v	f49	f49v.28	4	fchochor shol tchol opcheodal dchsy chotchy	fchochor · shol · tchol · ⟦opcheodal = Materialposten I⟧ · dchsy · chotchy	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-039	otaldal	f112v	f112	f112v.17	9	daiin chear chedy chy keedy chdaiin cheedy qokain otaldal	daiin · chear · chedy · chy · keedy · chdaiin · cheedy · qokain · ⟦otaldal = Materialposten I⟧	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-040	otchdal	f18v	f18	f18v.1	4	told shor ytshy otchdal dchal dchy ytdg	told · shor · ytshy · ⟦otchdal = Materialposten I⟧ · dchal · dchy · ytdg	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-041	otdal	f82v	f82	f82v.5	7	tokol olfchedy qokeedy qokedal shol qotal otdal dal olshedy	tokol · olfchedy · qokeedy · qokedal · shol · qotal · ⟦otdal = Materialposten I⟧ · dal · olshedy	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-042	otedal	f108v	f108	f108v.7	3	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am	pchedaiin · okedy · ⟦otedal = gekühltes Material I, abgemessen; Mittelstufe⟧ · lkedeed · okedar · okeey · qoteol · lkedy · otey · raiin · am	gekühltes Material I, abgemessen; Mittelstufe	abgekühlter Arzneiextrakt	Kälte-/Mittelstufenfeld I	38	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-043	oteedal	f112r	f112	f112r.1	5	folchey qokeey ykair arally oteedal or aiin chcphy	folchey · qokeey · ykair · arally · ⟦oteedal = gekühltes Material I, abgemessen; Endstufe⟧ · or · aiin · chcphy	gekühltes Material I, abgemessen; Endstufe	abgekühlte Fertigarznei	Kälte-/Endfeld I	34	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-044	oteodal	f87r	f87	f87r.1	6	poalshsal shocphor ypcho cpheo saiin oteodal saiin	poalshsal · shocphor · ypcho · cpheo · saiin · ⟦oteodal = gekühltes Ansatzmaterial I, abgemessen⟧ · saiin	gekühltes Ansatzmaterial I, abgemessen	kalter Arzneiextrakt	Kälte-/Ergebnisfeld I	32	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-045	otodal	f107r	f107	f107r.13	8	polchls aiin sheky qokaiin opchal shedy pshedaiin otodal shedy otaral	polchls · aiin · sheky · qokaiin · opchal · shedy · pshedaiin · ⟦otodal = Materialposten I⟧ · shedy · otaral	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-046	otolodal	f24v	f24	f24v.13	7	oeeey cheol chol odor sho do otolodal	oeeey · cheol · chol · odor · sho · do · ⟦otolodal = Materialposten I⟧	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-047	pchdal	f114v	f114	f114v.26	9	pcheodal chopcheod qoto s araiin qota l cheo pchdal qoeedy chcthey	pcheodal · chopcheod · qoto · s · araiin · qota · l · cheo · ⟦pchdal = Materialposten I⟧ · qoeedy · chcthey	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-048	pchedal	f103r	f103	f103r.1	1	pchedal shdy ytechypchy otey lshey qoteey qotal shedy yshdal dain okal daldy	⟦pchedal = trockenes Material I, abgemessen⟧ · shdy · ytechypchy · otey · lshey · qoteey · qotal · shedy · yshdal · dain · okal · daldy	trockenes Material I, abgemessen	abgeteilte Trockendrogenportion I	Trocken-/Mengenfeld I	42	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-049	pcheodal	f114v	f114	f114v.26	1	pcheodal chopcheod qoto s araiin qota l cheo pchdal qoeedy chcthey	⟦pcheodal = Materialposten I⟧ · chopcheod · qoto · s · araiin · qota · l · cheo · pchdal · qoeedy · chcthey	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-050	pchodal	f51r	f51	f51r.12	7	yoees ckheey kol cheeal okeor qockhey pchodal	yoees · ckheey · kol · cheeal · okeor · qockhey · ⟦pchodal = Materialposten I⟧	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-051	pdal	f105r	f105	f105r.26	1	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	⟦pdal = Materialposten I⟧ · sheey · yqopchy · airal · sheey · fchdy · qopchdy · raiir · oky · chdedy · qodeedy · qokedy	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-052	polkeedal	f108v	f108	f108v.20	1	polkeedal sheo kchey lotedaiin otedy opchedaiin otshedy qotey r aiin ol	⟦polkeedal = Materialposten I⟧ · sheo · kchey · lotedaiin · otedy · opchedaiin · otshedy · qotey · r · aiin · ol	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-053	polshdal	f76v	f76	f76v.16	1	polshdal otedair opshedal qokedy shedy fschedal tsheokeedy oshepols	⟦polshdal = Materialposten I⟧ · otedair · opshedal · qokedy · shedy · fschedal · tsheokeedy · oshepols	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-054	pshdal	f86v5	f86	f86v5.1	1	pshdal choky sheody lfchy fyshey qoty opy ypar o raiin ytor aiin opy	⟦pshdal = Materialposten I⟧ · choky · sheody · lfchy · fyshey · qoty · opy · ypar · o · raiin · ytor · aiin · opy	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-055	pykydal	f45r	f45	f45r.1	1	pykydal shay oty shey qop char opchal ypchor ofchar	⟦pykydal = Materialposten I⟧ · shay · oty · shey · qop · char · opchal · ypchor · ofchar	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-056	qchodal	f51r	f51	f51r.9	4	tol daiin daim qchodal dal qody qoetam	tol · daiin · daim · ⟦qchodal = Materialposten I⟧ · dal · qody · qoetam	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-057	qodal	f104r	f104	f104r.35	4	yshoiin qocheol chedaiin qodal chey chol cheol olaly	yshoiin · qocheol · chedaiin · ⟦qodal = abgemessener Materialposten I⟧ · chey · chol · cheol · olaly	abgemessener Materialposten I	Ansatzportion I	Mengen-/Wertfeld I	48	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-058	qokedal	f105r	f105	f105r.21	5	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim	ycheo · lkedy · qoeey · qokedy · ⟦qokedal = erhitztes Ansatzmaterial I, abgemessen⟧ · saiin · otol · shody · chedy · okaiin · chekaim	erhitztes Ansatzmaterial I, abgemessen	gekochte Arzneimischung	Wärme-/Wertfeld I	34	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-059	qokeedal	f103v	f103	f103v.18	9	yshear ol oqaiin chckhey lchedy chedy olaiin oteedy qokeedal larorol	yshear · ol · oqaiin · chckhey · lchedy · chedy · olaiin · oteedy · ⟦qokeedal = erhitztes Material I, abgemessen; Endstufe⟧ · larorol	erhitztes Material I, abgemessen; Endstufe	eingekochte Arzneizubereitung	Wärme-/Endstufenfeld I	40	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-060	qopchedal	f94r	f94	f94r.1	5	tchedy opaiir chedaiin dsheedy qopchedal keodaiin otalaiin oar	tchedy · opaiir · chedaiin · dsheedy · ⟦qopchedal = Materialposten I⟧ · keodaiin · otalaiin · oar	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	24	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-061	qotedal	f66r	f66	f66r.53	5	shdy qotedy chdy chedy qotedal chcpheor ykady dar qotey kol ar	shdy · qotedy · chdy · chedy · ⟦qotedal = gekühltes Material I, abgemessen; Mittelstufe⟧ · chcpheor · ykady · dar · qotey · kol · ar	gekühltes Material I, abgemessen; Mittelstufe	abgekühlte Zubereitung	Kälte-/Mittelstufenfeld I	28	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-062	saldal	f87r	f87	f87r.11	4	psheodshy dal shee saldal shol aldy	psheodshy · dal · shee · ⟦saldal = abgemessene Rohdroge⟧ · shol · aldy	abgemessene Rohdroge	benannte abgemessene Drogenform	abgemessenes Rohsalz	60	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
G788-PASS-063	shdal	f103r	f103	f103r.22	4	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chep ar otar opchy	dalshy · okain · shckhody · ⟦shdal = feuchtes Material I, abgemessen; Anfangsstufe⟧ · qokeedy · shedy · qotar · chcthy · chep · ar · otar · opchy	feuchtes Material I, abgemessen; Anfangsstufe	eingeweichter Drogenposten	Feuchtefeld der Anfangsstufe	46	DISPLAY_ONLY_COMPLETE_WHOLE_NOT_PLAINTEXT	0	0	0	0	0	0	0	0	0
