block_id	page	locus	kind	paragraph_start	paragraph_end	ivtff_raw	target	inherited821	readings_json
f31r.1--f31r.5	f31r	f31r.2	P	0	0	dcheey.daiin.okeedy.qokees.s.aiin.shekeey.qef	0	0	"{""zl3b_clean"": ""dcheey daiin okeedy qokees s aiin shekeey qef"", ""it2a_clean"": ""dcheey daiin okeedy qokees s aiin shckhey qef"", ""rf1b_clean"": ""dcheey daiin keedy qokees s aiin shekeey qef""}"
f31r.1--f31r.5	f31r	f31r.3	P	0	0	qokeey.chey.daiin.qokeey.[s:r]air.chekey.s,aiin.da?	1	0	"{""zl3b_clean"": ""qokeey chey daiin qokeey sair chekey s aiin da"", ""it2a_clean"": ""qokeey chey daiin qokeey rair chekey saiin da"", ""rf1b_clean"": ""qokeey chey daiin qokeey rair chekey s aiin dey""}"
f31r.1--f31r.5	f31r	f31r.4	P	0	0	qotar.chy.dar.lo,r,ar.cheey.keeol,chedy.qokey	0	0	"{""zl3b_clean"": ""qotar chy dar lo r ar cheey keeol chedy qokey"", ""it2a_clean"": ""qotar chy dar lk r ar cheey keeol chd qokey"", ""rf1b_clean"": ""qotar chy dar lo r ar cheey keeol chedy qokey""}"
f31r.1--f31r.5	f31r	f31r.5	P	0	1	daiin.sheeody.qokeor<$>	0	0	"{""zl3b_clean"": ""daiin sheeody qokeor"", ""it2a_clean"": ""daiin sheoody qokeor"", ""rf1b_clean"": ""daiin sheeod qokeor""}"
f56r.1--f56r.8	f56r	f56r.1	P	1	0	<%>o@167;chal.chchs@168;y.oty.esedy.chy.ychocphy.chorchy.chy	0	0	"{""zl3b_clean"": ""o chal chchs y oty esedy chy ychocphy chorchy chy"", ""it2a_clean"": ""otchal chchsty oty esedy chy ycho cphy chor chy chy"", ""rf1b_clean"": ""o chal chchs y oty esedy chy ychocphy chorchy chy""}"
f56r.1--f56r.8	f56r	f56r.2	P	0	0	chokchey.ch[o:a]l.choly.korchy.chykey.choty.shokaiin	0	0	"{""zl3b_clean"": ""chokchey chol choly korchy chykey choty shokaiin"", ""it2a_clean"": ""chokchey chol choly kor chy chykey choty sho kaiin"", ""rf1b_clean"": ""chokchey ch l choly kor chy chykey choty shokaiin""}"
f56r.1--f56r.8	f56r	f56r.3	P	0	0	olchey.chokchol.chey.keey.qokeey.chokeey.choksy	1	0	"{""zl3b_clean"": ""olchey chokchol chey keey qokeey chokeey choksy"", ""it2a_clean"": ""olchey chokchol chey keey qokeey chokeey choksy"", ""rf1b_clean"": ""olchey chokchol chey keey qo keey chokeey choksy""}"
f56r.1--f56r.8	f56r	f56r.4	P	0	0	qot,chor.chor.chokor.chkor,chy<->okar.chdy	0	0	"{""zl3b_clean"": ""qot chor chor chokor chkor chy okar chdy"", ""it2a_clean"": ""qotchor chor chokor chkar chy okar chdy"", ""rf1b_clean"": ""qot chor chor chokor chkorchy okar chdy""}"
f56r.1--f56r.8	f56r	f56r.5	P	0	0	chochor.cho.chodaly.daiin	0	0	"{""zl3b_clean"": ""chochor cho chodaly daiin"", ""it2a_clean"": ""chochor cho chodaly daiin"", ""rf1b_clean"": ""chochor cho chodaly daiin""}"
f56r.1--f56r.8	f56r	f56r.6	P	0	0	ykch[o:a].dy.dchey.keey.daiin.y	0	0	"{""zl3b_clean"": ""ykcho dy dchey keey daiin y"", ""it2a_clean"": ""ykcho dy dchey keey daiin y"", ""rf1b_clean"": ""ykcho dy dchey keey daiin y""}"
f56r.1--f56r.8	f56r	f56r.7	P	0	0	sho.kchol.otchor.choky.dal	0	0	"{""zl3b_clean"": ""sho kchol otchor choky dal"", ""it2a_clean"": ""sho kchol otchor choky dal"", ""rf1b_clean"": ""sho kchol otchor choky dal""}"
f56r.1--f56r.8	f56r	f56r.8	P	0	1	schol.choy.choky.cheeckhody<$>	0	0	"{""zl3b_clean"": ""schol choy choky cheeckhody"", ""it2a_clean"": ""schol choy choky cheeckhody"", ""rf1b_clean"": ""schol choy choky cheeckhody""}"
f66r.12--f66r.12	f66r	f66r.12	L	0	0	saiin	0	1	"{""zl3b_clean"": ""saiin"", ""it2a_clean"": ""raiin"", ""rf1b_clean"": ""saiin""}"
f66r.50--f66r.56	f66r	f66r.50	P	1	0	<%>pdaiin.oteedy.opchedy.chap.chefchy.shddy.ypches.cholpchd.okedals	0	0	"{""zl3b_clean"": ""pdaiin oteedy opchedy chap chefchy shddy ypches cholpchd okedals"", ""it2a_clean"": ""pdaiin oteedy opchedy chap chefchy shddy ypcher cholpchd okedals"", ""rf1b_clean"": ""pdaiin oteedy opchedy chyp chefchy shd y ypches cholpchd oke als""}"
f66r.50--f66r.56	f66r	f66r.51	P	0	0	sair.shekey.qokeedar.okal.okedy.qokeedy.qokal.okedy.qokshd	0	0	"{""zl3b_clean"": ""sair shekey qokeedar okal okedy qokeedy qokal okedy qokshd"", ""it2a_clean"": ""rair shekey qokeedar okal okedy qokeedy qokal okedy qokshd"", ""rf1b_clean"": ""sair shekey qokeedar okal okedy qokee y qokal oke y qokd""}"
f66r.50--f66r.56	f66r	f66r.52	P	0	0	ykshedy.chady.cthdy.qokees.cheeo.okcho,dy.chekeey.chedy.chckhy	0	0	"{""zl3b_clean"": ""ykshedy chady cthdy qokees cheeo okcho dy chekeey chedy chckhy"", ""it2a_clean"": ""ykshedy chody cthdy qokees cheeo okcho dy chekeey chedy chckhy"", ""rf1b_clean"": ""ykshedy cho y cthdy qokees cheeo okcho y chekeey che y chckhy""}"
f66r.50--f66r.56	f66r	f66r.53	P	0	0	shdy.qotedy.chdy.chedy.qotedal.chcpheor.ykady.dar.qotey,k[o:a]l,ar	0	0	"{""zl3b_clean"": ""shdy qotedy chdy chedy qotedal chcpheor ykady dar qotey kol ar"", ""it2a_clean"": ""shdy qotedy chdy chedy qotedal chcfheor ykeedy dar qotey kol ar"", ""rf1b_clean"": ""shdy qoted chdy chedy qotedal chcfheor ykady dar qotey kol ar""}"
f66r.50--f66r.56	f66r	f66r.54	P	0	0	qokeeody.qokeody.qokeody.qokar.sheky.qokeeody.okedy.kodary	0	0	"{""zl3b_clean"": ""qokeeody qokeody qokeody qokar sheky qokeeody okedy kodary"", ""it2a_clean"": ""qokeeody qokeody qokeody qokar sheky qokeeody okedy kodary"", ""rf1b_clean"": ""qokeeody qokeody qokeod qokar sheky qokeeody okedy kodary""}"
f66r.50--f66r.56	f66r	f66r.55	P	0	0	ykeeody.choekeey.okeody.chekeody.qokeey.dyky.chctho.rotaiin	1	0	"{""zl3b_clean"": ""ykeeody choekeey okeody chekeody qokeey dyky chctho rotaiin"", ""it2a_clean"": ""ykeeody choekchy okeody chekeody qokeey dyky chctho rotaiin"", ""rf1b_clean"": ""ykeeody choekeey okeod chekeody qokeey dyky chctho rotaiin""}"
f66r.50--f66r.56	f66r	f66r.56	P	0	1	dsheol.okaiin.sheodaiin<$>	0	0	"{""zl3b_clean"": ""dsheol okaiin sheodaiin"", ""it2a_clean"": ""dsheol okaiin sheodaiin"", ""rf1b_clean"": ""dsheol okaiin sheodaiin""}"
f66r.70--f66r.81	f66r	f66r.70	P	1	0	<%>todeeey.keody.chdy.keody.shedy.shekeefy.chdy.sheol.shol.kedy.daly	0	1	"{""zl3b_clean"": ""todeeey keody chdy keody shedy shekeefy chdy sheol shol kedy daly"", ""it2a_clean"": ""todeeey keody chdy keody shedy shekeefy chdy sheol shol kedy daly"", ""rf1b_clean"": ""todeeey keody chd keody shedy shekeefy chdy sheol shol ke y aly""}"
f66r.70--f66r.81	f66r	f66r.71	P	0	0	saiir.cheol.kal.sheody.chcthedy.dal.shol.qokeody.chody.kechody	0	1	"{""zl3b_clean"": ""saiir cheol kal sheody chcthedy dal shol qokeody chody kechody"", ""it2a_clean"": ""saiir cheol kal sheody chcthedy dal shol qokeody chody kechody"", ""rf1b_clean"": ""raiir cheol kal sheod chcthe y al shol qokeody chody kecho y""}"
f66r.70--f66r.81	f66r	f66r.72	P	0	0	sshedy.oteedy.ykeeody.sheocthy.ol,ld,lshedy.chokeey.chekey.chey	0	1	"{""zl3b_clean"": ""sshedy oteedy ykeeody sheocthy ol ld lshedy chokeey chekey chey"", ""it2a_clean"": ""sshedy oteedy ykeeody sheocthy ol ld lshedy chokeey chekey chey"", ""rf1b_clean"": ""sshedy oteedy ykeeody sheocthy olld lshe y chokeey chekey chey""}"
f66r.70--f66r.81	f66r	f66r.73	P	0	0	ysheeod.qoteeod.qotol,qoky.chckhedy.shey.dcheol.cheky.cheo,dor	0	1	"{""zl3b_clean"": ""ysheeod qoteeod qotol qoky chckhedy shey dcheol cheky cheo dor"", ""it2a_clean"": ""ysheeod qoteeod qotol qoky chckhedy shey dcheol cheky cheo dor"", ""rf1b_clean"": ""ysheeod qoteeod qotol qoky chckhe y shey dcheol cheky cheodor""}"
f66r.70--f66r.81	f66r	f66r.74	P	0	0	ydaiin.shedy.otchedy.oteochey.tolchedy.lsheody.qoky,daiin.otam	0	1	"{""zl3b_clean"": ""ydaiin shedy otchedy oteochey tolchedy lsheody qoky daiin otam"", ""it2a_clean"": ""ydaiin shody otchedy oteochey tolchedy lsheody qoky daiin otam"", ""rf1b_clean"": ""ydaiin she y otchedy oteochey tolchedy lsheody qokydaiin otag""}"
f66r.70--f66r.81	f66r	f66r.75	P	0	0	tcheo.sheor.oteody.lpchees,ol,ar.alkey.otey.ltsholy.shecthy.r,ol	0	1	"{""zl3b_clean"": ""tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol"", ""it2a_clean"": ""tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol"", ""rf1b_clean"": ""tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy rol""}"
f66r.70--f66r.81	f66r	f66r.76	P	0	0	daiin.sheol.qocthedy.qokedy.lchey.qokaly.shcthy.qotal.otchdy	0	1	"{""zl3b_clean"": ""daiin sheol qocthedy qokedy lchey qokaly shcthy qotal otchdy"", ""it2a_clean"": ""daiin sheol qocthedy qokedy lchey qokaly shcthy qotal otchdy"", ""rf1b_clean"": ""daiin sheol qocthedy qoke y lchey qokaly shcthy qotal otch y""}"
f66r.70--f66r.81	f66r	f66r.77	P	0	0	qokey.ar.olkeol.qokal.cheoky.ykchdy.chody.sheody.qoky.ldy	0	1	"{""zl3b_clean"": ""qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy"", ""it2a_clean"": ""qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy"", ""rf1b_clean"": ""qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy""}"
f66r.70--f66r.81	f66r	f66r.78	P	0	0	dor.aiin.sheeol.lshedy.lchedy.cheedy.shekol.dalol.lodaiin	0	1	"{""zl3b_clean"": ""dor aiin sheeol lshedy lchedy cheedy shekol dalol lodaiin"", ""it2a_clean"": ""dor aiin sheeol lshedy lchedy cheedy shekol dalol lodaiin"", ""rf1b_clean"": ""dor iin sheeol lshedy lchedy cheedy shekol dalol lo aiin""}"
f66r.70--f66r.81	f66r	f66r.79	P	0	0	sheol.oteey,ldaiin.okalchedy.pchedy.kody.qotchedy.cphedy	0	1	"{""zl3b_clean"": ""sheol oteey ldaiin okalchedy pchedy kody qotchedy cphedy"", ""it2a_clean"": ""sheol oteey ldaiin okalchedy pchedy kody qotchedy cphedy"", ""rf1b_clean"": ""sheol oteey ldaiin okalche y pche y kody qotchedy cfhe y""}"
f66r.70--f66r.81	f66r	f66r.80	P	0	0	daiin.shey.qoteoly.raiin.sheedy.shcthy.lkeol.qokol.dkar	0	1	"{""zl3b_clean"": ""daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar"", ""it2a_clean"": ""daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar"", ""rf1b_clean"": ""daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar""}"
f66r.70--f66r.81	f66r	f66r.81	P	0	1	lchey.lkeedy.chety.shekaly.shckhar<$>	0	1	"{""zl3b_clean"": ""lchey lkeedy chety shekaly shckhar"", ""it2a_clean"": ""lchey lkeedy chety shekaly shckhar"", ""rf1b_clean"": ""lche lkee y chety shekaly shckhar""}"
f70v1.1--f70v1.1	f70v1	f70v1.1	C	0	0	<!11:00>dalalody.oteoshey.okoksheo.shokey.raiin.otor.ochy.s.a[ir:is].cheody.cheey.oteo,[ch:ee]y.daiir.chcthy.dlal.oteodaiin.ykeody.oteody.sheo.daiin.oteedy.chetalchs.zar.shoteeody.okeeo,dal.cheody.okchoteees.oteeody.cheokeo.otaiin.shes.to,ar.oly.daly.sheal	0	1	"{""zl3b_clean"": ""dalalody oteoshey okoksheo shokey raiin otor ochy s air cheody cheey oteo chy daiir chcthy dlal oteodaiin ykeody oteody sheo daiin oteedy chetalchs zar shoteeody okeeo dal cheody okchoteees oteeody cheokeo otaiin shes to ar oly daly sheal"", ""it2a_clean"": ""dalalody oteoshey okoksheo shokey raiin otor ochy sais cheody cheey oteoeey oamr chcthy dlal oteodaiin ykeody oteody sheo daiin oteedy chekalchs dar shoteeody okeeo dal cheody okchoteees oteeody cheokeo otaiin shes toar aly daly sheal daly sheal"", ""rf1b_clean"": ""dalalody oteoshey okoksheo shokey aiin otor ochy s air cheody cheey oteochy daiir chcthy lal oteodaiin ykeo y oteo y sheo daiin oteedy chetalchr mar shoteeody okeeodal cheo y okchoteees oteeody cheokeo otaiin shes to ar aly daly sheal""}"
f75r.1--f75r.26	f75r	f75r.1	P	1	0	<%>kchedykary<->okeey.qokar.shyk,chedy.qotar.shedy	0	0	"{""zl3b_clean"": ""kchedykary okeey qokar shyk chedy qotar shedy"", ""it2a_clean"": ""kchedy kary okeey qokar shy kchedy qotar shedy"", ""rf1b_clean"": ""kchedykary okeey qokar shykche y qotar she y""}"
f75r.1--f75r.26	f75r	f75r.2	P	0	0	dain.shey.ly<->ssheol.qol{chh}dy.chedykar.chekeedy.ror	0	0	"{""zl3b_clean"": ""dain shey ly ssheol qoldy chedykar chekeedy ror"", ""it2a_clean"": ""dain shey ly ssheol qolchedy chedykar chekeedy ror"", ""rf1b_clean"": ""dain shey ly seol qoldy chedykar chekeedy ror""}"
f75r.1--f75r.26	f75r	f75r.3	P	0	0	qokain.chal<->orchey.qey.kain.sheeky.ltain.olkar.or	0	0	"{""zl3b_clean"": ""qokain chal orchey qey kain sheeky ltain olkar or"", ""it2a_clean"": ""qokain chal orchey qey kain sheeky ltain olkar or"", ""rf1b_clean"": ""qokain chal orchey qey kain sheeky ltain olkar or""}"
f75r.1--f75r.26	f75r	f75r.4	P	0	0	dackhy.lkamo<->ykeey.lshey.kal.dy.shey.ok.shey.qokeedy	0	0	"{""zl3b_clean"": ""dackhy lkamo ykeey lshey kal dy shey ok shey qokeedy"", ""it2a_clean"": ""dackhy lkamo ykeey lshey kal dy shey or shey qokeedy"", ""rf1b_clean"": ""dacthy lkago ykeey ley kal dy shey ok ey qokeed""}"
f75r.1--f75r.26	f75r	f75r.5	P	0	0	shey,kar.chey<->ckhey.r.ain.ol.olsheedy.qokeey.qoky	1	0	"{""zl3b_clean"": ""shey kar chey ckhey r ain ol olsheedy qokeey qoky"", ""it2a_clean"": ""shey kar chey ckhey r ain ol ol sheedy qokeey qoky"", ""rf1b_clean"": ""sheykar chey ckhey r ain ol ol sheedy qokeey qoky""}"
f75r.1--f75r.26	f75r	f75r.6	P	0	0	pcheykeeor.olky<->dar.okey.qokain.chcthy.qokeedy.qoky	0	0	"{""zl3b_clean"": ""pcheykeeor olky dar okey qokain chcthy qokeedy qoky"", ""it2a_clean"": ""pchey keeor olky dar okey qokain chcthy qokeedy qoky"", ""rf1b_clean"": ""pcheykeeor olky dar okey qokain chcthy qokeedy qoky""}"
f75r.1--f75r.26	f75r	f75r.7	P	0	0	pchedy.qokshdy<->ytain.chedy.qokar.chy.lol.chedy.qoky	0	0	"{""zl3b_clean"": ""pchedy qokshdy ytain chedy qokar chy lol chedy qoky"", ""it2a_clean"": ""pchedy qokshdy ytain chedy qokar chy lol chedy qoky"", ""rf1b_clean"": ""pchedy qok y ytain che y qokar chy lol che y qoky""}"
f75r.1--f75r.26	f75r	f75r.8	P	0	0	sor.chey.qokardy<->dsheckhy.qokain.chckhy.lshedy.okeedy	0	0	"{""zl3b_clean"": ""sor chey qokardy dsheckhy qokain chckhy lshedy okeedy"", ""it2a_clean"": ""sor chey qotardy dsheckhy qokain chckhy lshedy okeedy"", ""rf1b_clean"": ""sor chey qokardy sheckhy qokain chckhy lshe y okeedy""}"
f75r.1--f75r.26	f75r	f75r.9	P	0	0	qokchdy.chcthy.lo<->qokedy.qokan.checkhy.qokar.olchedy.sal	0	0	"{""zl3b_clean"": ""qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal"", ""it2a_clean"": ""qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal"", ""rf1b_clean"": ""qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal""}"
f75r.1--f75r.26	f75r	f75r.10	P	0	0	dshor.qotar.chdy<->shey.qokain.chckhy.dy.otey.tedy.lchedy	0	0	"{""zl3b_clean"": ""dshor qotar chdy shey qokain chckhy dy otey tedy lchedy"", ""it2a_clean"": ""dshor qotar chdy shey qokain chckhy dy otey tedy lchedy"", ""rf1b_clean"": ""dshor qotar chdy shey qokain chckhy dy otey tedy lchedy""}"
f75r.1--f75r.26	f75r	f75r.11	P	0	0	qokeedy.qokair.oly<->qokeedy.dy.qokal.okar.shedy.dor.chekam	0	0	"{""zl3b_clean"": ""qokeedy qokair oly qokeedy dy qokal okar shedy dor chekam"", ""it2a_clean"": ""qokeedy qokain oly qokeedy dy qokal okar shedy dor chekam"", ""rf1b_clean"": ""qokeedy qokain oly qokeedy dy qokal okar shedy dar chekam""}"
f75r.1--f75r.26	f75r	f75r.12	P	0	0	ssheckhy.qokal.oly<->shey.r.ol.cheey.shey.dy,olshedy.qoky	0	0	"{""zl3b_clean"": ""ssheckhy qokal oly shey r ol cheey shey dy olshedy qoky"", ""it2a_clean"": ""ssheckhy qokal oly shey r ol cheey shey dy ol shedy qoky"", ""rf1b_clean"": ""ssheckhy qokal oly shey r ol cheey shey y ol shedy qoky""}"
f75r.1--f75r.26	f75r	f75r.13	P	0	0	pchedy.keedy.qokedy<->qokedy.qokedy.qokedy.qokain.olshedy	0	0	"{""zl3b_clean"": ""pchedy keedy qokedy qokedy qokedy qokedy qokain olshedy"", ""it2a_clean"": ""pchedy keedy qokedy qokedy qokedy qokedy qokain olshedy"", ""rf1b_clean"": ""pchedy keedy qokedy qokedy qokedy qoke y qokain olshedy""}"
f75r.1--f75r.26	f75r	f75r.14	P	0	0	sain.al,keishy.qokain,dy<->olshedy.qokain.chckhy.qokain.otar,aly	0	0	"{""zl3b_clean"": ""sain al keishy qokain dy olshedy qokain chckhy qokain otar aly"", ""it2a_clean"": ""sain ol keeshy qokain dy olshedy qokain chckhy qokain otar aly"", ""rf1b_clean"": ""sair alkeeshy qokain dy olshedy qokain chckhy qokain otar aly""}"
f75r.1--f75r.26	f75r	f75r.15	P	0	0	sain.qokain.qolkeeoly<->saiin.chedy<->sol.or.shedy.okchdy.qoky	0	0	"{""zl3b_clean"": ""sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky"", ""it2a_clean"": ""sain qokain qol keeoly saiin chedy sol or shedy okchdy qoky"", ""rf1b_clean"": ""sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky""}"
f75r.1--f75r.26	f75r	f75r.16	P	0	0	dshedy.qokar.sheedy.lch<->shokain.chy<->okshedy.qokain.chedy	0	0	"{""zl3b_clean"": ""dshedy qokar sheedy lch shokain chy okshedy qokain chedy"", ""it2a_clean"": ""dshedy qokar sheedy lch shokain chy otshedy qokain chedy"", ""rf1b_clean"": ""dshedy qokar sheedy lch shokain chy okedy qokain chedy""}"
f75r.1--f75r.26	f75r	f75r.17	P	0	0	pchedar.shepchy.lshedary<->dal<->shal<->shy,kol.shedy.qokam	0	0	"{""zl3b_clean"": ""pchedar shepchy lshedary dal shal shy kol shedy qokam"", ""it2a_clean"": ""pchedar shepchy lshedary dal shal shy kol shedy qokam"", ""rf1b_clean"": ""pchedar shepchy lshe ary dal shal shy kol e y qokam""}"
f75r.1--f75r.26	f75r	f75r.18	P	0	0	sol.sheedy.qol.shedy.qol<->otain.char.sar.oly	0	0	"{""zl3b_clean"": ""sol sheedy qol shedy qol otain char sar oly"", ""it2a_clean"": ""sol sheedy qol shedy qol otain char sar oly"", ""rf1b_clean"": ""sol sheedy qol shedy qol otain char s r oly""}"
f75r.1--f75r.26	f75r	f75r.19	P	0	0	qokshedy.qol,shey.qoky<->shey.{ith}ey.qokain.ar	0	0	"{""zl3b_clean"": ""qokshedy qol shey qoky shey ey qokain ar"", ""it2a_clean"": ""qokshedy qol shey qoky shey ithey qokain ar"", ""rf1b_clean"": ""qoke y qoley qoky shey ey qokain ar""}"
f75r.1--f75r.26	f75r	f75r.20	P	0	0	ry,shey.qor.chey.lchey,lo<->ydain.shey.qokain	0	0	"{""zl3b_clean"": ""ry shey qor chey lchey lo ydain shey qokain"", ""it2a_clean"": ""ry shey qor chey lchey lo ydain shey qokain"", ""rf1b_clean"": ""ry shey qor chey lchey lo ydain shey qokeiin""}"
f75r.1--f75r.26	f75r	f75r.21	P	0	0	oqokain.chey.qckhsy.or<->ysheor.ol.lor.am	0	0	"{""zl3b_clean"": ""oqokain chey qckhsy or ysheor ol lor am"", ""it2a_clean"": ""oqekain chey qckhsy or ysheor ol lor am"", ""rf1b_clean"": ""oqokain chey qckhsy or ysheor ol lor am""}"
f75r.1--f75r.26	f75r	f75r.22	P	0	0	odar,shey.qokain.chedy<->or,shey.kar.chedy,sar	0	0	"{""zl3b_clean"": ""odar shey qokain chedy or shey kar chedy sar"", ""it2a_clean"": ""odar shey qokain chedy or shey kar chedy sar"", ""rf1b_clean"": ""odar shey qokain chedy orshey kar che y rar""}"
f75r.1--f75r.26	f75r	f75r.23	P	0	0	pchey,kshey.qokeey.qokal<->sshey.qol.chedyqokam	1	0	"{""zl3b_clean"": ""pchey kshey qokeey qokal sshey qol chedyqokam"", ""it2a_clean"": ""pchey kshey qokeey qokal sshey qol chedy qokam"", ""rf1b_clean"": ""pcheykshey qokeey qokal sshey qol chedy qokam""}"
f75r.1--f75r.26	f75r	f75r.24	P	0	0	qokain.olkeey.qolkary<->sain.checthy.lor.ol	0	0	"{""zl3b_clean"": ""qokain olkeey qolkary sain checthy lor ol"", ""it2a_clean"": ""qokain olkeey qolkary sain checthy lor ol"", ""rf1b_clean"": ""qokain olkeey qolkary sain checthy lor ol""}"
f75r.1--f75r.26	f75r	f75r.25	P	0	0	sain.shckhy.qokeedy.shy.dy<->qokeedy.lchedy.ram	0	0	"{""zl3b_clean"": ""sain shckhy qokeedy shy dy qokeedy lchedy ram"", ""it2a_clean"": ""saiin shckhy qokeedy shy dy qokeedy lchedy ram"", ""rf1b_clean"": ""sain shckhy qokeedy shy dy qokeedy lche y ram""}"
f75r.1--f75r.26	f75r	f75r.26	P	0	1	dain.ol.sheol.dain.ol.qoly<->dar,ajy<$>	0	0	"{""zl3b_clean"": ""dain ol sheol dain ol qoly dar ajy"", ""it2a_clean"": ""dain ol sheol dain ol qoly dar ady"", ""rf1b_clean"": ""dain ol sheol dain ol qoly dar ajy""}"
f75r.27--f75r.31	f75r	f75r.27	P	1	0	<%>pdalshor.shtol.qoty.pshar.shedy.okaldy<->dar.otar.otody.dy.rol	0	0	"{""zl3b_clean"": ""pdalshor shtol qoty pshar shedy okaldy dar otar otody dy rol"", ""it2a_clean"": ""pdalshor shtol qoty pshar shedy okaldy dar otar otedy dy rol"", ""rf1b_clean"": ""pdalshor shtol qoty pshar shedy okal y dar otar oto y dy ol""}"
