source_group_id	edition	locus	page	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_mapping_status
ZL3b|f77r.19|G007	ZL3b	f77r.19	f77r	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	7	ONE_ASCII_FRAGMENT
ZL3b|f77r.21|G005	ZL3b	f77r.21	f77r	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
ZL3b|f77r.31|G003	ZL3b	f77r.31	f77r	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
ZL3b|f77r.42|G005	ZL3b	f77r.42	f77r	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
ZL3b|f81r.6|G006	ZL3b	f81r.6	f81r	6	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
ZL3b|f81r.8|G002	ZL3b	f81r.8	f81r	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
ZL3b|f81r.12|G005	ZL3b	f81r.12	f81r	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
ZL3b|f81r.20|G004	ZL3b	f81r.20	f81r	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
ZL3b|f81v.11|G002	ZL3b	f81v.11	f81v	2	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
ZL3b|f82r.3|G001	ZL3b	f82r.3	f82r	1	6	0	0	LINE_START	DEFINITE_SPACE	qokeey	qokeey	1	1	ONE_ASCII_FRAGMENT
ZL3b|f82r.7|G006	ZL3b	f82r.7	f82r	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
ZL3b|f82r.14|G007	ZL3b	f82r.14	f82r	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	7	ONE_ASCII_FRAGMENT
ZL3b|f82r.18|G007	ZL3b	f82r.18	f82r	7	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	7	ONE_ASCII_FRAGMENT
ZL3b|f82r.21|G009	ZL3b	f82r.21	f82r	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	9	ONE_ASCII_FRAGMENT
ZL3b|f82r.23|G003	ZL3b	f82r.23	f82r	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
ZL3b|f82r.24|G006	ZL3b	f82r.24	f82r	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
ZL3b|f82r.24|G008	ZL3b	f82r.24	f82r	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	8	ONE_ASCII_FRAGMENT
ZL3b|f82r.30|G006	ZL3b	f82r.30	f82r	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
ZL3b|f83r.5|G007	ZL3b	f83r.5	f83r	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	7	ONE_ASCII_FRAGMENT
ZL3b|f83r.20|G003	ZL3b	f83r.20	f83r	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
ZL3b|f83r.25|G003	ZL3b	f83r.25	f83r	3	6	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
ZL3b|f83r.26|G002	ZL3b	f83r.26	f83r	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
ZL3b|f88r.20|G002	ZL3b	f88r.20	f88r	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
ZL3b|f88v.7|G007	ZL3b	f88v.7	f88v	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	7	ONE_ASCII_FRAGMENT
ZL3b|f88v.17|G001	ZL3b	f88v.17	f88v	1	8	0	0	LINE_START	DEFINITE_SPACE	qokeey	qokeey	1	1	ONE_ASCII_FRAGMENT
ZL3b|f88v.19|G004	ZL3b	f88v.19	f88v	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
ZL3b|f89r1.9|G005	ZL3b	f89r1.9	f89r1	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
ZL3b|f89r2.8|G005	ZL3b	f89r2.8	f89r2	5	13	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
ZL3b|f89r2.23|G008	ZL3b	f89r2.23	f89r2	8	17	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	8	ONE_ASCII_FRAGMENT
ZL3b|f89r2.24|G003	ZL3b	f89r2.24	f89r2	3	14	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
ZL3b|f89r2.24|G012	ZL3b	f89r2.24	f89r2	12	14	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	12	ONE_ASCII_FRAGMENT
ZL3b|f89r2.26|G008	ZL3b	f89r2.26	f89r2	8	15	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	8	ONE_ASCII_FRAGMENT
ZL3b|f95v2.7|G001	ZL3b	f95v2.7	f95v2	1	5	0	1	LINE_START	DEFINITE_SPACE	qokeey	qokeey	1	1	ONE_ASCII_FRAGMENT
ZL3b|f95v1.9|G009	ZL3b	f95v1.9	f95v1	9	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	9	ONE_ASCII_FRAGMENT
ZL3b|f100v.20|G003	ZL3b	f100v.20	f100v	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
IT2a|f31r.3|G001	IT2a	f31r.3	f31r	1	8	0	0	LINE_START	DEFINITE_SPACE	qokeey	qokeey	1	1	ONE_ASCII_FRAGMENT
IT2a|f31r.3|G004	IT2a	f31r.3	f31r	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
IT2a|f56r.3|G005	IT2a	f56r.3	f56r	5	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
IT2a|f66r.55|G005	IT2a	f66r.55	f66r	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
IT2a|f75r.5|G010	IT2a	f75r.5	f75r	10	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	10	ONE_ASCII_FRAGMENT
IT2a|f75r.23|G003	IT2a	f75r.23	f75r	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
IT2a|f75r.28|G003	IT2a	f75r.28	f75r	3	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
IT2a|f75r.33|G001	IT2a	f75r.33	f75r	1	8	0	0	LINE_START	DEFINITE_SPACE	qokeey	qokeey	1	1	ONE_ASCII_FRAGMENT
IT2a|f76r.2|G012	IT2a	f76r.2	f76r	12	12	0	0	DEFINITE_SPACE	LINE_END	qokeey	qokeey	1	12	ONE_ASCII_FRAGMENT
IT2a|f76r.3|G002	IT2a	f76r.3	f76r	2	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
IT2a|f76r.8|G005	IT2a	f76r.8	f76r	5	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
IT2a|f76r.16|G004	IT2a	f76r.16	f76r	4	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
IT2a|f76r.19|G003	IT2a	f76r.19	f76r	3	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
IT2a|f76r.19|G004	IT2a	f76r.19	f76r	4	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
IT2a|f76r.24|G011	IT2a	f76r.24	f76r	11	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	11	ONE_ASCII_FRAGMENT
IT2a|f76r.25|G003	IT2a	f76r.25	f76r	3	14	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
IT2a|f76r.56|G004	IT2a	f76r.56	f76r	4	6	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
IT2a|f77r.19|G007	IT2a	f77r.19	f77r	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	7	ONE_ASCII_FRAGMENT
IT2a|f77r.21|G005	IT2a	f77r.21	f77r	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
IT2a|f77r.31|G003	IT2a	f77r.31	f77r	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
IT2a|f77r.42|G005	IT2a	f77r.42	f77r	5	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
IT2a|f81r.6|G006	IT2a	f81r.6	f81r	6	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
IT2a|f81r.8|G002	IT2a	f81r.8	f81r	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
IT2a|f81r.12|G005	IT2a	f81r.12	f81r	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
IT2a|f81r.20|G004	IT2a	f81r.20	f81r	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
IT2a|f81v.11|G002	IT2a	f81v.11	f81v	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
IT2a|f82r.3|G001	IT2a	f82r.3	f82r	1	6	0	0	LINE_START	DEFINITE_SPACE	qokeey	qokeey	1	1	ONE_ASCII_FRAGMENT
IT2a|f82r.7|G006	IT2a	f82r.7	f82r	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
IT2a|f82r.8|G001	IT2a	f82r.8	f82r	1	9	0	0	LINE_START	DEFINITE_SPACE	qokeey	qokeey	1	1	ONE_ASCII_FRAGMENT
IT2a|f82r.14|G006	IT2a	f82r.14	f82r	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
IT2a|f82r.18|G007	IT2a	f82r.18	f82r	7	10	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	7	ONE_ASCII_FRAGMENT
IT2a|f82r.21|G009	IT2a	f82r.21	f82r	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	9	ONE_ASCII_FRAGMENT
IT2a|f82r.23|G003	IT2a	f82r.23	f82r	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
IT2a|f82r.24|G003	IT2a	f82r.24	f82r	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
IT2a|f82r.24|G006	IT2a	f82r.24	f82r	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
IT2a|f82r.24|G008	IT2a	f82r.24	f82r	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	8	ONE_ASCII_FRAGMENT
IT2a|f82r.30|G006	IT2a	f82r.30	f82r	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
IT2a|f83r.5|G007	IT2a	f83r.5	f83r	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	7	ONE_ASCII_FRAGMENT
IT2a|f83r.20|G003	IT2a	f83r.20	f83r	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
IT2a|f83r.25|G003	IT2a	f83r.25	f83r	3	6	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
IT2a|f83r.26|G002	IT2a	f83r.26	f83r	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
IT2a|f88r.20|G002	IT2a	f88r.20	f88r	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
IT2a|f88v.7|G007	IT2a	f88v.7	f88v	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	7	ONE_ASCII_FRAGMENT
IT2a|f88v.17|G001	IT2a	f88v.17	f88v	1	8	0	0	LINE_START	DEFINITE_SPACE	qokeey	qokeey	1	1	ONE_ASCII_FRAGMENT
IT2a|f88v.19|G004	IT2a	f88v.19	f88v	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
IT2a|f89r1.9|G004	IT2a	f89r1.9	f89r1	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
IT2a|f89r2.8|G006	IT2a	f89r2.8	f89r2	6	15	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
IT2a|f89r2.23|G007	IT2a	f89r2.23	f89r2	7	16	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	7	ONE_ASCII_FRAGMENT
IT2a|f89r2.24|G003	IT2a	f89r2.24	f89r2	3	14	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
IT2a|f89r2.24|G012	IT2a	f89r2.24	f89r2	12	14	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	12	ONE_ASCII_FRAGMENT
IT2a|f89r2.26|G008	IT2a	f89r2.26	f89r2	8	16	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	8	ONE_ASCII_FRAGMENT
IT2a|f95v2.7|G001	IT2a	f95v2.7	f95v2	1	6	0	1	LINE_START	DEFINITE_SPACE	qokeey	qokeey	1	1	ONE_ASCII_FRAGMENT
IT2a|f95v1.9|G008	IT2a	f95v1.9	f95v1	8	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	8	ONE_ASCII_FRAGMENT
IT2a|f100v.20|G003	IT2a	f100v.20	f100v	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
RF1b|f31r.3|G001	RF1b	f31r.3	f31r	1	9	0	0	LINE_START	DEFINITE_SPACE	qokeey	qokeey	1	1	ONE_ASCII_FRAGMENT
RF1b|f31r.3|G004	RF1b	f31r.3	f31r	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
RF1b|f66r.55|G005	RF1b	f66r.55	f66r	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
RF1b|f75r.5|G009	RF1b	f75r.5	f75r	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	9	ONE_ASCII_FRAGMENT
RF1b|f75r.23|G002	RF1b	f75r.23	f75r	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
RF1b|f75r.28|G003	RF1b	f75r.28	f75r	3	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
RF1b|f75r.33|G001	RF1b	f75r.33	f75r	1	8	0	0	LINE_START	DEFINITE_SPACE	qokeey	qokeey	1	1	ONE_ASCII_FRAGMENT
RF1b|f76r.2|G012	RF1b	f76r.2	f76r	12	12	0	0	DEFINITE_SPACE	LINE_END	qokeey	qokeey	1	12	ONE_ASCII_FRAGMENT
RF1b|f76r.3|G002	RF1b	f76r.3	f76r	2	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
RF1b|f76r.16|G004	RF1b	f76r.16	f76r	4	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
RF1b|f76r.19|G003	RF1b	f76r.19	f76r	3	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
RF1b|f76r.25|G003	RF1b	f76r.25	f76r	3	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
RF1b|f76r.56|G004	RF1b	f76r.56	f76r	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
RF1b|f77r.19|G007	RF1b	f77r.19	f77r	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	7	ONE_ASCII_FRAGMENT
RF1b|f77r.21|G005	RF1b	f77r.21	f77r	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
RF1b|f77r.31|G003	RF1b	f77r.31	f77r	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
RF1b|f77r.42|G005	RF1b	f77r.42	f77r	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
RF1b|f81r.6|G006	RF1b	f81r.6	f81r	6	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
RF1b|f81r.8|G002	RF1b	f81r.8	f81r	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
RF1b|f81r.12|G005	RF1b	f81r.12	f81r	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
RF1b|f81r.20|G004	RF1b	f81r.20	f81r	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
RF1b|f81v.11|G002	RF1b	f81v.11	f81v	2	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
RF1b|f82r.3|G001	RF1b	f82r.3	f82r	1	6	0	0	LINE_START	DEFINITE_SPACE	qokeey	qokeey	1	1	ONE_ASCII_FRAGMENT
RF1b|f82r.7|G006	RF1b	f82r.7	f82r	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
RF1b|f82r.14|G007	RF1b	f82r.14	f82r	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	8	ONE_ASCII_FRAGMENT
RF1b|f82r.18|G007	RF1b	f82r.18	f82r	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	8	ONE_ASCII_FRAGMENT
RF1b|f82r.21|G009	RF1b	f82r.21	f82r	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	9	ONE_ASCII_FRAGMENT
RF1b|f82r.23|G003	RF1b	f82r.23	f82r	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
RF1b|f82r.24|G006	RF1b	f82r.24	f82r	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
RF1b|f82r.24|G008	RF1b	f82r.24	f82r	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	8	ONE_ASCII_FRAGMENT
RF1b|f82r.30|G007	RF1b	f82r.30	f82r	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	7	ONE_ASCII_FRAGMENT
RF1b|f83r.5|G007	RF1b	f83r.5	f83r	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	8	ONE_ASCII_FRAGMENT
RF1b|f83r.20|G003	RF1b	f83r.20	f83r	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
RF1b|f83r.25|G003	RF1b	f83r.25	f83r	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	ONE_ASCII_FRAGMENT
RF1b|f83r.26|G002	RF1b	f83r.26	f83r	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
RF1b|f88r.20|G002	RF1b	f88r.20	f88r	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	2	ONE_ASCII_FRAGMENT
RF1b|f88v.7|G006	RF1b	f88v.7	f88v	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	6	ONE_ASCII_FRAGMENT
RF1b|f88v.19|G004	RF1b	f88v.19	f88v	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
RF1b|f89r1.9|G005	RF1b	f89r1.9	f89r1	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
RF1b|f89r2.8|G005	RF1b	f89r2.8	f89r2	5	14	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	ONE_ASCII_FRAGMENT
RF1b|f89r2.23|G007	RF1b	f89r2.23	f89r2	7	17	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	7	ONE_ASCII_FRAGMENT
RF1b|f89r2.24|G004	RF1b	f89r2.24	f89r2	4	16	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	4	ONE_ASCII_FRAGMENT
RF1b|f89r2.24|G014	RF1b	f89r2.24	f89r2	14	16	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	14	ONE_ASCII_FRAGMENT
