recipe_id	flattened_recipe_trace	shell_factorization_count	shell_shapes	shell_ids	surface_templates	exact_channel_signatures	running_surface_type_count	running_event_count	running_page_count	running_surfaces	running_pages	running_registers	address_full_formula_count	address_full_formula_surfaces	address_full_formula_pages	address_hybrid_shell_count	address_hybrid_shell_surfaces	address_hybrid_shell_pages	support_tier	old_carrier_surface_count	support_rank
G468-R0040	AL+AL+OL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1188	al{NAME_CORE_1}al{NAME_CORE_2}oly	G466-C05+G466-C39+G466-C27	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	520
G468-R0041	AL+AL+OR	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX|PREFIX_CORE_SUFFIX	G467-S0097|G467-S1196	al{NAME_CORE}alor|al{NAME_CORE_1}al{NAME_CORE_2}or	G466-C05+G466-C17|G466-C05+G466-C39+G466-C35	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	135
G468-R0042	AL+AL+OR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1189	al{NAME_CORE_1}al{NAME_CORE_2}ory	G466-C05+G466-C39+G466-C28	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	521
G468-R0043	AL+AL+Y	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX|PREFIX_CORE_SUFFIX	G467-S0103|G467-S1190	al{NAME_CORE}aly|al{NAME_CORE_1}al{NAME_CORE_2}shy	G466-C05+G466-C23|G466-C05+G466-C39+G466-C29	0	0	0	NONE	NONE	NONE	1	alaly	f72r	0	NONE	NONE	ADDRESS_FULL_FORMULA_ONLY	1	79
G468-R0044	AL+AL+Y+DY	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1191	al{NAME_CORE_1}al{NAME_CORE_2}ydy	G466-C05+G466-C39+G466-C30	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	522
G468-R0045	AL+AM_ADDR	1	PREFIX_CORE_SUFFIX	G467-S0112	al{NAME_CORE}am	G466-C05+G466-C32	0	0	0	NONE	NONE	NONE	0	NONE	NONE	1	saldam	f89r	ADDRESS_HYBRID_SHELL_ONLY	1	96
G468-R0046	AL+AR	1	PREFIX_CORE_SUFFIX	G467-S0113	al{NAME_CORE}ar	G466-C05+G466-C33	0	0	0	NONE	NONE	NONE	0	NONE	NONE	1	opalar	f71v	ADDRESS_HYBRID_SHELL_ONLY	1	97
G468-R0047	AL+AR+AIIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1198|G467-S1199	al{NAME_CORE_1}ar{NAME_CORE_2}daiin|al{NAME_CORE_1}ar{NAME_CORE_2}aiin	G466-C05+G466-C40+G466-C14|G466-C05+G466-C40+G466-C15	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	136
G468-R0048	AL+AR+AIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1206	al{NAME_CORE_1}ar{NAME_CORE_2}ain	G466-C05+G466-C40+G466-C22	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	523
G468-R0049	AL+AR+AIN+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1200	al{NAME_CORE_1}ar{NAME_CORE_2}ainy	G466-C05+G466-C40+G466-C16	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	524
G468-R0050	AL+AR+AL	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1208|G467-S1215	al{NAME_CORE_1}ar{NAME_CORE_2}dal|al{NAME_CORE_1}ar{NAME_CORE_2}al	G466-C05+G466-C40+G466-C24|G466-C05+G466-C40+G466-C31	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	137
G468-R0051	AL+AR+AL+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1201	al{NAME_CORE_1}ar{NAME_CORE_2}alor	G466-C05+G466-C40+G466-C17	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	525
G468-R0052	AL+AR+AL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1207	al{NAME_CORE_1}ar{NAME_CORE_2}aly	G466-C05+G466-C40+G466-C23	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	526
G468-R0053	AL+AR+AM_ADDR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1216	al{NAME_CORE_1}ar{NAME_CORE_2}am	G466-C05+G466-C40+G466-C32	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	527
G468-R0054	AL+AR+AR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1217	al{NAME_CORE_1}ar{NAME_CORE_2}ar	G466-C05+G466-C40+G466-C33	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	528
G468-R0055	AL+AR+CH+LOCAL_CHAR_F+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1202	al{NAME_CORE_1}ar{NAME_CORE_2}cfhy	G466-C05+G466-C40+G466-C18	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	529
G468-R0056	AL+AR+CH+P+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1203	al{NAME_CORE_1}ar{NAME_CORE_2}cphy	G466-C05+G466-C40+G466-C19	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	530
G468-R0057	AL+AR+CH+T+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1204	al{NAME_CORE_1}ar{NAME_CORE_2}cthy	G466-C05+G466-C40+G466-C20	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	531
G468-R0058	AL+AR+EE+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1209	al{NAME_CORE_1}ar{NAME_CORE_2}eey	G466-C05+G466-C40+G466-C25	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	532
G468-R0059	AL+AR+O+IIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1205|G467-S1210	al{NAME_CORE_1}ar{NAME_CORE_2}oiin|al{NAME_CORE_1}ar{NAME_CORE_2}oin	G466-C05+G466-C40+G466-C21|G466-C05+G466-C40+G466-C26	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	138
G468-R0060	AL+AR+OL	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1218	al{NAME_CORE_1}ar{NAME_CORE_2}ol	G466-C05+G466-C40+G466-C34	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	533
G468-R0061	AL+AR+OL+AIIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1197	al{NAME_CORE_1}ar{NAME_CORE_2}olaiin	G466-C05+G466-C40+G466-C13	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	534
G468-R0062	AL+AR+OL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1211	al{NAME_CORE_1}ar{NAME_CORE_2}oly	G466-C05+G466-C40+G466-C27	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	535
G468-R0063	AL+AR+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1219	al{NAME_CORE_1}ar{NAME_CORE_2}or	G466-C05+G466-C40+G466-C35	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	536
G468-R0064	AL+AR+OR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1212	al{NAME_CORE_1}ar{NAME_CORE_2}ory	G466-C05+G466-C40+G466-C28	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	537
G468-R0065	AL+AR+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1213	al{NAME_CORE_1}ar{NAME_CORE_2}shy	G466-C05+G466-C40+G466-C29	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	538
G468-R0066	AL+AR+Y+DY	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1214	al{NAME_CORE_1}ar{NAME_CORE_2}ydy	G466-C05+G466-C40+G466-C30	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	539
G468-R0067	AL+CH+LOCAL_CHAR_F+Y	1	PREFIX_CORE_SUFFIX	G467-S0098	al{NAME_CORE}cfhy	G466-C05+G466-C18	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	540
G468-R0068	AL+CH+P+Y	1	PREFIX_CORE_SUFFIX	G467-S0099	al{NAME_CORE}cphy	G466-C05+G466-C19	0	0	0	NONE	NONE	NONE	1	alcphy	f71v	0	NONE	NONE	ADDRESS_FULL_FORMULA_ONLY	1	82
G468-R0069	AL+CH+T+AIIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1129|G467-S1130	al{NAME_CORE_1}cth{NAME_CORE_2}daiin|al{NAME_CORE_1}cth{NAME_CORE_2}aiin	G466-C05+G466-C37+G466-C14|G466-C05+G466-C37+G466-C15	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	139
G468-R0070	AL+CH+T+AIN	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1137	al{NAME_CORE_1}cth{NAME_CORE_2}ain	G466-C05+G466-C37+G466-C22	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	541
G468-R0071	AL+CH+T+AIN+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1131	al{NAME_CORE_1}cth{NAME_CORE_2}ainy	G466-C05+G466-C37+G466-C16	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	542
G468-R0072	AL+CH+T+AL	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1139|G467-S1146	al{NAME_CORE_1}cth{NAME_CORE_2}dal|al{NAME_CORE_1}cth{NAME_CORE_2}al	G466-C05+G466-C37+G466-C24|G466-C05+G466-C37+G466-C31	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	140
G468-R0073	AL+CH+T+AL+OR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1132	al{NAME_CORE_1}cth{NAME_CORE_2}alor	G466-C05+G466-C37+G466-C17	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	543
G468-R0074	AL+CH+T+AL+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1138	al{NAME_CORE_1}cth{NAME_CORE_2}aly	G466-C05+G466-C37+G466-C23	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	544
G468-R0075	AL+CH+T+AM_ADDR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1147	al{NAME_CORE_1}cth{NAME_CORE_2}am	G466-C05+G466-C37+G466-C32	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	545
G468-R0076	AL+CH+T+AR	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1148	al{NAME_CORE_1}cth{NAME_CORE_2}ar	G466-C05+G466-C37+G466-C33	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	546
G468-R0077	AL+CH+T+CH+LOCAL_CHAR_F+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1133	al{NAME_CORE_1}cth{NAME_CORE_2}cfhy	G466-C05+G466-C37+G466-C18	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	547
G468-R0078	AL+CH+T+CH+P+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1134	al{NAME_CORE_1}cth{NAME_CORE_2}cphy	G466-C05+G466-C37+G466-C19	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	548
G468-R0079	AL+CH+T+CH+T+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1135	al{NAME_CORE_1}cth{NAME_CORE_2}cthy	G466-C05+G466-C37+G466-C20	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	549
G468-R0080	AL+CH+T+EE+Y	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1140	al{NAME_CORE_1}cth{NAME_CORE_2}eey	G466-C05+G466-C37+G466-C25	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	550
G468-R0081	AL+CH+T+O+IIN	2	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1136|G467-S1141	al{NAME_CORE_1}cth{NAME_CORE_2}oiin|al{NAME_CORE_1}cth{NAME_CORE_2}oin	G466-C05+G466-C37+G466-C21|G466-C05+G466-C37+G466-C26	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	141
G468-R0082	AL+CH+T+OL	1	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G467-S1149	al{NAME_CORE_1}cth{NAME_CORE_2}ol	G466-C05+G466-C37+G466-C34	0	0	0	NONE	NONE	NONE	0	NONE	NONE	0	NONE	NONE	COMPOSITION_ONLY	0	551
