root	selected_value_de	component_recipe	mention_count	event_count	register_count	registers	page_count	positions	with_other_action_count	with_argument_count	with_relation_count	with_close_count	cross_register_tier	example_clause_de
L	VERBINDUNG	L+K+AR	2	2	1	BIOLOGICAL	1	FIRST:2	2	0	2	0	REGISTER_LOCAL_EXACT_RECIPE	Führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung und von der Ausgangsstation.
L	VERBINDUNG	L+K+CHD+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Führe den Stationsposten zu und bearbeite den Stationsposten; über die sichtbare Verbindung.
L	VERBINDUNG	L+K+E+DY	5	5	1	BIOLOGICAL	3	FIRST:5	5	0	0	5	REGISTER_LOCAL_EXACT_RECIPE	Führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.
L	VERBINDUNG	L+K+E+D_ADDR+E+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Führe den Stationsposten zu; über die sichtbare Verbindung; auf Grad I und auf Grad I; an der bezeichneten Stelle.
L	VERBINDUNG	L+K+E+O	1	1	1	PHARMA	1	FIRST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Gib zu; über die Gefäßverbindung; auf Grad I und als Ausführung.
L	VERBINDUNG	L+K+E+O+P+OL	1	1	1	PHARMA	1	FIRST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter gib den Drogenposten [wie zuvor] zu und setze den Drogenposten [wie zuvor] ein; über die Gefäßverbindung; auf Grad I und als Ausführung.
L	VERBINDUNG	L+K+E+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Führe den Stationsposten zu; über die sichtbare Verbindung; auf Grad I.
L	VERBINDUNG	L+K+EE+D_ADDR	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung; auf Grad II; an der bezeichneten Stelle.
L	VERBINDUNG	L+K+EE+D_ADDR+Y	3	3	1	BIOLOGICAL	2	FIRST:3	3	3	0	0	REGISTER_LOCAL_EXACT_RECIPE	Führe den Stationsposten zu; über die sichtbare Verbindung; auf Grad II; an der bezeichneten Stelle.
L	VERBINDUNG	L+K+EE+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Führe den Stationsposten zu; über die sichtbare Verbindung; auf Grad II.
L	VERBINDUNG	L+K+Y	2	2	1	BIOLOGICAL	1	FIRST:2	2	2	0	0	REGISTER_LOCAL_EXACT_RECIPE	Führe den Stationsposten zu; über die sichtbare Verbindung.
L	VERBINDUNG	L+LOCAL_CHAR_F+CH+E+AL	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung und zur Zielstation; auf Grad I; an der bezeichneten Stelle.
L	VERBINDUNG	L+O	5	5	1	BIOLOGICAL	2	FIRST:5	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Im laufenden Gang stelle den Stationsposten [wie zuvor] ein; über die sichtbare Verbindung; als Ausführung.
L	VERBINDUNG	L+O+CHD+DY	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung; als Ausführung; schließe den Schritt.
L	VERBINDUNG	L+O+D_ADDR	1	1	1	BIOLOGICAL	1	FIRST:1	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Im laufenden Gang markiere den Stationswert [wie zuvor]; über die sichtbare Verbindung; als Ausführung; an der bezeichneten Stelle.
L	VERBINDUNG	L+O+IIN	1	1	1	PHARMA	1	FIRST:1	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Im laufenden Gang nimm den Drogenposten [wie zuvor]; über die Gefäßverbindung; als Ausführung und auf der bezeichneten Stufe.
L	VERBINDUNG	L+O+M_LOCAL	1	1	1	BIOLOGICAL	1	FIRST:1	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Im laufenden Gang wähle den Stationsanteil [wie zuvor]; über die sichtbare Verbindung; als Ausführung; an der bezeichneten Stelle.
L	VERBINDUNG	L+OL	12	12	3	BIOLOGICAL|CELESTIAL|HERBAL	7	FIRST:12	0	0	0	0	THREE_REGISTERS	Weiter im laufenden Gang stelle den Arbeitswert [wie zuvor] ein; über die Verbindung im Pflanzenartikel.
L	VERBINDUNG	L+OL+CHD+DY	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Weiter bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung; schließe den Schritt.
L	VERBINDUNG	L+OL+OL	2	2	1	BIOLOGICAL	2	FIRST:2	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter und weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung.
L	VERBINDUNG	L+OL+Y	3	3	1	BIOLOGICAL	2	FIRST:3	0	3	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter im laufenden Gang führe den Stationsposten zu; über die sichtbare Verbindung.
L	VERBINDUNG	L+OR	4	4	1	BIOLOGICAL	3	FIRST:4	0	4	0	0	REGISTER_LOCAL_EXACT_RECIPE	Im laufenden Gang halte die Stationseinheit; über die sichtbare Verbindung.
L	VERBINDUNG	L+P+CHD+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein und bearbeite den Stationsposten; über die sichtbare Verbindung.
L	VERBINDUNG	L+R	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Markiere den Stationsposten [wie zuvor]; über die sichtbare Verbindung.
L	VERBINDUNG	L+SH	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten [wie zuvor]; über die sichtbare Verbindung.
L	VERBINDUNG	L+SH+CH+T+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein; über die sichtbare Verbindung.
L	VERBINDUNG	L+SH+E	2	2	1	BIOLOGICAL	2	FIRST:2	2	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I.
L	VERBINDUNG	L+SH+E+DY	7	7	1	BIOLOGICAL	5	FIRST:7	7	0	0	7	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.
L	VERBINDUNG	L+SH+E+D_ADDR+AR+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	1	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten; über die sichtbare Verbindung und von der Ausgangsstation; auf Grad I; an der bezeichneten Stelle.
L	VERBINDUNG	L+SH+E+T+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten und stelle den Stationsposten ein; über die sichtbare Verbindung; auf Grad I.
L	VERBINDUNG	L+SH+E+Y	3	3	1	BIOLOGICAL	3	FIRST:3	3	3	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten; über die sichtbare Verbindung; auf Grad I.
L	VERBINDUNG	L+SH+EE	1	1	1	HERBAL	1	FIRST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Arbeitswert [wie zuvor]; über die Verbindung im Pflanzenartikel; auf Grad II.
L	VERBINDUNG	L+SH+EE+D_ADDR+Y	4	4	1	BIOLOGICAL	3	FIRST:4	4	4	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten; über die sichtbare Verbindung; auf Grad II; an der bezeichneten Stelle.
L	VERBINDUNG	L+SH+EE+Y	2	2	1	BIOLOGICAL	1	FIRST:2	2	2	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten; über die sichtbare Verbindung; auf Grad II.
L	VERBINDUNG	L+SH+L	2	1	1	BIOLOGICAL	1	FIRST:1|LAST:1	2	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].
L	VERBINDUNG	L+SH+O	1	1	1	BIOLOGICAL	1	FIRST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsanteil [wie zuvor]; über die sichtbare Verbindung; als Ausführung.
L	VERBINDUNG	L+T+AIIN	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Stelle den Stationswert ein; über die sichtbare Verbindung.
L	VERBINDUNG	L+T+AIN	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Stelle den Stationsanteil ein; über die sichtbare Verbindung.
L	VERBINDUNG	L+T+AR+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	1	0	REGISTER_LOCAL_EXACT_RECIPE	Stelle den Stationsposten ein; über die sichtbare Verbindung und von der Ausgangsstation.
L	VERBINDUNG	L+T+E+DY	2	2	1	BIOLOGICAL	2	FIRST:2	2	0	0	2	REGISTER_LOCAL_EXACT_RECIPE	Stelle den Stationsanteil [wie zuvor] ein; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.
L	VERBINDUNG	L+T+EE+D_ADDR+Y	1	1	1	BIOLOGICAL	1	FIRST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Stelle den Stationsposten ein; über die sichtbare Verbindung; auf Grad II; an der bezeichneten Stelle.
L	VERBINDUNG	L+Y	12	12	2	BIOLOGICAL|PHARMA	7	FIRST:12	0	12	0	0	TWO_REGISTERS	Im laufenden Gang halte den Stationsposten; über die sichtbare Verbindung.
L	VERBINDUNG	O+CH+E+O+L	1	1	1	PHARMA	1	LAST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Nimm den Mengenwert [wie zuvor]; über die Gefäßverbindung; als Ausführung, auf Grad I und als Ausführung.
L	VERBINDUNG	O+CH+T+E+OL+AR+L	1	1	1	CELESTIAL	1	LAST:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter nimm den Positionswert [wie zuvor] auf und stelle den Positionswert [wie zuvor] ein; von der Ausgangsposition und über die Ringverbindung; als Ausführung und auf Grad I.
L	VERBINDUNG	O+CH+T+Y+L	1	1	1	HERBAL	1	LAST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Nimm den Pflanzenposten und stelle den Pflanzenposten ein; über die Verbindung im Pflanzenartikel; als Ausführung.
L	VERBINDUNG	O+DA+L	1	1	1	CELESTIAL	1	LAST:1	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Im laufenden Gang setze den Positionswert [wie zuvor]; über die Ringverbindung; als Ausführung und auf der zweiten Stufe.
L	VERBINDUNG	O+D_ADDR+L	1	1	1	HERBAL	1	LAST:1	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Im laufenden Gang nimm den Arbeitswert [wie zuvor]; über die Verbindung im Pflanzenartikel; als Ausführung; an der bezeichneten Stelle.
L	VERBINDUNG	O+L+SH+E+O+D_ADDR+Y	1	1	1	PHARMA	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Drogenposten; über die Gefäßverbindung; als Ausführung, auf Grad I und als Ausführung; an der bezeichneten Stelle.
L	VERBINDUNG	O+LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Halte den Stationsposten und führe den Stationsposten zu; über die sichtbare Verbindung; als Ausführung und auf Grad I; an der bezeichneten Stelle und an der bezeichneten Stelle.
L	VERBINDUNG	OK+CHD+DY+L	1	1	1	BIOLOGICAL	1	LAST:1	1	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten [wie zuvor] im Stationsgang an und bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung; schließe den Schritt.
L	VERBINDUNG	OK+E+AR+CH+E+O+L	1	1	1	PHARMA	1	LAST:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Drogenposten [wie zuvor] als Ansatz an und nimm den Drogenposten [wie zuvor]; vom Ausgangsgefäß und über die Gefäßverbindung; auf Grad I, auf Grad I und als Ausführung.
L	VERBINDUNG	OK+EE+Y+L	1	1	1	PHARMA	1	LAST:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Drogenposten als Ansatz an; über die Gefäßverbindung; auf Grad II.
L	VERBINDUNG	OK+Y+L+D_ADDR+DY	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	0	1	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten im Stationsgang an; über die sichtbare Verbindung; an der bezeichneten Stelle; schließe den Schritt.
L	VERBINDUNG	OL+DA+L	1	1	1	PHARMA	1	LAST:1	0	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter im laufenden Gang halte den Mengenwert [wie zuvor]; über die Gefäßverbindung; auf der zweiten Stufe.
L	VERBINDUNG	OL+L+CH+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Weiter entnimm den Stationsposten; über die sichtbare Verbindung.
L	VERBINDUNG	OT+CH+L	1	1	1	CELESTIAL	1	LAST:1	1	0	0	0	REGISTER_LOCAL_EXACT_RECIPE	Danach nimm den Positionsposten [wie zuvor] auf; über die Ringverbindung.
L	VERBINDUNG	OT+E+DY+L	1	1	1	BIOLOGICAL	1	LAST:1	0	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Danach im laufenden Gang bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.
L	VERBINDUNG	P+CH+E+O+L+Y	1	1	1	PHARMA	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Drogenposten ein und nimm den Drogenposten; über die Gefäßverbindung; auf Grad I und als Ausführung.
L	VERBINDUNG	P+DA+L+SH+D_ADDR+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein und halte den Stationsposten; über die sichtbare Verbindung; auf der zweiten Stufe; an der bezeichneten Stelle.
L	VERBINDUNG	P+O+S+A_ADDR+L+SH+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Setze den Stationsposten ein, wähle den Stationsposten und halte den Stationsposten; über die sichtbare Verbindung; als Ausführung; an der bezeichneten Stelle.
L	VERBINDUNG	S+AL+CH+E+O+L	1	1	1	BIOLOGICAL	1	LAST:1	1	0	1	0	REGISTER_LOCAL_EXACT_RECIPE	Wähle den Stationsposten [wie zuvor] und entnimm den Stationsposten [wie zuvor]; zur Zielstation und über die sichtbare Verbindung; auf Grad I und als Ausführung.
L	VERBINDUNG	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Wähle den Stationsposten, halte den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein; über die sichtbare Verbindung; an der bezeichneten Stelle und an der bezeichneten Stelle.
L	VERBINDUNG	S+A_ADDR+L+SH+E+Y	2	2	2	BIOLOGICAL|CELESTIAL	2	MIDDLE:2	2	2	0	0	TWO_REGISTERS	Wähle den Positionsposten und halte den Positionsposten; über die Ringverbindung; auf Grad I; an der bezeichneten Stelle.
L	VERBINDUNG	S+L	2	2	2	BIOLOGICAL|HERBAL	2	LAST:2	2	0	0	0	TWO_REGISTERS	Wähle den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel.
L	VERBINDUNG	S+SH+O+L+SH+E+CH+T+Y	1	1	1	BIOLOGICAL	1	MIDDLE:1	1	1	0	0	REGISTER_LOCAL_EXACT_RECIPE	Wähle den Stationsposten, halte den Stationsposten, halte den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein; über die sichtbare Verbindung; als Ausführung und auf Grad I.
L	VERBINDUNG	SH+L+DY	1	1	1	CELESTIAL	1	MIDDLE:1	1	0	0	1	REGISTER_LOCAL_EXACT_RECIPE	Halte den Positionsposten [wie zuvor]; über die Ringverbindung; schließe den Schritt.
L	VERBINDUNG	T+CH+E+O+L	2	2	2	BIOLOGICAL|PHARMA	2	LAST:2	2	0	0	0	TWO_REGISTERS	Stelle den Stationsposten [wie zuvor] ein und entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
