source_group_id	edition	page	locus	form	core	family	physical_leaf	exposure	paragraph_id	left_separator	right_separator	direction	status	anchor_ids	uncertainty_ids
ZL3b|f105r.29|G002	ZL3b	f105r	f105r.29	olkeedy	keedy	DIAGNOSTIC	105	OTHER_EXPOSED_LEAF	f105r|f105r.28-f105r.30	DEFINITE_SPACE	DEFINITE_SPACE	BACK	MISSING_WRITTEN_ANCHOR		
ZL3b|f105r.29|G002	ZL3b	f105r	f105r.29	olkeedy	keedy	DIAGNOSTIC	105	OTHER_EXPOSED_LEAF	f105r|f105r.28-f105r.30	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f105r.29|G004|ZL3b|f105r.29|G005|ZL3b|f105r.30|G005|ZL3b|f105r.30|G006
ZL3b|f105r.3|G001	ZL3b	f105r	f105r.3	olshey	shey	PRIMARY	105	OTHER_EXPOSED_LEAF	f105r|f105r.1-f105r.5	LINE_START	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f105r.1|G001|ZL3b|f105r.1|G002|ZL3b|f105r.1|G010|ZL3b|f105r.2|G012|ZL3b|f105r.2|G013
ZL3b|f105r.3|G001	ZL3b	f105r	f105r.3	olshey	shey	PRIMARY	105	OTHER_EXPOSED_LEAF	f105r|f105r.1-f105r.5	LINE_START	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f105r.3|G002|ZL3b|f105r.4|G008
ZL3b|f105r.4|G002	ZL3b	f105r	f105r.4	olkeedy	keedy	DIAGNOSTIC	105	OTHER_EXPOSED_LEAF	f105r|f105r.1-f105r.5	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f105r.1|G001|ZL3b|f105r.1|G002|ZL3b|f105r.1|G010|ZL3b|f105r.2|G012|ZL3b|f105r.2|G013|ZL3b|f105r.3|G002
ZL3b|f105r.4|G002	ZL3b	f105r	f105r.4	olkeedy	keedy	DIAGNOSTIC	105	OTHER_EXPOSED_LEAF	f105r|f105r.1-f105r.5	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f105r.4|G008
ZL3b|f105v.5|G009	ZL3b	f105v	f105v.5	olkeedy	keedy	DIAGNOSTIC	105	OTHER_EXPOSED_LEAF	f105v|f105v.5-f105v.7	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f105v.5|G008
ZL3b|f105v.5|G009	ZL3b	f105v	f105v.5	olkeedy	keedy	DIAGNOSTIC	105	OTHER_EXPOSED_LEAF	f105v|f105v.5-f105v.7	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f105v.6|G013
ZL3b|f107r.16|G002	ZL3b	f107r	f107r.16	olkeedy	keedy	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107r|f107r.13-f107r.17	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f107r.13|G001|ZL3b|f107r.13|G002|ZL3b|f107r.14|G004|ZL3b|f107r.14|G005|ZL3b|f107r.15|G005
ZL3b|f107r.16|G002	ZL3b	f107r	f107r.16	olkeedy	keedy	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107r|f107r.13-f107r.17	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	MISSING_WRITTEN_ANCHOR		
ZL3b|f107r.37|G005	ZL3b	f107r	f107r.37	olkain	kain	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107r|f107r.34-f107r.37	UNCERTAIN_SMALL_SPACE	LINE_END	BACK	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f107r.37|G005	ZL3b	f107r	f107r.37	olkain	kain	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107r|f107r.34-f107r.37	UNCERTAIN_SMALL_SPACE	LINE_END	FORWARD	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f107v.24|G004	ZL3b	f107v	f107v.24	olkain	kain	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107v|f107v.23-f107v.24	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f107v.23|G002|ZL3b|f107v.23|G003
ZL3b|f107v.24|G004	ZL3b	f107v	f107v.24	olkain	kain	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107v|f107v.23-f107v.24	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	MISSING_WRITTEN_ANCHOR		
ZL3b|f107v.36|G006	ZL3b	f107v	f107v.36	olkeedy	keedy	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107v|f107v.35-f107v.36	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f107v.36|G001|ZL3b|f107v.36|G002
ZL3b|f107v.36|G006	ZL3b	f107v	f107v.36	olkeedy	keedy	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107v|f107v.35-f107v.36	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	MISSING_WRITTEN_ANCHOR		
ZL3b|f107v.36|G009	ZL3b	f107v	f107v.36	olkain	kain	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107v|f107v.35-f107v.36	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f107v.36|G001|ZL3b|f107v.36|G002
ZL3b|f107v.36|G009	ZL3b	f107v	f107v.36	olkain	kain	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107v|f107v.35-f107v.36	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	MISSING_WRITTEN_ANCHOR		
ZL3b|f107v.6|G004	ZL3b	f107v	f107v.6	olkeedy	keedy	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107v|f107v.5-f107v.7	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f107v.5|G001|ZL3b|f107v.5|G002
ZL3b|f107v.6|G004	ZL3b	f107v	f107v.6	olkeedy	keedy	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107v|f107v.5-f107v.7	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	MISSING_WRITTEN_ANCHOR		
ZL3b|f113r.16|G002	ZL3b	f113r	f113r.16	olkeedy	keedy	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF	f113r|f113r.16-f113r.19	DEFINITE_SPACE	DEFINITE_SPACE	BACK	MISSING_WRITTEN_ANCHOR		
ZL3b|f113r.16|G002	ZL3b	f113r	f113r.16	olkeedy	keedy	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF	f113r|f113r.16-f113r.19	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f113r.17|G005|ZL3b|f113r.17|G006
ZL3b|f113r.4|G002	ZL3b	f113r	f113r.4	olkeedy	keedy	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF	f113r|f113r.4-f113r.7	DEFINITE_SPACE	DEFINITE_SPACE	BACK	MISSING_WRITTEN_ANCHOR		
ZL3b|f113r.4|G002	ZL3b	f113r	f113r.4	olkeedy	keedy	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF	f113r|f113r.4-f113r.7	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f113r.4|G010|ZL3b|f113r.4|G011|ZL3b|f113r.4|G012|ZL3b|f113r.5|G007|ZL3b|f113r.5|G008|ZL3b|f113r.5|G010|ZL3b|f113r.5|G011|ZL3b|f113r.5|G012|ZL3b|f113r.6|G010|ZL3b|f113r.6|G011
ZL3b|f113r.7|G008	ZL3b	f113r	f113r.7	olkain	kain	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF	f113r|f113r.4-f113r.7	DEFINITE_SPACE	LINE_END	BACK	UNRESOLVED_SOURCE		ZL3b|f113r.4|G010|ZL3b|f113r.4|G011|ZL3b|f113r.4|G012|ZL3b|f113r.5|G007|ZL3b|f113r.5|G008|ZL3b|f113r.5|G010|ZL3b|f113r.5|G011|ZL3b|f113r.5|G012|ZL3b|f113r.6|G010|ZL3b|f113r.6|G011
ZL3b|f113r.7|G008	ZL3b	f113r	f113r.7	olkain	kain	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF	f113r|f113r.4-f113r.7	DEFINITE_SPACE	LINE_END	FORWARD	MISSING_WRITTEN_ANCHOR		
ZL3b|f113v.12|G004	ZL3b	f113v	f113v.12	olchey	chey	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF	f113v|f113v.10-f113v.12	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f113v.10|G007|ZL3b|f113v.10|G008|ZL3b|f113v.11|G002|ZL3b|f113v.11|G003
ZL3b|f113v.12|G004	ZL3b	f113v	f113v.12	olchey	chey	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF	f113v|f113v.10-f113v.12	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	MISSING_WRITTEN_ANCHOR		
ZL3b|f115r.41|G003	ZL3b	f115r	f115r.41	olchey	chey	DIAGNOSTIC	115	OTHER_EXPOSED_LEAF	f115r|f115r.40-f115r.41	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f115r.40|G007|ZL3b|f115r.40|G008
ZL3b|f115r.41|G003	ZL3b	f115r	f115r.41	olchey	chey	DIAGNOSTIC	115	OTHER_EXPOSED_LEAF	f115r|f115r.40-f115r.41	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	MISSING_WRITTEN_ANCHOR		
ZL3b|f39r.2|G001	ZL3b	f39r	f39r.2	olchey	chey	DIAGNOSTIC	39	OTHER_EXPOSED_LEAF	f39r|f39r.1-f39r.5	LINE_START	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f39r.1|G001|ZL3b|f39r.1|G002|ZL3b|f39r.1|G006|ZL3b|f39r.1|G007|ZL3b|f39r.1|G012
ZL3b|f39r.2|G001	ZL3b	f39r	f39r.2	olchey	chey	DIAGNOSTIC	39	OTHER_EXPOSED_LEAF	f39r|f39r.1-f39r.5	LINE_START	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f39r.2|G006
ZL3b|f41v.5|G002	ZL3b	f41v	f41v.5	olchey	chey	DIAGNOSTIC	41	OTHER_EXPOSED_LEAF	f41v|f41v.2-f41v.8	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f41v.2|G004|ZL3b|f41v.2|G005|ZL3b|f41v.3|G003|ZL3b|f41v.3|G004|ZL3b|f41v.3|G007|ZL3b|f41v.3|G008|ZL3b|f41v.4|G001|ZL3b|f41v.4|G005|ZL3b|f41v.4|G006
ZL3b|f41v.5|G002	ZL3b	f41v	f41v.5	olchey	chey	DIAGNOSTIC	41	OTHER_EXPOSED_LEAF	f41v|f41v.2-f41v.8	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f41v.5|G005|ZL3b|f41v.5|G006|ZL3b|f41v.6|G006|ZL3b|f41v.6|G007|ZL3b|f41v.7|G005|ZL3b|f41v.7|G006|ZL3b|f41v.7|G007|ZL3b|f41v.8|G003|ZL3b|f41v.8|G004
ZL3b|f47r.5|G002	ZL3b	f47r	f47r.5	olshey	shey	PRIMARY	47	OTHER_EXPOSED_LEAF	f47r|f47r.1-f47r.5	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f47r.1|G001|ZL3b|f47r.2|G002|ZL3b|f47r.2|G003|ZL3b|f47r.2|G005|ZL3b|f47r.2|G006
ZL3b|f47r.5|G002	ZL3b	f47r	f47r.5	olshey	shey	PRIMARY	47	OTHER_EXPOSED_LEAF	f47r|f47r.1-f47r.5	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	MISSING_WRITTEN_ANCHOR		
ZL3b|f75r.12|G010	ZL3b	f75r	f75r.12	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75r|f75r.1-f75r.26	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	BACK	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f75r.12|G010	ZL3b	f75r	f75r.12	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75r|f75r.1-f75r.26	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	FORWARD	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f75r.13|G008	ZL3b	f75r	f75r.13	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75r|f75r.1-f75r.26	DEFINITE_SPACE	LINE_END	BACK	WRITTEN_ANCHOR_PRESENT	ZL3b|f75r.1|G007|ZL3b|f75r.11|G008	ZL3b|f75r.1|G001|ZL3b|f75r.1|G002|ZL3b|f75r.1|G004|ZL3b|f75r.1|G005|ZL3b|f75r.2|G003|ZL3b|f75r.2|G004|ZL3b|f75r.2|G005|ZL3b|f75r.3|G002|ZL3b|f75r.3|G003|ZL3b|f75r.4|G002|ZL3b|f75r.4|G003|ZL3b|f75r.5|G001|ZL3b|f75r.5|G002|ZL3b|f75r.5|G003|ZL3b|f75r.5|G004|ZL3b|f75r.6|G002|ZL3b|f75r.6|G003|ZL3b|f75r.7|G002|ZL3b|f75r.7|G003|ZL3b|f75r.8|G003|ZL3b|f75r.8|G004|ZL3b|f75r.9|G003|ZL3b|f75r.9|G004|ZL3b|f75r.10|G003|ZL3b|f75r.10|G004|ZL3b|f75r.11|G003|ZL3b|f75r.11|G004|ZL3b|f75r.12|G003|ZL3b|f75r.12|G004|ZL3b|f75r.12|G009|ZL3b|f75r.12|G010|ZL3b|f75r.13|G003|ZL3b|f75r.13|G004
ZL3b|f75r.13|G008	ZL3b	f75r	f75r.13	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75r|f75r.1-f75r.26	DEFINITE_SPACE	LINE_END	FORWARD	WRITTEN_ANCHOR_PRESENT	ZL3b|f75r.15|G008|ZL3b|f75r.17|G008|ZL3b|f75r.18|G004	ZL3b|f75r.14|G002|ZL3b|f75r.14|G003|ZL3b|f75r.14|G004|ZL3b|f75r.14|G005|ZL3b|f75r.14|G006|ZL3b|f75r.14|G010|ZL3b|f75r.14|G011|ZL3b|f75r.15|G003|ZL3b|f75r.15|G004|ZL3b|f75r.15|G005|ZL3b|f75r.15|G006|ZL3b|f75r.16|G004|ZL3b|f75r.16|G005|ZL3b|f75r.16|G006|ZL3b|f75r.16|G007|ZL3b|f75r.17|G003|ZL3b|f75r.17|G004|ZL3b|f75r.17|G005|ZL3b|f75r.17|G006|ZL3b|f75r.17|G007|ZL3b|f75r.18|G005|ZL3b|f75r.18|G006|ZL3b|f75r.19|G002|ZL3b|f75r.19|G003|ZL3b|f75r.19|G004|ZL3b|f75r.19|G005|ZL3b|f75r.19|G006|ZL3b|f75r.20|G001|ZL3b|f75r.20|G002|ZL3b|f75r.20|G005|ZL3b|f75r.20|G006|ZL3b|f75r.20|G007|ZL3b|f75r.21|G004|ZL3b|f75r.21|G005|ZL3b|f75r.22|G001|ZL3b|f75r.22|G002|ZL3b|f75r.22|G004|ZL3b|f75r.22|G005|ZL3b|f75r.22|G006|ZL3b|f75r.22|G008|ZL3b|f75r.22|G009|ZL3b|f75r.23|G001|ZL3b|f75r.23|G002|ZL3b|f75r.23|G004|ZL3b|f75r.23|G005|ZL3b|f75r.24|G003|ZL3b|f75r.24|G004|ZL3b|f75r.25|G005|ZL3b|f75r.25|G006|ZL3b|f75r.26|G006|ZL3b|f75r.26|G007|ZL3b|f75r.26|G008
ZL3b|f75r.14|G006	ZL3b	f75r	f75r.14	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75r|f75r.1-f75r.26	DRAWING_INTERRUPTION	DEFINITE_SPACE	BACK	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f75r.14|G006	ZL3b	f75r	f75r.14	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75r|f75r.1-f75r.26	DRAWING_INTERRUPTION	DEFINITE_SPACE	FORWARD	TARGET_BOUNDARY_UNCERTAIN		
ZL3b|f75r.29|G009	ZL3b	f75r	f75r.29	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75r|f75r.27-f75r.31	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f75r.27|G006|ZL3b|f75r.27|G007|ZL3b|f75r.28|G007|ZL3b|f75r.28|G008|ZL3b|f75r.29|G004|ZL3b|f75r.29|G005
ZL3b|f75r.29|G009	ZL3b	f75r	f75r.29	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75r|f75r.27-f75r.31	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	WRITTEN_ANCHOR_PRESENT	ZL3b|f75r.31|G006	ZL3b|f75r.30|G001|ZL3b|f75r.30|G002|ZL3b|f75r.30|G010|ZL3b|f75r.30|G011|ZL3b|f75r.30|G012|ZL3b|f75r.30|G013|ZL3b|f75r.30|G014
ZL3b|f75r.39|G004	ZL3b	f75r	f75r.39	olkeedy	keedy	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75r|f75r.32-f75r.46	DEFINITE_SPACE	DEFINITE_SPACE	BACK	WRITTEN_ANCHOR_PRESENT	ZL3b|f75r.36|G002	ZL3b|f75r.33|G002|ZL3b|f75r.33|G003|ZL3b|f75r.33|G004|ZL3b|f75r.33|G005|ZL3b|f75r.34|G001|ZL3b|f75r.34|G002|ZL3b|f75r.34|G008|ZL3b|f75r.34|G009|ZL3b|f75r.35|G007
ZL3b|f75r.39|G004	ZL3b	f75r	f75r.39	olkeedy	keedy	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75r|f75r.32-f75r.46	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f75r.40|G005|ZL3b|f75r.40|G006|ZL3b|f75r.41|G005|ZL3b|f75r.41|G006|ZL3b|f75r.42|G006|ZL3b|f75r.43|G006|ZL3b|f75r.43|G007|ZL3b|f75r.44|G010|ZL3b|f75r.44|G011|ZL3b|f75r.46|G007|ZL3b|f75r.46|G008|ZL3b|f75r.46|G009
ZL3b|f75v.38|G008	ZL3b	f75v	f75v.38	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75v|f75v.38-f75v.42	DEFINITE_SPACE	DEFINITE_SPACE	BACK	MISSING_WRITTEN_ANCHOR		
ZL3b|f75v.38|G008	ZL3b	f75v	f75v.38	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75v|f75v.38-f75v.42	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	WRITTEN_ANCHOR_PRESENT	ZL3b|f75v.39|G009	ZL3b|f75v.39|G003|ZL3b|f75v.39|G004|ZL3b|f75v.40|G010|ZL3b|f75v.40|G011|ZL3b|f75v.41|G006|ZL3b|f75v.41|G007|ZL3b|f75v.41|G011|ZL3b|f75v.41|G012|ZL3b|f75v.41|G014|ZL3b|f75v.41|G015|ZL3b|f75v.42|G001|ZL3b|f75v.42|G002
ZL3b|f75v.39|G002	ZL3b	f75v	f75v.39	olkain	kain	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75v|f75v.38-f75v.42	DEFINITE_SPACE	DEFINITE_SPACE	BACK	MISSING_WRITTEN_ANCHOR		
ZL3b|f75v.39|G002	ZL3b	f75v	f75v.39	olkain	kain	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75v|f75v.38-f75v.42	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	UNRESOLVED_SOURCE		ZL3b|f75v.39|G003|ZL3b|f75v.39|G004|ZL3b|f75v.40|G010|ZL3b|f75v.40|G011|ZL3b|f75v.41|G006|ZL3b|f75v.41|G007|ZL3b|f75v.41|G011|ZL3b|f75v.41|G012|ZL3b|f75v.41|G014|ZL3b|f75v.41|G015|ZL3b|f75v.42|G001|ZL3b|f75v.42|G002
ZL3b|f75v.47|G002	ZL3b	f75v	f75v.47	olshey	shey	PRIMARY	75	OTHER_EXPOSED_LEAF	f75v|f75v.43-f75v.49	DEFINITE_SPACE	DEFINITE_SPACE	BACK	UNRESOLVED_SOURCE		ZL3b|f75v.43|G009|ZL3b|f75v.43|G010|ZL3b|f75v.44|G002|ZL3b|f75v.44|G003|ZL3b|f75v.44|G009|ZL3b|f75v.44|G010
ZL3b|f75v.47|G002	ZL3b	f75v	f75v.47	olshey	shey	PRIMARY	75	OTHER_EXPOSED_LEAF	f75v|f75v.43-f75v.49	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	WRITTEN_ANCHOR_PRESENT	ZL3b|f75v.49|G002	
ZL3b|f75v.47|G010	ZL3b	f75v	f75v.47	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75v|f75v.43-f75v.49	DEFINITE_SPACE	DEFINITE_SPACE	BACK	WRITTEN_ANCHOR_PRESENT	ZL3b|f75v.47|G006	ZL3b|f75v.43|G009|ZL3b|f75v.43|G010|ZL3b|f75v.44|G002|ZL3b|f75v.44|G003|ZL3b|f75v.44|G009|ZL3b|f75v.44|G010
ZL3b|f75v.47|G010	ZL3b	f75v	f75v.47	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75v|f75v.43-f75v.49	DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	MISSING_WRITTEN_ANCHOR		
ZL3b|f75v.5|G004	ZL3b	f75v	f75v.5	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE	BACK	NO_PARAGRAPH_CAPACITY		
ZL3b|f75v.5|G004	ZL3b	f75v	f75v.5	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE	FORWARD	NO_PARAGRAPH_CAPACITY		
