source_group_id	edition	page	locus	form	core	family	physical_leaf	exposure	paragraph_id	left_separator	right_separator
ZL3b|f41v.5|G002	ZL3b	f41v	f41v.5	olchey	chey	DIAGNOSTIC	41	OTHER_EXPOSED_LEAF	f41v|f41v.2-f41v.8	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f47r.5|G002	ZL3b	f47r	f47r.5	olshey	shey	PRIMARY	47	OTHER_EXPOSED_LEAF	f47r|f47r.1-f47r.5	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f75r.12|G010	ZL3b	f75r	f75r.12	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75r|f75r.1-f75r.26	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b|f75r.13|G008	ZL3b	f75r	f75r.13	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75r|f75r.1-f75r.26	DEFINITE_SPACE	LINE_END
ZL3b|f75r.14|G006	ZL3b	f75r	f75r.14	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75r|f75r.1-f75r.26	DRAWING_INTERRUPTION	DEFINITE_SPACE
ZL3b|f75r.29|G009	ZL3b	f75r	f75r.29	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75r|f75r.27-f75r.31	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f75r.39|G004	ZL3b	f75r	f75r.39	olkeedy	keedy	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75r|f75r.32-f75r.46	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f75v.38|G008	ZL3b	f75v	f75v.38	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75v|f75v.38-f75v.42	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f75v.39|G002	ZL3b	f75v	f75v.39	olkain	kain	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75v|f75v.38-f75v.42	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f75v.47|G002	ZL3b	f75v	f75v.47	olshey	shey	PRIMARY	75	OTHER_EXPOSED_LEAF	f75v|f75v.43-f75v.49	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f75v.47|G010	ZL3b	f75v	f75v.47	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75v|f75v.43-f75v.49	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f75v.5|G004	ZL3b	f75v	f75v.5	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f77r.23|G005	ZL3b	f77r	f77r.23	olshedy	shedy	PRIMARY	77	DESIGN_LEAF	f77r|f77r.9-f77r.24	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f77r.28|G001	ZL3b	f77r	f77r.28	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF	f77r|f77r.25-f77r.37	LINE_START	DEFINITE_SPACE
ZL3b|f77r.36|G008	ZL3b	f77r	f77r.36	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF	f77r|f77r.25-f77r.37	UNCERTAIN_SMALL_SPACE	LINE_END
ZL3b|f77v.14|G004	ZL3b	f77v	f77v.14	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF	f77v|f77v.6-f77v.15	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f77v.7|G001	ZL3b	f77v	f77v.7	olshedy	shedy	PRIMARY	77	DESIGN_LEAF	f77v|f77v.6-f77v.15	LINE_START	DEFINITE_SPACE
ZL3b|f79r.18|G002	ZL3b	f79r	f79r.18	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF	f79r|f79r.13-f79r.20	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f79r.2|G004	ZL3b	f79r	f79r.2	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF	f79r|f79r.1-f79r.6	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f79r.4|G009	ZL3b	f79r	f79r.4	olchey	chey	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79r|f79r.1-f79r.6	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f79v.13|G003	ZL3b	f79v	f79v.13	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f79v.16|G006	ZL3b	f79v	f79v.16	olkeedy	keedy	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f79v.18|G008	ZL3b	f79v	f79v.18	olkeedy	keedy	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f79v.19|G009	ZL3b	f79v	f79v.19	olkain	kain	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f79v.25|G006	ZL3b	f79v	f79v.25	olkain	kain	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.23-f79v.27	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f81r.21|G005	ZL3b	f81r	f81r.21	olshey	shey	PRIMARY	81	OTHER_EXPOSED_LEAF	f81r|f81r.16-f81r.31	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f81v.2|G008	ZL3b	f81v	f81v.2	olkain	kain	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.1-f81v.9	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f81v.23|G004	ZL3b	f81v	f81v.23	olkain	kain	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.10-f81v.27	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f81v.26|G008	ZL3b	f81v	f81v.26	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.10-f81v.27	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f81v.27|G003	ZL3b	f81v	f81v.27	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.10-f81v.27	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f81v.3|G003	ZL3b	f81v	f81v.3	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.1-f81v.9	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f81v.9|G002	ZL3b	f81v	f81v.9	olchey	chey	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.1-f81v.9	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b|f83r.3|G001	ZL3b	f83r	f83r.3	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83r|f83r.1-f83r.8	LINE_START	DEFINITE_SPACE
ZL3b|f83v.15|G008	ZL3b	f83v	f83v.15	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83v|f83v.11-f83v.20	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f83v.18|G002	ZL3b	f83v	f83v.18	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83v|f83v.11-f83v.20	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b|f83v.21|G005	ZL3b	f83v	f83v.21	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83v|f83v.21-f83v.33	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b|f85r1.33|G011	ZL3b	f85r1	f85r1.33	olkeedy	keedy	DIAGNOSTIC	85	DESIGN_LEAF	f85r1|f85r1.31-f85r1.35	DEFINITE_SPACE	LINE_END
ZL3b|f85r1.4|G005	ZL3b	f85r1	f85r1.4	olshedy	shedy	PRIMARY	85	DESIGN_LEAF	f85r1|f85r1.1-f85r1.6	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f85r1.5|G004	ZL3b	f85r1	f85r1.5	olkeedy	keedy	DIAGNOSTIC	85	DESIGN_LEAF	f85r1|f85r1.1-f85r1.6	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f85r1.5|G006	ZL3b	f85r1	f85r1.5	olshedy	shedy	PRIMARY	85	DESIGN_LEAF	f85r1|f85r1.1-f85r1.6	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f85r2.20|G006	ZL3b	f85r2	f85r2.20	olchey	chey	DIAGNOSTIC	85	DESIGN_LEAF	f85r2|f85r2.18-f85r2.23	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f95r1.4|G003	ZL3b	f95r1	f95r1.4	olkain	kain	DIAGNOSTIC	95	OTHER_EXPOSED_LEAF	f95r1|f95r1.1-f95r1.5	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b|f95r1.9|G008	ZL3b	f95r1	f95r1.9	olkeedy	keedy	DIAGNOSTIC	95	OTHER_EXPOSED_LEAF	f95r1|f95r1.6-f95r1.11	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f103r.7|G004	IT2a	f103r	f103r.7	olshedy	shedy	PRIMARY	103	OTHER_EXPOSED_LEAF	f103r|f103r.5-f103r.7	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f103r.7|G008	IT2a	f103r	f103r.7	olshedy	shedy	PRIMARY	103	OTHER_EXPOSED_LEAF	f103r|f103r.5-f103r.7	DEFINITE_SPACE	LINE_END
IT2a|f103v.13|G005	IT2a	f103v	f103v.13	olshedy	shedy	PRIMARY	103	OTHER_EXPOSED_LEAF	f103v|f103v.12-f103v.13	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f103v.13|G011	IT2a	f103v	f103v.13	olshey	shey	PRIMARY	103	OTHER_EXPOSED_LEAF	f103v|f103v.12-f103v.13	DEFINITE_SPACE	LINE_END
IT2a|f103v.15|G006	IT2a	f103v	f103v.15	olchey	chey	DIAGNOSTIC	103	OTHER_EXPOSED_LEAF	f103v|f103v.14-f103v.16	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f103v.22|G001	IT2a	f103v	f103v.22	olshey	shey	PRIMARY	103	OTHER_EXPOSED_LEAF	f103v|f103v.20-f103v.26	LINE_START	DEFINITE_SPACE
IT2a|f103v.36|G005	IT2a	f103v	f103v.36	olshedy	shedy	PRIMARY	103	OTHER_EXPOSED_LEAF	f103v|f103v.33-f103v.36	DEFINITE_SPACE	LINE_END
IT2a|f105r.29|G002	IT2a	f105r	f105r.29	olkeedy	keedy	DIAGNOSTIC	105	OTHER_EXPOSED_LEAF	f105r|f105r.28-f105r.30	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f105r.3|G001	IT2a	f105r	f105r.3	olshey	shey	PRIMARY	105	OTHER_EXPOSED_LEAF	f105r|f105r.1-f105r.5	LINE_START	DEFINITE_SPACE
IT2a|f105r.4|G002	IT2a	f105r	f105r.4	olkeedy	keedy	DIAGNOSTIC	105	OTHER_EXPOSED_LEAF	f105r|f105r.1-f105r.5	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f105v.5|G009	IT2a	f105v	f105v.5	olkeedy	keedy	DIAGNOSTIC	105	OTHER_EXPOSED_LEAF	f105v|f105v.5-f105v.7	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f107r.16|G002	IT2a	f107r	f107r.16	olkeedy	keedy	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107r|f107r.16-f107r.17	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f107v.24|G004	IT2a	f107v	f107v.24	olkain	kain	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107v|f107v.23-f107v.24	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f107v.36|G006	IT2a	f107v	f107v.36	olkeedy	keedy	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107v|f107v.35-f107v.36	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f107v.36|G009	IT2a	f107v	f107v.36	olkain	kain	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107v|f107v.35-f107v.36	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f107v.6|G004	IT2a	f107v	f107v.6	olkeedy	keedy	DIAGNOSTIC	107	OTHER_EXPOSED_LEAF	f107v|f107v.5-f107v.7	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f113r.16|G002	IT2a	f113r	f113r.16	olkeedy	keedy	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF	f113r|f113r.16-f113r.19	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f113r.4|G002	IT2a	f113r	f113r.4	olkeedy	keedy	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF	f113r|f113r.4-f113r.7	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f113r.7|G008	IT2a	f113r	f113r.7	olkain	kain	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF	f113r|f113r.4-f113r.7	DEFINITE_SPACE	LINE_END
IT2a|f113v.12|G004	IT2a	f113v	f113v.12	olchey	chey	DIAGNOSTIC	113	OTHER_EXPOSED_LEAF	f113v|f113v.10-f113v.12	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f115r.41|G003	IT2a	f115r	f115r.41	olchey	chey	DIAGNOSTIC	115	OTHER_EXPOSED_LEAF	f115r|f115r.40-f115r.41	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f39r.2|G001	IT2a	f39r	f39r.2	olchey	chey	DIAGNOSTIC	39	OTHER_EXPOSED_LEAF	f39r|f39r.1-f39r.5	LINE_START	DEFINITE_SPACE
IT2a|f41v.5|G002	IT2a	f41v	f41v.5	olchey	chey	DIAGNOSTIC	41	OTHER_EXPOSED_LEAF	f41v|f41v.2-f41v.8	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f49r.17|G002	IT2a	f49r	f49r.17	olchey	chey	DIAGNOSTIC	49	OTHER_EXPOSED_LEAF	f49r|f49r.12-f49r.21	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f75r.13|G008	IT2a	f75r	f75r.13	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75r|f75r.1-f75r.26	DEFINITE_SPACE	LINE_END
IT2a|f75r.14|G006	IT2a	f75r	f75r.14	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75r|f75r.1-f75r.26	DRAWING_INTERRUPTION	DEFINITE_SPACE
IT2a|f75r.29|G009	IT2a	f75r	f75r.29	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75r|f75r.27-f75r.31	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f75r.39|G004	IT2a	f75r	f75r.39	olkeedy	keedy	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75r|f75r.32-f75r.46	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f75v.38|G009	IT2a	f75v	f75v.38	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75v|f75v.38-f75v.42	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f75v.39|G002	IT2a	f75v	f75v.39	olkain	kain	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF	f75v|f75v.38-f75v.42	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f75v.47|G002	IT2a	f75v	f75v.47	olshey	shey	PRIMARY	75	OTHER_EXPOSED_LEAF	f75v|f75v.43-f75v.49	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f75v.47|G010	IT2a	f75v	f75v.47	olshedy	shedy	PRIMARY	75	OTHER_EXPOSED_LEAF	f75v|f75v.43-f75v.49	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f75v.5|G004	IT2a	f75v	f75v.5	olchey	chey	DIAGNOSTIC	75	OTHER_EXPOSED_LEAF		DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f77r.23|G005	IT2a	f77r	f77r.23	olshedy	shedy	PRIMARY	77	DESIGN_LEAF	f77r|f77r.9-f77r.24	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f77r.28|G001	IT2a	f77r	f77r.28	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF	f77r|f77r.25-f77r.37	LINE_START	DEFINITE_SPACE
IT2a|f77r.36|G008	IT2a	f77r	f77r.36	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF	f77r|f77r.25-f77r.37	DEFINITE_SPACE	LINE_END
IT2a|f77v.14|G004	IT2a	f77v	f77v.14	olchey	chey	DIAGNOSTIC	77	DESIGN_LEAF	f77v|f77v.6-f77v.15	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f77v.7|G001	IT2a	f77v	f77v.7	olshedy	shedy	PRIMARY	77	DESIGN_LEAF	f77v|f77v.6-f77v.15	LINE_START	DEFINITE_SPACE
IT2a|f79r.18|G002	IT2a	f79r	f79r.18	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF	f79r|f79r.13-f79r.20	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f79r.2|G004	IT2a	f79r	f79r.2	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF	f79r|f79r.1-f79r.6	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f79r.4|G009	IT2a	f79r	f79r.4	olchey	chey	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79r|f79r.1-f79r.6	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f79v.13|G003	IT2a	f79v	f79v.13	olshey	shey	PRIMARY	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f79v.16|G006	IT2a	f79v	f79v.16	olkeedy	keedy	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f79v.18|G008	IT2a	f79v	f79v.18	olkeedy	keedy	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f79v.19|G009	IT2a	f79v	f79v.19	olkain	kain	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.12-f79v.22	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f79v.25|G006	IT2a	f79v	f79v.25	olkain	kain	DIAGNOSTIC	79	OTHER_EXPOSED_LEAF	f79v|f79v.23-f79v.27	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f79v.6|G007	IT2a	f79v	f79v.6	olshedy	shedy	PRIMARY	79	OTHER_EXPOSED_LEAF	f79v|f79v.1-f79v.9	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f81r.21|G005	IT2a	f81r	f81r.21	olshey	shey	PRIMARY	81	OTHER_EXPOSED_LEAF	f81r|f81r.16-f81r.23	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f81v.2|G008	IT2a	f81v	f81v.2	olkain	kain	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.1-f81v.9	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f81v.23|G004	IT2a	f81v	f81v.23	olkain	kain	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.10-f81v.27	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f81v.26|G009	IT2a	f81v	f81v.26	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.10-f81v.27	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f81v.27|G003	IT2a	f81v	f81v.27	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.10-f81v.27	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f81v.3|G003	IT2a	f81v	f81v.3	olkeedy	keedy	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.1-f81v.9	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f81v.9|G002	IT2a	f81v	f81v.9	olchey	chey	DIAGNOSTIC	81	OTHER_EXPOSED_LEAF	f81v|f81v.1-f81v.9	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f83r.3|G001	IT2a	f83r	f83r.3	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83r|f83r.1-f83r.8	LINE_START	DEFINITE_SPACE
IT2a|f83v.15|G008	IT2a	f83v	f83v.15	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83v|f83v.11-f83v.20	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f83v.21|G005	IT2a	f83v	f83v.21	olkeedy	keedy	DIAGNOSTIC	83	OTHER_EXPOSED_LEAF	f83v|f83v.21-f83v.33	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f85r1.33|G011	IT2a	f85r1	f85r1.33	olkeedy	keedy	DIAGNOSTIC	85	DESIGN_LEAF	f85r1|f85r1.31-f85r1.34	DEFINITE_SPACE	LINE_END
IT2a|f85r1.4|G005	IT2a	f85r1	f85r1.4	olshedy	shedy	PRIMARY	85	DESIGN_LEAF	f85r1|f85r1.1-f85r1.6	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f85r1.5|G004	IT2a	f85r1	f85r1.5	olkeedy	keedy	DIAGNOSTIC	85	DESIGN_LEAF	f85r1|f85r1.1-f85r1.6	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f85r1.5|G006	IT2a	f85r1	f85r1.5	olshedy	shedy	PRIMARY	85	DESIGN_LEAF	f85r1|f85r1.1-f85r1.6	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f85r2.20|G006	IT2a	f85r2	f85r2.20	olchey	chey	DIAGNOSTIC	85	DESIGN_LEAF	f85r2|f85r2.18-f85r2.23	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f95r1.4|G003	IT2a	f95r1	f95r1.4	olkain	kain	DIAGNOSTIC	95	OTHER_EXPOSED_LEAF	f95r1|f95r1.1-f95r1.5	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f95r1.9|G008	IT2a	f95r1	f95r1.9	olkeedy	keedy	DIAGNOSTIC	95	OTHER_EXPOSED_LEAF	f95r1|f95r1.6-f95r1.11	DEFINITE_SPACE	DEFINITE_SPACE
IT2a|f95v2.4|G002	IT2a	f95v2	f95v2.4	olkain	kain	DIAGNOSTIC	95	OTHER_EXPOSED_LEAF	f95v2|f95v2.1-f95v2.7	DEFINITE_SPACE	DEFINITE_SPACE
