edition	model	grammar	paragraph	target	patient	patient_form	rule	debts	changed_fields	row_status
ZL3b	P	B	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
ZL3b	P	J	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
ZL3b	P	M	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
ZL3b	R	B	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
ZL3b	R	J	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
ZL3b	R	M	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
ZL3b	PR	B	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
ZL3b	PR	J	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
ZL3b	PR	M	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
ZL3b	U	B	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
ZL3b	U	J	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
ZL3b	U	M	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
ZL3b	P	B	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
ZL3b	P	J	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
ZL3b	P	M	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
ZL3b	R	B	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
ZL3b	R	J	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
ZL3b	R	M	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
ZL3b	PR	B	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
ZL3b	PR	J	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
ZL3b	PR	M	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
ZL3b	U	B	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
ZL3b	U	J	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
ZL3b	U	M	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
ZL3b	P	B	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
ZL3b	P	J	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
ZL3b	P	M	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
ZL3b	R	B	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
ZL3b	R	J	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
ZL3b	R	M	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
ZL3b	PR	B	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
ZL3b	PR	J	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
ZL3b	PR	M	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
ZL3b	U	B	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
ZL3b	U	J	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
ZL3b	U	M	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
ZL3b	P	B	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
ZL3b	P	J	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
ZL3b	P	M	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
ZL3b	R	B	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
ZL3b	R	J	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
ZL3b	R	M	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
ZL3b	PR	B	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
ZL3b	PR	J	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
ZL3b	PR	M	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
ZL3b	U	B	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:2	qokchol	LOCAL_RIGHT			recorded
ZL3b	U	J	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:2	qokchol	LOCAL_RIGHT			recorded
ZL3b	U	M	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:2	qokchol	LOCAL_RIGHT			recorded
ZL3b	P	B	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:2	qokchol	LOCAL_RIGHT			recorded
ZL3b	P	J	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:2	qokchol	LOCAL_RIGHT			recorded
ZL3b	P	M	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:2	qokchol	LOCAL_RIGHT			recorded
ZL3b	R	B	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:2	qokchol	LOCAL_RIGHT			recorded
ZL3b	R	J	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:2	qokchol	LOCAL_RIGHT			recorded
ZL3b	R	M	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:2	qokchol	LOCAL_RIGHT			recorded
ZL3b	PR	B	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:2	qokchol	LOCAL_RIGHT			recorded
ZL3b	PR	J	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:2	qokchol	LOCAL_RIGHT			recorded
ZL3b	PR	M	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:2	qokchol	LOCAL_RIGHT			recorded
ZL3b	U	B	f24r|f24r.1-f24r.20	f24r.8:1	f24r.8:6	qokeol	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		recorded
ZL3b	U	J	f24r|f24r.1-f24r.20	f24r.8:1	f24r.8:6	qokeol	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		recorded
ZL3b	U	M	f24r|f24r.1-f24r.20	f24r.8:1	f24r.8:6	qokeol	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		recorded
ZL3b	P	B	f24r|f24r.1-f24r.20	f24r.8:1	f24r.8:6	qokeol	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		recorded
ZL3b	P	J	f24r|f24r.1-f24r.20	f24r.8:1	f24r.8:6	qokeol	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		recorded
ZL3b	P	M	f24r|f24r.1-f24r.20	f24r.8:1	f24r.8:6	qokeol	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		recorded
ZL3b	R	B	f24r|f24r.1-f24r.20	f24r.8:1	f24r.8:6	qokeol	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		recorded
ZL3b	R	J	f24r|f24r.1-f24r.20	f24r.8:1	f24r.8:6	qokeol	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		recorded
ZL3b	R	M	f24r|f24r.1-f24r.20	f24r.8:1	f24r.8:6	qokeol	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		recorded
ZL3b	PR	B	f24r|f24r.1-f24r.20	f24r.8:1	f24r.8:6	qokeol	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		recorded
ZL3b	PR	J	f24r|f24r.1-f24r.20	f24r.8:1	f24r.8:6	qokeol	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		recorded
ZL3b	PR	M	f24r|f24r.1-f24r.20	f24r.8:1	f24r.8:6	qokeol	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		recorded
ZL3b	U	B	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:2	cthy	LOCAL_RIGHT			recorded
ZL3b	U	J	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:2	cthy	LOCAL_RIGHT			recorded
ZL3b	U	M	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:2	cthy	LOCAL_RIGHT			recorded
ZL3b	P	B	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:2	cthy	LOCAL_RIGHT			recorded
ZL3b	P	J	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:2	cthy	LOCAL_RIGHT			recorded
ZL3b	P	M	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:2	cthy	LOCAL_RIGHT			recorded
ZL3b	R	B	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:2	cthy	LOCAL_RIGHT			recorded
ZL3b	R	J	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:2	cthy	LOCAL_RIGHT			recorded
ZL3b	R	M	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:2	cthy	LOCAL_RIGHT			recorded
ZL3b	PR	B	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:2	cthy	LOCAL_RIGHT			recorded
ZL3b	PR	J	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:2	cthy	LOCAL_RIGHT			recorded
ZL3b	PR	M	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:2	cthy	LOCAL_RIGHT			recorded
ZL3b	U	B	f86v5|f86v5.18-f86v5.25	f86v5.20:1	f86v5.20:5	otaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		recorded
ZL3b	U	J	f86v5|f86v5.18-f86v5.25	f86v5.20:1	f86v5.20:5	otaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		recorded
ZL3b	U	M	f86v5|f86v5.18-f86v5.25	f86v5.20:1	f86v5.20:5	otaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		recorded
ZL3b	P	B	f86v5|f86v5.18-f86v5.25	f86v5.20:1	f86v5.20:5	otaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		recorded
ZL3b	P	J	f86v5|f86v5.18-f86v5.25	f86v5.20:1	f86v5.20:5	otaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		recorded
ZL3b	P	M	f86v5|f86v5.18-f86v5.25	f86v5.20:1	f86v5.20:5	otaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		recorded
ZL3b	R	B	f86v5|f86v5.18-f86v5.25	f86v5.20:1	f86v5.20:5	otaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		recorded
ZL3b	R	J	f86v5|f86v5.18-f86v5.25	f86v5.20:1	f86v5.20:5	otaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		recorded
ZL3b	R	M	f86v5|f86v5.18-f86v5.25	f86v5.20:1	f86v5.20:5	otaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		recorded
ZL3b	PR	B	f86v5|f86v5.18-f86v5.25	f86v5.20:1	f86v5.20:5	otaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		recorded
ZL3b	PR	J	f86v5|f86v5.18-f86v5.25	f86v5.20:1	f86v5.20:5	otaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		recorded
ZL3b	PR	M	f86v5|f86v5.18-f86v5.25	f86v5.20:1	f86v5.20:5	otaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4		recorded
ZL3b	U	B	f93r|f93r.1-f93r.32	f93r.28:1	f93r.28:2	odol	LOCAL_RIGHT			recorded
ZL3b	U	J	f93r|f93r.1-f93r.32	f93r.28:1	f93r.28:2	odol	LOCAL_RIGHT			recorded
ZL3b	U	M	f93r|f93r.1-f93r.32	f93r.28:1	f93r.28:2	odol	LOCAL_RIGHT			recorded
ZL3b	P	B	f93r|f93r.1-f93r.32	f93r.28:1	f93r.28:2	odol	LOCAL_RIGHT			recorded
ZL3b	P	J	f93r|f93r.1-f93r.32	f93r.28:1	f93r.28:2	odol	LOCAL_RIGHT			recorded
ZL3b	P	M	f93r|f93r.1-f93r.32	f93r.28:1	f93r.28:2	odol	LOCAL_RIGHT			recorded
ZL3b	R	B	f93r|f93r.1-f93r.32	f93r.28:1	f93r.28:2	odol	LOCAL_RIGHT			recorded
ZL3b	R	J	f93r|f93r.1-f93r.32	f93r.28:1	f93r.28:2	odol	LOCAL_RIGHT			recorded
ZL3b	R	M	f93r|f93r.1-f93r.32	f93r.28:1	f93r.28:2	odol	LOCAL_RIGHT			recorded
ZL3b	PR	B	f93r|f93r.1-f93r.32	f93r.28:1	f93r.28:2	odol	LOCAL_RIGHT			recorded
ZL3b	PR	J	f93r|f93r.1-f93r.32	f93r.28:1	f93r.28:2	odol	LOCAL_RIGHT			recorded
ZL3b	PR	M	f93r|f93r.1-f93r.32	f93r.28:1	f93r.28:2	odol	LOCAL_RIGHT			recorded
ZL3b	U	B	f99r|f99r.47-f99r.52	f99r.52:1	f99r.52:2	ols	LOCAL_RIGHT			recorded
ZL3b	U	J	f99r|f99r.47-f99r.52	f99r.52:1	f99r.52:2	ols	LOCAL_RIGHT			recorded
ZL3b	U	M	f99r|f99r.47-f99r.52	f99r.52:1	f99r.52:2	ols	LOCAL_RIGHT			recorded
ZL3b	P	B	f99r|f99r.47-f99r.52	f99r.52:1	f99r.52:2	ols	LOCAL_RIGHT			recorded
ZL3b	P	J	f99r|f99r.47-f99r.52	f99r.52:1	f99r.52:2	ols	LOCAL_RIGHT			recorded
ZL3b	P	M	f99r|f99r.47-f99r.52	f99r.52:1	f99r.52:2	ols	LOCAL_RIGHT			recorded
ZL3b	R	B	f99r|f99r.47-f99r.52	f99r.52:1	f99r.52:2	ols	LOCAL_RIGHT			recorded
ZL3b	R	J	f99r|f99r.47-f99r.52	f99r.52:1	f99r.52:2	ols	LOCAL_RIGHT			recorded
ZL3b	R	M	f99r|f99r.47-f99r.52	f99r.52:1	f99r.52:2	ols	LOCAL_RIGHT			recorded
ZL3b	PR	B	f99r|f99r.47-f99r.52	f99r.52:1	f99r.52:2	ols	LOCAL_RIGHT			recorded
ZL3b	PR	J	f99r|f99r.47-f99r.52	f99r.52:1	f99r.52:2	ols	LOCAL_RIGHT			recorded
ZL3b	PR	M	f99r|f99r.47-f99r.52	f99r.52:1	f99r.52:2	ols	LOCAL_RIGHT			recorded
ZL3b	U	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:2	sheol	LOCAL_RIGHT			recorded
ZL3b	U	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:2	sheol	LOCAL_RIGHT			recorded
ZL3b	U	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:2	sheol	LOCAL_RIGHT			recorded
ZL3b	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:2	sheol	LOCAL_RIGHT			recorded
ZL3b	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:2	sheol	LOCAL_RIGHT			recorded
ZL3b	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:2	sheol	LOCAL_RIGHT			recorded
ZL3b	R	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:2	sheol	LOCAL_RIGHT			recorded
ZL3b	R	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:2	sheol	LOCAL_RIGHT			recorded
ZL3b	R	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:2	sheol	LOCAL_RIGHT			recorded
ZL3b	PR	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:2	sheol	LOCAL_RIGHT			recorded
ZL3b	PR	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:2	sheol	LOCAL_RIGHT			recorded
ZL3b	PR	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:2	sheol	LOCAL_RIGHT			recorded
ZL3b	U	B	f106r|f106r.8-f106r.9	f106r.9:1			MISSING	MISSING_PATIENT		recorded
ZL3b	U	J	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:3	qokain	SHARED_RIGHT_J			recorded
ZL3b	U	M	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:3	qokain	SHARED_RIGHT_M			recorded
ZL3b	P	B	f106r|f106r.8-f106r.9	f106r.9:1			MISSING	MISSING_PATIENT		recorded
ZL3b	P	J	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:3	qokain	SHARED_RIGHT_J			recorded
ZL3b	P	M	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:3	qokain	SHARED_RIGHT_M			recorded
ZL3b	R	B	f106r|f106r.8-f106r.9	f106r.9:1			MISSING	MISSING_PATIENT		recorded
ZL3b	R	J	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:3	qokain	SHARED_RIGHT_J			recorded
ZL3b	R	M	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:3	qokain	SHARED_RIGHT_M			recorded
ZL3b	PR	B	f106r|f106r.8-f106r.9	f106r.9:1			MISSING	MISSING_PATIENT		recorded
ZL3b	PR	J	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:3	qokain	SHARED_RIGHT_J			recorded
ZL3b	PR	M	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:3	qokain	SHARED_RIGHT_M			recorded
IT2a	U	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:2	chor	LOCAL_RIGHT			recorded
IT2a	U	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:2	chor	LOCAL_RIGHT			recorded
IT2a	U	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:2	chor	LOCAL_RIGHT			recorded
IT2a	P	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:2	chor	LOCAL_RIGHT			recorded
IT2a	P	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:2	chor	LOCAL_RIGHT			recorded
IT2a	P	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:2	chor	LOCAL_RIGHT			recorded
IT2a	R	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:2	chor	LOCAL_RIGHT			recorded
IT2a	R	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:2	chor	LOCAL_RIGHT			recorded
IT2a	R	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:2	chor	LOCAL_RIGHT			recorded
IT2a	PR	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:2	chor	LOCAL_RIGHT			recorded
IT2a	PR	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:2	chor	LOCAL_RIGHT			recorded
IT2a	PR	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:2	chor	LOCAL_RIGHT			recorded
IT2a	U	B	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
IT2a	U	J	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
IT2a	U	M	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
IT2a	P	B	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
IT2a	P	J	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
IT2a	P	M	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
IT2a	R	B	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
IT2a	R	J	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
IT2a	R	M	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
IT2a	PR	B	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
IT2a	PR	J	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
IT2a	PR	M	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11:2	chshoty	LOCAL_RIGHT			recorded
IT2a	U	B	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
IT2a	U	J	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
IT2a	U	M	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
IT2a	P	B	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
IT2a	P	J	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
IT2a	P	M	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
IT2a	R	B	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
IT2a	R	J	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
IT2a	R	M	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
IT2a	PR	B	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
IT2a	PR	J	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
IT2a	PR	M	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15:2	cthy	LOCAL_RIGHT			recorded
IT2a	U	B	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
IT2a	U	J	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
IT2a	U	M	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
IT2a	P	B	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
IT2a	P	J	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
IT2a	P	M	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
IT2a	R	B	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
IT2a	R	J	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
IT2a	R	M	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
IT2a	PR	B	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
IT2a	PR	J	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
IT2a	PR	M	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:3	chor	LOCAL_RIGHT			recorded
IT2a	U	B	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
IT2a	U	J	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
IT2a	U	M	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
IT2a	P	B	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
IT2a	P	J	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
IT2a	P	M	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
IT2a	R	B	f22v|f22v.6-f22v.16	f22v.7:1	f22v.7:2	chor	LOCAL_RIGHT			recorded
