unit_id	page	unit_kind	dependencies	what_pocket_grammar_recovers_de	what_context_adds_de	is_this_a_word_meaning
H4-S002	f55v	PROSE_STATEMENT	LEARNED_NOMENCLATOR|OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
H4-S003	f55v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
H4-S004	f55v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
H5-S001	f56r	PROSE_STATEMENT	LEARNED_NOMENCLATOR|OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
H5-S002	f56r	PROSE_STATEMENT	LEARNED_NOMENCLATOR|OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
H5-S003	f56r	PROSE_STATEMENT	LEARNED_NOMENCLATOR|OWNER_OR_MEMORY_EXPANSION|POCKET_CORE_CARD|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
H5-S004	f56r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
H5-S005	f56r	PROSE_STATEMENT	LEARNED_NOMENCLATOR|OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
H5-S006	f56r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S001	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S002	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S003	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S004	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S005	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S006	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S007	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S008	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S009	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S010	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S011	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S012	f81v	PROSE_STATEMENT	LEARNED_NOMENCLATOR|OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S013	f81v	PROSE_STATEMENT	LEARNED_NOMENCLATOR|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S014	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S015	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S016	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S017	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S018	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S019	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S020	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B1-S021	f81v	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S001	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S002	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S003	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S004	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S005	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S006	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S007	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S008	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S009	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S010	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|POCKET_CORE_CARD|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S011	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S012	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|POCKET_CORE_CARD|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S013	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S014	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S015	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|POCKET_CORE_CARD|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S016	f82r	PROSE_STATEMENT	LEARNED_NOMENCLATOR|OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S017	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S018	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S019	f82r	PROSE_STATEMENT	LEARNED_NOMENCLATOR|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S020	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S021	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B2-S022	f82r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S001	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S002	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S003	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S004	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S005	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S006	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S007	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S008	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S009	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S010	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S011	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S012	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S013	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S014	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S015	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S016	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S017	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S018	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S019	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S020	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S021	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S022	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S023	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
B3-S024	f83r	PROSE_STATEMENT	OWNER_OR_MEMORY_EXPANSION|SILENT_MEMORY_REGISTER|VISIBLE_OWNER	Kartenfolge, kurze Arbeitswerte, Reihenfolge und lokale Adressregel	konkrete Gegenstände, lokale Referenten und die flüssige Werkstattformulierung	NO_CONTEXT_LAYER
