edition	model	grammar	paragraph	target	later_action	form	patient	patient_form	same_source	target_patient	debts	row_status
ZL3b	U	J	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:6	okeol	False	False	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	U	M	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:6	okeol	False	False	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	A	B	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:6	okeol	True	False	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	A	J	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:6	okeol	True	False	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	A	M	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:6	okeol	True	False	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	B	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.51:6	okor	False	True		recorded
ZL3b	N	J	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.51:6	okor	False	True		recorded
ZL3b	N	M	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.51:6	okor	False	True		recorded
IT2a	U	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
IT2a	U	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
IT2a	U	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
IT2a	U	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
IT2a	U	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
IT2a	U	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
IT2a	U	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
IT2a	U	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
IT2a	U	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
IT2a	A	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
IT2a	A	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
IT2a	A	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
IT2a	A	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
IT2a	A	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
IT2a	A	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
IT2a	A	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
IT2a	A	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
IT2a	A	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
IT2a	N	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
IT2a	N	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
IT2a	N	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
IT2a	N	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
IT2a	N	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
IT2a	N	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
IT2a	N	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
IT2a	N	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
IT2a	N	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
IT2a	U	B	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:3	keeor	False	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	J	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:3	keeor	False	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	U	M	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:3	keeor	False	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	A	B	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:3	keeor	True	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	A	J	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:3	keeor	True	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	A	M	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:3	keeor	True	False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	N	B	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.51:6	okor	False	True		recorded
IT2a	N	J	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.51:6	okor	False	True		recorded
IT2a	N	M	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.51:6	okor	False	True		recorded
RF1b	U	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
RF1b	U	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
RF1b	U	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
RF1b	U	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
RF1b	U	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
RF1b	U	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
RF1b	U	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
RF1b	U	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
RF1b	U	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
RF1b	A	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
RF1b	A	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
RF1b	A	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
RF1b	A	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
RF1b	A	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
RF1b	A	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
RF1b	A	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
RF1b	A	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
RF1b	A	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
RF1b	N	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
RF1b	N	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
RF1b	N	B	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
RF1b	N	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
RF1b	N	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
RF1b	N	J	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
RF1b	N	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.27:1	qokor	f93r.27:2	cheo	False	False		recorded
RF1b	N	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.30:2	qokcho	f93r.30:1	shodaiin	False	False		recorded
RF1b	N	M	f93r|f93r.1-f93r.32	f93r.23:2	f93r.31:2	chol	f93r.31:3	cthol	False	False		recorded
RF1b	U	B	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:7	okeol	False	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	J	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:7	okeol	False	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	U	M	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:7	okeol	False	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	A	B	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:7	okeol	True	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	A	J	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:7	okeol	True	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	A	M	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.49:7	okeol	True	False	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	N	B	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.51:6	okor	False	True		recorded
RF1b	N	J	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.51:6	okor	False	True		recorded
RF1b	N	M	f99r|f99r.47-f99r.52	f99r.51:6	f99r.51:7	okeey	f99r.51:6	okor	False	True		recorded
