edition	paragraph	id	locus	index	form	role	offset	row_status
ZL3b	f6v|f6v.6-f6v.21	f6v.12:2	f6v.12	2	shy	STATE	28	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.12:3	f6v.12	3	qokam	ACTION	29	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.12:4	f6v.12	4	cthy	MATERIAL	30	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.13:1	f6v.13	1	yodaiin	AMOUNT	31	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.13:2	f6v.13	2	cthy	MATERIAL	32	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.13:3	f6v.13	3	s	DISTRIBUTIVE	33	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.13:4	f6v.13	4	chor	MATERIAL	34	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.13:5	f6v.13	5	oees	STATE	35	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.13:6	f6v.13	6	or	AMOUNT	36	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.14:1	f6v.14	1	qokor	ACTION	37	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.14:2	f6v.14	2	chol	ACTION	38	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.14:3	f6v.14	3	cthol	MATERIAL	39	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.14:4	f6v.14	4	tchalody	STATE	40	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.15:1	f6v.15	1	chockhy	MIX	41	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.15:2	f6v.15	2	s	DISTRIBUTIVE	42	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.15:3	f6v.15	3	or	AMOUNT	43	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.15:4	f6v.15	4	chy	STATE	44	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.15:5	f6v.15	5	s	DISTRIBUTIVE	45	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.15:6	f6v.15	6	ain	NUMBER	46	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.15:7	f6v.15	7	ar	AMOUNT	47	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.16:1	f6v.16	1	ochy	ACTION	48	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.16:2	f6v.16	2	cthar	MATERIAL	49	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.16:3	f6v.16	3	cth[a:o]r	OPEN	50	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.16:4	f6v.16	4	cthy	MATERIAL	51	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.17:1	f6v.17	1	y	LINK	52	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.17:2	f6v.17	2	chaies	STATE	53	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.17:3	f6v.17	3	ckhal	ACTION	54	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.17:4	f6v.17	4	cthodam	MATERIAL	55	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.17:5	f6v.17	5	dy	STATE	56	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.18:1	f6v.18	1	ytchocthol	MATERIAL	57	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.18:2	f6v.18	2	ches	ACTION	58	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.18:3	f6v.18	3	{ith}or	OPEN	59	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.19:1	f6v.19	1	ocholy	MATERIAL	60	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.19:2	f6v.19	2	kchos	ACTION	61	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.19:3	f6v.19	3	chy	STATE	62	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.19:4	f6v.19	4	dor	AMOUNT	63	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.20:1	f6v.20	1	dchor	MATERIAL	64	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.20:2	f6v.20	2	choldar	MATERIAL	65	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.20:3	f6v.20	3	okol	MATERIAL	66	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.20:4	f6v.20	4	daiin	AMOUNT	67	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.21:1	f6v.21	1	ycheor	LINK	68	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.21:2	f6v.21	2	chor	MATERIAL	69	recorded
ZL3b	f6v|f6v.6-f6v.21	f6v.21:3	f6v.21	3	octham	ACTION	70	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.5:1	f9v.5	1	pchor	ACTION	0	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.5:2	f9v.5	2	ypcheey	OPEN	1	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.5:3	f9v.5	3	qotor	ACTION	2	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.5:4	f9v.5	4	ypchy	OPEN	3	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.5:5	f9v.5	5	olcfholy	OPEN	4	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.5:6	f9v.5	6	t[o:e]	OPEN	5	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.5:7	f9v.5	7	ar	AMOUNT	6	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.5:8	f9v.5	8	chty	OPEN	7	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.5:9	f9v.5	9	daiiin	OPEN	8	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.6:1	f9v.6	1	odol	MATERIAL	9	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.6:2	f9v.6	2	choy	STATE	10	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.6:3	f9v.6	3	ksheody	OPEN	11	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.6:4	f9v.6	4	chody	MATERIAL	12	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.6:5	f9v.6	5	da[in:iin]	OPEN	13	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.6:6	f9v.6	6	otchy	OPEN	14	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.6:7	f9v.6	7	cthod	OPEN	15	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.6:8	f9v.6	8	yko	OPEN	16	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.7:1	f9v.7	1	qo	ACTION	17	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.7:2	f9v.7	2	chol	ACTION	18	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.7:3	f9v.7	3	chol	ACTION	19	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.7:4	f9v.7	4	{ct}chy	OPEN	20	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.7:5	f9v.7	5	daiin	AMOUNT	21	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.7:6	f9v.7	6	otal	MATERIAL	22	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.7:7	f9v.7	7	dor	AMOUNT	23	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.7:8	f9v.7	8	daim	OPEN	24	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.8:1	f9v.8	1	soiin	OPEN	25	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.8:2	f9v.8	2	daiin	AMOUNT	26	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.8:3	f9v.8	3	qokcho	ACTION	27	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.8:4	f9v.8	4	rokyd	OPEN	28	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.8:5	f9v.8	5	daly	OPEN	29	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.9:1	f9v.9	1	daiin	AMOUNT	30	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.9:2	f9v.9	2	chy	STATE	31	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.9:3	f9v.9	3	tor	OPEN	32	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.9:4	f9v.9	4	chyty	OPEN	33	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.9:5	f9v.9	5	dary	OPEN	34	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.9:6	f9v.9	6	ytoldy	OPEN	35	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.10:1	f9v.10	1	oty	STATE	36	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.10:2	f9v.10	2	kchol	MATERIAL	37	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.10:3	f9v.10	3	chol	ACTION	38	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.10:4	f9v.10	4	chy	STATE	39	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.10:5	f9v.10	5	kyty	OPEN	40	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.11:1	f9v.11	1	ychor	LINK	41	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.11:2	f9v.11	2	chshoty	MATERIAL	42	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.11:3	f9v.11	3	oky	STATE	43	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.11:4	f9v.11	4	kaiin	QUALITY_VALUE	44	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.12:1	f9v.12	1	chkaiin	OPEN	45	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.12:2	f9v.12	2	ckhy	ACTION	46	recorded
ZL3b	f9v|f9v.5-f9v.12	f9v.12:3	f9v.12	3	chor	MATERIAL	47	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.1:1	f17v.1	1	pchodol	OPEN	0	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.1:2	f17v.1	2	chor	MATERIAL	1	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.1:3	f17v.1	3	pchy	OPEN	2	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.1:4	f17v.1	4	opydaiin	OPEN	3	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.1:5	f17v.1	5	odal	AMOUNT	4	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.1:6	f17v.1	6	dy	STATE	5	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.2:1	f17v.2	1	ycheey	OPEN	6	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.2:2	f17v.2	2	keeor	MATERIAL	7	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.2:3	f17v.2	3	cthodal	OPEN	8	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.2:4	f17v.2	4	okol	MATERIAL	9	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.2:5	f17v.2	5	odaiin	AMOUNT	10	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.2:6	f17v.2	6	okal	MATERIAL	11	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.3:1	f17v.3	1	oldaig	OPEN	12	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.3:2	f17v.3	2	odaiin	AMOUNT	13	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.3:3	f17v.3	3	okal	MATERIAL	14	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.3:4	f17v.3	4	oldaiin	OPEN	15	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.3:5	f17v.3	5	chockhol	OPEN	16	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.3:6	f17v.3	6	olol	OPEN	17	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.4:1	f17v.4	1	kchor	MATERIAL	18	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.4:2	f17v.4	2	fchol	OPEN	19	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.4:3	f17v.4	3	cphol	OPEN	20	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.4:4	f17v.4	4	olcheol	OPEN	21	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.4:5	f17v.4	5	ok[eee:eeee]y	OPEN	22	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.5:1	f17v.5	1	ychol	ACTION	23	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.5:2	f17v.5	2	chol	ACTION	24	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.5:3	f17v.5	3	dolcheey	OPEN	25	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.5:4	f17v.5	4	tchol	MATERIAL	26	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.5:5	f17v.5	5	dar	AMOUNT	27	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.5:6	f17v.5	6	ckhy	ACTION	28	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.6:1	f17v.6	1	oekor	OPEN	29	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.6:2	f17v.6	2	or	AMOUNT	30	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.6:3	f17v.6	3	okaiin	MATERIAL_DOSE	31	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.6:4	f17v.6	4	or	AMOUNT	32	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.6:5	f17v.6	5	otaiin	MATERIAL_DOSE	33	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.6:6	f17v.6	6	d	OPEN	34	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.7:1	f17v.7	1	sor	LINK	35	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.7:2	f17v.7	2	chkeey	ACTION	36	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.7:3	f17v.7	3	poiis	OPEN	37	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.7:4	f17v.7	4	cheor	MATERIAL	38	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.7:5	f17v.7	5	os	DISTRIBUTIVE	39	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.7:6	f17v.7	6	s	DISTRIBUTIVE	40	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.7:7	f17v.7	7	aiin	NUMBER	41	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.8:1	f17v.8	1	qokeey	ACTION	42	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.8:2	f17v.8	2	kchar	OPEN	43	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.8:3	f17v.8	3	ol	RELATION	44	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.8:4	f17v.8	4	dy	STATE	45	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.8:5	f17v.8	5	choldaiin	OPEN	46	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.8:6	f17v.8	6	sy	STATE	47	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.9:1	f17v.9	1	ycheol	LINK	48	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.9:2	f17v.9	2	shol	STATE	49	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.9:3	f17v.9	3	kchol	MATERIAL	50	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.9:4	f17v.9	4	choltaiin	OPEN	51	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.9:5	f17v.9	5	ol	RELATION	52	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.10:1	f17v.10	1	oytor	OPEN	53	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.10:2	f17v.10	2	okeor	MATERIAL	54	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.10:3	f17v.10	3	okar	OPEN	55	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.10:4	f17v.10	4	okol	MATERIAL	56	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.10:5	f17v.10	5	daiir	OPEN	57	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.10:6	f17v.10	6	a[r:m]	OPEN	58	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.11:1	f17v.11	1	qokcheo	OPEN	59	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.11:2	f17v.11	2	qokoiir	OPEN	60	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.11:3	f17v.11	3	ctheol	OPEN	61	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.11:4	f17v.11	4	chol	ACTION	62	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.12:1	f17v.12	1	oy	OPEN	63	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.12:2	f17v.12	2	choy	STATE	64	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.12:3	f17v.12	3	keaiin	OPEN	65	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.12:4	f17v.12	4	chckhey	OPEN	66	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.12:5	f17v.12	5	ol	RELATION	67	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.12:6	f17v.12	6	chor	MATERIAL	68	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.13:1	f17v.13	1	ykeor	OPEN	69	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.13:2	f17v.13	2	chol	ACTION	70	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.13:3	f17v.13	3	chol	ACTION	71	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.13:4	f17v.13	4	cthol	MATERIAL	72	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.13:5	f17v.13	5	chkor	OPEN	73	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.13:6	f17v.13	6	sheol	MATERIAL	74	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.14:1	f17v.14	1	olo	OPEN	75	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.14:2	f17v.14	2	r	LINK	76	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.14:3	f17v.14	3	okeeol	OPEN	77	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.14:4	f17v.14	4	chodaiin	MATERIAL_DOSE	78	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.14:5	f17v.14	5	okeol	MATERIAL	79	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.14:6	f17v.14	6	tchory	OPEN	80	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.15:1	f17v.15	1	ychor	LINK	81	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.15:2	f17v.15	2	cthy	MATERIAL	82	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.15:3	f17v.15	3	che'eky	OPEN	83	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.15:4	f17v.15	4	cheo	MATERIAL	84	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.15:5	f17v.15	5	otor	MATERIAL	85	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.15:6	f17v.15	6	oteol	MATERIAL	86	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.16:1	f17v.16	1	okcheol	OPEN	87	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.16:2	f17v.16	2	chol	ACTION	88	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.16:3	f17v.16	3	okeol	MATERIAL	89	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.16:4	f17v.16	4	cthol	MATERIAL	90	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.16:5	f17v.16	5	otcheolom	OPEN	91	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.17:1	f17v.17	1	qoain	OPEN	92	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.17:2	f17v.17	2	[s:e']ar	OPEN	93	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.17:3	f17v.17	3	she	ACTION	94	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.17:4	f17v.17	4	dol	AMOUNT	95	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.17:5	f17v.17	5	qopchaiin	OPEN	96	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.17:6	f17v.17	6	cthor	MATERIAL	97	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.18:1	f17v.18	1	otor	MATERIAL	98	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.18:2	f17v.18	2	cheeor	MATERIAL	99	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.18:3	f17v.18	3	ol	RELATION	100	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.18:4	f17v.18	4	chol	ACTION	101	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.18:5	f17v.18	5	dor	AMOUNT	102	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.18:6	f17v.18	6	chr	MATERIAL	103	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.18:7	f17v.18	7	or	AMOUNT	104	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.18:8	f17v.18	8	eees	OPEN	105	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.19:1	f17v.19	1	dain	AMOUNT	106	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.19:2	f17v.19	2	chey	ACTION	107	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.19:3	f17v.19	3	qoaiin	OPEN	108	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.19:4	f17v.19	4	cthor	MATERIAL	109	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.19:5	f17v.19	5	cholchom	OPEN	110	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.20:1	f17v.20	1	ykeey	REPEAT_ACTION	111	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.20:2	f17v.20	2	okeey	ACTION	112	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.20:3	f17v.20	3	cheor	MATERIAL	113	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.20:4	f17v.20	4	chol	ACTION	114	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.20:5	f17v.20	5	sho	MATERIAL	115	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.20:6	f17v.20	6	odaiin	AMOUNT	116	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.21:1	f17v.21	1	oal	OPEN	117	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.21:2	f17v.21	2	sheor	OPEN	118	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.21:3	f17v.21	3	sholor	OPEN	119	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.21:4	f17v.21	4	or	AMOUNT	120	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.21:5	f17v.21	5	shecthy	OPEN	121	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.21:6	f17v.21	6	cpheor	OPEN	122	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.21:7	f17v.21	7	daiin	AMOUNT	123	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.22:1	f17v.22	1	qokeee	OPEN	124	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.22:2	f17v.22	2	dar	AMOUNT	125	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.22:3	f17v.22	3	chey	ACTION	126	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.22:4	f17v.22	4	keeor	MATERIAL	127	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.22:5	f17v.22	5	cheeol	OPEN	128	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.22:6	f17v.22	6	ctheey	MATERIAL	129	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.22:7	f17v.22	7	cthy	MATERIAL	130	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.23:1	f17v.23	1	chkeey	ACTION	131	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.23:2	f17v.23	2	okeor	MATERIAL	132	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.23:3	f17v.23	3	sh[a:o]r	OPEN	133	recorded
ZL3b	f17v|f17v.1-f17v.23	f17v.23:4	f17v.23	4	okeom	OPEN	134	recorded
ZL3b	f19v|f19v.8-f19v.14	f19v.8:1	f19v.8	1	toy	OPEN	0	recorded
ZL3b	f19v|f19v.8-f19v.14	f19v.8:2	f19v.8	2	tchey	OPEN	1	recorded
ZL3b	f19v|f19v.8-f19v.14	f19v.8:3	f19v.8	3	qo	ACTION	2	recorded
ZL3b	f19v|f19v.8-f19v.14	f19v.8:4	f19v.8	4	dchol	OPEN	3	recorded
