source_group_id	edition	locus	page	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_mapping_status
ZL3b|f76r.6|G013	ZL3b	f76r.6	f76r	13	13	0	0	DEFINITE_SPACE	LINE_END	dar	dar	1	13	ONE_ASCII_FRAGMENT
ZL3b|f76r.8|G010	ZL3b	f76r.8	f76r	10	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	10	ONE_ASCII_FRAGMENT
ZL3b|f76r.9|G014	ZL3b	f76r.9	f76r	14	15	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	14	ONE_ASCII_FRAGMENT
ZL3b|f76r.21|G009	ZL3b	f76r.21	f76r	9	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	9	ONE_ASCII_FRAGMENT
ZL3b|f76r.29|G007	ZL3b	f76r.29	f76r	7	14	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	7	ONE_ASCII_FRAGMENT
ZL3b|f76r.33|G016	ZL3b	f76r.33	f76r	16	16	0	0	DEFINITE_SPACE	LINE_END	dar	dar	1	16	ONE_ASCII_FRAGMENT
ZL3b|f76r.51|G008	ZL3b	f76r.51	f76r	8	11	1	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
ZL3b|f81v.13|G005	ZL3b	f81v.13	f81v	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	5	ONE_ASCII_FRAGMENT
ZL3b|f81v.16|G008	ZL3b	f81v.16	f81v	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
ZL3b|f82r.12|G004	ZL3b	f82r.12	f82r	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	4	ONE_ASCII_FRAGMENT
ZL3b|f83r.3|G010	ZL3b	f83r.3	f83r	10	10	0	0	DEFINITE_SPACE	LINE_END	dar	dar	1	10	ONE_ASCII_FRAGMENT
ZL3b|f88r.9|G008	ZL3b	f88r.9	f88r	8	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
ZL3b|f88v.10|G001	ZL3b	f88v.10	f88v	1	4	0	1	LINE_START	DEFINITE_SPACE	dar	dar	1	1	ONE_ASCII_FRAGMENT
ZL3b|f89r1.6|G006	ZL3b	f89r1.6	f89r1	6	10	1	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	dar	dar	1	6	ONE_ASCII_FRAGMENT
ZL3b|f95v2.7|G002	ZL3b	f95v2.7	f95v2	2	5	0	1	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	2	ONE_ASCII_FRAGMENT
IT2a|f31r.4|G003	IT2a	f31r.4	f31r	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	3	ONE_ASCII_FRAGMENT
IT2a|f66r.53|G008	IT2a	f66r.53	f66r	8	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
IT2a|f70v1.1|G022	IT2a	f70v1.1	f70v1	22	37	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	22	ONE_ASCII_FRAGMENT
IT2a|f75r.6|G004	IT2a	f75r.6	f75r	4	9	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	dar	dar	1	4	ONE_ASCII_FRAGMENT
IT2a|f75r.26|G007	IT2a	f75r.26	f75r	7	8	0	1	DRAWING_INTERRUPTION	DEFINITE_SPACE	dar	dar	1	7	ONE_ASCII_FRAGMENT
IT2a|f75r.27|G007	IT2a	f75r.27	f75r	7	11	1	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	dar	dar	1	7	ONE_ASCII_FRAGMENT
IT2a|f75r.34|G003	IT2a	f75r.34	f75r	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	3	ONE_ASCII_FRAGMENT
IT2a|f75r.35|G004	IT2a	f75r.35	f75r	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	4	ONE_ASCII_FRAGMENT
IT2a|f75r.35|G005	IT2a	f75r.35	f75r	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	5	ONE_ASCII_FRAGMENT
IT2a|f75r.36|G007	IT2a	f75r.36	f75r	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	7	ONE_ASCII_FRAGMENT
IT2a|f75r.36|G008	IT2a	f75r.36	f75r	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
IT2a|f75r.40|G001	IT2a	f75r.40	f75r	1	7	0	0	LINE_START	DEFINITE_SPACE	dar	dar	1	1	ONE_ASCII_FRAGMENT
IT2a|f75r.42|G006	IT2a	f75r.42	f75r	6	6	0	0	DEFINITE_SPACE	LINE_END	dar	dar	1	6	ONE_ASCII_FRAGMENT
IT2a|f76r.6|G013	IT2a	f76r.6	f76r	13	13	0	0	DEFINITE_SPACE	LINE_END	dar	dar	1	13	ONE_ASCII_FRAGMENT
IT2a|f76r.8|G010	IT2a	f76r.8	f76r	10	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	10	ONE_ASCII_FRAGMENT
IT2a|f76r.9|G013	IT2a	f76r.9	f76r	13	14	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	13	ONE_ASCII_FRAGMENT
IT2a|f76r.21|G008	IT2a	f76r.21	f76r	8	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
IT2a|f76r.29|G007	IT2a	f76r.29	f76r	7	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	7	ONE_ASCII_FRAGMENT
IT2a|f76r.33|G014	IT2a	f76r.33	f76r	14	14	0	0	DEFINITE_SPACE	LINE_END	dar	dar	1	14	ONE_ASCII_FRAGMENT
IT2a|f76r.51|G008	IT2a	f76r.51	f76r	8	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
IT2a|f81r.24|G005	IT2a	f81r.24	f81r	5	7	1	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	5	ONE_ASCII_FRAGMENT
IT2a|f81v.13|G005	IT2a	f81v.13	f81v	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	5	ONE_ASCII_FRAGMENT
IT2a|f81v.16|G008	IT2a	f81v.16	f81v	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
IT2a|f82r.12|G004	IT2a	f82r.12	f82r	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	4	ONE_ASCII_FRAGMENT
IT2a|f83r.3|G010	IT2a	f83r.3	f83r	10	10	0	0	DEFINITE_SPACE	LINE_END	dar	dar	1	10	ONE_ASCII_FRAGMENT
IT2a|f88r.9|G008	IT2a	f88r.9	f88r	8	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
IT2a|f88v.10|G001	IT2a	f88v.10	f88v	1	4	0	1	LINE_START	DEFINITE_SPACE	dar	dar	1	1	ONE_ASCII_FRAGMENT
IT2a|f89r1.6|G006	IT2a	f89r1.6	f89r1	6	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	6	ONE_ASCII_FRAGMENT
IT2a|f95v2.7|G002	IT2a	f95v2.7	f95v2	2	6	0	1	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	2	ONE_ASCII_FRAGMENT
RF1b|f31r.4|G003	RF1b	f31r.4	f31r	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	3	ONE_ASCII_FRAGMENT
RF1b|f66r.53|G008	RF1b	f66r.53	f66r	8	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
RF1b|f75r.6|G003	RF1b	f75r.6	f75r	3	8	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	dar	dar	1	3	ONE_ASCII_FRAGMENT
RF1b|f75r.11|G009	RF1b	f75r.11	f75r	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	9	ONE_ASCII_FRAGMENT
RF1b|f75r.26|G007	RF1b	f75r.26	f75r	7	8	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	dar	dar	1	7	ONE_ASCII_FRAGMENT
RF1b|f75r.27|G007	RF1b	f75r.27	f75r	7	11	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
RF1b|f75r.32|G005	RF1b	f75r.32	f75r	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	5	ONE_ASCII_FRAGMENT
RF1b|f75r.34|G004	RF1b	f75r.34	f75r	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	5	ONE_ASCII_FRAGMENT
RF1b|f75r.35|G004	RF1b	f75r.35	f75r	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	4	ONE_ASCII_FRAGMENT
RF1b|f75r.35|G005	RF1b	f75r.35	f75r	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	5	ONE_ASCII_FRAGMENT
RF1b|f75r.36|G007	RF1b	f75r.36	f75r	7	9	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
RF1b|f75r.36|G008	RF1b	f75r.36	f75r	8	9	0	0	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	dar	dar	1	9	ONE_ASCII_FRAGMENT
RF1b|f75r.40|G001	RF1b	f75r.40	f75r	1	7	0	0	LINE_START	DEFINITE_SPACE	dar	dar	1	1	ONE_ASCII_FRAGMENT
RF1b|f75r.44|G011	RF1b	f75r.44	f75r	11	12	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	dar	dar	1	14	ONE_ASCII_FRAGMENT
RF1b|f76r.6|G013	RF1b	f76r.6	f76r	13	13	0	0	DEFINITE_SPACE	LINE_END	dar	dar	1	13	ONE_ASCII_FRAGMENT
RF1b|f76r.8|G010	RF1b	f76r.8	f76r	10	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	10	ONE_ASCII_FRAGMENT
RF1b|f76r.21|G009	RF1b	f76r.21	f76r	9	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	10	ONE_ASCII_FRAGMENT
RF1b|f76r.33|G015	RF1b	f76r.33	f76r	15	15	0	0	DEFINITE_SPACE	LINE_END	dar	dar	1	16	ONE_ASCII_FRAGMENT
RF1b|f76r.51|G008	RF1b	f76r.51	f76r	8	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
RF1b|f81v.13|G005	RF1b	f81v.13	f81v	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	6	ONE_ASCII_FRAGMENT
RF1b|f81v.16|G010	RF1b	f81v.16	f81v	10	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	12	ONE_ASCII_FRAGMENT
RF1b|f82r.12|G004	RF1b	f82r.12	f82r	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	5	ONE_ASCII_FRAGMENT
RF1b|f83r.3|G010	RF1b	f83r.3	f83r	10	10	0	0	DEFINITE_SPACE	LINE_END	dar	dar	1	10	ONE_ASCII_FRAGMENT
RF1b|f88r.9|G008	RF1b	f88r.9	f88r	8	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
RF1b|f88v.10|G001	RF1b	f88v.10	f88v	1	4	0	0	LINE_START	DEFINITE_SPACE	dar	dar	1	1	ONE_ASCII_FRAGMENT
RF1b|f89r1.6|G006	RF1b	f89r1.6	f89r1	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	6	ONE_ASCII_FRAGMENT
