locus	edition	source_group_ids_json	source_groups_json	separators_json	template_json	confidence
f75r.11	RF1b	"[""RF1b|f75r.11|G001"", ""RF1b|f75r.11|G002"", ""RF1b|f75r.11|G003"", ""RF1b|f75r.11|G004"", ""RF1b|f75r.11|G005"", ""RF1b|f75r.11|G006"", ""RF1b|f75r.11|G007"", ""RF1b|f75r.11|G008"", ""RF1b|f75r.11|G009"", ""RF1b|f75r.11|G010""]"	"[""qokeedy"", ""qokain"", ""oly"", ""qokeedy"", ""dy"", ""qokal"", ""okar"", ""shedy"", ""dar"", ""chekam""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""Wasser?"", ""[oly]"", ""[qokeedy]"", ""[dy]"", ""[qokal]"", ""[okar]"", ""[shedy]"", {""slot"": ""DAR""}, ""[chekam]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.26	ZL3b	"[""ZL3b|f75r.26|G001"", ""ZL3b|f75r.26|G002"", ""ZL3b|f75r.26|G003"", ""ZL3b|f75r.26|G004"", ""ZL3b|f75r.26|G005"", ""ZL3b|f75r.26|G006"", ""ZL3b|f75r.26|G007"", ""ZL3b|f75r.26|G008""]"	"[""dain"", ""ol"", ""sheol"", ""dain"", ""ol"", ""qoly"", ""dar"", ""ajy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""UNCERTAIN_SMALL_SPACE""]"	"[""[dain]"", ""[ol]"", ""[sheol]"", ""[dain]"", ""[ol]"", ""[qoly]"", {""slot"": ""DAR""}, ""[ajy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.26	IT2a	"[""IT2a|f75r.26|G001"", ""IT2a|f75r.26|G002"", ""IT2a|f75r.26|G003"", ""IT2a|f75r.26|G004"", ""IT2a|f75r.26|G005"", ""IT2a|f75r.26|G006"", ""IT2a|f75r.26|G007"", ""IT2a|f75r.26|G008""]"	"[""dain"", ""ol"", ""sheol"", ""dain"", ""ol"", ""qoly"", ""dar"", ""ady""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[ol]"", ""[sheol]"", ""[dain]"", ""[ol]"", ""[qoly]"", {""slot"": ""DAR""}, ""[ady]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.26	RF1b	"[""RF1b|f75r.26|G001"", ""RF1b|f75r.26|G002"", ""RF1b|f75r.26|G003"", ""RF1b|f75r.26|G004"", ""RF1b|f75r.26|G005"", ""RF1b|f75r.26|G006"", ""RF1b|f75r.26|G007"", ""RF1b|f75r.26|G008""]"	"[""dain"", ""ol"", ""sheol"", ""dain"", ""ol"", ""qoly"", ""dar"", ""ajy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE""]"	"[""[dain]"", ""[ol]"", ""[sheol]"", ""[dain]"", ""[ol]"", ""[qoly]"", {""slot"": ""DAR""}, ""[ajy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.27	ZL3b	"[""ZL3b|f75r.27|G001"", ""ZL3b|f75r.27|G002"", ""ZL3b|f75r.27|G003"", ""ZL3b|f75r.27|G004"", ""ZL3b|f75r.27|G005"", ""ZL3b|f75r.27|G006"", ""ZL3b|f75r.27|G007"", ""ZL3b|f75r.27|G008"", ""ZL3b|f75r.27|G009"", ""ZL3b|f75r.27|G010"", ""ZL3b|f75r.27|G011""]"	"[""pdalshor"", ""shtol"", ""qoty"", ""pshar"", ""shedy"", ""okaldy"", ""dar"", ""otar"", ""otody"", ""dy"", ""rol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pdalshor]"", ""[shtol]"", ""[qoty]"", ""[pshar]"", ""[shedy]"", ""[okaldy]"", {""slot"": ""DAR""}, ""[otar]"", ""[otody]"", ""[dy]"", ""[rol]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.27	IT2a	"[""IT2a|f75r.27|G001"", ""IT2a|f75r.27|G002"", ""IT2a|f75r.27|G003"", ""IT2a|f75r.27|G004"", ""IT2a|f75r.27|G005"", ""IT2a|f75r.27|G006"", ""IT2a|f75r.27|G007"", ""IT2a|f75r.27|G008"", ""IT2a|f75r.27|G009"", ""IT2a|f75r.27|G010"", ""IT2a|f75r.27|G011""]"	"[""pdalshor"", ""shtol"", ""qoty"", ""pshar"", ""shedy"", ""okaldy"", ""dar"", ""otar"", ""otedy"", ""dy"", ""rol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pdalshor]"", ""[shtol]"", ""[qoty]"", ""[pshar]"", ""[shedy]"", ""[okaldy]"", {""slot"": ""DAR""}, ""[otar]"", ""[otedy]"", ""[dy]"", ""[rol]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.27	RF1b	"[""RF1b|f75r.27|G001"", ""RF1b|f75r.27|G002"", ""RF1b|f75r.27|G003"", ""RF1b|f75r.27|G004"", ""RF1b|f75r.27|G005"", ""RF1b|f75r.27|G006"", ""RF1b|f75r.27|G007"", ""RF1b|f75r.27|G008"", ""RF1b|f75r.27|G009"", ""RF1b|f75r.27|G010"", ""RF1b|f75r.27|G011""]"	"[""pdalshor"", ""shtol"", ""qoty"", ""pshar"", ""shedy"", ""okal@152;y"", ""dar"", ""otar"", ""oto@152;y"", ""dy"", ""@206;ol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pdalshor]"", ""[shtol]"", ""[qoty]"", ""[pshar]"", ""[shedy]"", ""[okal@152;y]"", {""slot"": ""DAR""}, ""[otar]"", ""[oto@152;y]"", ""[dy]"", ""[@206;ol]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.32	ZL3b	"[""ZL3b|f75r.32|G001"", ""ZL3b|f75r.32|G002"", ""ZL3b|f75r.32|G003"", ""ZL3b|f75r.32|G004"", ""ZL3b|f75r.32|G005"", ""ZL3b|f75r.32|G006"", ""ZL3b|f75r.32|G007"", ""ZL3b|f75r.32|G008"", ""ZL3b|f75r.32|G009"", ""ZL3b|f75r.32|G010""]"	"[""polshy"", ""dal"", ""shedy"", ""qokain"", ""dar"", ""chsdy"", ""shedy"", ""qotar"", ""shedy"", ""ldy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[polshy]"", ""[dal]"", ""[shedy]"", ""Wasser?"", {""slot"": ""DAR""}, ""[chsdy]"", ""[shedy]"", ""[qotar]"", ""[shedy]"", ""[ldy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.32	IT2a	"[""IT2a|f75r.32|G001"", ""IT2a|f75r.32|G002"", ""IT2a|f75r.32|G003"", ""IT2a|f75r.32|G004"", ""IT2a|f75r.32|G005"", ""IT2a|f75r.32|G006"", ""IT2a|f75r.32|G007"", ""IT2a|f75r.32|G008"", ""IT2a|f75r.32|G009"", ""IT2a|f75r.32|G010""]"	"[""polshy"", ""dal"", ""shedy"", ""qokain"", ""das"", ""chsdy"", ""shedy"", ""qokar"", ""shedy"", ""ldy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[polshy]"", ""[dal]"", ""[shedy]"", ""Wasser?"", ""[das]"", ""[chsdy]"", ""[shedy]"", ""[qokar]"", ""[shedy]"", ""[ldy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.32	RF1b	"[""RF1b|f75r.32|G001"", ""RF1b|f75r.32|G002"", ""RF1b|f75r.32|G003"", ""RF1b|f75r.32|G004"", ""RF1b|f75r.32|G005"", ""RF1b|f75r.32|G006"", ""RF1b|f75r.32|G007"", ""RF1b|f75r.32|G008"", ""RF1b|f75r.32|G009"", ""RF1b|f75r.32|G010""]"	"[""polshy"", ""dal"", ""shedy"", ""qokain"", ""dar"", ""chsdy"", ""shedy"", ""qokar"", ""she@152;y"", ""ldy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[polshy]"", ""[dal]"", ""[shedy]"", ""Wasser?"", {""slot"": ""DAR""}, ""[chsdy]"", ""[shedy]"", ""[qokar]"", ""[she@152;y]"", ""[ldy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.34	ZL3b	"[""ZL3b|f75r.34|G001"", ""ZL3b|f75r.34|G002"", ""ZL3b|f75r.34|G003"", ""ZL3b|f75r.34|G004"", ""ZL3b|f75r.34|G005"", ""ZL3b|f75r.34|G006"", ""ZL3b|f75r.34|G007"", ""ZL3b|f75r.34|G008"", ""ZL3b|f75r.34|G009"", ""ZL3b|f75r.34|G010""]"	"[""s"", ""olkedy"", ""okal"", ""dar"", ""oty"", ""okar"", ""otar"", ""ol"", ""kain"", ""oltedy""]"	"[""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE""]"	"[""[s]"", ""[olkedy]"", ""[okal]"", {""slot"": ""DAR""}, ""[oty]"", ""[okar]"", ""[otar]"", ""[ol]"", ""[kain]"", ""[oltedy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.34	IT2a	"[""IT2a|f75r.34|G001"", ""IT2a|f75r.34|G002"", ""IT2a|f75r.34|G003"", ""IT2a|f75r.34|G004"", ""IT2a|f75r.34|G005"", ""IT2a|f75r.34|G006"", ""IT2a|f75r.34|G007"", ""IT2a|f75r.34|G008"", ""IT2a|f75r.34|G009""]"	"[""solkedy"", ""okal"", ""dar"", ""oty"", ""otar"", ""otar"", ""ol"", ""kain"", ""olkedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[solkedy]"", ""[okal]"", {""slot"": ""DAR""}, ""[oty]"", ""[otar]"", ""[otar]"", ""[ol]"", ""[kain]"", ""[olkedy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.34	RF1b	"[""RF1b|f75r.34|G001"", ""RF1b|f75r.34|G002"", ""RF1b|f75r.34|G003"", ""RF1b|f75r.34|G004"", ""RF1b|f75r.34|G005"", ""RF1b|f75r.34|G006"", ""RF1b|f75r.34|G007"", ""RF1b|f75r.34|G008"", ""RF1b|f75r.34|G009"", ""RF1b|f75r.34|G010""]"	"[""s"", ""olke@152;y"", ""okal"", ""dar"", ""oty"", ""okar"", ""otar"", ""ol"", ""kain"", ""olkedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[s]"", ""[olke@152;y]"", ""[okal]"", {""slot"": ""DAR""}, ""[oty]"", ""[okar]"", ""[otar]"", ""[ol]"", ""[kain]"", ""[olkedy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.35	ZL3b	"[""ZL3b|f75r.35|G001"", ""ZL3b|f75r.35|G002"", ""ZL3b|f75r.35|G003"", ""ZL3b|f75r.35|G004"", ""ZL3b|f75r.35|G005"", ""ZL3b|f75r.35|G006"", ""ZL3b|f75r.35|G007"", ""ZL3b|f75r.35|G008""]"	"[""qokain"", ""sheety"", ""qokain"", ""dar"", ""dar"", ""shedy"", ""qoka[in:r]"", ""oldy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Wasser?"", ""[sheety]"", ""Wasser?"", {""slot"": ""DAR""}, {""slot"": ""DAR""}, ""[shedy]"", ""[qoka[in:r]]"", ""[oldy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.35	IT2a	"[""IT2a|f75r.35|G001"", ""IT2a|f75r.35|G002"", ""IT2a|f75r.35|G003"", ""IT2a|f75r.35|G004"", ""IT2a|f75r.35|G005"", ""IT2a|f75r.35|G006"", ""IT2a|f75r.35|G007"", ""IT2a|f75r.35|G008"", ""IT2a|f75r.35|G009""]"	"[""qokain"", ""sheety"", ""qokain"", ""dar"", ""dar"", ""shedy"", ""qokar"", ""ol"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Wasser?"", ""[sheety]"", ""Wasser?"", {""slot"": ""DAR""}, {""slot"": ""DAR""}, ""[shedy]"", ""[qokar]"", ""[ol]"", ""[dy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.35	RF1b	"[""RF1b|f75r.35|G001"", ""RF1b|f75r.35|G002"", ""RF1b|f75r.35|G003"", ""RF1b|f75r.35|G004"", ""RF1b|f75r.35|G005"", ""RF1b|f75r.35|G006"", ""RF1b|f75r.35|G007"", ""RF1b|f75r.35|G008""]"	"[""qokain"", ""sheety"", ""qokain"", ""dar"", ""dar"", ""{ch'}edy"", ""qokain"", ""oldy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Wasser?"", ""[sheety]"", ""Wasser?"", {""slot"": ""DAR""}, {""slot"": ""DAR""}, ""[{ch'}edy]"", ""Wasser?"", ""[oldy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.36	ZL3b	"[""ZL3b|f75r.36|G001"", ""ZL3b|f75r.36|G002"", ""ZL3b|f75r.36|G003"", ""ZL3b|f75r.36|G004"", ""ZL3b|f75r.36|G005"", ""ZL3b|f75r.36|G006"", ""ZL3b|f75r.36|G007""]"	"[""sol"", ""keedy"", ""qokeedy"", ""qokey"", ""okar"", ""otar"", ""dardardy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sol]"", ""[keedy]"", ""[qokeedy]"", ""[qokey]"", ""[okar]"", ""[otar]"", ""[dardardy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.36	IT2a	"[""IT2a|f75r.36|G001"", ""IT2a|f75r.36|G002"", ""IT2a|f75r.36|G003"", ""IT2a|f75r.36|G004"", ""IT2a|f75r.36|G005"", ""IT2a|f75r.36|G006"", ""IT2a|f75r.36|G007"", ""IT2a|f75r.36|G008"", ""IT2a|f75r.36|G009""]"	"[""sol"", ""keedy"", ""qokeedy"", ""qokey"", ""okar"", ""otar"", ""dar"", ""dar"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sol]"", ""[keedy]"", ""[qokeedy]"", ""[qokey]"", ""[okar]"", ""[otar]"", {""slot"": ""DAR""}, {""slot"": ""DAR""}, ""[dy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.36	RF1b	"[""RF1b|f75r.36|G001"", ""RF1b|f75r.36|G002"", ""RF1b|f75r.36|G003"", ""RF1b|f75r.36|G004"", ""RF1b|f75r.36|G005"", ""RF1b|f75r.36|G006"", ""RF1b|f75r.36|G007"", ""RF1b|f75r.36|G008"", ""RF1b|f75r.36|G009""]"	"[""sol"", ""keedy"", ""qokee@152;y"", ""qokey"", ""okar"", ""otar"", ""dar"", ""dar"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE""]"	"[""[sol]"", ""[keedy]"", ""[qokee@152;y]"", ""[qokey]"", ""[okar]"", ""[otar]"", {""slot"": ""DAR""}, {""slot"": ""DAR""}, ""[dy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.40	ZL3b	"[""ZL3b|f75r.40|G001"", ""ZL3b|f75r.40|G002"", ""ZL3b|f75r.40|G003"", ""ZL3b|f75r.40|G004"", ""ZL3b|f75r.40|G005"", ""ZL3b|f75r.40|G006"", ""ZL3b|f75r.40|G007""]"	"[""dar"", ""shedy"", ""qokain"", ""shedy"", ""dal"", ""keedy"", ""rshedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE""]"	"[{""slot"": ""DAR""}, ""[shedy]"", ""Wasser?"", ""[shedy]"", ""[dal]"", ""[keedy]"", ""[rshedy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.40	IT2a	"[""IT2a|f75r.40|G001"", ""IT2a|f75r.40|G002"", ""IT2a|f75r.40|G003"", ""IT2a|f75r.40|G004"", ""IT2a|f75r.40|G005"", ""IT2a|f75r.40|G006"", ""IT2a|f75r.40|G007""]"	"[""dar"", ""shedy"", ""qokain"", ""shedy"", ""dal"", ""keedy"", ""rshedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[{""slot"": ""DAR""}, ""[shedy]"", ""Wasser?"", ""[shedy]"", ""[dal]"", ""[keedy]"", ""[rshedy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.40	RF1b	"[""RF1b|f75r.40|G001"", ""RF1b|f75r.40|G002"", ""RF1b|f75r.40|G003"", ""RF1b|f75r.40|G004"", ""RF1b|f75r.40|G005"", ""RF1b|f75r.40|G006"", ""RF1b|f75r.40|G007""]"	"[""dar"", ""shedy"", ""qokain"", ""{ch'}e@152;y"", ""dal"", ""keedy"", ""rshedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[{""slot"": ""DAR""}, ""[shedy]"", ""Wasser?"", ""[{ch'}e@152;y]"", ""[dal]"", ""[keedy]"", ""[rshedy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.42	ZL3b	"[""ZL3b|f75r.42|G001"", ""ZL3b|f75r.42|G002"", ""ZL3b|f75r.42|G003"", ""ZL3b|f75r.42|G004"", ""ZL3b|f75r.42|G005"", ""ZL3b|f75r.42|G006""]"	"[""dshedy"", ""qokedy"", ""qokeedy"", ""qoteey"", ""qoteedy"", ""d[o:a]r""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dshedy]"", ""[qokedy]"", ""[qokeedy]"", ""[qoteey]"", ""[qoteedy]"", ""[d[o:a]r]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.42	IT2a	"[""IT2a|f75r.42|G001"", ""IT2a|f75r.42|G002"", ""IT2a|f75r.42|G003"", ""IT2a|f75r.42|G004"", ""IT2a|f75r.42|G005"", ""IT2a|f75r.42|G006""]"	"[""dshedy"", ""qokedy"", ""c"", ""qoteey"", ""qoteedy"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dshedy]"", ""[qokedy]"", ""[c]"", ""[qoteey]"", ""[qoteedy]"", {""slot"": ""DAR""}]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.42	RF1b	"[""RF1b|f75r.42|G001"", ""RF1b|f75r.42|G002"", ""RF1b|f75r.42|G003"", ""RF1b|f75r.42|G004"", ""RF1b|f75r.42|G005"", ""RF1b|f75r.42|G006""]"	"[""dshedy"", ""qokedy"", ""qokeedy"", ""qoteey"", ""qotee@152;y"", ""d@221;r""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dshedy]"", ""[qokedy]"", ""[qokeedy]"", ""[qoteey]"", ""[qotee@152;y]"", ""[d@221;r]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.44	ZL3b	"[""ZL3b|f75r.44|G001"", ""ZL3b|f75r.44|G002"", ""ZL3b|f75r.44|G003"", ""ZL3b|f75r.44|G004"", ""ZL3b|f75r.44|G005"", ""ZL3b|f75r.44|G006"", ""ZL3b|f75r.44|G007"", ""ZL3b|f75r.44|G008"", ""ZL3b|f75r.44|G009"", ""ZL3b|f75r.44|G010"", ""ZL3b|f75r.44|G011"", ""ZL3b|f75r.44|G012""]"	"[""dchedy"", ""sain"", ""okedy"", ""qokedy"", ""otedy"", ""okoldy"", ""otar"", ""otam"", ""olaiin"", ""ch"", ""dar"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE""]"	"[""[dchedy]"", ""[sain]"", ""[okedy]"", ""[qokedy]"", ""[otedy]"", ""[okoldy]"", ""[otar]"", ""[otam]"", ""[olaiin]"", ""[ch]"", {""slot"": ""DAR""}, ""[dy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.44	IT2a	"[""IT2a|f75r.44|G001"", ""IT2a|f75r.44|G002"", ""IT2a|f75r.44|G003"", ""IT2a|f75r.44|G004"", ""IT2a|f75r.44|G005"", ""IT2a|f75r.44|G006"", ""IT2a|f75r.44|G007"", ""IT2a|f75r.44|G008"", ""IT2a|f75r.44|G009"", ""IT2a|f75r.44|G010"", ""IT2a|f75r.44|G011""]"	"[""dchedy"", ""sain"", ""okedy"", ""qokedy"", ""otedy"", ""okoldy"", ""otar"", ""otam"", ""olaiin"", ""chdar"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchedy]"", ""[sain]"", ""[okedy]"", ""[qokedy]"", ""[otedy]"", ""[okoldy]"", ""[otar]"", ""[otam]"", ""[olaiin]"", ""[chdar]"", ""[dy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
f75r.44	RF1b	"[""RF1b|f75r.44|G001"", ""RF1b|f75r.44|G002"", ""RF1b|f75r.44|G003"", ""RF1b|f75r.44|G004"", ""RF1b|f75r.44|G005"", ""RF1b|f75r.44|G006"", ""RF1b|f75r.44|G007"", ""RF1b|f75r.44|G008"", ""RF1b|f75r.44|G009"", ""RF1b|f75r.44|G010"", ""RF1b|f75r.44|G011"", ""RF1b|f75r.44|G012""]"	"[""dchedy"", ""sain"", ""oke@152;y"", ""qoke@152;y"", ""ote@152;y"", ""okoldy"", ""otar"", ""otam"", ""olaiin"", ""ch"", ""dar"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DRAWING_INTERRUPTION"", ""DEFINITE_SPACE""]"	"[""[dchedy]"", ""[sain]"", ""[oke@152;y]"", ""[qoke@152;y]"", ""[ote@152;y]"", ""[okoldy]"", ""[otar]"", ""[otam]"", ""[olaiin]"", ""[ch]"", {""slot"": ""DAR""}, ""[dy]""]"	C0_MATERIAL_PROPERTY_RIVALS_NOT_WORD_IDENTIFICATION
