astro_group_id	page	unit_id	locus	record	physical_line	event_index	slot_address	surface	exact_opaque_id	opaque_id_status	diagram_formal_role	formal_operation	global_default_mnemonic_German	mnemonic_license	local_slot_default_English_V22	local_slot_status	unit_reading_ref	line_is_sentence	direct_f68_f69_join	source_event_serial	source_artifact
A0011	f67r2	A1	f67r2.4	DIAGRAM	f67r2.4	2	f67r2:f67r2.4:2	sykos	ASTRO_f67r2_004_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	its ruling quality	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11851	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0012	f67r2	A1	f67r2.5	DIAGRAM	f67r2.5	1	f67r2:f67r2.5:1	ykeody	ASTRO_f67r2_005_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	Leo: protect the heart and upper back; avoid invasive treatment there	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11852	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0013	f67r2	A1	f67r2.5	DIAGRAM	f67r2.5	2	f67r2:f67r2.5:2	okchy	ASTRO_f67r2_005_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	its ruling quality	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11853	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0014	f67r2	A1	f67r2.6	DIAGRAM	f67r2.6	1	f67r2:f67r2.6:1	dchetay	ASTRO_f67r2_006_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	Virgo: protect the belly and intestines; avoid invasive treatment there	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11854	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0015	f67r2	A1	f67r2.7	DIAGRAM	f67r2.7	1	f67r2:f67r2.7:1	ykchy	ASTRO_f67r2_007_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	Libra: protect the lower back and kidneys; avoid invasive treatment there	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11855	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0016	f67r2	A1	f67r2.7	DIAGRAM	f67r2.7	2	f67r2:f67r2.7:2	kchey	ASTRO_f67r2_007_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	its ruling quality	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11856	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0017	f67r2	A1	f67r2.7	DIAGRAM	f67r2.7	3	f67r2:f67r2.7:3	ykchys	ASTRO_f67r2_007_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	its application rule	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11857	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0018	f67r2	A1	f67r2.8	DIAGRAM	f67r2.8	1	f67r2:f67r2.8:1	chkchdar	ASTRO_f67r2_008_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	Scorpio: protect the genitals and bladder; avoid invasive treatment there	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11858	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0019	f67r2	A1	f67r2.9	DIAGRAM	f67r2.9	1	f67r2:f67r2.9:1	ykar	ASTRO_f67r2_009_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	Sagittarius: protect the hips and thighs; avoid invasive treatment there	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11859	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0020	f67r2	A1	f67r2.9	DIAGRAM	f67r2.9	2	f67r2:f67r2.9:2	ykaly	ASTRO_f67r2_009_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	its ruling quality	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11860	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0021	f67r2	A1	f67r2.10	DIAGRAM	f67r2.10	1	f67r2:f67r2.10:1	lkshy	ASTRO_f67r2_010_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	Capricorn: protect the knees; avoid invasive treatment there	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11861	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0022	f67r2	A1	f67r2.10	DIAGRAM	f67r2.10	2	f67r2:f67r2.10:2	kchy	ASTRO_f67r2_010_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	its ruling quality	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11862	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0023	f67r2	A1	f67r2.10	DIAGRAM	f67r2.10	3	f67r2:f67r2.10:3	okar	ASTRO_f67r2_010_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	its application rule	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11863	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0024	f67r2	A1	f67r2.11	DIAGRAM	f67r2.11	1	f67r2:f67r2.11:1	chky	ASTRO_f67r2_011_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	Aquarius: protect the shins and ankles; avoid invasive treatment there	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11864	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0025	f67r2	A1	f67r2.11	DIAGRAM	f67r2.11	2	f67r2:f67r2.11:2	chykchs	ASTRO_f67r2_011_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	its ruling quality	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11865	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0026	f67r2	A1	f67r2.11	DIAGRAM	f67r2.11	3	f67r2:f67r2.11:3	chy	ASTRO_f67r2_011_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	its application rule	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11866	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0027	f67r2	A1	f67r2.12	DIAGRAM	f67r2.12	1	f67r2:f67r2.12:1	ykees	ASTRO_f67r2_012_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	Pisces: protect the feet; avoid invasive treatment there	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11867	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0028	f67r2	A1	f67r2.12	DIAGRAM	f67r2.12	2	f67r2:f67r2.12:2	ykchos	ASTRO_f67r2_012_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	its ruling quality	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11868	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0029	f67r2	A1	f67r2.13	DIAGRAM	f67r2.13	1	f67r2:f67r2.13:1	opodchol	ASTRO_f67r2_013_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	at night	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11869	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0030	f67r2	A1	f67r2.13	DIAGRAM	f67r2.13	2	f67r2:f67r2.13:2	s	ASTRO_f67r2_013_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	in the morning	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11870	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0031	f67r2	A1	f67r2.13	DIAGRAM	f67r2.13	3	f67r2:f67r2.13:3	ain	ASTRO_f67r2_013_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	for the sick person	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11871	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0032	f67r2	A1	f67r2.13	DIAGRAM	f67r2.13	4	f67r2:f67r2.13:4	aldy	ASTRO_f67r2_013_04	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	at the affected place	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11872	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0033	f67r2	A1	f67r2.14	DIAGRAM	f67r2.14	1	f67r2:f67r2.14:1	soeey	ASTRO_f67r2_014_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	in the morning	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11873	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0034	f67r2	A1	f67r2.14	DIAGRAM	f67r2.14	2	f67r2:f67r2.14:2	doiin	ASTRO_f67r2_014_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	for the sick person	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11874	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0035	f67r2	A1	f67r2.14	DIAGRAM	f67r2.14	3	f67r2:f67r2.14:3	oldy	ASTRO_f67r2_014_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	at the affected place	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11875	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0036	f67r2	A1	f67r2.15	DIAGRAM	f67r2.15	1	f67r2:f67r2.15:1	dolchsody	ASTRO_f67r2_015_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	sevenfold governor 1: Saturn	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11876	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0037	f67r2	A1	f67r2.16	DIAGRAM	f67r2.16	1	f67r2:f67r2.16:1	odaeiin	ASTRO_f67r2_016_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	at the affected place	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11877	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0038	f67r2	A1	f67r2.16	DIAGRAM	f67r2.16	2	f67r2:f67r2.16:2	okoes	ASTRO_f67r2_016_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	repeat once	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11878	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0039	f67r2	A1	f67r2.16	DIAGRAM	f67r2.16	3	f67r2:f67r2.16:3	oekain	ASTRO_f67r2_016_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	do not overheat	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11879	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0040	f67r2	A1	f67r2.16	DIAGRAM	f67r2.16	4	f67r2:f67r2.16:4	y	ASTRO_f67r2_016_04	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	let it settle	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11880	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0041	f67r2	A1	f67r2.17	DIAGRAM	f67r2.17	1	f67r2:f67r2.17:1	otchey	ASTRO_f67r2_017_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	repeat once	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11881	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0042	f67r2	A1	f67r2.17	DIAGRAM	f67r2.17	2	f67r2:f67r2.17:2	soraiir	ASTRO_f67r2_017_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	do not overheat	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11882	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0043	f67r2	A1	f67r2.17	DIAGRAM	f67r2.17	3	f67r2:f67r2.17:3	dy	ASTRO_f67r2_017_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	let it settle	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11883	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
A0044	f67r2	A1	f67r2.18	DIAGRAM	f67r2.18	1	f67r2:f67r2.18:1	qopchy	ASTRO_f67r2_018_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	do not overheat	LOCAL_ASTRO_MNEMONIC_NOT_WORD_OR_CROSSPAGE_VALUE	A1	NO	NONE	11884	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
