page	locus	record	unit_id	event_index	surface	joint_tuple_id	page_host	formal_formula	selected_layer	selected_working_value_German	atomic_selection_status	strict_tier_a_control_prompt	image_supplied_owner	local_source_expansion_German	default_status	source_expansion_authority	rule
f10r	f10r.5	1	H1	1	qokchy	9ad66e67803a12e745de	okchy	UNKNOWN_HOST[OKCHY]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		PICTURED_SKABIOSA_OR_DEVILS_BIT_LIKE_PLANT__IMAGE_HYPOTHESIS	gebrauche die frisch bereitete Arznei	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.5	1	H1	2	qotchol	e8a6105b5c3a6220b440	chol	FRAME_OT(UNKNOWN_HOST[CHOL])	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		PICTURED_SKABIOSA_OR_DEVILS_BIT_LIKE_PLANT__IMAGE_HYPOTHESIS	wende sie warm an	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.5	1	H1	3	chol	dcda95c81a5460feb191	l	FRAME_O(LINK)	FORMAL_CONTROL	VERKNUEPFEN	FORMAL_CONTROL_OPERATOR	AKTIVEN_ARBEITSSTAND_VERKNUEPFEN	PICTURED_SKABIOSA_OR_DEVILS_BIT_LIKE_PLANT__IMAGE_HYPOTHESIS	Mit der vorigen Zubereitung weiter	FORMAL_CONTROL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.5	1	H1	4	cthy	e0b630cb1b5df5e7105b	cthy	UNKNOWN_HOST[CTHY]	EXACT_CARD_MNEMONIC	BEREIT?	EXPLORATORY_EXACT_CARD_MNEMONIC		PICTURED_SKABIOSA_OR_DEVILS_BIT_LIKE_PLANT__IMAGE_HYPOTHESIS	Sobald die Zubereitung gebrauchsfertig ist	EXACT_CARD_MNEMONIC_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.6	2	H2	1	ycheor	7249edc4df3419c26999	ycheor	UNKNOWN_HOST[YCHEOR]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	sie wächst auf feuchtem Wiesengrund	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.6	2	H2	2	cthy	e0b630cb1b5df5e7105b	cthy	UNKNOWN_HOST[CTHY]	EXACT_CARD_MNEMONIC	BEREIT?	EXPLORATORY_EXACT_CARD_MNEMONIC		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Sobald die Zubereitung gebrauchsfertig ist	EXACT_CARD_MNEMONIC_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.6	2	H2	3	chor	7a4bb8136330ee4e6e56	or	UNKNOWN_HOST[OR]	WEAK_HOST_MNEMONIC	BEREITUNG?	EXPLORATORY_WEAK_WHOLE_HOST_MNEMONIC		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Die bereitete Arbeitsflüssigkeit	WEAK_HOST_MNEMONIC_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.6	2	H2	4	cthaiin	f3c23f42baf625639e1e	cth	UNKNOWN_HOST[CTH] + <ARG_AIIN>	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	gib den ausgepressten Saft hinzu	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.6	2	H2	5	qoctholy	af816c04e65874a0f2fa	octholy	UNKNOWN_HOST[OCTHOLY]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	koche es sanft	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.6	2	H2	6	dy	b921a237be883a820352	y	UNKNOWN_HOST[Y]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Diese aktive Portion	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.6	2	H2	7	chy	b921a237be883a820352	y	UNKNOWN_HOST[Y]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Diese aktive Portion	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.6	2	H2	8	taiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	EXACT_CARD_MNEMONIC	MASS?	EXPLORATORY_EXACT_CARD_MNEMONIC		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Ein vorgeschriebenes Maß	EXACT_CARD_MNEMONIC_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.6	2	H2	9	shy	b921a237be883a820352	y	UNKNOWN_HOST[Y]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Diese aktive Portion	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.8	2	H2	1	qotchor	10488b911aae52b3b334	chor	FRAME_OT(UNKNOWN_HOST[CHOR])	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	vor der Blüte gesammelt	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.8	2	H2	2	chor	7a4bb8136330ee4e6e56	or	UNKNOWN_HOST[OR]	WEAK_HOST_MNEMONIC	BEREITUNG?	EXPLORATORY_WEAK_WHOLE_HOST_MNEMONIC		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Die bereitete Arbeitsflüssigkeit	WEAK_HOST_MNEMONIC_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.8	2	H2	3	otol	497cbd9c7401810ff56b	ol	FRAME_OT(UNKNOWN_HOST[OL])	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	eine Handvoll	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.8	2	H2	4	chol	dcda95c81a5460feb191	l	FRAME_O(LINK)	FORMAL_CONTROL	VERKNUEPFEN	FORMAL_CONTROL_OPERATOR	AKTIVEN_ARBEITSSTAND_VERKNUEPFEN	SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Mit der vorigen Zubereitung weiter	FORMAL_CONTROL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.8	2	H2	5	cholor	dec401773c1f0347793d	olor	UNKNOWN_HOST[OLOR]	EXACT_CARD_MNEMONIC	ZUVOR?	EXPOSED_EXACT_CARD_MNEMONIC_TWO_EVENTS		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Aus dem vorigen Ansatz entnehmen	EXACT_CARD_MNEMONIC_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.8	2	H2	6	chol	dcda95c81a5460feb191	l	FRAME_O(LINK)	FORMAL_CONTROL	VERKNUEPFEN	FORMAL_CONTROL_OPERATOR	AKTIVEN_ARBEITSSTAND_VERKNUEPFEN	SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Mit der vorigen Zubereitung weiter	FORMAL_CONTROL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.8	2	H2	7	daiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	EXACT_CARD_MNEMONIC	MASS?	EXPLORATORY_EXACT_CARD_MNEMONIC	VORGABEPARAMETER?	SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Ein vorgeschriebenes Maß	EXACT_CARD_MNEMONIC_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.8	2	H2	8	dar	4d4559019a961b834aa1	ar	UNKNOWN_HOST[AR]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Daraus, aus demselben Ansatz	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.9	2	H2	1	oykchor	27d97af8c96eb056c2e6	oykchor	UNKNOWN_HOST[OYKCHOR]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	wenn sich die Blüte geöffnet hat	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.9	2	H2	2	shor	7a4bb8136330ee4e6e56	or	UNKNOWN_HOST[OR]	WEAK_HOST_MNEMONIC	BEREITUNG?	EXPLORATORY_WEAK_WHOLE_HOST_MNEMONIC		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Die bereitete Arbeitsflüssigkeit	WEAK_HOST_MNEMONIC_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.9	2	H2	3	chor	7a4bb8136330ee4e6e56	or	UNKNOWN_HOST[OR]	WEAK_HOST_MNEMONIC	BEREITUNG?	EXPLORATORY_WEAK_WHOLE_HOST_MNEMONIC		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Die bereitete Arbeitsflüssigkeit	WEAK_HOST_MNEMONIC_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.9	2	H2	4	chy	b921a237be883a820352	y	UNKNOWN_HOST[Y]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Diese aktive Portion	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.9	2	H2	5	kaiiin	409de02322e7b2ca0c62	kaiiin	UNKNOWN_HOST[KAIIIN]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	bis ein bitterer Geschmack bleibt	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.9	2	H2	6	dy	b921a237be883a820352	y	UNKNOWN_HOST[Y]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	Diese aktive Portion	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f10r	f10r.9	2	H2	7	chodaiin	834825c61d048a6b5628	d	FRAME_O(UNKNOWN_HOST[D] + <ARG_AIIN>)	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		SAME_PICTURED_F10R_PLANT__RECORD_CONTINUITY_HYPOTHESIS	bewahre diesen Anteil unter Öl	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f11r	f11r.1	1	H3	1	tshol	953ad19b79517fc8a211	shol	UNKNOWN_HOST[SHOL]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		PICTURED_SMALL_SHADE_PLANT__VIOLET_LEAD	sammle die Wurzel im Frühjahr	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f11r	f11r.1	1	H3	2	schoal	428a5e3662aa57b4b256	cho	UNKNOWN_HOST[CHO] + <ARG_AL>	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		PICTURED_SMALL_SHADE_PLANT__VIOLET_LEAD	vom schattigen Waldort	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f11r	f11r.1	1	H3	3	cfhy	bdad9f9ea8b80f141496	cfhy	UNKNOWN_HOST[CFHY]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		PICTURED_SMALL_SHADE_PLANT__VIOLET_LEAD	bevor sich die Blütenkrone öffnet	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f11r	f11r.1	1	H3	4	shfydaiin	a8af08e69edab8e54f15	fyd	UNKNOWN_HOST[FYD] + <ARG_AIIN>	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		PICTURED_SMALL_SHADE_PLANT__VIOLET_LEAD	presse die gequetschte Wurzel durch ein Tuch	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f11r	f11r.1	1	H3	5	cphy	deb377381ceaf55ea310	cphy	UNKNOWN_HOST[CPHY]	UNKNOWN_EXEMPLAR_TAIL	UNKNOWN	UNKNOWN_EXEMPLAR_TAIL		PICTURED_SMALL_SHADE_PLANT__VIOLET_LEAD	seihe die Flüssigkeit ein zweites Mal	UNKNOWN_EXEMPLAR_TAIL_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
f11r	f11r.1	1	H3	6	shey	b5df9126607030b95175	ey	UNKNOWN_HOST[EY]	EXACT_CARD_MNEMONIC	KLAR?	EXPOSED_EXACT_CARD_MNEMONIC_TWO_OF_FOUR_ROLES		PICTURED_SMALL_SHADE_PLANT__VIOLET_LEAD	Bis die Flüssigkeit klar abläuft	EXACT_CARD_MNEMONIC_WITH_CONTEXTUAL_SOURCE_DEFAULT	V53_OR_V54_UNIT_DEFAULT_SUPERSEDES_EVENT_FLUENCY	SHORT_CARD_NEVER_INHERITS_THE_SENTENCE_SIZED_LOCAL_EXPANSION
