page	locus	unit_id	record	line	event_index	surface	local_exemplar_id	image_or_position_owner	source_level_default_English	default_status	semantic_group_status	legacy_source_class	legacy_confidence	inheritance_context_rule	prose_card_value_imported	direct_f68r1_f69v_mapping
f67r2	f67r2.4	A1	DIAGRAM	f67r2.4	2	sykos	ASTRO_f67r2_004_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	its ruling quality	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_DIVISION	.30	Label role is inherited from the drawn twelvefold selector locus.	NO	NONE
f67r2	f67r2.5	A1	DIAGRAM	f67r2.5	1	ykeody	ASTRO_f67r2_005_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	Leo: protect the heart and upper back; avoid invasive treatment there	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_BODY_SAFETY_SELECTOR	.36	V21 local twelvefold melothesia expansion; no phonetic label claim.	NO	NONE
f67r2	f67r2.5	A1	DIAGRAM	f67r2.5	2	okchy	ASTRO_f67r2_005_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	its ruling quality	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_DIVISION	.30	Label role is inherited from the drawn twelvefold selector locus.	NO	NONE
f67r2	f67r2.6	A1	DIAGRAM	f67r2.6	1	dchetay	ASTRO_f67r2_006_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	Virgo: protect the belly and intestines; avoid invasive treatment there	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_BODY_SAFETY_SELECTOR	.36	V21 local twelvefold melothesia expansion; no phonetic label claim.	NO	NONE
f67r2	f67r2.7	A1	DIAGRAM	f67r2.7	1	ykchy	ASTRO_f67r2_007_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	Libra: protect the lower back and kidneys; avoid invasive treatment there	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_BODY_SAFETY_SELECTOR	.36	V21 local twelvefold melothesia expansion; no phonetic label claim.	NO	NONE
f67r2	f67r2.7	A1	DIAGRAM	f67r2.7	2	kchey	ASTRO_f67r2_007_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	its ruling quality	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_DIVISION	.30	Label role is inherited from the drawn twelvefold selector locus.	NO	NONE
f67r2	f67r2.7	A1	DIAGRAM	f67r2.7	3	ykchys	ASTRO_f67r2_007_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	its application rule	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_DIVISION	.30	Label role is inherited from the drawn twelvefold selector locus.	NO	NONE
f67r2	f67r2.8	A1	DIAGRAM	f67r2.8	1	chkchdar	ASTRO_f67r2_008_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	Scorpio: protect the genitals and bladder; avoid invasive treatment there	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_BODY_SAFETY_SELECTOR	.36	V21 local twelvefold melothesia expansion; no phonetic label claim.	NO	NONE
f67r2	f67r2.9	A1	DIAGRAM	f67r2.9	1	ykar	ASTRO_f67r2_009_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	Sagittarius: protect the hips and thighs; avoid invasive treatment there	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_BODY_SAFETY_SELECTOR	.36	V21 local twelvefold melothesia expansion; no phonetic label claim.	NO	NONE
f67r2	f67r2.9	A1	DIAGRAM	f67r2.9	2	ykaly	ASTRO_f67r2_009_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	its ruling quality	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_DIVISION	.30	Label role is inherited from the drawn twelvefold selector locus.	NO	NONE
f67r2	f67r2.10	A1	DIAGRAM	f67r2.10	1	lkshy	ASTRO_f67r2_010_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	Capricorn: protect the knees; avoid invasive treatment there	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_BODY_SAFETY_SELECTOR	.36	V21 local twelvefold melothesia expansion; no phonetic label claim.	NO	NONE
f67r2	f67r2.10	A1	DIAGRAM	f67r2.10	2	kchy	ASTRO_f67r2_010_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	its ruling quality	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_DIVISION	.30	Label role is inherited from the drawn twelvefold selector locus.	NO	NONE
f67r2	f67r2.10	A1	DIAGRAM	f67r2.10	3	okar	ASTRO_f67r2_010_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	its application rule	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_DIVISION	.30	Label role is inherited from the drawn twelvefold selector locus.	NO	NONE
f67r2	f67r2.11	A1	DIAGRAM	f67r2.11	1	chky	ASTRO_f67r2_011_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	Aquarius: protect the shins and ankles; avoid invasive treatment there	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_BODY_SAFETY_SELECTOR	.36	V21 local twelvefold melothesia expansion; no phonetic label claim.	NO	NONE
f67r2	f67r2.11	A1	DIAGRAM	f67r2.11	2	chykchs	ASTRO_f67r2_011_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	its ruling quality	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_DIVISION	.30	Label role is inherited from the drawn twelvefold selector locus.	NO	NONE
f67r2	f67r2.11	A1	DIAGRAM	f67r2.11	3	chy	ASTRO_f67r2_011_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	its application rule	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_DIVISION	.30	Label role is inherited from the drawn twelvefold selector locus.	NO	NONE
f67r2	f67r2.12	A1	DIAGRAM	f67r2.12	1	ykees	ASTRO_f67r2_012_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	Pisces: protect the feet; avoid invasive treatment there	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_BODY_SAFETY_SELECTOR	.36	V21 local twelvefold melothesia expansion; no phonetic label claim.	NO	NONE
f67r2	f67r2.12	A1	DIAGRAM	f67r2.12	2	ykchos	ASTRO_f67r2_012_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	its ruling quality	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	ZODIAC_DIVISION	.30	Label role is inherited from the drawn twelvefold selector locus.	NO	NONE
f67r2	f67r2.13	A1	DIAGRAM	f67r2.13	1	opodchol	ASTRO_f67r2_013_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	at night	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.13	A1	DIAGRAM	f67r2.13	2	s	ASTRO_f67r2_013_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	in the morning	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.13	A1	DIAGRAM	f67r2.13	3	ain	ASTRO_f67r2_013_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	for the sick person	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.13	A1	DIAGRAM	f67r2.13	4	aldy	ASTRO_f67r2_013_04	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	at the affected place	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.14	A1	DIAGRAM	f67r2.14	1	soeey	ASTRO_f67r2_014_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	in the morning	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.14	A1	DIAGRAM	f67r2.14	2	doiin	ASTRO_f67r2_014_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	for the sick person	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.14	A1	DIAGRAM	f67r2.14	3	oldy	ASTRO_f67r2_014_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	at the affected place	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.15	A1	DIAGRAM	f67r2.15	1	dolchsody	ASTRO_f67r2_015_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	sevenfold governor 1: Saturn	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SEVENFOLD_GOVERNOR	.29	Sevenfold label; conventional planet order is the R4 default wager.	NO	NONE
f67r2	f67r2.16	A1	DIAGRAM	f67r2.16	1	odaeiin	ASTRO_f67r2_016_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	at the affected place	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.16	A1	DIAGRAM	f67r2.16	2	okoes	ASTRO_f67r2_016_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	repeat once	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.16	A1	DIAGRAM	f67r2.16	3	oekain	ASTRO_f67r2_016_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	do not overheat	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.16	A1	DIAGRAM	f67r2.16	4	y	ASTRO_f67r2_016_04	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	let it settle	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.17	A1	DIAGRAM	f67r2.17	1	otchey	ASTRO_f67r2_017_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	repeat once	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.17	A1	DIAGRAM	f67r2.17	2	soraiir	ASTRO_f67r2_017_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	do not overheat	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.17	A1	DIAGRAM	f67r2.17	3	dy	ASTRO_f67r2_017_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	let it settle	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.18	A1	DIAGRAM	f67r2.18	1	qopchy	ASTRO_f67r2_018_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	do not overheat	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.18	A1	DIAGRAM	f67r2.18	2	daiin	ASTRO_f67r2_018_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	let it settle	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.18	A1	DIAGRAM	f67r2.18	3	dal	ASTRO_f67r2_018_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	then proceed	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.19	A1	DIAGRAM	f67r2.19	1	ydchos	ASTRO_f67r2_019_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	let it settle	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.19	A1	DIAGRAM	f67r2.19	2	ain	ASTRO_f67r2_019_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	then proceed	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.19	A1	DIAGRAM	f67r2.19	3	ar	ASTRO_f67r2_019_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the favourable condition	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.19	A1	DIAGRAM	f67r2.19	4	amy	ASTRO_f67r2_019_04	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the adverse condition	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.20	A1	DIAGRAM	f67r2.20	1	chocfhy	ASTRO_f67r2_020_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	then proceed	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.20	A1	DIAGRAM	f67r2.20	2	saral	ASTRO_f67r2_020_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the favourable condition	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.21	A1	DIAGRAM	f67r2.21	1	sain	ASTRO_f67r2_021_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the favourable condition	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.21	A1	DIAGRAM	f67r2.21	2	am	ASTRO_f67r2_021_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the adverse condition	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.21	A1	DIAGRAM	f67r2.21	3	ar	ASTRO_f67r2_021_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	as written above	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.22	A1	DIAGRAM	f67r2.22	1	okal	ASTRO_f67r2_022_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	sevenfold governor 2: Jupiter	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SEVENFOLD_GOVERNOR	.29	Sevenfold label; conventional planet order is the R4 default wager.	NO	NONE
f67r2	f67r2.23	A1	DIAGRAM	f67r2.23	1	oparchy	ASTRO_f67r2_023_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	as written above	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.23	A1	DIAGRAM	f67r2.23	2	salsain	ASTRO_f67r2_023_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	choose	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.24	A1	DIAGRAM	f67r2.24	1	sodar	ASTRO_f67r2_024_01	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	choose	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.24	A1	DIAGRAM	f67r2.24	2	ofar	ASTRO_f67r2_024_02	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	the governing influence	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
f67r2	f67r2.24	A1	DIAGRAM	f67r2.24	3	ar	ASTRO_f67r2_024_03	DIAGRAM_POSITION_IN_7_12_CONFIGURATION_SELECTOR	for this division	LOCAL_IATROMEDICAL_SELECTOR_EXPANSION_NOT_GROUP_GLOSS	UNKNOWN_LOCAL_EXEMPLAR_LABEL	SELECTOR_RULE_PROSE	.18	CONTEXT_DEFAULT: running selector instruction, source order retained.	NO	NONE
