joint_tuple_id	surface_examples_display_only	visible_occurrences	pages	autonomous_operational_value	optional_questioned_master_gloss	historical_category_attestation	dictionary_class	portable_content_value	occurrence_exemplar_status	memorized_guess_exact	apprentice_readback	source_lineage	semantic_ceiling
276a7c2d74d1143446f4	choky|oky|qoky	10	f10r|f56r|f81v|f82r|f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
27d97af8c96eb056c2e6	oykchor	1	f10r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
28ffbc88b97772a75f1e	olchedy|qolchedy	3	f81v|f82r|f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
29e0eb222ef2fb99523a	lar	1	f82r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
2b7fa918d1b2f5c656e3	lo	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
2bc2ed2630dbdaaa6b59	dalchdy	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
2c1a5fd92b9e3c762242	cheeky	2	f55v|f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
2c82523794dcb7d2b343	oiiin|soiiin	2	f81v|f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
2cc054357a929df85f64	cho|sho	4	f56r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
2cc8bb3c2af19607888f	chckhy|shckhy	4	f81v|f82r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
2d2e37ccb2dacc53ee5a	solkaiin	1	f82r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
2e2027b1951d79911e24	tchody	1	f11r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
2e7e89e0bd12b999c280	lshedy	2	f81v	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
2f1c5e56e8f0ff459065	aiin|chaiin|daiin|saiin|taiin	20	f10r|f11r|f55v|f56r|f81v|f82r|f83r	FORMAL_PARAMETER_CHANNEL__NOT_A_WORD	NONE	NONE	FORMAL_LABEL_NOT_WORD	NONE	NOT_A_CONTENT_VALUE	NONE	FORMAL_PARAMETER_CHANNEL__NOT_A_WORD	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
308e8ea2d5d190c498e8	okal|qokal	6	f55v|f81v|f82r|f83r	FORMAL_RELATION_SLOT_CHANNEL__NOT_A_WORD	NONE	NONE	FORMAL_LABEL_NOT_WORD	NONE	NOT_A_CONTENT_VALUE	NONE	FORMAL_RELATION_SLOT_CHANNEL__NOT_A_WORD	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
322281bd391aa621f568	okchol	1	f11r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
342c3f0777337648f4b3	cheedar	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
348e81ba084c5acdb32b	shecthedchy	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
3ae9a121ba0045b913e8	qokar	1	f82r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
3b70942557b3a40e8030	olkeedy|solkeedy	3	f81v|f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
3e9c7f217843b588489d	raly	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
403c1592f918c8f23b88	ykain	1	f55v	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
409de02322e7b2ca0c62	kaiiin	1	f10r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
428a5e3662aa57b4b256	schoal	1	f11r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
42cdc187d5b9ffc60063	solkey	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
433713294b25b0a12f66	lchedal	1	f81v	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
43eb9aa12959b4d5cdc9	qekey	1	f83r	EXEMPLAR_VALUE_UNKNOWN	NONE	NONE	CONTENT_CARD_UNKNOWN	NONE	MASTER_EXEMPLAR_REQUIRED	NONE	REPORT_EXEMPLAR_VALUE_UNKNOWN__DO_NOT_GUESS	V69_R4_IDENTITY_AND_COUNTS__V77_SELECTED_SOURCE_AUDIT__V79_FORMAL_DECISION	OPAQUE_CARD_FORMAL_ROLE_OR_UNKNOWN__NO_WORD_STEM_SOUND_LANGUAGE_MEANING
