u_size	primary	token	events	state	cut	prefix	suffix
115	0	aleees	1	B	2	al	eees
115	0	aleeey	5	B	2	al	eeey
115	0	aleeo	1	B	2	al	eeo
115	0	aleeod	1	B	2	al	eeod
115	0	aleeody	4	B	2	al	eeody
115	0	aleeol	2	B	2	al	eeol
115	0	aleeor	2	B	2	al	eeor
115	0	alees	2	B	2	al	ees
115	0	aleey	1	B	2	al	eey
115	0	aleod	1	B	2	al	eod
115	0	aleol	2	B	2	al	eol
115	0	aleols	1	B	2	al	eols
115	0	aleoly	1	B	2	al	eoly
115	0	aleor	1	B	2	al	eor
115	0	aleoy	1	B	2	al	eoy
115	0	ales	6	B	2	al	es
115	0	aley	4	B	2	al	ey
115	0	alg	4	B	2	al	g
115	0	all	2	B	2	al	l
115	0	alody	1	B	2	al	ody
115	0	aloiin	3	B	2	al	oiin
115	0	alol	4	B	2	al	ol
115	0	alory	1	B	2	al	ory
115	0	alos	1	B	2	al	os
115	0	aloy	2	B	2	al	oy
115	0	alr	2	B	2	al	r
115	0	als	5	B	2	al	s
115	0	alsaiin	1	B	2	al	saiin
115	0	alsairy	1	B	2	al	sairy
115	0	alsy	1	B	2	al	sy
115	0	aly	10	B	2	al	y
115	0	alyaiin	2	B	3	aly	aiin
115	0	alyain	1	B	3	aly	ain
115	0	alyair	2	B	3	aly	air
115	0	alydy	4	B	3	aly	dy
115	0	alyed	1	B	3	aly	ed
115	0	alyedy	1	B	3	aly	edy
115	0	alyeear	1	B	3	aly	eear
115	0	alyeeedy	1	B	3	aly	eeedy
115	0	alyeey	1	B	3	aly	eey
115	0	alyeo	1	B	3	aly	eo
115	0	alyeody	3	B	3	aly	eody
115	0	alyeol	1	B	3	aly	eol
115	0	alyeor	1	B	3	aly	eor
115	0	alyo	1	B	3	aly	o
115	0	alyol	3	B	3	aly	ol
115	0	alyor	1	B	3	aly	or
115	0	am	90	U	-1	NA	NA
115	0	ar	311	U	-1	NA	NA
115	0	araiin	21	B	2	ar	aiin
115	0	araiir	1	B	2	ar	aiir
115	0	araim	1	B	2	ar	aim
115	0	arain	13	B	2	ar	ain
115	0	arair	7	B	2	ar	air
115	0	aral	1	B	2	ar	al
115	0	arals	1	B	2	ar	als
115	0	araly	2	B	2	ar	aly
115	0	aram	1	B	2	ar	am
115	0	aras	1	B	2	ar	as
115	0	ard	1	B	2	ar	d
115	0	ardaiin	2	B	2	ar	daiin
115	0	ardal	6	B	2	ar	dal
115	0	ardar	2	B	2	ar	dar
115	0	ardol	1	B	2	ar	dol
115	0	ardy	13	B	2	ar	dy
115	0	areaiin	1	B	2	ar	eaiin
115	0	areal	7	B	2	ar	eal
115	0	arear	5	B	2	ar	ear
115	0	ared	6	B	2	ar	ed
115	0	aredain	1	B	2	ar	edain
115	0	aredal	1	B	2	ar	edal
115	0	aredam	1	B	2	ar	edam
115	0	aredar	2	B	2	ar	edar
115	0	aredy	27	B	2	ar	edy
115	0	aree	2	B	2	ar	ee
115	0	areear	1	B	2	ar	eear
115	0	areedain	2	B	2	ar	eedain
115	0	areedal	2	B	2	ar	eedal
115	0	areedam	1	B	2	ar	eedam
115	0	areedy	4	B	2	ar	eedy
115	0	areeedy	2	B	2	ar	eeedy
115	0	areeeo	3	B	2	ar	eeeo
115	0	areeeody	1	B	2	ar	eeeody
115	0	areeey	1	B	2	ar	eeey
115	0	areeol	8	B	2	ar	eeol
115	0	areeor	1	B	2	ar	eeor
115	0	areeos	1	B	2	ar	eeos
115	0	areesy	1	B	2	ar	eesy
115	0	areey	10	B	2	ar	eey
115	0	areo	5	B	2	ar	eo
115	0	areod	1	B	2	ar	eod
115	0	areody	4	B	2	ar	eody
115	0	areol	3	B	2	ar	eol
115	0	areor	7	B	2	ar	eor
115	0	areos	3	B	2	ar	eos
115	0	arer	1	B	2	ar	er
115	0	ares	1	B	2	ar	es
115	0	arey	12	B	2	ar	ey
115	0	ariin	2	B	2	ar	iin
115	0	arm	5	B	2	ar	m
115	0	aro	5	B	2	ar	o
115	0	arod	2	B	2	ar	od
115	0	aroiiin	1	B	2	ar	oiiin
115	0	arol	6	B	2	ar	ol
115	0	arols	2	B	2	ar	ols
115	0	aror	1	B	2	ar	or
115	0	arr	1	B	2	ar	r
115	0	ars	3	B	2	ar	s
115	0	arsaiin	1	B	2	ar	saiin
115	0	ary	1	B	2	ar	y
115	0	aryaiin	1	B	3	ary	aiin
115	0	aryain	1	B	3	ary	ain
115	0	aryair	1	B	3	ary	air
115	0	arydy	1	B	3	ary	dy
115	0	aryeal	2	B	3	ary	eal
115	0	aryear	1	B	3	ary	ear
115	0	aryedam	1	B	3	ary	edam
115	0	aryeedy	1	B	3	ary	eedy
115	0	aryeeedy	1	B	3	ary	eeedy
115	0	aryeeol	1	B	3	ary	eeol
115	0	aryeey	3	B	3	ary	eey
115	0	aryeor	2	B	3	ary	eor
115	0	aryol	1	B	3	ary	ol
115	0	aryor	1	B	3	ary	or
115	0	cha	3	B	2	ch	a
115	0	chaiiin	7	B	2	ch	aiiin
115	0	chaiin	18	B	2	ch	aiin
115	0	chaiir	12	B	2	ch	aiir
115	0	chaiis	2	B	2	ch	aiis
115	0	chail	5	B	2	ch	ail
115	0	chaim	3	B	2	ch	aim
115	0	chain	7	B	2	ch	ain
115	0	chair	7	B	2	ch	air
115	0	chal	29	B	2	ch	al
115	0	chals	2	B	2	ch	als
115	0	chaly	3	B	2	ch	aly
115	0	cham	12	B	2	ch	am
115	0	chan	9	B	2	ch	an
115	0	char	32	B	2	ch	ar
115	0	chary	7	B	2	ch	ary
115	0	chas	3	B	2	ch	as
115	0	chch	3	B	2	ch	ch
115	0	chckhaiiin	4	B	5	chckh	aiiin
115	0	chckhaiin	1	B	5	chckh	aiin
115	0	chckhaiir	2	B	5	chckh	aiir
115	0	chckhain	5	B	5	chckh	ain
115	0	chckhais	1	B	5	chckh	ais
115	0	chckhal	6	B	5	chckh	al
115	0	chckham	2	B	5	chckh	am
115	0	chckhar	2	B	5	chckh	ar
115	0	chckhary	1	B	5	chckh	ary
115	0	chckhd	2	B	5	chckh	d
115	0	chckhdaiin	4	B	5	chckh	daiin
115	0	chckhdain	1	B	5	chckh	dain
115	0	chckhdar	3	B	5	chckh	dar
115	0	chckhdor	1	B	5	chckh	dor
115	0	chckheain	1	B	5	chckh	eain
115	0	chckheal	1	B	5	chckh	eal
115	0	chckhear	2	B	5	chckh	ear
115	0	chckhedaiin	2	B	5	chckh	edaiin
115	0	chckhedain	3	B	5	chckh	edain
115	0	chckhedar	1	B	5	chckh	edar
115	0	chckhedo	1	B	5	chckh	edo
115	0	chckhedol	1	B	5	chckh	edol
115	0	chckhedor	1	B	5	chckh	edor
115	0	chckhedy	15	B	5	chckh	edy
115	0	chckheeal	1	B	5	chckh	eeal
115	0	chckheear	1	B	5	chckh	eear
115	0	chckheed	2	B	5	chckh	eed
115	0	chckheedaiin	1	B	5	chckh	eedaiin
115	0	chckheedain	2	B	5	chckh	eedain
115	0	chckheedar	4	B	5	chckh	eedar
115	0	chckheedy	2	B	5	chckh	eedy
115	0	chckheees	1	B	5	chckh	eees
115	0	chckheeey	2	B	5	chckh	eeey
115	0	chckheeody	1	B	5	chckh	eeody
115	0	chckheeol	3	B	5	chckh	eeol
115	0	chckheeor	1	B	5	chckh	eeor
115	0	chckhees	1	B	5	chckh	ees
115	0	chckheesy	1	B	5	chckh	eesy
115	0	chckheey	2	B	5	chckh	eey
115	0	chckheo	1	B	5	chckh	eo
115	0	chckheod	1	B	5	chckh	eod
115	0	chckheol	3	B	5	chckh	eol
115	0	chckheols	1	B	5	chckh	eols
115	0	chckheor	2	B	5	chckh	eor
115	0	chckhery	1	B	5	chckh	ery
115	0	chckhes	5	B	5	chckh	es
115	0	chckhey	45	U	-1	NA	NA
115	0	chckhg	3	B	5	chckh	g
115	0	chckhl	3	B	5	chckh	l
115	0	chckho	2	B	5	chckh	o
115	0	chckhody	11	B	5	chckh	ody
115	0	chckhoiiin	2	B	5	chckh	oiiin
115	0	chckhoiin	4	B	5	chckh	oiin
115	0	chckhok	1	B	5	chckh	ok
115	0	chckhol	5	B	5	chckh	ol
115	0	chckholy	1	B	5	chckh	oly
115	0	chckhory	1	B	5	chckh	ory
115	0	chckhos	2	B	5	chckh	os
115	0	chckhr	2	B	5	chckh	r
115	0	chckhs	2	B	5	chckh	s
115	0	chckhsd	1	B	5	chckh	sd
115	0	chckhsy	1	B	5	chckh	sy
115	0	chckhy	138	U	-1	NA	NA
115	0	chcphain	1	B	5	chcph	ain
115	0	chcphais	1	B	5	chcph	ais
115	0	chcphaly	1	B	5	chcph	aly
115	0	chcphdaiin	2	B	5	chcph	daiin
115	0	chcphdal	1	B	5	chcph	dal
115	0	chcphdam	1	B	5	chcph	dam
115	0	chcphdar	1	B	5	chcph	dar
115	0	chcphdy	1	B	5	chcph	dy
115	0	chcphedol	1	B	5	chcph	edol
115	0	chcphedy	1	B	5	chcph	edy
115	0	chcpheedaiin	1	B	5	chcph	eedaiin
115	0	chcpheedy	3	B	5	chcph	eedy
115	0	chcphees	1	B	5	chcph	ees
115	0	chcpheey	1	B	5	chcph	eey
115	0	chcpheor	1	B	5	chcph	eor
115	0	chcpheos	1	B	5	chcph	eos
115	0	chcphey	2	B	5	chcph	ey
115	0	chcphm	1	B	5	chcph	m
115	0	chcpho	1	B	5	chcph	o
115	0	chcphos	1	B	5	chcph	os
115	0	chcphs	1	B	5	chcph	s
115	0	chctha	1	B	5	chcth	a
115	0	chcthaiin	8	B	5	chcth	aiin
115	0	chcthaiir	1	B	5	chcth	aiir
115	0	chcthail	3	B	5	chcth	ail
115	0	chcthaim	1	B	5	chcth	aim
115	0	chcthain	2	B	5	chcth	ain
115	0	chcthair	8	B	5	chcth	air
115	0	chcthals	3	B	5	chcth	als
115	0	chcthaly	2	B	5	chcth	aly
115	0	chctham	1	B	5	chcth	am
115	0	chcthan	2	B	5	chcth	an
115	0	chcthar	10	B	5	chcth	ar
115	0	chcthary	2	B	5	chcth	ary
115	0	chcthas	3	B	5	chcth	as
115	0	chcthd	1	B	5	chcth	d
115	0	chcthdain	1	B	5	chcth	dain
115	0	chcthdar	4	B	5	chcth	dar
115	0	chcthdy	9	B	5	chcth	dy
115	0	chctheain	1	B	5	chcth	eain
115	0	chcthealy	1	B	5	chcth	ealy
115	0	chctheam	2	B	5	chcth	eam
115	0	chcthed	1	B	5	chcth	ed
115	0	chcthedaiiin	1	B	5	chcth	edaiiin
115	0	chcthedaiin	4	B	5	chcth	edaiin
115	0	chcthedal	1	B	5	chcth	edal
115	0	chcthedar	4	B	5	chcth	edar
115	0	chcthedy	9	B	5	chcth	edy
115	0	chcthee	2	B	5	chcth	ee
115	0	chctheed	4	B	5	chcth	eed
115	0	chctheedaiin	1	B	5	chcth	eedaiin
115	0	chctheedain	2	B	5	chcth	eedain
115	0	chctheedam	1	B	5	chcth	eedam
115	0	chctheedar	1	B	5	chcth	eedar
115	0	chctheedy	1	B	5	chcth	eedy
115	0	chctheeedy	1	B	5	chcth	eeedy
115	0	chctheees	1	B	5	chcth	eees
115	0	chctheeey	2	B	5	chcth	eeey
115	0	chctheeo	6	B	5	chcth	eeo
115	0	chctheeody	6	B	5	chcth	eeody
115	0	chctheeol	1	B	5	chcth	eeol
115	0	chctheeos	1	B	5	chcth	eeos
115	0	chcthees	6	B	5	chcth	ees
115	0	chctheesy	1	B	5	chcth	eesy
115	0	chctheey	4	B	5	chcth	eey
115	0	chctheo	5	B	5	chcth	eo
115	0	chctheody	6	B	5	chcth	eody
115	0	chctheol	4	B	5	chcth	eol
115	0	chctheor	5	B	5	chcth	eor
115	0	chcthesy	2	B	5	chcth	esy
115	0	chcthey	4	B	5	chcth	ey
115	0	chcthiin	5	B	5	chcth	iin
115	0	chctho	6	B	5	chcth	o
115	0	chcthod	4	B	5	chcth	od
115	0	chcthody	2	B	5	chcth	ody
115	0	chcthoiiin	1	B	5	chcth	oiiin
115	0	chcthol	1	B	5	chcth	ol
115	0	chcthols	3	B	5	chcth	ols
115	0	chctholy	3	B	5	chcth	oly
115	0	chcthom	3	B	5	chcth	om
115	0	chcthor	4	B	5	chcth	or
115	0	chcthos	6	B	5	chcth	os
115	0	chcthr	1	B	5	chcth	r
115	0	chcthsaiin	1	B	5	chcth	saiin
115	0	chcthsd	2	B	5	chcth	sd
115	0	chcthsdy	1	B	5	chcth	sdy
115	0	chcthy	7	B	5	chcth	y
115	0	chd	9	B	2	ch	d
115	0	chdaiiin	3	B	2	ch	daiiin
115	0	chdaiin	33	B	2	ch	daiin
115	0	chdain	6	B	2	ch	dain
115	0	chdair	1	B	2	ch	dair
115	0	chdal	3	B	2	ch	dal
115	0	chdaly	1	B	2	ch	daly
115	0	chdam	9	B	2	ch	dam
115	0	chdar	1	B	2	ch	dar
115	0	chdl	2	B	2	ch	dl
115	0	chdo	2	B	2	ch	do
115	0	chdol	4	B	2	ch	dol
115	0	chdor	9	B	2	ch	dor
115	0	chdy	244	U	-1	NA	NA
115	0	che	6	B	2	ch	e
115	0	cheain	6	B	2	ch	eain
115	0	cheal	1	B	2	ch	eal
115	0	cheam	5	B	2	ch	eam
115	0	chear	3	B	2	ch	ear
115	0	ched	12	B	2	ch	ed
115	0	chedaiiin	1	B	2	ch	edaiiin
115	0	chedaiin	11	B	2	ch	edaiin
115	0	chedain	10	B	2	ch	edain
115	0	chedair	7	B	2	ch	edair
115	0	chedal	17	B	2	ch	edal
115	0	chedam	2	B	2	ch	edam
115	0	chedar	7	B	2	ch	edar
115	0	chedo	11	B	2	ch	edo
115	0	chedol	2	B	2	ch	edol
115	0	chedor	1	B	2	ch	edor
115	0	chedy	696	U	-1	NA	NA
115	0	chee	1	B	2	ch	ee
115	0	cheeal	3	B	2	ch	eeal
115	0	cheeam	1	B	2	ch	eeam
115	0	cheear	8	B	2	ch	eear
115	0	cheed	15	B	2	ch	eed
115	0	cheedaiin	5	B	2	ch	eedaiin
115	0	cheedal	3	B	2	ch	eedal
115	0	cheedar	11	B	2	ch	eedar
115	0	cheedo	4	B	2	ch	eedo
115	0	cheedy	73	U	-1	NA	NA
115	0	cheeedy	1	B	2	ch	eeedy
115	0	cheeeo	1	B	2	ch	eeeo
115	0	cheeeody	2	B	2	ch	eeeody
115	0	cheeeos	3	B	2	ch	eeeos
115	0	cheees	13	B	2	ch	eees
115	0	cheeey	21	B	2	ch	eeey
115	0	cheeo	13	B	2	ch	eeo
115	0	cheeod	4	B	2	ch	eeod
115	0	cheeody	10	B	2	ch	eeody
115	0	cheeor	26	B	2	ch	eeor
115	0	cheeos	6	B	2	ch	eeos
115	0	cheeoy	1	B	2	ch	eeoy
115	0	chees	16	B	2	ch	ees
115	0	cheesy	4	B	2	ch	eesy
115	0	cheey	175	U	-1	NA	NA
115	0	cheod	14	B	2	ch	eod
115	0	cheody	1	B	2	ch	eody
115	0	cheol	107	U	-1	NA	NA
115	0	cheols	1	B	2	ch	eols
115	0	cheoly	1	B	2	ch	eoly
115	0	cheom	1	B	2	ch	eom
115	0	cheor	2	B	2	ch	eor
115	0	cheos	1	B	2	ch	eos
115	0	cheoy	2	B	2	ch	eoy
115	0	chery	1	B	2	ch	ery
115	0	ches	12	B	2	ch	es
115	0	chesy	2	B	2	ch	esy
115	0	chey	291	U	-1	NA	NA
115	0	chg	2	B	2	ch	g
115	0	chiiin	2	B	2	ch	iiin
115	0	chiin	1	B	2	ch	iin
115	0	chl	2	B	2	ch	l
115	0	chm	1	B	2	ch	m
115	0	cho	3	B	2	ch	o
115	0	chody	23	B	2	ch	ody
115	0	choiiin	1	B	2	ch	oiiin
115	0	choiin	15	B	2	ch	oiin
115	0	chok	1	B	2	ch	ok
115	0	chol	136	U	-1	NA	NA
115	0	chols	2	B	2	ch	ols
115	0	choly	7	B	2	ch	oly
115	0	chom	9	B	2	ch	om
115	0	chor	68	U	-1	NA	NA
115	0	chos	4	B	2	ch	os
115	0	choy	1	B	2	ch	oy
115	0	chr	8	B	2	ch	r
115	0	chs	34	U	-1	NA	NA
115	0	chsaiin	3	B	2	ch	saiin
115	0	chsairy	1	B	2	ch	sairy
115	0	chsdy	2	B	2	ch	sdy
115	0	chsy	4	B	2	ch	sy
115	0	chy	43	B	2	ch	y
115	0	ckhaiiin	1	B	3	ckh	aiiin
115	0	ckhaiin	4	B	3	ckh	aiin
115	0	ckhair	3	B	3	ckh	air
115	0	ckhal	6	B	3	ckh	al
115	0	ckhar	11	B	3	ckh	ar
115	0	ckhd	3	B	3	ckh	d
115	0	ckhdaiiin	1	B	3	ckh	daiiin
115	0	ckhdaiin	1	B	3	ckh	daiin
115	0	ckhdain	3	B	3	ckh	dain
115	0	ckhdal	2	B	3	ckh	dal
115	0	ckhdam	1	B	3	ckh	dam
115	0	ckhdar	1	B	3	ckh	dar
115	0	ckhdol	1	B	3	ckh	dol
115	0	ckhdor	1	B	3	ckh	dor
115	0	ckhdy	2	B	3	ckh	dy
115	0	ckhear	1	B	3	ckh	ear
115	0	ckhedaiin	1	B	3	ckh	edaiin
115	0	ckhedain	2	B	3	ckh	edain
115	0	ckhedal	5	B	3	ckh	edal
115	0	ckhedam	1	B	3	ckh	edam
115	0	ckhedar	1	B	3	ckh	edar
115	0	ckhedol	1	B	3	ckh	edol
115	0	ckhedy	3	B	3	ckh	edy
115	0	ckheeal	4	B	3	ckh	eeal
115	0	ckheed	6	B	3	ckh	eed
115	0	ckheedaiin	1	B	3	ckh	eedaiin
115	0	ckheedar	5	B	3	ckh	eedar
115	0	ckheedy	6	B	3	ckh	eedy
115	0	ckheeedy	1	B	3	ckh	eeedy
115	0	ckheeeody	1	B	3	ckh	eeeody
115	0	ckheees	1	B	3	ckh	eees
115	0	ckheeo	4	B	3	ckh	eeo
115	0	ckheeod	1	B	3	ckh	eeod
115	0	ckheeor	3	B	3	ckh	eeor
115	0	ckhees	3	B	3	ckh	ees
115	0	ckheesy	1	B	3	ckh	eesy
115	0	ckheod	3	B	3	ckh	eod
115	0	ckheody	1	B	3	ckh	eody
115	0	ckheol	1	B	3	ckh	eol
115	0	ckheoly	1	B	3	ckh	eoly
115	0	ckheor	1	B	3	ckh	eor
115	0	ckheoy	2	B	3	ckh	eoy
115	0	ckhes	4	B	3	ckh	es
115	0	ckhey	3	B	3	ckh	ey
115	0	ckho	1	B	3	ckh	o
115	0	ckhod	1	B	3	ckh	od
115	0	ckhody	10	B	3	ckh	ody
115	0	ckhoiin	3	B	3	ckh	oiin
115	0	ckhom	1	B	3	ckh	om
115	0	ckhor	2	B	3	ckh	or
115	0	ckhos	2	B	3	ckh	os
115	0	ckhoy	1	B	3	ckh	oy
115	0	ckhs	3	B	3	ckh	s
115	0	ckhy	8	B	3	ckh	y
115	0	cphaiin	2	B	3	cph	aiin
115	0	cphal	2	B	3	cph	al
115	0	cphd	2	B	3	cph	d
115	0	cphdair	1	B	3	cph	dair
115	0	cphdal	1	B	3	cph	dal
115	0	cphdy	6	B	3	cph	dy
115	0	cpheain	2	B	3	cph	eain
115	0	cpheal	1	B	3	cph	eal
115	0	cphed	1	B	3	cph	ed
115	0	cphedair	1	B	3	cph	edair
115	0	cphedol	1	B	3	cph	edol
115	0	cphedy	2	B	3	cph	edy
115	0	cphee	1	B	3	cph	ee
115	0	cpheear	1	B	3	cph	eear
115	0	cpheedaiin	1	B	3	cph	eedaiin
115	0	cpheedain	1	B	3	cph	eedain
115	0	cpheedy	3	B	3	cph	eedy
115	0	cpheees	1	B	3	cph	eees
115	0	cpheeody	1	B	3	cph	eeody
115	0	cpheeol	1	B	3	cph	eeol
115	0	cpheeor	3	B	3	cph	eeor
115	0	cpheod	4	B	3	cph	eod
115	0	cpheody	5	B	3	cph	eody
115	0	cpheol	3	B	3	cph	eol
115	0	cpheor	4	B	3	cph	eor
115	0	cphes	1	B	3	cph	es
115	0	cphey	3	B	3	cph	ey
115	0	cphm	3	B	3	cph	m
115	0	cpho	3	B	3	cph	o
115	0	cphod	2	B	3	cph	od
115	0	cphol	4	B	3	cph	ol
115	0	cphor	1	B	3	cph	or
115	0	cphosy	1	B	3	cph	osy
115	0	cphs	1	B	3	cph	s
115	0	cthaiin	18	B	3	cth	aiin
115	0	cthail	1	B	3	cth	ail
115	0	cthaim	2	B	3	cth	aim
115	0	cthain	7	B	3	cth	ain
115	0	cthair	9	B	3	cth	air
115	0	cthaly	4	B	3	cth	aly
115	0	ctham	2	B	3	cth	am
115	0	cthary	2	B	3	cth	ary
115	0	cthdaiiin	1	B	3	cth	daiiin
115	0	cthdaly	1	B	3	cth	daly
115	0	cthdar	3	B	3	cth	dar
115	0	cthdy	33	B	3	cth	dy
115	0	cthe	2	B	3	cth	e
115	0	ctheal	5	B	3	cth	eal
115	0	cthear	6	B	3	cth	ear
115	0	cthed	8	B	3	cth	ed
