split	unit_a	unit_b	left_js_bits	right_js_bits	position_js_bits	section_js_bits	hand_js_bits	folio_js_bits	masked_frame_sorensen	shared_masked_frame_types	a_occurrence_in_shared_frame_rate	b_occurrence_in_shared_frame_rate
held	ol	y	0.2656199615533363	0.14566411890928863	0.05907568596724455	0.008906981620394425	0.004424193166908492	0.02420512753988034	0.21169036334913113	52	0.375	0.36823104693140796
held	ol	C	0.16508037081670646	0.6780736162228749	0.3353827156015529	0.03940690705160696	0.01956421168432683	0.07892896491342909	0.08292340126493324	31	0.24578651685393257	0.20815752461322082
held	ol	d	0.3224416395023007	0.33720662260411993	0.11917122840766774	0.015504632969021187	0.004400530007833524	0.07775242894710525	0.14056531703590527	46	0.3342696629213483	0.3065326633165829
held	ol	o	0.1469500049057213	0.307227908784309	0.07178711060517542	0.03157118517299665	0.021977798980925643	0.07560458686926447	0.19227857683573052	61	0.5393258426966292	0.2512315270935961
held	y	C	0.29294219017432843	0.7810029992003311	0.41967052618504896	0.027072622604355338	0.013134828900996036	0.06378354510479313	0.03320158102766799	16	0.09205776173285199	0.07032348804500703
held	y	d	0.44246681777663205	0.39015822552710644	0.16791846100001295	0.003909914556118249	0.0038585517733040788	0.05810540372707271	0.09556907037358818	35	0.18231046931407943	0.19262981574539365
held	y	o	0.34513448902044924	0.3784987768995757	0.1458115913256466	0.023292561087209434	0.0136345220415658	0.06407181232726031	0.10662080825451418	34	0.2996389891696751	0.13628899835796388
held	C	d	0.28459889920599474	0.7281580744844077	0.09891578463697297	0.01345681347396747	0.006575869633088404	0.05954906986386875	0.04434250764525994	20	0.1420534458509142	0.1541038525963149
held	C	o	0.28507679547541454	0.7067045863132193	0.2029480042521095	0.020030872980254504	0.00027422087430809265	0.05705928874772871	0.0696969696969697	25	0.24331926863572434	0.11658456486042693
held	d	o	0.19604470090610532	0.48257850831543875	0.035302004126362474	0.015653489993476523	0.008355836279671153	0.03914099360372485	0.12603648424543948	48	0.2847571189279732	0.20689655172413793
pooled	ol	y	0.25742368537773574	0.11339094173659077	0.06843809270823117	0.017015903886733266	0.009157892443939355	0.04455740115951358	0.26480086114101187	144	0.43988963342530546	0.48956356736242884
pooled	ol	C	0.16059783799037938	0.6895200451162573	0.31963993255053613	0.07272287933533872	0.03087380412043504	0.11740817096232109	0.09418282548476455	94	0.31809223492313754	0.2824675324675325
pooled	ol	d	0.30913708888653624	0.32953160207493687	0.11561775547957698	0.036118489347752886	0.01569529179259854	0.09141135237702065	0.16736792893875643	116	0.38510051241623966	0.402067777139575
pooled	ol	o	0.11222358439519096	0.33246213524954443	0.0733719223775985	0.07192608337786395	0.05108257755814137	0.10834761275827925	0.18867041198501872	143	0.5841545132045723	0.29510086455331414
pooled	y	C	0.28079531486508513	0.7901118585393083	0.4607744595021865	0.02297230626539542	0.009871132139034343	0.07557209888390556	0.04455909943714822	56	0.18785578747628084	0.20222634508348794
pooled	y	d	0.4256765868615106	0.38839589273470143	0.1941861833579896	0.004147257520637063	0.00209555140695894	0.06730508150733436	0.12782540919719407	95	0.24857685009487665	0.3210798391728891
pooled	y	o	0.31026147002592364	0.4024371027305448	0.197470027029779	0.02669247178671654	0.022416175855727558	0.07371113479303061	0.11345303148581837	83	0.3719165085388994	0.1809798270893372
pooled	C	d	0.21731847299327217	0.7340650667683954	0.08475734895083883	0.012874479751286945	0.007965304411641146	0.06307987399636232	0.05594046702591737	53	0.2699443413729128	0.18724870763928778
pooled	C	o	0.2313390753543181	0.6664701447572114	0.17332688439357516	0.020817845701140533	0.0036891331354554917	0.0700796909828777	0.09149318941146235	73	0.2829313543599258	0.19596541786743515
pooled	d	o	0.20301018005436378	0.504252472412249	0.06043589062814537	0.019052405661752637	0.016868673488651727	0.06195286410110161	0.12888377445339472	98	0.34348075818495116	0.22074927953890489
