split	target	control	metric	target_yes	target_total	target_rate	control_yes	control_total	control_rate	odds_ratio
train	C	or	chunk_initial	998	1445	0.6906574394463668	327	1322	0.24735249621785174	6.782424836880038
train	C	or	chunk_final	15	1445	0.010380622837370242	966	1322	0.7307110438729199	0.003996699644305847
train	C	or	line_initial	34	1445	0.023529411764705882	38	1322	0.028744326777609682	0.8154767655299004
train	C	or	line_final	2	1445	0.001384083044982699	87	1322	0.06580937972768533	0.024454450987183927
train	C	or	paragraph_initial	1	1445	0.0006920415224913495	3	1322	0.0022692889561270802	0.39148494288681207
train	C	or	paragraph_final	0	1445	0.0	19	1322	0.014372163388804841	0.023122156294069128
train	C	or	self_neighbor	8	1445	0.005536332179930796	30	1322	0.0226928895612708	0.25057733428367784
train	C	or	repeated_exact_frame	933	1445	0.6456747404844291	945	1322	0.7148260211800302	0.7272368471966052
train	C	or	same_unit_line_repeat	701	1445	0.485121107266436	591	1322	0.4470499243570348	1.165259238359409
train	C	or	same_unit_paragraph_repeat	1364	1445	0.9439446366782007	1224	1322	0.9258698940998488	1.3467698096380893
train	ol	ar	standalone	220	1825	0.12054794520547946	140	1423	0.09838369641602249	1.2546362537141564
train	ol	ar	chunk_initial	675	1825	0.3698630136986301	227	1423	0.1595221363316936	3.0879483836459065
train	ol	ar	chunk_final	962	1825	0.5271232876712328	1064	1423	0.7477160927617709	0.37643641193945904
train	ol	ar	line_initial	66	1825	0.03616438356164384	5	1423	0.0035137034434293743	9.747629750187295
train	ol	ar	line_final	127	1825	0.06958904109589041	94	1423	0.06605762473647224	1.0560905747835392
train	ol	ar	paragraph_initial	3	1825	0.0016438356164383563	0	1423	0.0	5.467489711934157
train	ol	ar	paragraph_final	17	1825	0.009315068493150684	12	1423	0.008432888264230498	1.0926734863146255
train	ol	ar	self_neighbor	56	1825	0.030684931506849315	48	1423	0.03373155305692199	0.9055589702956452
train	ol	ar	repeated_exact_frame	1287	1825	0.7052054794520548	994	1423	0.6985242445537596	1.0325709694872403
train	ol	ar	same_unit_line_repeat	1018	1825	0.5578082191780822	762	1423	0.5354884047786367	1.0942297112114907
train	ol	ar	same_unit_paragraph_repeat	1746	1825	0.9567123287671233	1342	1423	0.9430780042164442	1.3336589250787627
held	o	ot	standalone	16	609	0.026272577996715927	3	689	0.0043541364296081275	5.4530027680828015
held	o	ot	chunk_initial	190	609	0.31198686371100165	634	689	0.9201741654571843	0.03972138395083644
held	o	ot	chunk_final	182	609	0.2988505747126437	6	689	0.008708272859216255	44.890238416554205
held	o	ot	line_initial	36	609	0.059113300492610835	38	689	0.055152394775036286	1.0769936253807222
held	o	ot	line_final	17	609	0.027914614121510674	1	689	0.001451378809869376	13.556962025316455
held	o	ot	paragraph_initial	3	609	0.0049261083743842365	4	689	0.005805515239477504	0.879087661445452
held	o	ot	paragraph_final	2	609	0.003284072249589491	1	689	0.001451378809869376	1.8888888888888888
held	o	ot	self_neighbor	8	609	0.013136288998357963	2	689	0.002902757619738752	3.886118038237739
held	o	ot	repeated_exact_frame	254	609	0.41707717569786534	536	689	0.7779390420899854	0.20482682595297175
held	o	ot	same_unit_line_repeat	293	609	0.48111658456486045	381	689	0.5529753265602322	0.7498856057923844
held	o	ot	same_unit_paragraph_repeat	546	609	0.896551724137931	630	689	0.9143686502177069	0.8121725664545698
held	d	aN	standalone	4	597	0.006700167504187605	98	556	0.17625899280575538	0.03529351391341906
held	d	aN	chunk_initial	298	597	0.4991624790619765	104	556	0.18705035971223022	4.315685632353763
held	d	aN	chunk_final	118	597	0.19765494137353434	543	556	0.9766187050359713	0.006138524010655841
held	d	aN	line_initial	105	597	0.17587939698492464	1	556	0.0017985611510791368	79.33028764805414
held	d	aN	line_final	28	597	0.04690117252931323	42	556	0.07553956834532374	0.6058255435624645
held	d	aN	paragraph_initial	5	597	0.008375209380234505	1	556	0.0017985611510791368	3.437693389592124
held	d	aN	paragraph_final	3	597	0.005025125628140704	21	556	0.03776978417266187	0.14663485047039726
held	d	aN	self_neighbor	4	597	0.006700167504187605	0	556	0.0	8.438921651221566
held	d	aN	repeated_exact_frame	253	597	0.423785594639866	438	556	0.7877697841726619	0.19885544631139607
held	d	aN	same_unit_line_repeat	265	597	0.4438860971524288	243	556	0.4370503597122302	1.028043414491053
held	d	aN	same_unit_paragraph_repeat	523	597	0.8760469011725294	495	556	0.8902877697841727	0.8721513758050644
held	y	s	standalone	22	554	0.039711191335740074	26	486	0.053497942386831275	0.7342545841084241
held	y	s	chunk_initial	184	554	0.33212996389891697	232	486	0.4773662551440329	0.5450959905968394
held	y	s	chunk_final	354	554	0.6389891696750902	192	486	0.3950617283950617	2.7049324740097807
held	y	s	line_initial	123	554	0.22202166064981949	106	486	0.21810699588477367	1.022565676018257
held	y	s	line_final	130	554	0.23465703971119134	28	486	0.05761316872427984	4.945694625255719
held	y	s	paragraph_initial	3	554	0.005415162454873646	5	486	0.0102880658436214	0.5555921865985329
held	y	s	paragraph_final	23	554	0.04151624548736462	4	486	0.00823045267489712	4.740775582732309
held	y	s	self_neighbor	2	554	0.0036101083032490976	0	486	0.0	4.402714932126697
held	y	s	repeated_exact_frame	267	554	0.48194945848375453	242	486	0.49794238683127573	0.9381084715374272
held	y	s	same_unit_line_repeat	200	554	0.36101083032490977	189	486	0.3888888888888889	0.887924201093368
held	y	s	same_unit_paragraph_repeat	481	554	0.868231046931408	417	486	0.8580246913580247	1.0905291457900526
held	C	or	standalone	2	711	0.0028129395218002813	56	535	0.10467289719626169	0.029903895925711115
held	C	or	chunk_initial	493	711	0.6933895921237694	134	535	0.2504672897196262	6.742158856005377
held	C	or	chunk_final	4	711	0.005625879043600563	348	535	0.6504672897196262	0.0034220358832147873
held	C	or	line_initial	10	711	0.014064697609001406	16	535	0.029906542056074768	0.4712628782479103
held	C	or	line_final	0	711	0.0	20	535	0.037383177570093455	0.01767135731793017
held	C	or	paragraph_initial	2	711	0.0028129395218002813	1	535	0.001869158878504673	1.2555790462767207
held	C	or	paragraph_final	0	711	0.0	8	535	0.014953271028037384	0.043611260386094
held	C	or	self_neighbor	2	711	0.0028129395218002813	10	535	0.018691588785046728	0.17634819960401354
held	C	or	repeated_exact_frame	408	711	0.5738396624472574	323	535	0.6037383177570094	0.8841338429298575
held	C	or	same_unit_line_repeat	376	711	0.5288326300984529	210	535	0.3925233644859813	1.735287141891246
held	C	or	same_unit_paragraph_repeat	650	711	0.9142053445850914	466	535	0.8710280373831776	1.5758154044562953
held	ol	ar	standalone	102	712	0.14325842696629212	86	766	0.1122715404699739	1.3208400202619857
held	ol	ar	chunk_initial	288	712	0.4044943820224719	148	766	0.19321148825065274	2.8306187116552253
held	ol	ar	chunk_final	389	712	0.5463483146067416	573	766	0.7480417754569191	0.40623816716951283
held	ol	ar	line_initial	21	712	0.02949438202247191	2	766	0.0026109660574412533	9.507881417208965
held	ol	ar	line_final	29	712	0.04073033707865169	39	766	0.050913838120104436	0.7949126332262276
held	ol	ar	paragraph_initial	1	712	0.0014044943820224719	0	766	0.0	3.231904427266339
held	ol	ar	paragraph_final	2	712	0.0028089887640449437	5	766	0.006527415143603133	0.48717292559657094
held	ol	ar	self_neighbor	15	712	0.021067415730337078	36	766	0.04699738903394256	0.44474885844748857
held	ol	ar	repeated_exact_frame	480	712	0.6741573033707865	531	766	0.6932114882506527	0.9157102539981186
held	ol	ar	same_unit_line_repeat	382	712	0.5365168539325843	464	766	0.6057441253263708	0.7537019455468359
held	ol	ar	same_unit_paragraph_repeat	644	712	0.9044943820224719	722	766	0.9425587467362925	0.5795014270199278
pooled	o	ot	standalone	51	1735	0.029394812680115272	7	1722	0.0040650406504065045	6.993034530523399
pooled	o	ot	chunk_initial	568	1735	0.3273775216138329	1539	1722	0.8937282229965157	0.058040340971129284
pooled	o	ot	chunk_final	444	1735	0.2559077809798271	14	1722	0.008130081300813009	40.55312587608635
pooled	o	ot	line_initial	150	1735	0.08645533141210375	131	1722	0.07607433217189315	1.148817767481681
pooled	o	ot	line_final	68	1735	0.03919308357348703	1	1722	0.0005807200929152149	47.14552723638181
pooled	o	ot	paragraph_initial	7	1735	0.004034582132564841	11	1722	0.006387921022067364	0.645759706204173
pooled	o	ot	paragraph_final	6	1735	0.00345821325648415	1	1722	0.0005807200929152149	4.313289004529247
pooled	o	ot	self_neighbor	22	1735	0.012680115273775217	4	1722	0.0023228803716608595	5.014590020426029
pooled	o	ot	repeated_exact_frame	812	1735	0.4680115273775216	1323	1722	0.7682926829268293	0.2655701799689876
pooled	o	ot	same_unit_line_repeat	734	1735	0.42305475504322765	778	1722	0.4518002322880372	0.8897831800789503
pooled	o	ot	same_unit_paragraph_repeat	1573	1735	0.906628242074928	1556	1722	0.9036004645760743	1.0358061726259606
pooled	d	aN	standalone	26	1741	0.014933946008041356	265	1725	0.1536231884057971	0.0849751984372024
pooled	d	aN	chunk_initial	1025	1741	0.5887421022400919	284	1725	0.1646376811594203	7.251900654543849
pooled	d	aN	chunk_final	337	1741	0.1935669155657668	1661	1725	0.9628985507246377	0.009328491124193794
pooled	d	aN	line_initial	343	1741	0.19701321079839174	1	1725	0.0005797101449275362	282.3814801573114
pooled	d	aN	line_final	89	1741	0.0511200459506031	172	1725	0.09971014492753623	0.4877572408954373
pooled	d	aN	paragraph_initial	10	1741	0.005743825387708214	1	1725	0.0005797101449275362	6.971700837424199
pooled	d	aN	paragraph_final	7	1741	0.00402067777139575	42	1725	0.02434782608695652	0.17128177301476946
pooled	d	aN	self_neighbor	10	1741	0.005743825387708214	2	1725	0.0011594202898550724	4.180594859948022
pooled	d	aN	repeated_exact_frame	891	1741	0.5117748420448018	1385	1725	0.8028985507246377	0.25760697371427554
pooled	d	aN	same_unit_line_repeat	727	1741	0.41757610568638714	739	1725	0.42840579710144927	0.9566208835975715
pooled	d	aN	same_unit_paragraph_repeat	1581	1741	0.9080987937966686	1565	1725	0.9072463768115943	1.0102203768763973
pooled	y	s	standalone	90	2108	0.04269449715370019	155	1808	0.08573008849557522	0.4767532160314518
pooled	y	s	chunk_initial	608	2108	0.2884250474383302	1014	1808	0.5608407079646017	0.3175897175066829
pooled	y	s	chunk_final	1459	2108	0.6921252371916509	670	1808	0.37057522123893805	3.8155679898321373
pooled	y	s	line_initial	358	2108	0.1698292220113852	435	1808	0.24059734513274336	0.6459033682684068
pooled	y	s	line_final	519	2108	0.24620493358633777	126	1808	0.06969026548672566	4.3469992676743505
pooled	y	s	paragraph_initial	7	2108	0.003320683111954459	13	1808	0.007190265486725664	0.47466095645967166
pooled	y	s	paragraph_final	69	2108	0.03273244781783681	18	1808	0.00995575221238938	3.298099030631514
pooled	y	s	self_neighbor	4	2108	0.0018975332068311196	0	1808	0.0	7.7341411261582325
pooled	y	s	repeated_exact_frame	1210	2108	0.5740037950664136	1031	1808	0.5702433628318584	1.0154952065042966
pooled	y	s	same_unit_line_repeat	862	2108	0.4089184060721063	660	1808	0.36504424778761063	1.2031644699025552
pooled	y	s	same_unit_paragraph_repeat	1953	2108	0.9264705882352942	1636	1808	0.9048672566371682	1.324207709378988
pooled	C	or	standalone	8	2156	0.0037105751391465678	226	1857	0.12170166935918147	0.028497216344274278
pooled	C	or	chunk_initial	1491	2156	0.6915584415584416	461	1857	0.24824986537425955	6.781791482874011
pooled	C	or	chunk_final	19	2156	0.008812615955473098	1314	1857	0.7075928917609047	0.0037719631905934483
pooled	C	or	line_initial	44	2156	0.02040816326530612	54	1857	0.029079159935379646	0.6970805059443027
pooled	C	or	line_final	2	2156	0.0009276437847866419	107	1857	0.057619816908992996	0.018895011522664838
pooled	C	or	paragraph_initial	3	2156	0.0013914656771799629	4	1857	0.002154011847065159	0.6694270309315584
pooled	C	or	paragraph_final	0	2156	0.0	27	1857	0.014539579967689823	0.01543325675020551
pooled	C	or	self_neighbor	10	2156	0.00463821892393321	40	1857	0.021540118470651588	0.2195218745416742
pooled	C	or	repeated_exact_frame	1341	2156	0.6219851576994434	1268	1857	0.6828217555196554	0.7644693000973695
pooled	C	or	same_unit_line_repeat	1077	2156	0.4995361781076067	801	1857	0.43134087237479807	1.3157113067005848
pooled	C	or	same_unit_paragraph_repeat	2014	2156	0.9341372912801484	1690	1857	0.9100700053850296	1.4007223026510376
pooled	ol	ar	standalone	322	2537	0.12692156089869924	226	2189	0.10324349017816355	1.261887574150215
pooled	ol	ar	chunk_initial	963	2537	0.3795821836815136	375	2189	0.17131110095934216	2.95703241449212
pooled	ol	ar	chunk_final	1351	2537	0.5325187229010643	1637	2189	0.7478300593878483	0.38432557107150095
pooled	ol	ar	line_initial	87	2537	0.03429247142294048	7	2189	0.0031978072179077205	10.390736584370536
pooled	ol	ar	line_final	156	2537	0.06148994875837603	133	2189	0.060758337140246685	1.0123045856756316
pooled	ol	ar	paragraph_initial	4	2537	0.0015766653527788726	0	2189	0.0	7.7779751332149205
pooled	ol	ar	paragraph_final	19	2537	0.007489160425699646	17	2189	0.0077661032434901784	0.9612013953884114
pooled	ol	ar	self_neighbor	71	2537	0.02798581001182499	84	2189	0.03837368661489265	0.7223097194716899
pooled	ol	ar	repeated_exact_frame	1767	2537	0.696491919590067	1525	2189	0.6966651439013248	0.9992394064051935
pooled	ol	ar	same_unit_line_repeat	1400	2537	0.5518328734726055	1226	2189	0.5600730927364094	0.9671990789479579
pooled	ol	ar	same_unit_paragraph_repeat	2390	2537	0.9420575482853765	2064	2189	0.9428962996802193	0.9852026386329025
