candidate	shol	table	key	fields	C	N	row_status
P	Q	EVENTS	f22v|f22v.6-f22v.16|B|D|O|BARE_NOMINAL|f22v.15:3|CONSTITUTION:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": ""CONSTITUTION:moisture=dry"", ""before"": ""{}"", ""debts"": """", ""execution_index"": ""27"", ""form"": ""chocthy"", ""grammar"": ""B"", ""kind"": ""BARE_NOMINAL"", ""location"": ""f22v.15:3"", ""model"": ""D"", ""object"": ""f22v.15:3"", ""order"": ""39"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": """", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""27"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""O""}"	recorded
P	Q	EVENTS	f22v|f22v.6-f22v.16|B|D|O|MATERIAL|f22v.15:3|	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": """", ""execution_index"": ""26"", ""form"": ""chocthy"", ""grammar"": ""B"", ""kind"": ""MATERIAL"", ""location"": ""f22v.15:3"", ""model"": ""D"", ""object"": ""f22v.15:3"", ""order"": ""39"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": ""f22v.15:3"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": """", ""status"": ""EXTERNAL_PORTION"", ""timing"": ""O""}"	recorded
P	Q	EVENTS	f22v|f22v.6-f22v.16|B|H|I|ACTION|f22v.15:4|	after;before;debts;object;patient;second;second_object	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": ""UNREAD_BETWEEN:f22v.15:3"", ""execution_index"": ""26"", ""form"": ""qokchy"", ""grammar"": ""B"", ""kind"": ""ACTION"", ""location"": ""f22v.15:4"", ""model"": ""H"", ""object"": ""f22v.8:2"", ""order"": ""40"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": ""f22v.15:2"", ""row_status"": ""recorded"", ""second"": ""f22v.15:1"", ""second_object"": ""f22v.15:1"", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""I""}"	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""debts"": """", ""execution_index"": ""28"", ""form"": ""qokchy"", ""grammar"": ""B"", ""kind"": ""ACTION"", ""location"": ""f22v.15:4"", ""model"": ""H"", ""object"": ""f22v.15:3"", ""order"": ""40"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": ""f22v.15:3"", ""row_status"": ""recorded"", ""second"": ""f22v.15:2"", ""second_object"": ""f22v.8:2"", ""source_event"": ""28"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""I""}"	recorded
P	Q	EVENTS	f22v|f22v.6-f22v.16|B|H|I|BARE_NOMINAL|f22v.15:3|CONSTITUTION:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": ""CONSTITUTION:moisture=dry"", ""before"": ""{}"", ""debts"": """", ""execution_index"": ""27"", ""form"": ""chocthy"", ""grammar"": ""B"", ""kind"": ""BARE_NOMINAL"", ""location"": ""f22v.15:3"", ""model"": ""H"", ""object"": ""f22v.15:3"", ""order"": ""39"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": """", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""27"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""I""}"	recorded
P	Q	EVENTS	f22v|f22v.6-f22v.16|B|H|I|MATERIAL|f22v.15:3|	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": """", ""execution_index"": ""26"", ""form"": ""chocthy"", ""grammar"": ""B"", ""kind"": ""MATERIAL"", ""location"": ""f22v.15:3"", ""model"": ""H"", ""object"": ""f22v.15:3"", ""order"": ""39"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": ""f22v.15:3"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": """", ""status"": ""EXTERNAL_PORTION"", ""timing"": ""I""}"	recorded
P	Q	EVENTS	f22v|f22v.6-f22v.16|B|H|O|ACTION|f22v.15:4|	after;before;debts;object;patient;second;second_object	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": ""UNREAD_BETWEEN:f22v.15:3"", ""execution_index"": ""26"", ""form"": ""qokchy"", ""grammar"": ""B"", ""kind"": ""ACTION"", ""location"": ""f22v.15:4"", ""model"": ""H"", ""object"": ""f22v.8:2"", ""order"": ""40"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": ""f22v.15:2"", ""row_status"": ""recorded"", ""second"": ""f22v.15:1"", ""second_object"": ""f22v.15:1"", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""O""}"	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""debts"": """", ""execution_index"": ""28"", ""form"": ""qokchy"", ""grammar"": ""B"", ""kind"": ""ACTION"", ""location"": ""f22v.15:4"", ""model"": ""H"", ""object"": ""f22v.15:3"", ""order"": ""40"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": ""f22v.15:3"", ""row_status"": ""recorded"", ""second"": ""f22v.15:2"", ""second_object"": ""f22v.8:2"", ""source_event"": ""28"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""O""}"	recorded
P	Q	EVENTS	f22v|f22v.6-f22v.16|B|H|O|BARE_NOMINAL|f22v.15:3|CONSTITUTION:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": ""CONSTITUTION:moisture=dry"", ""before"": ""{}"", ""debts"": """", ""execution_index"": ""27"", ""form"": ""chocthy"", ""grammar"": ""B"", ""kind"": ""BARE_NOMINAL"", ""location"": ""f22v.15:3"", ""model"": ""H"", ""object"": ""f22v.15:3"", ""order"": ""39"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": """", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""27"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""O""}"	recorded
P	Q	EVENTS	f22v|f22v.6-f22v.16|B|H|O|MATERIAL|f22v.15:3|	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": """", ""execution_index"": ""26"", ""form"": ""chocthy"", ""grammar"": ""B"", ""kind"": ""MATERIAL"", ""location"": ""f22v.15:3"", ""model"": ""H"", ""object"": ""f22v.15:3"", ""order"": ""39"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": ""f22v.15:3"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": """", ""status"": ""EXTERNAL_PORTION"", ""timing"": ""O""}"	recorded
P	Q	EVENTS	f22v|f22v.6-f22v.16|J|D|I|ACTION|f22v.15:4|	after;before;debts;object;patient;second;second_object	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": ""UNREAD_BETWEEN:f22v.15:3"", ""execution_index"": ""26"", ""form"": ""qokchy"", ""grammar"": ""J"", ""kind"": ""ACTION"", ""location"": ""f22v.15:4"", ""model"": ""D"", ""object"": ""f22v.8:2"", ""order"": ""40"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": ""f22v.15:2"", ""row_status"": ""recorded"", ""second"": ""f22v.15:1"", ""second_object"": ""f22v.15:1"", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""I""}"	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""debts"": """", ""execution_index"": ""28"", ""form"": ""qokchy"", ""grammar"": ""J"", ""kind"": ""ACTION"", ""location"": ""f22v.15:4"", ""model"": ""D"", ""object"": ""f22v.15:3"", ""order"": ""40"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": ""f22v.15:3"", ""row_status"": ""recorded"", ""second"": ""f22v.15:2"", ""second_object"": ""f22v.8:2"", ""source_event"": ""28"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""I""}"	recorded
P	Q	EVENTS	f22v|f22v.6-f22v.16|J|D|I|BARE_NOMINAL|f22v.15:3|CONSTITUTION:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": ""CONSTITUTION:moisture=dry"", ""before"": ""{}"", ""debts"": """", ""execution_index"": ""27"", ""form"": ""chocthy"", ""grammar"": ""J"", ""kind"": ""BARE_NOMINAL"", ""location"": ""f22v.15:3"", ""model"": ""D"", ""object"": ""f22v.15:3"", ""order"": ""39"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": """", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""27"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""I""}"	recorded
P	Q	EVENTS	f22v|f22v.6-f22v.16|J|D|I|MATERIAL|f22v.15:3|	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": """", ""execution_index"": ""26"", ""form"": ""chocthy"", ""grammar"": ""J"", ""kind"": ""MATERIAL"", ""location"": ""f22v.15:3"", ""model"": ""D"", ""object"": ""f22v.15:3"", ""order"": ""39"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": ""f22v.15:3"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": """", ""status"": ""EXTERNAL_PORTION"", ""timing"": ""I""}"	recorded
P	Q	EVENTS	f22v|f22v.6-f22v.16|J|D|O|ACTION|f22v.15:4|	after;before;debts;object;patient;second;second_object	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": ""UNREAD_BETWEEN:f22v.15:3"", ""execution_index"": ""26"", ""form"": ""qokchy"", ""grammar"": ""J"", ""kind"": ""ACTION"", ""location"": ""f22v.15:4"", ""model"": ""D"", ""object"": ""f22v.8:2"", ""order"": ""40"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": ""f22v.15:2"", ""row_status"": ""recorded"", ""second"": ""f22v.15:1"", ""second_object"": ""f22v.15:1"", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""O""}"	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""debts"": """", ""execution_index"": ""28"", ""form"": ""qokchy"", ""grammar"": ""J"", ""kind"": ""ACTION"", ""location"": ""f22v.15:4"", ""model"": ""D"", ""object"": ""f22v.15:3"", ""order"": ""40"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": ""f22v.15:3"", ""row_status"": ""recorded"", ""second"": ""f22v.15:2"", ""second_object"": ""f22v.8:2"", ""source_event"": ""28"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""O""}"	recorded
P	Q	EVENTS	f22v|f22v.6-f22v.16|J|D|O|BARE_NOMINAL|f22v.15:3|CONSTITUTION:moisture=dry	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": ""CONSTITUTION:moisture=dry"", ""before"": ""{}"", ""debts"": """", ""execution_index"": ""27"", ""form"": ""chocthy"", ""grammar"": ""J"", ""kind"": ""BARE_NOMINAL"", ""location"": ""f22v.15:3"", ""model"": ""D"", ""object"": ""f22v.15:3"", ""order"": ""39"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": """", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""27"", ""source_object"": """", ""state_origin"": """", ""status"": ""INITIAL_CONSTRAINT"", ""timing"": ""O""}"	recorded
P	Q	EVENTS	f22v|f22v.6-f22v.16|J|D|O|MATERIAL|f22v.15:3|	after;alias_collision;assertion;before;debts;form;grammar;kind;location;model;object;order;paragraph;patient;second;second_object;source_object;state_origin;status;timing	{}	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": """", ""execution_index"": ""26"", ""form"": ""chocthy"", ""grammar"": ""J"", ""kind"": ""MATERIAL"", ""location"": ""f22v.15:3"", ""model"": ""D"", ""object"": ""f22v.15:3"", ""order"": ""39"", ""paragraph"": ""f22v|f22v.6-f22v.16"", ""patient"": ""f22v.15:3"", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""26"", ""source_object"": """", ""state_origin"": """", ""status"": ""EXTERNAL_PORTION"", ""timing"": ""O""}"	recorded
