case_id	locus	ordinal	candidate_id	fit_cost	fit_grade	candidate_reading_de	reason_de	evidence_refs	score_is_plaintext_credit
G772-OL04	f55v.10	2	OL_PARTITIVE_VON	3	CONTRADICTORY	drei Ansatzportionen von drei Drachmen	Der replizierte Stoff-vor-Mengenspan ist mit Nominalkopf oder Mengenkomplement lesbar; der Kontextoperator macht die Richtung als Mengenfeld sichtbar.	G760-E0161|G763-A04|HRA769009|EXPERT_SPLIT_N_U	0
G772-OL04	f55v.10	2	OL_DIRECTIONAL_AUS	3	CONTRADICTORY	drei Ansatzportionen aus drei Drachmen	Der replizierte Stoff-vor-Mengenspan ist mit Nominalkopf oder Mengenkomplement lesbar; der Kontextoperator macht die Richtung als Mengenfeld sichtbar.	G760-E0161|G763-A04|HRA769009|EXPERT_SPLIT_N_U	0
G772-OL04	f55v.10	2	OL_QUANTIFIABLE_NOMINAL_HEAD	0	NATURAL	drei Ansatzportionen; Ansatzposten: drei Drachmen	Der replizierte Stoff-vor-Mengenspan ist mit Nominalkopf oder Mengenkomplement lesbar; der Kontextoperator macht die Richtung als Mengenfeld sichtbar.	G760-E0161|G763-A04|HRA769009|EXPERT_SPLIT_N_U	0
G772-OL04	f55v.10	2	OL_FIELD_SEQUENCE_MARKER	1	USABLE	drei Ansatzportionen; drei Drachmen	Der replizierte Stoff-vor-Mengenspan ist mit Nominalkopf oder Mengenkomplement lesbar; der Kontextoperator macht die Richtung als Mengenfeld sichtbar.	G760-E0161|G763-A04|HRA769009|EXPERT_SPLIT_N_U	0
G772-OL04	f55v.10	2	OL_MEASURE_UNIT_COMPLEMENT	0	NATURAL	drei Ansatzportionen; Menge: drei Drachmen	Der replizierte Stoff-vor-Mengenspan ist mit Nominalkopf oder Mengenkomplement lesbar; der Kontextoperator macht die Richtung als Mengenfeld sichtbar.	G760-E0161|G763-A04|HRA769009|EXPERT_SPLIT_N_U	0
G772-OL05	f55v.10	12	OL_PARTITIVE_VON	3	CONTRADICTORY	nimm hiervon die erste erhitzte Fraktion von …	Am Zeilenende fehlt für Präposition und Einheit das Komplement; Nominalellipse und Feldabschluss bleiben gleich brauchbar, daher setzt die produktive Operatorregel den sichtbaren Abschluss.	G770_FINAL_ONE_SIDED_CONTROL|EXPERT_SPLIT_N_F	0
G772-OL05	f55v.10	12	OL_DIRECTIONAL_AUS	3	CONTRADICTORY	nimm hiervon die erste erhitzte Fraktion aus …	Am Zeilenende fehlt für Präposition und Einheit das Komplement; Nominalellipse und Feldabschluss bleiben gleich brauchbar, daher setzt die produktive Operatorregel den sichtbaren Abschluss.	G770_FINAL_ONE_SIDED_CONTROL|EXPERT_SPLIT_N_F	0
G772-OL05	f55v.10	12	OL_QUANTIFIABLE_NOMINAL_HEAD	0	NATURAL	nimm hiervon die erste erhitzte Fraktion; Grundansatz	Am Zeilenende fehlt für Präposition und Einheit das Komplement; Nominalellipse und Feldabschluss bleiben gleich brauchbar, daher setzt die produktive Operatorregel den sichtbaren Abschluss.	G770_FINAL_ONE_SIDED_CONTROL|EXPERT_SPLIT_N_F	0
G772-OL05	f55v.10	12	OL_FIELD_SEQUENCE_MARKER	0	NATURAL	nimm hiervon die erste erhitzte Fraktion; Abschluss	Am Zeilenende fehlt für Präposition und Einheit das Komplement; Nominalellipse und Feldabschluss bleiben gleich brauchbar, daher setzt die produktive Operatorregel den sichtbaren Abschluss.	G770_FINAL_ONE_SIDED_CONTROL|EXPERT_SPLIT_N_F	0
G772-OL05	f55v.10	12	OL_MEASURE_UNIT_COMPLEMENT	3	CONTRADICTORY	nimm hiervon die erste erhitzte Fraktion [Einheit]	Am Zeilenende fehlt für Präposition und Einheit das Komplement; Nominalellipse und Feldabschluss bleiben gleich brauchbar, daher setzt die produktive Operatorregel den sichtbaren Abschluss.	G770_FINAL_ONE_SIDED_CONTROL|EXPERT_SPLIT_N_F	0
G772-OL06	f58r.13	9	OL_PARTITIVE_VON	3	CONTRADICTORY	Trockenstufe III von abseihen	Ein selbständiger Prozess rechts macht die Folgenlesung praktisch eindeutig und von/aus ungrammatisch.	G771_OTHER_TWO_SIDED_CONTROL|HRA769005|HRA769006|EXPERT_AGREEMENT_FIELD	0
G772-OL06	f58r.13	9	OL_DIRECTIONAL_AUS	3	CONTRADICTORY	Trockenstufe III aus abseihen	Ein selbständiger Prozess rechts macht die Folgenlesung praktisch eindeutig und von/aus ungrammatisch.	G771_OTHER_TWO_SIDED_CONTROL|HRA769005|HRA769006|EXPERT_AGREEMENT_FIELD	0
G772-OL06	f58r.13	9	OL_QUANTIFIABLE_NOMINAL_HEAD	1	USABLE	Trockenstufe III Ansatzstoff abseihen	Ein selbständiger Prozess rechts macht die Folgenlesung praktisch eindeutig und von/aus ungrammatisch.	G771_OTHER_TWO_SIDED_CONTROL|HRA769005|HRA769006|EXPERT_AGREEMENT_FIELD	0
G772-OL06	f58r.13	9	OL_FIELD_SEQUENCE_MARKER	0	NATURAL	Trockenstufe III; und dann abseihen	Ein selbständiger Prozess rechts macht die Folgenlesung praktisch eindeutig und von/aus ungrammatisch.	G771_OTHER_TWO_SIDED_CONTROL|HRA769005|HRA769006|EXPERT_AGREEMENT_FIELD	0
G772-OL06	f58r.13	9	OL_MEASURE_UNIT_COMPLEMENT	3	CONTRADICTORY	Trockenstufe III [Einheit] abseihen	Ein selbständiger Prozess rechts macht die Folgenlesung praktisch eindeutig und von/aus ungrammatisch.	G771_OTHER_TWO_SIDED_CONTROL|HRA769005|HRA769006|EXPERT_AGREEMENT_FIELD	0
G772-OL07	f75r.26	2	OL_PARTITIVE_VON	1	USABLE	Wert II von feuchtem Material	Dain ist nur dimensionsoffener Wert; Kopf und Feldgrenze sind praktisch gleich gut, während der faire AC-Topologiescore den Ansatzkopf als stabilen Default setzt.	G771-O008|G763_MEASURE_OR_UNIT_COMPLEMENT_RIVAL|EXPERT_SPLIT_N_F	0
G772-OL07	f75r.26	2	OL_DIRECTIONAL_AUS	3	CONTRADICTORY	Wert II aus feuchtem Material	Dain ist nur dimensionsoffener Wert; Kopf und Feldgrenze sind praktisch gleich gut, während der faire AC-Topologiescore den Ansatzkopf als stabilen Default setzt.	G771-O008|G763_MEASURE_OR_UNIT_COMPLEMENT_RIVAL|EXPERT_SPLIT_N_F	0
G772-OL07	f75r.26	2	OL_QUANTIFIABLE_NOMINAL_HEAD	0	NATURAL	Wert II; Ansatz: feuchtes Material	Dain ist nur dimensionsoffener Wert; Kopf und Feldgrenze sind praktisch gleich gut, während der faire AC-Topologiescore den Ansatzkopf als stabilen Default setzt.	G771-O008|G763_MEASURE_OR_UNIT_COMPLEMENT_RIVAL|EXPERT_SPLIT_N_F	0
G772-OL07	f75r.26	2	OL_FIELD_SEQUENCE_MARKER	0	NATURAL	Wert II: feuchte Zubereitung	Dain ist nur dimensionsoffener Wert; Kopf und Feldgrenze sind praktisch gleich gut, während der faire AC-Topologiescore den Ansatzkopf als stabilen Default setzt.	G771-O008|G763_MEASURE_OR_UNIT_COMPLEMENT_RIVAL|EXPERT_SPLIT_N_F	0
G772-OL07	f75r.26	2	OL_MEASURE_UNIT_COMPLEMENT	2	STRAINED	Wert II [Einheit] feuchtes Material	Dain ist nur dimensionsoffener Wert; Kopf und Feldgrenze sind praktisch gleich gut, während der faire AC-Topologiescore den Ansatzkopf als stabilen Default setzt.	G771-O008|G763_MEASURE_OR_UNIT_COMPLEMENT_RIVAL|EXPERT_SPLIT_N_F	0
G772-OL08	f75r.26	5	OL_PARTITIVE_VON	3	CONTRADICTORY	Wert II von Folgeschritt	Die rechte Rolle ist nicht sicher typisiert; der sichtbare Folgeschritt macht eine neutrale Fortsetzung brauchbarer als eine gerichtete Relation.	G771-O009|COLLATERAL_DIRECTIONAL_CONTROL|EXPERT_AGREEMENT_FIELD	0
G772-OL08	f75r.26	5	OL_DIRECTIONAL_AUS	3	CONTRADICTORY	Wert II aus Folgeschritt	Die rechte Rolle ist nicht sicher typisiert; der sichtbare Folgeschritt macht eine neutrale Fortsetzung brauchbarer als eine gerichtete Relation.	G771-O009|COLLATERAL_DIRECTIONAL_CONTROL|EXPERT_AGREEMENT_FIELD	0
G772-OL08	f75r.26	5	OL_QUANTIFIABLE_NOMINAL_HEAD	1	USABLE	Ansatz II; Folgeschritt	Die rechte Rolle ist nicht sicher typisiert; der sichtbare Folgeschritt macht eine neutrale Fortsetzung brauchbarer als eine gerichtete Relation.	G771-O009|COLLATERAL_DIRECTIONAL_CONTROL|EXPERT_AGREEMENT_FIELD	0
G772-OL08	f75r.26	5	OL_FIELD_SEQUENCE_MARKER	0	NATURAL	Wert II; Folgeschritt	Die rechte Rolle ist nicht sicher typisiert; der sichtbare Folgeschritt macht eine neutrale Fortsetzung brauchbarer als eine gerichtete Relation.	G771-O009|COLLATERAL_DIRECTIONAL_CONTROL|EXPERT_AGREEMENT_FIELD	0
G772-OL08	f75r.26	5	OL_MEASURE_UNIT_COMPLEMENT	1	USABLE	Wert II [Einheit]; Folgeschritt	Die rechte Rolle ist nicht sicher typisiert; der sichtbare Folgeschritt macht eine neutrale Fortsetzung brauchbarer als eine gerichtete Relation.	G771-O009|COLLATERAL_DIRECTIONAL_CONTROL|EXPERT_AGREEMENT_FIELD	0
G772-OL09	f78r.37	2	OL_PARTITIVE_VON	3	CONTRADICTORY	Ansatz Form I von drei Drachmen	Der zweite replizierte Stoff-vor-Mengenspan stützt denselben Nominalkopf/Mengenfeld-Gegensatz wie f55v.10; der Kontextoperator benennt das Mengenfeld.	G760-E0201|G763-A06|HRA769009|EXPERT_SPLIT_N_U	0
G772-OL09	f78r.37	2	OL_DIRECTIONAL_AUS	3	CONTRADICTORY	Ansatz Form I aus drei Drachmen	Der zweite replizierte Stoff-vor-Mengenspan stützt denselben Nominalkopf/Mengenfeld-Gegensatz wie f55v.10; der Kontextoperator benennt das Mengenfeld.	G760-E0201|G763-A06|HRA769009|EXPERT_SPLIT_N_U	0
G772-OL09	f78r.37	2	OL_QUANTIFIABLE_NOMINAL_HEAD	0	NATURAL	Ansatz Form I; Ansatzposten: drei Drachmen	Der zweite replizierte Stoff-vor-Mengenspan stützt denselben Nominalkopf/Mengenfeld-Gegensatz wie f55v.10; der Kontextoperator benennt das Mengenfeld.	G760-E0201|G763-A06|HRA769009|EXPERT_SPLIT_N_U	0
G772-OL09	f78r.37	2	OL_FIELD_SEQUENCE_MARKER	1	USABLE	Ansatz Form I; drei Drachmen	Der zweite replizierte Stoff-vor-Mengenspan stützt denselben Nominalkopf/Mengenfeld-Gegensatz wie f55v.10; der Kontextoperator benennt das Mengenfeld.	G760-E0201|G763-A06|HRA769009|EXPERT_SPLIT_N_U	0
G772-OL09	f78r.37	2	OL_MEASURE_UNIT_COMPLEMENT	0	NATURAL	Ansatz Form I; Menge: drei Drachmen	Der zweite replizierte Stoff-vor-Mengenspan stützt denselben Nominalkopf/Mengenfeld-Gegensatz wie f55v.10; der Kontextoperator benennt das Mengenfeld.	G760-E0201|G763-A06|HRA769009|EXPERT_SPLIT_N_U	0
G772-OL10	f81r.15	2	OL_PARTITIVE_VON	1	USABLE	Menge II von vollständig getrockneter Zubereitung	Vollständige Menge vor nominaler Endzubereitung lässt N gegen V praktisch offen; das richtungsinvariante Kopfmodell liefert den Default.	G760-E0217|G771-RT01|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL10	f81r.15	2	OL_DIRECTIONAL_AUS	3	CONTRADICTORY	Menge II aus vollständig getrockneter Zubereitung	Vollständige Menge vor nominaler Endzubereitung lässt N gegen V praktisch offen; das richtungsinvariante Kopfmodell liefert den Default.	G760-E0217|G771-RT01|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL10	f81r.15	2	OL_QUANTIFIABLE_NOMINAL_HEAD	0	NATURAL	Menge II; Ansatz: vollständig getrocknet	Vollständige Menge vor nominaler Endzubereitung lässt N gegen V praktisch offen; das richtungsinvariante Kopfmodell liefert den Default.	G760-E0217|G771-RT01|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL10	f81r.15	2	OL_FIELD_SEQUENCE_MARKER	1	USABLE	Menge II: vollständig getrocknete Zubereitung	Vollständige Menge vor nominaler Endzubereitung lässt N gegen V praktisch offen; das richtungsinvariante Kopfmodell liefert den Default.	G760-E0217|G771-RT01|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL10	f81r.15	2	OL_MEASURE_UNIT_COMPLEMENT	2	STRAINED	Menge II [Einheit] vollständig getrocknete Zubereitung	Vollständige Menge vor nominaler Endzubereitung lässt N gegen V praktisch offen; das richtungsinvariante Kopfmodell liefert den Default.	G760-E0217|G771-RT01|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL11	f81r.22	4	OL_PARTITIVE_VON	3	CONTRADICTORY	Inhaltsfeld von Wert III	Nur rechts ist ein Wert gesichert; in der dreifachen ol-Kette ist ein Wertfeld-Introduktor sparsamer als eine Präposition.	G771_THREE_SIMULTANEOUS_OL_CONTROLS|EXPERT_AGREEMENT_FIELD	0
G772-OL11	f81r.22	4	OL_DIRECTIONAL_AUS	3	CONTRADICTORY	Inhaltsfeld aus Wert III	Nur rechts ist ein Wert gesichert; in der dreifachen ol-Kette ist ein Wertfeld-Introduktor sparsamer als eine Präposition.	G771_THREE_SIMULTANEOUS_OL_CONTROLS|EXPERT_AGREEMENT_FIELD	0
G772-OL11	f81r.22	4	OL_QUANTIFIABLE_NOMINAL_HEAD	1	USABLE	Ansatzfeld, Wert III	Nur rechts ist ein Wert gesichert; in der dreifachen ol-Kette ist ein Wertfeld-Introduktor sparsamer als eine Präposition.	G771_THREE_SIMULTANEOUS_OL_CONTROLS|EXPERT_AGREEMENT_FIELD	0
G772-OL11	f81r.22	4	OL_FIELD_SEQUENCE_MARKER	0	NATURAL	Inhaltsfeld: Wert III	Nur rechts ist ein Wert gesichert; in der dreifachen ol-Kette ist ein Wertfeld-Introduktor sparsamer als eine Präposition.	G771_THREE_SIMULTANEOUS_OL_CONTROLS|EXPERT_AGREEMENT_FIELD	0
G772-OL11	f81r.22	4	OL_MEASURE_UNIT_COMPLEMENT	1	USABLE	Inhaltsfeld, Maßwert III	Nur rechts ist ein Wert gesichert; in der dreifachen ol-Kette ist ein Wertfeld-Introduktor sparsamer als eine Präposition.	G771_THREE_SIMULTANEOUS_OL_CONTROLS|EXPERT_AGREEMENT_FIELD	0
G772-OL12	f81r.22	6	OL_PARTITIVE_VON	2	STRAINED	Wert III von abgemessener Trockenfraktion	Wert trifft auf einen bereits wert- und qualitätstragenden Kopf; eine neue Feldgrenze vermeidet doppelte Nominalköpfe.	G771-LT02|COLLATERAL_DIRECTIONAL_CONTROL|EXPERT_AGREEMENT_FIELD	0
G772-OL12	f81r.22	6	OL_DIRECTIONAL_AUS	3	CONTRADICTORY	Wert III aus abgemessener Trockenfraktion	Wert trifft auf einen bereits wert- und qualitätstragenden Kopf; eine neue Feldgrenze vermeidet doppelte Nominalköpfe.	G771-LT02|COLLATERAL_DIRECTIONAL_CONTROL|EXPERT_AGREEMENT_FIELD	0
G772-OL12	f81r.22	6	OL_QUANTIFIABLE_NOMINAL_HEAD	1	USABLE	Wert III, Ansatz: abgemessene Trockenfraktion	Wert trifft auf einen bereits wert- und qualitätstragenden Kopf; eine neue Feldgrenze vermeidet doppelte Nominalköpfe.	G771-LT02|COLLATERAL_DIRECTIONAL_CONTROL|EXPERT_AGREEMENT_FIELD	0
G772-OL12	f81r.22	6	OL_FIELD_SEQUENCE_MARKER	0	NATURAL	Wert III; abgemessene Trockenfraktion	Wert trifft auf einen bereits wert- und qualitätstragenden Kopf; eine neue Feldgrenze vermeidet doppelte Nominalköpfe.	G771-LT02|COLLATERAL_DIRECTIONAL_CONTROL|EXPERT_AGREEMENT_FIELD	0
G772-OL12	f81r.22	6	OL_MEASURE_UNIT_COMPLEMENT	2	STRAINED	Wert III [Einheit] abgemessene Trockenfraktion	Wert trifft auf einen bereits wert- und qualitätstragenden Kopf; eine neue Feldgrenze vermeidet doppelte Nominalköpfe.	G771-LT02|COLLATERAL_DIRECTIONAL_CONTROL|EXPERT_AGREEMENT_FIELD	0
G772-OL13	f81r.22	8	OL_PARTITIVE_VON	3	CONTRADICTORY	abgemessene Trockenfraktion von abseihen	Der unabhängige Prozess rechts erzwingt praktisch eine Folge oder Grenze; die alte Sammelausgabe von/aus ist hier unbrauchbar.	G771-LT02|G771-RT04|HRA769005|HRA769006|EXPERT_AGREEMENT_FIELD	0
G772-OL13	f81r.22	8	OL_DIRECTIONAL_AUS	3	CONTRADICTORY	abgemessene Trockenfraktion aus abseihen	Der unabhängige Prozess rechts erzwingt praktisch eine Folge oder Grenze; die alte Sammelausgabe von/aus ist hier unbrauchbar.	G771-LT02|G771-RT04|HRA769005|HRA769006|EXPERT_AGREEMENT_FIELD	0
G772-OL13	f81r.22	8	OL_QUANTIFIABLE_NOMINAL_HEAD	2	STRAINED	abgemessene Trockenfraktion Ansatzstoff abseihen	Der unabhängige Prozess rechts erzwingt praktisch eine Folge oder Grenze; die alte Sammelausgabe von/aus ist hier unbrauchbar.	G771-LT02|G771-RT04|HRA769005|HRA769006|EXPERT_AGREEMENT_FIELD	0
G772-OL13	f81r.22	8	OL_FIELD_SEQUENCE_MARKER	0	NATURAL	abgemessene Trockenfraktion; und dann abseihen	Der unabhängige Prozess rechts erzwingt praktisch eine Folge oder Grenze; die alte Sammelausgabe von/aus ist hier unbrauchbar.	G771-LT02|G771-RT04|HRA769005|HRA769006|EXPERT_AGREEMENT_FIELD	0
G772-OL13	f81r.22	8	OL_MEASURE_UNIT_COMPLEMENT	3	CONTRADICTORY	abgemessene Trockenfraktion [Einheit] abseihen	Der unabhängige Prozess rechts erzwingt praktisch eine Folge oder Grenze; die alte Sammelausgabe von/aus ist hier unbrauchbar.	G771-LT02|G771-RT04|HRA769005|HRA769006|EXPERT_AGREEMENT_FIELD	0
G772-OL14	f82r.33	2	OL_PARTITIVE_VON	1	USABLE	Menge II von Trockenmaterial	Vollständige Menge und nominales Trockenmaterial lassen N gegen V offen; aus hat keine Herstellungsrichtung und der invariant faire Score wählt den Kopf.	G760-E0220|G771-O022|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL14	f82r.33	2	OL_DIRECTIONAL_AUS	3	CONTRADICTORY	Menge II aus Trockenmaterial	Vollständige Menge und nominales Trockenmaterial lassen N gegen V offen; aus hat keine Herstellungsrichtung und der invariant faire Score wählt den Kopf.	G760-E0220|G771-O022|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL14	f82r.33	2	OL_QUANTIFIABLE_NOMINAL_HEAD	0	NATURAL	Menge II; Ansatz: Trockenmaterial	Vollständige Menge und nominales Trockenmaterial lassen N gegen V offen; aus hat keine Herstellungsrichtung und der invariant faire Score wählt den Kopf.	G760-E0220|G771-O022|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL14	f82r.33	2	OL_FIELD_SEQUENCE_MARKER	1	USABLE	Menge II: Trockenmaterial	Vollständige Menge und nominales Trockenmaterial lassen N gegen V offen; aus hat keine Herstellungsrichtung und der invariant faire Score wählt den Kopf.	G760-E0220|G771-O022|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL14	f82r.33	2	OL_MEASURE_UNIT_COMPLEMENT	2	STRAINED	Menge II [Einheit] Trockenmaterial	Vollständige Menge und nominales Trockenmaterial lassen N gegen V offen; aus hat keine Herstellungsrichtung und der invariant faire Score wählt den Kopf.	G760-E0220|G771-O022|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL15	f85r1.21	4	OL_PARTITIVE_VON	1	USABLE	drei Portionen von heißer Zubereitung	Eine vollständige Portionsangabe steht vor einem Zubereitungsfeld; der faire Richtungsvergleich priorisiert den Kopf, ohne Öl/Wasser/Wein zu behaupten.	G760-E0233|G771-RT02|HRA769008|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL15	f85r1.21	4	OL_DIRECTIONAL_AUS	3	CONTRADICTORY	drei Portionen aus heißer Zubereitung	Eine vollständige Portionsangabe steht vor einem Zubereitungsfeld; der faire Richtungsvergleich priorisiert den Kopf, ohne Öl/Wasser/Wein zu behaupten.	G760-E0233|G771-RT02|HRA769008|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL15	f85r1.21	4	OL_QUANTIFIABLE_NOMINAL_HEAD	0	NATURAL	drei Portionen; Ansatz: heiß, Grad III	Eine vollständige Portionsangabe steht vor einem Zubereitungsfeld; der faire Richtungsvergleich priorisiert den Kopf, ohne Öl/Wasser/Wein zu behaupten.	G760-E0233|G771-RT02|HRA769008|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL15	f85r1.21	4	OL_FIELD_SEQUENCE_MARKER	1	USABLE	drei Portionen: heiße Zubereitung	Eine vollständige Portionsangabe steht vor einem Zubereitungsfeld; der faire Richtungsvergleich priorisiert den Kopf, ohne Öl/Wasser/Wein zu behaupten.	G760-E0233|G771-RT02|HRA769008|HRA769009|EXPERT_SPLIT_N_V	0
G772-OL15	f85r1.21	4	OL_MEASURE_UNIT_COMPLEMENT	2	STRAINED	drei Portionen [Einheit] heiße Zubereitung	Eine vollständige Portionsangabe steht vor einem Zubereitungsfeld; der faire Richtungsvergleich priorisiert den Kopf, ohne Öl/Wasser/Wein zu behaupten.	G760-E0233|G771-RT02|HRA769008|HRA769009|EXPERT_SPLIT_N_V	0
