record	at	word	mode	role	reading
F83_P1	f83r.7:3	qeeedy	N	DEFINITION_BODY	⟦qeeedy⟧
F83_P1	f83r.7:4	qoky	N	DEFINITION_BODY	⟦qoky⟧〔noch nicht eingeführt〕
F83_P1	f83r.7:5	o	N	DEFINITION_BODY	⟦o⟧
F83_P1	f83r.7:6	qol	N	DEFINITION_BODY	⟦qol⟧
F83_P1	f83r.7:7	rsheedy	N	DEFINITION_BODY	⟦rsheedy⟧
F83_P1	f83r.7:8	qokedy	N	MARKER	[nennt man?]
F83_P1	f83r.7:9	qoteedy	N	DECLARATION_TARGET	«qoteedy»
F83_P1	f83r.7:10	qoteedy	N	OTHER_TEXT	⟦qoteedy⟧〔→D02〕
F83_P1	f83r.7:1	solshed	C	DEFINITION_BODY	⟦solshed⟧
F83_P1	f83r.7:2	lsheedy	C	DEFINITION_BODY	⟦lsheedy⟧〔noch nicht eingeführt〕
F83_P1	f83r.7:3	qeeedy	C	DEFINITION_BODY	⟦qeeedy⟧
F83_P1	f83r.7:4	qoky	C	DEFINITION_BODY	⟦qoky⟧〔noch nicht eingeführt〕
F83_P1	f83r.7:5	o	C	DEFINITION_BODY	⟦o⟧
F83_P1	f83r.7:6	qol	C	DEFINITION_BODY	⟦qol⟧
F83_P1	f83r.7:7	rsheedy	C	DEFINITION_BODY	⟦rsheedy⟧
F83_P1	f83r.7:8	qokedy	C	MARKER	[beschreibt/bildet?]
F83_P1	f83r.7:9	qoteedy	C	DECLARATION_TARGET	[Objekt/Typ qoteedy]
F83_P1	f83r.7:10	qoteedy	C	OTHER_TEXT	⟦qoteedy⟧〔→D02〕
F83_P1	f83r.8:1	pchedal	N	OTHER_TEXT	⟦pchedal⟧
F83_P1	f83r.8:2	otedy	N	OTHER_TEXT	⟦otedy⟧〔noch nicht eingeführt〕
F83_P1	f83r.8:3	shecthedchy	N	OTHER_TEXT	⟦shecthedchy⟧
F83_P1	f83r.8:4	qoky	N	OTHER_TEXT	⟦qoky⟧〔noch nicht eingeführt〕
F83_P1	f83r.8:5	chedy	N	OTHER_TEXT	⟦chedy⟧〔noch nicht eingeführt〕
F83_P1	f83r.8:6	chary	N	OTHER_TEXT	⟦chary⟧
F83_P1	f83r.8:1	pchedal	C	OTHER_TEXT	⟦pchedal⟧
F83_P1	f83r.8:2	otedy	C	OTHER_TEXT	⟦otedy⟧〔noch nicht eingeführt〕
F83_P1	f83r.8:3	shecthedchy	C	OTHER_TEXT	⟦shecthedchy⟧
F83_P1	f83r.8:4	qoky	C	OTHER_TEXT	⟦qoky⟧〔noch nicht eingeführt〕
F83_P1	f83r.8:5	chedy	C	OTHER_TEXT	⟦chedy⟧〔noch nicht eingeführt〕
F83_P1	f83r.8:6	chary	C	OTHER_TEXT	⟦chary⟧
F83_P2	f83r.9:1	pchor	N	DEFINITION_BODY	⟦pchor⟧
F83_P2	f83r.9:2	checphedy	N	DEFINITION_BODY	⟦checphedy⟧
F83_P2	f83r.9:3	qokedy	N	MARKER	[nennt man?]
F83_P2	f83r.9:4	lsheedy	N	DECLARATION_TARGET	«lsheedy»
F83_P2	f83r.9:5	qokchdy	N	OTHER_TEXT	⟦qokchdy⟧
F83_P2	f83r.9:6	r	N	OTHER_TEXT	⟦r⟧
F83_P2	f83r.9:7	shedkedy	N	OTHER_TEXT	⟦shedkedy⟧
F83_P2	f83r.9:8	qopshdy	N	OTHER_TEXT	⟦qopshdy⟧
F83_P2	f83r.9:9	qopy	N	OTHER_TEXT	⟦qopy⟧
F83_P2	f83r.9:1	pchor	C	DEFINITION_BODY	⟦pchor⟧
F83_P2	f83r.9:2	checphedy	C	DEFINITION_BODY	⟦checphedy⟧
F83_P2	f83r.9:3	qokedy	C	MARKER	[beschreibt/bildet?]
F83_P2	f83r.9:4	lsheedy	C	DECLARATION_TARGET	[Objekt/Typ lsheedy]
F83_P2	f83r.9:5	qokchdy	C	OTHER_TEXT	⟦qokchdy⟧
F83_P2	f83r.9:6	r	C	OTHER_TEXT	⟦r⟧
F83_P2	f83r.9:7	shedkedy	C	OTHER_TEXT	⟦shedkedy⟧
F83_P2	f83r.9:8	qopshdy	C	OTHER_TEXT	⟦qopshdy⟧
F83_P2	f83r.9:9	qopy	C	OTHER_TEXT	⟦qopy⟧
F83_P2	f83r.10:1	olkeey	N	OTHER_TEXT	⟦olkeey⟧
F83_P2	f83r.10:2	rchs	N	OTHER_TEXT	⟦rchs⟧
F83_P2	f83r.10:3	cheeb	N	OTHER_TEXT	⟦cheeb⟧
F83_P2	f83r.10:4	ols	N	OTHER_TEXT	⟦ols⟧
F83_P2	f83r.10:5	aiin	N	OTHER_TEXT	⟦aiin⟧
F83_P2	f83r.10:6	skal	N	OTHER_TEXT	⟦skal⟧
F83_P2	f83r.10:7	dain	N	OTHER_TEXT	⟦dain⟧
F83_P2	f83r.10:8	cthal	N	OTHER_TEXT	⟦cthal⟧
F83_P2	f83r.10:9	s	N	OTHER_TEXT	⟦s⟧
F83_P2	f83r.10:10	aiin	N	OTHER_TEXT	⟦aiin⟧
F83_P2	f83r.10:11	chky	N	OTHER_TEXT	⟦chky⟧
F83_P2	f83r.10:12	lal	N	OTHER_TEXT	⟦lal⟧
F83_P2	f83r.10:13	sam	N	OTHER_TEXT	⟦sam⟧
F83_P2	f83r.10:1	olkeey	C	OTHER_TEXT	⟦olkeey⟧
F83_P2	f83r.10:2	rchs	C	OTHER_TEXT	⟦rchs⟧
F83_P2	f83r.10:3	cheeb	C	OTHER_TEXT	⟦cheeb⟧
F83_P2	f83r.10:4	ols	C	OTHER_TEXT	⟦ols⟧
F83_P2	f83r.10:5	aiin	C	OTHER_TEXT	⟦aiin⟧
F83_P2	f83r.10:6	skal	C	OTHER_TEXT	⟦skal⟧
F83_P2	f83r.10:7	dain	C	OTHER_TEXT	⟦dain⟧
F83_P2	f83r.10:8	cthal	C	OTHER_TEXT	⟦cthal⟧
F83_P2	f83r.10:9	s	C	OTHER_TEXT	⟦s⟧
F83_P2	f83r.10:10	aiin	C	OTHER_TEXT	⟦aiin⟧
F83_P2	f83r.10:11	chky	C	OTHER_TEXT	⟦chky⟧
F83_P2	f83r.10:12	lal	C	OTHER_TEXT	⟦lal⟧
F83_P2	f83r.10:13	sam	C	OTHER_TEXT	⟦sam⟧
F83_P2	f83r.11:1	sor	N	DEFINITION_BODY	⟦sor⟧
F83_P2	f83r.11:2	shedy	N	DEFINITION_BODY	⟦shedy⟧〔noch nicht eingeführt〕
F83_P2	f83r.11:3	qokaiin	N	DEFINITION_BODY	⟦qokaiin⟧
F83_P2	f83r.11:4	chkain	N	DEFINITION_BODY	⟦chkain⟧
F83_P2	f83r.11:5	shcthey	N	DEFINITION_BODY	⟦shcthey⟧
F83_P2	f83r.11:6	qokedy	N	MARKER	[nennt man?]
F83_P2	f83r.11:7	okair	N	DECLARATION_TARGET	«okair»
F83_P2	f83r.11:8	sheedy	N	OTHER_TEXT	⟦sheedy⟧
F83_P2	f83r.11:9	lchedy	N	OTHER_TEXT	⟦lchedy⟧
F83_P2	f83r.11:10	lo	N	OTHER_TEXT	⟦lo⟧
F83_P2	f83r.11:1	sor	C	DEFINITION_BODY	⟦sor⟧
F83_P2	f83r.11:2	shedy	C	DEFINITION_BODY	⟦shedy⟧〔noch nicht eingeführt〕
F83_P2	f83r.11:3	qokaiin	C	DEFINITION_BODY	⟦qokaiin⟧
F83_P2	f83r.11:4	chkain	C	DEFINITION_BODY	⟦chkain⟧
F83_P2	f83r.11:5	shcthey	C	DEFINITION_BODY	⟦shcthey⟧
F83_P2	f83r.11:6	qokedy	C	MARKER	[beschreibt/bildet?]
F83_P2	f83r.11:7	okair	C	DECLARATION_TARGET	[Objekt/Typ okair]
F83_P2	f83r.11:8	sheedy	C	OTHER_TEXT	⟦sheedy⟧
F83_P2	f83r.11:9	lchedy	C	OTHER_TEXT	⟦lchedy⟧
F83_P2	f83r.11:10	lo	C	OTHER_TEXT	⟦lo⟧
F83_P2	f83r.12:1	qockhol	N	DEFINITION_BODY	⟦qockhol⟧
F83_P2	f83r.12:2	sheckhy	N	DEFINITION_BODY	⟦sheckhy⟧
F83_P2	f83r.12:3	otal	N	DEFINITION_BODY	⟦otal⟧
F83_P2	f83r.12:4	qokeal	N	DEFINITION_BODY	⟦qokeal⟧
F83_P2	f83r.12:5	sheckhdy	N	DEFINITION_BODY	⟦sheckhdy⟧
F83_P2	f83r.12:6	al	N	DEFINITION_BODY	⟦al⟧
F83_P2	f83r.12:7	okedy	N	DEFINITION_BODY	⟦okedy⟧
F83_P2	f83r.12:8	qokedy	N	MARKER	[nennt man?]
F83_P2	f83r.12:9	qokal	N	DECLARATION_TARGET	«qokal»
F83_P2	f83r.12:1	qockhol	C	DEFINITION_BODY	⟦qockhol⟧
F83_P2	f83r.12:2	sheckhy	C	DEFINITION_BODY	⟦sheckhy⟧
F83_P2	f83r.12:3	otal	C	DEFINITION_BODY	⟦otal⟧
F83_P2	f83r.12:4	qokeal	C	DEFINITION_BODY	⟦qokeal⟧
F83_P2	f83r.12:5	sheckhdy	C	DEFINITION_BODY	⟦sheckhdy⟧
F83_P2	f83r.12:6	al	C	DEFINITION_BODY	⟦al⟧
F83_P2	f83r.12:7	okedy	C	DEFINITION_BODY	⟦okedy⟧
F83_P2	f83r.12:8	qokedy	C	MARKER	[beschreibt/bildet?]
F83_P2	f83r.12:9	qokal	C	DECLARATION_TARGET	[Objekt/Typ qokal]
F83_P2	f83r.13:1	salcheol	N	DEFINITION_BODY	⟦salcheol⟧
F83_P2	f83r.13:2	tar	N	DEFINITION_BODY	⟦tar⟧
F83_P2	f83r.13:3	shedy	N	DEFINITION_BODY	⟦shedy⟧〔noch nicht eingeführt〕
F83_P2	f83r.13:4	s	N	DEFINITION_BODY	⟦s⟧
F83_P2	f83r.13:5	altedy	N	DEFINITION_BODY	⟦altedy⟧
F83_P2	f83r.13:6	sair	N	DEFINITION_BODY	⟦sair⟧
F83_P2	f83r.13:7	qokedy	N	MARKER	[nennt man?]
F83_P2	f83r.13:8	qedy	N	DECLARATION_TARGET	«qedy»
F83_P2	f83r.13:9	lchcphedy	N	OTHER_TEXT	⟦lchcphedy⟧
F83_P2	f83r.13:10	ldar	N	OTHER_TEXT	⟦ldar⟧
F83_P2	f83r.13:1	salcheol	C	DEFINITION_BODY	⟦salcheol⟧
F83_P2	f83r.13:2	tar	C	DEFINITION_BODY	⟦tar⟧
F83_P2	f83r.13:3	shedy	C	DEFINITION_BODY	⟦shedy⟧〔noch nicht eingeführt〕
F83_P2	f83r.13:4	s	C	DEFINITION_BODY	⟦s⟧
F83_P2	f83r.13:5	altedy	C	DEFINITION_BODY	⟦altedy⟧
F83_P2	f83r.13:6	sair	C	DEFINITION_BODY	⟦sair⟧
F83_P2	f83r.13:7	qokedy	C	MARKER	[beschreibt/bildet?]
F83_P2	f83r.13:8	qedy	C	DECLARATION_TARGET	[Objekt/Typ qedy]
F83_P2	f83r.13:9	lchcphedy	C	OTHER_TEXT	⟦lchcphedy⟧
F83_P2	f83r.13:10	ldar	C	OTHER_TEXT	⟦ldar⟧
F83_P2	f83r.14:1	qokchedy	N	OTHER_TEXT	⟦qokchedy⟧
F83_P2	f83r.14:2	qokeedy	N	OTHER_TEXT	⟦qokeedy⟧
F83_P2	f83r.14:3	shedy	N	OTHER_TEXT	⟦shedy⟧〔noch nicht eingeführt〕
F83_P2	f83r.14:4	qokshedy	N	OTHER_TEXT	⟦qokshedy⟧
F83_P2	f83r.14:5	dal	N	OTHER_TEXT	⟦dal⟧
F83_P2	f83r.14:6	lchedy	N	OTHER_TEXT	⟦lchedy⟧
F83_P2	f83r.14:7	qokaiin	N	OTHER_TEXT	⟦qokaiin⟧
F83_P2	f83r.14:8	shcthy	N	OTHER_TEXT	⟦shcthy⟧
F83_P2	f83r.14:9	dal	N	OTHER_TEXT	⟦dal⟧
F83_P2	f83r.14:10	sy	N	OTHER_TEXT	⟦sy⟧
F83_P2	f83r.14:1	qokchedy	C	OTHER_TEXT	⟦qokchedy⟧
F83_P2	f83r.14:2	qokeedy	C	OTHER_TEXT	⟦qokeedy⟧
F83_P2	f83r.14:3	shedy	C	OTHER_TEXT	⟦shedy⟧〔noch nicht eingeführt〕
F83_P2	f83r.14:4	qokshedy	C	OTHER_TEXT	⟦qokshedy⟧
F83_P2	f83r.14:5	dal	C	OTHER_TEXT	⟦dal⟧
F83_P2	f83r.14:6	lchedy	C	OTHER_TEXT	⟦lchedy⟧
F83_P2	f83r.14:7	qokaiin	C	OTHER_TEXT	⟦qokaiin⟧
F83_P2	f83r.14:8	shcthy	C	OTHER_TEXT	⟦shcthy⟧
F83_P2	f83r.14:9	dal	C	OTHER_TEXT	⟦dal⟧
F83_P2	f83r.14:10	sy	C	OTHER_TEXT	⟦sy⟧
F83_P2	f83r.15:1	saiin	N	OTHER_TEXT	⟦saiin⟧
F83_P2	f83r.15:2	shedal	N	OTHER_TEXT	⟦shedal⟧
F83_P2	f83r.15:3	shecthy	N	OTHER_TEXT	⟦shecthy⟧
F83_P2	f83r.15:4	chey	N	OTHER_TEXT	⟦chey⟧
F83_P2	f83r.15:5	tal	N	OTHER_TEXT	⟦tal⟧
F83_P2	f83r.15:6	shcthy	N	OTHER_TEXT	⟦shcthy⟧
F83_P2	f83r.15:7	dalchdy	N	OTHER_TEXT	⟦dalchdy⟧
F83_P2	f83r.15:8	qotchedy	N	OTHER_TEXT	⟦qotchedy⟧
F83_P2	f83r.15:9	lchedy	N	OTHER_TEXT	⟦lchedy⟧
F83_P2	f83r.15:1	saiin	C	OTHER_TEXT	⟦saiin⟧
F83_P2	f83r.15:2	shedal	C	OTHER_TEXT	⟦shedal⟧
F83_P2	f83r.15:3	shecthy	C	OTHER_TEXT	⟦shecthy⟧
F83_P2	f83r.15:4	chey	C	OTHER_TEXT	⟦chey⟧
F83_P2	f83r.15:5	tal	C	OTHER_TEXT	⟦tal⟧
F83_P2	f83r.15:6	shcthy	C	OTHER_TEXT	⟦shcthy⟧
F83_P2	f83r.15:7	dalchdy	C	OTHER_TEXT	⟦dalchdy⟧
F83_P2	f83r.15:8	qotchedy	C	OTHER_TEXT	⟦qotchedy⟧
F83_P2	f83r.15:9	lchedy	C	OTHER_TEXT	⟦lchedy⟧
F83_P2	f83r.16:1	tchedy	N	OTHER_TEXT	⟦tchedy⟧
F83_P2	f83r.16:2	qokchdy	N	OTHER_TEXT	⟦qokchdy⟧
F83_P2	f83r.16:3	cheedar	N	OTHER_TEXT	⟦cheedar⟧
F83_P2	f83r.16:4	chldaiin	N	OTHER_TEXT	⟦chldaiin⟧
F83_P2	f83r.16:5	chedy	N	OTHER_TEXT	⟦chedy⟧〔noch nicht eingeführt〕
F83_P2	f83r.16:6	qokain	N	OTHER_TEXT	⟦qokain⟧
F83_P2	f83r.16:7	checthy	N	OTHER_TEXT	⟦checthy⟧
F83_P2	f83r.16:8	chealror	N	OTHER_TEXT	⟦chealror⟧
F83_P2	f83r.16:1	tchedy	C	OTHER_TEXT	⟦tchedy⟧
F83_P2	f83r.16:2	qokchdy	C	OTHER_TEXT	⟦qokchdy⟧
F83_P2	f83r.16:3	cheedar	C	OTHER_TEXT	⟦cheedar⟧
F83_P2	f83r.16:4	chldaiin	C	OTHER_TEXT	⟦chldaiin⟧
F83_P2	f83r.16:5	chedy	C	OTHER_TEXT	⟦chedy⟧〔noch nicht eingeführt〕
F83_P2	f83r.16:6	qokain	C	OTHER_TEXT	⟦qokain⟧
F83_P2	f83r.16:7	checthy	C	OTHER_TEXT	⟦checthy⟧
F83_P2	f83r.16:8	chealror	C	OTHER_TEXT	⟦chealror⟧
F83_P2	f83r.17:1	dcheokedy	N	OTHER_TEXT	⟦dcheokedy⟧
F83_P2	f83r.17:2	lkeed	N	OTHER_TEXT	⟦lkeed⟧
F83_P2	f83r.17:3	shckhey	N	OTHER_TEXT	⟦shckhey⟧
F83_P2	f83r.17:4	ytaiin	N	OTHER_TEXT	⟦ytaiin⟧
F83_P2	f83r.17:5	shechy	N	OTHER_TEXT	⟦shechy⟧
F83_P2	f83r.17:6	schety	N	OTHER_TEXT	⟦schety⟧
F83_P2	f83r.17:1	dcheokedy	C	OTHER_TEXT	⟦dcheokedy⟧
F83_P2	f83r.17:2	lkeed	C	OTHER_TEXT	⟦lkeed⟧
F83_P2	f83r.17:3	shckhey	C	OTHER_TEXT	⟦shckhey⟧
F83_P2	f83r.17:4	ytaiin	C	OTHER_TEXT	⟦ytaiin⟧
F83_P2	f83r.17:5	shechy	C	OTHER_TEXT	⟦shechy⟧
F83_P2	f83r.17:6	schety	C	OTHER_TEXT	⟦schety⟧
F83_P3	f83r.18:1	pdalshdy	N	OTHER_TEXT	⟦pdalshdy⟧
F83_P3	f83r.18:2	shocphedy	N	OTHER_TEXT	⟦shocphedy⟧
F83_P3	f83r.18:3	otor	N	OTHER_TEXT	⟦otor⟧
F83_P3	f83r.18:4	shedy	N	OTHER_TEXT	⟦shedy⟧〔noch nicht eingeführt〕
F83_P3	f83r.18:5	opshedy	N	OTHER_TEXT	⟦opshedy⟧
F83_P3	f83r.18:6	otshdy	N	OTHER_TEXT	⟦otshdy⟧
F83_P3	f83r.18:7	qokedol	N	OTHER_TEXT	⟦qokedol⟧
F83_P3	f83r.18:8	shdy	N	OTHER_TEXT	⟦shdy⟧
F83_P3	f83r.18:9	soldy	N	OTHER_TEXT	⟦soldy⟧
F83_P3	f83r.18:1	pdalshdy	C	OTHER_TEXT	⟦pdalshdy⟧
F83_P3	f83r.18:2	shocphedy	C	OTHER_TEXT	⟦shocphedy⟧
F83_P3	f83r.18:3	otor	C	OTHER_TEXT	⟦otor⟧
F83_P3	f83r.18:4	shedy	C	OTHER_TEXT	⟦shedy⟧〔noch nicht eingeführt〕
