occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v46_gloss_de	v47_gloss_de	v46_scope_state	v47_scope_state	v47_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G670-T0011	f106r	f106r.14	5	5	8	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dolchedy	otal	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	0	0	1	0	ychol okaiin olcheey dolchedy otair otal chedy okeor	ychol okaiin olcheey dolchedy otais otal chedy okeor	ychol kaiin olcheey dolchedy otair otal chedy okeor	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	trockne hiervon den Drogenstoff; Ansatz auf Heizstufe III; Holzdrogenansatz vollständig trocknen; [dolchedy:?]; zweite kalte Drogenfraktion im Ansatz; Rohstoff I, leicht gekühlt im Ansatz; bis zur mittleren Trockenstufe gebracht; eine Portion Ansatz bis zur Mittelstufe erhitzen	1	0	0
G670-T0012	f106r	f106r.44	9	9	10	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	oty	otaiikam	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	1	1	1	0	dshedy qoteey otaiin chy chealol chlchd aiin oty otair otaiikam	dshedy qoteey otaiin chy chealol chlchd aiin oty otair otaiikam	dshedy qoteey otaiin chy chealol chlch aiin oty otair otaiikam	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; bis zur Kühlendstufe; kalt im Zubereitungsrahmen, Grad III; angetrocknet; [chealol:?]; [chlchd:?]; drei Teile; kalter Ansatz am Anfang des Grades; zweite kalte Drogenfraktion im Ansatz; [otaiikam:?]	1	0	0
G670-T0013	f106r	f106r.6	4	4	11	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	orkchsd	or	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	0	0	1	0	shor sheor orkchsd otair or qokeeo raiin qokeeolchedy olchedy qokeol qoky	shor sheor orkchsd otairor qokeeo raiin qokeeo lchedy olchedy qokeol qoky	shor sheor orkchsd otair or qokeeo raiin qokeeo lchedy ol che y qokeol qoky	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; feuchter Drogenteil; [orkchsd:?]; zweite kalte Drogenfraktion im Ansatz; Drogenportion; heißer Ansatz, Bindungsstufe II; Wurzel, Typ/Charge III; [qokeeolchedy:?]; Holzdroge im Ansatz fertig getrocknet; erhitze den Drogenstoff bis zur Mittelstufe; leicht erhitzt	1	0	0
G670-T0014	f106v	f106v.1	6	6	11	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chopchy	kar	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	1	1	1	0	fsheda looin opaiiral oteodaiin chopchy otair kar alalor aiin aly kar	fsheda loain opaiiral oteo daiin chopchy otair kar alalor aiin aly kar	fsheda loain opaiiral oteodaiin chopchy otair kar alalor aiin aly kar	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[fsheda:?]; [looin:?]; [opaiiral:?]; [oteodaiin:?]; [chopchy:?]; zweite kalte Drogenfraktion im Ansatz; heiße Drogenfraktion I; [alalor:?]; drei Teile; Rohstoff I, Grundform; heiße Drogenfraktion I	1	0	0
G670-T0015	f107r	f107r.14	7	7	10	otarain	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chtaiin	chey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zwei Teile der ersten kalten Drogenfraktion im Ansatz	zwei Teile der ersten kalten Drogenfraktion im Ansatz	O_PREP+T_COLD+AR_FRACTION_I+AIN_II	kalter Ansatz, Fraktion I auf Stufe II	0	0	1	0	cthedy lshedy cheolchear or alam chtaiin otarain chey qokaiin otain	cthedy lshedy cheol chear or alam chtaiin otar aiin chey qokaiin otain	cthedy lshe y cheol chear r alam chtaiin otar ain che qokaiin otain	[otarain:?]	zwei Teile der ersten kalten Drogenfraktion im Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[cthedy:?]; eingeweichtes Drogenholz; [cheolchear:?]; Drogenportion; ein Maß Rohdroge I; [chtaiin:?]; zwei Teile der ersten kalten Drogenfraktion im Ansatz; bis zur mittleren Trockenstufe; heiß, Grad III; kalt im Zubereitungsrahmen, Grad II	1	0	0
G670-T0016	f107r	f107r.26	7	7	9	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	kaiin	okal	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	1	1	1	0	ol cheor shey cheey olcheol kaiin otair okal cheody	olcheor shey cheey olcheol kaiin otair okal cheody	olcheor shey cheey olcheol kaiin otair okal cheody	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Grundansatz; trockener Drogenteil; bis zur mittleren Einweichstufe; vollständig getrocknet; [olcheol:?]; heiß, Grad III; zweite kalte Drogenfraktion im Ansatz; Rohstoff I, leicht erhitzt im Ansatz; getrockneter Ansatz	1	0	0
G670-T0017	f107r	f107r.33	2	2	11	chekain	P	MEDIAL	S	B	3	HEAT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	yaiin	cheo	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen	bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen	CH_DRY+E_MIDDLE+K_HOT+AIN_II	zwei Teile mäßig getrockneter und erhitzter Droge	1	1	1	1	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	[chekain:?]	bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[yaiin:?]; bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen; trocken angesetzte Zubereitung; heiß, Grad III; bis zur mittleren Trockenstufe; gib Folgendes hinzu: heiß, Grad IV; getrocknete Droge leicht erhitzen; [lcheel:?]; heiße Holzfraktion I; Rohstoff I, leicht erhitzt im Ansatz	1	0	0
G670-T0018	f107r	f107r.40	8	8	10	otair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	olkar	okal	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite kalte Drogenfraktion im Ansatz	zweite kalte Drogenfraktion im Ansatz	O_PREP+T_COLD+AIR_FRACTION_II	zweite Drogenfraktion im Ansatz abkühlen	1	1	1	0	lolkaiin chey qokaiin chal aiin okaiin olkar otair okal okal	lolkaiin chey qokaiin chal aiin okaiin olkar otair okal okal	lolkaiin chey qokaiin chal aiin otaiin olkar otair kal okal	[otair:?]	zweite kalte Drogenfraktion im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[lolkaiin:?]; bis zur mittleren Trockenstufe; heiß, Grad III; Rohstoff I, trocken am Gradanfang; drei Teile; Ansatz auf Heizstufe III; [olkar:?]; zweite kalte Drogenfraktion im Ansatz; Rohstoff I, leicht erhitzt im Ansatz; Rohstoff I, leicht erhitzt im Ansatz	1	0	0
G670-T0019	f108v	f108v.41	5	5	11	lsheedain	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	sheeky	shear	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Holzdroge vollständig einweichen und zwei Dosen abmessen	Holzdroge vollständig einweichen und zwei Dosen abmessen	L_WOOD+SH_MOIST+EE_END+D_MEASURE+AIN_II	zwei Dosen vollständig eingeweichter Holzdroge	1	1	1	0	dshedy tedy checkhey sheeky lsheedain shear olkedy chy kar tar otaiin	dshedy tedy checkhey sheeky lsheedain shear olkedy chl kar tar otaiin	dshedytedy checkhey eeky lsheedain shear olkedy chy kar tar otaiin	[lsheedain:?]	Holzdroge vollständig einweichen und zwei Dosen abmessen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; bis zur mittleren Kühlstufe gebracht; trockenes Arzneikompositum in der Gradmitte; vollständig einweichen, erhitzen und abschließen; Holzdroge vollständig einweichen und zwei Dosen abmessen; erste Fraktion bis zur Mittelstufe einweichen; erhitzter Holzdrogenansatz, fertig; angetrocknet; heiße Drogenfraktion I; kalte Drogenfraktion I; kalt im Zubereitungsrahmen, Grad III	1	0	0
G670-T0020	f10r	f10r.7	4	4	10	kchaiin	P	MEDIAL	H	A	1	HEAT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	y	yty	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	heiß-getrocknete Droge auf Stufe III	heiß-getrocknete Droge auf Stufe III	K_HOT+CH_DRY+AIIN_III	drei Teile erhitzen und trocknen	0	0	1	0	dchy qokchol y kchaiin yty daiin cth dain dair am	dchy qokchol ykchaiin yty daiin cth dain dair am	dchy qokchol ykchaiin yty daiin cth dain dair am	[kchaiin:?]	heiß-getrocknete Droge auf Stufe III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Dosis Trockendroge, Grundform; heiß-trockenes Drogenmaterial; hierzu: heiß-getrocknete Droge auf Stufe III; kühle hiervon leicht ab; drei Maße; [cth:?]; zwei Maße; abgemessene Fraktion II; Maßeinheit I	1	0	0
G670-T0021	f10v	f10v.3	2	2	7	ytey	P	MEDIAL	H	A	1	COLD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dsho	kchol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	kühle hiervon bis zur Mittelstufe ab und schließe ab	kühle hiervon bis zur Mittelstufe ab und schließe ab	Y_REFERENCE+T_COLD+E_MIDDLE+Y_START_OR_CLOSE	mittlere Kühlstufe dieser Droge, abgeschlossen	1	1	1	0	dsho ytey kchol ol ty chol dy	dsho ytey kchol olty chol dy	dsho ytey kchol olty chol dy	[ytey:?]	kühle hiervon bis zur Mittelstufe ab und schließe ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	eine Dosis Feuchtansatz abmessen; kühle hiervon bis zur Mittelstufe ab und schließe ab; erhitztes Trockengut; Grundansatz; leicht gekühlt; Trockengut.	1	0	0
G670-T0022	f111r	f111r.11	9	9	12	shkaiin	P	MEDIAL	S	B	3	MOIST_HEAT	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ay	chey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	eingeweichte und erhitzte Droge auf Stufe III	eingeweichte und erhitzte Droge auf Stufe III	SH_MOIST+K_HOT+AIIN_III	drei Teile einweichen und erhitzen	1	1	1	0	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram	dshey lkeedy lkeedy cheedy oteedain sheedy ar aikhy shkaiin chey daiin dar am	dshey lkeedy lkeedy chee y oteedaiin sheedy ar ay shkaiin chey daiin aram	[shkaiin:?]	eingeweichte und erhitzte Droge auf Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	eine Dosis bis zur Mittelstufe angefeuchtete Droge; Drogenholz, heiß am Gradende, abgeschlossen; Drogenholz, heiß am Gradende, abgeschlossen; vollständig getrocknet; [oteedaiin:?]; vollständig eingeweicht; Drogenfraktion I; ein gleicher Teil, abgeschlossen; eingeweichte und erhitzte Droge auf Stufe III; bis zur mittleren Trockenstufe; drei Maße; ein Maß Fraktion I	1	0	0
G670-T0023	f111v	f111v.31	3	3	12	chekain	P	MEDIAL	S	B	3	HEAT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	oteain	cheal	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen	bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen	CH_DRY+E_MIDDLE+K_HOT+AIN_II	zwei Teile mäßig getrockneter und erhitzter Droge	1	1	1	1	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	[chekain:?]	bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pochey:?]; [oteain:?]; bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen; Rohstoff I, trocken in der Gradmitte; Drogenholz, Charge II; bis zur mittleren Trockenstufe; heiß, Grad II; bis zur mittleren Trockenstufe; Holzdroge, heiß auf Stufe II; Rohstoff I, trocken am Gradanfang; Holzdroge, fertig aufbereitet; [llm:?]	1	0	0
