occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G670-T0017	f107r	f107r.33	2	chekain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0018	f107r	f107r.40	8	otair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	lolkaiin chey qokaiin chal aiin okaiin olkar otair okal okal	lolkaiin chey qokaiin chal aiin okaiin olkar otair okal okal	lolkaiin chey qokaiin chal aiin otaiin olkar otair kal okal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0019	f108v	f108v.41	5	lsheedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshedy tedy checkhey sheeky lsheedain shear olkedy chy kar tar otaiin	dshedy tedy checkhey sheeky lsheedain shear olkedy chl kar tar otaiin	dshedytedy checkhey eeky lsheedain shear olkedy chy kar tar otaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0020	f10r	f10r.7	4	kchaiin	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dchy qokchol y kchaiin yty daiin cth dain dair am	dchy qokchol ykchaiin yty daiin cth dain dair am	dchy qokchol ykchaiin yty daiin cth dain dair am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0021	f10v	f10v.3	2	ytey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dsho ytey kchol ol ty chol dy	dsho ytey kchol olty chol dy	dsho ytey kchol olty chol dy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0022	f111r	f111r.11	9	shkaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram	dshey lkeedy lkeedy cheedy oteedain sheedy ar aikhy shkaiin chey daiin dar am	dshey lkeedy lkeedy chee y oteedaiin sheedy ar ay shkaiin chey daiin aram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0023	f111v	f111v.31	3	chekain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0024	f111v	f111v.47	7	chekain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sain cheey qokeey cheytain olain ykeeedy chekain chckhey lchar	sain cheey qokeey chey tain olain okeeedy chekain chckhey lchar	sain cheey qokeey cheytain olain keeedy chekain chckhey lchar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0025	f111v	f111v.50	2	qoiiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0026	f112r	f112r.32	10	qoiiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	sor ar al ar s alkeear alshedy okeechy qoiiin oteey ched al am	sor ar al ar s alkeeor alshe y okeechy qoiiin oteey ched al am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0027	f112r	f112r.5	1	otair	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	otair o kody otody otal okeeey otar am oain oy	otair okody otody otal okeeey otar am oain oy	otair okody otody otal okeeey otar am oain oy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0028	f112v	f112v.21	2	chekain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	saiin chekain che l qoee y chol kee y qokaiin she y qokeal kain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0029	f113r	f113r.32	2	shkaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shodaiin shkaiin chcthal okshedy otal okaiin cphoal otain okaiin chedy qotal	shodaiin shkaiin chcthal okshedy otal okaiin cphoal otain okaiin chedy qotal	shodaiin shkaiin chcthal okshe y otal okaiin cphoal otain okaiin che y qotal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0030	f113v	f113v.1	5	otair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	folorarom otchey qotar air otair opchedy qokeedody chey keeoy rol lkar chsom oky	folorarom otchey qotar air otair opchedy qokeedody cheykeeoy rol lkar chsamoky	folorarom otchey qotar air otair opchedy qokeedody cheykeeoy rol lkar chsamoky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0031	f114r	f114r.15	2	otair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al	qoedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al	qoedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin che al	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0032	f114r	f114r.24	12	cphy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty chopo sair cphy dair	tchedaiin oldal chor chpeeeey chcphey cphochy chos aiir chty chopo sair cphy dair	tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty choposair cphy dair	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0033	f114r	f114r.25	12	otair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oaiil chey qokeedy chedy qoeey qokodaiin cheey kais aiy okol aiir otair or airy	oaiil chey qokeedy chedy qoeey qokodaiin cheey kais aiy okol aiir otair or airy	oaiil chey qokeedy chedy qoeey qokodaiin cheey kair aiy okol aiir otair or airy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0034	f114r	f114r.6	8	chedol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoeedy okchedy doiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	qoeedy okchedy daiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	qoeedy okchedy doiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0035	f114v	f114v.2	7	chedol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshedal qoteody choddy otol chedal otain chedol chedain shedy qotched dl	dshedal qoteody choddy otol chedal otain chedol chedain shedy qotched dl	dshedal qoteo y choddy otol chedal otain chedol chedain she y qotched dl	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0036	f116r	f116r.42	6	shkain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0037	f11r	f11r.1	5	cphy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tshol schoal cfhy shfydaiin cphy shey tchody shoyty	tshol schoal cfhy shfydaiin cphy shey tchody shoyty	tshol schoal cfhy shf daiin cphy shey tchody shoyty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0038	f15r	f15r.7	2	shkaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	daiin shkaiin cthy sho keocthy	daiin shkaiin cthy sho keocthy	daiin shkaiin cthy sho keocthy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0039	f18r	f18r.14	3	kchaiin	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychekch y kchaiin	ychekchy kchaiin	ychekchy kchaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0040	f20v	f20v.1	10	cphy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	faiisar oko shypofochey opchy qopy choldy opydy cphy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0041	f21r	f21r.9	3	tshaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	okaiin sho tshaiin chkaiin shcthey cthody cthy s	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0042	f24r	f24r.15	1	ockhoees	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ockhoees oeees ol dal s	ockhoees oeees ol dal s	ockhoees oeees ol dal s	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0043	f24r	f24r.3	1	ycthar	BOS	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycthar cthal okol qotar ckhy	y cthar cthal okol qotar ckhy	ycthar cthal okol qotar ckhy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0044	f24v	f24v.5	1	oeor	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oeor oraiin tchar oro	oeor oraiin tchar oro	oe r or iin tchar oro	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0045	f28r	f28r.8	1	oschotshl	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	oschotshl daiin okchey kol daiin shol dsho otaiin	oschotshl daiin okchey kol daiin shol dsho otaiin	oschotshl daiin okchey kol daiin shol dsho otaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0046	f29r	f29r.3	3	kchaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qokchy qoty kchaiin shear cthor dchor choly	qokchy qoty kchaiin shear cthor dchor choly	qokchy qoty kchaiin shear cthor dchor choly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0047	f2r	f2r.4	4	cphy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	aiidy chtod dy cphy dals chokaiin d	chaindy chtod dy cphy dals chokaiin d	aiidy chtoddy cphy dals chotaiin d	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0048	f32v	f32v.3	9	ka	EOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	1	shor daiin chckhy dsho dain daiin s shokey ka	shor daiin chckhy dsho dain daiin s shokey ka	shor daiin chckhy dsho dain daiin s shokey ka	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0049	f34r	f34r.1	9	ytey	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcheoepchy olar yl yfody okedody shod ololdy dar ytey	pcheoepchy olar yl yfody okedody shod ololdy dar ytey	pcheoepchy olar yl yfody oke o y shod ololdy dar ytey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0050	f34v	f34v.9	2	cphy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	lsheody cphy qokeey keedy kchdy chedy qokedy chdy kal shs oldaiin	lsheody cphy qokeey keedy kchdy chedy qokedy chdy kal shs oldaiin	lsheody cphy qokeey keedy kch y che y qoke y ch y kal shs oldaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0051	f36r	f36r.4	2	cphy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	podaiir cphy qoypchol som chy dchy fchom dar	podaiir cphy qoypchol rom cy chy dchy fchom dar	podaiir cphy qoypchol som chy dchy fchom ar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0052	f3v	f3v.13	2	shkaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shar shkaiin qokchy yty cthal chky	shar shkaiin qokchy yty cthal chky	shar shkaiin qokch yty cthal chky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0053	f40r	f40r.10	5	ka	MEDIAL	0	0	RIGHT	karar	IT2a+RF1b	0	NONE	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	saiin olcheey chdy ychey ka ar oky ykedy okair ody	saiin olcheey chdy ychey karar oky ykedy okair ody	saiin olcheey ch y ychey karar oky ke y okair ody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0054	f41r	f41r.6	5	ytey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shedey polchedy qokeey chekedy ytey chkeeod ypchedpy shepy shedy	shedey polchedy qokeey chekedy ytey chkchod ypchedpy shepy shedy	shedey polche y qokeey cheke y ytey chkchod ypchedpy shepy shedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0055	f42r	f42r.12	5	choeky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheey chol shol chokaiin choeky d dain dal	dcheey chol shol chokaiin choeky dcky dain dal	dcheey chol shol chokaiin choeky d dain dal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0056	f42r	f42r.22	1	kchaiin	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	kchaiin chos ckhaiin choro r chaiin	kchaiin chos ckhaiin choro chaiin	kchaiin chos ckhaiin choro chaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0057	f43r	f43r.4	3	ytey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	das ar ytey tedy kar arar she kalchdy cholky qotaly chedy oty otam	dasar ytey tedy kar or ar shekalchdy cholty qotaly chedy oty otam	dar ar ytey te ykar r r she kalch y cholky qotaly che y oty otam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0058	f43r	f43r.8	5	qoiiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old	ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old	ytchedy chedy cheody shy qoiiin eeeky che y dain shy ykol r taiin ol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0059	f44r	f44r.5	7	ytey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	toy shysho qoteey char cheeky sheey ytey daiin	toy shysho qoteey chor cheeky sheey ytey daiin	toy shysho qoteey chor cheeky sheey ytey daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0060	f46r	f46r.5	9	ytey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okeedy shekeey ykey shedy chdy shky qotsheod ytedy ytey cheor	okeedy shekeey ykey shedy chdy shky qotsheod ytedy ytey cheor	okeedy ekeey ykey shedy chdy shky qoteo yte y ytey chear	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0061	f47r	f47r.11	2	cphy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dsho cphy daiin daiiny	dsho cphy daiin daiin y	dsho cphy daiin daiiny	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0062	f47v	f47v.2	3	cphy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	dsheey shy cphy otchey daiidy chory daiiy	dsheey shy cphy otchey daiidy chory daiiy	dsheey shy cphy otchey daiidy chory daiiy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0063	f51r	f51r.2	1	dcheodaiin	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheodaiin ckheody ckhody chody	dcheodaiin ckheody ckhody chody	dcheodaiin ckheody ckhod chody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0064	f56r	f56r.12	4	qokokchy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	sh cho kchey qokokchy	sh cho kchey qokokchy	sh cho kchey qokokchy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0065	f58v	f58v.37	5	otair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	olkeey okar ar choky otair otol chokey cheeky dalar	olkeey okar ar choky otair otol chokey cheeky dalar	olkeey okar ar choky otair otol chokey cheeky dalar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0066	f76r	f76r.11	8	chekain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty	qotedshedy qorain oteedy chedy ol chdy r aiiin chekain dain chckhy sal oty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0067	f76r	f76r.46	10	otarain	EOS	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dain shear okedy otedy okedy lchedy chedy okar chedy otarain	doin shear okedy otedy okedy lchedy chedy okar chedy otar ain	d in shear okedy otedy oke y lchedy chedy okar che y otar ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0068	f76r	f76r.8	12	chekain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar oiin chekain oldy	qoaiin ches okeedal qoke qokee shedy chey lkeed key dar aiin chekain ldy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0069	f77r	f77r.21	8	olaiiny	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G670-T0070	f78v	f78v.9	7	chedol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	y cheolk o lkeedy qokedy ol chedol okeedy qotedy rorarol	ycheolk olkeedy qokedy ol chedol okeedy qotedy ror arol	y cheolt olkeedy qokedy ol chedol okeedy qote y ror arol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
